Ett gemensamt bostadsförsörjningsansvar;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//5 planering//NN|UTR|SIN|IND|NOM//nmod//2 för//PP//case//7 bostäder//NN|UTR|PLU|IND|NOM//nmod//5
2.4.2 Regelförändringar / Beslutade förändringar i sammanfattning;Utformningskraven//NN|UTR|SIN|DEF|NOM//nsubj:pass//61 på//PP//case//59 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 bostäder//NN|UTR|PLU|IND|NOM//nmod//56 har//VB|PRS|AKT//aux//61 förändrats//VB|SUP|SFO//parataxis//9 så//SN//advmod//61 att//SN//mark//72 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 bostäder//NN|UTR|PLU|IND|NOM//nsubj//72 kan//VB|PRS|AKT//aux//72 vara//VB|INF|AKT//cop//72 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//72 och//KN//cc//71 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 funktioner//NN|UTR|PLU|IND|NOM//conj//68 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//61 .//MAD//punct//61
2.4.2 Regelförändringar / Beslutade förändringar i sammanfattning;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//85 att//IE//mark//77 temporärt//AB|POS//advmod//77 acceptera//VB|INF|AKT//acl//74 en//DT|UTR|SIN|IND//det//80 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 bostadsstandard//NN|UTR|SIN|IND|NOM//obj//77 för//PP//case//83 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 invånare//NN|UTR|PLU|IND|NOM//obl//77 har//VB|PRS|AKT//aux//85 reglerats//VB|SUP|SFO//parataxis//61 i//PP//case//87 lag//NN|UTR|SIN|IND|NOM//obl//85 .//MAD//punct//9

2.5 Kommunernas ansvar och kompetens;Samhället//NN|NEU|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 ett//DT|NEU|SIN|IND//det//4 uttalat//PC|PRF|NEU|SIN|IND|NOM//amod//4 ansvar//NN|NEU|SIN|IND|NOM//obj//1 för//PP//case//6 bostadsförsörjningen//NN|UTR|SIN|DEF|NOM//nmod//4 .//MAD//punct//1
2.5 Kommunernas ansvar och kompetens;Av//PP//case//9 RF//PM|NOM//obl//10 framgår//VB|PRS|AKT//conj//1 bl.a.//AB|AN//advmod//10 att//SN//mark//16 det//DT|NEU|SIN|DEF//det//14 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//16 ska//VB|PRS|AKT//aux//16 trygga//VB|INF|AKT//ccomp//10 rätten//NN|UTR|SIN|DEF|NOM//obj//16 till//PP//case//19 arbete//NN|NEU|SIN|IND|NOM//nmod//17 ,//MID//punct//21 bostad//NN|UTR|SIN|IND|NOM//conj//19 och//KN//cc//23 utbildning//NN|UTR|SIN|IND|NOM//conj//19 (//PAD//punct//17 1//RG|NOM//nummod//26 kap.//NN|AN//nmod//29 2//RG|NOM//nummod//28 §//NN|AN//nmod//29 RF//PM|NOM//nmod//17 )//PAD//punct//10 .//MAD//punct//1
2.5 Kommunernas ansvar och kompetens;Den//DT|UTR|SIN|DEF//det//34 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 bostadspolitiken//NN|UTR|SIN|DEF|NOM//nsubj//35 har//VB|PRS|AKT//aux//38 alltsedan//PP//nmod//37 1940-talet//NN|NEU|SIN|DEF|NOM//nsubj:pass//38 grundats//VB|SUP|SFO//parataxis//1 på//PP//case//41 en//DT|UTR|SIN|IND//det//41 uppgiftsfördelning//NN|UTR|SIN|IND|NOM//obl//38 där//HA//advmod//44 staten//NN|UTR|SIN|DEF|NOM//nsubj//44 svarar//VB|PRS|AKT//acl:relcl//41 för//PP//mark//51 att//SN//mark//51 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 och//KN//cc//49 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//47 instrument//NN|NEU|PLU|IND|NOM//nsubj//51 finns//VB|PRS|SFO//advcl//44 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//51 för//PP//case//54 bostadsbyggandet//NN|NEU|SIN|DEF|NOM//obl//51 ,//MID//punct//58 medan//SN//mark//58 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//58 har//VB|PRS|AKT//advcl//51 ansvaret//NN|NEU|SIN|DEF|NOM//obj//58 för//PP//case//61 planering//NN|UTR|SIN|IND|NOM//obl//58 och//KN//cc//63 befogenheter//NN|UTR|PLU|IND|NOM//conj//61 för//PP//case//65 genomförande//NN|NEU|SIN|IND|NOM//nmod//63 .//MAD//punct//1
2.5 Kommunernas ansvar och kompetens;Ansvaret//NN|NEU|SIN|DEF|NOM//nsubj//80 för//PP//mark//70 att//IE//mark//70 hjälpa//VB|INF|AKT//acl//67 hushåll//NN|NEU|SIN|IND|NOM//obj//70 att//IE//mark//73 finna//VB|INF|AKT//advcl//70 en//DT|UTR|SIN|IND//det//76 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//amod//76 bostad//NN|UTR|SIN|IND|NOM//obj//73 givet//VB|SUP|AKT//advmod//73 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//79 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//80 ligger//VB|PRS|AKT//parataxis//1 på//PP//case//82 kommunerna//NN|UTR|PLU|DEF|NOM//obl//80 ,//MID//punct//80 men//KN//cc//87 är//VB|PRS|AKT//cop//87 inte//AB//advmod//87 utvecklat//PC|PRF|NEU|SIN|IND|NOM//conj//80 i//PP//case//89 författning//NN|UTR|SIN|IND|NOM//obl//87 utöver//PP//case//91 kravet//NN|NEU|SIN|DEF|NOM//nmod//89 i//PP//case//93 BFL//PM|NOM//nmod//91 att//IE//mark//95 anordna//VB|INF|AKT//advcl//87 bostadsförmedling//NN|UTR|SIN|IND|NOM//obj//95 om//SN//mark//99 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//99 behövs//VB|PRS|SFO//advcl//95 för//PP//mark//102 att//IE//mark//102 främja//VB|INF|AKT//advcl//99 bostadsförsörjningen//NN|UTR|SIN|DEF|NOM//obj//102 .//MAD//punct//80

2.5.1 Det lagreglerade ansvaret och kompetensen;Vid//PP//case//3 sidan//NN|UTR|SIN|DEF|NOM//fixed//0 av//PP//fixed//0 de//DT|UTR/NEU|PLU|DEF//det//6 redan//AB//advmod//5 refererade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//6 lagarna//NN|UTR|PLU|DEF|NOM//nsubj//7 har//VB|PRS|AKT//ROOT//7 kommunerna//NN|UTR|PLU|DEF|NOM//obj//7 enligt//PP//case//10 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//obl//7 det//DT|NEU|SIN|DEF//det//13 yttersta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//13 ansvaret//NN|NEU|SIN|DEF|NOM//obj//7 för//PP//mark//21 att//SN//mark//21 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//21 som//HP|-|-|-//nsubj:pass//18 vistas//VB|PRS|SFO//acl:relcl//16 i//PP//case//20 kommunen//NN|UTR|SIN|DEF|NOM//obl//18 får//VB|PRS|AKT//advcl//7 den//DT|UTR|SIN|DEF//det//23 hjälp//NN|UTR|SIN|IND|NOM//obj//21 och//KN//cc//25 stöd//NN|NEU|SIN|IND|NOM//conj//23 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//27 behöver//VB|PRS|AKT//acl:relcl//25 .//MAD//punct//7
2.5.1 Det lagreglerade ansvaret och kompetensen;För//PP//case//30 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//33 och//KN//cc//32 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//30 finns//VB|PRS|SFO//conj//7 ett//DT|NEU|SIN|IND//det//36 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//36 ansvar//NN|NEU|SIN|IND|NOM//nsubj//33 för//PP//case//39 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//39 boendesituation//NN|UTR|SIN|IND|NOM//nmod//36 och//KN//cc//44 att//SN//mark//44 om//SN//mark//44 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//44 behövs//VB|PRS|SFO//conj//33 ordna//VB|INF|AKT//xcomp//44 ändamålsenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 bostäder//NN|UTR|PLU|IND|NOM//obj//45 .//MAD//punct//7
2.5.1 Det lagreglerade ansvaret och kompetensen;För//AB//case//50 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//67 som//HP|-|-|-//nsubj//55 inte//AB//advmod//53 själv//JJ|POS|UTR|SIN|IND|NOM//amod//51 kan//VB|PRS|AKT//aux//55 tillgodose//VB|INF|AKT//acl:relcl//50 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//57 behov//NN|NEU|PLU|IND|NOM//obj//55 eller//KN//cc//59 få//VB|INF|AKT//conj//55 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//59 tillgodosedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//59 på//PP//case//64 annat//JJ|POS|NEU|SIN|IND|NOM//amod//64 sätt//NN|NEU|SIN|IND|NOM//obl//59 är//VB|PRS|AKT//cop//67 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//67 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//7 att//IE//mark//69 ge//VB|INF|AKT//acl//67 ett//DT|NEU|SIN|IND//det//72 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//72 bistånd//NN|NEU|SIN|IND|NOM//obj//69 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//67 en//DT|UTR|SIN|IND//det//76 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//76 boendekostnad//NN|UTR|SIN|IND|NOM//obj//73 ,//MID//punct//81 enligt//PP//mark//81 vad//HP|NEU|SIN|IND//dislocated//81 som//HP|-|-|-//nsubj//81 framgår//VB|PRS|AKT//advcl//67 av//PP//case//84 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 råd//NN|NEU|PLU|IND|NOM//obl//81 utfärdade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//81 med//PP//case//87 stöd//NN|NEU|SIN|IND|NOM//obl//85 av//PP//case//89 lagen//NN|UTR|SIN|DEF|NOM//nmod//87 .//MAD//punct//7
2.5.1 Det lagreglerade ansvaret och kompetensen;Kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 enligt//PP//case//3 kommunallagen//NN|UTR|SIN|DEF|NOM//obl//4 hand//NN|UTR|SIN|IND|NOM//ROOT//4 om//PP//case//6 angelägenheter//NN|UTR|PLU|IND|NOM//obl//4 av//PP//case//9 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//9 intresse//NN|NEU|SIN|IND|NOM//nmod//6 som//HP|-|-|-//nsubj//11 har//VB|PRS|AKT//acl:relcl//9 anknytning//NN|UTR|SIN|IND|NOM//obj//11 till//PP//case//17 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 eller//KN//cc//16 regionens//NN|UTR|SIN|DEF|GEN//conj//14 område//NN|NEU|SIN|IND|NOM//obl//11 eller//KN//cc//20 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//20 medlemmar//NN|UTR|PLU|IND|NOM//conj//17 .//MAD//punct//4
2.5.1 Det lagreglerade ansvaret och kompetensen;Ett//DT|NEU|SIN|IND//det//25 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//25 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//25 intresse//NN|NEU|SIN|IND|NOM//nsubj//27 är//VB|PRS|AKT//cop//27 bostadsförsörjningen//NN|UTR|SIN|DEF|NOM//parataxis//4 .//MAD//punct//27
2.5.1 Det lagreglerade ansvaret och kompetensen;Kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//30 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//33 att//IE//mark//32 agera//VB|INF|AKT//acl//30 begränsas//VB|INF|SFO//conj//27 av//PP//case//36 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 principer//NN|UTR|PLU|IND|NOM//obl:agent//33 om//PP//case//39 bl.a.//AB|AN//advmod//39 likabehandling//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//27
2.5.1 Det lagreglerade ansvaret och kompetensen;Enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 hushåll//NN|NEU|PLU|IND|NOM//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 dock//AB//advmod//46 undantagsvis//AB//advmod//46 beviljas//VB|INF|SFO//conj//4 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//48 stöd//NN|NEU|SIN|IND|NOM//nsubj:pass//46 i//PP//case//50 syfte//NN|NEU|SIN|IND|NOM//obl//46 att//IE//mark//52 minska//VB|INF|AKT//acl//50 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//54 kostnader//NN|UTR|PLU|IND|NOM//obj//52 för//PP//mark//57 att//IE//mark//57 skaffa//VB|INF|AKT//advcl//52 eller//KN//cc//59 inneha//VB|INF|AKT//conj//57 en//DT|UTR|SIN|IND//det//61 permanentbostad//NN|UTR|SIN|IND|NOM//obj//59 enligt//PP//mark//65 vad//HP|NEU|SIN|IND//dislocated//65 som//HP|-|-|-//nsubj//65 framgår//VB|PRS|AKT//advcl//59 av//PP//case//67 lagen//NN|UTR|SIN|DEF|NOM//obl//65 (//PAD//punct//67 2009:47//RG|NOM//conj//67 )//PAD//punct//65 om//PP//case//74 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 befogenheter//NN|UTR|PLU|IND|NOM//obl//65 .//MAD//punct//4

2.5.2 Den kommunala verktygslådan;I//PP//case//1 tilläggsdirektiven//NN|NEU|PLU|DEF|NOM//obl//2 används//VB|PRS|SFO//ROOT//2 begreppet//NN|NEU|SIN|DEF|NOM//nmod//4 verktyg//NN|NEU|SIN|IND|NOM//nsubj:pass//2 för//PP//mark//7 att//IE//mark//7 beskriva//VB|INF|AKT//advcl//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 åtgärder//NN|UTR|PLU|IND|NOM//obj//7 för//PP//mark//14 att//IE//mark//14 förändra//VB|INF|AKT//advcl//7 situationen//NN|UTR|SIN|DEF|NOM//obj//14 på//PP//case//19 den//DT|UTR|SIN|DEF//det//19 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 bostadsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//15 eller//KN//cc//23 för//PP//case//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 grupper//NN|UTR|PLU|IND|NOM//conj//19 av//PP//case//25 hushåll//NN|NEU|PLU|IND|NOM//nmod//23 .//MAD//punct//2
2.5.2 Den kommunala verktygslådan;I//PP//case//28 direktiven//NN|NEU|PLU|DEF|NOM//obl//29 räknas//VB|PRS|SFO//parataxis//2 bostadsförmedlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//29 ,//MID//punct//32 hyresgarantier//NN|UTR|PLU|IND|NOM//conj//30 ,//MID//punct//34 planmonopolet//NN|NEU|SIN|DEF|NOM//conj//30 ,//MID//punct//36 markinnehav//NN|NEU|SIN|IND|NOM//conj//30 och//KN//cc//40 en//DT|UTR|SIN|IND//det//40 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//40 markpolitik//NN|UTR|SIN|IND|NOM//conj//30 samt//KN//cc//43 allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 bostadsföretag//NN|NEU|PLU|IND|NOM//conj//30 upp//PL//advmod//29 som//KN//mark//46 exempel//NN|NEU|SIN|IND|NOM//xcomp//29 på//PP//case//48 verktyg//NN|NEU|PLU|IND|NOM//nmod//46 .//MAD//punct//2
2.5.2 Den kommunala verktygslådan;"SKL//PM|NOM//nsubj//51 använder//VB|PRS|AKT//parataxis//2 i//PP//case//53 kommunikationen//NN|UTR|SIN|DEF|NOM//obl//51 med//PP//case//56 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//56 medlemmar//NN|UTR|PLU|IND|NOM//obl//51 också//AB//advmod//59 begreppet//NN|NEU|SIN|DEF|NOM//nmod:poss//59 verktyg//NN|NEU|SIN|IND|NOM//obj//51 men//KN//cc//65 på//PP//case//65 en//DT|UTR|SIN|IND//det//65 mera//AB|KOM//advmod//64 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 nivå//NN|UTR|SIN|IND|NOM//conj//59 ;//MID//punct//51"
2.5.2 Den kommunala verktygslådan;fysisk//JJ|POS|UTR|SIN|IND|NOM//amod//68 planering//NN|UTR|SIN|IND|NOM//nsubj:pass//2 ,//MID//punct//70 bostadsplanering//NN|UTR|SIN|IND|NOM//conj//68 ,//MID//punct//72 markpolitik//NN|UTR|SIN|IND|NOM//conj//68 ,//MID//punct//76 de//DT|UTR/NEU|PLU|DEF//det//76 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 bostadsföretagen//NN|NEU|PLU|DEF|NOM//conj//68 ,//MID//punct//78 åtgärder//NN|UTR|PLU|IND|NOM//conj//68 för//PP//mark//81 att//IE//mark//81 underlätta//VB|INF|AKT//advcl//2 finansieringen//NN|UTR|SIN|DEF|NOM//obj//81 ,//MID//punct//84 åtgärder//NN|UTR|PLU|IND|NOM//appos//2 för//PP//mark//87 att//IE//mark//87 minska//VB|INF|AKT//acl//84 produktionskostnaderna//NN|UTR|PLU|DEF|NOM//obj//87 och//KN//cc//90 bostadsinformation//NN|UTR|SIN|IND|NOM//conj//88 och//KN//cc//92 -förmedling//NN|UTR|SIN|IND|NOM//conj//88 .//MAD//punct//2
2.5.2 Den kommunala verktygslådan;Alla//DT|UTR/NEU|PLU|IND/DEF//det//3 de//DT|UTR/NEU|PLU|DEF//det//3 uppräknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 verktygen//NN|NEU|PLU|DEF|NOM//nsubj:pass//9 kan//VB|PRS|AKT//aux//9 i//PP//case//8 ett//DT|NEU|SIN|IND//det//8 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//8 fall//NN|NEU|SIN|IND|NOM//obl//9 utformas//VB|INF|SFO//ROOT//9 och//KN//cc//11 användas//VB|INF|SFO//conj//9 i//PP//case//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 syften//NN|NEU|PLU|IND|NOM//obl//11 .//MAD//punct//9
2.5.2 Den kommunala verktygslådan;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 rör//VB|PRS|AKT//conj//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//17 inte//AB//advmod//17 om//PP//compound:prt//17 en//DT|UTR|SIN|IND//det//23 given//PC|PRF|UTR|SIN|IND|NOM//amod//23 uppsättning//NN|UTR|SIN|IND|NOM//nmod//24 verktyg//NN|NEU|PLU|IND|NOM//obj//17 med//PP//case//26 förmåga//NN|UTR|SIN|IND|NOM//nmod//24 att//IE//mark//28 förbättra//VB|INF|AKT//acl//26 situationen//NN|UTR|SIN|DEF|NOM//obj//28 för//PP//case//31 hushåll//NN|NEU|SIN|IND|NOM//nmod//29 med//PP//case//34 svag//JJ|POS|UTR|SIN|IND|NOM//amod//34 ställning//NN|UTR|SIN|IND|NOM//nmod//31 på//PP//case//36 bostadsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//34 .//MAD//punct//17
2.5.2 Den kommunala verktygslådan;De//DT|UTR/NEU|PLU|DEF//det//40 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 verktygen//NN|NEU|PLU|DEF|NOM//nsubj//41 är//VB|PRS|AKT//cop//45 med//PP//case//44 detta//DT|NEU|SIN|DEF//det//44 synsätt//NN|NEU|SIN|IND|NOM//obl//45 något//PN|NEU|SIN|IND|SUB/OBJ//xcomp//9 som//HP|-|-|-//mark//48 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//48 utformar//VB|PRS|AKT//acl:relcl//45 själv//JJ|POS|UTR|SIN|IND|NOM//compound:prt//48 inom//PP//case//55 ramen//NN|UTR|SIN|DEF|NOM//fixed//50 för//PP//fixed//50 den//DT|UTR|SIN|DEF//det//55 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 kompetensen//NN|UTR|SIN|DEF|NOM//obl//48 .//MAD//punct//9

2.6 En lägesbild;Länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 i//PP//case//3 rapporten//NN|UTR|SIN|DEF|NOM//nmod//4 Bostadsförsörjning//NN|UTR|SIN|IND|NOM//obj//1 mer//AB|KOM//advmod//9 än//KN//case//8 bara//AB//advmod//8 bostadsbyggande//NN|NEU|SIN|IND|NOM//obl//9 summerat//VB|SUP|AKT//advcl//1 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//11 iakttagelser//NN|UTR|PLU|IND|NOM//obj//9 under//PP//case//15 fem//RG|NOM//nummod//14 års//NN|NEU|PLU|IND|GEN//nmod:poss//15 arbete//NN|NEU|SIN|IND|NOM//obl//9 med//PP//case//18 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 regeringsuppdrag//NN|NEU|PLU|IND|NOM//obl//9 i//PP//case//20 relation//NN|UTR|SIN|IND|NOM//nmod//18 till//PP//case//23 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//23 arbete//NN|NEU|SIN|IND|NOM//nmod//18 med//PP//case//25 bostadsförsörjning//NN|UTR|SIN|IND|NOM//nmod//18 .//MAD//punct//1
2.6 En lägesbild;På//PP//case//28 sidorna//NN|UTR|PLU|DEF|NOM//nmod//29 12–26//RG|NOM//obl//1 i//PP//case//31 rapporten//NN|UTR|SIN|DEF|NOM//nmod//29 ger//VB|PRS|AKT//conj//1 länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//32 en//DT|UTR|SIN|IND//det//36 problematiserande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 bild//NN|UTR|SIN|IND|NOM//obj//32 av//PP//case//38 läget//NN|NEU|SIN|DEF|NOM//nmod//36 på//PP//case//40 bostadsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//38 som//HP|-|-|-//obj//43 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//43 återger//VB|PRS|AKT//acl:relcl//40 i//PP//case//46 sin//PS|UTR|SIN|DEF//nmod:poss//46 helhet//NN|UTR|SIN|IND|NOM//obl//43 i//PP//case//48 bilaga//NN|UTR|SIN|IND|NOM//nmod//46 3//RG|NOM//nummod//48 .//MAD//punct//1
2.6 En lägesbild;För//PP//case//3 en//DT|UTR|SIN|IND//det//3 aktuell//JJ|POS|UTR|SIN|IND|NOM//amod//3 lägesbild//NN|UTR|SIN|IND|NOM//obl//7 vad//HP|NEU|SIN|IND//nsubj//5 gäller//VB|PRS|AKT//acl:relcl//3 bostadssegregation//NN|UTR|SIN|IND|NOM//obj//5 hänvisas//VB|PRS|SFO//ROOT//7 till//PP//case//9 rapporten//NN|UTR|SIN|DEF|NOM//nmod//10 Segregation//PM|NOM//obl//7 ,//MID//punct//13 en//DT|UTR|SIN|IND//det//13 bild//NN|UTR|SIN|IND|NOM//conj//10 av//PP//case//15 läget//NN|NEU|SIN|DEF|NOM//nmod//13 i//PP//case//18 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//18 kommuner//NN|UTR|PLU|IND|NOM//nmod//15 inför//PP//case//20 inrättandet//NN|NEU|SIN|DEF|NOM//nmod//18 av//PP//case//22 Delegationen//NN|UTR|SIN|DEF|NOM//nmod//20 mot//PP//case//24 segregation//NN|UTR|SIN|IND|NOM//nmod//22 ,//MID//punct//26 publicerad//PC|PRF|UTR|SIN|IND|NOM//conj//7 av//PP//case//28 Kommittén//NN|UTR|SIN|DEF|NOM//obl:agent//26 för//PP//case//30 inrättande//NN|NEU|SIN|IND|NOM//obl//26 av//PP//case//33 en//DT|UTR|SIN|IND//det//33 delegation//NN|UTR|SIN|IND|NOM//nmod//30 mot//PP//case//35 segregation//NN|UTR|SIN|IND|NOM//nmod//33 ,//MID//punct//37 Ku//PM|NOM//conj//30 2017:01//RG|NOM//nummod//37 ,//MID//punct//41 i//PP//case//41 november//NN|UTR|SIN|IND|NOM//conj//30 2017//RG|NOM//nummod//41 .//MAD//punct//7


3.1 Kartläggningens genomförande;Enligt//PP//case//1 tilläggsdirektiven//NN|NEU|PLU|DEF|NOM//obl//4 ska//VB|PRS|AKT//aux//4 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 genomföra//VB|INF|AKT//ROOT//4 två//RG|NOM//nummod//6 kartläggningsuppgifter//NN|UTR|PLU|IND|NOM//obj//4 .//MAD//punct//4
3.1 Kartläggningens genomförande;Den//DT|UTR|SIN|DEF//det//10 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//11 består//VB|PRS|AKT//parataxis//4 i//PP//mark//14 att//IE//mark//14 kartlägga//VB|INF|AKT//advcl//11 hur//HA//advmod//17 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//17 arbetar//VB|PRS|AKT//ccomp//14 med//PP//mark//20 att//IE//mark//20 analysera//VB|INF|AKT//advcl//17 och//KN//cc//22 hantera//VB|INF|AKT//conj//20 efterfrågan//NN|UTR|SIN|DEF|NOM//obj//22 och//KN//cc//25 bostadsbehovet//NN|NEU|SIN|DEF|NOM//conj//23 hos//PP//case//27 grupper//NN|UTR|PLU|IND|NOM//nmod//25 med//PP//case//30 svag//JJ|POS|UTR|SIN|IND|NOM//amod//30 ställning//NN|UTR|SIN|IND|NOM//nmod//27 på//PP//case//32 bostadsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//30 ur//PP//case//38 ett//DT|NEU|SIN|IND//det//38 lokalt//JJ|POS|NEU|SIN|IND|NOM//amod//38 och//KN//cc//37 regionalt//JJ|POS|NEU|SIN|IND|NOM//conj//35 perspektiv//NN|NEU|SIN|IND|NOM//nmod//32 .//MAD//punct//4
