– en långsiktigt hållbar militär personalförsörjning och en modern folkförankring av försvaret;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//6 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 personalförsörjning//NN|UTR|SIN|IND|NOM//nmod//2
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;En//DT|UTR|SIN|IND//det//77 premie//NN|UTR|SIN|IND|NOM//nsubj:pass//85 av//PP//case//80 detta//DT|NEU|SIN|DEF//det//80 slag//NN|NEU|SIN|IND|NOM//nmod//77 skulle//VB|PRT|AKT//aux//85 enligt//PP//case//83 regeringen//NN|UTR|SIN|DEF|NOM//obl//85 kunna//VB|INF|AKT//aux//85 utformas//VB|INF|SFO//parataxis//7 så//AB//mark//90 att//SN//fixed//86 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//90 påtagligt//AB|POS//advmod//90 gynnar//VB|PRS|AKT//advcl//85 att//SN//mark//93 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 tecknar//VB|PRS|AKT//ccomp//90 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//95 kontrakt//NN|NEU|SIN|IND|NOM//obj//93 och//KN//cc//99 att//SN//mark//99 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//99 fullgör//VB|PRS|AKT//conj//90 kontrakten//NN|NEU|PLU|DEF|NOM//obj//99 .//MAD//punct//85
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;I//PP//advmod//109 första//RO|NOM//fixed//102 hand//NN|UTR|SIN|IND|NOM//fixed//102 bör//VB|PRS|AKT//aux//109 ett//DT|NEU|SIN|IND//det//108 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//108 premiesystem//NN|NEU|SIN|IND|NOM//nsubj//109 innebära//VB|INF|AKT//parataxis//85 att//SN//mark//112 premien//NN|UTR|SIN|DEF|NOM//nsubj//112 faller//VB|PRS|AKT//ccomp//109 ut//PL//compound:prt//112 när//HA//mark//118 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//116 kontraktstiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//118 har//VB|PRS|AKT//aux//118 fullgjorts//VB|SUP|SFO//advcl//112 .//MAD//punct//85
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Storleken//NN|UTR|SIN|DEF|NOM//nsubj//125 på//PP//case//122 premien//NN|UTR|SIN|DEF|NOM//nmod//120 bör//VB|PRS|AKT//aux//125 kunna//VB|INF|AKT//aux//125 variera//VB|INF|AKT//parataxis//85 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//131 på//PP//fixed//126 framför//PP//case//131 allt//PN|NEU|SIN|IND|SUB/OBJ//det//130 anställningens//NN|UTR|SIN|DEF|GEN//nmod:poss//131 längd//NN|UTR|SIN|IND|NOM//obl//125 .//MAD//punct//7
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Vidare//AB|KOM//punct//7 skulle//VB|PRT|AKT//advcl//7 en//DT|UTR|SIN|IND//det//137 progressiv//JJ|POS|UTR|SIN|IND|NOM//amod//137 modell//NN|UTR|SIN|IND|NOM//obj//134 ,//MID//punct//140 vilken//HP|UTR|SIN|IND//nsubj//140 innebär//VB|PRS|AKT//acl:relcl//137 att//SN//mark//144 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//143 premier//NN|UTR|PLU|IND|NOM//nsubj:pass//144 betalas//VB|PRS|SFO//ccomp//140 ut//PL//compound:prt//144 varje//DT|UTR/NEU|SIN|IND//det//147 år//NN|NEU|SIN|IND|NOM//obl//144 som//HA//mark//150 anställningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//150 förlängs//VB|PRS|SFO//acl:relcl//147 ,//MID//punct//154 kunna//VB|INF|AKT//aux//154 vara//VB|INF|AKT//cop//154 möjlig//JJ|POS|UTR|SIN|IND|NOM//conj//144 .//MAD//punct//7
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//157 motiverade//VB|PRT|AKT//parataxis//7 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//157 med//PP//mark//167 att//SN//mark//167 varje//DT|UTR/NEU|SIN|IND//det//162 år//NN|NEU|SIN|IND|NOM//nsubj:pass//167 som//KN//case//166 en//DT|UTR|SIN|IND//det//166 enskilds//JJ|POS|UTR|SIN|IND|GEN//amod//166 anställning//NN|UTR|SIN|IND|NOM//nsubj:pass//167 förlängs//VB|PRS|SFO//acl//158 ,//MID//punct//169 innebär//VB|PRS|AKT//conj//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//169 en//DT|UTR|SIN|IND//det//172 besparing//NN|UTR|SIN|IND|NOM//obj//169 för//PP//case//174 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//172 genom//PP//mark//180 att//SN//mark//180 nyrekryterings-//NN|NEU|-|-|SMS//nsubj//180 och//KN//cc//179 utbildningsbehovet//NN|NEU|SIN|DEF|NOM//conj//177 minskar//VB|PRS|AKT//advcl//169 .//MAD//punct//169
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//185 om//PP//case//184 premier//NN|UTR|PLU|IND|NOM//nmod//182 blir//VB|PRS|AKT//parataxis//169 en//DT|UTR|SIN|IND//det//187 villkorsfråga//NN|UTR|SIN|IND|NOM//xcomp//185 för//PP//case//190 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//190 parter//NN|UTR|PLU|IND|NOM//nmod//187 och//KN//cc//193 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//193 ansåg//VB|PRT|AKT//conj//185 att//SN//mark//197 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//197 bör//VB|PRS|AKT//aux//197 överväga//VB|INF|AKT//ccomp//193 att//IE//mark//199 ta//VB|INF|AKT//xcomp//197 upp//PL//compound:prt//199 denna//DT|UTR|SIN|DEF//det//202 fråga//NN|UTR|SIN|IND|NOM//obj//199 med//PP//case//204 parterna//NN|UTR|PLU|DEF|NOM//obl//199 på//PP//case//208 det//DT|NEU|SIN|DEF//det//208 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//208 avtalsområdet//NN|NEU|SIN|DEF|NOM//obl//199 .//MAD//punct//214
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;För//PP//case//213 det//DT|NEU|SIN|DEF//fixed//210 fall//NN|NEU|SIN|IND|NOM//fixed//210 premier//NN|UTR|PLU|IND|NOM//obl//214 införs//VB|PRS|SFO//advcl//185 var//VB|PRT|AKT//cop//218 det//PN|NEU|SIN|DEF|SUB/OBJ//det//217 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//218 uppfattning//NN|UTR|SIN|IND|NOM//nsubj:pass//214 att//SN//mark//224 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//224 inte//AB//advmod//224 kan//VB|PRS|AKT//aux//224 vara//VB|INF|AKT//cop//224 skattefria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//218 .//MAD//punct//7
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Vidare//AB|KOM//advmod//1 framhöll//VB|PRT|AKT//ROOT//1 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 att//SN//mark//6 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//6 bör//VB|PRS|AKT//aux//6 överväga//VB|INF|AKT//ccomp//1 att//IE//mark//8 inrätta//VB|INF|AKT//xcomp//6 en//DT|UTR|SIN|IND//det//11 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//11 funktion//NN|UTR|SIN|IND|NOM//obj//8 för//PP//case//13 arbetsgivarrelationer//NN|UTR|PLU|IND|NOM//obl//14 centralt//AB|POS//advmod//8 i//PP//case//16 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obl//14 .//MAD//punct//1
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Funktionen//NN|UTR|SIN|DEF|NOM//nsubj//20 skulle//VB|PRT|AKT//aux//20 ha//VB|INF|AKT//parataxis//1 ett//DT|NEU|SIN|IND//det//25 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 och//KN//cc//24 sammanhållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//22 ansvar//NN|NEU|SIN|IND|NOM//obj//20 för//PP//case//27 arbetet//NN|NEU|SIN|DEF|NOM//nmod//25 med//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 civila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 arbetsgivarna//NN|UTR|PLU|DEF|NOM//nmod//27 .//MAD//punct//20
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Enligt//PP//case//34 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//43 är//VB|PRS|AKT//cop//43 dock//AB//advmod//38 denna//DT|UTR|SIN|DEF//det//38 funktion//NN|UTR|SIN|IND|NOM//nsubj//43 sannolikt//AB|POS//advmod//43 inte//AB//advmod//43 ett//DT|NEU|SIN|IND//det//43 ändamålsenligt//JJ|POS|NEU|SIN|IND|NOM//amod//43 forum//NN|NEU|SIN|IND|NOM//advcl//20 för//PP//case//45 partsdiskussioner//NN|UTR|PLU|IND|NOM//nmod//43 om//PP//case//48 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 villkor//NN|NEU|PLU|IND|NOM//nmod//45 .//MAD//punct//20
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//78 bör//VB|PRS|AKT//aux//78 därför//AB//advmod//78 ,//MID//punct//52 utöver//PP//case//56 en//DT|UTR|SIN|IND//det//56 funktion//NN|UTR|SIN|IND|NOM//obl//63 för//PP//case//58 arbetsgivarrelationer//NN|UTR|PLU|IND|NOM//nmod//56 ,//MID//punct//56 tillsammans//AB//advmod//62 med//PP//case//62 avtalsparterna//NN|UTR|PLU|DEF|NOM//nmod//56 överväga//VB|INF|AKT//fixed//52 att//IE//mark//65 inrätta//VB|INF|AKT//xcomp//63 en//DT|UTR|SIN|IND//det//68 partssammansatt//PC|PRF|UTR|SIN|IND|NOM//amod//68 grupp//NN|UTR|SIN|IND|NOM//obj//65 för//PP//case//70 frågor//NN|UTR|PLU|IND|NOM//nmod//68 om//PP//case//73 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 villkor//NN|NEU|PLU|IND|NOM//nmod//70 för//PP//case//75 personalkategorin//NN|UTR|SIN|DEF|NOM//nmod//76 GSS//PM|NOM//nmod//73 .//MAD//punct//63
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Frågor//NN|UTR|PLU|IND|NOM//parataxis//1 som//HP|-|-|-//nsubj//85 i//PP//case//82 detta//DT|NEU|SIN|DEF//det//82 sammanhang//NN|NEU|SIN|IND|NOM//obl//85 kan//VB|PRS|AKT//aux//85 vara//VB|INF|AKT//cop//85 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//78 för//PP//case//87 parterna//NN|UTR|PLU|DEF|NOM//nmod//85 att//IE//mark//89 följa//VB|INF|AKT//advcl//85 kan//VB|PRS|AKT//aux//93 t.ex.//AB|AN//advmod//93 vara//VB|INF|AKT//cop//93 löner//NN|UTR|PLU|IND|NOM//obj//89 ,//MID//punct//95 försäkringar//NN|UTR|PLU|IND|NOM//conj//93 och//KN//cc//97 premier//NN|UTR|PLU|IND|NOM//conj//93 .//MAD//punct//78
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 betonade//VB|PRT|AKT//ROOT//1 vikten//NN|UTR|SIN|DEF|NOM//obj//1 av//PP//case//5 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//5 samverkan//NN|UTR|SIN|IND|NOM//nmod//2 mellan//PP//case//8 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 förband//NN|NEU|SIN|IND|NOM//nmod//5 ,//MID//punct//11 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//11 kommuner//NN|UTR|PLU|IND|NOM//conj//8 och//KN//cc//13 näringsliv//NN|NEU|SIN|IND|NOM//conj//11 .//MAD//punct//1
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;I//PP//case//17 detta//DT|NEU|SIN|DEF//det//17 sammanhang//NN|NEU|SIN|IND|NOM//obl//18 ansåg//VB|PRT|AKT//conj//1 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//18 att//SN//mark//23 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//23 bör//VB|PRS|AKT//aux//23 överväga//VB|INF|AKT//ccomp//18 att//IE//mark//25 inrätta//VB|INF|AKT//xcomp//23 försvarsmaktsråd//NN|NEU|SIN|IND|NOM//obj//25 på//PP//case//29 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//29 orter//NN|UTR|PLU|IND|NOM//obl//25 över//PP//case//32 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 landet//NN|NEU|SIN|DEF|NOM//nmod//29 och//KN//cc//36 tillsammans//AB//advmod//36 med//PP//case//36 parterna//NN|UTR|PLU|DEF|NOM//conj//23 på//PP//case//40 det//DT|NEU|SIN|DEF//det//40 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 avtalsområdet//NN|NEU|SIN|DEF|NOM//nmod//36 ta//VB|INF|AKT//xcomp//18 upp//PL//compound:prt//41 frågan//NN|UTR|SIN|DEF|NOM//obj//41 om//PP//case//47 en//DT|UTR|SIN|IND//det//47 partssammansatt//PC|PRF|UTR|SIN|IND|NOM//amod//47 grupp//NN|UTR|SIN|IND|NOM//obl//41 för//PP//case//49 frågor//NN|UTR|PLU|IND|NOM//nmod//47 om//PP//case//52 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 villkor//NN|NEU|PLU|IND|NOM//nmod//49 för//PP//case//54 personalkategorin//NN|UTR|SIN|DEF|NOM//nmod//55 GSS//PM|NOM//nmod//52 .//MAD//punct//41
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Som//KN//mark//59 exempel//NN|NEU|SIN|IND|NOM//obl//59 framhölls//VB|PRT|SFO//conj//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 då//AB//advmod//59 nyligen//AB//advmod//63 inrättade//VB|PRT|AKT//advcl//59 Försvarsmaktsråd//PM|NOM//nmod//65 Skaraborg//PM|NOM//obj//63 med//PP//case//67 deltagare//NN|UTR|PLU|IND|NOM//obl//63 från//PP//case//71 fem//RG|NOM//nummod//71 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//71 förband//NN|NEU|PLU|IND|NOM//nmod//67 ,//MID//punct//74 tre//RG|NOM//nummod//74 kommuner//NN|UTR|PLU|IND|NOM//conj//71 ,//MID//punct//76 företag//NN|NEU|PLU|IND|NOM//conj//71 ,//MID//punct//78 organisationer//NN|UTR|PLU|IND|NOM//conj//71 och//KN//cc//81 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 aktörer//NN|UTR|PLU|IND|NOM//conj//71 i//PP//case//84 Västra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 Götaland//PM|NOM//nmod//81 med//PP//case//86 syftet//NN|NEU|SIN|DEF|NOM//obl//63 att//IE//mark//88 skapa//VB|INF|AKT//acl//86 en//DT|UTR|SIN|IND//det//91 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//91 plattform//NN|UTR|SIN|IND|NOM//obj//88 för//PP//case//93 dialog//NN|UTR|SIN|IND|NOM//obl//88 i//PP//case//95 frågor//NN|UTR|PLU|IND|NOM//nmod//93 som//HP|-|-|-//nsubj//97 rör//VB|PRS|AKT//acl:relcl//95 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//99 förutsättningar//NN|UTR|PLU|IND|NOM//obj//97 för//PP//case//102 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//102 utveckling//NN|UTR|SIN|IND|NOM//nmod//99 i//PP//case//104 regionen//NN|UTR|SIN|DEF|NOM//nmod//102 .//MAD//punct//1
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Frågor//NN|UTR|PLU|IND|NOM//nsubj//112 som//HP|-|-|-//nsubj:pass//108 berörs//VB|PRS|SFO//acl:relcl//106 här//AB//advmod//108 är//VB|PRS|AKT//cop//112 bl.a.//AB|AN//advmod//112 utbildning//NN|UTR|SIN|IND|NOM//parataxis//1 ,//MID//punct//114 rekrytering//NN|UTR|SIN|IND|NOM//conj//112 ,//MID//punct//116 boende//NN|NEU|SIN|IND|NOM//conj//112 ,//MID//punct//118 infrastruktur//NN|UTR|SIN|IND|NOM//conj//112 och//KN//cc//120 arbetsgivarfrågor//NN|UTR|PLU|IND|NOM//conj//112 .//MAD//punct//112
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Försvarsmaktsråd//PM|NOM//conj//112 kan//VB|PRS|AKT//aux//129 enligt//PP//case//125 regeringen//NN|UTR|SIN|DEF|NOM//obl//129 vara//VB|INF|AKT//cop//129 en//DT|UTR|SIN|IND//det//129 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//129 åtgärd//NN|UTR|SIN|IND|NOM//conj//112 för//PP//mark//132 att//IE//mark//132 upprätthålla//VB|INF|AKT//acl//129 och//KN//cc//134 utveckla//VB|INF|AKT//conj//132 folkförankringen//NN|UTR|SIN|DEF|NOM//obj//134 .//MAD//punct//112
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;I//PP//case//3 den//DT|UTR|SIN|DEF//det//3 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obl//19 ,//MID//punct//3 där//HA//advmod//9 soldatnivån//NN|UTR|SIN|DEF|NOM//nsubj//9 inte//AB//advmod//9 längre//AB|KOM//advmod//9 består//VB|PRS|AKT//acl:relcl//3 av//PP//case//11 värnpliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//9 utan//KN//case//15 av//PP//case//15 anställd//PC|PRF|UTR|SIN|IND|NOM//amod//15 personal//NN|UTR|SIN|IND|NOM//obl//9 ,//MID//punct//3 är//VB|PRS|AKT//cop//19 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 angeläget//JJ|POS|NEU|SIN|IND|NOM//ROOT//19 att//SN//mark//22 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//22 vidtar//VB|PRS|AKT//csubj//19 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 åtgärder//NN|UTR|PLU|IND|NOM//obj//22 för//PP//mark//27 att//IE//mark//27 upprätthålla//VB|INF|AKT//advcl//22 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//30 folkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 förankring//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//19
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;En//DT|UTR|SIN|IND//det//34 god//JJ|POS|UTR|SIN|IND|NOM//amod//34 kännedom//NN|UTR|SIN|IND|NOM//nsubj//49 om//PP//case//34 ,//MID//punct//34 och//KN//cc//39 ett//DT|NEU|SIN|IND//det//39 intresse//NN|NEU|SIN|IND|NOM//conj//34 för//PP//case//41 försvaret//NN|NEU|SIN|DEF|NOM//nmod//39 över//PP//case//44 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 landet//NN|NEU|SIN|DEF|NOM//nmod//41 är//VB|PRS|AKT//cop//49 också//AB//advmod//49 en//DT|UTR|SIN|IND//det//49 nödvändig//JJ|POS|UTR|SIN|IND|NOM//amod//49 grund//NN|UTR|SIN|IND|NOM//appos//19 för//PP//case//51 rekrytering//NN|UTR|SIN|IND|NOM//nmod//49 till//PP//case//56 den//DT|UTR|SIN|DEF//det//56 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//51 och//KN//cc//59 för//PP//case//59 rekrytering//NN|UTR|SIN|IND|NOM//conj//56 av//PP//case//62 anställda//NN|UTR|PLU|IND|NOM//nmod//62 GSS//PM|NOM//nmod//59 .//MAD//punct//19
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Regeringens syn på vissa arbetsgivarfrågor;Enligt//PP//case//65 regeringen//NN|UTR|SIN|DEF|NOM//obl//70 bör//VB|PRS|AKT//aux//70 även//AB//advmod//68 frivilligrörelsen//NN|UTR|SIN|DEF|NOM//nsubj//70 kunna//VB|INF|AKT//aux//70 ha//VB|INF|AKT//parataxis//19 en//DT|UTR|SIN|IND//det//72 uppgift//NN|UTR|SIN|IND|NOM//obj//70 i//PP//case//75 detta//DT|NEU|SIN|DEF//det//75 sammanhang//NN|NEU|SIN|IND|NOM//obl//70 då//HA//advmod//80 bl.a.//AB|AN//advmod//80 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//79 verksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//80 främjas//VB|PRS|SFO//acl//75 av//PP//case//85 en//DT|UTR|SIN|IND//det//85 aktiv//JJ|POS|UTR|SIN|IND|NOM//amod//85 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//85 försvarsverksamhet//NN|UTR|SIN|IND|NOM//obl:agent//80 .//MAD//punct//19

3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Försvarsmaktens överväganden och åtgärder beträffande vissa arbetsgivarfrågor;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//1 hade//VB|PRT|AKT//aux//8 vid//PP//case//3 redovisningstillfället//NN|NEU|SIN|DEF|NOM//obl//8 av//PP//case//5 regeringsuppdraget//NN|NEU|SIN|DEF|NOM//nmod//3 ännu//AB//advmod//8 inte//AB//advmod//8 utvecklat//VB|SUP|AKT//ROOT//8 några//DT|UTR/NEU|PLU|IND//det//13 färdiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 och//KN//cc//12 heltäckande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//10 lösningar//NN|UTR|PLU|IND|NOM//obj//8 för//PP//mark//18 hur//HA//advmod//18 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//18 ska//VB|PRS|AKT//aux//18 föra//VB|INF|AKT//acl//13 en//DT|UTR|SIN|IND//det//21 kontinuerlig//JJ|POS|UTR|SIN|IND|NOM//amod//21 dialog//NN|UTR|SIN|IND|NOM//obj//18 med//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 tidvis//AB//advmod//25 tjänstgörande//AB//amod//26 gruppbefälen//NN|UTR|SIN|DEF|NOM//obl//18 ,//MID//punct//28 soldaterna//NN|UTR|PLU|DEF|NOM//conj//26 och//KN//cc//30 sjömännen//NN|UTR|PLU|DEF|NOM//conj//26 (//PAD//punct//26 GSS//PM|NOM//appos//26 ///MID//cc//34 T//NN|AN//nmod//32 )//PAD//punct//26 .//MAD//punct//8
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Försvarsmaktens överväganden och åtgärder beträffande vissa arbetsgivarfrågor;Ett//DT|NEU|SIN|IND//det//39 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 projekt//NN|NEU|SIN|IND|NOM//nsubj//43 inom//PP//case//41 området//NN|NEU|SIN|DEF|NOM//nmod//39 är//VB|PRS|AKT//cop//43 utvecklingen//NN|UTR|SIN|DEF|NOM//parataxis//8 av//PP//case//46 Customer//UO//amod//46 relationship//UO//nmod//43 management//UO//nmod//43  //_SP////47 (//PAD//punct//50 CRM//PM|NOM//appos//47 )//PAD//punct//50 och//KN//cc//53 utvecklingen//NN|UTR|SIN|DEF|NOM//conj//47 av//PP//case//55 intranätet//NN|NEU|SIN|DEF|NOM//nmod//53 .//MAD//punct//8
3.2.3 Propositionen Soldatanställningar i Försvarsmakten och Försvarsmaktens åtgärder med anledning av regeringens uttalanden / Försvarsmaktens överväganden och åtgärder beträffande vissa arbetsgivarfrågor;Genom//PP//case//59 dessa//DT|UTR/NEU|PLU|DEF//det//59 verktyg//NN|NEU|PLU|IND|NOM//obl//60 bedömde//VB|PRT|AKT//parataxis//8 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obj//60 att//SN//mark//73 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//73 till//PP//case//66 riktad//PC|PRF|UTR|SIN|IND|NOM//amod//66 kommunikation//NN|UTR|SIN|IND|NOM//nmod//63 med//PP//case//68 GSS//PM|NOM//nmod//66 ///MID//cc//70 T//NN|AN//conj//68 kommer//VB|PRS|AKT//aux//73 att//IE//mark//73 öka//VB|INF|AKT//advcl//60 och//KN//cc//75 möjligheterna//NN|UTR|PLU|DEF|NOM//conj//73 till//PP//case//77 delgivning//NN|UTR|SIN|IND|NOM//nmod//75 och//KN//cc//79 publicering//NN|UTR|SIN|IND|NOM//conj//77 kommer//VB|PRS|AKT//aux//82 att//IE//mark//82 öka//VB|INF|AKT//xcomp//8 .//MAD//punct//8
