15 Hur uppfattas bestämmelserna i smittskyddslagen? ;15.1//RG|NOM//nummod//1 Inledning//NN|UTR|SIN|IND|NOM//ROOT//1
21 Smittsamma sjukdomar och mänskliga rättigheter;Så//AB//advmod//58 har//VB|PRS|AKT//aux//58 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//58 t.ex.//AB|AN//advmod//58 godtagit//VB|SUP|AKT//conj//1 att//SN//mark//62 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//62 utlämnats//VB|SUP|SFO//ccomp//58 till//PP//case//64 domstol//NN|UTR|SIN|IND|NOM//obl//62 med//PP//case//68 hänsyn//NN|UTR|SIN|IND|NOM//fixed//65 till//PP//fixed//65 intresset//NN|NEU|SIN|DEF|NOM//obl//62 av//PP//mark//71 att//IE//mark//71 utreda//VB|INF|AKT//acl//68 brott//NN|NEU|PLU|IND|NOM//obj//71 och//KN//cc//77 till//PP//case//77 det//DT|NEU|SIN|DEF//det//76 allmännas//JJ|POS|UTR/NEU|SIN|DEF|GEN//nmod:poss//77 intresse//NN|NEU|SIN|IND|NOM//nsubj//117 av//PP//case//80 ge//VB|INF|AKT//amod//80 insyn//NN|UTR|SIN|IND|NOM//nmod//77 i//PP//case//82 rättegångsförfarandet//NN|NEU|SIN|DEF|NOM//nmod//77 (//PAD//punct//84 Z//PM|NOM//appos//77 mot//PP//case//86 Finland//PM|NOM//obl//84 1997//RG|NOM//nummod//86 )//PAD//punct//84 samt//KN//cc//91 till//PP//case//91 försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//84 i//PP//case//94 ett//DT|NEU|SIN|IND//det//94 ärende//NN|NEU|SIN|IND|NOM//nmod//91 om//PP//case//96 arbetsskadeförsäkring//NN|UTR|SIN|IND|NOM//nmod//94 med//PP//case//100 hänsyn//NN|UTR|SIN|IND|NOM//fixed//97 till//PP//fixed//97 skyddet//NN|NEU|SIN|DEF|NOM//nmod//96 för//PP//case//104 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//104 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//104 välstånd//NN|NEU|SIN|IND|NOM//nmod//100 (//PAD//punct//84 M.S.//PM|NOM//appos//84 mot//PP//case//108 Sverige//PM|NOM//nmod//106 1997//RG|NOM//nummod//108 )//PAD//punct//84 .//MAD//punct//77
21 Smittsamma sjukdomar och mänskliga rättigheter;I//PP//case//113 målen//NN|NEU|PLU|DEF|NOM//obl//117 har//VB|PRS|AKT//aux//117 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//117 därvid//AB//advmod//117 fäst//VB|SUP|AKT//advcl//62 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//119 vikt//NN|UTR|SIN|IND|NOM//obj//117 vid//PP//mark//124 att//SN//mark//124 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//124 var//VB|PRT|AKT//cop//124 sekretesskyddade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//117 även//AB//advmod//124 hos//PP//case//129 den//DT|UTR|SIN|DEF//det//129 mottagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//129 myndigheten//NN|UTR|SIN|DEF|NOM//obl//124 .//MAD//punct//1
21 Smittsamma sjukdomar och mänskliga rättigheter;Vid//PP//case//3 en//DT|UTR|SIN|IND//det//3 översiktlig//JJ|POS|UTR|SIN|IND|NOM//amod//3 bedömning//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//6 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//3 om//PP//mark//8 uppgiftslämnande//NN|NEU|SIN|IND|NOM//nmod//6 m.m.//AB|AN//nmod//3 i//PP//case//11 smittskyddslagen//NN|UTR|SIN|DEF|NOM//nmod//3 torde//VB|PRT|AKT//aux//15 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//15 kunna//VB|INF|AKT//aux//15 anses//VB|INF|SFO//ROOT//15 vara//VB|INF|AKT//cop//17 förenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//15 med//PP//case//19 art//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//15
21 Smittsamma sjukdomar och mänskliga rättigheter;8//RG|NOM//dep//15 .//MAD//punct//15
21 Smittsamma sjukdomar och mänskliga rättigheter;Uppgiftsutbytet//NN|NEU|SIN|DEF|NOM//nsubj:pass//25 får//VB|PRS|AKT//aux//25 anses//VB|INF|SFO//conj//15 vara//VB|INF|AKT//cop//27 motiverat//PC|PRF|NEU|SIN|IND|NOM//xcomp//25 med//PP//case//31 hänsyn//NN|UTR|SIN|IND|NOM//fixed//28 till//PP//fixed//28 skyddet//NN|NEU|SIN|DEF|NOM//obl//27 för//PP//case//33 hälsa//NN|UTR|SIN|IND|NOM//nmod//31 och//KN//cc//35 skyddet//NN|NEU|SIN|DEF|NOM//conj//33 för//PP//case//39 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 personers//NN|UTR|PLU|IND|GEN//nmod:poss//39 rättigheter//NN|UTR|PLU|IND|NOM//nmod//35 .//MAD//punct//15
21 Smittsamma sjukdomar och mänskliga rättigheter;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//44 är//VB|PRS|AKT//cop//44 vidare//AB|KOM//advmod//44 sekretesskyddade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//15 hos//PP//case//48 den//DT|UTR|SIN|DEF//det//48 mottagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 myndigheten//NN|UTR|SIN|DEF|NOM//obl//44 .//MAD//punct//44
21 Smittsamma sjukdomar och mänskliga rättigheter;I//PP//case//1 smittskyddslagen//NN|UTR|SIN|DEF|NOM//obl//2 medges//VB|PRS|SFO//ROOT//2 vidare//AB|KOM//advmod//2 YLVVD//PM|NOM//nsubj:pass//2 UHVWULNWLRQHU//PM|NOM//compound//7 XQGHU//PM|GEN//flat//5 WYnQJV//NN|NEU|SIN|IND|NOM//compound//8 LVROHULQJHQ//PM|NOM//nsubj:pass//2 ,//MID//punct//8 däribland//AB//advmod//12 rörande//PP//case//12 rätten//NN|UTR|SIN|DEF|NOM//conj//8 att//IE//mark//14 vistas//VB|INF|SFO//acl//12 utanför//PP//case//16 sjukhusområdet//NN|NEU|SIN|DEF|NOM//obl//14 och//KN//cc//18 rätten//NN|UTR|SIN|DEF|NOM//conj//16 att//IE//mark//20 ta//VB|INF|AKT//acl//18 emot//PL//compound:prt//20 besök//NN|NEU|PLU|IND|NOM//obj//20 .//MAD//punct//2
21 Smittsamma sjukdomar och mänskliga rättigheter;Den//DT|UTR|SIN|DEF//det//26 isolerades//PC|PRF|UTR/NEU|SIN|DEF|GEN//amod//26 frihet//NN|UTR|SIN|IND|NOM//appos//2 får//VB|PRS|AKT//aux//30 dock//AB//advmod//30 inte//AB//advmod//30 underkastas//VB|INF|SFO//conj//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//32 begränsning//NN|UTR|SIN|IND|NOM//obj//30 än//KN//mark//35 som//HP|-|-|-//nsubj:pass//35 påkallats//VB|SUP|SFO//acl//32 av//PP//case//37 ändamålet//NN|NEU|SIN|DEF|NOM//obl:agent//35 med//PP//case//39 isoleringen//NN|UTR|SIN|DEF|NOM//nmod//37 .//MAD//punct//2
21 Smittsamma sjukdomar och mänskliga rättigheter;Här//AB//advmod//43 bör//VB|PRS|AKT//aux//43 beaktas//VB|INF|SFO//parataxis//2 att//SN//mark//46 Europadomstolen//PM|NOM//nsubj//46 framhållit//VB|SUP|AKT//advcl//43 att//SN//mark//52 frihetsberövanden//NN|NEU|PLU|IND|NOM//nsubj//52 med//PP//case//50 nödvändighet//NN|UTR|SIN|IND|NOM//nmod//48 måste//VB|PRS|AKT//aux//52 medföra//VB|INF|AKT//ccomp//46 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 inskränkningar//NN|UTR|PLU|IND|NOM//obj//52 när//HA//mark//57 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//55 gäller//VB|PRS|AKT//advcl//52 bl.a.//AB|AN//advmod//57 rätten//NN|UTR|SIN|DEF|NOM//obj//57 till//PP//case//61 familjeliv//NN|NEU|SIN|IND|NOM//nmod//59 och//KN//cc//63 korrespondens//NN|UTR|SIN|IND|NOM//conj//61 men//KN//cc//70 att//SN//mark//70 inskränkningarna//NN|UTR|PLU|DEF|NOM//nsubj//70 inte//AB//advmod//70 får//VB|PRS|AKT//aux//70 vara//VB|INF|AKT//cop//70 oproportionerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//46 eller//KN//cc//72 sträcka//VB|INF|AKT//conj//70 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//72 utöver//PP//mark//79 vad//HP|NEU|SIN|IND//dislocated//79 som//HP|-|-|-//nsubj:pass//79 normalt//AB|POS//advmod//79 kan//VB|PRS|AKT//aux//79 accepteras//VB|INF|SFO//advcl//72 .//MAD//punct//43
21 Smittsamma sjukdomar och mänskliga rättigheter;Grunden//NN|UTR|SIN|DEF|NOM//parataxis//43 för//PP//case//84 de//DT|UTR/NEU|PLU|DEF//det//84 inskränkningar//NN|UTR|PLU|IND|NOM//nmod//81 vid//PP//case//86 tvångsisolering//NN|UTR|SIN|IND|NOM//nmod//84 som//HP|-|-|-//nsubj:pass//88 tillåts//VB|PRS|SFO//acl:relcl//84 enligt//PP//case//90 smittskyddslagen//NN|UTR|SIN|DEF|NOM//obl//88 är//VB|PRS|AKT//cop//81 främst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//91 att//IE//mark//94 hindra//VB|INF|AKT//acl//81 smittspridning//NN|UTR|SIN|IND|NOM//obj//94 samt//KN//cc//101 i//PP//case//99 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 fall//NN|NEU|PLU|IND|NOM//obl//101 även//AB//advmod//101 upprätthållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//94 av//PP//case//103 säkerheten//NN|UTR|SIN|DEF|NOM//nmod//101 och//KN//cc//105 ordningen//NN|UTR|SIN|DEF|NOM//conj//103 vid//PP//case//107 sjukvårdsinrättningen//NN|UTR|SIN|DEF|NOM//nmod//105 .//MAD//punct//81
21 Smittsamma sjukdomar och mänskliga rättigheter;Bestämmelserna//NN|UTR|PLU|DEF|NOM//appos//81 som//KN//obl//115 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//115 torde//VB|PRT|AKT//aux//115 inte//AB//advmod//115 kunna//VB|INF|AKT//aux//115 anses//VB|INF|SFO//acl:relcl//109 sträcka//VB|INF|AKT//xcomp//115 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//116 utöver//PP//mark//122 vad//HP|NEU|SIN|IND//dislocated//122 som//HP|-|-|-//nsubj//122 är//VB|PRS|AKT//cop//122 befogat//JJ|POS|NEU|SIN|IND|NOM//xcomp//116 .//MAD//punct//122
21 Smittsamma sjukdomar och mänskliga rättigheter;Vid//PP//case//127 en//DT|UTR|SIN|IND//det//127 översiktlig//JJ|POS|UTR|SIN|IND|NOM//amod//127 bedömning//NN|UTR|SIN|IND|NOM//obl//134 av//PP//case//130 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//130 regler//NN|UTR|PLU|IND|NOM//nmod//127 torde//VB|PRT|AKT//aux//134 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//134 därför//AB//advmod//134 stå//VB|INF|AKT//advcl//2 i//PP//case//136 överensstämmelse//NN|UTR|SIN|IND|NOM//obl//134 med//PP//mark//141 vad//HP|NEU|SIN|IND//dislocated//141 som//HP|-|-|-//nsubj//141 är//VB|PRS|AKT//cop//141 tillåtet//PC|PRF|NEU|SIN|IND|NOM//advcl//134 enligt//PP//case//143 art//NN|UTR|SIN|IND|NOM//nmod//141 .//MAD//punct//134
21 Smittsamma sjukdomar och mänskliga rättigheter;8//RG|NOM//appos//134 (//PAD//punct//134 jfr//VB|AN//parataxis//134 dock//AB//advmod//147 avsnitt//NN|NEU|SIN|IND|NOM//nmod//150 21.5.2//RG|NOM//obj//147 om//PP//case//152 restriktioner//NN|UTR|PLU|IND|NOM//nmod//150 vid//PP//case//155 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//155 frihetsberövanden//NN|NEU|PLU|IND|NOM//nmod//152 )//PAD//punct//134 .//MAD//punct//2


22 Allmänna överväganden;22.1//RG|NOM//nummod//1 Inledning//NN|UTR|SIN|IND|NOM//ROOT//1
22 Allmänna överväganden;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 haft//VB|SUP|AKT//ROOT//2 i//PP//compound:prt//2 uppdrag//NN|NEU|SIN|IND|NOM//fixed//3 att//IE//mark//6 utvärdera//VB|INF|AKT//xcomp//2 det//DT|NEU|SIN|DEF//det//9 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 smittskyddet//NN|NEU|SIN|DEF|NOM//obj//6 med//PP//case//11 tonvikt//NN|UTR|SIN|IND|NOM//obl//6 på//PP//case//13 smittskyddslagen//NN|UTR|SIN|DEF|NOM//nmod//11 och//KN//cc//16 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 författningar//NN|UTR|PLU|IND|NOM//conj//13 som//HP|-|-|-//nsubj//18 hör//VB|PRS|AKT//acl:relcl//16 till//PP//case//20 smittskyddet//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//2
22 Allmänna överväganden;I//PP//case//23 uppdraget//NN|NEU|SIN|DEF|NOM//obl//25 har//VB|PRS|AKT//aux//25 ingått//VB|SUP|AKT//conj//2 bl.a.//AB|AN//advmod//25 att//IE//mark//28 kartlägga//VB|INF|AKT//xcomp//25 och//KN//cc//30 utvärdera//VB|INF|AKT//conj//28 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 åtgärder//NN|UTR|PLU|IND|NOM//obj//30 för//PP//mark//35 att//IE//mark//35 förhindra//VB|INF|AKT//advcl//30 spridning//NN|UTR|SIN|IND|NOM//obj//35 av//PP//case//39 smittsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 sjukdomar//NN|UTR|PLU|IND|NOM//nmod//36 .//MAD//punct//2
22 Allmänna överväganden;Enligt//PP//case//42 direktiven//NN|NEU|PLU|DEF|NOM//obl//45 skall//VB|PRS|AKT//aux//45 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//45 fästa//VB|INF|AKT//parataxis//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//47 vikt//NN|UTR|SIN|IND|NOM//obj//45 vid//PP//case//50 bl.a.//AB|AN//advmod//50 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//45 om//PP//case//52 tvångsåtgärder//NN|UTR|PLU|IND|NOM//nmod//50 och//KN//cc//54 frågor//NN|UTR|PLU|IND|NOM//conj//52 kring//PP//case//56 rättssäkerheten//NN|UTR|SIN|DEF|NOM//nmod//54 för//PP//case//59 den//DT|UTR|SIN|DEF//det//59 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nmod//56 utgör//VB|PRS|AKT//advcl//2 en//DT|UTR|SIN|IND//det//63 central//JJ|POS|UTR|SIN|IND|NOM//amod//63 del//NN|UTR|SIN|IND|NOM//obj//60 av//PP//case//66 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//66 uppdrag//NN|NEU|PLU|IND|NOM//nmod//63 .//MAD//punct//2
22 Allmänna överväganden;En//DT|UTR|SIN|IND//det//70 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//70 fråga//NN|UTR|SIN|IND|NOM//nsubj//72 har//VB|PRS|AKT//aux//72 rört//VB|SUP|AKT//conj//2 situationen//NN|UTR|SIN|DEF|NOM//obj//72 för//PP//case//75 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//72 som//KN//nsubj:pass//77 tvångsisolerats//VB|SUP|SFO//acl:relcl//75 .//MAD//punct//2
22 Allmänna överväganden;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 mot//PP//case//5 bakgrund//NN|UTR|SIN|IND|NOM//fixed//2 av//PP//fixed//2 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//1 sökt//VB|SUP|AKT//xcomp//1 införskaffa//VB|INF|AKT//xcomp//6 och//KN//cc//9 sammanställa//VB|INF|AKT//conj//6 ett//DT|NEU|SIN|IND//det//13 så//AB//advmod//12 gott//JJ|POS|NEU|SIN|IND|NOM//amod//13 kunskapsunderlag//NN|NEU|SIN|IND|NOM//obj//9 som//KN//mark//15 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//13 för//PP//case//17 belysning//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//19 tillämpningen//NN|UTR|SIN|DEF|NOM//nmod//17 av//PP//case//22 smittskyddslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//19 och//KN//cc//25 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 effekter//NN|UTR|PLU|IND|NOM//conj//22 för//PP//case//27 smittskyddet//NN|NEU|SIN|DEF|NOM//nmod//25 .//MAD//punct//1
22 Allmänna överväganden;För//PP//mark//31 att//IE//mark//31 få//VB|INF|AKT//advcl//46 ett//DT|NEU|SIN|IND//det//34 allsidigt//JJ|POS|NEU|SIN|IND|NOM//amod//34 underlag//NN|NEU|SIN|IND|NOM//obj//31 för//PP//case//36 utvärdering//NN|UTR|SIN|IND|NOM//nmod//34 av//PP//case//38 åtgärder//NN|UTR|PLU|IND|NOM//nmod//36 för//PP//mark//41 att//IE//mark//41 förhindra//VB|INF|AKT//advcl//31 smittspridning//NN|UTR|SIN|IND|NOM//obj//41 har//VB|PRS|AKT//aux//46 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//45 uppmärksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//46 givits//VB|SUP|SFO//advcl//1 åt//PP//case//48 frågor//NN|UTR|PLU|IND|NOM//obl//46 av//PP//case//51 beteendevetenskaplig//JJ|POS|UTR|SIN|IND|NOM//amod//51 natur//NN|UTR|SIN|IND|NOM//nmod//48 .//MAD//punct//1
22 Allmänna överväganden;I//PP//case//2 det//DT|NEU|SIN|DEF//det//2 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//3 lämnar//VB|PRS|AKT//ROOT//3 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 först//AB//advmod//3 en//DT|UTR|SIN|IND//det//8 översiktlig//JJ|POS|UTR|SIN|IND|NOM//amod//8 redovisning//NN|UTR|SIN|IND|NOM//obj//3 av//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 slutsatser//NN|UTR|PLU|IND|NOM//nmod//8 som//HP|-|-|-//nsubj:pass//14 kan//VB|PRS|AKT//aux//14 dras//VB|INF|SFO//acl:relcl//11 om//PP//case//18 den//DT|UTR|SIN|DEF//det//18 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 situationen//NN|UTR|SIN|DEF|NOM//obl//14 i//PP//case//20 Sverige//PM|NOM//nmod//18 och//KN//cc//23 om//PP//case//23 effekterna//NN|UTR|PLU|DEF|NOM//conj//18 av//PP//case//27 den//DT|UTR|SIN|DEF//det//27 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 regleringen//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//3
22 Allmänna överväganden;Därefter//AB//advmod//30 diskuterar//VB|PRS|AKT//parataxis//3 kommittén//NN|UTR|SIN|DEF|NOM//det//33 principiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 utgångspunkter//NN|UTR|PLU|IND|NOM//obj//30 och//KN//cc//36 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 ställningstaganden//NN|NEU|PLU|IND|NOM//conj//33 som//HP|-|-|-//nsubj//43 enligt//PP//case//40 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//40 mening//NN|UTR|SIN|IND|NOM//obl//43 bör//VB|PRS|AKT//aux//43 vara//VB|INF|AKT//cop//43 vägledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//36 för//PP//case//47 en//DT|UTR|SIN|IND//det//47 ny//JJ|POS|UTR|SIN|IND|NOM//amod//47 reglering//NN|UTR|SIN|IND|NOM//obl//43 på//PP//case//49 området//NN|NEU|SIN|DEF|NOM//nmod//47 .//MAD//punct//30
22 Allmänna överväganden;En//DT|UTR|SIN|IND//det//53 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 diskussion//NN|UTR|SIN|IND|NOM//nsubj//59 av//PP//case//55 förutsättningarna//NN|UTR|PLU|DEF|NOM//nmod//53 för//PP//case//58 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 åtgärder//NN|UTR|PLU|IND|NOM//nmod//55 återfinns//VB|PRS|SFO//parataxis//30 i//PP//case//62 respektive//AB//amod//62 kapitel//NN|NEU|SIN|IND|NOM//obl//59 .//MAD//punct//59
22 Allmänna överväganden;22.2//RG|NOM//nummod//66 Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//66 kartläggning//NN|UTR|SIN|IND|NOM//appos//59 och//KN//cc//68 utvärdering//NN|UTR|SIN|IND|NOM//conj//66
22 Allmänna överväganden;I//PP//case//3 ett//DT|NEU|SIN|IND//det//3 internationellt//JJ|POS|NEU|SIN|IND|NOM//amod//3 perspektiv//NN|NEU|SIN|IND|NOM//obl//13 är//VB|PRS|AKT//cop//13 situationen//NN|UTR|SIN|DEF|NOM//nsubj//13 i//PP//case//7 Sverige//PM|NOM//nmod//5 när//HA//case//12 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//8 gäller//VB|PRS|AKT//fixed//8 smittsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 sjukdomar//NN|UTR|PLU|IND|NOM//obl//13 gynnsam//JJ|POS|UTR|SIN|IND|NOM//ROOT//13 .//MAD//punct//13
22 Allmänna överväganden;Den//DT|UTR|SIN|DEF//det//17 inhemska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 spridningen//NN|UTR|SIN|DEF|NOM//nsubj//26 av//PP//case//22 mer//AB|KOM//advmod//20 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 smittsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 sjukdomar//NN|UTR|PLU|IND|NOM//nmod//17 i//PP//case//24 Sverige//PM|NOM//nmod//22 är//VB|PRS|AKT//cop//26 begränsad//PC|PRF|UTR|SIN|IND|NOM//parataxis//13 .//MAD//punct//26
22 Allmänna överväganden;För//PP//case//30 ett//DT|NEU|SIN|IND//det//30 flertal//NN|NEU|SIN|IND|NOM//nmod//32 smittsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 sjukdomar//NN|UTR|PLU|IND|NOM//parataxis//26 ,//MID//punct//38 däribland//AB//advmod//38 de//DT|UTR/NEU|PLU|DEF//det//38 sexuellt//AB|POS//advmod//37 överförbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 sjukdomarna//NN|UTR|PLU|DEF|NOM//appos//26 ,//MID//punct//26 har//VB|PRS|AKT//aux//48 antalet//NN|NEU|SIN|DEF|NOM//nmod//43 nysmittade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//43 personer//NN|UTR|PLU|IND|NOM//obj//40 under//PP//case//47 den//DT|UTR|SIN|DEF//det//47 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//47 10–15-årsperioden//RG|NOM//nmod//43 minskat//VB|SUP|AKT//conj//13 markant//AB|POS//xcomp//48 eller//KN//cc//51 legat//VB|SUP|AKT//conj//48 på//PP//case//55 en//DT|UTR|SIN|IND//det//55 konstant//JJ|POS|UTR|SIN|IND|NOM//amod//55 nivå//NN|UTR|SIN|IND|NOM//obl//51 .//MID//punct//13
22 Allmänna överväganden;Dock//AB//advmod//63 har//VB|PRS|AKT//aux//63 de//DT|UTR/NEU|PLU|DEF//det//62 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//62 två//RG|NOM//nummod//62 åren//NN|NEU|PLU|DEF|NOM//nsubj//63 märkts//VB|SUP|SFO//parataxis//13 en//DT|UTR|SIN|IND//det//66 viss//JJ|POS|UTR|SIN|IND|NOM//amod//66 ökning//NN|UTR|SIN|IND|NOM//obj//63 av//PP//case//69 främst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//69 klamydia//NN|NEU|SIN|IND|NOM//nmod//66 och//KN//cc//71 gonorré//NN|UTR|SIN|IND|NOM//conj//69 .//MAD//punct//63
22 Allmänna överväganden;Samtidigt//AB//advmod//75 kan//VB|PRS|AKT//aux//75 konstateras//VB|INF|SFO//conj//13 att//SN//mark//79 infektionssjukdomar//NN|UTR|PLU|IND|NOM//nsubj//79 fortfarande//AB//advmod//79 tillhör//VB|PRS|AKT//advcl//75 de//DT|UTR/NEU|PLU|DEF//nsubj//79 vanligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//compound:prt//79 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 sjukdomarna//NN|UTR|PLU|DEF|NOM//obj//79 och//KN//cc//87 att//SN//mark//87 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//87 utgör//VB|PRS|AKT//conj//79 ett//DT|NEU|SIN|IND//det//90 väsentligt//JJ|POS|NEU|SIN|IND|NOM//amod//90 problem//NN|NEU|SIN|IND|NOM//obj//87 både//KN//cc//93 för//PP//case//93 samhället//NN|NEU|SIN|DEF|NOM//obl//87 i//PP//case//100 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//94 och//KN//cc//100 för//PP//case//100 den//DT|UTR|SIN|DEF//det//100 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//100 individen//NN|UTR|SIN|DEF|NOM//obl//87 som//HP|-|-|-//nsubj:pass//102 drabbas//VB|PRS|SFO//acl:relcl//100 .//MID//punct//75
22 Allmänna överväganden;Så//AB//advmod//107 till//PP//case//106 exempel//NN|NEU|SIN|IND|NOM//obl//107 utgör//VB|PRS|AKT//conj//75 mag-//NN|NEU|-|-|SMS//nsubj//107 och//KN//cc//110 tarmsjukdomar//NN|UTR|PLU|IND|NOM//conj//108 ett//DT|NEU|SIN|IND//det//113 inhemskt//JJ|POS|NEU|SIN|IND|NOM//amod//113 problem//NN|NEU|SIN|IND|NOM//obj//107 av//PP//case//117 mer//AB|KOM//advmod//116 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//117 art//NN|UTR|SIN|IND|NOM//nmod//113 .//MAD//punct//13
