Konsumenten i centrum;–//RG|NOM//punct//4  //_SP////0 ett//DT|NEU|SIN|IND//det//4 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 konsumentstöd//NN|NEU|SIN|IND|NOM//ROOT//4
4.4.3 Den kommunala konsumentvägledningen / Exempel på förebyggande arbete och informationskanaler;Förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 arbete//NN|NEU|SIN|IND|NOM//nsubj:pass//2 bedrivs//VB|PRS|SFO//ROOT//2 även//AB//advmod//2 mot//PP//case//5 företag//NN|NEU|PLU|IND|NOM//obl//2 .//MAD//punct//2
4.4.3 Den kommunala konsumentvägledningen / Exempel på förebyggande arbete och informationskanaler;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//10 kan//VB|PRS|AKT//aux//10 exempelvis//AB//advmod//10 ske//VB|INF|AKT//conj//2 genom//PP//case//12 samarbete//NN|NEU|SIN|IND|NOM//obl//10 med//PP//case//15 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 branschorganisationer//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//18 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//18 Handel//NN|UTR|SIN|IND|NOM//conj//15 och//KN//cc//22 med//PP//case//22 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//22 näringslivsorganisation//NN|UTR|SIN|IND|NOM//conj//15 genom//PP//case//25 köprättslig//JJ|POS|UTR|SIN|IND|NOM//amod//25 information//NN|UTR|SIN|IND|NOM//nmod//22 och//KN//cc//27 distribuering//NN|UTR|SIN|IND|NOM//conj//25 av//PP//case//29 material//NN|NEU|SIN|IND|NOM//nmod//27 till//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 företagen//NN|NEU|PLU|DEF|NOM//nmod//27 .//MAD//punct//10
4.4.3 Den kommunala konsumentvägledningen / Exempel på förebyggande arbete och informationskanaler;I//PP//case//36 Konstat//NN|UTR|SIN|IND|NOM//advcl//42 har//VB|PRS|AKT//aux//42 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//42 för//PP//case//41 år//NN|NEU|SIN|IND|NOM//nmod//41 2011//RG|NOM//obl//42 registrerats//VB|SUP|SFO//parataxis//10 6//RG|NOM//nummod//45 917//RG|NOM//nummod//45 antal//NN|NEU|PLU|IND|NOM//nmod//46 näringslivskontakter//NN|UTR|PLU|IND|NOM//nsubj:pass//42 .//MAD//punct//2
4.4.3 Den kommunala konsumentvägledningen / Exempel på förebyggande arbete och informationskanaler;Marknadskontroller//NN|UTR|PLU|IND|NOM//ROOT//0
4.4.3 Den kommunala konsumentvägledningen / Exempel på förebyggande arbete och informationskanaler;På//PP//case//1 uppdrag//NN|NEU|SIN|IND|NOM//obl//7 av//PP//case//3 Konsumentverket//NN|NEU|SIN|DEF|NOM//nmod//1 och//KN//cc//6 mot//PP//case//6 ersättning//NN|UTR|SIN|IND|NOM//conj//3 genomför//VB|PRS|AKT//ROOT//7 de//DT|UTR/NEU|PLU|DEF//det//10 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 konsumentvägledarna//NN|UTR|PLU|DEF|NOM//nsubj//7 marknadskontroller//NN|UTR|PLU|IND|NOM//obj//7 .//MAD//punct//7
4.4.3 Den kommunala konsumentvägledningen / Exempel på förebyggande arbete och informationskanaler;Sammanfattningsvis//AB//advmod//14 handlar//VB|PRS|AKT//parataxis//7 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//14 om//PP//case//18 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 kontroller//NN|UTR|PLU|IND|NOM//obl//14 rörande//PP//case//20 produktsäkerhet//NN|UTR|SIN|IND|NOM//nmod//18 eller//KN//cc//22 prisundersökningar//NN|UTR|PLU|IND|NOM//conj//20 .//MAD//punct//14
4.4.3 Den kommunala konsumentvägledningen / Exempel på förebyggande arbete och informationskanaler;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 kommuner//NN|UTR|PLU|IND|NOM//nsubj//26 genomför//VB|PRS|AKT//parataxis//14 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 kontroller//NN|UTR|PLU|IND|NOM//obj//26 vid//PP//case//33 sidan//NN|UTR|SIN|DEF|NOM//fixed//29 av//PP//fixed//29 ovannämnda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 uppdrag//NN|NEU|SIN|IND|NOM//obl//26 .//MAD//punct//7

4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;Enligt//PP//case//2 Sveriges//PM|GEN//nmod:poss//2 Konsumenter//NN|UTR|PLU|IND|NOM//obl//9 och//KN//cc//6 den//DT|UTR|SIN|DEF//det//6 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 organisationen//NN|UTR|SIN|DEF|NOM//conj//2 Konsumentvägledarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//8 förening//NN|UTR|SIN|IND|NOM//conj//2 finns//VB|PRS|SFO//ROOT//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 idag//AB//advmod//9 84//RG|NOM//nummod//13 kommuner//NN|UTR|PLU|IND|NOM//nsubj//9 som//HP|-|-|-//nsubj//15 erbjuder//VB|PRS|AKT//acl:relcl//13 en//DT|UTR|SIN|IND//det//19 mycket//AB|POS//advmod//18 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//19 service//NN|UTR|SIN|IND|NOM//obj//15 med//PP//case//22 otillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//22 kvalitet//NN|UTR|SIN|IND|NOM//nmod//19 ,//MID//punct//26 som//KN//case//26 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 tillgänglighet//NN|UTR|SIN|IND|NOM//appos//19 och//KN//cc//29 obefintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 resurser//NN|UTR|PLU|IND|NOM//conj//26 för//PP//case//32 fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 kompetensutbildning//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//9
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;Av//PP//case//35 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//38 är//VB|PRS|AKT//cop//38 33//RG|NOM//nummod//38 kommuner//NN|UTR|PLU|IND|NOM//nsubj//9 helt//AB|POS//advmod//9 utan//PP//case//41 vägledning//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//9
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;De//DT|UTR/NEU|PLU|DEF//det//45 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 organisationerna//NN|UTR|PLU|DEF|NOM//nsubj//50 har//VB|PRS|AKT//aux//50 mot//PP//case//49 denna//DT|UTR|SIN|DEF//det//49 bakgrund//NN|UTR|SIN|IND|NOM//obl//50 tagit//VB|SUP|AKT//parataxis//9 fram//PL//compound:prt//50 ett//DT|NEU|SIN|IND//det//53 verktyg//NN|NEU|SIN|IND|NOM//obj//50 för//PP//mark//56 att//IE//mark//56 särskilja//VB|INF|AKT//advcl//50 ut//PL//advmod//56 de//DT|UTR/NEU|PLU|DEF//det//59 kommuner//NN|UTR|PLU|IND|NOM//obj//56 vars//HS|DEF//nmod:poss//61 konsumentverksamhet//NN|UTR|SIN|IND|NOM//nsubj//63 är//VB|PRS|AKT//cop//63 otillräcklig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//59 (//PAD//punct//63 se//VB|IMP|AKT//parataxis//63 Sveriges//PM|GEN//nmod:poss//67 Konsumenters//NN|UTR|PLU|IND|GEN//nmod:poss//70 och//KN//cc//69 Konsumentvägledarnas//NN|UTR|PLU|DEF|GEN//conj//67 förenings//NN|UTR|SIN|IND|GEN//nmod:poss//71 skrivelse//NN|UTR|SIN|IND|NOM//nmod//72 Krav//NN|NEU|PLU|IND|NOM//obj//65 på//PP//case//74 konsumentvägledning//NN|UTR|SIN|IND|NOM//nmod//72 ,//MID//punct//77  //_SP////75 2012//RG|NOM//conj//74 )//PAD//punct//63 .//MAD//punct//9
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;Ett//DT|NEU|SIN|IND//det//81 kriterium//NN|NEU|SIN|IND|NOM//conj//9 enligt//PP//case//84 detta//DT|NEU|SIN|DEF//det//84 verktyg//NN|NEU|SIN|IND|NOM//nmod//81 är//VB|PRS|AKT//cop//81 att//IE//mark//88 vara//VB|INF|AKT//cop//88 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//csubj//81 för//PP//case//90 direktrådgivning//NN|UTR|SIN|IND|NOM//obl//88 minst//AB|SUV//advmod//92 fyra//RG|NOM//nummod//93 dagar//NN|UTR|PLU|IND|NOM//obl//88 per//PP//case//95 vecka//NN|UTR|SIN|IND|NOM//nmod//93 samt//KN//cc//101 därutöver//AB//advmod//101 minst//AB|SUV//advmod//99 en//RG|UTR|SIN|IND|NOM//det//100 timmes//NN|UTR|SIN|IND|GEN//nmod:poss//101 rådgivning//NN|UTR|SIN|IND|NOM//conj//93 i//PP//case//103 veckan//NN|UTR|SIN|DEF|NOM//nmod//101 per//PP//case//107 10//RG|NOM//nummod//106 000//RG|NOM//nummod//107 invånare//NN|UTR|PLU|IND|NOM//nmod//103 .//MAD//punct//81
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;Utöver//PP//case//110 direktrådgivning//NN|UTR|SIN|IND|NOM//obl//113 ska//VB|PRS|AKT//aux//113 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//113 erbjuda//VB|INF|AKT//conj//9 tid//NN|UTR|SIN|IND|NOM//obj//113 för//PP//case//116 uppföljning//NN|UTR|SIN|IND|NOM//obl//113 av//PP//case//118 kontakter//NN|UTR|PLU|IND|NOM//nmod//116 ,//MID//punct//120 statistikföring//NN|UTR|SIN|IND|NOM//conj//118 ,//MID//punct//122 kompetensutveckling//NN|UTR|SIN|IND|NOM//conj//118 minst//AB|SUV//advmod//124 fem//RG|NOM//nummod//125 timmar//NN|UTR|PLU|IND|NOM//nmod//116 i//PP//case//127 veckan//NN|UTR|SIN|DEF|NOM//nmod//125 per//PP//case//129 vägledare//NN|UTR|SIN|IND|NOM//nmod//127 .//MAD//punct//113
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;Med//PP//case//135 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//131 i//PP//case//135 dessa//DT|UTR/NEU|PLU|DEF//det//135 krav//NN|NEU|PLU|IND|NOM//obl//136 kom//VB|PRT|AKT//conj//9 Sveriges//PM|GEN//nmod:poss//138 Konsumenter//NN|UTR|PLU|IND|NOM//nsubj//136 och//KN//cc//141 Konsumentvägledarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//141 förening//NN|UTR|SIN|IND|NOM//conj//138 fram//AB//advmod//150 till//PP//case//150 att//SN//mark//150 det//PN|NEU|SIN|DEF|SUB/OBJ//det//146 år//NN|NEU|SIN|IND|NOM//nmod//147 2012//RG|NOM//obl//150 var//VB|PRT|AKT//cop//150 84//RG|NOM//nummod//150 kommuner//NN|UTR|PLU|IND|NOM//obl//136 som//HP|-|-|-//nsubj//153 antingen//KN//cc//153 saknade//VB|PRT|AKT//acl:relcl//150 eller//KN//cc//155 hade//VB|PRT|AKT//conj//153 så//AB//advmod//157 bristfällig//JJ|POS|UTR|SIN|IND|NOM//amod//158 konsumentverksamhet//NN|UTR|SIN|IND|NOM//obj//155 att//SN//mark//162 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//162 inte//AB//advmod//162 ansågs//VB|PRT|SFO//ccomp//155 som//KN//mark//164 godtagbar//JJ|POS|UTR|SIN|IND|NOM//xcomp//162 .//MAD//punct//150
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;Sveriges//PM|GEN//nmod:poss//167 Konsumenter//NN|UTR|PLU|IND|NOM//nsubj//171 och//KN//cc//169 Konsumentvägledarföreningen//NN|UTR|SIN|DEF|NOM//conj//167 har//VB|PRS|AKT//aux//171 betonat//VB|SUP|AKT//conj//136 att//SN//mark//184 det//DT|NEU|SIN|DEF//det//174 verktyg//NN|NEU|SIN|IND|NOM//nsubj//184 som//HP|-|-|-//nsubj//176 ligger//VB|PRS|AKT//acl:relcl//174 till//PP//case//180 grund//NN|UTR|SIN|IND|NOM//fixed//177 för//PP//fixed//177 jämförelsen//NN|UTR|SIN|DEF|NOM//obl//176 mellan//PP//case//182 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//180 inte//AB//advmod//184 utgör//VB|PRS|AKT//ccomp//171 ett//DT|NEU|SIN|IND//det//186 minimikrav//NN|NEU|SIN|IND|NOM//obj//184 utan//KN//cc//189 ska//VB|PRS|AKT//aux//189 ses//VB|INF|SFO//conj//184 ett//DT|NEU|SIN|IND//det//191 jämförelseverktyg//NN|NEU|SIN|IND|NOM//obj//189 .//MAD//punct//171
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;De//DT|UTR/NEU|PLU|DEF//det//195 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//195 organisationerna//NN|UTR|PLU|DEF|NOM//nsubj//198 har//VB|PRS|AKT//aux//198 därutöver//AB//advmod//198 sammanställt//VB|SUP|AKT//conj//171 riktlinjer//NN|UTR|PLU|IND|NOM//obj//198 som//HP|-|-|-//nsubj//202 ska//VB|PRS|AKT//aux//202 mäta//VB|INF|AKT//acl:relcl//199 kvalitet//NN|UTR|SIN|IND|NOM//obj//202 och//KN//cc//205 tillgänglighet//NN|UTR|SIN|IND|NOM//conj//203 i//PP//case//208 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//208 verksamhet//NN|UTR|SIN|IND|NOM//nmod//205 .//MAD//punct//9
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//213 ska//VB|PRS|AKT//aux//213 också//AB//advmod//213 utgöra//VB|INF|AKT//conj//9 stöd//NN|NEU|SIN|IND|NOM//obj//213 för//PP//case//217 de//DT|UTR/NEU|PLU|DEF//det//217 kommuner//NN|UTR|PLU|IND|NOM//obl//213 som//HP|-|-|-//nsubj//219 avser//VB|PRS|AKT//acl:relcl//217 att//IE//mark//221 starta//VB|INF|AKT//xcomp//219 eller//KN//cc//223 utvidga//VB|INF|AKT//conj//221 sin//PS|UTR|SIN|DEF//nmod:poss//225 verksamhet//NN|UTR|SIN|IND|NOM//obj//221 .//MAD//punct//9
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;•//NN|UTR|SIN|IND|NOM//nsubj//2 Vara//VB|INF|AKT//cop//2 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 för//PP//case//4 direktrådgivning//NN|UTR|SIN|IND|NOM//nmod//2 minst//AB|SUV//advmod//6 fyra//RG|NOM//nummod//7 dagar//NN|UTR|PLU|IND|NOM//obl//2 i//PP//case//9 veckan//NN|UTR|SIN|DEF|NOM//nmod//7 .//MAD//punct//2
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;•//PM|NOM//nmod//1 Svara//PM|NOM//ROOT//1 på//PP//case//3 frågor//NN|UTR|PLU|IND|NOM//nmod//1 via//PP//case//6  //_SP////4 e-post//NN|UTR|SIN|IND|NOM//nmod//3 inom//PP//case//9 24//RG|NOM//nummod//9 timmar//NN|UTR|PLU|IND|NOM//nmod//6 på//PP//case//11 vardagar//NN|UTR|PLU|IND|NOM//nmod//9 .//MAD//punct//1
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;•//NN|UTR|SIN|IND|NOM//nsubj//1 Arbeta//VB|IMP|AKT//ROOT//1 med//PP//case//4 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 insatser//NN|UTR|PLU|IND|NOM//obl//1 till//PP//case//7 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 grupper//NN|UTR|PLU|IND|NOM//nmod//4 som//KN//mark//9 ungdomar//NN|UTR|PLU|IND|NOM//nmod//7 och//KN//cc//11 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//9 .//MAD//punct//1
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;•//NN|UTR|SIN|IND|NOM//obl//1 Marknadsföra//VB|INF|AKT//ROOT//1 verksamheten//NN|UTR|SIN|DEF|NOM//obj//1 på//PP//case//5 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 hemsida//NN|UTR|SIN|IND|NOM//obl//1 .//MAD//punct//1
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;•//NN|UTR|SIN|IND|NOM//case//2 Ha//JJ|POS|UTR|SIN|IND|NOM//amod//2 personal//NN|UTR|SIN|IND|NOM//ROOT//2 som//HP|-|-|-//nsubj//5 har//VB|PRS|AKT//aux//5 genomgått//VB|SUP|AKT//acl:relcl//2 Konsumentverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 grundutbildning//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//9 vidareutbildningar//NN|UTR|PLU|IND|NOM//conj//7 .//MAD//punct//2
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;•//NN|UTR|SIN|IND|NOM//obl//1 Benämna//VB|INF|AKT//ROOT//1 personalen//NN|UTR|SIN|DEF|NOM//nsubj//1 konsumentvägledare//NN|UTR|SIN|IND|NOM//obj//1 ,//MID//punct//5 konsumentrådgivare//NN|UTR|SIN|IND|NOM//conj//3 ,//MID//punct//7 konsumentjurist//NN|UTR|SIN|IND|NOM//conj//3 eller//KN//cc//9 konsumentsekreterare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//3 .//MAD//punct//1
4.4.3 Den kommunala konsumentvägledningen / Sveriges Konsumenter och Konsumentvägledarnas förenings syn på tillgängligheten av den kommunala konsumentvägledningen;•//NN|UTR|SIN|IND|NOM//case//1 Fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//2 föra//VB|INF|AKT//ROOT//2 ärendestatistik//NN|UTR|SIN|IND|NOM//obj//2 .//MAD//punct//2

4.4.3 Den kommunala konsumentvägledningen / Konsumenternas uppfattning och kännedom om den kommunala konsumentvägledningen;Som//HA//mark//1 ovan//AB//advmod//2 nämnts//VB|SUP|SFO//advcl//72 kartlade//VB|PRT|AKT//xcomp//2 Konsumentverket//NN|NEU|SIN|DEF|NOM//obj//3 under//PP//case//6 2010//RG|NOM//nummod//9 den//DT|UTR|SIN|DEF//det//9 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 konsumentvägledningens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 verksamhet//NN|UTR|SIN|IND|NOM//obj//3 .//MAD//punct//2
4.4.3 Den kommunala konsumentvägledningen / Konsumenternas uppfattning och kännedom om den kommunala konsumentvägledningen;Förstudierna//NN|UTR|PLU|DEF|NOM//nsubj:pass//13 presenterades//VB|PRT|SFO//parataxis//2 i//PP//case//16 tre//RG|NOM//nummod//16 rapporter//NN|UTR|PLU|IND|NOM//obl//13 (//PAD//punct//16 Rapporterna//NN|UTR|PLU|DEF|NOM//appos//16 Kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//20 konsumentvägledning//NN|UTR|SIN|IND|NOM//appos//16 –//RG|NOM//punct//23 en//DT|UTR|SIN|IND//det//23 lägesrapport//NN|UTR|SIN|IND|NOM//conj//20 2010//RG|NOM//nummod//23  //_SP////24 [//PAD//nmod//27 2010:7//RG|NOM//nmod//20 ]//PAD//punct//16 ,//MID//punct//31 Kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//31 konsumentvägledning//NN|UTR|SIN|IND|NOM//appos//16 –//RG|NOM//punct//35 en//DT|UTR|SIN|IND//det//35 fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//35 lägesrapport//NN|UTR|SIN|IND|NOM//conj//31  //_SP////35 2010//RG|NOM//nummod//38 [//PAD//punct//31 2010:12//RG|NOM//conj//31 ]//PAD//punct//16 och//KN//cc//43 Kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//43 konsumentvägledning//NN|UTR|SIN|IND|NOM//conj//16 –//RG|NOM//punct//43 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 men//KN//cc//47 okänd//JJ|POS|UTR|SIN|IND|NOM//conj//45  //_SP////47 [//PAD//conj//16 2010:21//RG|NOM//punct//2 ]//PAD//punct//2 )//PAD//punct//2 .//MAD//punct//2
4.4.3 Den kommunala konsumentvägledningen / Konsumenternas uppfattning och kännedom om den kommunala konsumentvägledningen;Förutom//PP//mark//57 att//SN//mark//57 undersökningen//NN|UTR|SIN|DEF|NOM//nsubj//57 omfattade//VB|PRT|AKT//advcl//69 kartläggning//NN|UTR|SIN|IND|NOM//obj//57 om//PP//case//60 organisering//NN|UTR|SIN|IND|NOM//nmod//58 ,//MID//punct//62 omfattning//NN|UTR|SIN|IND|NOM//conj//60 och//KN//cc//64 tillgänglighet//NN|UTR|SIN|IND|NOM//conj//60 på//PP//case//66 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//64 i//PP//case//68 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//66 hade//VB|PRT|AKT//aux//72 Konsumentverket//NN|NEU|SIN|DEF|NOM//nsubj//72 bl.a.//AB|AN//advmod//72 låtit//VB|SUP|AKT//ROOT//72 undersöka//VB|INF|AKT//xcomp//72 konsumenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//75 kännedom//NN|UTR|SIN|IND|NOM//obj//73 om//PP//case//79 den//DT|UTR|SIN|DEF//det//79 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//75 ,//MID//punct//82 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//82 uppfattning//NN|UTR|SIN|IND|NOM//appos//73 om//PP//case//84 kvaliteten//NN|UTR|SIN|DEF|NOM//nmod//82 samt//KN//cc//87 konsumenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//87 kunskapsnivå//NN|UTR|SIN|IND|NOM//conj//84 rörande//PP//case//90 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//90 rättigheter//NN|UTR|PLU|IND|NOM//nmod//87 och//KN//cc//92 skyldigheter//NN|UTR|PLU|IND|NOM//conj//90 .//MID//punct//82
4.4.3 Den kommunala konsumentvägledningen / Konsumenternas uppfattning och kännedom om den kommunala konsumentvägledningen;Nedan//AB//advmod//95 redovisas//VB|PRS|SFO//conj//72 kortfattat//AB//amod//97 resultatet//NN|NEU|SIN|DEF|NOM//nsubj:pass//95 av//PP//case//99 undersökningarna//NN|UTR|PLU|DEF|NOM//nmod//97 och//KN//cc//102 Konsumentverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//102 slutsatser//NN|UTR|PLU|IND|NOM//conj//99 .//MAD//punct//95
4.4.3 Den kommunala konsumentvägledningen / Konsumenternas uppfattning och kännedom om den kommunala konsumentvägledningen;Kännedom//NN|UTR|SIN|IND|NOM//ROOT//0 om//PP//case//4 den//DT|UTR|SIN|DEF//det//4 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 konsumentvägledningen//NN|UTR|SIN|DEF|NOM//nmod//0
4.4.3 Den kommunala konsumentvägledningen / Konsumenternas uppfattning och kännedom om den kommunala konsumentvägledningen;I//PP//case//1 rapporterna//NN|UTR|PLU|DEF|NOM//obl//2 angavs//VB|PRT|SFO//ROOT//2 bl.a.//AB|AN//advmod//2 att//SN//mark//10 konsumenterna//NN|UTR|PLU|DEF|NOM//nsubj//10 i//PP//case//8 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 fall//NN|NEU|PLU|IND|NOM//obl//10 inte//AB//advmod//10 visste//VB|PRT|AKT//ccomp//2 om//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 fanns//VB|PRT|SFO//ccomp//10 konsumentvägledning//NN|UTR|SIN|IND|NOM//nsubj//13 i//PP//case//18 den//DT|UTR|SIN|DEF//det//18 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 kommunen//NN|UTR|SIN|DEF|NOM//nmod//14 .//MID//punct//2
4.4.3 Den kommunala konsumentvägledningen / Konsumenternas uppfattning och kännedom om den kommunala konsumentvägledningen;Knappt//AB|POS//advmod//21 hälften//NN|UTR|SIN|DEF|NOM//nsubj//28 av//PP//case//23 de//PN|UTR/NEU|PLU|DEF|SUB//nmod//21 som//HP|-|-|-//nsubj//25 deltog//VB|PRT|AKT//acl:relcl//23 i//PP//case//27 undersökningen//NN|UTR|SIN|DEF|NOM//obl//25 hade//VB|PRT|AKT//parataxis//2 kännedom//NN|UTR|SIN|IND|NOM//obj//28 om//PP//case//31 förekomsten//NN|UTR|SIN|DEF|NOM//nmod//29 av//PP//case//33 konsumentvägledning//NN|UTR|SIN|IND|NOM//nmod//31 i//PP//case//37 den//DT|UTR|SIN|DEF//det//37 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 kommunen//NN|UTR|SIN|DEF|NOM//nmod//33 .//MAD//punct//2
4.4.3 Den kommunala konsumentvägledningen / Konsumenternas uppfattning och kännedom om den kommunala konsumentvägledningen;Samtidigt//AB//advmod//40 trodde//VB|PRT|AKT//parataxis//2 65//RG|NOM//nummod//42 procent//NN|UTR|PLU|IND|NOM//nsubj//40 av//PP//case//44 konsumentvägledarna//NN|UTR|PLU|DEF|NOM//nmod//42 att//SN//mark//48 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//47 invånare//NN|UTR|PLU|IND|NOM//nsubj//48 kände//VB|PRT|AKT//acl//42 till//PP//case//50 verksamheten//NN|UTR|SIN|DEF|NOM//obl//48 .//MAD//punct//40
