1 Uppdraget m.m.;I//PP//case//1 Tryck-//NN|UTR|-|-|SMS//obl//20 och//KN//cc//5 yttrandefrihetsberedningens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//5 ingår//VB|PRS|AKT//conj//1 att//IE//mark//7 överväga//VB|INF|AKT//xcomp//5 frågan//NN|UTR|SIN|DEF|NOM//obj//7 om//SN//case//12 det//PN|NEU|SIN|DEF|SUB/OBJ//det//12 mot//PP//case//12 bakgrund//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//18 den//DT|UTR|SIN|DEF//det//18 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 och//KN//cc//17 mediala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//15 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//12 är//VB|PRS|AKT//cop//20 möjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//20 att//IE//mark//24 i//PP//case//23 längden//NN|UTR|SIN|DEF|NOM//obl//24 behålla//VB|INF|AKT//csubj//20 en//DT|UTR|SIN|IND//det//27 teknikberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 grundlagsreglering//NN|UTR|SIN|IND|NOM//obj//24 av//PP//case//29 yttrandefriheten//NN|UTR|SIN|DEF|NOM//nmod//27 i//PP//case//31 medierna//NN|NEU|PLU|DEF|NOM//nmod//29 och//KN//cc//37 om//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 på//PP//advmod//37 sikt//NN|UTR|SIN|IND|NOM//fixed//35 finns//VB|PRS|SFO//conj//24 anledning//NN|UTR|SIN|IND|NOM//nsubj//37 att//IE//mark//40 slå//VB|INF|AKT//acl//38 samman//PL//compound:prt//40 TF//PM|NOM//obj//40 och//KN//cc//44 YGL//PM|NOM//conj//38 till//PP//case//47 en//DT|UTR|SIN|IND//det//47 grundlag//NN|UTR|SIN|IND|NOM//obl//37 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//37 såväl//KN//advmod//50 tryckfrihet//NN|UTR|SIN|IND|NOM//obl//37 som//KN//cc//53 annan//JJ|POS|UTR|SIN|IND|NOM//amod//53 yttrandefrihet//NN|UTR|SIN|IND|NOM//conj//50 .//MAD//punct//20
5 Beredningens utgångspunkter för den fortsatta diskussionen;Begreppet//NN|NEU|SIN|DEF|NOM//nmod//18 tryckpress//NN|UTR|SIN|IND|NOM//nsubj//19 omfattar//VB|PRS|AKT//parataxis//3 alla//DT|UTR/NEU|PLU|IND/DEF//det//22 traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 trycktekniker//NN|UTR|PLU|IND|NOM//obj//19 ,//MID//punct//19 bl.a.//AB|AN//advmod//25 offsetpress//NN|UTR|SIN|IND|NOM//obl//19 som//HP|-|-|-//nsubj//28 alltjämt//AB//advmod//28 är//VB|PRS|AKT//acl:relcl//25 och//KN//cc//30 bedöms//VB|PRS|SFO//conj//19 under//PP//case//33 lång//JJ|POS|UTR|SIN|IND|NOM//amod//33 tid//NN|UTR|SIN|IND|NOM//obl//34 förbli//VB|INF|AKT//xcomp//30 den//DT|UTR|SIN|DEF//det//37 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 trycktekniken//NN|UTR|SIN|DEF|NOM//xcomp//34 för//PP//case//40 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 upplagor//NN|UTR|PLU|IND|NOM//nmod//37 .//MAD//punct//19
5 Beredningens utgångspunkter för den fortsatta diskussionen;Även//AB//advmod//43 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 tekniker//NN|UTR|PLU|IND|NOM//obj//19 ,//MID//punct//45 som//KN//case//50 den//DT|UTR|SIN|DEF//det//50 s.k.//AB|AN//amod//50 indigopressen//NN|UTR|SIN|DEF|NOM//acl:relcl//45 ,//MID//punct//45 omfattas//VB|PRS|SFO//acl//45 av//PP//case//54 begreppet//NN|NEU|SIN|DEF|NOM//obl:agent//52 .//MID//punct//19
5 Beredningens utgångspunkter för den fortsatta diskussionen;Alla//DT|UTR/NEU|PLU|IND/DEF//det//58 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 tekniker//NN|UTR|PLU|IND|NOM//nsubj//64 för//PP//case//60 framställning//NN|UTR|SIN|IND|NOM//nmod//58 av//PP//case//62 skrifter//NN|UTR|PLU|IND|NOM//nmod//60 kan//VB|PRS|AKT//aux//64 falla//VB|INF|AKT//parataxis//19 in//PL//compound:prt//64 under//PP//case//67 grundlagsskyddet//NN|NEU|SIN|DEF|NOM//obl//64 enligt//PP//case//69 TF//PM|NOM//nmod//67 om//PP//mark//72 utgivningsbevis//AB//advmod//72 gäller//VB|PRS|AKT//advcl//64 för//PP//case//74 skriften//NN|UTR|SIN|DEF|NOM//obl//72 eller//KN//cc//77 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//77 förses//VB|PRS|SFO//conj//64 med//PP//case//79 uppgift//NN|UTR|SIN|IND|NOM//obl//77 om//PP//mark//84 vem//HP|UTR|SIN|IND//fixed//80 som//HP|-|-|-//fixed//81 mångfaldigat//VB|SUP|AKT//amod//84 skriften//NN|UTR|SIN|DEF|NOM//obl//77 samt//KN//cc//87 om//PP//case//87 ort//NN|UTR|SIN|IND|NOM//conj//84 och//KN//cc//89 år//NN|NEU|SIN|IND|NOM//conj//87 för//PP//case//91 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//84 .//MAD//punct//3
5 Beredningens utgångspunkter för den fortsatta diskussionen;Skyddet//NN|NEU|SIN|DEF|NOM//nsubj//3 i//PP//case//2 YGL//PM|NOM//nmod//0 gäller//VB|PRS|AKT//ROOT//3 dels//KN//advmod//6 för//PP//case//6 yttranden//NN|NEU|PLU|IND|NOM//obl//3 i//PP//case//9 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 upptagningar//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//3 dels//KN//advmod//14 för//PP//case//14 viss//JJ|POS|UTR|SIN|IND|NOM//amod//14 kommunikation//NN|UTR|SIN|IND|NOM//obl//3 med//PP//case//19 hjälp//NN|UTR|SIN|IND|NOM//fixed//15 av//PP//fixed//15 elektromagnetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 vågor//NN|UTR|PLU|IND|NOM//nmod//14 ,//MID//punct//19 t.ex.//AB|AN//advmod//22 TV//NN|UTR|SIN|IND|NOM//appos//19 och//KN//cc//24 ljudradio//NN|UTR|SIN|IND|NOM//conj//22 .//MAD//punct//3
5 Beredningens utgångspunkter för den fortsatta diskussionen;Definitionen//NN|UTR|SIN|DEF|NOM//nsubj//32 av//PP//case//30 begreppet//NN|NEU|SIN|DEF|NOM//nmod//30 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//30 upptagning//NN|UTR|SIN|IND|NOM//nmod//26 är//VB|PRS|AKT//cop//32 generell//JJ|POS|UTR|SIN|IND|NOM//parataxis//3 och//KN//cc//34 innebär//VB|PRS|AKT//conj//32 att//SN//mark//90 alla//DT|UTR/NEU|PLU|IND/DEF//det//38 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 databärare//NN|UTR|PLU|IND|NOM//nsubj//90 som//HP|-|-|-//nsubj//40 kräver//VB|PRS|AKT//acl:relcl//38 ett//DT|NEU|SIN|IND//det//43 tekniskt//JJ|POS|NEU|SIN|IND|NOM//amod//43 hjälpmedel//NN|NEU|SIN|IND|NOM//obj//40 för//PP//mark//47 att//IE//mark//47 kunna//VB|INF|AKT//aux//47 uppfattas//VB|INF|SFO//advcl//40 omfattas//VB|INF|SFO//xcomp//47 av//PP//case//50 begreppet//NN|NEU|SIN|DEF|NOM//obl:agent//48 .//MID//punct//38
5 Beredningens utgångspunkter för den fortsatta diskussionen;Även//AB//advmod//57 begreppet//NN|NEU|SIN|DEF|NOM//nmod//55 elektromagnetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 vågor//NN|UTR|PLU|IND|NOM//nsubj//57 är//VB|PRS|AKT//cop//57 generellt//JJ|POS|NEU|SIN|IND|NOM//appos//38 och//KN//cc//60 torde//VB|PRT|AKT//aux//60 täcka//VB|INF|AKT//conj//57 alla//DT|UTR/NEU|PLU|IND/DEF//det//63 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 former//NN|UTR|PLU|IND|NOM//obj//60 av//PP//case//66 medierad//JJ|POS|UTR|SIN|IND|NOM//amod//66 kommunikation//NN|UTR|SIN|IND|NOM//nmod//63 som//HP|-|-|-//nsubj//68 sker//VB|PRS|AKT//acl:relcl//66 utan//PP//case//70 användande//NN|NEU|SIN|IND|NOM//obl//68 av//PP//case//74 en//DT|UTR|SIN|IND//det//74 fysisk//JJ|POS|UTR|SIN|IND|NOM//amod//74 databärare//NN|UTR|SIN|IND|NOM//nmod//70 .//MAD//punct//38
5 Beredningens utgångspunkter för den fortsatta diskussionen;Reglerna//NN|UTR|PLU|DEF|NOM//appos//38 om//PP//case//79 elektromagnetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 vågor//NN|UTR|PLU|IND|NOM//nmod//76 (//PAD//punct//79 1//RG|NOM//nummod//82 kap.//NN|AN//nmod//83 6//RG|NOM//nummod//86 och//KN//cc//83 9//RG|NOM//nummod//83 §//NN|AN//nmod//88 §//NN|AN//nmod//88 YGL//PM|NOM//nmod//79 )//PAD//punct//76 täcker//VB|PRS|AKT//ccomp//34 tillsammans//AB//advmod//90 in//PL//compound:prt//90 de//DT|UTR/NEU|PLU|DEF//det//94 sätt//NN|NEU|PLU|IND|NOM//obj//90 på//PP//mark//100 vilka//HP|UTR/NEU|PLU|IND//det//98 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//98 kommunikation//NN|UTR|SIN|IND|NOM//nsubj//100 kan//VB|PRS|AKT//aux//100 ske//VB|INF|AKT//acl//94 ,//MID//punct//100 dvs.//AB|AN//advmod//104 såväl//KN//advmod//104 överföringar//NN|UTR|PLU|IND|NOM//obl//100 som//HP|-|-|-//nsubj:pass//106 startas//VB|PRS|SFO//acl:relcl//104 av//PP//case//108 mottagaren//NN|UTR|SIN|DEF|NOM//obl:agent//106 som//HP|-|-|-//nsubj:pass//112 av//PP//case//111 avsändaren//NN|UTR|SIN|DEF|NOM//obl//112 täcks//VB|PRS|SFO//advcl//100 in//PL//compound:prt//112 .//MAD//punct//3
5 Beredningens utgångspunkter för den fortsatta diskussionen;De//DT|UTR/NEU|PLU|DEF//det//1 problem//NN|NEU|PLU|IND|NOM//nsubj//3 teknikberoendet//NN|NEU|SIN|DEF|NOM//nsubj//3 medför//VB|PRS|AKT//csubj//4 är//VB|PRS|AKT//ROOT//4 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 finns//VB|PRS|SFO//ccomp//4 en//DT|UTR|SIN|IND//det//9 risk//NN|UTR|SIN|IND|NOM//nsubj//7 att//SN//mark//11 masskommunikation//NN|UTR|SIN|IND|NOM//nsubj//16 med//PP//case//14 ny//JJ|POS|UTR|SIN|IND|NOM//amod//14 teknik//NN|UTR|SIN|IND|NOM//nmod//11 kan//VB|PRS|AKT//aux//16 falla//VB|INF|AKT//acl//9 utanför//PP//case//18 grundlagsskyddet//NN|NEU|SIN|DEF|NOM//obl//16 på//PP//mark//25 grund//NN|UTR|SIN|IND|NOM//fixed//19 av//PP//fixed//19 att//SN//mark//25 tekniken//NN|UTR|SIN|DEF|NOM//nsubj:pass//25 inte//AB//advmod//25 omfattas//VB|PRS|SFO//advcl//7 av//PP//case//27 reglerna//NN|UTR|PLU|DEF|NOM//obl:agent//25 ,//MID//punct//27 att//SN//mark//31 grundlagsregleringen//NN|UTR|SIN|DEF|NOM//nsubj//31 blir//VB|PRS|AKT//csubj//7 komplicerad//PC|PRF|UTR|SIN|IND|NOM//xcomp//31 och//KN//cc//37 att//SN//mark//37 gränsdragningsproblem//NN|NEU|PLU|IND|NOM//nsubj//37 kan//VB|PRS|AKT//aux//37 uppkomma//VB|INF|AKT//conj//31 .//MAD//punct//39
5 Beredningens utgångspunkter för den fortsatta diskussionen;Avgränsnings-//NN|UTR|-|-|SMS//conj//7 och//KN//cc//41 tillämpningsproblem//NN|NEU|PLU|IND|NOM//conj//39 är//VB|PRS|AKT//cop//45 dock//AB//advmod//45 inte//AB//advmod//45 unika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//7 för//PP//case//47 TF//PM|NOM//obl//45 och//KN//cc//49 YGL//PM|NOM//conj//47 utan//KN//cc//52 torde//VB|PRT|AKT//aux//52 föreligga//VB|INF|AKT//conj//7 i//PP//case//57 fråga//NN|UTR|SIN|IND|NOM//fixed//53 om//PP//case//57 mycken//JJ|POS|UTR|SIN|IND|NOM//amod//57 lagstiftning//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//4
5 Beredningens utgångspunkter för den fortsatta diskussionen;Teknikberoendet//NN|NEU|SIN|DEF|NOM//nsubj//1 innebär//VB|PRS|AKT//ROOT//1 också//AB//advmod//1 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 fördelar//NN|UTR|PLU|IND|NOM//obj//1 .//MAD//punct//1
5 Beredningens utgångspunkter för den fortsatta diskussionen;En//DT|UTR|SIN|IND//det//7 fördel//NN|UTR|SIN|IND|NOM//nsubj//99 är//VB|PRS|AKT//cop//7 att//SN//mark//16 grundlagsskyddet//NN|NEU|SIN|DEF|NOM//nsubj//16 genom//PP//case//12 teknikberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//10 som//KN//nsubj//14 utgångspunkt//NN|UTR|SIN|IND|NOM//acl:relcl//10 är//VB|PRS|AKT//cop//16 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//csubj//7 av//PP//case//19 yttrandets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 innehåll//NN|NEU|SIN|IND|NOM//obl//16 .//MAD//punct//7
5 Beredningens utgångspunkter för den fortsatta diskussionen;Ett//DT|NEU|SIN|IND//det//22 grundlagsskydd//NN|NEU|SIN|IND|NOM//nsubj//81 som//HP|-|-|-//nsubj:pass//26 i//PP//advmod//26 stället//NN|NEU|SIN|DEF|NOM//fixed//24 knyts//VB|PRS|SFO//acl:relcl//22 till//PP//case//28 innehållet//NN|NEU|SIN|DEF|NOM//obl//26 ,//MID//punct//28 t.ex.//AB|AN//advmod//32 genom//PP//case//32 formuleringar//NN|UTR|PLU|IND|NOM//obl//26 som//KN//nsubj//36 ”//PAD//punct//36 grundlagen//NN|UTR|SIN|DEF|NOM//nsubj//36 omfattar//VB|PRS|AKT//acl:relcl//32 alla//DT|UTR/NEU|PLU|IND/DEF//det//38 yttranden//NN|NEU|PLU|IND|NOM//obj//36 som//HP|-|-|-//nsubj//41 är//VB|PRS|AKT//cop//41 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//38 till//PP//case//43 allmänheten//NN|UTR|SIN|DEF|NOM//obl//41 och//KN//cc//45 är//VB|PRS|AKT//conj//36 av//PP//case//47 betydelse//NN|UTR|SIN|IND|NOM//obl//45 för//PP//case//51 ett//DT|NEU|SIN|IND//det//51 fritt//JJ|POS|NEU|SIN|IND|NOM//amod//51 meningsutbyte//NN|NEU|SIN|IND|NOM//obl//45 ,//MID//punct//57 en//DT|UTR|SIN|IND//det//57 fri//JJ|POS|UTR|SIN|IND|NOM//amod//57 och//KN//cc//56 allsidig//JJ|POS|UTR|SIN|IND|NOM//conj//54 upplysning//NN|UTR|SIN|IND|NOM//appos//45 och//KN//cc//64 ett//DT|NEU|SIN|IND//det//62 fritt//JJ|POS|NEU|SIN|IND|NOM//advmod//61 konstnärligt//JJ|POS|NEU|SIN|IND|NOM//amod//62 skapande//NN|NEU|SIN|IND|NOM//amod//63 ”//PM|NOM//nsubj//64 öppnar//VB|PRS|AKT//conj//36 för//PP//case//67 avsevärt//JJ|POS|NEU|SIN|IND|NOM//amod//67 godtycke//NN|NEU|SIN|IND|NOM//obl//64 vid//PP//case//69 bedömningen//NN|UTR|SIN|DEF|NOM//nmod//67 av//PP//mark//73 om//SN//mark//73 grundlagsskydd//NN|NEU|SIN|IND|NOM//nsubj//73 föreligger//VB|PRS|AKT//acl//69 .//MAD//punct//22
5 Beredningens utgångspunkter för den fortsatta diskussionen;I//PP//case//78 ett//DT|NEU|SIN|IND//det//78 s.k.//AB|AN//amod//78 skymningsläge//NN|NEU|SIN|IND|NOM//obl//81 skulle//VB|PRT|AKT//aux//81 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//81 ha//VB|INF|AKT//parataxis//7 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 möjlighet//NN|UTR|SIN|IND|NOM//obj//81 att//IE//mark//85 inskränka//VB|INF|AKT//acl//83 yttrandefriheten//NN|UTR|SIN|DEF|NOM//obj//85 skönsmässigt//AB|POS//advmod//85 .//MAD//punct//7
5 Beredningens utgångspunkter för den fortsatta diskussionen;Även//AB//advmod//92 i//PP//case//92 lugna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 tider//NN|UTR|PLU|IND|NOM//obl//99 skulle//VB|PRT|AKT//aux//99 en//DT|UTR|SIN|IND//det//96 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//96 reglering//NN|UTR|SIN|IND|NOM//nsubj//99 vara//VB|INF|AKT//cop//99 mycket//AB|POS//advmod//99 problematisk//JJ|POS|UTR|SIN|IND|NOM//parataxis//1 eftersom//SN//mark//116 uppfattningarna//NN|UTR|PLU|DEF|NOM//nsubj//116 om//PP//mark//106 vilka//HD|UTR/NEU|PLU|IND//det//104 yttranden//NN|NEU|PLU|IND|NOM//dislocated//106 som//HP|-|-|-//nsubj//106 är//VB|PRS|AKT//cop//116 av//PP//case//109 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//109 betydelse//NN|UTR|SIN|IND|NOM//obl//106 som//HP|-|-|-//nsubj//111 sägs//VB|PRS|SFO//acl:relcl//109 i//PP//case//113 regeln//NN|UTR|SIN|DEF|NOM//obl//111 säkert//AB|POS//advmod//116 är//VB|PRS|AKT//cop//116 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//99 .//MAD//punct//99
5 Beredningens utgångspunkter för den fortsatta diskussionen;Huruvida//SN//mark//120 grundlagsskydd//NN|NEU|PLU|IND|NOM//amod//120 föreligger//VB|PRS|AKT//csubj//123 skulle//VB|PRT|AKT//aux//123 troligen//AB//advmod//123 bli//VB|INF|AKT//conj//1 mycket//AB|POS//advmod//125 oklart//JJ|POS|NEU|SIN|IND|NOM//xcomp//123 .//MAD//punct//1
5 Beredningens utgångspunkter för den fortsatta diskussionen;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 fördel//NN|UTR|SIN|IND|NOM//nsubj//39 med//PP//case//5 ett//DT|NEU|SIN|IND//det//5 teknikberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//2 eller//KN//cc//7 medieberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//5 skydd//NN|NEU|SIN|IND|NOM//obj//7 för//PP//case//10 tryck-//NN|UTR|-|-|SMS//obl//7 och//KN//cc//12 yttrandefriheten//NN|UTR|SIN|DEF|NOM//conj//10 är//VB|PRS|AKT//cop//2 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 medger//VB|PRS|AKT//csubj//2 att//SN//mark//19 man//PN|UTR|SIN|IND|SUB//nsubj//19 har//VB|PRS|AKT//ccomp//16 kvar//PL//compound:prt//19 de//DT|UTR/NEU|PLU|DEF//det//22 tryck-//NN|UTR|-|-|SMS//amod//25 och//KN//cc//24 yttrandefrihetsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//22 principerna//NN|UTR|PLU|DEF|NOM//obj//19 för//PP//case//28 i//PP//case//28 princip//NN|UTR|SIN|IND|NOM//obl//19 alla//DT|UTR/NEU|PLU|IND/DEF//det//30 yttranden//NN|NEU|PLU|IND|NOM//obj//19 som//HP|-|-|-//nsubj//32 faller//VB|PRS|AKT//acl:relcl//30 under//PP//case//34 regleringen//NN|UTR|SIN|DEF|NOM//obl//32 .//MAD//punct//2
5 Beredningens utgångspunkter för den fortsatta diskussionen;Flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//39 av//PP//case//38 principerna//NN|UTR|PLU|DEF|NOM//nmod//36 bygger//VB|PRS|AKT//advcl//66 nämligen//AB//advmod//39 för//PP//case//43 sin//PS|UTR|SIN|DEF//nmod:poss//43 tillämplighet//NN|UTR|SIN|IND|NOM//obl//39 på//PP//case//45 mediebundenhet//NN|UTR|SIN|IND|NOM//nmod//43 .//MAD//punct//39
5 Beredningens utgångspunkter för den fortsatta diskussionen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//48 gäller//VB|PRS|AKT//parataxis//39 för//PP//case//50 principen//NN|UTR|SIN|DEF|NOM//obl//48 om//PP//case//52 ensamansvar//NN|NEU|SIN|IND|NOM//nmod//50 och//KN//cc//54 meddelarfrihet//NN|UTR|SIN|IND|NOM//conj//52 och//KN//cc//56 principen//NN|UTR|SIN|DEF|NOM//conj//52 om//PP//case//59 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//59 rättegångsordning//NN|UTR|SIN|IND|NOM//nmod//56 .//MAD//punct//39
5 Beredningens utgångspunkter för den fortsatta diskussionen;Mediebundenhet//NN|UTR|SIN|IND|NOM//parataxis//39 är//VB|PRS|AKT//cop//66 inte//AB//advmod//66 ett//DT|NEU|SIN|IND//det//66 absolut//JJ|POS|NEU|SIN|IND|NOM//amod//66 krav//NN|NEU|SIN|IND|NOM//ROOT//66 för//PP//case//68 tillämpning//NN|UTR|SIN|IND|NOM//nmod//66 av//PP//case//70 principerna//NN|UTR|PLU|DEF|NOM//nmod//68 om//PP//case//72 etableringsfrihet//NN|UTR|SIN|IND|NOM//nmod//70 ,//MID//punct//74 förbud//NN|NEU|SIN|IND|NOM//conj//68 mot//PP//case//76 censur//NN|UTR|SIN|IND|NOM//nmod//74 och//KN//cc//79 hindrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 åtgärder//NN|UTR|PLU|IND|NOM//conj//76 och//KN//cc//82 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//82 brottskatalog//NN|UTR|SIN|IND|NOM//conj//76 men//KN//cc//86 är//VB|PRS|AKT//cop//86 av//PP//case//86 betydelse//NN|UTR|SIN|IND|NOM//conj//68 även//AB//advmod//89 för//PP//case//89 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//66 .//MAD//punct//66
5 Beredningens utgångspunkter för den fortsatta diskussionen;Även//AB//advmod//93 ett//DT|NEU|SIN|IND//det//93 grundlagsskydd//NN|NEU|SIN|IND|NOM//nsubj//108 som//HP|-|-|-//nsubj//96 skulle//VB|PRT|AKT//aux//96 omfatta//VB|INF|AKT//acl:relcl//93 alla//DT|UTR/NEU|PLU|IND/DEF//det//98 yttranden//NN|NEU|PLU|IND|NOM//obj//96 som//HP|-|-|-//nsubj:pass//100 riktas//VB|PRS|SFO//acl:relcl//98 till//PP//case//102 allmänheten//NN|UTR|SIN|DEF|NOM//obl//100 oavsett//PP//case//104 innehåll//NN|NEU|SIN|IND|NOM//obl//100 skulle//VB|PRT|AKT//aux//108 alltså//AB//advmod//108 vara//VB|INF|AKT//cop//108 problematiskt//JJ|POS|NEU|SIN|IND|NOM//parataxis//66 .//MAD//punct//108
5 Beredningens utgångspunkter för den fortsatta diskussionen;I//PP//case//112 de//DT|UTR/NEU|PLU|DEF//det//112 fall//NN|NEU|PLU|IND|NOM//obl//125 då//HA//advmod//117 yttrandet//NN|NEU|SIN|DEF|NOM//nsubj//117 inte//AB//advmod//117 varit//VB|SUP|AKT//cop//117 knutet//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//112 till//PP//case//120 ett//DT|NEU|SIN|IND//det//120 medium//NN|NEU|SIN|IND|NOM//obl//117 skulle//VB|PRT|AKT//aux//125 ett//DT|NEU|SIN|IND//det//124 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//124 grundlagsskydd//NN|NEU|SIN|IND|NOM//nsubj//125 innebära//VB|INF|AKT//advcl//66 svårigheter//NN|UTR|PLU|IND|NOM//obj//125 att//IE//mark//130 i//PP//advmod//130 efterhand//AB//advmod//130 avgöra//VB|INF|AKT//acl//126 om//SN//mark//134 yttrandet//NN|NEU|SIN|DEF|NOM//nsubj//134 varit//VB|SUP|AKT//cop//134 riktat//PC|PRF|NEU|SIN|IND|NOM//advcl//130 till//PP//case//136 allmänheten//NN|UTR|SIN|DEF|NOM//obl//134 och//KN//cc//139 vilket//HD|NEU|SIN|IND//det//139 innehåll//NN|NEU|SIN|IND|NOM//obj//141 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//141 haft//VB|SUP|AKT//ccomp//125 .//MAD//punct//125
5 Beredningens utgångspunkter för den fortsatta diskussionen;Principen//NN|UTR|SIN|DEF|NOM//nsubj//151 om//PP//case//145 ensamansvar//NN|NEU|SIN|IND|NOM//nmod//143 och//KN//cc//147 meddelarfrihet//NN|UTR|SIN|IND|NOM//conj//145 skulle//VB|PRT|AKT//aux//151 inte//AB//advmod//151 kunna//VB|INF|AKT//aux//151 gälla//VB|INF|AKT//parataxis//125 i//PP//case//154 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//154 fall//NN|NEU|PLU|IND|NOM//obl//151 och//KN//cc//158 knappast//AB|SUV//advmod//158 heller//AB//advmod//158 principen//NN|UTR|SIN|DEF|NOM//conj//151 om//PP//case//161 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//161 rättegångsordning//NN|UTR|SIN|IND|NOM//nmod//158 .//MAD//punct//125
5 Beredningens utgångspunkter för den fortsatta diskussionen;Även//AB//advmod//164 förutsättningarna//NN|UTR|PLU|DEF|NOM//appos//125 för//PP//mark//167 att//IE//mark//167 upprätthålla//VB|INF|AKT//acl//164 de//DT|UTR/NEU|PLU|DEF//det//170 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//170 tryck-//NN|UTR|-|-|SMS//amod//173 och//KN//cc//172 yttrandefrihetsrättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//170 principerna//NN|UTR|PLU|DEF|NOM//nsubj//176 skulle//VB|PRT|AKT//aux//176 vara//VB|INF|AKT//cop//176 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//167 än//KN//case//181 med//PP//case//181 ett//DT|NEU|SIN|IND//det//181 teknikberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//181 skydd//NN|NEU|SIN|IND|NOM//obl//176 .//MAD//punct//125
