12 Socialtjänstens finansiering;I//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//4 till//PP//case//3 utredningen//NN|UTR|SIN|DEF|NOM//nmod//1 skriver//VB|PRS|AKT//ROOT//4 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//4 att//SN//mark//9 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//9 ska//VB|PRS|AKT//aux//9 analysera//VB|INF|AKT//ccomp//4 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 behov//NN|NEU|PLU|IND|NOM//obj//9 av//PP//mark//14 att//IE//mark//14 förändra//VB|INF|AKT//acl//11 principerna//NN|UTR|PLU|DEF|NOM//obj//14 för//PP//case//18 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 finansiering//NN|UTR|SIN|IND|NOM//nmod//15 utifrån//PP//case//20 behovet//NN|NEU|SIN|DEF|NOM//obl//14 av//PP//mark//23 att//IE//mark//23 få//VB|INF|AKT//acl//20 till//PP//compound:prt//23 stånd//NN|NEU|SIN|IND|NOM//fixed//24 en//DT|UTR|SIN|IND//det//29 mer//AB|KOM//advmod//28 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//29 stabilitet//NN|UTR|SIN|IND|NOM//obj//23 i//PP//case//31 resurserna//NN|UTR|PLU|DEF|NOM//nmod//29 på//PP//case//35 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 alla//DT|UTR/NEU|PLU|IND/DEF//det//35 omsorgsområden//NN|NEU|PLU|IND|NOM//obl//23 .//MAD//punct//4
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den första modellen: Ett riktat statsbidrag;Kommunen//NN|UTR|SIN|DEF|NOM//nsubj//85 kan//VB|PRS|AKT//aux//85 exempelvis//AB//advmod//85 välja//VB|INF|AKT//parataxis//4 att//IE//mark//87 ta//VB|INF|AKT//xcomp//85 på//PL//compound:prt//87 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//87 kostnader//NN|UTR|PLU|IND|NOM//obj//87 för//PP//mark//93 att//IE//mark//93 få//VB|INF|AKT//advcl//87 en//DT|UTR|SIN|IND//det//96 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 ungdoms-//NN|UTR|-|-|SMS//obj//93 och//KN//cc//98 fritidsverksamhet//NN|UTR|SIN|IND|NOM//conj//96 bl.a.//AB|AN//advmod//93 för//PP//mark//102 att//IE//mark//102 minska//VB|INF|AKT//advcl//93 riskerna//NN|UTR|PLU|DEF|NOM//obj//102 för//PP//case//106 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 problem//NN|NEU|PLU|IND|NOM//obl//102 och//KN//cc//110 i//PP//case//109 förlängningen//NN|UTR|SIN|DEF|NOM//obl//110 kostnader//NN|UTR|PLU|IND|NOM//conj//93 för//PP//case//112 socialbidrag//NN|NEU|PLU|IND|NOM//nmod//110 .//MAD//punct//85
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den första modellen: Ett riktat statsbidrag;Om//SN//mark//119 då//AB//advmod//119 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//119 för//PP//case//118 socialbidrag//NN|NEU|PLU|IND|NOM//nmod//116 halveras//VB|PRS|SFO//advcl//121 ,//MID//punct//121 framstår//VB|PRS|AKT//conj//4 kanske//AB//advmod//121 inte//AB//advmod//121 investeringen//NN|UTR|SIN|DEF|NOM//obj//121 i//PP//case//126 ungdoms-//NN|UTR|-|-|SMS//nmod//124 och//KN//cc//128 fritidsverksamheten//NN|UTR|SIN|DEF|NOM//conj//126 som//KN//mark//131 lika//AB//advmod//131 lönsam//JJ|POS|UTR|SIN|IND|NOM//xcomp//121 .//MAD//punct//4
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den första modellen: Ett riktat statsbidrag;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 nackdel//NN|UTR|SIN|IND|NOM//dislocated//23 ,//MID//punct//2 som//HP|-|-|-//mark//5 sammanhänger//VB|PRS|AKT//acl:relcl//2 med//PP//case//8 den//DT|UTR|SIN|DEF//det//8 förra//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//5 ,//MID//punct//2 är//VB|PRS|AKT//cop//2 att//SN//mark//20 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//14 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 incitament//NN|NEU|PLU|IND|NOM//nsubj//20 till//PP//case//16 samverkan//NN|UTR|SIN|IND|NOM//nmod//14 med//PP//mark//20 t.ex.//AB|AN//advmod//20 arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//20 minskar//VB|PRS|AKT//ccomp//10 .//MID//punct//2
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den första modellen: Ett riktat statsbidrag;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 blir//VB|PRS|AKT//ROOT//23 inte//AB//advmod//23 lika//AB//amod//26 angeläget//JJ|POS|NEU|SIN|IND|NOM//xcomp//23 för//PP//case//30 den//DT|UTR|SIN|DEF//det//30 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 kommunen//NN|UTR|SIN|DEF|NOM//obl//23 att//IE//mark//32 stödja//VB|INF|AKT//acl//30 den//DT|UTR|SIN|DEF//det//35 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//35 socialbidragstagaren//NN|UTR|SIN|DEF|NOM//obj//32 att//IE//mark//37 komma//VB|INF|AKT//acl//35 bort//PL//compound:prt//37 från//PP//case//40 beroendet//NN|NEU|SIN|DEF|NOM//obl//37 av//PP//case//42 socialbidrag//NN|NEU|PLU|IND|NOM//nmod//40 .//MAD//punct//23
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den första modellen: Ett riktat statsbidrag;Ytterligare//AB|KOM//advmod//1 en//DT|UTR|SIN|IND//det//2 nackdel//NN|UTR|SIN|IND|NOM//ROOT//2 är//VB|PRS|AKT//cop//2 att//SN//mark//6 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//6 får//VB|PRS|AKT//csubj//2 incitament//NN|NEU|PLU|IND|NOM//obj//6 att//IE//mark//10 bokföringsmässigt//AB|POS//advmod//10 döpa//VB|INF|AKT//advcl//6 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 kostnader//NN|UTR|PLU|IND|NOM//obj//10 till//PP//case//14 socialbidrag//NN|NEU|PLU|IND|NOM//obl//10 .//MAD//punct//2
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den första modellen: Ett riktat statsbidrag;Exempelvis//AB//advmod//17 förekommer//VB|PRS|AKT//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 redan//AB//advmod//17 idag//AB//advmod//17 i//PP//case//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 kommuner//NN|UTR|PLU|IND|NOM//obl//17 att//SN//mark//26 man//PN|UTR|SIN|IND|SUB//nsubj//26 betalar//VB|PRS|AKT//ccomp//17 ut//PL//compound:prt//26 socialbidrag//NN|NEU|PLU|IND|NOM//obj//26 för//PP//mark//34 att//SN//mark//34 föräldrar//NN|UTR|PLU|IND|NOM//nsubj//34 ska//VB|PRS|AKT//aux//34 kunna//VB|INF|AKT//aux//34 betala//VB|INF|AKT//advcl//26 barnomsorgstaxor//NN|UTR|PLU|IND|NOM//obj//34 .//MAD//punct//17
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den första modellen: Ett riktat statsbidrag;Incitamenten//NN|NEU|PLU|DEF|NOM//nsubj//41 för//PP//case//39 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//37 att//IE//mark//41 konstruera//VB|INF|AKT//parataxis//17 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//43 taxor//NN|UTR|PLU|IND|NOM//obj//41 på//PP//case//46 det//DT|NEU|SIN|DEF//det//46 sättet//NN|NEU|SIN|DEF|NOM//obl//41 ökar//VB|PRS|AKT//advcl//41 om//SN//mark//50 modellen//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 införs//VB|PRS|SFO//advcl//47 .//MAD//punct//17
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den första modellen: Ett riktat statsbidrag;Sammantaget//PC|PRF|NEU|SIN|IND|NOM//nsubj//2  //_SP////0 gör//VB|PRS|AKT//ROOT//2 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 den//DT|UTR|SIN|DEF//det//5 bedömningen//NN|UTR|SIN|DEF|NOM//obj//2 att//SN//mark//12 nackdelarna//NN|UTR|PLU|DEF|NOM//nsubj//12 med//PP//case//11 ett//DT|NEU|SIN|IND//det//11 riktat//PC|PRF|NEU|SIN|IND|NOM//amod//11 statsbidrag//NN|NEU|SIN|IND|NOM//obl//12 överväger//VB|PRS|AKT//acl//5 fördelarna//NN|UTR|PLU|DEF|NOM//obj//12 .//MAD//punct//2

12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;Modellen//NN|UTR|SIN|DEF|NOM//nsubj//5 med//PP//case//3 formaliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 förhandlingar//NN|UTR|PLU|IND|NOM//nmod//0 skulle//VB|PRT|AKT//aux//5 innebära//VB|INF|AKT//ROOT//5 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 inte//AB//advmod//9 finns//VB|PRS|SFO//ccomp//5 någon//DT|UTR|SIN|IND//det//11 automatik//NN|UTR|SIN|IND|NOM//nsubj//9 i//PP//case//13 systemet//NN|NEU|SIN|DEF|NOM//obl//9 .//MAD//punct//5
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;Förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 kostnader//NN|UTR|PLU|IND|NOM//nsubj//19 för//PP//case//18 socialbidrag//NN|NEU|PLU|IND|NOM//nmod//16 leder//VB|PRS|AKT//parataxis//5 inte//AB//advmod//19 till//PP//case//24 automatiskt//AB|POS//advmod//23 förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 statsbidrag//NN|NEU|PLU|IND|NOM//obl//19 .//MAD//punct//5
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;Formaliseringen//NN|UTR|SIN|DEF|NOM//nsubj//1 ligger//VB|PRS|AKT//ROOT//1 i//PP//mark//7 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 på//PP//advmod//7 förhand//NN|UTR|SIN|IND|NOM//fixed//5 bestäms//VB|PRS|SFO//advcl//1 vilket//HD|NEU|SIN|IND//det//9 kunskapsunderlag//NN|NEU|SIN|IND|NOM//nsubj:pass//7 som//HP|-|-|-//nsubj:pass//12 ska//VB|PRS|AKT//aux//12 tas//VB|INF|SFO//acl:relcl//9 fram//PL//compound:prt//12 inför//PP//case//15 överläggningarna//NN|UTR|PLU|DEF|NOM//obl//12 .//MAD//punct//1
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;Kunskapsunderlaget//NN|NEU|SIN|DEF|NOM//nsubj//19 kan//VB|PRS|AKT//aux//19 gälla//VB|INF|AKT//parataxis//1 kostnadsutveckling//NN|UTR|SIN|IND|NOM//obj//19 ,//MID//punct//22 regelförändringar//NN|UTR|PLU|IND|NOM//conj//20 i//PP//case//24 transfereringssystemet//NN|NEU|SIN|DEF|NOM//nmod//22 och//KN//cc//26 utvecklingen//NN|UTR|SIN|DEF|NOM//conj//24 av//PP//case//30 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 indikatorer//NN|UTR|PLU|IND|NOM//nmod//26 .//MAD//punct//1
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;Så//AB//advmod//1 långt//AB|POS//advmod//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//9 ska//VB|PRS|AKT//aux//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 på//PP//advmod//9 förhand//NN|UTR|SIN|IND|NOM//fixed//7 anges//VB|PRS|SFO//ROOT//9 vilka//HD|UTR/NEU|PLU|IND//det//11 konsekvenser//NN|UTR|PLU|IND|NOM//nmod//13 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 värden//NN|NEU|PLU|IND|NOM//nsubj//17 i//PP//case//15 kunskapsunderlaget//NN|NEU|SIN|DEF|NOM//nmod//13 ska//VB|PRS|AKT//aux//17 ha//VB|INF|AKT//advcl//9 på//PP//case//19 storleken//NN|UTR|SIN|DEF|NOM//obl//17 av//PP//case//23 det//DT|NEU|SIN|DEF//det//23 invånarbaserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//23 statsbidraget//NN|NEU|SIN|DEF|NOM//nmod//19 .//MAD//punct//9
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;Nedan//AB//advmod//1 beskrivs//VB|PRS|SFO//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//3 för-//NN|UTR|-|-|SMS//nsubj:pass//1 och//KN//cc//5 nackdelar//NN|UTR|PLU|IND|NOM//conj//3 som//HP|-|-|-//nsubj//7 finns//VB|PRS|SFO//acl:relcl//5 med//PP//case//10 denna//DT|UTR|SIN|DEF//det//10 modell//NN|UTR|SIN|IND|NOM//obl//7 i//PP//case//12 jämförelse//NN|UTR|SIN|IND|NOM//nmod//10 med//PP//case//17 den//DT|UTR|SIN|DEF//det//17 först//AB//advmod//16 presenterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//17 modellen//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//1
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;En//DT|UTR|SIN|IND//det//2 påtaglig//JJ|POS|UTR|SIN|IND|NOM//amod//2 fördel//NN|UTR|SIN|IND|NOM//nsubj//15 är//VB|PRS|AKT//cop//2 att//SN//mark//7 modellen//NN|UTR|SIN|DEF|NOM//nsubj//7 inte//AB//advmod//7 ger//VB|PRS|AKT//csubj//2 ,//MID//punct//13 eller//KN//cc//13 åtminstone//AB//advmod//13 inte//AB//advmod//13 lika//AB//advmod//13 påtagligt//AB|POS//conj//7 ,//MID//punct//15 ger//VB|PRS|AKT//ROOT//15 de//DT|UTR/NEU|PLU|DEF//det//17 nackdelar//NN|UTR|PLU|IND|NOM//obj//15 som//HP|-|-|-//nsubj:pass//19 beskrevs//VB|PRT|SFO//acl:relcl//17 med//PP//case//21 anledning//NN|UTR|SIN|IND|NOM//obl//19 av//PP//case//25 den//DT|UTR|SIN|DEF//det//25 första//RO|NOM//amod//25 modellen//NN|UTR|SIN|DEF|NOM//nmod//21 .//MAD//punct//15
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 finns//VB|PRS|SFO//parataxis//15 i//PP//case//31 denna//DT|UTR|SIN|DEF//det//31 modell//NN|UTR|SIN|IND|NOM//obl//28 för//PP//case//35 den//DT|UTR|SIN|DEF//det//35 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 kommunen//NN|UTR|SIN|DEF|NOM//obl//28 ingen//DT|UTR|SIN|IND//det//38 automatisk//JJ|POS|UTR|SIN|IND|NOM//amod//38 koppling//NN|UTR|SIN|IND|NOM//nsubj//28 mellan//PP//case//40 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//38 av//PP//case//42 socialbidragskostnaderna//NN|UTR|PLU|DEF|NOM//nmod//40 och//KN//cc//44 utbetalningen//NN|UTR|SIN|DEF|NOM//conj//42 av//PP//case//46 statsbidraget//NN|NEU|SIN|DEF|NOM//nmod//44 .//MAD//punct//15
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den andra modellen: Formaliserade förhandlingar;En//DT|UTR|SIN|IND//det//1 nackdel//NN|UTR|SIN|IND|NOM//ROOT//1 utifrån//PP//case//4 ett//DT|NEU|SIN|IND//det//4 kommunperspektiv//NN|NEU|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//1 att//SN//mark//9 modellen//NN|UTR|SIN|DEF|NOM//nsubj//9 inte//AB//advmod//9 ger//VB|PRS|AKT//csubj//1 några//DT|UTR/NEU|PLU|IND//det//11 garantier//NN|UTR|PLU|IND|NOM//obj//9 .//MAD//punct//1

12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den tredje modellen: En särskild påse med formaliserade förhandlingar;Den//DT|UTR|SIN|DEF//det//2 tredje//RO|NOM//amod//2 modellen//NN|UTR|SIN|DEF|NOM//nsubj//4 skulle//VB|PRT|AKT//aux//4 vara//VB|INF|AKT//ROOT//4 att//SN//mark//11 man//PN|UTR|SIN|IND|SUB//nsubj//11 från//PP//case//10 det//DT|NEU|SIN|DEF//det//10 invånarbaserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//10 statsbidraget//NN|NEU|SIN|DEF|NOM//obl//11 bryter//VB|PRS|AKT//ccomp//4 ut//PL//compound:prt//11 en//DT|UTR|SIN|IND//det//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//15 pott//NN|UTR|SIN|IND|NOM//obj//11 med//PP//case//17 pengar//NN|UTR|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj:pass//20 kan//VB|PRS|AKT//aux//20 betraktas//VB|INF|SFO//acl:relcl//17 som//KN//case//23 ett//DT|NEU|SIN|IND//det//23 sektorbidrag//NN|NEU|SIN|IND|NOM//xcomp//20 .//MAD//punct//4
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den tredje modellen: En särskild påse med formaliserade förhandlingar;Bidraget//NN|NEU|SIN|DEF|NOM//nsubj//29 skulle//VB|PRT|AKT//aux//29 inte//AB//advmod//29 vara//VB|INF|AKT//cop//29 riktat//PC|PRF|NEU|SIN|IND|NOM//parataxis//4 i//PP//case//31 meningen//NN|UTR|SIN|DEF|NOM//obl//29 att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//35 ska//VB|PRS|AKT//aux//35 ställas//VB|INF|SFO//acl//31 upp//PL//compound:prt//35 villkor//NN|NEU|PLU|IND|NOM//obj//35 för//PP//mark//42 hur//HA//advmod//42 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//42 ska//VB|PRS|AKT//aux//42 användas//VB|INF|SFO//advcl//35 .//MAD//punct//29
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den tredje modellen: En särskild påse med formaliserade förhandlingar;Denna//DT|UTR|SIN|DEF//det//2 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 pott//NN|UTR|SIN|IND|NOM//nsubj//9 ,//MID//punct//5 eller//KN//cc//5 påse//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//9 ska//VB|PRS|AKT//aux//9 vara//VB|INF|AKT//cop//9 föremål//NN|NEU|SIN|IND|NOM//ROOT//9 för//PP//case//13 återkommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 formaliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förhandlingar//NN|UTR|PLU|IND|NOM//nmod//9 enligt//PP//case//16 den//DT|UTR|SIN|DEF//det//16 modell//NN|UTR|SIN|IND|NOM//obl//9 som//HP|-|-|-//nsubj:pass//18 beskrevs//VB|PRT|SFO//acl:relcl//16 ovan//AB//advmod//18 .//MAD//punct//9
12.4 Ett ökat statligt ansvar för socialbidrags-kostnaderna / Den tredje modellen: En särskild påse med formaliserade förhandlingar;Fördelen//NN|UTR|SIN|DEF|NOM//ROOT//0 med//PP//case//3 denna//DT|UTR|SIN|DEF//det//3 modell//NN|UTR|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//0 att//SN//mark//7 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//7 tydliggör//VB|PRS|AKT//csubj//0 kopplingen//NN|UTR|SIN|DEF|NOM//obj//7 mellan//PP//case//11 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//11 kostnader//NN|UTR|PLU|IND|NOM//nmod//8 för//PP//case//13 socialbidragen//NN|NEU|PLU|DEF|NOM//nmod//11 och//KN//cc//15 statsbidragen//NN|NEU|PLU|DEF|NOM//conj//13 .//MAD//punct//0

12.5 Samverkan och gemensamt ansvar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 uppfattning//NN|UTR|SIN|IND|NOM//ROOT//3 att//SN//mark//13 frågorna//NN|UTR|PLU|DEF|NOM//nsubj//13 om//PP//case//8 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 finansiering//NN|UTR|SIN|IND|NOM//nmod//5 till//PP//case//12 inte//AB//advmod//11 oväsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//12 del//NN|UTR|SIN|IND|NOM//obl//13 handlar//VB|PRS|AKT//csubj//3 om//PP//case//15 styrningen//NN|UTR|SIN|DEF|NOM//obl//13 av//PP//case//20 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//20 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 medel//NN|NEU|PLU|IND|NOM//nmod//15 inom//PP//case//22 områden//NN|NEU|PLU|IND|NOM//nmod//20 som//HP|-|-|-//nsubj//25 är//VB|PRS|AKT//cop//25 socialtjänst//NN|UTR|SIN|IND|NOM//acl:relcl//20 eller//KN//cc//27 har//VB|PRS|AKT//conj//13 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 beröring//NN|UTR|SIN|IND|NOM//obj//27 med//PP//case//31 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//27 .//MAD//punct//3
12.5 Samverkan och gemensamt ansvar;Finansieringsproblemet//NN|NEU|SIN|DEF|NOM//nsubj//34 handlar//VB|PRS|AKT//parataxis//3 alltså//AB//advmod//34 inte//AB//advmod//34 enbart//AB//advmod//34 om//PP//mark//44 hur//HA//advmod//40 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//41 resurser//NN|UTR|PLU|IND|NOM//nsubj:pass//44 som//HP|-|-|-//nsubj:pass//44 direkt//AB|POS//advmod//44 förs//VB|PRS|SFO//advcl//34 till//PP//case//47 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 verksamheter//NN|UTR|PLU|IND|NOM//obl//44 ,//MID//punct//55 utan//KN//cc//55 också//AB//advmod//55 om//PP//mark//55 hur//HA//advmod//55 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 resurser//NN|UTR|PLU|IND|NOM//nsubj:pass//55 förs//VB|PRS|SFO//conj//34 mellan//PP//case//57 verksamheterna//NN|UTR|PLU|DEF|NOM//obl//55 .//MAD//punct//34
12.5 Samverkan och gemensamt ansvar;Socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 verksamhetsområde//NN|NEU|SIN|IND|NOM//nsubj//2 tangerar//VB|PRS|AKT//ROOT//2 såväl//KN//advmod//4 statlig//JJ|POS|UTR|SIN|IND|NOM//obj//2 som//KN//case//7 landstingskommunal//JJ|POS|UTR|SIN|IND|NOM//amod//7 verksamhet//NN|UTR|SIN|IND|NOM//nmod//4 .//MAD//punct//2
12.5 Samverkan och gemensamt ansvar;Mycket//PN|NEU|SIN|IND|SUB/OBJ//advmod//10 talar//VB|PRS|AKT//parataxis//2 för//PP//mark//21 att//SN//mark//21 en//DT|UTR|SIN|IND//det//14 samverkan//NN|UTR|SIN|IND|NOM//nsubj//21 mellan//PP//case//20 den//DT|UTR|SIN|DEF//det//18 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//20 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 delar//NN|UTR|PLU|IND|NOM//nmod//14 leder//VB|PRS|AKT//advcl//10 till//PP//case//25 en//DT|UTR|SIN|IND//det//25 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//25 användning//NN|UTR|SIN|IND|NOM//obl//21 av//PP//case//28 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 resurser//NN|UTR|PLU|IND|NOM//nmod//25 .//MAD//punct//2
12.5 Samverkan och gemensamt ansvar;Det//DT|NEU|SIN|DEF//det//31 faktum//NN|NEU|SIN|IND|NOM//parataxis//2 att//SN//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 rör//VB|PRS|AKT//acl//31 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//34 om//PP//case//39 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 ”//PAD//punct//37 kassor//NN|UTR|PLU|IND|NOM//obl//34 ”//PM|NOM//punct//2 uppmuntrar//VB|PRS|AKT//conj//2 inte//AB//advmod//41 till//PP//case//44 samverkan//NN|UTR|SIN|IND|NOM//obl//41 .//MAD//punct//2
12.5 Samverkan och gemensamt ansvar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 finns//VB|PRS|SFO//parataxis//2 emellertid//AB//advmod//47 skäl//NN|NEU|PLU|IND|NOM//nsubj//47 för//PP//case//53 den//DT|UTR|SIN|DEF//det//53 organisatoriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 uppdelning//NN|UTR|SIN|IND|NOM//obl//47 som//HP|-|-|-//nsubj:pass//56 har//VB|PRS|AKT//aux//56 valts//VB|SUP|SFO//acl:relcl//53 .//MAD//punct//47
12.5 Samverkan och gemensamt ansvar;Den//DT|UTR|SIN|DEF//det//60 huvudsakliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 målsättningen//NN|UTR|SIN|DEF|NOM//nsubj//65 för//PP//case//62 statsmakterna//NN|UTR|PLU|DEF|NOM//nmod//60 bör//VB|PRS|AKT//aux//65 därför//AB//advmod//65 vara//VB|INF|AKT//parataxis//47 att//IE//mark//67 skapa//VB|INF|AKT//csubj//47 system//NN|NEU|PLU|IND|NOM//obj//67 som//HP|-|-|-//nsubj//70 uppmuntrar//VB|PRS|AKT//acl:relcl//68 samverkan//NN|UTR|SIN|IND|NOM//obj//70 mellan//PP//case//77 den//DT|UTR|SIN|DEF//det//75 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//77 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 delar//NN|UTR|PLU|IND|NOM//nmod//71 .//MAD//punct//47
