
Finansdepartementet;I//PP//case//2 denna//DT|UTR|SIN|DEF//det//2 promemoria//NN|UTR|SIN|IND|NOM//obl//3 förslås//VB|PRS|SFO//ROOT//3 en//DT|UTR|SIN|IND//det//6 ny//JJ|POS|UTR|SIN|IND|NOM//amod//6 lag//NN|UTR|SIN|IND|NOM//obj//3 med//PP//case//9 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//6 till//PP//case//11 blankningsförordningen//NN|UTR|SIN|DEF|NOM//nmod//9 .//MAD//punct//3
5.3.1 Utbyte av information;Beträffande//PP//case//2 Finansinspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 möjlighet//NN|UTR|SIN|IND|NOM//obl//14 att//IE//mark//4 lämna//VB|INF|AKT//acl//2 ut//PL//compound:prt//4  //_SP////5 uppgifter//NN|UTR|PLU|IND|NOM//obj//4 till//PP//case//10 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 myndigheter//NN|UTR|PLU|IND|NOM//nmod//7 kan//VB|PRS|AKT//aux//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 inledningsvis//AB//advmod//14 konstateras//VB|INF|SFO//ROOT//14 att//SN//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 kan//VB|PRS|AKT//aux//20 komma//VB|INF|AKT//aux//20 att//IE//mark//20 handla//VB|INF|AKT//advcl//14 om//PP//case//22 uppgifter//NN|UTR|PLU|IND|NOM//obl//20 som//HP|-|-|-//nsubj:pass//24 omfattas//VB|PRS|SFO//acl:relcl//22 av//PP//case//26 sekretess//NN|UTR|SIN|IND|NOM//obl:agent//24 enligt//PP//case//35 30//RG|NOM//nummod//29 kap.//NN|AN//nmod//30 4//RG|NOM//nummod//33 eller//KN//cc//30 6//RG|NOM//nummod//30 §//NN|AN//nmod//35 §//NN|AN//nmod//35 OSL//PM|NOM//obl//24 .//MAD//punct//14
5.3.1 Utbyte av information;En//DT|UTR|SIN|IND//det//39 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//39 myndighets//NN|UTR|SIN|IND|GEN//nmod:poss//40 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//50 att//IE//mark//42 lämna//VB|INF|AKT//acl//40 ut//PL//compound:prt//42 sekretessbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 uppgifter//NN|UTR|PLU|IND|NOM//obj//42 till//PP//case//49 en//DT|UTR|SIN|IND//det//49 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//49 myndighet//NN|UTR|SIN|IND|NOM//obl//42 regleras//VB|PRS|SFO//parataxis//14 i//PP//case//53 8//RG|NOM//nummod//53 kap.//NN|AN//nmod//56 3//RG|NOM//nummod//55 §//NN|AN//nmod//56 OSL//NN|AN//obl//50 .//MAD//punct//14
5.3.1 Utbyte av information;Uppgift//NN|UTR|SIN|IND|NOM//nsubj//64 som//HP|-|-|-//nsubj//61 är//VB|PRS|AKT//cop//61 sekretessbelagd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//58 enligt//PP//case//63 OSL//PM|NOM//obl//61 får//VB|PRS|AKT//aux//68 enligt//PP//case//66 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//68 inte//AB//advmod//68 lämnas//VB|PRS|SFO//conj//14 ut//PL//compound:prt//68 till//PP//case//72 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//72 myndighet//NN|UTR|SIN|IND|NOM//obl//68 eller//KN//cc//75 mellanfolklig//JJ|POS|UTR|SIN|IND|NOM//amod//75 organisation//NN|UTR|SIN|IND|NOM//conj//72 i//PP//case//78 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 fall//NN|NEU|PLU|IND|NOM//obl//68 än//KN//mark//82 då//HA//fixed//79 utlämnandet//NN|NEU|SIN|DEF|NOM//nsubj//82 sker//VB|PRS|AKT//acl//78 i//PP//case//86 enlighet//NN|UTR|SIN|IND|NOM//fixed//83 med//PP//fixed//83 föreskrift//NN|UTR|SIN|IND|NOM//obl//82 i//PP//case//88 lag//NN|UTR|SIN|IND|NOM//nmod//86 eller//KN//cc//90 förordning//NN|UTR|SIN|IND|NOM//conj//88 eller//KN//cc//99 då//HA//advmod//99 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//99 i//PP//case//96 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 fall//NN|NEU|SIN|IND|NOM//obl//99 skulle//VB|PRT|AKT//aux//99 få//VB|INF|AKT//aux//99 lämnas//VB|INF|SFO//conj//82 ut//PL//compound:prt//99 till//PP//case//103 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//103 myndighet//NN|UTR|SIN|IND|NOM//obl//99 och//KN//cc//111 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//111 enligt//PP//case//110 den//DT|UTR|SIN|DEF//det//109 utlämnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//109 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//110 prövning//NN|UTR|SIN|IND|NOM//obl//111 står//VB|PRS|AKT//conj//68 klart//AB|POS//xcomp//111 att//SN//mark//116 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//116 är//VB|PRS|AKT//cop//116 förenligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//111 med//PP//case//119 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 intressen//NN|NEU|PLU|IND|NOM//obl//116 att//SN//mark//122 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//122 lämnas//VB|PRS|SFO//advcl//116 till//PP//case//126 den//DT|UTR|SIN|DEF//det//126 utländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//126 myndigheten//NN|UTR|SIN|DEF|NOM//obl//122 eller//KN//cc//128 mellanfolkliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//129 organisationen//NN|UTR|SIN|DEF|NOM//conj//126 .//MAD//punct//68
5.3.1 Utbyte av information;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//132 ger//VB|PRS|AKT//parataxis//68 –//RG|NOM//punct//132 som//HP|-|-|-//obl//136 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//136 konstaterat//VB|SUP|AKT//ccomp//132 i//PP//case//140 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//140 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//140 lagstiftningsärenden//NN|NEU|PLU|IND|NOM//obl//136 på//PP//case//144 det//DT|NEU|SIN|DEF//det//144 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//144 området//NN|NEU|SIN|DEF|NOM//obl//136 –//RG|NOM//punct//132 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nmod//148 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//148 möjligheter//NN|UTR|PLU|IND|NOM//parataxis//132 att//IE//mark//153 i//PP//case//152 sitt//PS|NEU|SIN|DEF//nmod:poss//152 arbete//NN|NEU|SIN|IND|NOM//obl//153 lämna//VB|INF|AKT//acl//148 ut//PL//compound:prt//153 handlingar//NN|UTR|PLU|IND|NOM//obj//153 och//KN//cc//157 uppgifter//NN|UTR|PLU|IND|NOM//conj//155 till//PP//case//161 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//161 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//161 myndigheter//NN|UTR|PLU|IND|NOM//nmod//157 (//PAD//punct//148 se//VB|IMP|AKT//ccomp//132 bl.a.//AB|AN//advmod//163 prop//NN|UTR|SIN|IND|NOM//obj//163 .//MAD//punct//132
5.3.1 Utbyte av information;1992/93:89//RG|NOM//nummod//168 s.//NN|AN//nmod//169 135//RG|NOM//obl//132 och//KN//cc//171 prop//NN|UTR|SIN|IND|NOM//conj//169 .//MAD//punct//132
5.3.1 Utbyte av information;2006/07:5//RG|NOM//nummod//174 s.//NN|AN//nmod//175 350//RG|NOM//obl//132 )//PAD//punct//132 .//MAD//punct//132
5.3.1 Utbyte av information;Beträffande//PP//case//2 Finansinspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//12 att//IE//mark//4 hämta//VB|INF|AKT//acl//2 in//PL//compound:prt//4  //_SP////5 information//NN|UTR|SIN|IND|NOM//obj//4 och//KN//cc//9 bibehålla//VB|INF|AKT//conj//4 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//11 sekretess//NN|UTR|SIN|IND|NOM//obj//9 gäller//VB|PRS|AKT//ROOT//12 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//12 .//MAD//punct//12
5.3.1 Utbyte av information;Enligt//PP//case//19 30//RG|NOM//nummod//17 kap.//NN|AN//nmod//19 7//RG|NOM//nummod//19 §//NN|AN//nmod//24 första//RO|NOM//amod//21 stycket//NN|NEU|SIN|DEF|NOM//nmod//19 första//RO|NOM//amod//24 meningen//NN|UTR|SIN|DEF|NOM//nmod//24 OSL//PM|NOM//nsubj//25 gäller//VB|PRS|AKT//conj//12 sekretess//NN|UTR|SIN|IND|NOM//obj//25 hos//PP//case//30 en//DT|UTR|SIN|IND//det//30 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//30 myndighet//NN|UTR|SIN|IND|NOM//obl//25 i//PP//case//32 verksamhet//NN|UTR|SIN|IND|NOM//nmod//30 som//HP|-|-|-//nsubj//34 avser//VB|PRS|AKT//acl:relcl//32 bl.a.//AB|AN//advmod//34 tillsyn//NN|UTR|SIN|IND|NOM//obj//34 ,//MID//punct//38 övervakning//NN|UTR|SIN|IND|NOM//conj//36 och//KN//cc//40 kontroll//NN|UTR|SIN|IND|NOM//conj//36 på//PP//case//42 finansmarknadsområdet//NN|NEU|SIN|DEF|NOM//nmod//40 ,//MID//punct//34 i//PP//case//46 den//DT|UTR|SIN|DEF//det//46 utsträckning//NN|UTR|SIN|IND|NOM//obl//49 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//48 har//VB|PRS|AKT//aux//49 godkänt//VB|SUP|AKT//amod//50 avtal//NN|NEU|SIN|IND|NOM//obj//34 om//PP//case//52 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//50 med//PP//case//56 en//DT|UTR|SIN|IND//det//56 annan//JJ|POS|UTR|SIN|IND|NOM//amod//56 stat//NN|UTR|SIN|IND|NOM//nmod//52 eller//KN//cc//60 en//DT|UTR|SIN|IND//det//60 mellanfolklig//JJ|POS|UTR|SIN|IND|NOM//amod//60 organisation//NN|UTR|SIN|IND|NOM//conj//56 ,//MID//punct//56 för//PP//case//64 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//64 uppgift//NN|UTR|SIN|IND|NOM//conj//56 om//PP//case//66 affärs-//NN|UTR|-|-|SMS//nmod//64 eller//KN//cc//68 driftsförhållanden//NN|NEU|PLU|IND|NOM//conj//66 och//KN//cc//70 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 eller//KN//cc//72 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//70 förhållanden//NN|NEU|PLU|IND|NOM//conj//66 som//HP|-|-|-//obj//77 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//77 har//VB|PRS|AKT//aux//77 fått//VB|SUP|AKT//acl:relcl//73 enligt//PP//case//79 avtalet//NN|NEU|SIN|DEF|NOM//obl//77 .//MAD//punct//25
5.3.1 Utbyte av information;I//PP//case//83 begreppet//NN|NEU|SIN|DEF|NOM//nmod//83 avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//84 anses//VB|PRS|SFO//conj//25 ingå//VB|INF|AKT//xcomp//84 bl.a.//AB|AN//advmod//85 rättsakter//NN|UTR|PLU|IND|NOM//obj//85 som//HP|-|-|-//nsubj//89 gäller//VB|PRS|AKT//acl:relcl//87 till//PP//case//94 följd//NN|UTR|SIN|IND|NOM//fixed//90 av//PP//case//94 Sveriges//PM|GEN//nmod:poss//94 medlemskap//NN|NEU|SIN|IND|NOM//obl//89 i//PP//case//96 EU//PM|NOM//nmod//94 ,//MID//punct//87 dvs.//AB|AN//advmod//99 anslutningsfördragen//NN|UTR|SIN|DEF|NOM//appos//87 ,//MID//punct//101 förordningar//NN|UTR|PLU|IND|NOM//conj//99 och//KN//cc//103 direktiv//NN|NEU|PLU|IND|NOM//conj//99 som//HP|-|-|-//nsubj:pass//105 utfärdas//VB|PRS|SFO//acl:relcl//99 av//PP//case//107 EU//PM|NOM//obl:agent//105 ://MID//punct//107 s//NN|AN//nummod//110 institutioner//NN|UTR|PLU|IND|NOM//obl:agent//84 (//PAD//punct//110 se//VB|IMP|AKT//advcl//84 bl.a.//AB|AN//advmod//112 prop//NN|UTR|SIN|IND|NOM//obj//112 .//MAD//punct//84
5.3.1 Utbyte av information;2006/07:110//RG|NOM//nummod//117 s.//NN|AN//nmod//118 38//RG|NOM//appos//84 och//KN//cc//120 41//RG|NOM//conj//118 och//KN//cc//122 RÅ//PM|NOM//conj//84 2007//RG|NOM//nummod//122 ref.//NN|AN//nmod//125 45//RG|NOM//nummod//122 )//PAD//punct//25 .//MAD//punct//12
5.3.1 Utbyte av information;Sekretess//NN|UTR|SIN|IND|NOM//nsubj//129 gäller//VB|PRS|AKT//conj//12 därmed//AB//advmod//129 för//PP//case//132 information//NN|UTR|SIN|IND|NOM//obl//129 som//HP|-|-|-//obl//135 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//135 tar//VB|PRS|AKT//acl:relcl//132 emot//PL//compound:prt//135 och//KN//cc//141 som//HP|-|-|-//nsubj:pass//141 inte//AB//advmod//141 får//VB|PRS|AKT//aux//141 lämnas//VB|INF|SFO//conj//135 ut//PL//compound:prt//141 enligt//PP//case//144 förordningen//NN|UTR|SIN|DEF|NOM//obl//141 .//MAD//punct//129
5.3.1 Utbyte av information;Med//PP//case//2 begreppet//NN|NEU|SIN|DEF|NOM//nmod//2 samarbetsformer//NN|UTR|PLU|IND|NOM//obl//10 i//PP//case//5 artikel//NN|UTR|SIN|IND|NOM//nmod//5 38//RG|NOM//nmod//2 i//PP//case//7 blankningsförordningen//NN|UTR|SIN|DEF|NOM//nmod//5 torde//VB|PRT|AKT//aux//10 bl.a.//AB|AN//advmod//10 avses//VB|PRS|SFO//ROOT//10 s.k.//AB|AN//amod//12 memorandums//UO//nsubj:pass//10 of//UO//case//14 understanding//UO//nmod//12 ,//MID//punct//12 som//HP|-|-|-//nsubj//17 innehåller//VB|PRS|AKT//acl:relcl//12 allmänt//AB|POS//advmod//19 hållna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 förpliktelser//NN|UTR|PLU|IND|NOM//obj//17 för//PP//case//22 parterna//NN|UTR|PLU|DEF|NOM//nmod//20 .//MAD//punct//10
5.3.1 Utbyte av information;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 förefaller//VB|PRS|AKT//conj//10 rimligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//25 att//IE//mark//28 anta//VB|INF|AKT//csubj//25 att//SN//mark//36 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//36 ,//MID//punct//36 för//PP//mark//36 att//IE//mark//36 bl.a.//AB|AN//advmod//36 kunna//VB|INF|AKT//aux//36 säkerställa//VB|INF|AKT//ccomp//28 de//DT|UTR/NEU|PLU|DEF//det//39 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//39 garantierna//NN|UTR|PLU|DEF|NOM//obj//36 om//PP//case//41 tystnadsplikt//NN|UTR|SIN|IND|NOM//nmod//39 ,//MID//punct//46 kommer//VB|PRS|AKT//aux//46 att//IE//mark//46 behöva//VB|INF|AKT//aux//46 ingå//VB|INF|AKT//conj//10 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 överenskommelser//NN|UTR|PLU|IND|NOM//obj//46 för//PP//mark//51 att//IE//mark//51 tillgodose//VB|INF|AKT//advcl//46 blankningsförordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 krav//NN|NEU|PLU|IND|NOM//obj//51 på//PP//case//55 samarbetsformer//NN|UTR|PLU|IND|NOM//obl//51 .//MAD//punct//10
5.3.1 Utbyte av information;Om//SN//mark//4 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//4 i//PP//case//3 framtiden//NN|UTR|SIN|DEF|NOM//nmod//1 ingår//VB|PRS|AKT//advcl//27 ett//DT|NEU|SIN|IND//det//6 avtal//NN|NEU|SIN|IND|NOM//nsubj//4 med//PP//case//8 tredjeland//NN|NEU|PLU|IND|NOM//nmod//6 om//PP//case//10 informationsutbyte//NN|NEU|SIN|IND|NOM//nmod//8 –//PAD//punct//16 inom//PP//case//16 ramen//NN|UTR|SIN|DEF|NOM//fixed//12 för//PP//fixed//12 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//16 samarbetsformer//NN|UTR|PLU|IND|NOM//obl//4 som//HP|-|-|-//nsubj:pass//18 avses//VB|PRS|SFO//acl:relcl//16 i//PP//case//21 artikel//NN|UTR|SIN|IND|NOM//nmod//21 38//RG|NOM//obl//18 i//PP//case//23 blankningsförordningen//NN|UTR|SIN|DEF|NOM//obl//18 –//RG|NOM//punct//27 kan//VB|PRS|AKT//aux//27 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//27 diskuteras//VB|INF|SFO//ROOT//27 om//SN//mark//36 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 verkligen//AB//advmod//36 i//PP//mark//36 enlighet//NN|UTR|SIN|IND|NOM//fixed//31 med//PP//fixed//31 vad//HP|NEU|SIN|IND//dislocated//36 som//HP|-|-|-//nsubj:pass//36 krävs//VB|PRS|SFO//advcl//27 i//PP//case//43 30//RG|NOM//nummod//39 kap.//NN|AN//nmod//41 7//RG|NOM//nummod//41 §//NN|AN//nmod//43 första//RO|NOM//amod//43 stycket//NN|NEU|SIN|DEF|NOM//obl//36 första//RO|NOM//amod//46 meningen//NN|UTR|SIN|DEF|NOM//nmod//46 OSL//PM|NOM//nmod//43 godkänt//VB|SUP|AKT//parataxis//27 detta//DT|NEU|SIN|DEF//det//49 avtal//NN|NEU|SIN|IND|NOM//obj//47 .//MAD//punct//27
5.3.1 Utbyte av information;Enligt//PP//case//60 30//RG|NOM//nummod//53 kap.//NN|AN//nmod//55 7//RG|NOM//nummod//55 §//NN|AN//nmod//60 första//RO|NOM//amod//57 stycket//NN|NEU|SIN|DEF|NOM//nmod//60 andra//RO|NOM//amod//60 meningen//NN|UTR|SIN|DEF|NOM//amod//60 OSL//PM|NOM//obl//61 gäller//VB|PRS|AKT//parataxis//27 dock//AB//advmod//61 sekretess//NN|UTR|SIN|IND|NOM//obj//61 även//AB//advmod//61 för//PP//case//67 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//67 uppgifter//NN|UTR|PLU|IND|NOM//obl//61 som//HP|-|-|-//obj//71 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//71 har//VB|PRS|AKT//aux//71 fått//VB|SUP|AKT//acl:relcl//67 från//PP//case//75 en//DT|UTR|SIN|IND//det//75 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//75 myndighet//NN|UTR|SIN|IND|NOM//obl//71 eller//KN//cc//79 ett//DT|NEU|SIN|IND//det//79 utländskt//JJ|POS|NEU|SIN|IND|NOM//amod//79 organ//NN|NEU|SIN|IND|NOM//conj//75 enligt//PP//case//83 något//DT|NEU|SIN|IND//det//83 annat//JJ|POS|NEU|SIN|IND|NOM//amod//83 avtal//NN|NEU|SIN|IND|NOM//nmod//79 ,//MID//punct//61 om//SN//mark//87 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//87 meddelar//VB|PRS|AKT//advcl//61 föreskrifter//NN|UTR|PLU|IND|NOM//obj//87 om//PP//case//90 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//87 .//MAD//punct//27
5.3.1 Utbyte av information;I//PP//case//95 8//RG|NOM//nummod//94 §//NN|AN//nmod//95 offentlighets-//NN|UTR|-|-|SMS//obl//101 och//KN//cc//97 sekretessförordningen//NN|UTR|SIN|DEF|NOM//conj//95 (//PAD//punct//95 2009:641//RG|NOM//appos//95 )//PAD//punct//95 anges//VB|PRS|SFO//parataxis//27 de//DT|UTR/NEU|PLU|DEF//det//103 myndigheter//NN|UTR|PLU|IND|NOM//nsubj:pass//101 och//KN//cc//105 organ//NN|NEU|PLU|IND|NOM//conj//103 som//HP|-|-|-//obl//108 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//108 träffat//VB|SUP|AKT//acl:relcl//105 avtal//NN|NEU|SIN|IND|NOM//obj//108 med//PP//case//106 och//KN//cc//114 vars//HS|DEF//nmod:poss//113 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//114 omfattas//VB|PRS|SFO//conj//108 av//PP//case//116 sekretess//NN|UTR|SIN|IND|NOM//obl:agent//114 .//MAD//punct//101
5.3.1 Utbyte av information;Om//SN//mark//120 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//120 avser//VB|PRS|AKT//conj//101 att//IE//mark//122 ingå//VB|INF|AKT//xcomp//120 ett//DT|NEU|SIN|IND//det//124 avtal//NN|NEU|SIN|IND|NOM//obj//122 om//PP//case//126 informationsutbyte//NN|NEU|SIN|IND|NOM//nmod//124 med//PP//case//130 en//DT|UTR|SIN|IND//det//130 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//130 myndighet//NN|UTR|SIN|IND|NOM//nmod//126 i//PP//case//132 tredjeland//NN|NEU|SIN|IND|NOM//nmod//130 ,//MID//punct//137 bör//VB|PRS|AKT//aux//137 därför//AB//advmod//137 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//137 anmäla//VB|INF|AKT//conj//101 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//137 till//PP//case//140 Finansdepartementet//NN|NEU|SIN|DEF|NOM//obl//137 för//PP//mark//146 att//SN//mark//146 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//146 ska//VB|PRS|AKT//aux//146 kunna//VB|INF|AKT//aux//146 meddela//VB|INF|AKT//advcl//137 föreskrifter//NN|UTR|PLU|IND|NOM//obj//146 om//PP//mark//152 att//SN//mark//152 sekretess//NN|UTR|SIN|IND|NOM//nsubj//152 ska//VB|PRS|AKT//aux//152 gälla//VB|INF|AKT//advcl//146 för//PP//case//155 de//DT|UTR/NEU|PLU|DEF//det//155 uppgifter//NN|UTR|PLU|IND|NOM//obl//152 som//HP|-|-|-//obj//158 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//158 får//VB|PRS|AKT//acl:relcl//155 enligt//PP//case//160 avtalet//NN|NEU|SIN|DEF|NOM//obl//158 .//MAD//punct//27
5.3.1 Utbyte av information;Sammantaget//AB//nsubj:pass//1 görs//VB|PRS|SFO//ROOT//1 den//DT|UTR|SIN|DEF//det//3 bedömningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 att//SN//mark//33 det//DT|NEU|SIN|DEF//det//6 informationsutbyte//NN|NEU|SIN|IND|NOM//nsubj:pass//33 mellan//PP//case//9 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 myndigheter//NN|UTR|PLU|IND|NOM//nmod//6 och//KN//cc//14 den//DT|UTR|SIN|DEF//det//14 därmed//AB//advmod//13 förenade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//14 tystnadsplikt//NN|UTR|SIN|IND|NOM//conj//9 som//HP|-|-|-//obj//17 blankningsförordningen//NN|UTR|SIN|DEF|NOM//nsubj//17 föreskriver//VB|PRS|AKT//acl:relcl//14 inte//AB//advmod//17 strider//VB|PRS|AKT//obj//17 mot//PP//case//23 den//DT|UTR|SIN|DEF//det//23 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 regleringen//NN|UTR|SIN|DEF|NOM//nmod//19 på//PP//case//25 finansmarknadsområdet//NN|NEU|SIN|DEF|NOM//nmod//23 .//MID//punct//6
5.3.1 Utbyte av information;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 bör//VB|PRS|AKT//aux//33 i//PP//case//31 det//DT|NEU|SIN|DEF//det//31 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//33 särskilt//AB//advmod//33 noteras//VB|INF|SFO//acl//3 att//SN//mark//38 sekretessen//NN|UTR|SIN|DEF|NOM//nsubj//38 enligt//PP//case//37 blankningsförordningen//NN|UTR|SIN|DEF|NOM//nmod//35 gäller//VB|PRS|AKT//ccomp//33 för//PP//case//40 affärs-//NN|UTR|-|-|SMS//obl//38 eller//KN//cc//42 driftförhållanden//NN|NEU|PLU|IND|NOM//conj//40 eller//KN//cc//48 för//PP//case//48 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 eller//KN//cc//47 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//45 förhållanden//NN|NEU|PLU|IND|NOM//conj//40 .//MAD//punct//1
5.3.1 Utbyte av information;Samma//DT|UTR/NEU|SIN/PLU|IND//det//51 avgränsning//NN|UTR|SIN|IND|NOM//nsubj:pass//52 görs//VB|PRS|SFO//parataxis//1 i//PP//case//56 30//RG|NOM//nummod//55 kap.//NN|AN//nmod//56 4//RG|NOM//nummod//61 ,//MID//punct//56 6//RG|NOM//nummod//56 och//KN//cc//58 7//RG|NOM//conj//56 §//NN|AN//nmod//63 §//NN|AN//nmod//63 OSL//PM|NOM//obl//52 .//MAD//punct//1
5.3.1 Utbyte av information;Vidare//AB|KOM//advmod//1 görs//VB|PRS|SFO//ROOT//1 bedömningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 att//SN//mark//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 inte//AB//advmod//6 behövs//VB|PRS|SFO//ccomp//1 någon//DT|UTR|SIN|IND//det//8 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj:pass//6 i//PP//case//12 den//DT|UTR|SIN|DEF//det//12 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 lagen//NN|UTR|SIN|DEF|NOM//obl//6 som//HP|-|-|-//nsubj//14 reglerar//VB|PRS|AKT//acl:relcl//12 informationsutbytet//NN|NEU|SIN|DEF|NOM//obj//14 med//PP//case//19 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 myndigheter//NN|UTR|PLU|IND|NOM//obl//14 och//KN//cc//22 med//PP//case//22 Esma//PM|NOM//conj//19 .//MID//punct//1
5.3.1 Utbyte av information;Att//SN//mark//26 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//26 har//VB|PRS|AKT//aux//33 en//DT|UTR|SIN|IND//det//28 förpliktelse//NN|UTR|SIN|IND|NOM//obj//26 att//IE//mark//30 samarbeta//VB|INF|AKT//acl//28 med//PP//case//32 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//30 följer//VB|PRS|AKT//parataxis//1 redan//AB//advmod//33 av//PP//case//36 blankningsförordningen//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//1
