
1 KAP. PROBLEMFORMULERING;Jämställdhet//NN|UTR|SIN|IND|NOM//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 beaktas//VB|INF|SFO//ROOT//2 i//PP//case//6 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 slag//NN|NEU|PLU|IND|NOM//obl//2 av//PP//case//8 regler//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//11 exempelvis//AB//advmod//11 arbetsrätt//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//13 arbetsmiljö//NN|UTR|SIN|IND|NOM//conj//11 ,//MID//punct//15 villkor//NN|NEU|PLU|IND|NOM//conj//11 för//PP//case//17 verksamheter//NN|UTR|PLU|IND|NOM//nmod//15 ,//MID//punct//19 planering//NN|UTR|SIN|IND|NOM//conj//17 och//KN//cc//21 byggande//NN|NEU|SIN|IND|NOM//conj//17 av//PP//case//23 anläggningar//NN|UTR|PLU|IND|NOM//nmod//21 ,//MID//punct//25 upphandling//NN|UTR|SIN|IND|NOM//conj//17 av//PP//case//27 entreprenader//NN|UTR|PLU|IND|NOM//nmod//25 ,//MID//punct//29 trafikering//NN|UTR|SIN|IND|NOM//conj//27 och//KN//cc//32 mycket//JJ|POS|NEU|SIN|IND|NOM//advmod//32 annat//PN|NEU|SIN|IND|SUB/OBJ//conj//27 .//MAD//punct//2
1. KAP P ROBLEMFORMULERING (9);Tillsammans//AB//advmod//23 bildar//VB|PRS|AKT//parataxis//1 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//23 grunden//NN|UTR|SIN|DEF|NOM//obj//23 för//PP//case//27 prövning//NN|UTR|SIN|IND|NOM//obl//23 av//PP//case//29 utbyggnad//NN|UTR|SIN|IND|NOM//nmod//27 av//PP//case//31 kommunikationer//NN|UTR|PLU|IND|NOM//nmod//29 .//MAD//punct//1
1. KAP P ROBLEMFORMULERING (9);De//DT|UTR/NEU|PLU|DEF//det//1 styrmedel//NN|NEU|PLU|IND|NOM//nsubj//7 jag//PN|UTR|SIN|DEF|SUB//nsubj//4 främst//AB|SUV//advmod//4 tittar//VB|PRS|AKT//acl:relcl//1 på//PP//compound:prt//4 är//VB|PRS|AKT//cop//7 portalparagrafen//NN|UTR|SIN|DEF|NOM//ROOT//7 ,//MID//punct//7 som//HP|-|-|-//nsubj//10 slår//VB|PRS|AKT//acl:relcl//7 an//PL//compound:prt//10 tonen//NN|UTR|SIN|DEF|NOM//obj//10 i//PP//case//14 besluten//NN|NEU|PLU|DEF|NOM//obl//10 ,//MID//punct//16 beslutsunderlagen//NN|NEU|PLU|DEF|NOM//conj//7 ,//MID//punct//16 som//HP|-|-|-//nsubj//19 gör//VB|PRS|AKT//acl:relcl//16 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//19 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//19 att//IE//mark//23 förstå//VB|INF|AKT//xcomp//19 ,//MID//punct//25 hänsynskraven//NN|UTR|SIN|DEF|NOM//conj//23 ,//MID//punct//25 som//HP|-|-|-//nsubj//28 skärper//VB|PRS|AKT//acl:relcl//25 tonen//NN|UTR|SIN|DEF|NOM//obj//28 för//PP//case//33 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 intressens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 skull//NN|UTR|SIN|IND|NOM//obl//28 ,//MID//punct//25 och//KN//cc//37 aktörernas//NN|UTR|PLU|DEF|GEN//nmod:poss//37 ansvar//NN|NEU|SIN|IND|NOM//conj//23 ,//MID//punct//16 så//KN//advmod//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 blir//VB|PRS|AKT//conj//7 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj//41 gjort//PC|PRF|NEU|SIN|IND|NOM//xcomp//41 .//MAD//punct//7
1. KAP P ROBLEMFORMULERING (9);Beskrivningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 av//PP//case//2 reglerna//NN|UTR|PLU|DEF|NOM//nmod//0 inleds//VB|PRS|SFO//ROOT//3 med//PP//case//6 ett//DT|NEU|SIN|IND//det//6 resonemang//NN|NEU|SIN|IND|NOM//obl//3 ,//MID//punct//6 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 regler//NN|UTR|PLU|IND|NOM//conj//6 citeras//VB|PRS|SFO//conj//3 därpå//AB//advmod//10 och//KN//cc//14 slutligen//AB//advmod//14 finns//VB|PRS|SFO//conj//3 en//DT|UTR|SIN|IND//det//16 skiss//NN|UTR|SIN|IND|NOM//nsubj//14 till//PP//case//18 förändringar//NN|UTR|PLU|IND|NOM//obl//14 .//MAD//punct//3


2.1.1 Syfte och mål slår an tonen Portaler saknas;Ingen//PN|UTR|SIN|IND|SUB/OBJ//nsubj//5 av//PP//case//2 regelverken//NN|NEU|PLU|DEF|NOM//nmod//0 om//PP//case//4 kommunikationer//NN|UTR|PLU|IND|NOM//nmod//2 har//VB|PRS|AKT//ROOT//5 egentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 portalparagrafer//NN|UTR|PLU|IND|NOM//obj//5 ,//MID//punct//10 som//HP|-|-|-//nsubj//10 beskriver//VB|PRS|AKT//acl:relcl//7 det//DT|NEU|SIN|DEF//det//13 yttersta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//13 syftet//NN|NEU|SIN|DEF|NOM//obj//10 med//PP//case//15 regleringen//NN|UTR|SIN|DEF|NOM//nmod//13 .//MAD//punct//5
2.1.1 Syfte och mål slår an tonen Portaler saknas;De//DT|UTR/NEU|PLU|DEF//det//19 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//20 visar//VB|PRS|AKT//parataxis//5 emellertid//AB//advmod//20 vad//HP|NEU|SIN|IND//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 går//VB|PRS|AKT//ccomp//20 ut//PL//compound:prt//24 på//PP//case//24 (//PAD//punct//29 jag//PN|UTR|SIN|DEF|SUB//nsubj//29 bortser//VB|PRS|AKT//parataxis//5 här//AB//advmod//29 från//PP//case//32 medelsfördelningen//NN|UTR|SIN|DEF|NOM//obl//29 )//PAD//punct//29 ://MAD//punct//5
2.1.1 Syfte och mål slår an tonen Portaler saknas;•//NN|UTR|SIN|IND|NOM//case//1 Järnväg//NN|UTR|SIN|IND|NOM//nsubj//4 och//KN//cc//3 väg//NN|UTR|SIN|IND|NOM//conj//1 behöver//VB|PRS|AKT//ROOT//4 redskap//NN|NEU|PLU|IND|NOM//obj//4 för//PP//mark//8 att//IE//mark//8 pröva//VB|INF|AKT//acl//5 var//HA//det//11 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//11 lokalisering//NN|UTR|SIN|IND|NOM//nsubj//12 finns//VB|PRS|SFO//conj//4 och//KN//cc//12 för//PP//mark//16 att//IE//mark//16 skaffa//VB|INF|AKT//advcl//12 just//AB//advmod//16 den//DT|UTR|SIN|DEF//det//19 marken//NN|UTR|SIN|DEF|NOM//obj//16 .//MAD//punct//4
2.1.1 Syfte och mål slår an tonen Portaler saknas;Besluten//NN|NEU|PLU|DEF|NOM//nsubj//22 binder//VB|PRS|AKT//parataxis//4 hänsynsnivån//NN|UTR|SIN|DEF|NOM//obj//22 ,//MID//punct//22 bl.a.//AB|AN//advmod//26 utformningen//NN|UTR|SIN|DEF|NOM//appos//22 .//MAD//punct//22
2.1.1 Syfte och mål slår an tonen Portaler saknas;Regleringen//NN|UTR|SIN|DEF|NOM//nsubj//29 skapar//VB|PRS|AKT//parataxis//22 också//AB//advmod//29 former//NN|UTR|PLU|IND|NOM//obj//29 för//PP//case//33 samråd//NN|NEU|SIN|IND|NOM//nmod//31 med//PP//case//36 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 aktörer//NN|UTR|PLU|IND|NOM//nmod//33 och//KN//cc//38 fördelar//VB|PRS|AKT//conj//36 makten//NN|UTR|SIN|DEF|NOM//obj//29 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//29 emellan//PP//case//29 .//MAD//punct//22
2.1.1 Syfte och mål slår an tonen Portaler saknas;Beslutsinstrumenten//PM|NOM//nsubj//44 fokuserar//VB|PRS|AKT//parataxis//22 teknik//NN|UTR|SIN|IND|NOM//obj//44 ,//MID//punct//47 ekonomi//NN|UTR|SIN|IND|NOM//conj//45 ,//MID//punct//49 natur//NN|UTR|SIN|IND|NOM//conj//45 och//KN//cc//51 kultur//NN|UTR|SIN|IND|NOM//conj//45 .//MAD//punct//22
2.1.1 Syfte och mål slår an tonen Portaler saknas;•//NN|UTR|SIN|IND|NOM//advmod//3 Flygplatsers//PM|GEN//nmod:poss//2 lokalisering//NN|UTR|SIN|IND|NOM//nsubj:pass//3 prövas//VB|PRS|SFO//ROOT//3 (//PAD//punct//3 främst//AB|SUV//advmod//3 )//PAD//punct//3 genom//PP//case//8 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//3 och//KN//cc//10 Luftfartslagen//NN|UTR|SIN|DEF|NOM//conj//8 ägnar//VB|PRS|AKT//conj//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//11 mest//AB|SUV//advmod//11 åt//PP//case//15 trafiken//NN|UTR|SIN|DEF|NOM//obl//11 ,//MID//punct//3 med//PP//case//18 fokus//NN|NEU|SIN|IND|NOM//advcl//3 på//PP//case//20 säkerhetsfrågor//NN|UTR|PLU|IND|NOM//nmod//18 för//PP//case//22 luftfartyg//NN|NEU|SIN|IND|NOM//nmod//20 ,//MID//punct//24 besättning//NN|UTR|SIN|IND|NOM//conj//22 m.m.//AB|AN//conj//22 ,//MID//punct//27 miljökrav//NN|NEU|PLU|IND|NOM//conj//22 på//PP//case//29 luftfartyg//NN|NEU|PLU|IND|NOM//nmod//27 samt//KN//cc//32 trafikerarens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 kompetens//NN|UTR|SIN|IND|NOM//conj//22 och//KN//cc//35 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 förutsättningar//NN|UTR|PLU|IND|NOM//conj//32 .//MAD//punct//3
2.1.1 Syfte och mål slår an tonen Portaler saknas;•//NN|UTR|SIN|IND|NOM//advmod//3 Hamnars//NN|UTR|PLU|IND|GEN//nmod:poss//2 lokalisering//NN|UTR|SIN|IND|NOM//nsubj:pass//3 prövas//VB|PRS|SFO//ROOT//3 genom//PP//case//5 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//3 ,//MID//punct//20 men//KN//cc//20 hamnens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 utnämning//NN|UTR|SIN|IND|NOM//nsubj:pass//20 till//PP//case//13 ”//PAD//nmod//13 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//13 ”//NN|UTR|SIN|IND|NOM//nmod//9 ,//MID//punct//16 vilket//HP|NEU|SIN|IND//nsubj//16 medför//VB|PRS|AKT//acl:relcl//9 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 trafik//NN|UTR|SIN|IND|NOM//obj//16 ,//MID//punct//16 görs//VB|PRS|SFO//conj//3 med//PP//case//22 Farledslagen//PM|NOM//obl//20 .//MAD//punct//20
2.1.1 Syfte och mål slår an tonen Portaler saknas;Läget//NN|NEU|SIN|DEF|NOM//nsubj//34 i//PP//case//26 regionen//NN|UTR|SIN|DEF|NOM//nmod//24 liksom//PP//mark//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 näringars//NN|UTR|PLU|IND|GEN//nmod:poss//30 behov//NN|NEU|PLU|IND|NOM//nmod//24 av//PP//case//33 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//33 hamn//NN|UTR|SIN|IND|NOM//nmod//30 spelar//VB|PRS|AKT//parataxis//20 då//AB//advmod//34 in//PL//advmod//34 .//MID//punct//34
2.1.1 Syfte och mål slår an tonen Portaler saknas;Var//DT|UTR|SIN|IND//cop//40 ”//RG|NOM//punct//40 vägen//NN|UTR|SIN|DEF|NOM//nsubj:pass//45 ”//PM|NOM//punct//40 för//PP//case//43 fartygen//NN|NEU|PLU|DEF|NOM//nmod//40 ska//VB|PRS|AKT//aux//45 lokaliseras//VB|INF|SFO//parataxis//34 ,//MID//punct//48 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//48 bestäms//VB|PRS|SFO//parataxis//34 också//AB//advmod//48 med//PP//case//51 farledslagen//NN|UTR|SIN|DEF|NOM//obl//48 .//MAD//punct//3
2.1.1 Syfte och mål slår an tonen Portaler saknas;Säkerhetsfrågor//NN|UTR|PLU|IND|NOM//nsubj//54 står//VB|PRS|AKT//parataxis//3 i//PP//advmod//54 fokus//NN|NEU|SIN|IND|NOM//fixed//55 ,//MID//punct//61 men//KN//cc//61 även//AB//advmod//61 farledens//NN|UTR|SIN|DEF|GEN//nmod:poss//61 störningar//NN|UTR|PLU|IND|NOM//conj//54 för//PP//case//63 omgivningen//NN|UTR|SIN|DEF|NOM//nmod//61 .//MAD//punct//3

2.1.1 Syfte och mål slår an tonen Portaler saknas / Regler;Saknas//VB|PRS|SFO//ROOT//0 .//MAD//punct//0

2.1.1 Syfte och mål slår an tonen Portaler saknas / Slutsatser.;Ingen//PN|UTR|SIN|IND|SUB/OBJ//nsubj//3 av//PP//case//2 lagarna//NN|UTR|PLU|DEF|NOM//nmod//0 använder//VB|PRS|AKT//ROOT//3 begrepp//NN|NEU|PLU|IND|NOM//obj//3 som//HP|-|-|-//nsubj//7 tydligt//AB|POS//advmod//7 pekar//VB|PRS|AKT//acl:relcl//4 ut//PL//compound:prt//7 jämställdhet//NN|UTR|SIN|IND|NOM//obj//7 som//KN//mark//12 en//DT|UTR|SIN|IND//det//12 del//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 intressen//NN|NEU|PLU|IND|NOM//nmod//12 lagen//NN|UTR|SIN|DEF|NOM//nsubj//19 ska//VB|PRS|AKT//aux//19 främja//VB|INF|AKT//acl:relcl//12 .//MAD//punct//3
2.1.1 Syfte och mål slår an tonen Portaler saknas / Slutsatser.;En//DT|UTR|SIN|IND//det//2 modern//JJ|POS|UTR|SIN|IND|NOM//amod//2 portalparagraf//NN|UTR|SIN|IND|NOM//nsubj//13 ,//MID//punct//5 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 plan-//NN|UTR|-|-|SMS//conj//2 och//KN//cc//7 bygglagens//NN|NEU|PLU|DEF|GEN//conj//5 eller//KN//cc//9 miljöbalkens//NN|UTR|SIN|DEF|GEN//conj//5 ,//MID//punct//2 kunde//VB|PRT|AKT//aux//13 emellertid//AB//advmod//13 ta//VB|INF|AKT//ROOT//13 upp//PL//compound:prt//13 både//KN//cc//18 de//DT|UTR/NEU|PLU|DEF//det//18 transportpolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 målen//NN|NEU|PLU|DEF|NOM//obj//13 och//KN//cc//20 precisera//VB|INF|AKT//conj//13 vilka//HD|UTR/NEU|PLU|IND//det//22 aspekter//NN|UTR|PLU|IND|NOM//obj//20 som//HP|-|-|-//nsubj:pass//25 ska//VB|PRS|AKT//aux//25 finnas//VB|INF|SFO//acl:relcl//22 med//PL//compound:prt//25 vid//PP//case//28 bedömningar//NN|UTR|PLU|IND|NOM//obl//25 av//PP//case//34 vad//HP|NEU|SIN|IND//dislocated//34 som//HP|-|-|-//nsubj//34 är//VB|PRS|AKT//cop//34 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 lägen//NN|NEU|PLU|IND|NOM//nmod//28 och//KN//cc//37 rimliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 hänsynskrav//NN|NEU|PLU|IND|NOM//conj//34 .//MID//punct//13
2.1.1 Syfte och mål slår an tonen Portaler saknas / Slutsatser.;Jämställdhet//NN|UTR|SIN|IND|NOM//nsubj//40 passar//VB|PRS|AKT//parataxis//13 in//PL//compound:prt//40 som//KN//case//43 en//PN|UTR|SIN|IND|SUB/OBJ//obl//40 av//PP//case//46 dessa//DT|UTR/NEU|PLU|DEF//det//46 aspekter//NN|UTR|PLU|IND|NOM//nmod//43 .//MAD//punct//13

2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Lagarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//1 syfte//NN|NEU|SIN|IND|NOM//nsubj//9 ,//MID//punct//1 att//IE//mark//5 ”//PAD//punct//5 ordna//VB|INF|AKT//acl//1 ”//PAD//punct//5 kommunikationssystem//NN|NEU|PLU|IND|NOM//obj//5 ,//MID//punct//1 bidrar//VB|PRS|AKT//ROOT//9 förmodligen//AB//advmod//9 till//PP//mark//21 att//SN//mark//21 de//DT|UTR/NEU|PLU|DEF//det//15 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 intressen//NN|NEU|PLU|IND|NOM//nsubj//21 som//HP|-|-|-//nsubj:pass//17 namnges//VB|PRS|SFO//acl:relcl//15 i//PP//case//19 reglerna//NN|UTR|PLU|DEF|NOM//obl//17 ofta//AB|POS//advmod//21 handlar//VB|PRS|AKT//advcl//9 om//PP//case//23 sådant//JJ|POS|NEU|SIN|IND|NOM//obl//21 som//HP|-|-|-//nsubj//26 kan//VB|PRS|AKT//aux//26 hindra//VB|INF|AKT//acl:relcl//23 byggandet//NN|NEU|SIN|DEF|NOM//obj//26 av//PP//case//29 vägen//NN|UTR|SIN|DEF|NOM//nmod//27 ,//MID//punct//31 järnvägen//NN|UTR|SIN|DEF|NOM//conj//23 etc.//AB|AN//punct//31
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 är//VB|PRS|AKT//cop//35 natur//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//37 kultur//NN|UTR|SIN|IND|NOM//conj//35 ,//MID//punct//39 landskap//NN|NEU|PLU|IND|NOM//conj//37 ,//MID//punct//41 störningar//NN|UTR|PLU|IND|NOM//conj//35 men//KN//cc//44 också//AB//advmod//44 teknik//NN|UTR|SIN|IND|NOM//conj//35 och//KN//cc//46 ekonomi//NN|UTR|SIN|IND|NOM//conj//44 .//MID//punct//35
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Dessa//DT|UTR/NEU|PLU|DEF//det//49 exemplifieringar//NN|UTR|PLU|IND|NOM//nsubj//53 på//PP//case//52 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 intressen//NN|NEU|PLU|IND|NOM//nmod//49 gör//VB|PRS|AKT//conj//35 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//53 svårt//AB|POS//xcomp//53 –//RG|NOM//punct//57 omöjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//53 ?//MID//punct//53 –//RG|NOM//punct//61
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;att//IE//mark//61 tolka//VB|INF|AKT//conj//35 in//PL//compound:prt//61 jämställdhet//NN|UTR|SIN|IND|NOM//obj//61 som//KN//mark//67 en//DT|UTR|SIN|IND//det//66 ”//JJ|POS|UTR|SIN|IND|NOM//nmod//67 doldis//NN|UTR|SIN|IND|NOM//acl:relcl//63 ”//PAD//punct//67 men//KN//cc//71 dock//AB//advmod//71 deltagare//NN|UTR|PLU|IND|NOM//conj//61 på//PP//case//73 vagnen//NN|UTR|SIN|DEF|NOM//nmod//71 .//MAD//punct//61
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Hänvisningar//NN|UTR|PLU|IND|NOM//nsubj//78 till//PP//case//77 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//75 förstärker//VB|PRS|AKT//conj//35 sin//PS|UTR|SIN|DEF//nmod:poss//80 del//NN|UTR|SIN|IND|NOM//obj//78 av//PP//case//83 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 intressen//NN|NEU|PLU|IND|NOM//nmod//80 ,//MID//punct//89 men//KN//cc//89 inte//AB//advmod//89 heller//AB//advmod//89 där//AB//advmod//89 finns//VB|PRS|SFO//conj//35 så//AB//advmod//91 stor//JJ|POS|UTR|SIN|IND|NOM//amod//92 öppning//NN|UTR|SIN|IND|NOM//nsubj//89 för//PP//case//94 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//92 ,//MID//punct//98 vilket//HP|NEU|SIN|IND//obj//98 jag//PN|UTR|SIN|DEF|SUB//nsubj//98 återkommer//VB|PRS|AKT//conj//35 till//PP//case//98 .//MAD//punct//9
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Urvalet//NN|NEU|SIN|DEF|NOM//nsubj//4 av//PP//case//2 regler//NN|UTR|PLU|IND|NOM//nmod//0 nedan//AB//advmod//0 illustrerar//VB|PRS|AKT//ROOT//4 typen//NN|UTR|SIN|DEF|NOM//obj//4 av//PP//case//7 intressen//NN|NEU|PLU|IND|NOM//nmod//5 i//PP//case//9 kommunikationslagarna//NN|UTR|PLU|DEF|NOM//nmod//7 .//MAD//punct//4
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Om//SN//mark//16 samma//DT|UTR/NEU|SIN/PLU|IND//det//13 typ//NN|UTR|SIN|IND|NOM//nsubj//16 av//PP//advmod//16 regel//NN|UTR|SIN|IND|NOM//fixed//14 finns//VB|PRS|SFO//advcl//21 i//PP//case//18 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//16 av//PP//case//20 lagarna//NN|UTR|PLU|DEF|NOM//nmod//18 tar//VB|PRS|AKT//parataxis//4 jag//PN|UTR|SIN|DEF|SUB//nsubj//21 bara//AB//advmod//21 upp//PL//compound:prt//21 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//21 en//DT|UTR|SIN|IND//det//27 gång//NN|UTR|SIN|IND|NOM//obj//21 ,//MID//punct//21 eftersom//SN//mark//32 jag//PN|UTR|SIN|DEF|SUB//nsubj//32 inte//AB//advmod//32 har//VB|PRS|AKT//advcl//21 till//PP//case//34 uppgift//NN|UTR|SIN|IND|NOM//obj//32 att//IE//mark//37 närmare//AB|KOM//advmod//37 analysera//VB|INF|AKT//acl//34 skillnaderna//NN|UTR|PLU|DEF|NOM//obj//37 mellan//PP//case//40 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//38 utan//KN//case//42 förutsättningarna//NN|UTR|PLU|DEF|NOM//obl//37 för//PP//case//44 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//42 i//PP//case//46 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//44 .//MAD//punct//4
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Järnväg//NN|UTR|SIN|IND|NOM//ROOT//0 1//RG|NOM//nummod//2 kap//NN|AN//nmod//0 3//RG|NOM//nummod//2 och//KN//cc//3 4//RG|NOM//nummod//6 §//NN|AN//nmod//7 §//NN|AN//nmod//2
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Vid//PP//case//1 planläggning//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//3 järnväg//NN|UTR|SIN|IND|NOM//nmod//1 och//KN//cc//6 vid//PP//case//6 prövning//NN|UTR|SIN|IND|NOM//conj//3 av//PP//case//8 ärenden//NN|NEU|PLU|IND|NOM//nmod//6 om//PP//case//10 byggande//NN|NEU|SIN|IND|NOM//nmod//8 av//PP//case//12 järnväg//NN|UTR|SIN|IND|NOM//nmod//10 skall//VB|PRS|AKT//aux//28 2-4//RG|NOM//nummod//15 kap.//NN|AN//nsubj:pass//28 ,//MID//punct//15 5//RG|NOM//nummod//18 kap.//NN|AN//appos//15 3//RG|NOM//nummod//20 §//NN|AN//nmod//15 och//KN//cc//20 16//RG|NOM//nummod//23 kap.//NN|AN//nmod//15 5//RG|NOM//nummod//25 §//NN|AN//nmod//26 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//15  //_SP////26 tillämpas//VB|PRS|SFO//ROOT//28 .//MAD//punct//28 …//NN|AN//punct//28
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;Vid//PP//case//32 planläggning//NN|UTR|SIN|IND|NOM//nmod//30 ,//MID//punct//34 byggande//NN|NEU|SIN|IND|NOM//conj//32 och//KN//cc//36 underhåll//NN|NEU|SIN|IND|NOM//conj//32 av//PP//case//38 järnväg//NN|UTR|SIN|IND|NOM//nmod//36 skall//VB|PRS|AKT//aux//41 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//41 tas//VB|INF|SFO//conj//28 till//PP//case//45 både//KN//cc//45 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 intressen//NN|NEU|PLU|IND|NOM//obl//41 och//KN//cc//48 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 intressen//NN|NEU|PLU|IND|NOM//conj//45  //_SP////48 såsom//KN//mark//51 miljöskydd//NN|NEU|SIN|IND|NOM//advcl//41 ,//MID//punct//53 naturvård//NN|UTR|SIN|IND|NOM//conj//51 och//KN//cc//55 kulturmiljö//NN|UTR|SIN|IND|NOM//conj//51 .//MID//punct//28
2.1.2 Hänsynskrav – skärper tonen för vilka intressen? Genomförbarheten präglar urvalet av intressen;En//DT|UTR|SIN|IND//det//60 estetisk//JJ|POS|UTR|SIN|IND|NOM//amod//60  //_SP////58 utformning//NN|UTR|SIN|IND|NOM//nsubj:pass//62 skall//VB|PRS|AKT//aux//62 eftersträvas//VB|INF|SFO//parataxis//28 .//MAD//punct//62
