Förord;Långtidsutredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 1999/2000//RG|NOM//nsubj:pass//2 utarbetas//VB|PRS|SFO//ROOT//2 inom//PP//case//5 Finansdepartementets//NN|NEU|SIN|DEF|GEN//nmod:poss//5 strukturenhet//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / 1960-1998, beräkningar med växelkurser och köpkraftspariteter;Om//SN//mark//22 man//PN|UTR|SIN|IND|SUB//nsubj//22 använder//VB|PRS|AKT//advcl//33 de//DT|UTR/NEU|PLU|DEF//det//25 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 växelkurserna//NN|UTR|PLU|DEF|NOM//obj//22 för//PP//mark//28 att//IE//mark//28 räkna//VB|INF|AKT//acl//25 om//PP//case//30 BNP//NN|AN//obl//28 per//PP//case//32 capita//NN|UTR|SIN|IND|NOM//nmod//30 blir//VB|PRS|AKT//conj//13 Sveriges//PM|GEN//nmod:poss//36 relativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 position//NN|UTR|SIN|IND|NOM//nsubj//33 betydligt//AB//advmod//38 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//33 i//PP//case//40 förhållande//NN|NEU|SIN|IND|NOM//obl//33 till//PP//case//43 EU-ländernas//NN|UTR|PLU|DEF|GEN//nmod:poss//43 genomsnitt//NN|NEU|SIN|IND|NOM//obl//33 än//KN//mark//47 om//SN//fixed//44 man//PN|UTR|SIN|IND|SUB//nsubj//47 använder//VB|PRS|AKT//advcl//33 köpkraftspariteterna//NN|UTR|PLU|DEF|NOM//obj//47 .//MAD//punct//33
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / 1960-1998, beräkningar med växelkurser och köpkraftspariteter;Med//PP//case//51 växelkurserna//NN|UTR|PLU|DEF|NOM//obl//33 som//HP|-|-|-//mark//53 omräkningsinstrument//AB|POS//acl//51 skulle//VB|PRT|AKT//aux//61 Sveriges//PM|GEN//nmod:poss//56 BNP//NN|AN//nsubj//61 per//PP//case//58 capita//NN|UTR|SIN|IND|NOM//nmod//56 vara//VB|INF|AKT//cop//61 20//RG|NOM//nummod//61 procent//NN|UTR|PLU|IND|NOM//nsubj//62 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//13 än//KN//case//64 EU-genomsnittet//NN|NEU|SIN|DEF|NOM//nmod//62 ,//MID//punct//13 i//PP//advmod//69 stället//NN|NEU|SIN|DEF|NOM//fixed//66 för//PP//fixed//66 lika//JJ|POS|UTR/NEU|SIN|DEF|NOM//advcl//13 med//PP//case//71 EUgenomsnittet//NN|NEU|SIN|DEF|NOM//nmod//69 när//HA//mark//74 köpkraftspariteter//NN|UTR|PLU|IND|NOM//nsubj:pass//74 används//VB|PRS|SFO//advcl//69 .//MAD//punct//13
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / 1960-1998, beräkningar med växelkurser och köpkraftspariteter;Sverige//PM|NOM//nsubj//81 är//VB|PRS|AKT//cop//81 därmed//AB//advmod//81 20//RG|NOM//nummod//80 procent//NN|UTR|PLU|IND|NOM//nsubj//81 dyrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//13 än//KN//case//83 hemlandet//NN|NEU|SIN|DEF|NOM//obl//81 för//PP//case//87 en//DT|UTR|SIN|IND//det//87 genomsnittlig//JJ|POS|UTR|SIN|IND|NOM//amod//87 EU-medborgare//NN|UTR|SIN|IND|NOM//nmod//83 ,//MID//punct//90 vad//HP|NEU|SIN|IND//nsubj//90 gäller//VB|PRS|AKT//advcl//81 en//DT|UTR|SIN|IND//det//95 för//PP//case//93 BNP//NN|AN//obl//94 representativ//JJ|POS|UTR|SIN|IND|NOM//amod//95 korg//NN|UTR|SIN|IND|NOM//obj//90 av//PP//case//97 varor//NN|UTR|PLU|IND|NOM//nmod//95 och//KN//cc//99 tjänster//NN|UTR|PLU|IND|NOM//conj//97 .//MAD//punct//81
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / 1960-1998, beräkningar med växelkurser och köpkraftspariteter;För//PP//case//102 svenskar//NN|UTR|PLU|IND|NOM//obl//107 är//VB|PRS|AKT//cop//107 EU-länderna//NN|UTR|PLU|DEF|NOM//nsubj//107 naturligtvis//AB//advmod//107 omvänt//AB//advmod//107 billigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//81 att//IE//mark//109 handla//VB|INF|AKT//acl//107 i//PP//compound:prt//109 än//KN//case//112 Sverige//PM|NOM//obl//109 .//MAD//punct//81
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / 1960-1998, beräkningar med växelkurser och köpkraftspariteter;Se//VB|IMP|AKT//parataxis//81 diagram//NN|NEU|SIN|IND|NOM//nmod//116 2.3//RG|NOM//obj//114 .//MID//punct//81
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / 1960-1998, beräkningar med växelkurser och köpkraftspariteter;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//119 gäller//VB|PRS|AKT//parataxis//81 även//AB//advmod//119 varje//DT|UTR/NEU|SIN|IND//det//123 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//123 EU-land//NN|NEU|SIN|IND|NOM//obj//119 ,//MID//punct//127 bortsett//PC|PRF|NEU|SIN|IND|NOM//advmod//127 från//PP//case//127 Danmark//PM|NOM//obl//119 ,//MID//punct//132 som//HP|-|-|-//nsubj//132 är//VB|PRS|AKT//cop//132 något//AB//advmod//132 dyrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//127 än//KN//case//134 Sverige//PM|NOM//nmod//132 .//MAD//punct//127
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / 1960-1998, beräkningar med växelkurser och köpkraftspariteter;I//PP//case//138 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//138 OECD-området//NN|NEU|SIN|DEF|NOM//obl//141 var//VB|PRT|AKT//cop//141 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//141 år//NN|NEU|SIN|IND|NOM//conj//127 1998//RG|NOM//nummod//141 bara//AB//advmod//144 Schweiz//PM|NOM//conj//127 ,//MID//punct//146 Danmark//PM|NOM//conj//144 och//KN//cc//148 Japan//PM|NOM//conj//144 som//HP|-|-|-//nsubj//151 ,//MID//punct//151 mätt//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//148 på//PP//case//154 detta//DT|NEU|SIN|DEF//det//154 sätt//NN|NEU|SIN|IND|NOM//obl//151 ,//MID//punct//157 var//VB|PRT|AKT//cop//157 dyrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//119 än//KN//case//159 Sverige//PM|NOM//nmod//157 .//MAD//punct//119

2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Anm.//PM|NOM//nmod//1 Köpkraftspariteter//NN|UTR|PLU|IND|NOM//ROOT//1 enligt//PP//case//3 OECD//PM|NOM//nmod//1 och//KN//cc//5 Eurostat//PM|NOM//conj//3 .//MID//punct//1
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;5//RG|NOM//nummod//8 års//NN|NEU|SIN|IND|GEN//nmod:poss//10 glidande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 medelvärden//NN|NEU|PLU|IND|NOM//appos//1 .//MAD//punct//1
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Man//PN|UTR|SIN|IND|SUB//nsubj//3 skulle//VB|PRT|AKT//aux//3 kunna//VB|INF|AKT//aux//3 tänka//VB|INF|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 ,//MID//punct//3 att//SN//mark//23 en//DT|UTR|SIN|IND//det//8 orsak//NN|UTR|SIN|IND|NOM//nsubj//23 till//PP//mark//14 att//SN//mark//14 köpkraftspariteter//NN|UTR|PLU|IND|NOM//nsubj//14 och//KN//cc//13 växelkurser//NN|UTR|PLU|IND|NOM//conj//11 skiljer//VB|PRS|AKT//acl//8 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//14 så//AB//advmod//17 kraftigt//AB|POS//advmod//14 åt//PL//compound:prt//14 just//AB//advmod//14 för//PP//case//22 Sveriges//PM|GEN//nmod:poss//22 del//NN|UTR|SIN|IND|NOM//obl//14 är//VB|PRS|AKT//ccomp//3 att//SN//mark//30 den//DT|UTR|SIN|DEF//det//27 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 sektorn//NN|UTR|SIN|DEF|NOM//nsubj//30 är//VB|PRS|AKT//cop//30 så//AB//advmod//30 stor//JJ|POS|UTR|SIN|IND|NOM//ccomp//23 i//PP//case//32 Sverige//PM|NOM//obl//30 ,//MID//punct//39 eller//KN//cc//39 att//SN//mark//39 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//39 är//VB|PRS|AKT//cop//39 särskilt//AB//advmod//39 dyr//JJ|POS|UTR|SIN|IND|NOM//conj//3 i//PP//case//41 Sverige//PM|NOM//obl//39 .//MAD//punct//3
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Något//DT|NEU|SIN|IND//det//44 sådant//JJ|POS|NEU|SIN|IND|NOM//nsubj:pass//48 kan//VB|PRS|AKT//aux//48 emellertid//AB//advmod//48 inte//AB//advmod//48 utläsas//VB|INF|SFO//parataxis//3 av//PP//case//50 OECD//PM|NOM//obl:agent//48 ://MID//punct//50 s//NN|AN//nummod//55 och//KN//cc//54 Eurostats//PM|GEN//conj//52 beräkningar//NN|UTR|PLU|IND|NOM//appos//50 ,//MID//punct//55 där//HA//advmod//61 den//DT|UTR|SIN|DEF//det//60 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 konsumtionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//61 särredovisas//VB|PRS|SFO//acl:relcl//55 .//MID//punct//48
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Köpkraftspariteten//NN|UTR|SIN|DEF|NOM//nsubj//68 för//PP//case//67 den//DT|UTR|SIN|DEF//det//67 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//67 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//63 ligger//VB|PRS|AKT//parataxis//48 t.o.m.//AB|AN//advmod//68 något//AB//det//72 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 växelkursen//NN|UTR|SIN|DEF|NOM//obl//68 än//KN//mark//74 pariteten//NN|UTR|SIN|DEF|NOM//acl//72 för//PP//case//77 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 BNP//NN|AN//nmod//74 .//MAD//punct//68
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Vad//HP|NEU|SIN|IND//parataxis//68 som//HP|-|-|-//case//82 framför//PP//case//82 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//79 ,//MID//punct//79 enligt//PP//case//86 samma//DT|UTR/NEU|SIN/PLU|IND//det//86 beräkningar//NN|UTR|PLU|IND|NOM//obl//68 ,//MID//punct//88 framstår//VB|PRS|AKT//parataxis//3 som//KN//mark//90 dyrt//JJ|POS|NEU|SIN|IND|NOM//xcomp//88 i//PP//case//92 Sverige//PM|NOM//obl//88 är//VB|PRS|AKT//cop//96 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 tunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 poster//NN|UTR|PLU|IND|NOM//obj//3 i//PP//case//100 den//DT|UTR|SIN|DEF//det//100 privata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//100 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//96 ,//MID//punct//100 däribland//AB//advmod//103 livsmedel//NN|NEU|PLU|IND|NOM//appos//100 ,//MID//punct//105 bostadstjänster//NN|UTR|PLU|IND|NOM//conj//103 och//KN//cc//107 kollektivtransporter//NN|UTR|PLU|IND|NOM//conj//103 .//MAD//punct//3
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;I//PP//case//3 ett//DT|NEU|SIN|IND//det//3 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//3 perspektiv//NN|NEU|SIN|IND|NOM//obl//18 sedan//PP//case//5 1970//RG|NOM//nmod//3 har//VB|PRS|AKT//aux//18 ,//MID//punct//6 som//HP|-|-|-//nsubj//10 klart//AB//advmod//10 framgick//VB|PRT|AKT//acl:relcl//6 av//PP//case//13 diagram//NN|NEU|SIN|IND|NOM//nmod//13 2.2//RG|NOM//obl//10 ,//MID//punct//15 köpkraftspariteter//NN|UTR|PLU|IND|NOM//conj//13 och//KN//cc//17 växelkurser//NN|UTR|PLU|IND|NOM//conj//13 närmat//VB|SUP|AKT//ROOT//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//18 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obj//18 .//MAD//punct//18
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Kronan//NN|UTR|SIN|DEF|NOM//nsubj//24 har//VB|PRS|AKT//aux//24 fallit//VB|SUP|AKT//parataxis//18 mer//AB|KOM//advmod//24 gentemot//PP//case//28 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 valutor//NN|UTR|PLU|IND|NOM//obl//24 än//KN//mark//30 vad//HP|NEU|SIN|IND//advcl//24 som//HP|-|-|-//nsubj//32 motsvarar//VB|PRS|AKT//acl:relcl//30 fallet//NN|NEU|SIN|DEF|NOM//obj//32 i//PP//case//37 kronans//NN|UTR|SIN|DEF|GEN//nmod:poss//37 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 köpkraft//NN|UTR|SIN|IND|NOM//nmod//33 .//MAD//punct//18
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//40 innebär//VB|PRS|AKT//parataxis//18 att//SN//mark//53 intrycket//NN|NEU|SIN|DEF|NOM//nsubj:pass//53 av//PP//case//46 Sveriges//PM|GEN//nmod:poss//46 relativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 tillbakagång//NN|UTR|SIN|IND|NOM//nmod//42 i//PP//case//50 fråga//NN|UTR|SIN|IND|NOM//fixed//47 om//PP//fixed//47 BNP//NN|AN//nmod//46 per//PP//case//52 capita//NN|UTR|SIN|IND|NOM//nmod//50 mildras//VB|PRS|SFO//ccomp//40 något//PN|NEU|SIN|IND|SUB/OBJ//obj//53 när//HA//mark//57 man//PN|UTR|SIN|IND|SUB//nsubj//57 använder//VB|PRS|AKT//advcl//53 köpkraftspariteter//NN|UTR|PLU|IND|NOM//obj//57 i//PP//case//62 stället//NN|NEU|SIN|DEF|NOM//fixed//59 för//PP//fixed//59 växelkurser//NN|UTR|PLU|IND|NOM//obl//57 .//MAD//punct//40
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Däremot//AB//advmod//65 blir//VB|PRS|AKT//parataxis//40 som//HA//mark//67 nämnts//VB|SUP|SFO//xcomp//65 den//DT|UTR|SIN|DEF//det//70 absoluta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//70 nivån//NN|UTR|SIN|DEF|NOM//obj//67 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//67 när//HA//mark//74 man//PN|UTR|SIN|IND|SUB//nsubj//74 använder//VB|PRS|AKT//advcl//67 köpkraftspariteter//NN|UTR|PLU|IND|NOM//obj//74 .//MAD//punct//18
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Redan//AB//advmod//4 de//DT|UTR/NEU|PLU|DEF//det//4 kraftiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 kortsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 variationer//NN|UTR|PLU|IND|NOM//nsubj//10 som//HP|-|-|-//nsubj//7 är//VB|PRS|AKT//cop//7 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//4 i//PP//case//9 växelkurserna//NN|UTR|PLU|DEF|NOM//obl//7 gör//VB|PRS|AKT//ROOT//10 att//SN//mark//19 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 jämförelser//NN|UTR|PLU|IND|NOM//nsubj//19 av//PP//case//15 BNP//NN|AN//nmod//13 per//PP//case//17 capita//NN|UTR|SIN|IND|NOM//nmod//15 är//VB|PRS|AKT//cop//19 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//10 att//IE//mark//21 göra//VB|INF|AKT//advcl//19 med//PP//case//25 hjälp//NN|UTR|SIN|IND|NOM//fixed//22 av//PP//fixed//22 växelkurser//NN|UTR|PLU|IND|NOM//obl//21 ,//MID//punct//33 såvida//SN//mark//33 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//33 inte//AB//advmod//33 på//PP//case//32 något//DT|NEU|SIN|IND//det//32 sätt//NN|NEU|SIN|IND|NOM//obl//33 utjämnas//VB|PRS|SFO//advcl//19 över//PP//case//36 några//DT|UTR/NEU|PLU|IND//det//36 år//NN|NEU|PLU|IND|NOM//obl//33 .//MAD//punct//10
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Annars//AB//advmod//43 skulle//VB|PRT|AKT//aux//43 resultaten//NN|NEU|PLU|DEF|NOM//nsubj//43 av//PP//case//42 jämförelserna//NN|UTR|PLU|DEF|NOM//nmod//40 bli//VB|INF|AKT//parataxis//10 så//AB//advmod//45 starkt//AB|POS//advmod//43 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//51 av//PP//fixed//46 vilka//HD|UTR/NEU|PLU|IND//det//49 växelkurser//NN|UTR|PLU|IND|NOM//obj//51 man//PN|UTR|SIN|IND|SUB//nsubj//51 väljer//VB|PRS|AKT//advcl//43 ,//MID//punct//51 att//SN//mark//55 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//55 blir//VB|PRS|AKT//ccomp//51 tämligen//AB//advmod//57 meningslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//55 .//MAD//punct//43
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Även//AB//advmod//62 på//PP//case//62 lång//JJ|POS|UTR|SIN|IND|NOM//amod//62 sikt//NN|UTR|SIN|IND|NOM//obl//63 blir//VB|PRS|AKT//conj//10 emellertid//AB//advmod//63 växelkurserna//NN|UTR|PLU|DEF|NOM//nsubj//67 ofta//AB|POS//advmod//67 missvisande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//63 ,//MID//punct//74 eftersom//SN//mark//74 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//74 i//PP//advmod//74 första//RO|NOM//fixed//71 hand//NN|UTR|SIN|IND|NOM//fixed//71 bestäms//VB|PRS|SFO//advcl//63 i//PP//case//76 samspel//NN|NEU|SIN|IND|NOM//obl//74 med//PP//case//78 priserna//NN|NEU|PLU|DEF|NOM//obl//74 på//PP//case//81 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//81 varor//NN|UTR|PLU|IND|NOM//nmod//78 och//KN//cc//83 tjänster//NN|UTR|PLU|IND|NOM//conj//81 som//HP|-|-|-//nsubj//85 går//VB|PRS|AKT//acl:relcl//83 i//PP//case//88 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//88 handel//NN|UTR|SIN|IND|NOM//obl//85 .//MAD//punct//10
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 är//VB|PRS|AKT//cop//92 därför//AB//parataxis//10 som//HA//obl//95 man//PN|UTR|SIN|IND|SUB//nsubj//95 behöver//VB|PRS|AKT//acl:cleft//92 pariteter//NN|UTR|PLU|IND|NOM//obj//95 som//HP|-|-|-//nsubj//98 speglar//VB|PRS|AKT//acl:relcl//96 priserna//NN|NEU|PLU|DEF|NOM//obj//98 även//AB//advmod//104 på//PP//case//104 den//DT|UTR|SIN|DEF//det//104 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//104 produktionen//NN|UTR|SIN|DEF|NOM//obl//98 av//PP//case//106 varor//NN|UTR|PLU|IND|NOM//nmod//104 och//KN//cc//108 tjänster//NN|UTR|PLU|IND|NOM//conj//106 i//PP//case//111 respektive//AB//amod//111 länder//NN|NEU|PLU|IND|NOM//nmod//108 .//MAD//punct//92
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Samtidigt//AB//advmod//118 är//VB|PRS|AKT//cop//118 emellertid//AB//advmod//118 en//DT|UTR|SIN|IND//det//118 stor//JJ|POS|UTR|SIN|IND|NOM//amod//118 osäkerhet//NN|UTR|SIN|IND|NOM//conj//92 ofrånkomlig//JJ|POS|UTR|SIN|IND|NOM//amod//118 i//PP//case//122 varje//DT|UTR/NEU|SIN|IND//det//122 beräkning//NN|UTR|SIN|IND|NOM//obl//119 av//PP//case//124 köpkraftspariteter//NN|UTR|PLU|IND|NOM//nmod//122 .//MAD//punct//118
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Osäkerheten//NN|UTR|SIN|DEF|NOM//nsubj//128 är//VB|PRS|AKT//cop//128 delvis//AB//advmod//135 av//PP//case//131 principiell//JJ|POS|UTR|SIN|IND|NOM//amod//131 art//NN|UTR|SIN|IND|NOM//obl//128 .//MAD//punct//128
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//134 länder//NN|NEU|PLU|IND|NOM//nsubj//135 har//VB|PRS|AKT//ccomp//10 sin//PS|UTR|SIN|DEF//nmod:poss//137 BNP//NN|AN//obj//135 och//KN//cc//139 konsumtion//NN|UTR|SIN|IND|NOM//conj//137 sammansatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//135 på//PP//case//143 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//143 sätt//NN|NEU|PLU|IND|NOM//obl//140 ,//MID//punct//151 och//KN//cc//151 ett//DT|NEU|SIN|IND//det//147 problem//NN|NEU|SIN|IND|NOM//nsubj//151 är//VB|PRS|AKT//cop//151 då//AB//advmod//151 att//IE//mark//151 bestämma//VB|INF|AKT//conj//10 hur//HA//advmod//160 den//DT|UTR|SIN|DEF//det//154 korg//NN|UTR|SIN|IND|NOM//nsubj//160 av//PP//case//156 varor//NN|UTR|PLU|IND|NOM//nmod//154 och//KN//cc//158 tjänster//NN|UTR|PLU|IND|NOM//conj//156 skall//VB|PRS|AKT//aux//160 se//VB|INF|AKT//ccomp//151 ut//PL//compound:prt//160 ,//MID//punct//165 som//HP|-|-|-//obl//165 man//PN|UTR|SIN|IND|SUB//nsubj//165 beräknar//VB|PRS|AKT//advcl//160 prisnivån//NN|UTR|SIN|DEF|NOM//obj//165 för//PP//advmod//165 .//MAD//punct//151
2 Huvuddrag i de senaste decenniernas ekonomiska utveckling / Diagram 2.3 Prisnivån i EU-länderna som genomsnitt och i vissa enskilda länder jämfört med Sverige 1960-1998, enligt köpkraftspariteter för BNP;En//DT|UTR|SIN|IND//det//171 annan//JJ|POS|UTR|SIN|IND|NOM//amod//171 svårighet//NN|UTR|SIN|IND|NOM//appos//151 är//VB|PRS|AKT//cop//171 sedan//AB//mark//177 att//IE//mark//177 i//PP//case//176 länderna//NN|NEU|PLU|DEF|NOM//obl//177 få//VB|INF|AKT//advcl//151 fram//PL//compound:prt//177 tillförlitlig//JJ|POS|UTR|SIN|IND|NOM//amod//180 prisstatistik//NN|UTR|SIN|IND|NOM//obj//177 för//PP//case//183 de//DT|UTR/NEU|PLU|DEF//det//183 varor//NN|UTR|PLU|IND|NOM//obl//177 och//KN//cc//185 tjänster//NN|UTR|PLU|IND|NOM//conj//183 man//PN|UTR|SIN|IND|SUB//nsubj//187 valt//VB|SUP|AKT//acl:relcl//185 .//MAD//punct//10
