Mitt uppdrag;Omställningen//NN|UTR|SIN|DEF|NOM//nsubj//20 av//PP//case//3 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 personalförsörjningssystem//NN|NEU|SIN|IND|NOM//nmod//0 från//PP//mark//8 att//IE//mark//8 ha//VB|INF|AKT//aux//8 varit//VB|SUP|AKT//cop//8 grundat//PC|PRF|NEU|SIN|IND|NOM//acl//0 på//PP//case//10 plikt//NN|UTR|SIN|IND|NOM//obl//8 till//PP//case//12 anställningsförhållanden//NN|NEU|PLU|IND|NOM//obl//8 mellan//PP//case//14 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//12 och//KN//cc//17 den//DT|UTR|SIN|DEF//det//17 enskilde//JJ|POS|MAS|SIN|DEF|NOM//conj//14 är//VB|PRS|AKT//cop//20 att//IE//mark//20 betrakta//VB|INF|AKT//ROOT//20 som//KN//case//23 en//DT|UTR|SIN|IND//det//23 samhällsreform//NN|UTR|SIN|IND|NOM//obl//20 .//MAD//punct//20
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;TRM//PM|NOM//conj//108 sparar//VB|PRS|AKT//parataxis//64 uppgifterna//NN|UTR|PLU|DEF|NOM//obj//137 i//PP//case//140 beredskapsunderlaget//NN|NEU|SIN|DEF|NOM//obl//137 i//PP//case//143 två//RG|NOM//nummod//143 år//NN|NEU|PLU|IND|NOM//nmod//140 .//MAD//punct//137
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;I//PP//case//148 samband//NN|NEU|SIN|IND|NOM//fixed//145 med//PP//case//148 utskicket//NN|NEU|SIN|DEF|NOM//obl//151 av//PP//case//150 beredskapsunderlaget//NN|NEU|SIN|DEF|NOM//nmod//148 informerar//VB|PRS|AKT//conj//137 TRM//PM|NOM//obj//151 om//PP//mark//159 att//SN//mark//159 plikten//NN|UTR|SIN|DEF|NOM//nsubj//159 att//IE//mark//157 mönstra//VB|INF|AKT//acl//155 är//VB|PRS|AKT//cop//159 vilande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//151 och//KN//cc//166 att//SN//mark//164 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//164 är//VB|PRS|AKT//cop//164 frivilligt//JJ|POS|NEU|SIN|IND|NOM//advmod//166 att//IE//mark//166 tjänstgöra//VB|INF|AKT//conj//151 i//PP//case//168 försvaret//NN|NEU|SIN|DEF|NOM//obl//166 ,//MID//punct//173 men//KN//cc//173 att//SN//mark//173 mottagaren//NN|UTR|SIN|DEF|NOM//nsubj//173 har//VB|PRS|AKT//conj//151 en//DT|UTR|SIN|IND//det//175 skyldighet//NN|UTR|SIN|IND|NOM//obj//173 att//IE//mark//177 lämna//VB|INF|AKT//acl//175 uppgifter//NN|UTR|PLU|IND|NOM//obj//177 om//PP//case//180 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//177 själv//JJ|POS|UTR|SIN|IND|NOM//amod//180 i//PP//case//183 beredskapsunderlaget//NN|NEU|SIN|DEF|NOM//obl//177 .//MAD//punct//173
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;Utskicket//NN|NEU|SIN|DEF|NOM//nsubj//188 från//PP//case//187 TRM//PM|NOM//nmod//185 innehåller//VB|PRS|AKT//parataxis//173 däremot//AB//advmod//188 inte//AB//advmod//188 någon//DT|UTR|SIN|IND//det//193 specifik//JJ|POS|UTR|SIN|IND|NOM//amod//193 information//NN|UTR|SIN|IND|NOM//obj//188 från//PP//case//195 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//193 eller//KN//cc//200 från//PP//case//200 de//DT|UTR/NEU|PLU|DEF//det//200 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//200 försvarsorganisationerna//NN|UTR|PLU|DEF|NOM//conj//195 .//MAD//punct//137
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//8 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//8 och//KN//cc//5 TRM//PM|NOM//conj//3 initialt//AB|POS//advmod//8 måste//VB|PRS|AKT//aux//8 samverka//VB|INF|AKT//ccomp//1 på//PP//case//12 ett//DT|NEU|SIN|IND//det//12 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 sätt//NN|NEU|SIN|IND|NOM//obl//8 och//KN//cc//15 den//DT|UTR|SIN|DEF//det//15 möjlighet//NN|UTR|SIN|IND|NOM//conj//1 som//HP|-|-|-//nsubj//17 finns//VB|PRS|SFO//acl:relcl//15 att//IE//mark//23 på//PP//case//22 ett//DT|NEU|SIN|IND//det//22 samordnat//PC|PRF|NEU|SIN|IND|NOM//amod//22 sätt//NN|NEU|SIN|IND|NOM//obl//23 nå//VB|INF|AKT//xcomp//17 ut//PL//compound:prt//23 med//PP//case//26 information//NN|UTR|SIN|IND|NOM//obl//23 till//PP//case//29 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//29 18-åringar//NN|UTR|PLU|IND|NOM//nmod//26 måste//VB|PRS|AKT//aux//31 ske//VB|INF|AKT//acl:relcl//15 på//PP//case//34 ett//DT|NEU|SIN|IND//det//34 samlat//PC|PRF|NEU|SIN|IND|NOM//obl//31 och//KN//cc//37 kostnadseffektivt//JJ|POS|NEU|SIN|IND|NOM//amod//37 sätt//NN|NEU|SIN|IND|NOM//conj//34 .//MID//punct//15
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;Jag//PN|UTR|SIN|DEF|SUB//nsubj//40 föreslår//VB|PRS|AKT//parataxis//15 därför//AB//advmod//40 att//SN//fixed//41 allmänt//AB|POS//advmod//44 hållen//PC|PRF|UTR|SIN|IND|NOM//nmod//45 information//NN|UTR|SIN|IND|NOM//obj//40 om//PP//case//47 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//45 inklusive//PP//case//49 hemvärnet//NN|NEU|SIN|DEF|NOM//nmod//47 med//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 skyddsstyrkorna//NN|UTR|PLU|DEF|NOM//nmod//49 samt//KN//cc//60 om//PP//mark//60 de//DT|UTR/NEU|PLU|DEF//det//58 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 försvarsorganisationerna//NN|UTR|PLU|DEF|NOM//nsubj//60 ska//VB|PRS|AKT//aux//60 ingå//VB|INF|AKT//conj//40 i//PP//case//62 TRM//PM|NOM//obl//60 ://MID//punct//62 s//JJ|AN//case//65 utskick//NN|NEU|SIN|IND|NOM//obl//60 med//PP//case//67 information//NN|UTR|SIN|IND|NOM//nmod//65 och//KN//cc//69 beredskapsunderlaget//NN|NEU|SIN|DEF|NOM//conj//67 .//MAD//punct//40
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//72 innebär//VB|PRS|AKT//conj//40 att//SN//mark//81 TRM//PM|NOM//nsubj:pass//81 ://MID//punct//74 s//JJ|AN//nummod//77 utskick//NN|NEU|SIN|IND|NOM//nsubj:pass//81 av//PP//case//79 beredskapsunderlaget//NN|NEU|SIN|DEF|NOM//nmod//77 ska//VB|PRS|AKT//aux//81 kompletteras//VB|INF|SFO//ccomp//72 med//PP//case//85 rekryteringsinformation//NN|UTR|SIN|IND|NOM//cc//85 om//PP//case//85 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obl//81 inklusive//PP//case//87 hemvärnet//NN|NEU|SIN|DEF|NOM//nmod//85 med//PP//case//91 de//DT|UTR/NEU|PLU|DEF//det//91 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 skyddsstyrkorna//NN|UTR|PLU|DEF|NOM//nmod//87 och//KN//cc//95 de//DT|UTR/NEU|PLU|DEF//det//95 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 försvarsorganisationerna//NN|UTR|PLU|DEF|NOM//conj//91 .//MAD//punct//40
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//101 skulle//VB|PRT|AKT//aux//101 också//AB//advmod//101 kunna//VB|INF|AKT//aux//101 bifoga//VB|INF|AKT//conj//40 information//NN|UTR|SIN|IND|NOM//obj//101 och//KN//cc//104 inbjudan//NN|UTR|SIN|IND|NOM//conj//102 till//PP//case//107 En//DT|UTR|SIN|IND//det//107 dag//NN|UTR|SIN|IND|NOM//nmod//104 i//PP//case//109 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//107 i//PP//case//113 det//DT|NEU|SIN|DEF//det//113 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//113 utskicket//NN|NEU|SIN|DEF|NOM//obl//101 (//PAD//punct//115 se//VB|IMP|AKT//conj//101 avsnitt//NN|NEU|SIN|IND|NOM//nmod//117 8.3.2//RG|NOM//obj//115 )//PAD//punct//115 .//MAD//punct//1
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;Att//SN//mark//4 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//4 och//KN//cc//3 TRM//PM|NOM//conj//1 samarbetar//VB|PRS|AKT//csubj//8 på//PP//case//7 detta//DT|NEU|SIN|DEF//det//7 sätt//NN|NEU|SIN|IND|NOM//obl//4 är//VB|PRS|AKT//ROOT//8 av//PP//case//11 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 betydelse//NN|UTR|SIN|IND|NOM//obl//8 för//PP//mark//14 att//IE//mark//14 sprida//VB|INF|AKT//acl//11 information//NN|UTR|SIN|IND|NOM//obj//14 om//PP//mark//23 vad//HP|NEU|SIN|IND//obj//23 en//DT|UTR|SIN|IND//det//19 anställning//NN|UTR|SIN|IND|NOM//nsubj//23 i//PP//case//21 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//19 kan//VB|PRS|AKT//aux//23 innebära//VB|INF|AKT//acl//15 .//MAD//punct//8
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//1 innebär//VB|PRS|AKT//ROOT//1 också//AB//advmod//1 att//SN//mark//8 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 i//PP//case//6 beredskapsunderlaget//NN|NEU|SIN|DEF|NOM//nmod//4 ska//VB|PRS|AKT//aux//8 sparas//VB|INF|SFO//ccomp//1 under//PP//case//12 en//DT|UTR|SIN|IND//det//12 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 tid//NN|UTR|SIN|IND|NOM//obl//8 än//KN//mark//14 i//PP//acl//12 dag//NN|UTR|SIN|IND|NOM//fixed//14 ,//MID//punct//12 nämligen//AB//advmod//12 i//PP//case//20 fyra//RG|NOM//nummod//20 år//NN|NEU|PLU|IND|NOM//obl//25 i//PP//case//25 stället//NN|NEU|SIN|DEF|NOM//fixed//21 för//PP//fixed//21 två//RG|NOM//nummod//25 år//NN|NEU|PLU|IND|NOM//nmod//12 .//MAD//punct//1
Information om Försvarsmakten i samband med Totalförsvarets rekryteringsmyndighets utskick med beredskapsunderlaget;Detta//DT|NEU|SIN|DEF//det//28 förfaringssätt//NN|NEU|SIN|IND|NOM//nsubj//29 garanterar//VB|PRS|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//32 bredare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 bas//NN|UTR|SIN|IND|NOM//obj//29 av//PP//case//34 personer//NN|UTR|PLU|IND|NOM//nmod//32 som//HP|-|-|-//nsubj//38 skulle//VB|PRT|AKT//aux//38 kunna//VB|INF|AKT//aux//38 bli//VB|INF|AKT//acl:relcl//32 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//38 vid//PP//case//43 ett//DT|NEU|SIN|IND//det//43 eventuellt//JJ|POS|NEU|SIN|IND|NOM//amod//43 återinförande//NN|NEU|SIN|IND|NOM//obl//38 av//PP//case//45 värnplikten//NN|UTR|SIN|DEF|NOM//nmod//43 och//KN//cc//48 ett//DT|NEU|SIN|IND//det//48 mönstringsförfarande//NN|NEU|SIN|IND|NOM//conj//45 .//MAD//punct//1

Förtydligande av myndigheters ansvar att bistå Försvarsmakten med att genomföra försvarsreformen;Försvarsreformen//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 en//DT|UTR|SIN|IND//det//3 fråga//NN|UTR|SIN|IND|NOM//ROOT//3 som//HP|-|-|-//nsubj//5 angår//VB|PRS|AKT//acl:relcl//3 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 samhället//NN|NEU|SIN|DEF|NOM//obj//5 .//MAD//punct//3
Förtydligande av myndigheters ansvar att bistå Försvarsmakten med att genomföra försvarsreformen;Reformen//NN|UTR|SIN|DEF|NOM//nsubj//10 berör//VB|PRS|AKT//parataxis//3 ett//DT|NEU|SIN|IND//det//12 flertal//NN|NEU|SIN|IND|NOM//nmod//14 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 områden//NN|NEU|PLU|IND|NOM//obj//10 ,//MID//punct//14 exempelvis//AB//advmod//17 arbetsmarknads-//NN|UTR|-|-|SMS//appos//14 ,//MID//punct//19 utbildnings-//NN|UTR|-|-|SMS//conj//17 ,//MID//punct//21 bostads-//NN|UTR|-|-|SMS//conj//17 och//KN//cc//25 det//DT|NEU|SIN|DEF//det//25 socialpolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 området//NN|NEU|SIN|DEF|NOM//conj//17 .//MID//punct//10
Förtydligande av myndigheters ansvar att bistå Försvarsmakten med att genomföra försvarsreformen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 är//VB|PRS|AKT//cop//30 inte//AB//advmod//30 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//10 för//PP//case//32 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obl//30 att//IE//mark//34 genomföra//VB|INF|AKT//acl//32 försvarsreformen//NN|UTR|SIN|DEF|NOM//obj//34 utan//PP//case//39 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 myndigheters//NN|UTR|PLU|IND|GEN//nmod:poss//39 samverkan//NN|UTR|SIN|IND|NOM//conj//35 och//KN//cc//41 stöd//NN|NEU|SIN|IND|NOM//conj//39 .//MAD//punct//30
Förtydligande av myndigheters ansvar att bistå Försvarsmakten med att genomföra försvarsreformen;Ett//DT|NEU|SIN|IND//det//44 sätt//NN|NEU|SIN|IND|NOM//nsubj//59 att//IE//mark//46 tydliggöra//VB|INF|AKT//acl//44 och//KN//cc//48 försäkra//VB|INF|AKT//conj//46 Försvarsmakten//NN|UTR|SIN|DEF|NOM//obj//46 erforderlig//JJ|POS|UTR|SIN|IND|NOM//amod//51 samverkan//NN|UTR|SIN|IND|NOM//obj//46 och//KN//cc//53 stöd//NN|NEU|SIN|IND|NOM//conj//51 från//PP//case//56 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 myndigheter//NN|UTR|PLU|IND|NOM//obl//46 skulle//VB|PRT|AKT//aux//59 kunna//VB|INF|AKT//aux//59 vara//VB|INF|AKT//parataxis//30 genom//PP//mark//63 att//SN//mark//63 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//63 tydliggör//VB|PRS|AKT//advcl//59 vilka//HD|UTR/NEU|PLU|IND//det//65 krav//NN|NEU|PLU|IND|NOM//obj//63 som//HP|-|-|-//nsubj:pass//67 ställs//VB|PRS|SFO//acl:relcl//65 på//PP//case//70 respektive//AB//amod//70 myndighet//NN|UTR|SIN|IND|NOM//obl//67 i//PP//case//74 nu//AB//advmod//73 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 avseenden//NN|NEU|PLU|IND|NOM//nmod//70 genom//PP//mark//80 att//SN//mark//80 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//78 ansvar//NN|NEU|SIN|IND|NOM//nsubj//80 att//IE//mark//80 bistå//VB|INF|AKT//advcl//67 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj:pass//82 förtydligas//VB|PRS|SFO//obj//80 i//PP//case//85 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 styrdokument//NN|NEU|PLU|IND|NOM//obl//82 och//KN//cc//90 i//PP//case//90 respektive//AB//amod//89 myndighets//NN|NEU|SIN|DEF|GEN//nmod:poss//90 regleringsbrev//NN|NEU|SIN|IND|NOM//conj//85 .//MAD//punct//59
Förtydligande av myndigheters ansvar att bistå Försvarsmakten med att genomföra försvarsreformen;Av//PP//case//94 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 styrdokument//NN|NEU|PLU|IND|NOM//obl//97 och//KN//cc//96 regleringsbrev//NN|NEU|PLU|IND|NOM//conj//94 framgår//VB|PRS|AKT//parataxis//59 vilka//HD|UTR/NEU|PLU|IND//det//99 mål//NN|NEU|PLU|IND|NOM//nsubj//97 en//DT|UTR|SIN|IND//det//101 myndighet//NN|UTR|SIN|IND|NOM//nsubj//103 ska//VB|PRS|AKT//aux//103 uppnå//VB|INF|AKT//conj//59 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//105 prestationer//NN|UTR|PLU|IND|NOM//obj//103 och//KN//cc//107 effekter//NN|UTR|PLU|IND|NOM//conj//105 .//MAD//punct//30
Förtydligande av myndigheters ansvar att bistå Försvarsmakten med att genomföra försvarsreformen;Vidare//AB|KOM//advmod//110 framgår//VB|PRS|AKT//parataxis//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//110 även//AB//advmod//110 vilka//HD|UTR/NEU|PLU|IND//det//114 återrapporteringskrav//NN|NEU|PLU|IND|NOM//nsubj//110 som//HP|-|-|-//nsubj:pass//116 ställs//VB|PRS|SFO//acl:relcl//114 på//PP//case//119 respektive//AB//amod//119 myndighet//NN|UTR|SIN|IND|NOM//obl//116 .//MAD//punct//110
Förtydligande av myndigheters ansvar att bistå Försvarsmakten med att genomföra försvarsreformen;En//DT|UTR|SIN|IND//det//123 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//123 ordning//NN|UTR|SIN|IND|NOM//nsubj//130 som//HP|-|-|-//nsubj:pass//126 nu//AB//advmod//126 föreslås//VB|PRS|SFO//acl:relcl//123 skulle//VB|PRT|AKT//aux//130 därför//AB//advmod//130 kunna//VB|INF|AKT//aux//130 bidra//VB|INF|AKT//parataxis//110 till//PP//mark//136 att//SN//mark//136 genomförandet//NN|NEU|SIN|DEF|NOM//nsubj//136 av//PP//case//135 försvarsreformen//NN|UTR|SIN|DEF|NOM//nmod//133 blir//VB|PRS|AKT//ccomp//130 mer//AB|KOM//advmod//138 tydliggjord//PC|PRF|UTR|SIN|IND|NOM//xcomp//136 och//KN//cc//140 försäkrad//PC|PRF|UTR|SIN|IND|NOM//conj//138 de//DT|UTR/NEU|PLU|DEF//det//142 resurser//NN|UTR|PLU|IND|NOM//obj//140 som//HP|-|-|-//nsubj:pass//144 krävs//VB|PRS|SFO//acl:relcl//142 .//MAD//punct//30

En ökad transparens av Försvarsmaktens verksamhet bidrar till en modern folkförankring av försvaret;Även//AB//mark//3 om//SN//fixed//0 jag//PN|UTR|SIN|DEF|SUB//nsubj//3 anser//VB|PRS|AKT//advcl//23 att//SN//mark//13 ansvaret//NN|NEU|SIN|DEF|NOM//nsubj//13 för//PP//case//7 folkförankringen//NN|UTR|SIN|DEF|NOM//nmod//5 av//PP//case//9 försvaret//NN|NEU|SIN|DEF|NOM//nmod//7 i//PP//case//12 stor//JJ|POS|UTR|SIN|IND|NOM//amod//12 utsträckning//NN|UTR|SIN|IND|NOM//nmod//9 vilar//VB|PRS|AKT//ccomp//3 på//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 politiskt//AB|POS//advmod//17 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//13 och//KN//cc//20 på//PP//case//20 samhället//NN|NEU|SIN|DEF|NOM//conj//13 i//PP//advmod//23 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//21 anser//VB|PRS|AKT//ROOT//23 jag//PN|UTR|SIN|DEF|SUB//nsubj//23 att//SN//mark//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 är//VB|PRS|AKT//cop//28 Försvarsmakten//NN|UTR|SIN|DEF|NOM//ccomp//23 som//HP|-|-|-//nsubj//32 är//VB|PRS|AKT//cop//32 ytterst//AB|SUV//advmod//32 ansvarig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//28 för//PP//mark//35 att//IE//mark//35 etablera//VB|INF|AKT//advcl//32 en//DT|UTR|SIN|IND//det//37 folkförankring//NN|UTR|SIN|IND|NOM//obj//35 av//PP//case//41 det//DT|NEU|SIN|DEF//det//41 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 försvaret//NN|NEU|SIN|DEF|NOM//nmod//37 .//MAD//punct//28
En ökad transparens av Försvarsmaktens verksamhet bidrar till en modern folkförankring av försvaret;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//45 måste//VB|PRS|AKT//aux//45 ta//VB|INF|AKT//parataxis//28 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//47 initiativ//NN|NEU|PLU|IND|NOM//obj//45 för//PP//mark//50 att//IE//mark//50 se//VB|INF|AKT//advcl//45 till//PL//compound:prt//50 att//SN//mark//57 det//DT|NEU|SIN|DEF//det//56 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 frivilliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 personalförsörjningssystemet//NN|NEU|SIN|DEF|NOM//nsubj//57 leder//VB|PRS|AKT//ccomp//50 till//PP//case//61 en//DT|UTR|SIN|IND//det//61 modern//JJ|POS|UTR|SIN|IND|NOM//amod//61 folkförankring//NN|UTR|SIN|IND|NOM//obl//57 av//PP//case//63 försvaret//NN|NEU|SIN|DEF|NOM//nmod//61 .//MAD//punct//45
En ökad transparens av Försvarsmaktens verksamhet bidrar till en modern folkförankring av försvaret;Ett//DT|NEU|SIN|IND//nsubj//66 led//NN|NEU|SIN|IND|NOM//conj//45 i//PP//case//68 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//66 är//VB|PRS|AKT//cop//66 att//SN//mark//73 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//73 måste//VB|PRS|AKT//aux//73 bli//VB|INF|AKT//ccomp//66 mer//AB|KOM//advmod//75 transparent//JJ|POS|UTR|SIN|IND|NOM//xcomp//73 ,//MID//punct//66 ”//PAD//punct//66 sälja//VB|INF|AKT//conj//66 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//78 själv//JJ|POS|UTR|SIN|IND|NOM//amod//79 ”//PM|NOM//punct//66 och//KN//cc//83 inspirera//VB|INF|AKT//conj//66 till//PP//case//86 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//86 delaktighet//NN|UTR|SIN|IND|NOM//obl//83 ,//MID//punct//91 ibland//AB//advmod//91 på//PP//case//91 marknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//91 villkor//NN|NEU|PLU|IND|NOM//conj//86 .//MAD//punct//66
En ökad transparens av Försvarsmaktens verksamhet bidrar till en modern folkförankring av försvaret;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//95 måste//VB|PRS|AKT//aux//95 bli//VB|INF|AKT//conj//66 mer//AB|KOM//advmod//97 transparent//JJ|POS|UTR|SIN|IND|NOM//xcomp//95 genom//PP//mark//101 att//IE//mark//101 årligen//AB//advmod//101 bjuda//VB|INF|AKT//advcl//95 in//PL//compound:prt//101 allmänheten//NN|UTR|SIN|DEF|NOM//obj//101 inklusive//PP//case//105 representanter//NN|UTR|PLU|IND|NOM//obl//101 från//PP//case//107 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//105 till//PP//case//109 förevisningar//NN|UTR|PLU|IND|NOM//nmod//105 på//PP//case//112 varje//DT|UTR/NEU|SIN|IND//det//112 förband//NN|NEU|SIN|IND|NOM//nmod//109 .//MAD//punct//118
En ökad transparens av Försvarsmaktens verksamhet bidrar till en modern folkförankring av försvaret;De//DT|UTR/NEU|PLU|DEF//det//116 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 försvarsorganisationerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//118 ska//VB|PRS|AKT//aux//118 erbjudas//VB|INF|SFO//conj//66 att//IE//mark//120 delta//VB|INF|AKT//xcomp//118 i//PP//compound:prt//120 och//KN//cc//123 få//VB|INF|AKT//conj//120 en//DT|UTR|SIN|IND//det//125 roll//NN|UTR|SIN|IND|NOM//obj//123 i//PP//case//128 dessa//DT|UTR/NEU|PLU|DEF//det//128 arrangemang//NN|NEU|PLU|IND|NOM//obl//123 .//MAD//punct//45
En ökad transparens av Försvarsmaktens verksamhet bidrar till en modern folkförankring av försvaret;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//133 bör//VB|PRS|AKT//aux//133 även//AB//advmod//133 ta//VB|INF|AKT//conj//45 ansvar//NN|NEU|SIN|IND|NOM//obj//133 för//PP//mark//137 att//IE//mark//137 bjuda//VB|INF|AKT//advcl//133 in//PL//compound:prt//137 det//DT|NEU|SIN|DEF//det//141 civila//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//141 försvaret//NN|NEU|SIN|DEF|NOM//obj//137 på//PP//case//144 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//144 nivåer//NN|UTR|PLU|IND|NOM//nmod//141 till//PP//case//146 diskussioner//NN|UTR|PLU|IND|NOM//nmod//144 ,//MID//punct//148 planeringar//NN|UTR|PLU|IND|NOM//conj//146 och//KN//cc//150 övningar//NN|UTR|PLU|IND|NOM//conj//146 .//MAD//punct//23

Tydliggörande av skolans ansvar att bidra till kunskap om totalförsvaret;Kunskap//NN|UTR|SIN|IND|NOM//nsubj//3 om//PP//case//2 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//0 fanns//VB|PRT|SFO//ROOT//3 och//KN//cc//5 spreds//VB|PRT|SFO//conj//3 tidigare//AB|KOM//advmod//5 i//PP//case//8 samhället//NN|NEU|SIN|DEF|NOM//obl//5 genom//PP//case//12 den//DT|UTR|SIN|DEF//det//12 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 värnplikten//NN|UTR|SIN|DEF|NOM//obl//5 .//MAD//punct//3
Tydliggörande av skolans ansvar att bidra till kunskap om totalförsvaret;Denna//DT|UTR|SIN|DEF//det//16 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 informationsväg//NN|UTR|SIN|IND|NOM//nsubj//17 finns//VB|PRS|SFO//parataxis//3 inte//AB//advmod//17 i//PP//advmod//17 dag//NN|UTR|SIN|IND|NOM//fixed//19 .//MAD//punct//3
