Förord;"I//PP//case//2 mitt//PS|NEU|SIN|DEF//nmod:poss//2 uppdrag//NN|NEU|SIN|IND|NOM//obl//12 som//KN//mark//5 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//5 utredare//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//7 frågor//NN|UTR|PLU|IND|NOM//nmod//5 om//PP//case//9 bemötande//NN|NEU|SIN|IND|NOM//nmod//7 av//PP//case//11 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//9 ingår//VB|PRS|AKT//ROOT//12 bl.a.//AB|AN//advmod//12 att//SN//mark//18 jag//PN|UTR|SIN|DEF|SUB//nsubj//18 skall//VB|PRS|AKT//aux//18 ""//PAD//punct//18 redovisa//VB|INF|AKT//ccomp//12 ett//DT|NEU|SIN|IND//det//20 antal//NN|NEU|SIN|IND|NOM//nmod//22 god//JJ|POS|UTR|SIN|IND|NOM//amod//22 a//PP//advmod//18 exempel//NN|NEU|SIN|IND|NOM//fixed//22 på//PP//case//25 verksamheter//NN|UTR|PLU|IND|NOM//obl//18 i//PP//case//29 vilka//HP|UTR/NEU|PLU|IND//det//29 det//PN|NEU|SIN|DEF|SUB/OBJ//det//29 målmedvetet//AB|POS//nsubj:pass//30 arbetats//VB|SUP|SFO//advcl//18 med//PP//case//32 kvalitetsutveckling//NN|UTR|SIN|IND|NOM//obl//30 och//KN//cc//43 där//HA//advmod//43 frågor//NN|UTR|PLU|IND|NOM//nsubj//43 om//PP//case//37 bemötande//NN|NEU|SIN|IND|NOM//nmod//35 av//PP//case//39 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//37 är//VB|PRS|AKT//cop//43 ett//DT|NEU|SIN|IND//det//43 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//43 inslag//NN|NEU|SIN|IND|NOM//conj//32 ""//PAD//punct//43 (//PAD//punct//18 dir//NN|AN//appos//18 .//MAD//punct//18"
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 har//VB|PRS|AKT//aux//32 skapat//VB|SUP|AKT//parataxis//6 en//DT|UTR|SIN|IND//det//35 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 öppenhet//NN|UTR|SIN|IND|NOM//obj//32 för//PP//case//37 förändringar//NN|UTR|PLU|IND|NOM//nmod//35 .//MAD//punct//32
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 har//VB|PRS|AKT//aux//41 engagera//VB|INF|AKT//amod//60 t//NN|NEU|SIN|IND|NOM//obj//41 ett//DT|NEU|SIN|IND//det//45 stort//JJ|POS|NEU|SIN|IND|NOM//amod//45 antal//NN|NEU|SIN|IND|NOM//nmod//46 undersköterskor//NN|UTR|PLU|IND|NOM//obj//41 ,//MID//punct//48 vårdbiträden//NN|NEU|PLU|IND|NOM//conj//46 ,//MID//punct//50 sjuksköterskor//NN|UTR|PLU|IND|NOM//conj//46 oc//NN|AN//case//53 h//NN|AN//nummod//53 arbetsledare//NN|UTR|SIN|IND|NOM//nmod//50 i//PP//case//57 ett//DT|NEU|SIN|IND//det//57 fruktbart//JJ|POS|NEU|SIN|IND|NOM//amod//57 samarbete//NN|NEU|SIN|IND|NOM//nmod//50 .//MAD//punct//41
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Lärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 granskning//NN|UTR|SIN|IND|NOM//nsubj//65 har//VB|PRS|AKT//aux//65 varit//VB|SUP|AKT//cop//65 en//DT|UTR|SIN|IND//det//65 uppskattad//PC|PRF|UTR|SIN|IND|NOM//amod//65 metod//NN|UTR|SIN|IND|NOM//nsubj:pass//74 av//PP//case//67 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//65 som//HP|-|-|-//nsubj//69 medverkat//VB|SUP|AKT//acl:relcl//67 och//KN//cc//72 bö//UO//nmod//72 r//NN|NEU|SIN|IND|NOM//conj//67 kunna//VB|INF|AKT//aux//74 tillämpas//VB|INF|SFO//parataxis//32 inom//PP//case//78 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 verksamhetsområden//NN|NEU|PLU|IND|NOM//obl//74 .//MAD//punct//32
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;I//PP//case//1 manualen//NN|UTR|SIN|DEF|NOM//obl//9 för//PP//case//3 granskning//NN|UTR|SIN|IND|NOM//nmod//1 av//PP//case//5 sjukhem//NN|NEU|SIN|IND|NOM//nmod//3 ///MID//cc//7 gruppboende//NN|NEU|SIN|IND|NOM//conj//5 ,//MID//punct//1 titta//VB|INF|AKT//ROOT//9 r//PM|NOM//obj//9 man//PN|UTR|SIN|IND|SUB//nsubj//10 närmare//AB|KOM//advmod//9 på//PP//case//15 tre//RG|NOM//nummod//15 huvudområden//NN|NEU|PLU|IND|NOM//obl//9 ://MAD//punct//15
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;1//RG|NOM//nummod//9 .//MAD//punct//9
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vilka//HD|UTR/NEU|PLU|IND//det//20 förutsättningar//NN|UTR|PLU|IND|NOM//obj//21 har//VB|PRS|AKT//parataxis//9 verksamheten//NN|UTR|SIN|DEF|NOM//obj//21 ?//MAD//punct//9
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Exempel//NN|NEU|SIN|IND|NOM//ROOT//0 ://MAD//punct//0
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vilken//HD|UTR|SIN|IND//det//1 personaltäthet//NN|UTR|SIN|IND|NOM//nsubj//2 finns//VB|PRS|SFO//ROOT//2 på//PP//case//4 enheten//NN|UTR|SIN|DEF|NOM//obl//2 ?//MAD//punct//2
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vilka//HD|UTR/NEU|PLU|IND//det//1 arbetsuppgifter//NN|UTR|PLU|IND|NOM//nsubj//2 ingår//VB|PRS|AKT//ROOT//2 förutom//PP//case//5 rent//JJ|POS|NEU|SIN|IND|NOM//amod//5 omvårdnadsarbete//NN|NEU|SIN|IND|NOM//obl//2 ?//MAD//punct//2
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vilken//HD|UTR|SIN|IND//det//8 typ//NN|UTR|SIN|IND|NOM//obj//12 av//PP//case//11 medicinsk//JJ|POS|UTR|SIN|IND|NOM//amod//11 dokumentation//NN|UTR|SIN|IND|NOM//nmod//8 använder//VB|PRS|AKT//parataxis//2 ni//PN|UTR|PLU|DEF|SUB//nsubj//12 ?//MID//punct//2
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Arbetar//VB|PRS|AKT//parataxis//2 ni//PN|UTR|SIN|DEF|SUB//nsubj//15 med//PP//case//18 kontaktmannaskap//NN|UTR|SIN|IND|NOM//obl//15 ?//MAD//punct//2
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Upplever//VB|PRS|AKT//ROOT//0 ni//PN|UTR|PLU|DEF|SUB//nsubj//0 att//SN//mark//4 pensionären//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//ccomp//0 valfrihet//NN|UTR|SIN|IND|NOM//obj//4 i//PP//case//9 sitt//PS|NEU|SIN|DEF//nmod:poss//9 dagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 leverne//NN|NEU|SIN|IND|NOM//obl//4 här//AB//advmod//9 ?//MAD//punct//0
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vilka//HD|UTR/NEU|PLU|IND//det//1 beslut//NN|NEU|PLU|IND|NOM//nsubj//2 fattar//VB|PRS|AKT//ROOT//2 personalgruppen//NN|UTR|SIN|DEF|NOM//obj//2 ,//MID//punct//3 vilka//HD|UTR/NEU|PLU|IND//det//6 beslut//NN|NEU|PLU|IND|NOM//nsubj//7 fattar//VB|PRS|AKT//acl:relcl//3 chefen//NN|UTR|SIN|DEF|NOM//obj//7 ?//MID//punct//2
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Har//VB|PRS|AKT//parataxis//2 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//10 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 nedbrutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 mål//NN|NEU|PLU|IND|NOM//obj//10 ?//MAD//punct//2
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Hur//HA//advmod//1 lämnar//VB|PRS|AKT//ROOT//1 ni//PN|UTR|PLU|DEF|SUB//nsubj//1 information//NN|UTR|SIN|IND|NOM//obj//1 om//PP//case//5 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//3 till//PP//case//8 inflyttade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 pensionärer//NN|UTR|PLU|IND|NOM//nmod//5 och//KN//cc//12 till//PP//case//12 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//12 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//8 ?//MAD//punct//1
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;2//RG|NOM//dep//1 .//MID//punct//1
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Hur//HA//advmod//17 utförs//VB|PRS|SFO//parataxis//1 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 ?//MAD//punct//1
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Exempel//NN|NEU|SIN|IND|NOM//ROOT//0 ://MAD//punct//0
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Hur//HA//advmod//1 sker//VB|PRS|AKT//ROOT//1 behovsbedömning//NN|UTR|SIN|IND|NOM//nsubj//1 ,//MID//punct//4 rapportering//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//6 vårdplanering//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//8 samarbete//NN|NEU|SIN|IND|NOM//conj//2 med//PP//case//10 primärvård//NN|UTR|SIN|IND|NOM//nmod//8 och//KN//cc//12 lasarett//NN|NEU|SIN|IND|NOM//conj//10 ?//MAD//punct//1
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vilka//HD|UTR/NEU|PLU|IND//det//1 rehabiliteringsmöjligheter//NN|UTR|PLU|IND|NOM//nsubj//2 finns//VB|PRS|SFO//ROOT//2 för//PP//case//4 pensionärerna//NN|UTR|PLU|DEF|NOM//obl//2 ?//MAD//punct//2
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Delegeras//VB|PRS|SFO//ROOT//0 medicinhantering//NN|UTR|SIN|IND|NOM//nsubj:pass//0 ///MID//cc//3 utdelning//NN|UTR|SIN|IND|NOM//conj//1 och//KN//cc//6 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 arbetsuppgifter//NN|UTR|PLU|IND|NOM//conj//1 ?//MAD//punct//0
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Hur//HA//advmod//1 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 trycksår//NN|NEU|PLU|IND|NOM//obj//3 behandlar//VB|PRS|AKT//ROOT//3 ni//PN|UTR|PLU|DEF|SUB//nsubj//3 just//AB//advmod//3 nu//AB//advmod//3 ?//MID//punct//3
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Hur//HA//advmod//9 arbetar//VB|PRS|AKT//parataxis//3 ni//PN|UTR|SIN|DEF|SUB//nsubj//9 med//PP//case//12 vård//NN|UTR|SIN|IND|NOM//obl//9 i//PP//case//15 livets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 slutskede//NN|NEU|SIN|IND|NOM//nmod//12 ?//MID//punct//9
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Ges//NN|NEU|SIN|IND|NOM//case//19 ni//PN|UTR|PLU|DEF|SUB//nsubj//17 möjlighet//NN|UTR|SIN|IND|NOM//obj//3 till//PP//case//21 kompetensutveckling//NN|UTR|SIN|IND|NOM//nmod//19 ?//MAD//punct//3
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Gör//VB|PRS|AKT//ROOT//0 ni//PN|UTR|PLU|DEF|SUB//nsubj//0 arbetsplatsbyten//NN|UTR|SIN|DEF|NOM//obj//0 eller//KN//cc//4 hjälper//VB|PRS|AKT//conj//0 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 personalgrupper//NN|UTR|PLU|IND|NOM//obj//4 vid//PP//case//9 hård//JJ|POS|UTR|SIN|IND|NOM//amod//9 arbetsbelastning//NN|UTR|SIN|IND|NOM//obl//4 ?//MID//punct//0
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;3//RG|NOM//nummod//0 .//MAD//punct//0
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vilket//HP|NEU|SIN|IND//nsubj//16 är//VB|PRS|AKT//cop//16 verksamhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 resultat//NN|NEU|SIN|IND|NOM//parataxis//0 ?//MAD//punct//16
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vet//VB|PRS|AKT//advcl//8 ni//PN|UTR|PLU|DEF|SUB//nsubj//0 vad//HP|NEU|SIN|IND//obj//6 pensionärerna//NN|UTR|PLU|DEF|NOM//nsubj//6 ///MID//cc//5 kunderna//NN|UTR|PLU|DEF|NOM//conj//3 tycker//VB|PRS|AKT//ccomp//0 ?//MID//punct//0
1 Vi måste lära oss beskriva vad vi gör för att utveckla kvalitet Hur skapar man en lärande organisation inom äldreomsorgen? Hur ska man höja kvaliteten med krympande resurser? I Västmanland är svaret projektet ”Kvalitetsutveckling genom nätverk”, där lärande granskning blivit en viktig del. Den lärande granskningen bygger på att kolleger granskar varandra. Vi har besökt sjukhemmet Hällbacken i Arboga som granskat ålderdomshemmet Björkbacken i Västerås. Båda arbetslagen berättar om sina erfarenheter. Först presenteras projektet som helhet. / Måste sprida erfarenheterna;Vet//VB|PRS|AKT//ROOT//8 ni//PN|UTR|PLU|DEF|SUB//nsubj//8 vad//HP|NEU|SIN|IND//obj//12 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//12 tycker//VB|PRS|AKT//ccomp//8 ?//MAD//punct//8
