Fingeravtryck i uppehållstillstånd;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Viseringsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3.1 Bakgrund;EG-förordningen//NN|UTR|SIN|DEF|NOM//nsubj//11 om//PP//case//4 en//DT|UTR|SIN|IND//det//4 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//4 utformning//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//6 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nmod//4 för//PP//case//8 medborgare//NN|UTR|PLU|IND|NOM//nmod//6 i//PP//case//10 tredjeland//NN|NEU|PLU|IND|NOM//nmod//8 omfattar//VB|PRS|AKT//ROOT//11 inte//AB//advmod//11 medborgare//NN|UTR|PLU|IND|NOM//obj//11 i//PP//case//15 tredjeland//NN|NEU|PLU|IND|NOM//obl//11 som//HP|-|-|-//nsubj//18 är//VB|PRS|AKT//cop//18 familjemedlemmar//NN|UTR|PLU|IND|NOM//acl:relcl//15 till//PP//case//20 unionsmedborgare//NN|UTR|PLU|IND|NOM//obl//18 .//MAD//punct//11
3.1 Bakgrund;Medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//25 har//VB|PRS|AKT//aux//25 dock//AB//advmod//25 förklarat//VB|SUP|AKT//parataxis//11 att//SN//mark//30 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//30 kommer//VB|PRS|AKT//aux//30 att//IE//mark//30 använda//VB|INF|AKT//ccomp//25 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//30 av//PP//case//35 den//DT|UTR|SIN|DEF//det//35 enhetliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 utformningen//NN|UTR|SIN|DEF|NOM//obl//30 av//PP//case//37 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nmod//35 ,//MID//punct//39 inbegripet//PC|PRF|NEU|SIN|IND|NOM//conj//25 biometriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 kännetecken//NN|NEU|PLU|IND|NOM//nsubj//39 ,//MID//punct//39 även//AB//advmod//45 vid//PP//case//45 utfärdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//39 av//PP//case//47 uppehållskort//NN|NEU|SIN|IND|NOM//nmod//45 för//PP//case//50 unionsmedborgares//NN|UTR|PLU|IND|GEN//nmod//50 familjemedlemmar//NN|UTR|PLU|IND|NOM//nmod//45 i//PP//case//55 enlighet//NN|UTR|SIN|IND|NOM//fixed//51 med//PP//fixed//51 artikel//NN|UTR|SIN|IND|NOM//nmod//55 10//RG|NOM//nmod//45 i//PP//case//61 Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//61 och//KN//cc//59 rådets//NN|NEU|SIN|DEF|GEN//conj//57 direktiv//NN|NEU|PLU|IND|NOM//amod//61 2004/38//RG|NOM//nmod//55 ///MID//cc//63 EG//PM|NOM//conj//61 av//PP//case//67 den//DT|UTR|SIN|DEF//det//67 29//RG|NOM//nummod//67 april//NN|UTR|SIN|IND|NOM//nmod//45 2004//RG|NOM//nummod//67 om//PP//case//70 unionsmedborgares//NN|UTR|PLU|IND|GEN//nmod//67 och//KN//cc//73 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//73 familjemedlemmars//NN|UTR|PLU|IND|GEN//conj//70 rätt//NN|UTR|SIN|IND|NOM//advmod//39 att//IE//mark//77 fritt//AB|POS//advmod//77 röra//VB|INF|AKT//acl//74 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//77 och//KN//cc//80 uppehålla//VB|INF|AKT//conj//77 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//80 inom//PP//case//84 medlemsstaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//84 territorier//NN|NEU|PLU|IND|NOM//obl//80 (//PAD//punct//86 rörlighetsdirektivet//NN|NEU|SIN|DEF|NOM//appos//84 )//PAD//punct//86 .//MAD//punct//11
3.1 Bakgrund;Nedan//AB//advmod//1 redogörs//VB|PRS|SFO//ROOT//1 för//PP//case//3 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//1 i//PP//case//5 EG-förordningen//NN|UTR|SIN|DEF|NOM//nmod//3 om//PP//case//8 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//8 utformning//NN|UTR|SIN|IND|NOM//obl//1 av//PP//case//10 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nmod//8 med//PP//case//12 beaktande//NN|NEU|SIN|IND|NOM//nmod//8 av//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 ändringar//NN|UTR|PLU|IND|NOM//nmod//12 som//HP|-|-|-//nsubj:pass//17 gjorts//VB|SUP|SFO//acl:relcl//15 genom//PP//case//19 förordning//NN|UTR|SIN|IND|NOM//obl//17 (//PAD//punct//21 EG//PM|NOM//appos//19 )//PAD//punct//21 nr//NN|AN//nmod//24 380/2008//RG|NOM//conj//19 .//MAD//punct//1

3.2 Syfte och mål;Vid//PP//case//1 mötet//NN|NEU|SIN|DEF|NOM//obl//10 i//PP//case//3 Thessaloniki//PM|NOM//nmod//1 den//DT|UTR|SIN|DEF//det//5 19//RG|NOM//nummod//8 och//KN//cc//5 20//RG|NOM//nummod//5 juni//NN|UTR|SIN|IND|NOM//nmod//1 2003//RG|NOM//nummod//8 betonade//VB|PRT|AKT//ROOT//10 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 rådet//NN|NEU|SIN|DEF|NOM//nsubj//10 att//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 behövs//VB|PRS|SFO//ccomp//10 en//DT|UTR|SIN|IND//det//18 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//18 strategi//NN|UTR|SIN|IND|NOM//nsubj:pass//15 inom//PP//case//20 EU//PM|NOM//nmod//18 för//PP//case//23 biometriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 kännetecken//NN|NEU|PLU|IND|NOM//nmod//20 ,//MID//punct//27 vilket//HP|NEU|SIN|IND//nsubj//27 skulle//VB|PRT|AKT//aux//27 resultera//VB|INF|AKT//conj//10 i//PP//case//30 enhetliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 lösningar//NN|UTR|PLU|IND|NOM//obl//27 i//PP//case//35 fråga//NN|UTR|SIN|IND|NOM//fixed//31 om//PP//fixed//31 tredjelandsmedborgares//NN|UTR|PLU|IND|GEN//nmod:poss//35 handlingar//NN|UTR|PLU|IND|NOM//obl//27 ,//MID//punct//37 EU-medborgares//NN|UTR|PLU|IND|GEN//conj//35 pass//NN|NEU|SIN|IND|NOM//conj//35 och//KN//cc//40 informationssystem//NN|NEU|PLU|IND|NOM//conj//38 .//MAD//punct//10
3.2 Syfte och mål;En//DT|UTR|SIN|IND//det//44 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//44 utformning//NN|UTR|SIN|IND|NOM//nsubj//49 av//PP//case//46 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nmod//44 för//PP//case//48 tredjelandsmedborgare//NN|UTR|PLU|IND|NOM//nmod//46 bidrar//VB|PRS|AKT//parataxis//10 framför//PP//case//51 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//49 till//PP//mark//54 att//IE//mark//54 bekämpa//VB|INF|AKT//advcl//49 olaglig//JJ|POS|UTR|SIN|IND|NOM//amod//56 invandring//NN|UTR|SIN|IND|NOM//obj//54 och//KN//cc//58 vistelse//NN|UTR|SIN|IND|NOM//conj//56 .//MAD//punct//49
3.2 Syfte och mål;Användningen//NN|UTR|SIN|DEF|NOM//nsubj//64 av//PP//case//63 biometriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 kännetecken//NN|NEU|PLU|IND|NOM//nmod//60 skyddar//VB|PRS|AKT//conj//49 i//PP//case//68 sin//PS|UTR|SIN|DEF//nmod:poss//67 tur//NN|UTR|SIN|IND|NOM//fixed//65 uppehållstillstånden//NN|UTR|SIN|DEF|NOM//obl//64 mot//PP//case//71 bedräglig//JJ|POS|UTR|SIN|IND|NOM//amod//71 användning//NN|UTR|SIN|IND|NOM//obl//64 genom//PP//mark//74 att//IE//mark//74 skapa//VB|INF|AKT//acl//71 en//DT|UTR|SIN|IND//det//77 tillförlitligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 koppling//NN|UTR|SIN|IND|NOM//obj//74 mellan//PP//case//79 innehavaren//NN|UTR|SIN|DEF|NOM//nmod//77 och//KN//cc//81 tillståndet//NN|NEU|SIN|DEF|NOM//conj//79 .//MAD//punct//10

3.3 Definitioner;I//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 1.1//RG|NOM//obl//10 i//PP//case//4 förordning//NN|UTR|SIN|IND|NOM//nmod//2 (//PAD//punct//6 EG//PM|NOM//appos//4 )//PAD//punct//6 nr//NN|AN//nmod//9 1030/2002//RG|NOM//nsubj:pass//10 anges//VB|PRS|SFO//ROOT//10 efter//PP//case//12 ändring//NN|UTR|SIN|IND|NOM//obl//10 genom//PP//case//14 förordning//NN|UTR|SIN|IND|NOM//obl//10 (//PAD//punct//16 EG//PM|NOM//appos//14 )//PAD//punct//16 nr//NN|AN//nmod//19 380/2008//RG|NOM//conj//14 att//SN//mark//29 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//29 som//HP|-|-|-//nsubj:pass//23 utformas//VB|PRS|SFO//acl:relcl//21 av//PP//case//25 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl:agent//23 ska//VB|PRS|AKT//aux//29 vara//VB|INF|AKT//cop//29 enhetligt//AB|POS//advmod//29 utformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//14 och//KN//cc//31 ha//VB|INF|AKT//conj//29 plats//NN|UTR|SIN|IND|NOM//obj//31 för//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 uppgifter//NN|UTR|PLU|IND|NOM//obl//31 som//HP|-|-|-//nsubj:pass//37 anges//VB|PRS|SFO//acl:relcl//35 i//PP//case//39 bilagan//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//10
3.3 Definitioner;Vidare//AB|KOM//punct//10 föreskrivs//VB|PRS|SFO//mark//48 att//SN//mark//48 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//48 till//PP//case//46 tredjelandsmedborgare//NN|UTR|PLU|IND|NOM//nmod//44 ska//VB|PRS|AKT//aux//48 utfärdas//VB|INF|SFO//advcl//10 som//KN//case//52 en//DT|UTR|SIN|IND//det//52 separat//JJ|POS|UTR|SIN|IND|NOM//amod//52 handling//NN|UTR|SIN|IND|NOM//obl//48 i//PP//case//54 ID//NN|AN//nmod//52 1-//RG|SMS//nmod//52 eller//KN//cc//57 2-format//NN|NEU|SIN|DEF|NOM//conj//55 .//MAD//punct//10
3.3 Definitioner;I//PP//case//61 den//DT|UTR|SIN|DEF//det//61 enhetligt//AB|POS//advmod//62 utformade//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//64 handlingen//NN|UTR|SIN|DEF|NOM//advmod//62 finns//VB|PRS|SFO//parataxis//10 ett//DT|NEU|SIN|IND//det//67 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//67 fält//NN|NEU|SIN|IND|NOM//nsubj//64 där//HA//advmod//72 varje//DT|UTR/NEU|SIN|IND//det//70 medlemsstat//NN|UTR|SIN|IND|NOM//nsubj//72 får//VB|PRS|AKT//aux//72 föra//VB|INF|AKT//acl:relcl//67 in//PL//compound:prt//72 uppgifter//NN|UTR|PLU|IND|NOM//obj//72 som//HP|-|-|-//nsubj//76 är//VB|PRS|AKT//acl:relcl//74 av//PP//case//78 betydelse//NN|UTR|SIN|IND|NOM//obl//76 när//HA//mark//81 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//81 gäller//VB|PRS|AKT//advcl//76 typen//NN|UTR|SIN|DEF|NOM//obj//81 av//PP//case//84 tillstånd//NN|NEU|SIN|IND|NOM//nmod//82 och//KN//cc//90 den//DT|UTR|SIN|DEF//det//88 berörda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//88 personens//NN|UTR|SIN|DEF|GEN//nmod:poss//90 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 ställning//NN|UTR|SIN|IND|NOM//conj//84 ,//MID//punct//72 i//PP//advmod//72 synnerhet//NN|UTR|SIN|IND|NOM//fixed//92 uppgifter//NN|UTR|PLU|IND|NOM//obj//72 om//PP//mark//98 huruvida//SN//mark//98 personen//NN|UTR|SIN|DEF|NOM//nsubj//98 har//VB|PRS|AKT//advcl//72 tillstånd//NN|NEU|SIN|IND|NOM//obj//98 att//IE//mark//101 arbeta//VB|INF|AKT//acl//99 eller//KN//cc//103 inte//AB//advmod//101 .//MAD//punct//10
3.3 Definitioner;Genom//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 1.2//RG|NOM//obl//3 definieras//VB|PRS|SFO//ROOT//3 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//3 och//KN//cc//6 medborgare//NN|UTR|PLU|IND|NOM//conj//4 i//PP//case//8 tredjeland//NN|NEU|PLU|IND|NOM//nmod//6 .//MAD//punct//3
3.3 Definitioner;Med//PP//case//11 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obl//13  //_SP////11 avses//VB|PRS|SFO//conj//3 varje//DT|UTR/NEU|SIN|IND//det//15 tillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//13 som//HP|-|-|-//nsubj:pass//17 utfärdas//VB|PRS|SFO//acl:relcl//15 av//PP//case//20 en//DT|UTR|SIN|IND//det//20 medlemsstat//NN|UTR|SIN|IND|NOM//obl:agent//17 och//KN//cc//23 som//HP|-|-|-//nsubj//23 ger//VB|PRS|AKT//conj//17 en//DT|UTR|SIN|IND//det//25 medborgare//NN|UTR|SIN|IND|NOM//obj//23 i//PP//case//27 tredjeland//NN|NEU|SIN|IND|NOM//obl//23 rätt//NN|UTR|SIN|IND|NOM//obj//23 att//IE//mark//31 lagligen//AB//advmod//31 vistas//VB|INF|SFO//acl//28 på//PP//case//34 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//34 territorium//NN|NEU|SIN|IND|NOM//obl//31 ,//MID//punct//23 med//PP//advmod//23 undantag//NN|NEU|SIN|IND|NOM//fixed//36 av//PP//fixed//36
3.3 Definitioner;•//RG|NOM//case//1 viseringar//NN|UTR|PLU|IND|NOM//ROOT//1 ,//MID//punct//1
3.3 Definitioner;•//PP//case//1 tillstånd//NN|NEU|SIN|IND|NOM//nsubj//2 utfärdade//VB|PRT|AKT//ROOT//2 i//PP//case//4 avvaktan//NN|UTR|SIN|IND|NOM//obl//2 på//PP//mark//21 att//SN//mark//21 en//DT|UTR|SIN|IND//det//8 asylansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//21 ,//MID//punct//11 en//DT|UTR|SIN|IND//det//11 ansökan//NN|UTR|SIN|IND|NOM//appos//8 om//PP//case//13 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nmod//11 eller//KN//cc//16 en//DT|UTR|SIN|IND//det//16 ansökan//NN|UTR|SIN|IND|NOM//conj//13 om//PP//case//18 förlängning//NN|UTR|SIN|IND|NOM//nmod//16 av//PP//case//20 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//18 behandlas//VB|PRS|SFO//advcl//2 ,//MID//punct//2
3.3 Definitioner;•//PP//case//1 tillstånd//NN|NEU|SIN|IND|NOM//nsubj//2 utfärdade//VB|PRT|AKT//ROOT//2 under//PP//case//5 exceptionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 omständigheter//NN|UTR|PLU|IND|NOM//obl//2 för//PP//case//8 en//DT|UTR|SIN|IND//det//8 förlängning//NN|UTR|SIN|IND|NOM//obl//2 av//PP//case//12 den//DT|UTR|SIN|DEF//det//12 tillåtna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//12 vistelsen//NN|UTR|SIN|DEF|NOM//nmod//8 med//PP//case//16 högst//AB|SUV//advmod//15 en//RG|UTR|SIN|IND|NOM//det//16 månad//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//2 och//KN//punct//2
3.3 Definitioner;•//PP//case//1 tillstånd//NN|NEU|SIN|IND|NOM//nsubj//2 utfärdade//VB|PRT|AKT//ROOT//2 för//PP//case//5 en//DT|UTR|SIN|IND//det//5 vistelse//NN|UTR|SIN|IND|NOM//obl//2 som//HP|-|-|-//nsubj//8 inte//AB//advmod//8 överstiger//VB|PRS|AKT//acl:relcl//5 sex//RG|NOM//nummod//10 månader//NN|UTR|PLU|IND|NOM//obj//8 ,//MID//punct//13 av//PP//case//13 medlemsstater//NN|UTR|PLU|IND|NOM//obl//2 som//HP|-|-|-//nsubj//16 inte//AB//advmod//16 tillämpar//VB|PRS|AKT//acl:relcl//13 artikel//NN|UTR|SIN|IND|NOM//nmod//18 21//RG|NOM//obj//16 i//PP//case//20 Schengenkonventionen//NN|UTR|SIN|DEF|NOM//obl//16 .//MAD//punct//2
3.3 Definitioner;Medborgare//NN|UTR|PLU|IND|NOM//nsubj//5 i//PP//case//2 tredjeland//NN|NEU|PLU|IND|NOM//nmod//0  //_SP////2 är//VB|PRS|AKT//cop//5 envar//PN|UTR|SIN|IND|SUB/OBJ//ROOT//5 som//HP|-|-|-//nsubj//9 inte//AB//advmod//9 är//VB|PRS|AKT//cop//9 unionsmedborgare//NN|UTR|SIN|IND|NOM//acl:relcl//5 enligt//PP//case//12 artikel//NN|UTR|SIN|IND|NOM//nmod//12 17.1//RG|NOM//obl//9 i//PP//case//14 Fördraget//NN|NEU|SIN|DEF|NOM//nmod//12 om//PP//case//16 upprättande//NN|NEU|SIN|IND|NOM//nmod//12 av//PP//case//19 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 unionen//NN|UTR|SIN|DEF|NOM//nmod//16 .//MAD//punct//5
3.3 Definitioner;Om//SN//mark//2 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//2 använder//VB|PRS|AKT//advcl//22 den//DT|UTR|SIN|DEF//det//5 enhetliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 modellen//NN|UTR|SIN|DEF|NOM//obj//2 för//PP//case//8 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 ändamål//NN|NEU|PLU|IND|NOM//nmod//5 än//KN//mark//10 de//PN|UTR/NEU|PLU|DEF|SUB//acl//8 som//HP|-|-|-//nsubj:pass//12 omfattas//VB|PRS|SFO//acl:relcl//10 av//PP//case//14 förordningen//NN|UTR|SIN|DEF|NOM//obl//12 ska//VB|PRS|AKT//aux//22 enligt//PP//case//18 artikel//NN|UTR|SIN|IND|NOM//nmod//18 5//RG|NOM//nummod//21 a//NN|NEU|SIN|IND|NOM//case//21 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//22 vidtas//VB|PRS|SFO//ROOT//22 för//PP//mark//25 att//IE//mark//25 se//VB|INF|AKT//advcl//22 till//PL//compound:prt//25 att//SN//mark//31 ingen//DT|UTR|SIN|IND//det//29 förväxling//NN|UTR|SIN|IND|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 möjlig//JJ|POS|UTR|SIN|IND|NOM//ccomp//25 med//PP//case//34 det//DT|NEU|SIN|DEF//det//34 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obl//31 som//HP|-|-|-//nsubj:pass//36 avses//VB|PRS|SFO//acl:relcl//34 i//PP//case//39 artikel//NN|UTR|SIN|IND|NOM//nmod//39 1//RG|NOM//obl//36 och//KN//cc//45 att//SN//mark//45 ändamålet//NN|NEU|SIN|DEF|NOM//nsubj//45 är//VB|PRS|AKT//cop//45 tydligt//AB|POS//advmod//45 angivet//PC|PRF|NEU|SIN|IND|NOM//conj//31 på//PP//case//47 kortet//NN|NEU|SIN|DEF|NOM//obl//45 .//MAD//punct//22

3.4 Särskilt förfarande för genomförande av förordningen;De//DT|UTR/NEU|PLU|DEF//det//1 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//14 som//HP|-|-|-//nsubj:pass//3 krävs//VB|PRS|SFO//acl:relcl//1 för//PP//mark//6 att//IE//mark//6 genomföra//VB|INF|AKT//advcl//3 förordningen//NN|UTR|SIN|DEF|NOM//obj//6 ska//VB|PRS|AKT//aux//14 enligt//PP//case//10 artiklarna//NN|UTR|PLU|DEF|NOM//nmod//11 6//RG|NOM//obl//8 och//KN//cc//11 7.2//RG|NOM//conj//11 antas//VB|PRS|SFO//ROOT//14 i//PP//case//20 enlighet//NN|UTR|SIN|IND|NOM//fixed//15 med//PP//fixed//15 det//DT|NEU|SIN|DEF//det//20 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//20 förfarande//NN|NEU|SIN|IND|NOM//obl//14 som//HP|-|-|-//nsubj:pass//22 anges//VB|PRS|SFO//acl:relcl//20 i//PP//case//25 artiklarna//NN|UTR|PLU|DEF|NOM//nmod//25 5//RG|NOM//obl//22 och//KN//cc//25 7//RG|NOM//nummod//25 i//PP//case//30 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//30 beslut//NN|NEU|SIN|IND|NOM//obl//22 av//PP//case//34 den//DT|UTR|SIN|DEF//det//34 28//RG|NOM//nummod//34 juni//NN|UTR|SIN|IND|NOM//nmod//30 1999//RG|NOM//nummod//34 om//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 förfaranden//NN|NEU|PLU|IND|NOM//obl//22 som//HP|-|-|-//nsubj:pass//41 ska//VB|PRS|AKT//aux//41 tillämpas//VB|INF|SFO//acl:relcl//38 vid//PP//case//43 utövandet//NN|NEU|SIN|DEF|NOM//obl//41 av//PP//case//46 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//46 genomförandebefogenheter//NN|UTR|PLU|IND|NOM//nmod//43 (//PAD//punct//46 1999/468//RG|NOM//appos//46 ///MID//cc//50 EG//PM|NOM//conj//48 )//PAD//punct//46 .//MAD//punct//14
3.4 Särskilt förfarande för genomförande av förordningen;Enligt//PP//case//55 artikel//NN|UTR|SIN|IND|NOM//nmod//55 7.1//RG|NOM//obl//58 ska//VB|PRS|AKT//aux//58 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//58 biträdas//VB|INF|SFO//conj//14 av//PP//case//62 en//DT|UTR|SIN|IND//det//62 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//62 kommitté//NN|UTR|SIN|IND|NOM//obl:agent//58 som//HP|-|-|-//nsubj:pass//64 inrättats//VB|SUP|SFO//acl:relcl//62 genom//PP//case//67 artikel//NN|UTR|SIN|IND|NOM//nmod//67 6//RG|NOM//obl//64 i//PP//case//70 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//70 förordning//NN|UTR|SIN|IND|NOM//obl//64 (//PAD//punct//72 EG//PM|NOM//appos//70 )//PAD//punct//72 nr//NN|AN//nmod//75 1683/95//RG|NOM//nmod//62 av//PP//case//79 den//DT|UTR|SIN|DEF//det//79 29//RG|NOM//nummod//79 maj//NN|UTR|SIN|IND|NOM//nmod//75 1995//RG|NOM//nummod//79 om//PP//case//84 en//DT|UTR|SIN|IND//det//84 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//84 utformning//NN|UTR|SIN|IND|NOM//obl//58 av//PP//case//86 visumhandlingar//NN|UTR|PLU|IND|NOM//nmod//84 .//MAD//punct//58
3.4 Särskilt förfarande för genomförande av förordningen;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj:pass//89 benämns//VB|PRS|SFO//parataxis//58 Artikel//NN|UTR|SIN|IND|NOM//nmod:poss//91 6-kommittén//NN|UTR|SIN|DEF|NOM//obl:agent//89 och//KN//cc//97 i//PP//advmod//97 och//KN//fixed//93 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//96 beslut//NN|NEU|SIN|IND|NOM//fixed//93 1999/468//RG|NOM//conj//91 ///MID//cc//99 EG//PM|NOM//conj//97 anges//VB|PRS|SFO//conj//89 formerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//100 för//PP//case//103 kommittén//NN|UTR|SIN|DEF|NOM//obl//100 .//MAD//punct//14

3.5 Tekniska specifikationer och säkerhetsföreskrifter;Kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 specifikationer//NN|UTR|PLU|IND|NOM//nsubj:pass//12 för//PP//case//7 det//DT|NEU|SIN|DEF//det//7 enhetligt//AB|POS//advmod//6 utformade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//7 uppehållstillståndet//NN|NEU|SIN|DEF|NOM//nmod//2 ska//VB|PRS|AKT//aux//12 enligt//PP//case//11 artikel//NN|UTR|SIN|IND|NOM//nmod//11 2.1//RG|NOM//obl//12 fastställas//VB|INF|SFO//ROOT//12 enligt//PP//case//16 det//DT|NEU|SIN|DEF//det//16 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//16 förfarande//NN|NEU|SIN|IND|NOM//obl//12 som//HP|-|-|-//nsubj:pass//18 beskrivits//VB|SUP|SFO//acl:relcl//16 under//PP//case//21 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 avsnitt//NN|NEU|SIN|IND|NOM//obl//18 .//MAD//punct//12
3.5 Tekniska specifikationer och säkerhetsföreskrifter;De//DT|UTR/NEU|PLU|DEF//det//2 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 specifikationer//NN|UTR|PLU|IND|NOM//nsubj:pass//7 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//4 rör//VB|PRS|AKT//acl:relcl//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//4 om//PP//case//4 anges//VB|PRS|SFO//ROOT//7 i//PP//case//10 artikel//NN|UTR|SIN|IND|NOM//nmod//10 2.1//RG|NOM//obl//7 a//NN|NEU|SIN|IND|NOM//nmod//10 )//PAD//punct//10 -//MID//punct//7 f//NN|NEU|SIN|IND|NOM//obl//7 )//PAD//punct//7 och//KN//cc//17 avser//VB|PRS|AKT//conj//7
3.5 Tekniska specifikationer och säkerhetsföreskrifter;•//NN|UTR|SIN|IND|NOM//case//2 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 säkerhetsdetaljer//NN|UTR|PLU|IND|NOM//ROOT//2 och//KN//cc//4 säkerhetskrav//NN|NEU|PLU|IND|NOM//conj//2 ,//MID//punct//8 däribland//AB//advmod//8 strängare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 normer//NN|UTR|PLU|IND|NOM//conj//2 i//PP//case//10 syfte//NN|NEU|SIN|IND|NOM//nmod//8 att//IE//mark//12 förebygga//VB|INF|AKT//acl//8 risken//NN|UTR|SIN|DEF|NOM//obj//12 för//PP//case//15 hel-//NN|UTR|-|-|SMS//nmod//13 och//KN//cc//17 delförfalskning//NN|UTR|SIN|IND|NOM//conj//15 (//PAD//punct//13 a//NN|NEU|SIN|IND|NOM//appos//13 )//PAD//punct//8 ,//MID//punct//2
