9 Utblick i Sverige och övriga Norden ;Enligt//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//29 skall//VB|PRS|AKT//aux//29 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//29 ,//MID//punct//3 där//HA//advmod//8 så//AB//advmod//8 är//VB|PRS|AKT//cop//8 lämpligt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//3 ,//MID//punct//10 tillvarata//VB|INF|AKT//conj//8 erfarenheter//NN|UTR|PLU|IND|NOM//obj//10 från//PP//case//15 de//DT|UTR/NEU|PLU|DEF//det//15 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 länderna//NN|NEU|PLU|DEF|NOM//nmod//11 när//HA//case//19 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//16 gäller//VB|PRS|AKT//fixed//16 styrningen//NN|UTR|SIN|DEF|NOM//obl//10 av//PP//case//24 den//DT|UTR|SIN|DEF//det//24 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 regionala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 förvaltningen//NN|UTR|SIN|DEF|NOM//nmod//19 .//MAD//punct//8
9 Utblick i Sverige och övriga Norden ;Enligt//PP//case//29 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//30 fanns//VB|PRT|SFO//parataxis//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 också//AB//advmod//30 kulturskillnader//NN|UTR|PLU|IND|NOM//nsubj//30 mellan//PP//case//37 de//DT|UTR/NEU|PLU|DEF//det//37 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 myndigheterna//NN|UTR|PLU|DEF|NOM//nmod//33 .//MAD//punct//10
9 Utblick i Sverige och övriga Norden ;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//5 av//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 initiala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 problemen//NN|NEU|PLU|DEF|NOM//nmod//0 löstes//VB|PRT|SFO//ROOT//5 enligt//PP//case//7 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//5 delvis//AB//advmod//11 under//PP//case//11 första//RO|NOM//amod//11 perioden//NN|UTR|SIN|DEF|NOM//obl//5 av//PP//case//13 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nmod//11 .//MAD//punct//5
9 Utblick i Sverige och övriga Norden ;För//PP//case//16 länsledningen//NN|UTR|SIN|DEF|NOM//obl//5 har//VB|PRS|AKT//aux//24 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//17 sedan//PP//advmod//17 år//NN|NEU|SIN|IND|NOM//nmod//21 2002//RG|NOM//obl//17 varit//VB|SUP|AKT//cop//24 en//DT|UTR|SIN|IND//det//24 huvuduppgift//NN|UTR|SIN|IND|NOM//conj//5 att//IE//mark//26 få//VB|INF|AKT//acl//24 till//PP//case//31 en//DT|UTR|SIN|IND//det//31 väl//AB|POS//advmod//30 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 ledningsgrupp//NN|UTR|SIN|IND|NOM//obl//26 och//KN//cc//34 att//IE//mark//34 integrera//VB|INF|AKT//conj//26 de//DT|UTR/NEU|PLU|DEF//det//37 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 verksamheterna//NN|UTR|PLU|DEF|NOM//obj//34 med//PP//case//39 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//34 så//AB//mark//44 långt//AB|POS//fixed//40 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//44 är//VB|PRS|AKT//cop//44 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//24 .//MAD//punct//5
9 Utblick i Sverige och övriga Norden ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 har//VB|PRS|AKT//aux//51 för//PP//case//49 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//51 varit//VB|SUP|AKT//cop//51 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//5 att//IE//mark//53 skapa//VB|INF|AKT//csubj//51 ett//DT|NEU|SIN|IND//det//55 mervärde//NN|NEU|SIN|IND|NOM//obj//53 av//PP//case//57 försöket//NN|NEU|SIN|DEF|NOM//nmod//55 .//MAD//punct//51
9 Utblick i Sverige och övriga Norden ;Länsledningen//NN|UTR|SIN|DEF|NOM//nsubj//62 har//VB|PRS|AKT//aux//62 också//AB//advmod//62 valt//VB|SUP|AKT//parataxis//51 att//IE//mark//64 lämna//VB|INF|AKT//xcomp//62 begreppet//NN|NEU|SIN|DEF|NOM//nmod//66 försöksverksamhet//NN|UTR|SIN|IND|NOM//obj//64 och//KN//cc//68 talar//VB|PRS|AKT//conj//64 istället//AB//compound:prt//68 om//PP//compound:prt//68 ”//PM|NOM//punct//74 den//DT|UTR|SIN|DEF//det//74 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//68 ”//PM|NOM//punct//51 .//MAD//punct//5
9 Utblick i Sverige och övriga Norden ;En//DT|UTR|SIN|IND//det//78 del//NN|UTR|SIN|IND|NOM//nsubj//83 av//PP//case//80 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//78 är//VB|PRS|AKT//cop//83 ett//DT|NEU|SIN|IND//det//83 strategi-//NN|UTR|-|-|SMS//parataxis//5 och//KN//cc//85 visionsarbete//NN|NEU|SIN|IND|NOM//conj//83 som//HP|-|-|-//nsubj//87 handlar//VB|PRS|AKT//acl:relcl//85 om//PP//mark//93 hur//HA//advmod//93 personal//NN|UTR|SIN|IND|NOM//nsubj//93 och//KN//cc//92 ledning//NN|UTR|SIN|IND|NOM//conj//90 vill//VB|PRS|AKT//advcl//87 att//SN//mark//97 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//97 skall//VB|PRS|AKT//aux//97 se//VB|INF|AKT//ccomp//93 ut//PL//compound:prt//97 år//NN|NEU|SIN|IND|NOM//nmod//100 2006//RG|NOM//obl//97 .//MAD//punct//5
9 Utblick i Sverige och övriga Norden ;Utvecklingsarbetet//NN|NEU|SIN|DEF|NOM//nsubj//103 rör//VB|PRS|AKT//conj//5 bl.a.//AB|AN//advmod//103 organisation//NN|UTR|SIN|IND|NOM//obj//103 ,//MID//punct//107 ledarskap//NN|NEU|SIN|IND|NOM//conj//105 ,//MID//punct//109 personalpolitik//NN|UTR|SIN|IND|NOM//conj//105 samt//KN//cc//111 samordning//NN|UTR|SIN|IND|NOM//conj//105 och//KN//cc//114 sektorsövergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//114 arbete//NN|NEU|SIN|IND|NOM//conj//105 .//MAD//punct//103
9 Utblick i Sverige och övriga Norden ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 upplever//VB|PRS|AKT//ROOT//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 fortfarande//AB//advmod//5 finns//VB|PRS|SFO//ccomp//1 en//DT|UTR|SIN|IND//det//7 rad//NN|UTR|SIN|IND|NOM//nmod//9 olösta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 problem//NN|NEU|PLU|IND|NOM//nsubj//5 av//PP//case//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 omfattning//NN|UTR|SIN|IND|NOM//nmod//9 .//MAD//punct//5
9 Utblick i Sverige och övriga Norden ;Departementen//NN|UTR|SIN|DEF|NOM//nsubj//20 (//PAD//punct//14 Finansdepartementet//NN|NEU|SIN|DEF|NOM//appos//14 och//KN//cc//18 Näringsdepartementet//NN|NEU|SIN|DEF|NOM//conj//16 )//PAD//punct//16 ger//VB|PRS|AKT//parataxis//5 ,//MID//punct//20 enligt//PP//case//23 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//20 ,//MID//punct//23 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 signaler//NN|UTR|PLU|IND|NOM//conj//23 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//23 på//PP//case//31 delvis//AB//advmod//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 uppfattningar//NN|UTR|PLU|IND|NOM//nmod//23 och//KN//cc//33 intressen//NN|NEU|PLU|IND|NOM//conj//31 .//MAD//punct//20
9 Utblick i Sverige och övriga Norden ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//36 uppfattar//VB|PRS|AKT//parataxis//20 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//36 vidare//AB|KOM//advmod//36 som//KN//mark//40 oklart//JJ|POS|NEU|SIN|IND|NOM//xcomp//36 huruvida//SN//case//42 något//PN|NEU|SIN|IND|SUB/OBJ//obl//36 av//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//46 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 regleringsbreven//NN|NEU|PLU|DEF|NOM//nmod//42 (//PAD//punct//46 länsstyrelsens//NN|UTR|SIN|DEF|GEN//appos//46 ,//MID//punct//50 Arbetsmarknadsverkets//NN|NEU|SIN|DEF|GEN//conj//48 och//KN//cc//52 Skogsstyrelsens//NN|UTR|SIN|DEF|GEN//conj//48 )//PAD//punct//36 är//VB|PRS|AKT//cop//55 överordnat//PC|PRF|NEU|SIN|IND|NOM//conj//20 i//PP//case//60 förhållande//NN|NEU|SIN|IND|NOM//fixed//56 till//PP//fixed//56 de//DT|UTR/NEU|PLU|DEF//det//60 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//55 .//MAD//punct//1
9 Utblick i Sverige och övriga Norden ;Arbetsmarknadsstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 (//PAD//punct//0 AMS//PM|NOM//appos//0 ://MID//punct//2 s//NN|AN//conj//0 )//PAD//punct//4 krav//NN|NEU|SIN|IND|NOM//nsubj//16 på//PP//case//8 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nmod//6 när//HA//case//12 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//9 gäller//VB|PRS|AKT//fixed//9 redovisning//NN|UTR|SIN|IND|NOM//nmod//6 i//PP//case//15 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 former//NN|UTR|PLU|IND|NOM//nmod//12 skiljer//VB|PRS|AKT//advcl//43 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//16 inte//AB//advmod//16 åt//PL//compound:prt//16 jämfört//AB//advmod//16 med//PP//case//22 kraven//NN|NEU|PLU|DEF|NOM//obl//16 för//PP//case//25 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 länsarbetsnämnder//NN|UTR|PLU|IND|NOM//nmod//22 ,//MID//punct//16 trots//PP//mark//34 att//SN//mark//34 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//34 ,//MID//punct//32 enligt//PP//case//32 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nmod//29 ,//MID//punct//32 har//VB|PRS|AKT//advcl//16 helt//AB|POS//advmod//36 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 förutsättningar//NN|UTR|PLU|IND|NOM//obj//34 .//MAD//punct//16
9 Utblick i Sverige och övriga Norden ;Enligt//PP//case//40 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//16 borde//VB|PRT|AKT//aux//43 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//43 avspeglas//VB|PRS|SFO//ROOT//43 också//AB//advmod//43 i//PP//case//46 styrning//NN|UTR|SIN|IND|NOM//obl//43 och//KN//cc//48 redovisning//NN|UTR|SIN|IND|NOM//conj//46 .//MAD//punct//43
9 Utblick i Sverige och övriga Norden ;Även//AB//case//2 om//SN//fixed//0 förvaltningsanslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//7 för//PP//case//6 den//DT|UTR|SIN|DEF//det//6 skogliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//2 införlivades//VB|PRT|SFO//ROOT//7 i//PP//case//10 länsstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 förvaltningsanslag//NN|NEU|SIN|IND|NOM//obl//7 ,//MID//punct//15 har//VB|PRS|AKT//aux//15 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//15 ändå//AB//advmod//15 valt//VB|SUP|AKT//conj//7 att//IE//mark//17 hålla//VB|INF|AKT//xcomp//15 isär//PL//compound:prt//17 ekonomiredovisningen//NN|UTR|SIN|DEF|NOM//obj//17 för//PP//case//22 denna//DT|UTR|SIN|DEF//det//22 verksamhet//NN|UTR|SIN|IND|NOM//obl//17 .//MAD//punct//7
9 Utblick i Sverige och övriga Norden ;Enligt//PP//case//25 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obl//26 beror//VB|PRS|AKT//parataxis//7 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//26 på//PP//case//29 Skogsstyrelsens//PM|GEN//nmod:poss//36 (//PAD//punct//29 SKS//PM|NOM//appos//29 ://MID//punct//31 s//NN|AN//nmod//31 )//PAD//punct//31 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 krav//NN|NEU|SIN|IND|NOM//obl//26 på//PP//case//39 t.ex.//AB|AN//advmod//39 tidredovisning//NN|UTR|SIN|IND|NOM//nmod//36 som//KN//mark//41 underlag//NN|NEU|SIN|IND|NOM//nmod//39 för//PP//case//44 bl.a.//AB|AN//advmod//44 uppföljning//NN|UTR|SIN|IND|NOM//nmod//41 och//KN//cc//46 beräkning//NN|UTR|SIN|IND|NOM//conj//44 av//PP//case//48 avgifter//NN|UTR|PLU|IND|NOM//nmod//46 .//MAD//punct//36
9 Utblick i Sverige och övriga Norden ;Inom//PP//case//51 arbetsmarknadsområdet//NN|NEU|SIN|DEF|NOM//obl//52 hanteras//VB|PRS|SFO//conj//26 medlen//NN|NEU|PLU|DEF|NOM//nsubj:pass//52 separat//AB|POS//xcomp//52 eftersom//SN//mark//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 formellt//AB|POS//advmod//61 är//VB|PRS|AKT//cop//61 ett//DT|NEU|SIN|IND//det//61 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//61 anslag//NN|NEU|SIN|IND|NOM//advcl//52 som//HP|-|-|-//nsubj:pass//63 tilldelas//VB|PRS|SFO//acl:relcl//61 av//PP//case//65 Arbetsmarknadsverket//NN|NEU|SIN|DEF|NOM//obl:agent//63 (//PAD//punct//65 AMV//PM|NOM//appos//65 )//PAD//punct//65 centralt//AB|POS//advmod//63 .//MID//punct//69
9 Utblick i Sverige och övriga Norden ;Här//AB//advmod//72 finns//VB|PRS|SFO//conj//52 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 problem//NN|NEU|PLU|IND|NOM//nsubj//72 när//HA//case//78 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//75 gäller//VB|PRS|AKT//fixed//75 ekonomisystemen//NN|NEU|PLU|DEF|NOM//advcl//72 .//MAD//punct//78
9 Utblick i Sverige och övriga Norden ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//83 och//KN//cc//82 AMS//PM|NOM//conj//80 använder//VB|PRS|AKT//conj//52 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 ekonomisystem//NN|NEU|PLU|IND|NOM//obj//83 och//KN//cc//96 för//PP//mark//90 att//IE//mark//90 kunna//VB|INF|AKT//aux//90 kommunicera//VB|INF|AKT//advcl//96 mellan//PP//case//93 dessa//DT|UTR/NEU|PLU|DEF//det//93 system//NN|NEU|PLU|IND|NOM//obl//90 behöver//VB|PRS|AKT//aux//96 man//PN|UTR|SIN|IND|SUB//nsubj//96 göra//VB|INF|AKT//conj//83 en//DT|UTR|SIN|IND//det//98 del//NN|UTR|SIN|IND|NOM//nmod//100 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 justeringar//NN|UTR|PLU|IND|NOM//obj//96 .//MAD//punct//83
9 Utblick i Sverige och övriga Norden ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//103 anser//VB|PRS|AKT//parataxis//83 att//SN//mark//107 AMS//PM|NOM//nsubj//107 skall//VB|PRS|AKT//aux//107 bidra//VB|INF|AKT//ccomp//103 till//PP//case//111 de//DT|UTR/NEU|PLU|DEF//det//111 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//111 investeringarna//NN|UTR|PLU|DEF|NOM//obl//107 .//MAD//punct//7
9 Utblick i Sverige och övriga Norden ;AMV//NN|UTR|SIN|IND|NOM//nsubj//1 ansvarar//VB|PRS|AKT//ROOT//1 för//PP//case//3 fördelningen//NN|UTR|SIN|DEF|NOM//obl//1 av//PP//case//5 anslaget//NN|NEU|SIN|DEF|NOM//nmod//3 för//PP//case//7 arbetsmarknadsfrågorna//NN|UTR|PLU|DEF|NOM//nmod//5 mellan//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 länsarbetsnämnderna//NN|UTR|PLU|DEF|NOM//nmod//7 och//KN//cc//13 Länsstyrelsen//NN|UTR|SIN|DEF|NOM//conj//11 i//PP//case//16 Gotlands//PM|GEN//nmod:poss//16 län//NN|NEU|SIN|IND|NOM//nmod//13 .//MAD//punct//1
9 Utblick i Sverige och övriga Norden ;Vid//PP//case//19 fördelningen//NN|UTR|SIN|DEF|NOM//obl//20 dras//VB|PRS|SFO//conj//1 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//20 från//PP//case//23 var//PN|UTR|SIN|IND|SUB/OBJ//nmod//21 och//KN//fixed//23 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//23 av//PP//case//29 de//DT|UTR/NEU|PLU|DEF//det//29 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 organisationerna//NN|UTR|PLU|DEF|NOM//nmod//23 för//PP//case//31 täckning//NN|UTR|SIN|IND|NOM//nmod//29 av//PP//case//33 kostnader//NN|UTR|PLU|IND|NOM//nmod//31 för//PP//case//37 den//DT|UTR|SIN|DEF//det//37 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 administrationen//NN|UTR|SIN|DEF|NOM//nmod//33 och//KN//cc//39 ledningen//NN|UTR|SIN|DEF|NOM//conj//37 vid//PP//case//41 AMS//PM|NOM//nmod//39 .//MAD//punct//1
9 Utblick i Sverige och övriga Norden ;Länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//44 menar//VB|PRS|AKT//parataxis//1 att//SN//mark//50 man//PN|UTR|SIN|IND|SUB//nsubj//50 på//PP//case//49 detta//DT|NEU|SIN|DEF//det//49 sätt//NN|NEU|SIN|IND|NOM//obl//50 blir//VB|PRS|AKT//ccomp//44 missgynnad//PC|PRF|UTR|SIN|IND|NOM//xcomp//50 i//PP//case//56 förhållande//NN|NEU|SIN|IND|NOM//fixed//52 till//PP//fixed//52 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 länsarbetsnämnder//NN|UTR|PLU|IND|NOM//obl//51 redan//AB//advmod//59 vid//PP//case//59 tilldelningen//NN|UTR|SIN|DEF|NOM//obl//50 eftersom//SN//mark//63 man//PN|UTR|SIN|IND|SUB//nsubj//63 inte//AB//advmod//63 anser//VB|PRS|AKT//advcl//50 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//63 använda//VB|INF|AKT//xcomp//63 AMS//PM|NOM//obj//65 ://MID//punct//66 s//NN|AN//case//70 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//70 funktion//NN|UTR|SIN|IND|NOM//obl//1 .//MAD//punct//1
9 Utblick i Sverige och övriga Norden ;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//advcl//5 kraven//NN|NEU|PLU|DEF|NOM//obj//1 på//PP//case//4 återrapportering//NN|UTR|SIN|IND|NOM//nmod//2 anser//VB|PRS|AKT//ROOT//5 länsstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//5 att//SN//mark//11 en//DT|UTR|SIN|IND//det//9 samordning//NN|UTR|SIN|IND|NOM//nsubj//11 bör//VB|PRS|AKT//aux//11 ske//VB|INF|AKT//ccomp//5 för//PP//mark//14 att//IE//mark//14 undvika//VB|INF|AKT//advcl//11 onödigt//JJ|POS|NEU|SIN|IND|NOM//amod//16 dubbelarbete//NN|NEU|SIN|IND|NOM//obj//14 .//MAD//punct//5
9 Utblick i Sverige och övriga Norden ;Regeringskansliet//NN|NEU|SIN|DEF|NOM//ROOT//0
9 Utblick i Sverige och övriga Norden ;Försöksverksamheten//NN|UTR|SIN|DEF|NOM//nsubj//3 på//PP//case//2 Gotland//PM|NOM//nmod//0 rör//VB|PRS|AKT//ROOT//3 både//KN//cc//5 Näringsdepartementet//NN|NEU|SIN|DEF|NOM//obj//3 och//KN//cc//7 Finansdepartementet//NN|NEU|SIN|DEF|NOM//conj//5 .//MAD//punct//3
9 Utblick i Sverige och övriga Norden ;Företrädare//NN|UTR|PLU|IND|NOM//nsubj//3 för//PP//case//2 Näringsdepartementet//NN|NEU|SIN|DEF|NOM//nmod//0 anser//VB|PRS|AKT//ROOT//3 att//SN//mark//6 försöket//NN|NEU|SIN|DEF|NOM//nsubj//6 fungerar//VB|PRS|AKT//ccomp//3 på//PP//case//8 Gotland//PM|NOM//obl//6 på//PP//case//13 grund//NN|UTR|SIN|IND|NOM//fixed//9 av//PP//fixed//9 länets//NN|NEU|SIN|DEF|GEN//nmod:poss//13 särart//NN|UTR|SIN|IND|NOM//obl//6 ,//MID//punct//16 men//KN//cc//16 tror//VB|PRS|AKT//conj//6 inte//AB//advmod//16 att//SN//mark//20 modellen//NN|UTR|SIN|DEF|NOM//nsubj//20 lämpar//VB|PRS|AKT//ccomp//16 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//20 i//PP//case//25 något//DT|NEU|SIN|IND//det//25 annat//JJ|POS|NEU|SIN|IND|NOM//amod//25 län//NN|NEU|SIN|IND|NOM//obl//20 .//MAD//punct//20
9 Utblick i Sverige och övriga Norden ;Från//PP//case//28 Näringsdepartementet//NN|NEU|SIN|DEF|NOM//obl//29 framhålls//VB|PRS|SFO//conj//20 bl.a.//AB|AN//advmod//29 att//SN//mark//36 arbetsmarknadspolitiken//NN|UTR|SIN|DEF|NOM//nsubj//36 är//VB|PRS|AKT//cop//36 en//DT|UTR|SIN|IND//det//36 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//36 uppgift//NN|UTR|SIN|IND|NOM//ccomp//29 där//HA//advmod//42 det//DT|NEU|SIN|DEF//det//40 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 perspektivet//NN|NEU|SIN|DEF|NOM//nsubj//42 är//VB|PRS|AKT//cop//42 viktigt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//36 .//MAD//punct//16
9 Utblick i Sverige och övriga Norden ;Näringsdepartementet//NN|NEU|SIN|DEF|NOM//nsubj//45 bedömer//VB|PRS|AKT//parataxis//3 att//SN//mark//56 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//56 för//PP//mark//51 att//IE//mark//51 fortsättningsvis//AB//advmod//51 arbeta//VB|INF|AKT//acl//47 efter//PP//case//55 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 avreglerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//55 skogspolitik//NN|UTR|SIN|IND|NOM//obl//51 faller//VB|PRS|AKT//ccomp//45 om//SN//mark//61 man//PN|UTR|SIN|IND|SUB//nsubj//61 inte//AB//advmod//61 kan//VB|PRS|AKT//aux//61 fortsätta//VB|INF|AKT//advcl//56 arbeta//VB|INF|AKT//xcomp//61 med//PP//case//67 den//DT|UTR|SIN|DEF//det//67 starkt//AB|POS//advmod//66 regionaliserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//67 modell//NN|UTR|SIN|IND|NOM//obl//62 som//HP|-|-|-//obj//70 distriktsorganisationen//NN|UTR|SIN|DEF|NOM//nsubj//70 innebär//VB|PRS|AKT//acl:relcl//67 .//MAD//punct//3
9 Utblick i Sverige och övriga Norden ;Vidare//AB|KOM//advmod//77 är//VB|PRS|AKT//cop//77 Skogsvårdsorganisationens//NN|UTR|SIN|DEF|GEN//nmod:poss//76 självbärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 uppdragsverksamhet//NN|UTR|SIN|IND|NOM//nsubj//77 en//PN|UTR|SIN|IND|SUB/OBJ//parataxis//3 av//PP//case//79 stöttepelarna//NN|UTR|PLU|DEF|NOM//nmod//77 i//PP//case//81 skogspolitiken//NN|UTR|SIN|DEF|NOM//nmod//79 ,//MID//punct//88 och//KN//cc//88 inte//AB//advmod//88 heller//AB//advmod//88 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//88 bedöms//VB|PRS|SFO//aux:pass//88 passa//VB|INF|AKT//conj//77 i//PP//case//90 länsstyrelseorganisationen//NN|UTR|SIN|DEF|NOM//obl//88 .//MAD//punct//3
9 Utblick i Sverige och övriga Norden ;Erfarenheterna//NN|UTR|PLU|DEF|NOM//nsubj//6 från//PP//case//4 försökets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 andra//RO|NOM//amod//4 fas//NN|UTR|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//6 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//6 så//KN//advmod//9 till//PP//fixed//7 vida//AB//advmod//6 att//SN//fixed//9 såväl//KN//advmod//12 arbetsmarknadsverksamheten//NN|UTR|SIN|DEF|NOM//nmod//9 som//KN//mark//17 den//DT|UTR|SIN|DEF//det//16 skogliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 uppfattas//VB|PRS|SFO//acl:relcl//12 fungera//VB|INF|AKT//xcomp//17 väl//AB|POS//advmod//18 på//PP//case//21 Gotland//PM|NOM//obl//18 .//MAD//punct//6
9 Utblick i Sverige och övriga Norden ;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 är//VB|PRS|AKT//parataxis//6 dock//AB//advmod//24 ,//MID//punct//28 enligt//PP//case//28 Näringsdepartementet//NN|NEU|SIN|DEF|NOM//obl//24 ,//MID//punct//28 tveksamt//AB|POS//amod//28 om//PP//mark//34 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 kan//VB|PRS|AKT//aux//34 motiveras//VB|INF|SFO//acl//28 av//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 mervärden//NN|NEU|PLU|IND|NOM//obl:agent//34 som//HP|-|-|-//nsubj:pass//41 hittills//AB//advmod//41 erhållits//VB|SUP|SFO//acl:relcl//38 .//MAD//punct//24
