Inledning;Enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//13 som//HP|-|-|-//nsubj//3 söker//VB|PRS|AKT//acl:relcl//1 asyl//NN|UTR|SIN|IND|NOM//obj//3 i//PP//case//6 Sverige//PM|NOM//obl//3 och//KN//cc//8 får//VB|PRS|AKT//aux//13 avslag//NN|NEU|SIN|IND|NOM//nsubj:pass//13 på//PP//case//12 sin//PS|UTR|SIN|DEF//nmod:poss//12 ansökan//NN|UTR|SIN|IND|NOM//nmod//9 meddelas//VB|INF|SFO//ROOT//13 som//KN//mark//15 huvudregel//NN|UTR|SIN|IND|NOM//xcomp//13 också//AB//advmod//13 i//PP//case//22 samband//NN|NEU|SIN|IND|NOM//fixed//17 med//PP//fixed//17 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//22 ett//DT|NEU|SIN|IND//det//22 beslut//NN|NEU|SIN|IND|NOM//obl//13 som//HP|-|-|-//nsubj//24 innebär//VB|PRS|AKT//acl:relcl//22 att//SN//mark//28 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//28 ska//VB|PRS|AKT//aux//28 återvända//VB|INF|AKT//ccomp//24 till//PP//case//31 det//DT|NEU|SIN|DEF//det//31 land//NN|NEU|SIN|IND|NOM//obl//28 där//HA//advmod//35 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//35 är//VB|PRS|AKT//cop//35 medborgare//NN|UTR|PLU|IND|NOM//acl:relcl//28 eller//KN//cc//40 till//PP//case//40 sitt//PS|NEU|SIN|DEF//nmod:poss//40 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 vistelseland//NN|NEU|SIN|IND|NOM//conj//35 .//MAD//punct//13
Begreppet ”praktiska verkställighetshinder”;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//118 kan//VB|PRS|AKT//aux//118 finnas//VB|INF|SFO//parataxis//108 en//DT|UTR|SIN|IND//det//120 ovilja//NN|UTR|SIN|IND|NOM//nsubj//118 från//PP//case//123 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//123 sida//NN|UTR|SIN|IND|NOM//nmod//120 av//PP//case//126 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//126 skäl//NN|NEU|PLU|IND|NOM//nmod//123 att//IE//mark//128 ta//VB|INF|AKT//acl//120 emot//PL//compound:prt//128 personen//NN|UTR|SIN|DEF|NOM//obj//128 .//MAD//punct//118 –//PAD//punct//136
Begreppet ”praktiska verkställighetshinder”;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//136 kan//VB|PRS|AKT//aux//136 vara//VB|INF|AKT//cop//136 svårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//118 för//PP//case//140 den//DT|UTR|SIN|DEF//det//140 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//140 personen//NN|UTR|SIN|DEF|NOM//obl//136 eller//KN//cc//142 myndigheter//NN|UTR|PLU|IND|NOM//conj//140 att//IE//mark//144 visa//VB|INF|AKT//csubj//136 att//SN//mark//148 personen//NN|UTR|SIN|DEF|NOM//nsubj//148 är//VB|PRS|AKT//cop//148 medborgare//NN|UTR|PLU|IND|NOM//ccomp//144 eller//KN//cc//150 har//VB|PRS|AKT//conj//148 rätt//NN|UTR|SIN|IND|NOM//obj//150 till//PP//case//153 vistelse//NN|UTR|SIN|IND|NOM//obl//150 i//PP//case//157 det//DT|NEU|SIN|DEF//det//157 anvisade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//157 mottagarlandet//NN|NEU|SIN|DEF|NOM//obl//150 .//MAD//punct//83
Begreppet ”praktiska verkställighetshinder”;De//DT|UTR/NEU|PLU|DEF//det//2 bakomliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 orsakerna//NN|UTR|PLU|DEF|NOM//nsubj//17 till//PP//mark//8 att//SN//mark//8 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//8 inte//AB//advmod//8 tas//VB|PRS|SFO//acl//2 emot//PL//compound:prt//8 eller//KN//cc//13 inte//AB//advmod//13 kan//VB|PRS|AKT//aux//13 resa//VB|INF|AKT//conj//8 till//PP//case//16 ett//DT|NEU|SIN|IND//det//16 land//NN|NEU|SIN|IND|NOM//obl//13 varierar//VB|PRS|AKT//ROOT//17 dessutom//AB//advmod//17 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//17 på//PP//case//21 situationen//NN|UTR|SIN|DEF|NOM//obl//17 i//PP//case//24 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 länder//NN|NEU|PLU|IND|NOM//nmod//21 och//KN//cc//27 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 relationer//NN|UTR|PLU|IND|NOM//conj//24 .//MAD//punct//17
Begreppet ”praktiska verkställighetshinder”;Ett//DT|NEU|SIN|IND//det//2 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//2 exempel//NN|NEU|SIN|IND|NOM//nsubj//7 på//PP//case//5 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 verkställighetshinder//NN|UTR|PLU|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//7 situationen//NN|UTR|SIN|DEF|NOM//ROOT//7 för//PP//case//9 palestinier//NN|UTR|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//13 inte//AB//advmod//13 kan//VB|PRS|AKT//aux//13 resa//VB|INF|AKT//acl:relcl//9 till//PP//case//15 Gaza//PM|NOM//obl//13 eftersom//SN//mark//23 gränsövergången//NN|UTR|SIN|DEF|NOM//nsubj//23 mellan//PP//case//19 Gaza//PM|NOM//nmod//17 och//KN//cc//23 Egypten//PM|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 stängd//PC|PRF|UTR|SIN|IND|NOM//advcl//13 och//KN//cc//31 möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//31 till//PP//case//27 transit//NN|UTR|SIN|IND|NOM//nmod//25 genom//PP//case//29 Egypten//PM|NOM//nmod//27 mycket//AB|POS//advmod//31 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//23 .//MAD//punct//7
Begreppet ”praktiska verkställighetshinder”;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 gör//VB|PRS|AKT//parataxis//7 att//SN//mark//50 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//50 från//PP//case//38 Gaza//PM|NOM//nmod//36 sedan//PP//fixed//38 Migrationsverkets//PM|GEN//nmod:poss//42 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 ställningstagande//NN|NEU|SIN|IND|NOM//nmod//36 i//PP//case//44 oktober//NN|UTR|SIN|IND|NOM//nmod//36 2016//RG|NOM//nmod//36 (//PAD//punct//36 SR//NN|AN//nmod//36 54/2016//RG|NOM//nummod//47 )//PAD//punct//36 beviljas//VB|PRS|SFO//ccomp//34 tidsbegränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//50 på//PP//case//57 grund//NN|UTR|SIN|IND|NOM//fixed//53 av//PP//fixed//53 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 verkställighetshinder//NN|UTR|PLU|IND|NOM//obl//50 .//MAD//punct//34
Begreppet ”praktiska verkställighetshinder”;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 grupp//NN|UTR|SIN|IND|NOM//nsubj//15 som//HP|-|-|-//nsubj//5 har//VB|PRS|AKT//aux//5 mött//VB|SUP|AKT//acl:relcl//2 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 svårigheter//NN|UTR|PLU|IND|NOM//obj//5 att//IE//mark//9 resa//VB|INF|AKT//acl//7 till//PP//case//11 anvisat//PC|PRF|NEU|SIN|IND|NOM//obl//9 mottagarland//NN|NEU|SIN|IND|NOM//obl//9 är//VB|PRS|AKT//cop//15 statslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 bidooner//NN|UTR|PLU|IND|NOM//ROOT//15 från//PP//case//17 Kuwait//PM|NOM//nmod//15 ,//MID//punct//22 eftersom//SN//mark//22 Kuwait//PM|NOM//nsubj//22 inte//AB//advmod//22 erkänner//VB|PRS|AKT//advcl//15 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//22 som//KN//case//25 medborgare//NN|UTR|PLU|IND|NOM//obl//22 .//MAD//punct//15
Begreppet ”praktiska verkställighetshinder”;De//DT|UTR/NEU|PLU|DEF//det//28 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//29 beviljas//VB|PRS|SFO//parataxis//15 inte//AB//advmod//29 inresetillstånd//NN|NEU|SIN|IND|NOM//xcomp//29 ,//MID//punct//36 oavsett//AB|POS//mark//36 om//SN//mark//36 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//36 har//VB|PRS|AKT//conj//29 id-handlingar//NN|UTR|PLU|IND|NOM//obj//36 och//KN//cc//39 bevis//NN|NEU|PLU|IND|NOM//conj//37 för//PP//mark//45 att//SN//mark//45 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//45 tidigare//AB|KOM//advmod//45 har//VB|PRS|AKT//aux//45 bott//VB|SUP|AKT//advcl//36 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 perioder//NN|UTR|PLU|IND|NOM//obj//45 i//PP//case//49 Kuwait//PM|NOM//nmod//47 .//MAD//punct//29
Begreppet ”praktiska verkställighetshinder”;Staten//NN|UTR|SIN|DEF|NOM//nmod//52 Kuwait//PM|NOM//nsubj//56 är//VB|PRS|AKT//cop//56 inte//AB//advmod//56 heller//AB//advmod//56 förpliktigad//PC|PRF|UTR|SIN|IND|NOM//parataxis//29 enligt//PP//case//60 den//DT|UTR|SIN|DEF//det//60 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 rätten//NN|UTR|SIN|DEF|NOM//obl//56 att//IE//mark//62 bevilja//VB|INF|AKT//acl//60 inresa//NN|UTR|SIN|IND|NOM//obj//62 för//PP//case//66 dessa//DT|UTR/NEU|PLU|DEF//det//66 personer//NN|UTR|PLU|IND|NOM//obl//62 eftersom//SN//mark//70 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//70 inte//AB//advmod//70 betraktas//VB|PRS|SFO//advcl//62 som//KN//mark//72 medborgare//NN|UTR|PLU|IND|NOM//xcomp//70 .//MAD//punct//15
Begreppet ”praktiska verkställighetshinder”;Statslöshet//NN|UTR|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 en//DT|UTR|SIN|IND//det//3 omständighet//NN|UTR|SIN|IND|NOM//ROOT//3 som//HP|-|-|-//nsubj//5 har//VB|PRS|AKT//acl:relcl//3 stor//JJ|POS|UTR|SIN|IND|NOM//amod//7 betydelse//NN|UTR|SIN|IND|NOM//obj//5 för//PP//case//10 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 verkställighetshinder//NN|UTR|PLU|IND|NOM//obl//5 ,//MID//punct//16 eftersom//SN//mark//16 en//DT|UTR|SIN|IND//det//14 person//NN|UTR|SIN|IND|NOM//nsubj//16 inte//AB//advmod//16 har//VB|PRS|AKT//conj//3 rätt//PL//obj//16 att//IE//mark//19 resa//VB|INF|AKT//acl//17 in//PL//compound:prt//19 i//PP//case//23 ett//DT|NEU|SIN|IND//det//23 land//NN|NEU|SIN|IND|NOM//obl//19 där//HA//advmod//28 man//PN|UTR|SIN|IND|SUB//nsubj//28 inte//AB//advmod//28 är//VB|PRS|AKT//cop//28 medborgare//NN|UTR|PLU|IND|NOM//acl:relcl//23 ,//MID//punct//16 om//SN//mark//33 man//PN|UTR|SIN|IND|SUB//nsubj//33 inte//AB//advmod//33 söker//VB|PRS|AKT//advcl//16 skydd//NN|NEU|SIN|IND|NOM//obj//33 från//PP//case//36 krig//NN|NEU|SIN|IND|NOM//obl//33 eller//KN//cc//39 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 människorättskränkningar//NN|UTR|PLU|IND|NOM//conj//36 enligt//PP//case//41 asylrätten//NN|UTR|SIN|DEF|NOM//nmod//39 .//MAD//punct//3
Begreppet ”praktiska verkställighetshinder”;Utöver//PP//case//1 statslöshet//NN|UTR|SIN|IND|NOM//obl//18 ,//MID//punct//4 mottagarlandets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 intressen//NN|NEU|PLU|IND|NOM//conj//1 och//KN//cc//7 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 förutsättningar//NN|UTR|PLU|IND|NOM//conj//1 att//IE//mark//9 resa//VB|INF|AKT//acl//7 till//PP//case//11 landet//NN|NEU|SIN|DEF|NOM//obl//9 ,//MID//punct//1 kan//VB|PRS|AKT//aux//18 orsaken//NN|UTR|SIN|DEF|NOM//nsubj//18 till//PP//case//17 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 verkställighetshinder//NN|UTR|PLU|IND|NOM//nmod//14 ha//VB|INF|AKT//advcl//33 koppling//NN|UTR|SIN|IND|NOM//obj//18 till//PP//mark//28 hur//HA//advmod//22 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 institutionerna//NN|UTR|PLU|DEF|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 i//PP//case//28 det//DT|NEU|SIN|DEF//det//28 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 mottagarlandet//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//18
Begreppet ”praktiska verkställighetshinder”;Exempelvis//AB//advmod//33 kan//VB|PRS|AKT//aux//33 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 finnas//VB|INF|SFO//ROOT//33 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 hinder//NN|NEU|PLU|IND|NOM//nsubj//33 i//PP//case//37 återvändandeprocessen//NN|UTR|SIN|DEF|NOM//nmod//35 på//PP//mark//44 grund//NN|UTR|SIN|IND|NOM//fixed//38 av//PP//fixed//38 att//SN//mark//44 beskickningar//NN|UTR|PLU|IND|NOM//nsubj//44 är//VB|PRS|AKT//cop//44 underbemannade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//33 .//MAD//punct//33
Begreppet ”praktiska verkställighetshinder”;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 kan//VB|PRS|AKT//aux//2 föra//VB|INF|AKT//ROOT//2 med//PL//case//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//2 att//SN//mark//13 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 personers//NN|UTR|PLU|IND|GEN//nmod:poss//10 eller//KN//cc//9 myndigheters//NN|UTR|PLU|IND|GEN//conj//7 frågor//NN|UTR|PLU|IND|NOM//nsubj//13 om//PP//case//12 id-handlingar//NN|UTR|PLU|IND|NOM//nmod//10 förblir//VB|PRS|AKT//ccomp//2 obesvarade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//13 eller//KN//cc//18 att//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//18 tar//VB|PRS|AKT//conj//2 orimligt//AB|POS//advmod//20 lång//JJ|POS|UTR|SIN|IND|NOM//amod//21 tid//NN|UTR|SIN|IND|NOM//obj//18 –//RG|NOM//punct//2 ibland//AB//advmod//24 går//VB|PRS|AKT//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 inte//AB//advmod//24 alls//AB//advmod//24 –//RG|NOM//punct//30 att//IE//mark//30 boka//VB|INF|AKT//conj//2 en//DT|UTR|SIN|IND//det//32 intervju//NN|UTR|SIN|IND|NOM//obj//30 med//PP//case//34 beskickningen//NN|UTR|SIN|DEF|NOM//nmod//32 .//MAD//punct//2
Begreppet ”praktiska verkställighetshinder”;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 länder//NN|NEU|PLU|IND|NOM//nsubj//38 har//VB|PRS|AKT//parataxis//2 också//AB//advmod//38 föreskrifter//NN|UTR|PLU|IND|NOM//obj//38 om//PP//mark//43 att//SN//mark//43 utfärdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//40 av//PP//case//45 resehandlingar//NN|UTR|PLU|IND|NOM//obl//43 är//VB|PRS|AKT//cop//47 villkorat//PC|PRF|NEU|SIN|IND|NOM//conj//2 med//PP//mark//53 att//SN//mark//53 den//DT|UTR|SIN|DEF//det//52 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 personen//NN|UTR|SIN|DEF|NOM//nsubj//53 har//VB|PRS|AKT//advcl//47 id-handlingar//NN|UTR|PLU|IND|NOM//obj//53 i//PP//case//56 original//NN|NEU|SIN|IND|NOM//obl//53 ,//MID//punct//60 och//KN//cc//60 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//amod//60 saknas//VB|PRS|SFO//conj//53 .//MAD//punct//2
Begreppet ”praktiska verkställighetshinder”;I//PP//case//65 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 ärenden//NN|NEU|PLU|IND|NOM//obl//67 är//VB|PRS|AKT//cop//67 problemet//NN|NEU|SIN|DEF|NOM//parataxis//2 att//SN//mark//69 utfärdade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//67 resehandlingar//NN|UTR|PLU|IND|NOM//obj//69 har//VB|PRS|AKT//advcl//2 en//DT|UTR|SIN|IND//det//75 så//AB//advmod//74 kort//JJ|POS|UTR|SIN|IND|NOM//amod//75 giltighetstid//NN|UTR|SIN|IND|NOM//obj//71 eller//KN//cc//79 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//79 geografisk//JJ|POS|UTR|SIN|IND|NOM//amod//79 räckvidd//NN|UTR|SIN|IND|NOM//conj//75 att//SN//mark//85 en//DT|UTR|SIN|IND//det//82 resa//NN|UTR|SIN|IND|NOM//nsubj//85 inte//AB//advmod//85 är//VB|PRS|AKT//cop//85 möjlig//JJ|POS|UTR|SIN|IND|NOM//acl//79 av//PP//case//88 det//DT|NEU|SIN|DEF//det//88 skälet//NN|NEU|SIN|DEF|NOM//nmod//85 .//MAD//punct//2
Begreppet ”praktiska verkställighetshinder”;Även//AB//advmod//3 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 myndigheters//NN|UTR|PLU|IND|GEN//nmod:poss//3 vägledning//NN|UTR|SIN|IND|NOM//nsubj//19 till//PP//case//7 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//fixed//4 i//PP//case//7 verkställighetsärenden//NN|NEU|PLU|IND|NOM//nmod//3 och//KN//cc//11 huruvida//SN//case//11 denna//DT|UTR|SIN|DEF//det//11 efterföljs//VB|PRS|SFO//conj//3 ,//MID//punct//19 samt//KN//cc//19 tillgången//NN|UTR|SIN|DEF|NOM//nsubj//19 till//PP//case//17 relevant//JJ|POS|UTR|SIN|IND|NOM//amod//17 landinformation//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//14 har//VB|PRS|AKT//ROOT//19 betydelse//NN|UTR|SIN|IND|NOM//obj//19 för//PP//mark//24 om//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 bedöms//VB|PRS|SFO//advcl//19 finnas//VB|INF|SFO//amod//27 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 verkställighetshinder//NN|UTR|PLU|IND|NOM//obj//24 i//PP//case//30 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 ärenden//NN|NEU|PLU|IND|NOM//obl//24 .//MAD//punct//19

Regler om praktiska verkställighetshinder i andra länder Tidigare forskning och erfarenheter från andra europeiska länder har använts som underlag;För//PP//mark//2 att//IE//mark//2 få//VB|INF|AKT//advcl//18 en//DT|UTR|SIN|IND//det//4 bild//NN|UTR|SIN|IND|NOM//obj//2 av//PP//case//6 regelverk//NN|NEU|PLU|IND|NOM//nmod//4 och//KN//cc//8 bedömningar//NN|UTR|PLU|IND|NOM//conj//6 av//PP//case//11 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 verkställighetshinder//NN|UTR|PLU|IND|NOM//nmod//8 i//PP//case//15 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 länder//NN|NEU|PLU|IND|NOM//nmod//11 har//VB|PRS|AKT//aux//18 vi//PN|UTR|PLU|DEF|SUB//nsubj//18 tagit//VB|SUP|AKT//ROOT//18 del//NN|UTR|SIN|IND|NOM//obj//18 av//PP//case//21 rapporter//NN|UTR|PLU|IND|NOM//nmod//19 från//PP//case//23 civilsamhället//NN|NEU|SIN|DEF|NOM//nmod//21 ,//MID//punct//27 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 organ//NN|NEU|PLU|IND|NOM//conj//23 och//KN//cc//31 det//DT|NEU|SIN|DEF//det//31 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 migrationsnätverket//NN|NEU|SIN|DEF|NOM//conj//18 (//PAD//punct//31 EMN//PM|NOM//appos//31 )//PAD//punct//31 .//MAD//punct//38
Regler om praktiska verkställighetshinder i andra länder Tidigare forskning och erfarenheter från andra europeiska länder har använts som underlag;En//DT|UTR|SIN|IND//det//37 förfrågan//NN|UTR|SIN|IND|NOM//nsubj:pass//38 skickades//VB|PRT|SFO//conj//18 genom//PP//case//41 nätverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//41 kontaktpersoner//NN|UTR|PLU|IND|NOM//obl//38 ut//AB//advmod//38 till//PP//case//45 28//RG|NOM//nummod//45 länder//NN|NEU|PLU|IND|NOM//obl//38 om//PP//case//47 information//NN|UTR|SIN|IND|NOM//nmod//45 om//PP//mark//56 hur//HA//advmod//56 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//56 och//KN//cc//52 regleringar//NN|UTR|PLU|IND|NOM//conj//50 av//PP//case//55 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 verkställighetshinder//NN|UTR|PLU|IND|NOM//nmod//52 ser//VB|PRS|AKT//acl//47 ut//PL//compound:prt//56 i//PP//case//61 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 länder//NN|NEU|PLU|IND|NOM//obl//56 .//MAD//punct//18
Regler om praktiska verkställighetshinder i andra länder Tidigare forskning och erfarenheter från andra europeiska länder har använts som underlag;Vi//PN|UTR|PLU|DEF|SUB//nsubj//64 fick//VB|PRT|AKT//parataxis//18 18//RG|NOM//nummod//66 svar//NN|NEU|PLU|IND|NOM//obj//64 .//MAD//punct//64
Regler om praktiska verkställighetshinder i andra länder Tidigare forskning och erfarenheter från andra europeiska länder har använts som underlag;Genom//PP//mark//71 att//IE//mark//71 därutöver//AB//advmod//71 studera//VB|INF|AKT//advcl//81 ett//DT|NEU|SIN|IND//det//73 antal//NN|NEU|SIN|IND|NOM//nmod//75 vetenskapliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 rapporter//NN|UTR|PLU|IND|NOM//obj//71 om//PP//case//78 staters//NN|UTR|PLU|IND|GEN//nmod:poss//78 hantering//NN|UTR|SIN|IND|NOM//nmod//75 av//PP//case//80 verkställighetshinder//NN|UTR|PLU|IND|NOM//nmod//78 fick//VB|PRT|AKT//parataxis//64 vi//PN|UTR|PLU|DEF|SUB//nsubj//81 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 förståelse//NN|UTR|SIN|IND|NOM//obj//81 för//PP//case//87 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//87 frågeställningar//NN|UTR|PLU|IND|NOM//obl//81 .//MAD//punct//64

Staters regleringar varierar men få beviljas uppehållstillstånd på grund av praktiska verkställighetshinder;I//PP//case//2 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//2 forskning//NN|UTR|SIN|IND|NOM//obl//3 används//VB|PRS|SFO//ROOT//3 begreppet//NN|NEU|SIN|DEF|NOM//nmod//5 ”//PAD//punct//3 strandsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 migranter//NN|UTR|PLU|IND|NOM//obj//6 ”//PM|NOM//punct//3 för//PP//mark//11 att//IE//mark//11 beskriva//VB|INF|AKT//advcl//3 företeelsen//NN|UTR|SIN|DEF|NOM//obj//11 att//SN//mark//24 människor//NN|UTR|PLU|IND|NOM//nsubj//24 som//HP|-|-|-//nsubj//16 sökt//VB|SUP|AKT//acl:relcl//14 skydd//NN|NEU|SIN|IND|NOM//obj//16 men//KN//cc//21 som//HP|-|-|-//nsubj//21 inte//AB//advmod//21 bedöms//VB|PRS|SFO//acl:relcl//14 vara//VB|INF|AKT//cop//23 skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//21 fastnar//VB|PRS|AKT//acl//12 i//PP//case//27 en//DT|UTR|SIN|IND//det//27 situation//NN|UTR|SIN|IND|NOM//obl//24 där//HA//advmod//30 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//30 meddelas//VB|PRS|SFO//acl:relcl//27 upprepade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//32 avlägsnandebeslut//NN|NEU|PLU|IND|NOM//obj//30 som//HP|-|-|-//nsubj//35 inte//AB//advmod//35 går//VB|PRS|AKT//acl:relcl//32 att//IE//mark//37 verkställa//VB|INF|AKT//advcl//35 .//MAD//punct//3
Staters regleringar varierar men få beviljas uppehållstillstånd på grund av praktiska verkställighetshinder;Strandsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//40 migranter//NN|UTR|PLU|IND|NOM//nsubj:pass//41 används//VB|PRS|SFO//parataxis//3 därtill//AB//advmod//41 som//KN//case//45 ett//DT|NEU|SIN|IND//det//45 paraplybegrepp//NN|NEU|SIN|IND|NOM//obl//41 i//PP//case//47 diskussioner//NN|UTR|PLU|IND|NOM//nmod//45 om//PP//case//49 cirkulär//JJ|POS|UTR|SIN|IND|NOM//nmod//47 irreguljär//PC|PRF|UTR|SIN|IND|NOM//amod//51 migration//NN|UTR|SIN|IND|NOM//obl//41 ,//MID//punct//53 människosmuggling//NN|UTR|SIN|IND|NOM//conj//51 ,//MID//punct//55 visumregleringar//NN|UTR|PLU|IND|NOM//conj//51 och//KN//cc//57 situationen//NN|UTR|SIN|DEF|NOM//conj//51 för//PP//case//59 migranter//NN|UTR|PLU|IND|NOM//nmod//57 som//HP|-|-|-//nsubj//61 behöver//VB|PRS|AKT//acl:relcl//59 konsulär//JJ|POS|UTR|SIN|IND|NOM//amod//63 assistans//NN|UTR|SIN|IND|NOM//obj//61 .//MAD//punct//3
