Dataskydd vid europeiskt polisiärt och straffrättsligt samarbete;Dataskyddsrambeslutet//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//0 Europolanställdas//PM|GEN//amod//3 befattning//NN|UTR|SIN|IND|NOM//conj//0 med//PP//case//6 hemliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 uppgifter//NN|UTR|PLU|IND|NOM//nmod//3
4.2.1 Kustbevakningen;Förundersökningsrätt//PM|NOM//case//50 tillkommer//VB|PRS|AKT//nmod//1 Kustbevakningen//PM|NOM//nsubj//50 vid//PP//case//54 olagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 utsläpp//NN|NEU|PLU|IND|NOM//nmod//51 av//PP//case//56 olja//NN|UTR|SIN|IND|NOM//nmod//54 och//KN//cc//60 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 skadliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 ämnen//NN|NEU|PLU|IND|NOM//conj//56 från//PP//case//62 fartyg//NN|NEU|PLU|IND|NOM//nmod//60 samt//KN//cc//65 vid//PP//case//65 ratt-//NN|NEU|-|-|SMS//conj//62 och//KN//cc//67 sjöfylleri//NN|NEU|SIN|IND|NOM//conj//65 .//MID//punct//50
4.2.1 Kustbevakningen;Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//70 har//VB|PRS|AKT//ROOT//70 även//AB//advmod//72 rätt//NN|UTR|SIN|IND|NOM//obj//70 att//IE//mark//74 utfärda//VB|INF|AKT//acl//72 föreläggande//NN|NEU|SIN|IND|NOM//compound:prt//74 av//PP//case//77 ordningsbot//NN|UTR|SIN|IND|NOM//nmod//75 för//PP//case//79 brott//NN|NEU|SIN|IND|NOM//obl//74 mot//PP//case//82 5//RG|NOM//nummod//82 kap.//NN|AN//nmod//79 1//RG|NOM//nummod//84 §//NN|AN//nmod//85 sjötrafikförordningen//NN|UTR|SIN|DEF|NOM//obj//74 (//PAD//punct//85 1986:300//RG|NOM//appos//85 )//PAD//punct//85 och//KN//cc//90 brott//NN|NEU|PLU|IND|NOM//obj//70 mot//PP//case//93 16//RG|NOM//nummod//93 §//NN|AN//nmod//90 tredje//RO|NOM//amod//95 stycket//NN|NEU|SIN|DEF|NOM//nmod//90 lagen//NN|UTR|SIN|DEF|NOM//nmod//90 (//PAD//punct//98 2006:263//RG|NOM//appos//96 )//PAD//punct//98 om//PP//case//101 transport//NN|UTR|SIN|IND|NOM//nmod//96 av//PP//case//104 farligt//JJ|POS|NEU|SIN|IND|NOM//amod//104 gods//NN|NEU|SIN|IND|NOM//nmod//101 .//MAD//punct//70
4.2.1 Kustbevakningen;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 inriktning//NN|UTR|SIN|IND|NOM//nsubj//11 inom//PP//case//6 den//DT|UTR|SIN|DEF//det//6 polisiära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//2 är//VB|PRS|AKT//cop//11 gränskontrollen//NN|UTR|SIN|DEF|NOM//nmod:poss//10 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 personers//NN|UTR|PLU|IND|GEN//nmod:poss//11 rätt//NN|UTR|SIN|IND|NOM//ROOT//11 till//PP//case//13 in-//AB|SMS//nmod//11 och//KN//cc//15 utresa//NN|UTR|SIN|IND|NOM//conj//13 samt//KN//cc//17 vistelse//NN|UTR|SIN|IND|NOM//conj//13 i//PP//case//19 Sverige//PM|NOM//nmod//17 .//MAD//punct//11
4.2.1 Kustbevakningen;Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//22 medverkar//VB|PRS|AKT//parataxis//11 i//PP//case//24 personkontrollen//NN|UTR|SIN|DEF|NOM//obl//22 genom//PP//mark//27 att//IE//mark//27 utöva//VB|INF|AKT//advcl//22 kontroll//NN|UTR|SIN|IND|NOM//obj//27 av//PP//case//34 och//KN//cc//34 i//PP//case//34 anslutning//NN|UTR|SIN|IND|NOM//fixed//31 till//PP//fixed//31 sjötrafiken//NN|UTR|SIN|DEF|NOM//nmod//28 .//MAD//punct//22
4.2.1 Kustbevakningen;Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//5 ska//VB|PRS|AKT//aux//5 vid//PP//case//4 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 gräns//NN|UTR|SIN|IND|NOM//obl//5 medverka//VB|INF|AKT//ROOT//5 i//PP//case//8 Tullverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//8 kontrollverksamhet//NN|UTR|SIN|IND|NOM//obl//5 genom//PP//mark//11 att//IE//mark//11 utöva//VB|INF|AKT//advcl//5 tullkontroll//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//14 sjötrafiken//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//5
4.2.1 Kustbevakningen;Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//1 ska//VB|PRS|AKT//aux//5 vidare//AB|KOM//advmod//1 på//PP//case//4 begäran//NN|UTR|SIN|IND|NOM//obl//5 bistå//VB|INF|AKT//ROOT//5 Tullverket//PM|NOM//obj//5 ,//MID//punct//10 om//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//10 behövs//VB|PRS|SFO//advcl//5 för//PP//mark//16 att//SN//mark//16 Tullverket//NN|NEU|SIN|DEF|NOM//nsubj//16 ska//VB|PRS|AKT//aux//16 kunna//VB|INF|AKT//aux//16 vidta//VB|INF|AKT//advcl//10 en//DT|UTR|SIN|IND//det//19 avsedd//PC|PRF|UTR|SIN|IND|NOM//amod//19 tullkontrollåtgärd//NN|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//5
4.2.1 Kustbevakningen;Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//22 medverkar//VB|PRS|AKT//parataxis//5 dessutom//AB//advmod//22 efter//PP//case//25 begäran//NN|UTR|SIN|IND|NOM//obl//22 i//PP//case//27 kontrollverksamheten//NN|UTR|SIN|DEF|NOM//nmod//25 vid//PP//case//30 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 gräns//NN|UTR|SIN|IND|NOM//nmod//27 (//PAD//punct//22 ej//AB//advmod//34 bara//AB//advmod//34 kontroller//NN|UTR|PLU|IND|NOM//parataxis//22 av//PP//case//36 sjötrafiken//NN|UTR|SIN|DEF|NOM//nmod//34 )//PAD//punct//34 .//MAD//punct//45
4.2.1 Kustbevakningen;Kustbevakningstjänstemännen//NN|UTR|SIN|DEF|NOM//nsubj//45 har//VB|PRS|AKT//aux//45 i//PP//case//43 dessa//DT|UTR/NEU|PLU|DEF//det//43 situationer//NN|UTR|PLU|IND|NOM//obl//45 samma//DT|UTR/NEU|SIN/PLU|IND//det//45 befogenheter//NN|UTR|PLU|IND|NOM//parataxis//5 som//KN//mark//48 en//DT|UTR|SIN|IND//det//48 tulltjänsteman//NN|UTR|SIN|IND|NOM//acl//45 att//IE//mark//50 hålla//VB|INF|AKT//acl//48 förhör//NN|NEU|SIN|IND|NOM//obj//50 ,//MID//punct//53 gripa//VB|INF|AKT//conj//5 en//DT|UTR|SIN|IND//det//55 person//NN|UTR|SIN|IND|NOM//obj//53 och//KN//cc//58 att//IE//mark//58 ta//VB|INF|AKT//conj//53 egendom//NN|UTR|SIN|IND|NOM//obj//58 i//PP//case//61 beslag//NN|NEU|SIN|IND|NOM//obl//58 .//MAD//punct//5
4.2.1 Kustbevakningen;Kontrollverksamheten//NN|UTR|SIN|DEF|NOM//nsubj//66 är//VB|PRS|AKT//cop//66 främst//AB|SUV//advmod//66 inriktad//PC|PRF|UTR|SIN|IND|NOM//parataxis//5 mot//PP//case//68 narkotikasmuggling//NN|UTR|SIN|IND|NOM//obl//66 och//KN//cc//71 storskalig//JJ|POS|UTR|SIN|IND|NOM//amod//71 smuggling//NN|UTR|SIN|IND|NOM//conj//68 av//PP//case//73 alkohol//NN|UTR|SIN|IND|NOM//nmod//71 och//KN//cc//75 tobak//NN|UTR|SIN|IND|NOM//conj//73 .//MID//punct//5
4.2.1 Kustbevakningen;Lagstöd//NN|NEU|SIN|IND|NOM//nsubj//78 finns//VB|PRS|SFO//parataxis//5 bl.a.//AB|AN//advmod//78 i//PP//case//81 tullagen//NN|UTR|SIN|DEF|NOM//obl//78 (//PAD//punct//83 2000:1281//RG|NOM//appos//81 )//PAD//punct//83 och//KN//cc//86 lagen//NN|UTR|SIN|DEF|NOM//conj//81 (//PAD//punct//88 2000:1225//RG|NOM//appos//86 )//PAD//punct//88 om//PP//case//91 straff//NN|NEU|SIN|IND|NOM//nmod//86 för//PP//case//93 smuggling//NN|UTR|SIN|IND|NOM//nmod//91 .//MAD//punct//5
4.2.1 Kustbevakningen;Kustbevakningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 behandling//NN|UTR|SIN|IND|NOM//nsubj:pass//4 av//PP//case//3 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//1 regleras//VB|PRS|SFO//ROOT//4 i//PP//advmod//4 dag//NN|UTR|SIN|IND|NOM//fixed//5 av//PP//case//8 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl:agent//4 (//PAD//punct//8 1998:204//RG|NOM//appos//8 )//PAD//punct//8 och//KN//cc//13 förordningen//NN|UTR|SIN|DEF|NOM//conj//8 (//PAD//punct//15 2003:188//RG|NOM//nummod//13 )//PAD//punct//15 om//PP//case//18 behandling//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//20 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//18 inom//PP//case//22 Kustbevakningen//PM|NOM//nmod//18 .//MAD//punct//4
4.2.1 Kustbevakningen;Till//PP//advmod//28 skillnad//NN|UTR|SIN|IND|NOM//fixed//24 från//PP//case//28 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 författning//NN|UTR|SIN|IND|NOM//obl//4 för//PP//case//30 Tullverket//PM|NOM//nmod//28 (//PAD//punct//32 se//VB|IMP|AKT//parataxis//4 avsnitt//NN|NEU|SIN|IND|NOM//nmod//34 4.2.4//RG|NOM//obj//32 )//PAD//punct//32 ,//MID//punct//38 som//HP|-|-|-//nsubj//38 gäller//VB|PRS|AKT//conj//4 i//PP//case//42 stället//NN|NEU|SIN|DEF|NOM//fixed//39 för//PP//fixed//39 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obl//38 ,//MID//punct//44 gäller//VB|PRS|AKT//conj//4 denna//DT|UTR|SIN|DEF//det//46 förordning//NN|UTR|SIN|IND|NOM//obj//44 utöver//PP//case//48 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//nmod//46 (//PAD//punct//46 1//RG|NOM//nummod//51 §//NN|AN//appos//46 )//PAD//punct//44 .//MAD//punct//4
4.2.1 Kustbevakningen;Förordningen//NN|UTR|SIN|DEF|NOM//nsubj//57 är//VB|PRS|AKT//cop//57 dock//AB//advmod//57 uppbyggd//PC|PRF|UTR|SIN|IND|NOM//conj//4 på//PP//case//61 ungefär//AB//advmod//60 samma//DT|UTR/NEU|SIN/PLU|IND//det//61 sätt//NN|NEU|SIN|IND|NOM//obl//57 som//KN//mark//64 Tullverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//64 författning//NN|UTR|SIN|IND|NOM//acl//61 .//MAD//punct//4
4.2.1 Kustbevakningen;Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//68 är//VB|PRS|AKT//cop//68 personuppgiftsansvarig//JJ|POS|UTR|SIN|IND|NOM//parataxis//4 för//PP//case//70 behandlingen//NN|UTR|SIN|DEF|NOM//obl//68 (//PAD//punct//68 8//RG|NOM//nummod//73 §//NN|AN//appos//68 )//PAD//punct//68 .//MID//punct//4
4.2.1 Kustbevakningen;Nedan//AB//advmod//77 redovisas//VB|PRS|SFO//parataxis//4 huvuddelen//NN|UTR|SIN|DEF|NOM//nsubj:pass//77 av//PP//case//81 de//DT|UTR/NEU|PLU|DEF//det//81 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//78 som//HP|-|-|-//nsubj//84 är//VB|PRS|AKT//cop//84 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//81 i//PP//case//88 Kustbevakningens//PM|GEN//nmod:poss//87 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 verksamhet//NN|UTR|SIN|IND|NOM//obl//84 .//MAD//punct//4
4.2.1 Kustbevakningen;I//PP//case//1 förordningen//NN|UTR|SIN|DEF|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 dels//KN//advmod//2 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 regler//NN|UTR|PLU|IND|NOM//nsubj//2 om//PP//case//7 behandling//NN|UTR|SIN|IND|NOM//nmod//5 av//PP//case//9 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//7 i//PP//case//13 Kustbevakningens//PM|GEN//nmod:poss//13 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 arbete//NN|NEU|SIN|IND|NOM//nmod//9 ,//MID//punct//36 dels//KN//advmod//36 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//36 om//PP//case//20 ett//DT|NEU|SIN|IND//det//20 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//20 register//NN|NEU|SIN|IND|NOM//nmod//16 för//PP//case//23 den//DT|UTR|SIN|DEF//det//23 verksamhet//NN|UTR|SIN|IND|NOM//nmod//20 som//HP|-|-|-//obj//26 förordningen//NN|UTR|SIN|DEF|NOM//nsubj//26 omfattar//VB|PRS|AKT//acl:relcl//23 –//PAD//punct//28 kustbevakningsdatabasen//NN|UTR|SIN|DEF|NOM//obj//26 .//MAD//punct//28
4.2.1 Kustbevakningen;I//PP//case//33 den//DT|UTR|SIN|DEF//det//33 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 verksamheten//NN|UTR|SIN|DEF|NOM//obl//36 får//VB|PRS|AKT//aux//36 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//36 behandlas//VB|INF|SFO//advcl//2 om//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 är//VB|PRS|AKT//cop//40 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//36 för//PP//mark//43 att//IE//mark//43 förhindra//VB|INF|AKT//advcl//40 eller//KN//cc//45 upptäcka//VB|INF|AKT//conj//43 brottslig//JJ|POS|UTR|SIN|IND|NOM//amod//47 verksamhet//NN|UTR|SIN|IND|NOM//obj//45 som//HP|-|-|-//nsubj//49 innefattar//VB|PRS|AKT//acl:relcl//47 brott//NN|NEU|PLU|IND|NOM//obj//49 mot//PP//mark//56 vilka//HP|UTR/NEU|PLU|IND//obj//56 Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//56 har//VB|PRS|AKT//aux//56 att//IE//mark//56 ingripa//VB|INF|AKT//advcl//49 ,//MID//punct//61 eller//KN//cc//61 för//PP//mark//61 att//IE//mark//61 utreda//VB|INF|AKT//conj//43 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//63 brott//NN|NEU|PLU|IND|NOM//obj//61 (//PAD//punct//61 4//RG|NOM//nummod//66 §//NN|AN//appos//61 )//PAD//punct//36 .//MAD//punct//2
4.2.1 Kustbevakningen;Känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 personuppgifter//NN|UTR|PLU|IND|NOM//nsubj//2 ,//MID//punct//70 dvs.//AB|AN//advmod//73 uppgifter//NN|UTR|PLU|IND|NOM//appos//70 om//PP//case//77 en//DT|UTR|SIN|IND//det//77 persons//NN|UTR|SIN|IND|GEN//nmod:poss//77 ras//NN|UTR|SIN|IND|NOM//nmod//73 eller//KN//cc//80 etniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 ursprung//NN|NEU|SIN|IND|NOM//conj//77 ,//MID//punct//83 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 åsikter//NN|UTR|PLU|IND|NOM//conj//77 ,//MID//punct//88 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 eller//KN//cc//87 filosofiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//85 övertygelse//NN|UTR|SIN|IND|NOM//conj//77 ,//MID//punct//90 medlemskap//NN|NEU|SIN|IND|NOM//conj//77 i//PP//case//92 fackförening//NN|UTR|SIN|IND|NOM//nmod//90 ,//MID//punct//94 hälsa//NN|UTR|SIN|IND|NOM//conj//92 eller//KN//cc//96 sexualliv//NN|NEU|SIN|IND|NOM//conj//92 (//PAD//punct//70 jfr//VB|AN//conj//2 13//RG|NOM//nummod//100 §//NN|AN//nmod//101 personuppgiftslagen//NN|UTR|SIN|DEF|NOM//obj//98 )//PAD//punct//2 ,//MID//punct//2 får//VB|PRS|AKT//aux//106 inte//AB//advmod//106 behandlas//VB|INF|SFO//conj//2 enbart//AB//advmod//106 på//PP//case//111 grund//NN|UTR|SIN|IND|NOM//fixed//108 av//PP//fixed//108 vad//HP|NEU|SIN|IND//dislocated//114 som//HP|-|-|-//nsubj//114 är//VB|PRS|AKT//cop//114 känt//PC|PRF|NEU|SIN|IND|NOM//advcl//106 om//PP//case//117 en//DT|UTR|SIN|IND//det//117 person//NN|UTR|SIN|IND|NOM//obl//114 i//PP//case//120 dessa//DT|UTR/NEU|PLU|DEF//det//120 avseenden//NN|NEU|PLU|IND|NOM//nmod//117 .//MAD//punct//2
4.2.1 Kustbevakningen;Om//PP//mark//127 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//127 om//PP//case//126 en//DT|UTR|SIN|IND//det//126 person//NN|UTR|SIN|IND|NOM//nmod//123 behandlas//VB|PRS|SFO//advcl//134 på//PP//case//130 annan//JJ|POS|UTR|SIN|IND|NOM//amod//130 grund//NN|UTR|SIN|IND|NOM//obl//127 får//VB|PRS|AKT//aux//134 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//134 dock//AB//advmod//134 kompletteras//VB|INF|SFO//parataxis//2 med//PP//case//137 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//137 personuppgifter//NN|UTR|PLU|IND|NOM//obl//134 ,//MID//punct//134 om//SN//mark//142 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//142 är//VB|PRS|AKT//cop//142 oundgängligen//AB//advmod//143 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advmod//134 för//PP//case//145 syftet//NN|NEU|SIN|DEF|NOM//obl//143 med//PP//case//147 behandlingen//NN|UTR|SIN|DEF|NOM//nmod//145 (//PAD//punct//147 9//RG|NOM//nummod//150 §//NN|AN//appos//147 )//PAD//punct//134 .//MAD//punct//2
4.2.1 Kustbevakningen;Förordningen//NN|UTR|SIN|DEF|NOM//nsubj//154 skiljer//VB|PRS|AKT//parataxis//2 på//PP//case//156 uppgifter//NN|UTR|PLU|IND|NOM//obl//154 som//HP|-|-|-//nsubj:pass//158 används//VB|PRS|SFO//acl:relcl//156 gemensamt//AB|POS//advmod//158 i//PP//case//161 verksamheten//NN|UTR|SIN|DEF|NOM//obl//158 (//PAD//punct//154 kustbevakningsdatabasen//NN|UTR|SIN|DEF|NOM//appos//154 )//PAD//punct//163 och//KN//cc//166 uppgifter//NN|UTR|PLU|IND|NOM//conj//154 som//HP|-|-|-//nsubj//172 endast//AB//advmod//172 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//172 eller//KN//cc//171 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//169 grupper//NN|UTR|PLU|IND|NOM//nsubj//175 av//PP//case//174 tjänstemän//NN|UTR|PLU|IND|NOM//nmod//172 har//VB|PRS|AKT//acl:relcl//166 tillgång//NN|UTR|SIN|IND|NOM//obj//175 till//PP//compound:prt//175 (//PAD//punct//180 11//RG|NOM//nummod//180 §//NN|AN//obl//175 )//PAD//punct//180 .//MAD//punct//154
4.2.1 Kustbevakningen;För//PP//case//184 behandlingen//NN|UTR|SIN|DEF|NOM//obl//189 av//PP//case//186 uppgifter//NN|UTR|PLU|IND|NOM//nmod//184 i//PP//case//188 kustbevakningsdatabasen//NN|UTR|SIN|DEF|NOM//nmod//186 finns//VB|PRS|SFO//conj//154 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//191 regler//NN|UTR|PLU|IND|NOM//nsubj//189 när//HA//mark//196 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//192 gäller//VB|PRS|AKT//fixed//192 de//DT|UTR/NEU|PLU|DEF//det//196 personer//NN|UTR|PLU|IND|NOM//acl//191 om//PP//mark//201 vilka//HD|UTR/NEU|PLU|IND//det//199 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//201 får//VB|PRS|AKT//aux//201 behandlas//VB|INF|SFO//acl//196 ,//MID//punct//201 vilka//HD|UTR/NEU|PLU|IND//det//204 uppgifter//NN|UTR|PLU|IND|NOM//appos//201 som//HP|-|-|-//nsubj//207 får//VB|PRS|AKT//aux//207 förekomma//VB|INF|AKT//acl:relcl//204 och//KN//cc//209 sökbegränsningar//NN|UTR|PLU|IND|NOM//conj//207 .//MAD//punct//154
4.2.1 Kustbevakningen;I//PP//case//212 förordningen//NN|UTR|SIN|DEF|NOM//obl//213 finns//VB|PRS|SFO//parataxis//154 också//AB//advmod//213 bl.a.//AB|AN//advmod//213 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//213 om//PP//case//218 sökning//NN|UTR|SIN|IND|NOM//nmod//216 och//KN//cc//220 gallring//NN|UTR|SIN|IND|NOM//conj//218 .//MAD//punct//154
4.2.1 Kustbevakningen;Personuppgiftslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//223 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//228 om//PP//case//225 rättelse//NN|UTR|SIN|IND|NOM//nmod//223 och//KN//cc//227 skadestånd//NN|NEU|SIN|IND|NOM//conj//225 tillämpas//VB|PRS|SFO//advcl//154 på//PP//case//230 behandling//NN|UTR|SIN|IND|NOM//obl//228 enligt//PP//case//232 förordningen//NN|UTR|SIN|DEF|NOM//obl//228 (//PAD//punct//232 23//RG|NOM//nummod//235 §//NN|AN//appos//232 )//PAD//punct//228 .//MAD//punct//2
4.2.1 Kustbevakningen;Personuppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//3 får//VB|PRS|AKT//aux//3 också//AB//advmod//3 behandlas//VB|INF|SFO//ROOT//3 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 kontroll-//NN|UTR|-|-|SMS//obl//3 och//KN//cc//8 tillsynsverksamhet//NN|UTR|SIN|IND|NOM//conj//6 som//HP|-|-|-//obj//17 Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//17 enligt//PP//case//12 lag//NN|UTR|SIN|IND|NOM//nmod//10 eller//KN//cc//14 förordning//NN|UTR|SIN|IND|NOM//conj//12 har//VB|PRS|AKT//aux//17 att//IE//mark//17 genomföra//VB|INF|AKT//acl:relcl//8 ,//MID//punct//3 om//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 är//VB|PRS|AKT//cop//22 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//3 för//PP//mark//25 att//IE//mark//25 inrikta//VB|INF|AKT//advcl//22 och//KN//cc//27 genomföra//VB|INF|AKT//conj//25 verksamheten//NN|UTR|SIN|DEF|NOM//obj//27 .//MAD//punct//3
4.2.1 Kustbevakningen;Personuppgifter//NN|UTR|PLU|IND|NOM//nsubj//31 får//VB|PRS|AKT//parataxis//3 vidare//AB|KOM//advmod//31 behandlas//VB|INF|SFO//xcomp//31 vid//PP//case//36 Kustbevakningens//PM|GEN//nmod:poss//36 handläggning//NN|UTR|SIN|IND|NOM//obl//33 av//PP//case//38 ärenden//NN|NEU|PLU|IND|NOM//nmod//36 om//PP//case//40 vattenföroreningsavgift//NN|UTR|SIN|IND|NOM//nmod//38 .//MAD//punct//31
4.2.1 Kustbevakningen;Slutligen//AB//advmod//46 får//VB|PRS|AKT//aux//46 Kustbevakningen//NN|UTR|SIN|DEF|NOM//nsubj//46 även//AB//advmod//46 behandla//VB|INF|AKT//conj//31 personuppgifter//NN|UTR|PLU|IND|NOM//obj//46 om//SN//mark//51 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 är//VB|PRS|AKT//cop//51 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//advcl//46 för//PP//mark//54 att//IE//mark//54 planera//VB|INF|AKT//advcl//51 ,//MID//punct//56 följa//VB|INF|AKT//conj//54 upp//PL//compound:prt//56 eller//KN//cc//59 utvärdera//VB|INF|AKT//conj//54 nu//AB//advmod//59 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//62 verksamheter//NN|UTR|PLU|IND|NOM//obj//59 .//MAD//punct//31
4.2.1 Kustbevakningen;Pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 lagstiftningsarbete//NN|NEU|SIN|IND|NOM//ROOT//1
4.2.1 Kustbevakningen;Som//KN//case//2 en//DT|UTR|SIN|IND//det//2 följd//NN|UTR|SIN|IND|NOM//obl//41 av//PP//case//5 den//DT|UTR|SIN|DEF//det//5 översyn//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//8 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 arbete//NN|NEU|SIN|IND|NOM//nmod//5 i//PP//case//11 den//DT|UTR|SIN|DEF//det//11 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//2 och//KN//cc//14 ordningshållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 verksamheten//NN|UTR|SIN|DEF|NOM//conj//11 som//KN//obj//21 Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//21 om//PP//case//19 Kustbevakningens//PM|GEN//nmod:poss//19 befogenheter//NN|UTR|PLU|IND|NOM//nmod//16 har//VB|PRS|AKT//aux//21 gjort//VB|SUP|AKT//acl:relcl//14 –//RG|NOM//punct//28 vilket//HP|NEU|SIN|IND//nsubj//28 i//PP//advmod//28 sin//PS|UTR|SIN|DEF//fixed//24 tur//NN|UTR|SIN|IND|NOM//fixed//24 har//VB|PRS|AKT//aux//28 lett//VB|SUP|AKT//acl:relcl//14 fram//PL//compound:prt//28 till//PP//case//34 betänkandet//NN|NEU|SIN|DEF|NOM//nmod//32 Kustbevakningens//PM|GEN//nmod:poss//34 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 befogenheter//NN|UTR|PLU|IND|NOM//obl//28  //_SP////34 (//PAD//punct//34 SOU//PM|NOM//appos//34 2008:55//RG|NOM//nummod//37 )//PAD//punct//37 –//RG|NOM//punct//2 pågår//VB|PRS|AKT//ROOT//41 i//PP//case//43 nuläget//NN|NEU|SIN|DEF|NOM//obl//41 ett//DT|NEU|SIN|IND//det//45 förnyelsearbete//NN|NEU|SIN|IND|NOM//obj//41 inom//PP//case//48 detta//DT|NEU|SIN|DEF//det//48 område//NN|NEU|SIN|IND|NOM//nmod//45 i//PP//case//50 regeringskansliet//NN|NEU|SIN|DEF|NOM//nmod//48 .//MAD//punct//41
