Sammanfattning;Expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 för//PP//case//3 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 investeringar//NN|UTR|PLU|IND|NOM//nmod//0 bildades//VB|PRT|SFO//ROOT//4 som//KN//case//7 en//DT|UTR|SIN|IND//det//7 del//NN|UTR|SIN|IND|NOM//obl//4 av//PP//case//10 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 ambitioner//NN|UTR|PLU|IND|NOM//nmod//7 om//PP//mark//15 att//SN//mark//15 Sverige//PM|NOM//nsubj//15 ska//VB|PRS|AKT//aux//15 bli//VB|INF|AKT//advcl//4 bäst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//15 i//PP//case//18 världen//NN|UTR|SIN|DEF|NOM//obl//15 på//PP//mark//21 att//IE//mark//21 använda//VB|INF|AKT//advcl//15 digitaliseringens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 möjligheter//NN|UTR|PLU|IND|NOM//obj//21 och//KN//cc//28 med//PP//case//28 det//DT|NEU|SIN|DEF//det//28 uttryckliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 syftet//NN|NEU|SIN|DEF|NOM//conj//23 att//SN//mark//33 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//33 ska//VB|PRS|AKT//aux//33 bli//VB|INF|AKT//acl//28 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//33 på//PP//case//37 digital//JJ|POS|UTR|SIN|IND|NOM//amod//37 verksamhetsutveckling//NN|UTR|SIN|IND|NOM//obl//33 .//MAD//punct//4
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;Förväntningar//NN|UTR|PLU|IND|NOM//nsubj//14 på//PP//case//9 användarvänlighet//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//11 effektivitet//NN|UTR|SIN|IND|NOM//conj//9 hos//PP//case//13 myndigheterna//NN|UTR|PLU|DEF|NOM//nmod//11 ökar//VB|PRS|AKT//parataxis//3 i//PP//case//17 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 takt//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//3
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 innebär//VB|PRS|AKT//parataxis//3 att//SN//mark//26 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//23 verksamhetsutveckling//NN|UTR|SIN|IND|NOM//nsubj//26 också//AB//advmod//26 behöver//VB|PRS|AKT//aux//26 gå//VB|INF|AKT//ccomp//20 snabbare//AB|KOM//advmod//26 .//MAD//punct//3
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;Expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj//31 har//VB|PRS|AKT//aux//31 identifierat//VB|SUP|AKT//parataxis//3 sex//RG|NOM//nummod//33 områden//NN|NEU|PLU|IND|NOM//obj//31 som//HP|-|-|-//case//35 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//37 behöver//VB|PRS|AKT//aux//37 utveckla//VB|INF|AKT//advcl//31 vidare//AB|KOM//advmod//37 .//MAD//punct//3
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;•//NN|UTR|SIN|IND|NOM//nsubj//1 Utgå//VB|IMP|AKT//ROOT//1 ifrån//PP//case//3 intressenterna//NN|UTR|PLU|DEF|NOM//obl//1 .//MAD//punct//1
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;För//PP//mark//7 att//IE//mark//7 skapa//VB|INF|AKT//advcl//9 värde//NN|NEU|SIN|IND|NOM//obj//7 behöver//VB|PRS|AKT//parataxis//1 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//11 verksamhetsutveckling//NN|UTR|SIN|IND|NOM//obj//9 vara//VB|INF|AKT//cop//13 kreativ//JJ|POS|UTR|SIN|IND|NOM//xcomp//9 och//KN//cc//15 framåtriktad//PC|PRF|UTR|SIN|IND|NOM//conj//13 snarare//AB|KOM//advmod//9 än//KN//mark//19 att//IE//mark//19 utgå//VB|INF|AKT//advcl//9 från//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//25 i//PP//advmod//24 dag//NN|UTR|SIN|IND|NOM//fixed//22 identifierade//VB|PRT|AKT//amod//25 behoven//NN|NEU|PLU|DEF|NOM//obj//19 .//MAD//punct//1
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;•//NN|UTR|SIN|IND|NOM//nmod//1 Styr//VB|IMP|AKT//ROOT//1 och//KN//cc//3 följ//VB|IMP|AKT//conj//1 upp//PL//compound:prt//3 mot//PP//case//6 effektmål//NN|NEU|PLU|IND|NOM//obl//3 .//MAD//punct//1
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;•//NN|UTR|SIN|IND|NOM//nsubj//1 Etablera//VB|INF|AKT//ROOT//1 ett//DT|NEU|SIN|IND//det//3 förhållningssätt//NN|NEU|SIN|IND|NOM//obj//1 där//HA//advmod//6 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//6 prövar//VB|PRS|AKT//acl:relcl//3 och//KN//cc//8 testar//VB|PRS|AKT//conj//6 ,//MID//punct//1 och//KN//cc//11 stämmer//VB|PRS|AKT//conj//1 av//PP//case//13 regelbundet//AB//obl//11 med//PP//case//16 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 aktörer//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//19 därmed//AB//advmod//19 skapar//VB|PRS|AKT//conj//1 kontinuerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 återkopplingscykler//NN|UTR|PLU|IND|NOM//obj//19 .//MAD//punct//1
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;•//NN|UTR|SIN|IND|NOM//nsubj//1 Etablera//VB|INF|AKT//ROOT//1 korta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 lärocykler//NN|UTR|PLU|IND|NOM//obj//1 som//HP|-|-|-//nsubj//5 inbegriper//VB|PRS|AKT//acl:relcl//3 ledningen//NN|UTR|SIN|DEF|NOM//obj//5 .//MAD//punct//1
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;Genom//PP//mark//10 att//IE//mark//10 involvera//VB|INF|AKT//advcl//19 ledningen//NN|UTR|SIN|DEF|NOM//obj//10 i//PP//case//13 lärocyklerna//NN|UTR|PLU|DEF|NOM//nmod//11 kan//VB|PRS|AKT//aux//19 dessutom//AB//advmod//19 en//DT|UTR|SIN|IND//det//18 solid//JJ|POS|UTR|SIN|IND|NOM//amod//18 kompetensgrund//NN|UTR|SIN|IND|NOM//nsubj:pass//19 byggas//VB|INF|SFO//parataxis//1 upp//PL//compound:prt//19 .//MAD//punct//1
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;•//NN|UTR|SIN|IND|NOM//nmod//1 Säkerställ//VB|IMP|AKT//ROOT//1 att//SN//mark//5 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//5 går//VB|PRS|AKT//ccomp//1 i//PP//case//7 takt//NN|UTR|SIN|IND|NOM//obl//5 .//MAD//punct//1
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//11 kan//VB|PRS|AKT//aux//11 kallas//VB|INF|SFO//parataxis//1 för//PP//case//15 ett//DT|NEU|SIN|IND//det//15 agilt//PC|PRF|NEU|SIN|IND|NOM//amod//15 arbetssätt//NN|NEU|SIN|IND|NOM//obl//11 ,//MID//punct//11 men//KN//cc//19 det//DT|NEU|SIN|DEF//det//19 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//11 är//VB|PRS|AKT//cop//19 att//SN//mark//24 arbetssättet//NN|NEU|SIN|DEF|NOM//nsubj//24 är//VB|PRS|AKT//cop//24 inkluderande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//csubj//19 ,//MID//punct//26 kompetensöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//24 och//KN//cc//28 innefattar//VB|PRS|AKT//conj//24 ett//DT|NEU|SIN|IND//det//31 ständigt//JJ|POS|NEU|SIN|IND|NOM//amod//31 lärande//NN|NEU|SIN|IND|NOM//obj//28 genom//PP//case//36 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 och//KN//cc//35 snabbare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//33 leveranser//NN|UTR|PLU|IND|NOM//obl//28 .//MAD//punct//11
Accelerera myndigheternas verksamhetsutveckling genom att etablera ett mer flexibelt och snabbfotat arbetssätt;•//NN|UTR|SIN|IND|NOM//nsubj//1 Etablera//VB|INF|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//3 kultur//NN|UTR|SIN|IND|NOM//obj//1 som//HP|-|-|-//nsubj//5 främjar//VB|PRS|AKT//acl:relcl//3 kreativitet//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//11 ett//DT|NEU|SIN|IND//det//11 sunt//JJ|POS|NEU|SIN|IND|NOM//amod//11 kritiskt//JJ|POS|NEU|SIN|IND|NOM//advmod//11 ifrågasättande//NN|NEU|SIN|IND|NOM//conj//6 .//MAD//punct//1

Regeringens aktiva ledarskap;Om//PP//case//1 målet//NN|NEU|SIN|DEF|NOM//nsubj:pass//15 att//SN//mark//5 Sverige//PM|NOM//nsubj//5 ska//VB|PRS|AKT//aux//5 bli//VB|INF|AKT//acl:relcl//1 bäst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//5 i//PP//case//8 världen//NN|UTR|SIN|DEF|NOM//obl//5 på//PP//mark//11 att//IE//mark//11 använda//VB|INF|AKT//advcl//5 digitaliseringens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 möjligheter//NN|UTR|PLU|IND|NOM//obj//11 ska//VB|PRS|AKT//aux//15 nås//VB|INF|SFO//advcl//18 behöver//VB|PRS|AKT//aux//18 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//18 bli//VB|INF|AKT//ROOT//18 bäst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//18 på//PP//mark//22 att//IE//mark//22 främja//VB|INF|AKT//advcl//18 och//KN//cc//24 stötta//VB|INF|AKT//conj//22 en//DT|UTR|SIN|IND//det//27 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//27 utveckling//NN|UTR|SIN|IND|NOM//obj//24 .//MAD//punct//18
Regeringens aktiva ledarskap;Expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj//31 har//VB|PRS|AKT//aux//31 identifierat//VB|SUP|AKT//parataxis//18 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 förbättringsmöjligheter//NN|UTR|PLU|IND|NOM//obj//31 för//PP//mark//36 att//IE//mark//36 utveckla//VB|INF|AKT//advcl//31 ett//DT|NEU|SIN|IND//det//39 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//39 ledarskap//NN|NEU|SIN|IND|NOM//obj//36 .//MAD//punct//18
Regeringens aktiva ledarskap;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 handlar//VB|PRS|AKT//parataxis//18 främst//AB|SUV//advmod//42 om//PP//mark//46 att//IE//mark//46 etablera//VB|INF|AKT//advcl//42 ett//DT|NEU|SIN|IND//det//49 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//49 förhållningssätt//NN|NEU|SIN|IND|NOM//obj//46 till//PP//case//51 verksamhetsutveckling//NN|UTR|SIN|IND|NOM//obl//46 som//HP|-|-|-//nsubj//53 sträcker//VB|PRS|AKT//acl:relcl//51 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//53 över//PP//case//56 departements-//NN|UTR|-|-|SMS//obl//53 och//KN//cc//58 myndighetsgränser//NN|UTR|PLU|IND|NOM//conj//56 .//MAD//punct//42

Myndigheten för digital förvaltning – en viktig aktör;Expertgruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 ingår//VB|PRS|AKT//ROOT//2 från//PP//case//6 den//DT|UTR|SIN|DEF//det//5 1//RO|NOM//nummod//6 september//NN|UTR|SIN|IND|NOM//obl//2 2018//RG|NOM//nummod//6 i//PP//case//11 den//DT|UTR|SIN|DEF//det//11 nybildade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//11 Myndigheten//NN|UTR|SIN|DEF|NOM//obl//2 för//PP//case//14 digital//JJ|POS|UTR|SIN|IND|NOM//amod//14 förvaltning//NN|UTR|SIN|IND|NOM//nmod//11 (//PAD//punct//11 DIGG//PM|NOM//appos//11 )//PAD//punct//11 .//MAD//punct//2
Myndigheten för digital förvaltning – en viktig aktör;DIGG//PM|NOM//nsubj//20 blir//VB|PRS|AKT//conj//2 en//DT|UTR|SIN|IND//det//23 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//23 aktör//NN|UTR|SIN|IND|NOM//xcomp//20 för//PP//mark//26 att//IE//mark//26 möjliggöra//VB|INF|AKT//acl//23 en//DT|UTR|SIN|IND//det//30 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//30 digital//JJ|POS|UTR|SIN|IND|NOM//amod//30 förvaltning//NN|UTR|SIN|IND|NOM//obj//26 .//MAD//punct//2
Myndigheten för digital förvaltning – en viktig aktör;När//HA//case//4 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 den//DT|UTR|SIN|DEF//det//4 verksamhet//NN|UTR|SIN|IND|NOM//obl//8 som//HP|-|-|-//obj//7 expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj//7 bedrivit//VB|SUP|AKT//acl:relcl//4 har//VB|PRS|AKT//ROOT//8 vi//PN|UTR|PLU|DEF|SUB//nsubj//8 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 medskick//NN|NEU|SIN|IND|NOM//obj//8 ://MAD//punct//8
Myndigheten för digital förvaltning – en viktig aktör;•//NN|UTR|SIN|IND|NOM//nmod//1 Fortsätt//NN|UTR|SIN|IND|NOM//ROOT//1 att//IE//mark//3 utveckla//VB|INF|AKT//acl//1 en//DT|UTR|SIN|IND//det//8 tillitsfull//JJ|POS|UTR|SIN|IND|NOM//amod//8 och//KN//cc//7 öppen//JJ|POS|UTR|SIN|IND|NOM//conj//5 dialog//NN|UTR|SIN|IND|NOM//obj//3 med//PP//case//11 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//11 ledningar//NN|UTR|PLU|IND|NOM//obl//3 .//MAD//punct//1
Myndigheten för digital förvaltning – en viktig aktör;•//NN|UTR|SIN|IND|NOM//punct//1 Utveckla//VB|INF|AKT//ROOT//1 ett//DT|NEU|SIN|IND//det//4 digitalt//JJ|POS|NEU|SIN|IND|NOM//amod//4 självhjälpsverktyg//NN|NEU|SIN|IND|NOM//obj//1 som//KN//mark//7 ett//DT|NEU|SIN|IND//det//7 komplement//NN|NEU|SIN|IND|NOM//acl//4 till//PP//case//9 dialogen//NN|UTR|SIN|DEF|NOM//nmod//7 och//KN//cc//13 för//PP//mark//13 att//IE//mark//13 nå//VB|INF|AKT//conj//1 så//AB//advmod//15 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//13 som//KN//mark//17 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//13 .//MAD//punct//1
Myndigheten för digital förvaltning – en viktig aktör;•//NN|UTR|SIN|IND|NOM//nmod//1 Fortsätt//NN|UTR|SIN|IND|NOM//ROOT//1 att//IE//mark//3 analysera//VB|INF|AKT//acl//1 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 och//KN//cc//7 mer//AB|KOM//advmod//7 strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 investeringar//NN|UTR|PLU|IND|NOM//obj//3 på//PP//case//11 det//DT|NEU|SIN|DEF//det//11 sätt//NN|NEU|SIN|IND|NOM//obl//3 som//HP|-|-|-//obj//14 expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj//14 gjort//VB|SUP|AKT//acl:relcl//11 .//MAD//punct//1
Myndigheten för digital förvaltning – en viktig aktör;Erfarenheter//NN|UTR|PLU|IND|NOM//nsubj//20 från//PP//case//19 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//19 grannländer//NN|NEU|PLU|IND|NOM//nmod//16 visar//VB|PRS|AKT//parataxis//1 att//SN//mark//26 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//26 är//VB|PRS|AKT//cop//26 ett//DT|NEU|SIN|IND//det//26 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//26 redskap//NN|NEU|SIN|IND|NOM//ccomp//20 för//PP//mark//29 att//IE//mark//29 minska//VB|INF|AKT//advcl//26 risken//NN|UTR|SIN|DEF|NOM//obj//29 för//PP//advmod//32 felriktade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 och//KN//cc//34 misslyckade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//32 satsningar//NN|UTR|PLU|IND|NOM//nmod//30 .//MAD//punct//1
Myndigheten för digital förvaltning – en viktig aktör;•//NN|UTR|SIN|IND|NOM//obl//1 Använd//VB|IMP|AKT//ROOT//1 medarbetare//NN|UTR|PLU|IND|NOM//obj//1 med//PP//case//4 specialistkompetens//NN|UTR|SIN|IND|NOM//obl//1 inom//PP//case//6 myndigheterna//NN|UTR|PLU|DEF|NOM//obl//1 i//PP//case//8 arbetet//NN|NEU|SIN|DEF|NOM//nmod//6 med//PP//case//10 investeringsanalyserna//NN|UTR|PLU|DEF|NOM//obl//1 .//MAD//punct//1
Myndigheten för digital förvaltning – en viktig aktör;•//NN|UTR|SIN|IND|NOM//nsubj//1 Skapa//VB|INF|AKT//ROOT//1 mötesplatser//NN|UTR|PLU|IND|NOM//obj//1 ,//MID//punct//5 både//KN//cc//5 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//2 och//KN//cc//7 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//5 ,//MID//punct//10 för//PP//case//10 kompetensutveckling//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//12 erfarenhetsutbyte//NN|NEU|SIN|IND|NOM//conj//10 och//KN//cc//14 inspiration//NN|UTR|SIN|IND|NOM//conj//10 kring//PP//case//16 verksamhetsutveckling//NN|UTR|SIN|IND|NOM//nmod//10 .//MAD//punct//1

