Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 25//RG|NOM//nummod//5 mars//NN|UTR|SIN|IND|NOM//nmod//0 1999//RG|NOM//nummod//5 .//MAD//punct//0
3.1 Tilldelningsformer;Ett//DT|NEU|SIN|IND//det//73 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//73 exempel//NN|NEU|SIN|IND|NOM//nsubj//74 utgör//VB|PRS|AKT//parataxis//4 EU//PM|NOM//nsubj//74 ://MID//punct//75 s//PP//nummod//78 förordning//NN|UTR|SIN|IND|NOM//nmod//79 3093/94//RG|NOM//obl//74 om//PP//mark//82 att//IE//mark//82 fasa//VB|INF|AKT//advcl//74 ut//PL//compound:prt//82 ozonförstörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 ämnen//NN|NEU|PLU|IND|NOM//obj//82 .//MAD//punct//4
3.1 Tilldelningsformer;Sker//VB|PRS|AKT//advcl//7 tilldelningen//NN|UTR|SIN|DEF|NOM//obj//0 genom//PP//case//4 en//DT|UTR|SIN|IND//det//4 auktion//NN|UTR|SIN|IND|NOM//obl//0 kan//VB|PRS|AKT//aux//7 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//7 äga//VB|INF|AKT//ROOT//7 rum//NN|NEU|SIN|IND|NOM//obj//7 års-//NN|UTR|-|-|SMS//advmod//7 eller//KN//cc//11 månadsvis//AB//conj//9 .//MID//punct//7
3.1 Tilldelningsformer;Är//VB|PRS|AKT//cop//16 tilldelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//16 historiskt//AB|POS//advmod//16 baserad//PC|PRF|UTR|SIN|IND|NOM//advcl//21 kan//VB|PRS|AKT//aux//21 lagstiftaren//NN|UTR|SIN|DEF|NOM//nsubj//21 på//PP//advmod//21 förhand//NN|UTR|SIN|IND|NOM//fixed//19 fastställa//VB|INF|AKT//parataxis//7 vad//HP|NEU|SIN|IND//obj//26 varje//DT|UTR/NEU|SIN|IND//det//24 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//26 får//VB|PRS|AKT//aux//26 släppa//VB|INF|AKT//ccomp//21 ut//PL//compound:prt//26 under//PP//case//31 en//DT|UTR|SIN|IND//det//31 viss//JJ|POS|UTR|SIN|IND|NOM//amod//31 period//NN|UTR|SIN|IND|NOM//obl//26 ,//MID//punct//21 t.ex.//AB|AN//advmod//35 fem//RG|NOM//nummod//35 år//NN|NEU|PLU|IND|NOM//appos//21 .//MAD//punct//7

3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Utsläppsrätten//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 bör//VB|PRS|AKT//aux//2 betraktas//VB|INF|SFO//ROOT//2 som//KN//case//6 en//DT|UTR|SIN|IND//det//6 tidsbegränsad//PC|PRF|UTR|SIN|IND|NOM//amod//6 tillåtelse//NN|UTR|SIN|IND|NOM//xcomp//2 att//IE//mark//8 släppa//VB|INF|AKT//acl//6 ut//PL//compound:prt//8 koldioxid//NN|UTR|SIN|IND|NOM//obj//8 .//MAD//punct//2
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Lagstiftaren//NN|UTR|SIN|DEF|NOM//nsubj//16 kan//VB|PRS|AKT//aux//16 i//PP//case//15 lag//NN|UTR|SIN|IND|NOM//obl//16 förbehålla//VB|INF|AKT//parataxis//2 det//DT|NEU|SIN|DEF//det//19 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 rätten//NN|UTR|SIN|DEF|NOM//obj//16 att//IE//mark//25 vid//PP//case//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 tidpunkter//NN|UTR|PLU|IND|NOM//obl//25 kunna//VB|INF|AKT//aux//25 korrigera//VB|INF|AKT//acl//19 tilldelningen//NN|UTR|SIN|DEF|NOM//obj//25 .//MAD//punct//2
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 kan//VB|PRS|AKT//aux//30 vara//VB|INF|AKT//parataxis//2 i//PP//case//32 fall//NN|NEU|PLU|IND|NOM//obl//30 där//HA//advmod//35 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//35 inser//VB|PRS|AKT//acl:relcl//30 att//SN//mark//43 målet//NN|NEU|SIN|DEF|NOM//nsubj:pass//43 om//PP//case//39 utsläppsminskning//NN|UTR|SIN|IND|NOM//nmod//37 inte//AB//advmod//43 kommer//VB|PRS|AKT//aux//43 att//IE//mark//43 nås//VB|INF|SFO//ccomp//35 i//PP//case//45 tid//NN|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//30
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//51 kan//VB|PRS|AKT//aux//51 då//AB//advmod//51 antingen//KN//cc//51 ändra//VB|INF|AKT//parataxis//30 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 tilldelningen//NN|UTR|SIN|DEF|NOM//obj//51 av//PP//case//55 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//53 eller//KN//cc//58 att//IE//mark//58 dra//VB|INF|AKT//conj//51 in//PL//compound:prt//58 redan//AB//advmod//61 tilldelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//62 utsläppsrätter//NN|NEU|PLU|IND|NOM//obj//58 .//MAD//punct//51
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;I//PP//case//65 samband//NN|NEU|SIN|IND|NOM//obl//77 med//PP//case//68 en//DT|UTR|SIN|IND//det//68 korrigering//NN|UTR|SIN|IND|NOM//nmod//65 av//PP//case//70 tilldelning//NN|UTR|SIN|IND|NOM//nmod//68 måste//VB|PRS|AKT//aux//77 även//AB//advmod//74 en//DT|UTR|SIN|IND//det//74 korrigering//NN|UTR|SIN|IND|NOM//nsubj//77 av//PP//case//76 taket//NN|NEU|SIN|DEF|NOM//nmod//74 ske//VB|INF|AKT//advcl//51 .//MAD//punct//30
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Dock//AB//advmod//83 bör//VB|PRS|AKT//aux//83 ändringarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//83 inte//AB//advmod//83 vidtas//VB|INF|SFO//parataxis//30 alltför//AB//advmod//85 ofta//AB|POS//advmod//83 .//MAD//punct//30
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 måste//VB|PRS|AKT//aux//89 finnas//VB|INF|SFO//parataxis//30 en//DT|UTR|SIN|IND//det//92 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//92 grad//NN|UTR|SIN|IND|NOM//nsubj//89 av//PP//case//94 förutsebarhet//NN|UTR|SIN|IND|NOM//nmod//92 hos//PP//case//98 den//DT|UTR|SIN|DEF//det//98 enskilde//JJ|POS|MAS|SIN|DEF|NOM//amod//98 företagaren//NN|UTR|SIN|DEF|NOM//nmod//94 .//MAD//punct//30
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Det//DT|NEU|SIN|DEF//det//102 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//102 försurningsprogrammet//NN|NEU|SIN|DEF|NOM//nsubj//103 ger//VB|PRS|AKT//parataxis//30 exempel//NN|NEU|PLU|IND|NOM//obj//103 på//PP//mark//109 hur//HA//advmod//109 tilldelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//109 kan//VB|PRS|AKT//aux//109 ändras//VB|INF|SFO//advcl//103 .//MAD//punct//30
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Programmet//NN|NEU|SIN|DEF|NOM//nsubj//112 gör//VB|PRS|AKT//parataxis//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//112 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//112 att//IE//mark//116 minska//VB|INF|AKT//advcl//112 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//118 tilldelningen//NN|UTR|SIN|DEF|NOM//obj//116 av//PP//case//120 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//118 .//MAD//punct//112
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Under//PP//case//124 två//RG|NOM//nummod//124 perioder//NN|UTR|PLU|IND|NOM//obl//125 löper//VB|PRS|AKT//conj//112 programmet//NN|NEU|SIN|DEF|NOM//obj//125 ,//MID//punct//128 1995–2000//NN|UTR|SIN|IND|NOM//conj//126 och//KN//cc//130 2000–2010//NN|UTR|SIN|IND|NOM//conj//126 .//MAD//punct//112
3.2 Möjligheten att korrigera tilldelningen eller dra in tilldelade utsläppsrätter;Vid//PP//case//133 påbörjandet//NN|NEU|SIN|DEF|NOM//obl//138 av//PP//case//137 den//DT|UTR|SIN|DEF//det//137 andra//RO|NOM//amod//137 perioden//NN|UTR|SIN|DEF|NOM//nmod//133 anger//VB|PRS|AKT//conj//112 lagen//NN|UTR|SIN|DEF|NOM//nsubj//138 att//SN//mark//145 det//DT|NEU|SIN|DEF//det//143 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//143 naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//145 kan//VB|PRS|AKT//aux//145 spärra//VB|INF|AKT//ccomp//138 tilldelningen//NN|UTR|SIN|DEF|NOM//obj//145 av//PP//case//148 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//146 .//MAD//punct//30

4 Kontroll- och sanktionssystem;För//PP//mark//6 att//SN//fixed//0 det//DT|NEU|SIN|DEF//det//4 fastställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//4 taket//NN|NEU|SIN|DEF|NOM//nsubj:pass//6 ska//VB|PRS|AKT//aux//6 upprätthållas//VB|INF|SFO//advcl//7 behöver//VB|PRS|AKT//aux//9 lagstiftaren//NN|UTR|SIN|DEF|NOM//nsubj//9 upprätta//VB|INF|AKT//advcl//29 ett//DT|NEU|SIN|IND//det//12 strikt//JJ|POS|NEU|SIN|IND|NOM//amod//12 kontroll-//NN|UTR|-|-|SMS//obj//9 och//KN//cc//14 sanktionssystem//NN|NEU|PLU|IND|NOM//conj//12 .//MID//punct//9
4 Kontroll- och sanktionssystem;Erfarenheterna//NN|UTR|PLU|DEF|NOM//nsubj//21 från//PP//case//20 det//DT|NEU|SIN|DEF//det//20 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 försurningsprogrammet//NN|NEU|SIN|DEF|NOM//nmod//16 visar//VB|PRS|AKT//parataxis//9 att//SN//mark//28 om//SN//mark//28 inte//AB//advmod//27 det//DT|NEU|SIN|DEF//det//27 fastställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//27 taket//NN|NEU|SIN|DEF|NOM//obl//28 upprätthålls//VB|PRS|SFO//ccomp//21 minskar//VB|PRS|AKT//ROOT//29 också//AB//advmod//29 tilltron//NN|UTR|SIN|DEF|NOM//nsubj//29 till//PP//case//33 systemet//NN|NEU|SIN|DEF|NOM//obl//29 .//MAD//punct//29
4 Kontroll- och sanktionssystem;Fungerar//VB|PRS|AKT//parataxis//29 inte//AB//advmod//35 tilltron//NN|UTR|SIN|DEF|NOM//obj//35 finns//VB|PRS|SFO//conj//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 en//DT|UTR|SIN|IND//det//41 risk//NN|UTR|SIN|IND|NOM//nsubj//38 för//PP//mark//46 att//SN//mark//46 företagarna//NN|UTR|PLU|DEF|NOM//nsubj//46 inte//AB//advmod//46 fullföljer//VB|PRS|AKT//acl//41 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//48 åtaganden//NN|NEU|PLU|IND|NOM//obj//46 i//PP//case//50 tid//NN|UTR|SIN|IND|NOM//obl//46 .//MAD//punct//29
4 Kontroll- och sanktionssystem;Fusk//NN|NEU|PLU|IND|NOM//parataxis//29 kan//VB|PRS|AKT//aux//55 också//AB//advmod//55 uppkomma//VB|INF|AKT//parataxis//29 ,//MID//punct//55 t.ex.//AB|AN//advmod//60 att//SN//mark//60 företagarna//NN|UTR|PLU|DEF|NOM//nsubj//60 släpper//VB|PRS|AKT//advcl//55 ut//PL//compound:prt//60 mer//AB|KOM//mark//67 än//KN//fixed//62 vad//HP|NEU|SIN|IND//obj//67 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//67 har//VB|PRS|AKT//aux//67 rapporterat//VB|SUP|AKT//advcl//60 in//PL//compound:prt//67 .//MAD//punct//29
4 Kontroll- och sanktionssystem;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 reglering//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//4 utsläpp//NN|NEU|PLU|IND|NOM//nmod//2 öppnar//VB|PRS|AKT//conj//1 systemet//NN|NEU|SIN|DEF|NOM//obj//5 med//PP//case//8 tak//NN|NEU|SIN|IND|NOM//obl//5 och//KN//cc//10 handel//NN|UTR|SIN|IND|NOM//conj//8 för//PP//case//13 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 former//NN|UTR|PLU|IND|NOM//obl//5 av//PP//case//15 kontroll//NN|UTR|SIN|IND|NOM//nmod//13 och//KN//cc//17 sanktioner//NN|UTR|PLU|IND|NOM//conj//15 .//MAD//punct//1
4 Kontroll- och sanktionssystem;Nedan//AB//advmod//24 har//VB|PRS|AKT//aux//24 jag//PN|UTR|SIN|DEF|SUB//nsubj//24 i//PP//advmod//24 huvudsak//NN|UTR|SIN|IND|NOM//fixed//22 valt//VB|SUP|AKT//conj//1 att//IE//mark//26 redogöra//VB|INF|AKT//xcomp//24 för//PP//case//28 kontroll-//NN|UTR|-|-|SMS//obl//26 och//KN//cc//30 sanktionsmodeller//NN|UTR|PLU|IND|NOM//conj//28 som//HP|-|-|-//nsubj//32 finns//VB|PRS|SFO//acl:relcl//30 i//PP//case//35 amerikanska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 system//NN|NEU|PLU|IND|NOM//obl//32 med//PP//case//37 tak//NN|NEU|SIN|IND|NOM//nmod//35 och//KN//cc//39 handel//NN|UTR|SIN|IND|NOM//conj//37 med//PP//case//41 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//39 samt//KN//cc//45 det//DT|NEU|SIN|DEF//det//45 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 systemet//NN|NEU|SIN|DEF|NOM//conj//28 för//PP//case//48 indirekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 skatter//NN|UTR|PLU|IND|NOM//nmod//45 .//MAD//punct//1

4.1 Kontroll;Ett//DT|NEU|SIN|IND//det//1 register//NN|NEU|SIN|IND|NOM//nsubj:pass//3 behöver//VB|PRS|AKT//aux//3 införas//VB|INF|SFO//ROOT//3 som//HP|-|-|-//nsubj//5 tillhandahåller//VB|PRS|AKT//advcl//3 information//NN|UTR|SIN|IND|NOM//obj//5 om//PP//mark//10 vilka//HP|UTR/NEU|PLU|IND//dislocated//10 som//HP|-|-|-//nsubj//10 innehar//VB|PRS|AKT//acl//6 utsläppsrätter//NN|NEU|PLU|IND|NOM//obj//10 ,//MID//punct//3 antalet//NN|NEU|SIN|DEF|NOM//nmod//14 utsläppsrätter//NN|NEU|PLU|IND|NOM//appos//3 per//PP//case//16 innehavare//NN|UTR|SIN|IND|NOM//nmod//14 samt//KN//cc//19 utsläppsrättens//NN|NEU|PLU|DEF|GEN//nmod:poss//19 giltighetstid//NN|UTR|SIN|IND|NOM//conj//16 .//MAD//punct//3
4.1 Kontroll;Systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//23 kan//VB|PRS|AKT//aux//23 benämnas//VB|INF|SFO//parataxis//3 tillgodohavanderegister//NN|UTR|PLU|IND|NOM//obj//23 .//MID//punct//23
4.1 Kontroll;Alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//appos//23 som//HP|-|-|-//nsubj//29 vill//VB|PRS|AKT//aux//29 handla//VB|INF|AKT//acl:relcl//26 måste//VB|PRS|AKT//aux//31 ansluta//VB|INF|AKT//xcomp//29 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//31 till//PP//case//36 ett//DT|NEU|SIN|IND//det//36 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//36 konto//NN|NEU|SIN|IND|NOM//obl//31 .//MID//punct//23
4.1 Kontroll;Ett//DT|NEU|SIN|IND//det//40 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//40 system//NN|NEU|SIN|IND|NOM//nsubj//41 finns//VB|PRS|SFO//parataxis//23 i//PP//case//45 det//DT|NEU|SIN|DEF//det//45 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 försurningsprogrammet//NN|NEU|SIN|DEF|NOM//obl//41 .//MAD//punct//3
4.1 Kontroll;Företagen//NN|NEU|PLU|DEF|NOM//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 åläggas//VB|INF|SFO//ROOT//2 att//IE//mark//4 hålla//VB|INF|AKT//xcomp//2 ett//DT|NEU|SIN|IND//det//7 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 register//NN|NEU|SIN|IND|NOM//obj//4 över//PP//case//9 bränsleanvändning//NN|UTR|SIN|IND|NOM//nmod//7 .//MAD//punct//2
4.1 Kontroll; //_SP////10 Registret//NN|NEU|SIN|DEF|NOM//nsubj//15 ska//VB|PRS|AKT//aux//15 vara//VB|INF|AKT//cop//15 tillgängligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 för//PP//case//17 inspektion//NN|UTR|SIN|IND|NOM//advmod//15 .//MAD//punct//21
4.1 Kontroll;Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//21 kan//VB|PRS|AKT//aux//21 utföra//VB|INF|AKT//conj//15 stickprovskontroller//NN|UTR|PLU|IND|NOM//obj//21 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 de//DT|UTR/NEU|PLU|DEF//det//25 system//NN|NEU|PLU|IND|NOM//obl//21 som//HP|-|-|-//nsubj//27 finns//VB|PRS|SFO//acl:relcl//25 för//PP//case//29 moms//NN|UTR|SIN|IND|NOM//obl//27 och//KN//cc//32 indirekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 skatter//NN|UTR|PLU|IND|NOM//conj//29 .//MAD//punct//21
4.1 Kontroll;För//PP//mark//39 det//DT|NEU|SIN|DEF//fixed//34 fall//NN|NEU|SIN|IND|NOM//fixed//34 att//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 finns//VB|PRS|SFO//advcl//50 en//DT|UTR|SIN|IND//det//42 utvecklad//PC|PRF|UTR|SIN|IND|NOM//amod//42 mätteknik//NN|UTR|SIN|IND|NOM//nsubj//39 att//IE//mark//44 mäta//VB|INF|AKT//acl//42 utsläpp//NN|NEU|PLU|IND|NOM//obj//44 av//PP//case//47 koldioxid//NN|UTR|SIN|IND|NOM//nmod//45 kan//VB|PRS|AKT//aux//50 lagstiftaren//NN|UTR|SIN|DEF|NOM//nsubj//50 ange//VB|INF|AKT//conj//15 krav//NN|NEU|PLU|IND|NOM//obj//50 på//PP//case//53 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//51 om//PP//case//55 installerandet//NN|NEU|SIN|DEF|NOM//nmod//53 av//PP//case//57 mätutrustning//NN|UTR|SIN|IND|NOM//nmod//55 .//MAD//punct//50
4.1 Kontroll;Tillsynen//NN|UTR|SIN|DEF|NOM//nsubj:pass//64 över//PP//case//61 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//59 kan//VB|PRS|AKT//aux//64 då//AB//advmod//64 knytas//VB|INF|SFO//parataxis//50 till//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 regler//NN|UTR|PLU|IND|NOM//obl//64 som//HP|-|-|-//nsubj//69 finns//VB|PRS|SFO//acl:relcl//67 i//PP//case//71 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//69 .//MAD//punct//2
4.1 Kontroll;Lagstiftaren//NN|UTR|SIN|DEF|NOM//nsubj//3 behöver//VB|PRS|AKT//aux//3 också//AB//advmod//3 upprätta//VB|INF|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//5 system//NN|NEU|SIN|IND|NOM//obj//3 där//HA//advmod//8 företagarna//NN|UTR|PLU|DEF|NOM//nsubj//8 rapporterar//VB|PRS|AKT//acl:relcl//5 in//PL//compound:prt//8 hur//HA//advmod//11 stort//JJ|POS|NEU|SIN|IND|NOM//amod//13 antal//NN|NEU|SIN|IND|NOM//nmod//13 utsläppsrätter//NN|NEU|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj:pass//16 har//VB|PRS|AKT//aux//16 förbrukats//VB|SUP|SFO//acl:relcl//13 .//MAD//punct//3
4.1 Kontroll;Rapporten//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 benämnas//VB|INF|SFO//ROOT//2 intygande//NN|NEU|SIN|IND|NOM//xcomp//2 av//PP//case//5 utsläpp//NN|NEU|PLU|IND|NOM//nmod//3 .//MAD//punct//2
4.1 Kontroll;Rapporten//NN|UTR|SIN|DEF|NOM//nsubj//8 tjänar//VB|PRS|AKT//parataxis//2 som//KN//mark//10 utgångspunkt//NN|UTR|SIN|IND|NOM//xcomp//8 för//PP//case//13 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 kontroll//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//16 företagarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//16 förbrukning//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//19 antalet//NN|NEU|SIN|DEF|NOM//nmod//19 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//8
4.1 Kontroll;Lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//22 tidpunkt//NN|UTR|SIN|IND|NOM//nsubj//27 för//PP//case//24 inrapportering//NN|UTR|SIN|IND|NOM//nmod//22 kan//VB|PRS|AKT//aux//27 vara//VB|INF|AKT//cop//27 densamma//PN|UTR|SIN|DEF|SUB/OBJ//parataxis//8 som//HP|-|-|-//case//30 för//PP//case//30 systemet//NN|NEU|SIN|DEF|NOM//obl//27 med//PP//case//34 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 indirekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 skatter//NN|UTR|PLU|IND|NOM//nmod//30 dvs//AB|AN//advmod//37 varannan//DT|UTR|SIN|IND//det//37 månad//NN|UTR|SIN|IND|NOM//nmod//30 .//MAD//punct//2
4.1 Kontroll;Ett//DT|NEU|SIN|IND//det//41 annat//JJ|POS|NEU|SIN|IND|NOM//amod//41 sätt//NN|NEU|SIN|IND|NOM//nsubj//79 är//VB|PRS|AKT//cop//41 att//IE//mark//44 knyta//VB|INF|AKT//csubj//41 rapporteringen//NN|UTR|SIN|DEF|NOM//obj//44 till//PP//case//48 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//48 skyldighet//NN|UTR|SIN|IND|NOM//obl//44 att//IE//mark//60 inge//VB|INF|AKT//amod//51 miljörapporter//NN|UTR|PLU|IND|NOM//nsubj//60 .//MAD//punct//51
4.1 Kontroll;Efter//PP//case//54 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//51 att//SN//mark//57 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//57 mottagit//VB|SUP|AKT//acl:relcl//51 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//59 rapport//NN|UTR|SIN|IND|NOM//obj//57 registrerar//VB|PRS|AKT//csubj//41 den//DT|UTR|SIN|DEF//det//62 rapporten//NN|UTR|SIN|DEF|NOM//obj//60 och//KN//cc//64 debiterar//VB|PRS|AKT//conj//60 i//PP//case//67 tillgodohavanderegistret//NN|NEU|SIN|DEF|NOM//nmod//67 summan//NN|UTR|SIN|DEF|NOM//obl//64 av//PP//case//71 det//DT|NEU|SIN|DEF//det//70 antal//NN|NEU|SIN|IND|NOM//nmod//71 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//67 som//HP|-|-|-//obj//75 företagaren//NN|UTR|SIN|DEF|NOM//nsubj//75 har//VB|PRS|AKT//aux//75 förbrukat//VB|SUP|AKT//acl:relcl//71 .//MAD//punct//41
4.1 Kontroll;Efter//PP//case//78 registreringen//NN|UTR|SIN|DEF|NOM//nmod//41 får//VB|PRS|AKT//aux//82 inte//AB//advmod//82 företaget//NN|NEU|SIN|DEF|NOM//nsubj//82 sälja//VB|INF|AKT//parataxis//2 eller//KN//cc//84 använda//VB|INF|AKT//conj//82 de//DT|UTR/NEU|PLU|DEF//det//87 förbrukade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//87 utsläppsrätterna//NN|UTR|PLU|DEF|NOM//obj//84 .//MAD//punct//2
4.1 Kontroll;Företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 kontroll//NN|UTR|SIN|IND|NOM//nsubj:pass//4 kan//VB|PRS|AKT//aux//4 kompletteras//VB|INF|SFO//ROOT//4 med//PP//case//7 en//DT|UTR|SIN|IND//det//7 kontroll//NN|UTR|SIN|IND|NOM//obl//4 från//PP//case//10 en//DT|UTR|SIN|IND//det//10 revisor//NN|UTR|SIN|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//13 också//AB//advmod//13 blir//VB|PRS|AKT//acl:relcl//10 rapporteringsskyldig//JJ|POS|UTR|SIN|IND|NOM//xcomp//13 .//MAD//punct//4
4.1 Kontroll;Tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//17 jämför//VB|PRS|AKT//parataxis//4 sedan//PP//advmod//17 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//21 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 rapport//NN|UTR|SIN|IND|NOM//obj//17 mot//PP//case//24 den//DT|UTR|SIN|DEF//det//24 rapport//NN|UTR|SIN|IND|NOM//obl//17 som//HP|-|-|-//obj//27 revisorn//NN|UTR|SIN|DEF|NOM//nsubj//27 inlämnat//VB|SUP|AKT//acl:relcl//24 för//PP//mark//30 att//IE//mark//30 kontrollera//VB|INF|AKT//advcl//27 att//SN//mark//38 de//DT|UTR/NEU|PLU|DEF//det//33 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//38 som//HP|-|-|-//obj//37 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//37 har//VB|PRS|AKT//aux//37 lämnat//VB|SUP|AKT//acl:relcl//33 överensstämmer//VB|PRS|AKT//ccomp//30 med//PP//case//40 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//38 .//MAD//punct//4
