En sjukförsäkring anpassad efter individen;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0
3.3.1 Fortsatt fyra nivåer av sjukpenning;en//DT|UTR|SIN|IND//det//12 fjärdedel//NN|UTR|SIN|IND|NOM//appos//2 ,//MID//punct//12 en//DT|UTR|SIN|IND//appos//12 halv//JJ|POS|UTR|SIN|IND|NOM//fixed//14 ,//MID//punct//18 tre//RG|NOM//nummod//18 fjärdedelar//NN|UTR|PLU|IND|NOM//conj//12 och//KN//cc//21 hel//JJ|POS|UTR|SIN|IND|NOM//amod//21 sjukpenning//NN|UTR|SIN|IND|NOM//conj//18 .//MAD//punct//12
3.3.1 Fortsatt fyra nivåer av sjukpenning;Nivåerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//29 en//DT|UTR|SIN|IND//det//25 fjärdedel//NN|UTR|SIN|IND|NOM//nmod//23 och//KN//cc//28 tre//RG|NOM//nummod//28 fjärdedelar//NN|UTR|PLU|IND|NOM//conj//23 infördes//VB|PRT|SFO//parataxis//2 1990//RG|NOM//nummod//29 och//KN//cc//32 motiverades//VB|PRT|SFO//conj//29 då//AB//mark//42 bland//PP//mark//42 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//34 med//PP//fixed//34 att//SN//mark//42 försöksverksamheten//NN|UTR|SIN|DEF|NOM//nsubj//42 med//PP//case//41 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 nivåer//NN|UTR|PLU|IND|NOM//nmod//38 visat//VB|SUP|AKT//advcl//32 att//SN//mark//49 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 nivåer//NN|UTR|PLU|IND|NOM//nsubj//49 var//VB|PRT|AKT//cop//49 ett//DT|NEU|SIN|IND//det//49 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 sätt//NN|NEU|SIN|IND|NOM//ccomp//42 att//IE//mark//51 förbättra//VB|INF|AKT//acl//49 rehabiliteringen//NN|UTR|SIN|DEF|NOM//obj//51 så//AB//mark//61 att//SN//fixed//53 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//61 som//HP|-|-|-//nsubj//58 var//VB|PRT|AKT//cop//58 sjukskriven//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//55 snabbare//AB|KOM//advmod//61 kunde//VB|PRT|AKT//aux//61 återvända//VB|INF|AKT//advcl//51 i//PP//case//63 arbete//NN|NEU|SIN|IND|NOM//obl//61 .//MAD//punct//2
3.3.1 Fortsatt fyra nivåer av sjukpenning;Ibland//AB//advmod//1 framförs//VB|PRS|SFO//ROOT//1 synpunkten//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 att//SN//mark//7 sjukpenning//NN|UTR|SIN|IND|NOM//nsubj:pass//7 bör//VB|PRS|AKT//aux//7 kunna//VB|INF|AKT//aux//7 utges//VB|INF|SFO//advcl//1 på//PP//case//10 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//10 nivåer//NN|UTR|PLU|IND|NOM//obl//7 än//KN//mark//14 de//DT|UTR/NEU|PLU|DEF//det//14 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 fyra//RG|NOM//obl//7 för//PP//mark//20 att//SN//fixed//15 försäkringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//20 ska//VB|PRS|AKT//aux//20 kunna//VB|INF|AKT//aux//20 anpassas//VB|INF|SFO//advcl//7 bättre//AB|KOM//advmod//20 till//PP//case//25 den//DT|UTR|SIN|DEF//det//24 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//25 förhållanden//NN|NEU|PLU|IND|NOM//obl//20 och//KN//cc//27 möjliggöra//VB|INF|AKT//conj//20 att//SN//mark//31 kvarvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 arbetsförmåga//NN|UTR|SIN|IND|NOM//nsubj:pass//31 tas//VB|PRS|SFO//xcomp//27 tillvara//PL//compound:prt//31 i//PP//case//35 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 utsträckning//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//1
3.3.1 Fortsatt fyra nivåer av sjukpenning;En//DT|UTR|SIN|IND//det//40 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//40 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 förändring//NN|UTR|SIN|IND|NOM//nsubj//44 av//PP//case//42 sjukförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//40 skulle//VB|PRT|AKT//aux//44 få//VB|INF|AKT//parataxis//1 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 konsekvenser//NN|UTR|PLU|IND|NOM//obj//44 för//PP//case//49 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 samhällsfunktioner//NN|UTR|PLU|IND|NOM//obl//44 .//MID//punct//44
3.3.1 Fortsatt fyra nivåer av sjukpenning;Frågor//NN|UTR|PLU|IND|NOM//nsubj//62 som//HP|-|-|-//nsubj:pass//54 skulle//VB|PRT|AKT//aux//54 aktualiseras//VB|INF|SFO//acl:relcl//51 vid//PP//case//58 en//DT|UTR|SIN|IND//det//58 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//58 förändring//NN|UTR|SIN|IND|NOM//obl//54 är//VB|PRS|AKT//cop//62 bland//PP//case//62 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//62 svårigheter//NN|UTR|PLU|IND|NOM//parataxis//44 att//IE//mark//64 bedöma//VB|INF|AKT//acl//62 och//KN//cc//66 mäta//VB|INF|AKT//conj//64 de//DT|UTR/NEU|PLU|DEF//det//70 mer//AB|KOM//advmod//69 detaljerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 graderna//NN|UTR|PLU|DEF|NOM//obj//66 av//PP//case//75 den//DT|UTR|SIN|DEF//det//75 försäkrades//JJ|POS|MAS|SIN|DEF|GEN//amod//75 nedsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//75 arbetsförmåga//NN|UTR|SIN|IND|NOM//nmod//70 i//PP//case//77 sjukvården//NN|UTR|SIN|DEF|NOM//nmod//75 och//KN//cc//80 hos//PP//case//80 Försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//77 ,//MID//punct//82 behovet//NN|NEU|SIN|DEF|NOM//conj//70 av//PP//case//85 utbyggda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//85 kontrollfunktioner//NN|UTR|PLU|IND|NOM//nmod//82 samt//KN//cc//87 behovet//NN|NEU|SIN|DEF|NOM//conj//85 av//PP//case//89 samordning//NN|UTR|SIN|IND|NOM//nmod//87 av//PP//case//91 lön//NN|UTR|SIN|IND|NOM//nmod//89 och//KN//cc//93 sjukpenninggrad//PC|PRF|UTR|SIN|IND|NOM//conj//91 .//MAD//punct//44
3.3.1 Fortsatt fyra nivåer av sjukpenning;En//DT|UTR|SIN|IND//det//97 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//97 förändring//NN|UTR|SIN|IND|NOM//nsubj//98 kräver//VB|PRS|AKT//parataxis//44 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 utredningar//NN|UTR|PLU|IND|NOM//obj//98 och//KN//cc//102 konsekvensberäkningar//NN|UTR|PLU|IND|NOM//conj//100 som//HP|-|-|-//nsubj//106 inte//AB//advmod//106 har//VB|PRS|AKT//aux//106 bedömts//VB|SUP|SFO//acl:relcl//102 vara//VB|INF|AKT//cop//108 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//106 att//IE//mark//110 genomföra//VB|INF|AKT//acl//108 inom//PP//case//115 ramen//NN|UTR|SIN|DEF|NOM//fixed//111 för//PP//fixed//111 denna//DT|UTR|SIN|DEF//det//115 utredning//NN|UTR|SIN|IND|NOM//obl//110 .//MAD//punct//44
3.3.1 Fortsatt fyra nivåer av sjukpenning;Vår//PS|UTR|SIN|DEF//nmod:poss//118 utgångspunkt//NN|UTR|SIN|IND|NOM//nsubj//121 har//VB|PRS|AKT//aux//121 därför//AB//advmod//121 varit//VB|SUP|AKT//conj//1 att//IE//mark//123 lämna//VB|INF|AKT//xcomp//121 förslag//NN|NEU|SIN|IND|NOM//obj//123 som//HP|-|-|-//nsubj//126 innebär//VB|PRS|AKT//acl:relcl//124 att//SN//mark//131 arbetsförmågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//131 bättre//AB|KOM//advmod//131 kan//VB|PRS|AKT//aux//131 tas//VB|INF|SFO//ccomp//126 tillvara//PL//compound:prt//131 inom//PP//case//137 ramen//NN|UTR|SIN|DEF|NOM//fixed//133 för//PP//fixed//133 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//137 system//NN|NEU|SIN|IND|NOM//obl//131 med//PP//case//140 fyra//RG|NOM//nummod//140 nivåer//NN|UTR|PLU|IND|NOM//nmod//137 .//MAD//punct//1

3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;I//PP//case//1 debatten//NN|UTR|SIN|DEF|NOM//obl//2 talas//VB|PRS|SFO//ROOT//2 ofta//AB|POS//advmod//2 om//PP//case//5 behovet//NN|NEU|SIN|DEF|NOM//obl//2 av//PP//case//9 en//DT|UTR|SIN|IND//det//9 flexibel//JJ|POS|UTR|SIN|IND|NOM//amod//9 sjukpenning//NN|UTR|SIN|IND|NOM//nmod//5 .//MAD//punct//2
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;Ofta//AB|POS//advmod//12 menas//VB|PRS|SFO//parataxis//2 då//AB//advmod//12 en//DT|UTR|SIN|IND//det//15 sjukpenning//NN|UTR|SIN|IND|NOM//nsubj:pass//12 utan//PP//case//18 några//DT|UTR/NEU|PLU|IND//det//18 nivåer//NN|UTR|PLU|IND|NOM//nmod//15 .//MAD//punct//2
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;Vår//PS|UTR|SIN|DEF//nmod:poss//21 utgångspunkt//NN|UTR|SIN|IND|NOM//punct//2 är//VB|PRS|AKT//cop//21 ,//MID//punct//25 som//HA//nsubj:pass//25 framhållits//VB|SUP|SFO//advcl//35 ovan//AB//advmod//25 ,//MID//punct//25 att//IE//mark//30 inte//AB//advmod//30 röra//VB|INF|AKT//conj//25 sjukpenningens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 fyra//RG|NOM//nummod//33 nivåer//NN|UTR|PLU|IND|NOM//obj//30 .//MAD//punct//25
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;I//PP//advmod//2 stället//NN|NEU|SIN|DEF|NOM//fixed//35 vill//VB|PRS|AKT//fixed//35 vi//PN|UTR|PLU|DEF|SUB//fixed//35 ,//MID//punct//35 i//PP//case//43 enlighet//NN|UTR|SIN|IND|NOM//fixed//40 med//PP//fixed//40 direktiven//NN|NEU|PLU|DEF|NOM//obl//35 ,//MID//punct//35 se//VB|INF|AKT//parataxis//2 över//PL//case//47 möjligheten//NN|UTR|SIN|DEF|NOM//obj//45 att//IE//mark//55 i//PP//case//51 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//51 utsträckning//NN|UTR|SIN|IND|NOM//obl//55 än//KN//mark//55 i//PP//advmod//55 dag//NN|UTR|SIN|IND|NOM//fixed//53 bevilja//VB|INF|AKT//ccomp//45 partiell//JJ|POS|UTR|SIN|IND|NOM//amod//57 sjukpenning//NN|UTR|SIN|IND|NOM//obj//55 utifrån//PP//mark//63 att//SN//mark//63 den//DT|UTR|SIN|DEF//det//62 försäkrades//JJ|POS|MAS|SIN|DEF|GEN//amod//62 arbetstid//NN|UTR|SIN|IND|NOM//nsubj:pass//63 förlagts//VB|SUP|SFO//advcl//55 på//PP//case//66 annat//JJ|POS|NEU|SIN|IND|NOM//amod//66 sätt//NN|NEU|SIN|IND|NOM//obl//63 än//KN//case//70 genom//PP//case//70 jämn//JJ|POS|UTR|SIN|IND|NOM//amod//70 reducering//NN|UTR|SIN|IND|NOM//obl//63 varje//DT|UTR/NEU|SIN|IND//det//72 dag//NN|UTR|SIN|IND|NOM//nmod//70 .//MAD//punct//2
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;Tanken//NN|UTR|SIN|DEF|NOM//dep//2 med//PP//case//76 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//74 är//VB|PRS|AKT//cop//74 att//SN//mark//92 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//92 som//HP|-|-|-//nsubj//81 har//VB|PRS|AKT//acl:relcl//79 en//DT|UTR|SIN|IND//det//84 kvarvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 arbetsförmåga//NN|UTR|SIN|IND|NOM//obj//81 utifrån//PP//case//88 en//DT|UTR|SIN|IND//det//88 viss//JJ|POS|UTR|SIN|IND|NOM//amod//88 förläggning//NN|UTR|SIN|IND|NOM//obl//81 av//PP//case//90 arbetstiden//NN|UTR|SIN|DEF|NOM//nmod//88 ska//VB|PRS|AKT//aux//92 ges//VB|INF|SFO//csubj//74 möjlighet//NN|UTR|SIN|IND|NOM//obj//92 att//IE//mark//95 ta//VB|INF|AKT//acl//93 tillvara//PL//compound:prt//95 denna//DT|UTR|SIN|DEF//det//98 förmåga//NN|UTR|SIN|IND|NOM//obj//95 .//MAD//punct//74
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;Primärt//AB|POS//advmod//103 vill//VB|PRS|AKT//aux//103 vi//PN|UTR|PLU|DEF|SUB//nsubj//103 utreda//VB|INF|AKT//conj//2 om//PP//compound:prt//103 en//DT|UTR|SIN|IND//det//106 flexibilitet//NN|UTR|SIN|IND|NOM//nsubj:pass//110 i//PP//case//108 sjukförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//106 kan//VB|PRS|AKT//aux//110 uppnås//VB|INF|SFO//ccomp//103 genom//PP//case//115 en//DT|UTR|SIN|IND//det//115 mer//AB|KOM//advmod//114 pragmatisk//JJ|POS|UTR|SIN|IND|NOM//amod//115 tillämpning//NN|UTR|SIN|IND|NOM//obl//110 av//PP//case//118 partiell//JJ|POS|UTR|SIN|IND|NOM//amod//118 sjukpenning//NN|UTR|SIN|IND|NOM//nmod//115 .//MID//punct//2
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//121 finns//VB|PRS|SFO//parataxis//2 dock//AB//advmod//121 fall//NN|NEU|PLU|IND|NOM//nsubj//121 där//HA//advmod//126 den//DT|UTR|SIN|DEF//nsubj//126 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//acl:relcl//123 i//PP//case//128 grunden//NN|UTR|SIN|DEF|NOM//obl//126 har//VB|PRS|AKT//advcl//121 helt//AB|POS//advmod//131 nedsatt//PC|PRF|UTR|SIN|IND|NOM//amod//132 arbetsförmåga//NN|UTR|SIN|IND|NOM//obj//129 men//KN//cc//137 hen//PN|UTR|SIN|DEF|SUB//nsubj//137 ändå//AB//advmod//137 vill//VB|PRS|AKT//aux//137 pröva//VB|INF|AKT//conj//121 att//IE//mark//139 arbeta//VB|INF|AKT//xcomp//137 någon//DT|UTR|SIN|IND//det//142 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//142 dag//NN|UTR|SIN|IND|NOM//obj//139 .//MAD//punct//121
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;En//DT|UTR|SIN|IND//det//145 utgångspunkt//NN|UTR|SIN|IND|NOM//conj//121 för//PP//case//147 oss//PN|UTR|PLU|DEF|OBJ//nmod//145 är//VB|PRS|AKT//cop//145 att//SN//mark//170 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//170 som//HP|-|-|-//nsubj//165 ,//MID//punct//158 trots//PP//case//154 en//PN|UTR|SIN|IND|SUB/OBJ//det//158 i//PP//case//156 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//154 tillförlitlig//JJ|POS|UTR|SIN|IND|NOM//amod//158 bedömning//NN|UTR|SIN|IND|NOM//obl//165 att//SN//mark//162 hel//JJ|POS|UTR|SIN|IND|NOM//amod//161 arbetsoförmåga//NN|UTR|SIN|IND|NOM//nsubj//162 föreligger//VB|PRS|AKT//acl//158 ,//MID//punct//165 vill//VB|PRS|AKT//aux//165 pröva//VB|INF|AKT//acl:relcl//150 att//IE//mark//167 arbeta//VB|INF|AKT//xcomp//165 ska//VB|PRS|AKT//aux//170 kunna//VB|INF|AKT//aux//170 göra//VB|INF|AKT//csubj//145 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//170 utan//PP//mark//174 att//IE//mark//174 riskera//VB|INF|AKT//advcl//170 att//SN//mark//177 sjukpenningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//177 dras//VB|PRS|SFO//ccomp//174 in//PL//compound:prt//177 .//MAD//punct//121
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;Vi//PN|UTR|PLU|DEF|SUB//nsubj//184 vill//VB|PRS|AKT//aux//184 därför//AB//advmod//184 även//AB//advmod//184 utreda//VB|INF|AKT//parataxis//121 om//SN//mark//189 det//DT|NEU|SIN|DEF//det//188 befintliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//188 regelverket//NN|NEU|SIN|DEF|NOM//nsubj//189 tillåter//VB|PRS|AKT//advcl//184 försäkrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//189 att//SN//mark//196 under//PP//case//195 de//DT|UTR/NEU|PLU|DEF//det//195 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//195 förhållandena//NN|NEU|PLU|DEF|NOM//obl//196 arbeta//VB|INF|AKT//advcl//189 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//198 dagar//NN|UTR|PLU|IND|NOM//obj//196 utan//PP//mark//205 att//SN//mark//205 bedömningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//205 av//PP//case//204 arbetsförmågans//NN|UTR|SIN|DEF|GEN//nmod:poss//204 nedsättning//NN|UTR|SIN|IND|NOM//nmod//201 påverkas//VB|PRS|SFO//advcl//196 .//MAD//punct//184
3.3.2 Flexibiliteten bör i möjligaste mån uppnås genom deltidssjukskrivning utifrån en förläggning av arbetstiden som gynnar återgång i arbete;I//PP//case//208 förlängningen//NN|UTR|SIN|DEF|NOM//obl//216 skulle//VB|PRT|AKT//aux//216 en//DT|UTR|SIN|IND//det//212 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//212 tillämpning//NN|UTR|SIN|IND|NOM//nsubj//216 av//PP//case//214 regelverket//NN|NEU|SIN|DEF|NOM//nmod//212 kunna//VB|INF|AKT//aux//216 underlätta//VB|INF|AKT//advcl//184 en//DT|UTR|SIN|IND//det//219 partiell//JJ|POS|UTR|SIN|IND|NOM//amod//219 återgång//NN|UTR|SIN|IND|NOM//obj//216 i//PP//case//221 arbete//NN|NEU|SIN|IND|NOM//nmod//219 .//MAD//punct//121


4.1.1 Olika bedömningsgrunder kan avgöra om det finns rätt till sjukpenning eller inte;Sjukpenningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 regelverk//NN|NEU|SIN|IND|NOM//nsubj//2 bygger//VB|PRS|AKT//ROOT//2 på//PP//case//5 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 tidsgränser//NN|UTR|PLU|IND|NOM//obl//2 som//HP|-|-|-//nsubj//7 reglerar//VB|PRS|AKT//acl:relcl//5 mot//PP//mark//12 vad//HP|NEU|SIN|IND//det//10 arbetsförmågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//12 ska//VB|PRS|AKT//aux//12 bedömas//VB|INF|SFO//ccomp//7 .//MAD//punct//15
4.1.1 Olika bedömningsgrunder kan avgöra om det finns rätt till sjukpenning eller inte;Regelverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//15 kallas//VB|PRS|SFO//advcl//2 i//PP//case//18 dagligt//JJ|POS|NEU|SIN|IND|NOM//amod//18 tal//NN|NEU|SIN|IND|NOM//obl//15 för//PP//case//20 rehabiliteringskedjan//NN|UTR|SIN|DEF|NOM//obl//15 .//MAD//punct//2
4.1.1 Olika bedömningsgrunder kan avgöra om det finns rätt till sjukpenning eller inte;En//DT|UTR|SIN|IND//det//24 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 tanke//NN|UTR|SIN|IND|NOM//appos//2 med//PP//case//26 rehabiliteringskedjan//NN|UTR|SIN|DEF|NOM//nmod//24 är//VB|PRS|AKT//cop//24 att//SN//mark//30 bedömningsgrunden//NN|UTR|SIN|DEF|NOM//nsubj//30 blir//VB|PRS|AKT//csubj//24 vidare//AB|KOM//advmod//30 ju//KN//advmod//35 längre//AB|KOM//amod//34 sjukfallet//NN|NEU|SIN|DEF|NOM//nsubj//35 pågår//VB|PRS|AKT//advcl//30 .//MAD//punct//2
4.1.1 Olika bedömningsgrunder kan avgöra om det finns rätt till sjukpenning eller inte;De//DT|UTR/NEU|PLU|DEF//det//3 första//RO|NOM//amod//3 90//RG|NOM//nummod//3 dagarna//NN|UTR|PLU|DEF|NOM//nsubj//7 i//PP//case//6 ett//DT|NEU|SIN|IND//det//6 sjukfall//NN|NEU|SIN|IND|NOM//nmod//3 bedöms//VB|PRS|SFO//advcl//35 arbetsförmågan//NN|UTR|SIN|DEF|NOM//obj//7 mot//PP//case//13 den//DT|UTR|SIN|DEF//det//11 försäkrades//PC|PRF|UTR/NEU|SIN|DEF|GEN//nmod:poss//13 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 arbete//NN|NEU|SIN|IND|NOM//nmod//8 eller//KN//cc//17 annat//JJ|POS|NEU|SIN|IND|NOM//amod//17 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//17 arbete//NN|NEU|SIN|IND|NOM//conj//13 som//HP|-|-|-//obl//21 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//21 tillfälligt//AB|POS//advmod//21 erbjuder//VB|PRS|AKT//acl:relcl//17 den//DT|UTR|SIN|DEF//obj//21 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//xcomp//7 .//MAD//punct//7
4.1.1 Olika bedömningsgrunder kan avgöra om det finns rätt till sjukpenning eller inte;Från//PP//advmod//29 och//KN//fixed//25 med//PP//fixed//25 dag//NN|UTR|SIN|IND|NOM//fixed//25 91//RG|NOM//obl//7 ska//VB|PRS|AKT//aux//35 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//35 vid//PP//case//33 bedömningen//NN|UTR|SIN|DEF|NOM//obl//35 även//AB//advmod//35 beaktas//VB|INF|SFO//ROOT//35 om//SN//mark//38 den//DT|UTR|SIN|DEF//det//38 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//35 kan//VB|PRS|AKT//aux//40 försörja//VB|INF|AKT//advcl//35 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//40 genom//PP//case//43 omplacering//NN|UTR|SIN|IND|NOM//obl//40 till//PP//case//46 annat//JJ|POS|NEU|SIN|IND|NOM//amod//46 arbete//NN|NEU|SIN|IND|NOM//nmod//43 hos//PP//case//48 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nmod//43 .//MAD//punct//35
4.1.1 Olika bedömningsgrunder kan avgöra om det finns rätt till sjukpenning eller inte;Från//PP//advmod//54 och//KN//fixed//50 med//PP//fixed//50 dag//NN|UTR|SIN|IND|NOM//nmod//54 181//RG|NOM//obl//55 bedöms//VB|PRS|SFO//parataxis//35 arbetsförmågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//55 mot//PP//case//60 normalt//AB|POS//advmod//59 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 arbete//NN|NEU|SIN|IND|NOM//nmod//56 såvida//SN//mark//64 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//64 inte//AB//advmod//64 finns//VB|PRS|SFO//advcl//35 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//66 skäl//NN|NEU|PLU|IND|NOM//nsubj//64 mot//PP//case//68 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//64 eller//KN//cc//74 om//SN//mark//74 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//74 annars//AB//advmod//74 kan//VB|PRS|AKT//aux//74 anses//VB|INF|SFO//conj//64 oskäligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//74 att//IE//mark//77 göra//VB|INF|AKT//xcomp//74 en//DT|UTR|SIN|IND//det//80 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//80 prövning//NN|UTR|SIN|IND|NOM//obj//77 .//MAD//punct//35
4.1.1 Olika bedömningsgrunder kan avgöra om det finns rätt till sjukpenning eller inte;Rehabiliteringskedjans//PM|GEN//nmod:poss//1 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//2 utgår//VB|PRS|AKT//ROOT//2 från//PP//mark//8 att//SN//mark//8 den//DT|UTR|SIN|DEF//det//6 försäkrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//8 är//VB|PRS|AKT//cop//8 anställd//PC|PRF|UTR|SIN|IND|NOM//advcl//2 .//MAD//punct//2
4.1.1 Olika bedömningsgrunder kan avgöra om det finns rätt till sjukpenning eller inte;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//11 förutsätter//VB|PRS|AKT//parataxis//2 att//SN//mark//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 finns//VB|PRS|SFO//ccomp//11 en//DT|UTR|SIN|IND//det//16 arbetsgivare//NN|UTR|SIN|IND|NOM//nsubj//14 som//HP|-|-|-//nsubj//20 tillfälligt//AB|POS//advmod//20 kan//VB|PRS|AKT//aux//20 erbjuda//VB|INF|AKT//acl:relcl//16 ett//DT|NEU|SIN|IND//det//23 annat//JJ|POS|NEU|SIN|IND|NOM//amod//23 arbete//NN|NEU|SIN|IND|NOM//obj//20 eller//KN//cc//25 erbjuda//VB|INF|AKT//conj//20 omställning//NN|UTR|SIN|IND|NOM//obj//25 .//MAD//punct//11
