Validering;Illustrationer//NN|UTR|PLU|IND|NOM//nsubj//1 finns//VB|PRS|SFO//ROOT//1 endast//AB//advmod//1 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 tryckta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 versionen//NN|UTR|SIN|DEF|NOM//obl//1
Från reell kompetens till formella betyg;Utbildningsbevisen//NN|UTR|SIN|DEF|NOM//nsubj//77 har//VB|PRS|AKT//parataxis//37 dock//AB//advmod//77 ett//DT|NEU|SIN|IND//det//81 stort//JJ|POS|NEU|SIN|IND|NOM//amod//81 värde//NN|NEU|SIN|IND|NOM//obj//77 för//PP//mark//84 att//IE//mark//84 informera//VB|INF|AKT//advcl//77 en//DT|UTR|SIN|IND//det//87 blivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//87 arbetsgivare//NN|UTR|SIN|IND|NOM//obj//84 om//PP//mark//92 vilken//HD|UTR|SIN|IND//det//90 kompetens//NN|UTR|SIN|IND|NOM//obj//92 man//PN|UTR|SIN|IND|SUB//nsubj//92 har//VB|PRS|AKT//advcl//84 men//KN//cc//99 också//AB//advmod//99 för//PP//mark//98 att//IE//mark//98 kunna//VB|INF|AKT//aux//98 bli//VB|INF|AKT//aux:pass//99 behörig//JJ|POS|UTR|SIN|IND|NOM//conj//92 till//PP//case//103 en//DT|UTR|SIN|IND//det//103 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//103 utbildningsnivå//NN|UTR|SIN|IND|NOM//obl//99 .//MAD//punct//77
Från reell kompetens till formella betyg;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//111 för//PP//case//107 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//105 att//IE//mark//111 kunna//VB|INF|AKT//aux//111 få//VB|INF|AKT//aux//111 tillgodoräkna//VB|INF|AKT//parataxis//77 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//111 kunskaper//NN|UTR|PLU|IND|NOM//obj//111 som//HP|-|-|-//obj//116 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//116 tillägnat//VB|SUP|AKT//acl:relcl//113 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//116 på//PP//case//120 annat//JJ|POS|NEU|SIN|IND|NOM//amod//120 sätt//NN|NEU|SIN|IND|NOM//obl//116 än//KN//mark//127 genom//PP//case//124 formell//JJ|POS|UTR|SIN|IND|NOM//amod//124 utbildning//NN|UTR|SIN|IND|NOM//obl//127 är//VB|PRS|AKT//cop//127 en//DT|UTR|SIN|IND//det//127 fråga//NN|UTR|SIN|IND|NOM//acl//120 som//HP|-|-|-//nsubj//129 tilldrar//VB|PRS|AKT//acl:relcl//127 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//129 ett//DT|NEU|SIN|IND//det//133 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//133 intresse//NN|NEU|SIN|IND|NOM//obj//129 .//MAD//punct//111
Från reell kompetens till formella betyg;En//DT|UTR|SIN|IND//det//138 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//138 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//136 tillämpning//NN|UTR|SIN|IND|NOM//nsubj//141 av//PP//case//140 kompetensbegreppet//NN|NEU|SIN|DEF|NOM//nmod//138 utgör//VB|PRS|AKT//parataxis//111 bl.a.//AB|AN//advmod//141 en//DT|UTR|SIN|IND//det//145 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//145 förutsättning//NN|UTR|SIN|IND|NOM//obj//141 för//PP//case//147 utveckling//NN|UTR|SIN|IND|NOM//nmod//145 av//PP//case//151 den//DT|UTR|SIN|DEF//det//151 lärande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//151 organisationen//NN|UTR|SIN|DEF|NOM//nmod//147 .//MAD//punct//111
Från reell kompetens till formella betyg;(//PAD//punct//154 Citat//NN|NEU|SIN|IND|NOM//appos//111 ur//PP//case//157 en//DT|UTR|SIN|IND//det//157 rapport//NN|UTR|SIN|IND|NOM//nmod//154 från//PP//case//159 Arbetsmarknads-//PM|SMS//nmod//157 och//KN//cc//161 Utbildningsdepartementet//NN|NEU|SIN|DEF|NOM//conj//159 ”//PAD//punct//154 Genomförande//NN|NEU|SIN|IND|NOM//conj//154 av//PP//case//166 yrkesutbildningsprogrammet//NN|NEU|SIN|DEF|NOM//nmod//166 Leonardo//PM|NOM//nmod//163 da//PM|NOM//nmod//168 Vinci//PM|NOM//obj//163 i//PP//case//170 Sverige//PM|NOM//obl//163 .//MAD//punct//154 ”//PM|NOM//punct//154 )//PAD//punct//154
Från reell kompetens till formella betyg;Utgångspunkter//NN|UTR|PLU|IND|NOM//ROOT//0
Från reell kompetens till formella betyg;Ur//PP//case//3 ett//DT|NEU|SIN|IND//det//3 europeiskt//JJ|POS|NEU|SIN|IND|NOM//amod//3 perspektiv//NN|NEU|SIN|IND|NOM//obl//6 är//VB|PRS|AKT//cop//6 Sverige//PM|NOM//nsubj//6 ett//PN|NEU|SIN|IND|SUB/OBJ//nsubj//38 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 få//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//10 länder//NN|NEU|PLU|IND|NOM//nmod//6 som//HP|-|-|-//nsubj//12 betonar//VB|PRS|AKT//acl:relcl//10 lärande//NN|NEU|SIN|IND|NOM//obj//12 i//PP//case//15 arbetet//NN|NEU|SIN|DEF|NOM//nmod//13 (//PAD//punct//6 Docherty//PM|NOM//appos//6 1996//RG|NOM//nummod//17 )//PAD//punct//6 .//MAD//punct//6
Från reell kompetens till formella betyg;Lärprocessen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 kopplas//VB|PRS|SFO//parataxis//6 mer//AB|KOM//advmod//22 till//PP//case//25 arbetsorganisationen//NN|UTR|SIN|DEF|NOM//obl//22 än//KN//mark//29 till//PP//case//29 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//29 utbildningspolitik//NN|UTR|SIN|IND|NOM//advcl//22 .//MAD//punct//22
Från reell kompetens till formella betyg;Till//PP//case//36 skillnad//NN|UTR|SIN|IND|NOM//fixed//31 från//PP//case//36 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 länder//NN|NEU|PLU|IND|NOM//obl//22 är//VB|PRS|AKT//cop//38 formalisering//NN|UTR|SIN|IND|NOM//ROOT//38 av//PP//case//40 lärande//NN|NEU|SIN|IND|NOM//obl:agent//38 i//PP//case//42 arbetet//NN|NEU|SIN|DEF|NOM//nmod//40 ,//MID//punct//38 till//PP//advmod//47 exempel//NN|NEU|SIN|IND|NOM//fixed//44 genom//PP//case//47 diplom//NN|NEU|SIN|IND|NOM//obl//38 eller//KN//cc//49 certifikat//NN|NEU|SIN|IND|NOM//conj//47 ,//MID//punct//38 inte//AB//advmod//54 en//DT|UTR|SIN|IND//det//54 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//54 fråga//NN|UTR|SIN|IND|NOM//appos//38 i//PP//case//56 Sverige//PM|NOM//nmod//54 .//MAD//punct//38
Från reell kompetens till formella betyg;Lärande//NN|NEU|SIN|IND|NOM//nsubj//2 kan//VB|PRS|AKT//aux//2 ske//VB|INF|AKT//ROOT//2 på//PP//case//6 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 sätt//NN|NEU|PLU|IND|NOM//obl//2 i//PP//case//8 vardagslivet//NN|NEU|SIN|DEF|NOM//obl//2 ,//MID//punct//11 i//PP//case//11 skolan//NN|UTR|SIN|DEF|NOM//obl//2 och//KN//cc//14 i//PP//case//14 arbetslivet//NN|NEU|SIN|DEF|NOM//conj//11 .//MAD//punct//2
Från reell kompetens till formella betyg;I//PP//case//18 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 fall//NN|NEU|PLU|IND|NOM//obl//19 sker//VB|PRS|AKT//parataxis//2 lärandet//NN|NEU|SIN|DEF|NOM//nsubj//19 helt//AB|POS//advmod//22 informellt//AB|POS//advmod//19 i//PP//case//25 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 fall//NN|NEU|PLU|IND|NOM//obl//19 mer//AB|KOM//advmod//27 formellt//AB|POS//advcl//19 genom//PP//case//30 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//30 utbildning//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//19
Från reell kompetens till formella betyg;I//PP//case//35 ett//DT|NEU|SIN|IND//det//35 livslångt//JJ|POS|NEU|SIN|IND|NOM//amod//35 perspektiv//NN|NEU|SIN|IND|NOM//obl//36 sker//VB|PRS|AKT//parataxis//19 merparten//NN|UTR|SIN|DEF|NOM//nsubj//36 av//PP//case//40 all//DT|UTR|SIN|IND/DEF//det//40 inlärning//NN|UTR|SIN|IND|NOM//obl//36 i//PP//case//42 vardagsliv//NN|NEU|SIN|IND|NOM//nmod//40 och//KN//cc//44 arbetsliv//NN|NEU|SIN|IND|NOM//conj//42 .//MAD//punct//2
Från reell kompetens till formella betyg;Den//DT|UTR|SIN|DEF//det//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 utbildningen//NN|UTR|SIN|DEF|NOM//nsubj//10 –//RG|NOM//punct//5 såväl//KN//advmod//5 basutbildning//NN|UTR|SIN|IND|NOM//appos//2 som//KN//mark//8 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 yrkesutbildning//NN|UTR|SIN|IND|NOM//conj//5 –//RG|NOM//punct//5 sker//VB|PRS|AKT//ROOT//10 vanligtvis//AB//advmod//10 i//PP//case//14 skolformsordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 sammanhang//NN|NEU|PLU|IND|NOM//obl//10 ,//MID//punct//19 i//PP//advmod//19 huvudsak//NN|UTR|SIN|IND|NOM//fixed//16 i//PP//case//19 grundskola//NN|UTR|SIN|IND|NOM//conj//14 och//KN//cc//21 gymnasieskola//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//10
Från reell kompetens till formella betyg;Komvux//PM|NOM//nsubj//10 ,//MID//punct//25 SSV//PM|NOM//conj//23 och//KN//cc//31 i//PP//case//29 viss//JJ|POS|UTR|SIN|IND|NOM//amod//29 mån//NN|UTR|SIN|IND|NOM//obl//31 folkhögskolan//NN|UTR|SIN|DEF|NOM//nsubj//31 fyller//VB|PRS|AKT//conj//23 i//PP//case//34 det//DT|NEU|SIN|DEF//det//34 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//31 en//DT|UTR|SIN|IND//det//37 kompensatorisk//JJ|POS|UTR|SIN|IND|NOM//amod//37 roll//NN|UTR|SIN|IND|NOM//obj//31 .//MAD//punct//10
Från reell kompetens till formella betyg;En//DT|UTR|SIN|IND//det//42 mer//AB|KOM//advmod//41 formaliserad//PC|PRF|UTR|SIN|IND|NOM//amod//42 vidareutbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//46 inom//PP//case//45 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 yrkesområden//NN|NEU|PLU|IND|NOM//nmod//42 ges//VB|PRS|SFO//parataxis//10 i//PP//mark//50 den//DT|UTR|SIN|DEF//fixed//47 nyligen//AB//advmod//50 inrättade//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//46 försöksverksamheten//NN|UTR|SIN|DEF|NOM//obj//50 med//PP//case//54 Kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//54 yrkesutbildning//NN|UTR|SIN|IND|NOM//nmod//51 (//PAD//punct//56 KY//PM|NOM//appos//54 )//PAD//punct//56 .//MAD//punct//10
Från reell kompetens till formella betyg;På//PP//case//60 universitet//NN|NEU|SIN|IND|NOM//obl//64 och//KN//cc//63 i//PP//case//63 högskola//NN|UTR|SIN|IND|NOM//conj//60 ges//VB|PRS|SFO//conj//10 i//PP//case//69 huvudsak//NN|UTR|SIN|IND|NOM//fixed//65 all//DT|UTR|SIN|IND/DEF//det//69 eftergymnasial//JJ|POS|UTR|SIN|IND|NOM//amod//69 yrkesutbildning//NN|UTR|SIN|IND|NOM//obl//64 .//MAD//punct//64
Från reell kompetens till formella betyg;Vid//PP//case//76 sidan//NN|UTR|SIN|DEF|NOM//fixed//71 om//PP//case//76 dessa//DT|UTR/NEU|PLU|DEF//det//76 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 vuxenutbildare//NN|UTR|PLU|IND|NOM//obl//77 finns//VB|PRS|SFO//conj//10 ett//DT|NEU|SIN|IND//det//80 stort//JJ|POS|NEU|SIN|IND|NOM//amod//80 antal//NN|NEU|SIN|IND|NOM//nmod//82 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 vuxenutbildare//NN|UTR|PLU|IND|NOM//nsubj//77 i//PP//advmod//77 huvudsak//NN|UTR|SIN|IND|NOM//fixed//83 inom//PP//case//87 yrkesinriktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//87 områden//NN|NEU|PLU|IND|NOM//obl//77 .//MAD//punct//10
Från reell kompetens till formella betyg;Förr//AB//advmod//1 skedde//VB|PRT|AKT//ROOT//1 all//DT|UTR|SIN|IND/DEF//det//3 inlärning//NN|UTR|SIN|IND|NOM//nsubj//1 till//PP//case//6 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 yrken//NN|NEU|PLU|IND|NOM//nmod//3 i//PP//case//8 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//6 .//MAD//punct//1
Från reell kompetens till formella betyg;Den//DT|UTR|SIN|DEF//det//11 unge//JJ|POS|MAS|SIN|DEF|NOM//nsubj//13 fick//VB|PRT|AKT//aux//13 gå//VB|INF|AKT//parataxis//1 bredvid//AB//compound:prt//13 och//KN//cc//17 successivt//AB|POS//advmod//17 lära//VB|INF|AKT//conj//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//17 ett//DT|NEU|SIN|IND//det//20 yrkeskunnande//NN|NEU|SIN|IND|NOM//obj//17 ///MID//cc//22 skaffa//VB|INF|AKT//conj//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//22 en//DT|UTR|SIN|IND//det//25 yrkesskicklighet//NN|UTR|SIN|IND|NOM//obj//22 .//MAD//punct//13
Från reell kompetens till formella betyg;Arbetsplatsen//NN|UTR|SIN|DEF|NOM//nsubj//28 utgjorde//VB|PRT|AKT//parataxis//13 då//AB//advmod//28 inlärningsmiljön//NN|UTR|SIN|DEF|NOM//obj//28 .//MAD//punct//13
Från reell kompetens till formella betyg;Skråväsendet//NN|NEU|SIN|DEF|NOM//nsubj//33 ger//VB|PRS|AKT//conj//13 oss//PN|UTR|PLU|DEF|OBJ//iobj//33 ett//DT|NEU|SIN|IND//det//37 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//37 exempel//NN|NEU|SIN|IND|NOM//obj//33 på//PP//case//39 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//33 ://MID//punct//33
Från reell kompetens till formella betyg;Från//PP//case//42 lärling//NN|UTR|SIN|IND|NOM//obl//33 via//PP//case//44 gesäll//NN|UTR|SIN|IND|NOM//nmod//42 till//PP//case//46 mäster//NN|UTR|SIN|IND|NOM//nmod//44 .//MAD//punct//33
Från reell kompetens till formella betyg;Även//AB//case//52 om//SN//fixed//48 den//DT|UTR|SIN|DEF//det//52 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 yrkesutbildningen//NN|UTR|SIN|DEF|NOM//obl//33 i//PP//case//55 viss//JJ|POS|UTR|SIN|IND|NOM//amod//55 utsträckning//NN|UTR|SIN|IND|NOM//nmod//52 idag//AB//advmod//57 sker//VB|PRS|AKT//advcl//33 i//PP//case//59 skolmiljö//NN|UTR|SIN|IND|NOM//obl//57 ,//MID//punct//33 så//AB//advmod//62 sker//VB|PRS|AKT//conj//33 i//PP//advmod//62 stort//AB//fixed//63 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//63 allt//AB//advmod//67 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//63 lärande//NN|NEU|SIN|IND|NOM//nsubj//62 i//PP//case//70 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//68 .//MAD//punct//1
Från reell kompetens till formella betyg;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 människor//NN|UTR|PLU|IND|NOM//nsubj//2 har//VB|PRS|AKT//ROOT//2 reell//JJ|POS|UTR|SIN|IND|NOM//amod//4 kompetens//NN|UTR|SIN|IND|NOM//obj//2 utan//PP//mark//10 att//IE//mark//10 för//PP//advmod//10 den//DT|UTR|SIN|DEF//fixed//7 skull//NN|UTR|SIN|IND|NOM//fixed//8 inneha//VB|INF|AKT//advcl//2 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 meriter//NN|UTR|PLU|IND|NOM//obj//10 (//PAD//punct//12 betyg//NN|NEU|PLU|IND|NOM//appos//12 )//PAD//punct//2 .//MAD//punct//2
Från reell kompetens till formella betyg;Ofta//AB|POS//advmod//25 är//VB|PRS|AKT//cop//25 inte//AB//advmod//25 heller//AB//advmod//25 de//DT|UTR/NEU|PLU|DEF//det//23 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 meriterna//NN|UTR|PLU|DEF|NOM//nsubj//25 särskilt//AB//advmod//25 intressanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//2 .//MAD//punct//2
Från reell kompetens till formella betyg;Man//PN|UTR|SIN|IND|SUB//nsubj//28 vet//VB|PRS|AKT//parataxis//2 vad//HP|NEU|SIN|IND//obj//31 man//PN|UTR|SIN|IND|SUB//nsubj//31 kan//VB|PRS|AKT//ccomp//28 och//KN//cc//34 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 vet//VB|PRS|AKT//conj//31 också//AB//advmod//34 de//DT|UTR/NEU|PLU|DEF//det//37 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//34 på//PP//case//39 arbetsplatsen//NN|UTR|SIN|DEF|NOM//obl//34 .//MID//punct//28
Från reell kompetens till formella betyg;Inte//AB//advmod//28 heller//AB//advmod//28 om//SN//mark//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 blir//VB|PRS|AKT//ccomp//28 aktuellt//JJ|POS|NEU|SIN|IND|NOM//xcomp//45 med//PP//mark//53 byte//NN|NEU|SIN|IND|NOM//fixed//47 av//PP//case//50 arbetsplats//NN|UTR|SIN|IND|NOM//nmod//48 är//VB|PRS|AKT//cop//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 viktigt//JJ|POS|NEU|SIN|IND|NOM//advcl//45 med//PP//case//56 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 meriter//NN|UTR|PLU|IND|NOM//nmod//53 .//MAD//punct//28
Från reell kompetens till formella betyg;Betyget//NN|NEU|SIN|DEF|NOM//nsubj//61 från//PP//case//60 arbetsplatsen//NN|UTR|SIN|DEF|NOM//nmod//58 väger//VB|PRS|AKT//parataxis//28 tyngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//61 .//MAD//punct//28
Från reell kompetens till formella betyg;Ibland//AB//advmod//5 kan//VB|PRS|AKT//aux//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 dock//AB//advmod//5 vara//VB|INF|AKT//cop//5 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 att//IE//mark//8 kunna//VB|INF|AKT//aux//8 visa//VB|INF|AKT//csubj//5 upp//PL//compound:prt//8 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 meriter//NN|UTR|PLU|IND|NOM//obj//8 ,//MID//punct//8 exempelvis//AB//advmod//15 för//PP//case//15 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//8 som//HP|-|-|-//nsubj//18 vill//VB|PRS|AKT//aux//18 fördjupa//VB|INF|AKT//acl:relcl//15 eller//KN//cc//20 bredda//VB|INF|AKT//conj//18 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//22 yrkeskunskaper//NN|UTR|PLU|IND|NOM//obj//20 på//PP//case//24 högskolenivå//NN|UTR|SIN|IND|NOM//obl//20 ,//MID//punct//5 för//PP//case//27 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//5 som//HP|-|-|-//nsubj//30 vill//VB|PRS|AKT//aux//30 byta//VB|INF|AKT//acl:relcl//27 till//PP//case//33 en//DT|UTR|SIN|IND//det//33 arbetsplats//NN|UTR|SIN|IND|NOM//obl//30 i//PP//case//37 ett//DT|NEU|SIN|IND//det//37 annat//JJ|POS|NEU|SIN|IND|NOM//amod//37 land//NN|NEU|SIN|IND|NOM//nmod//33 eller//KN//cc//44 där//HA//advmod//44 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 meriter//NN|UTR|PLU|IND|NOM//nsubj//44 är//VB|PRS|AKT//cop//44 ett//DT|NEU|SIN|IND//det//44 krav//NN|NEU|SIN|IND|NOM//conj//27 eller//KN//cc//47 för//PP//case//47 den//PN|UTR|SIN|DEF|SUB/OBJ//conj//44 som//HP|-|-|-//mark//52 på//PP//case//52 grund//NN|UTR|SIN|IND|NOM//fixed//49 av//PP//fixed//49 skador//NN|UTR|PLU|IND|NOM//nsubj//57 ,//MID//punct//54 allergier//NN|UTR|PLU|IND|NOM//conj//52 etc.//AB|AN//conj//52 måste//VB|PRS|AKT//aux//57 byta//VB|INF|AKT//acl:relcl//47 yrke//NN|NEU|SIN|IND|NOM//obj//57 .//MAD//punct//5
Från reell kompetens till formella betyg;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 vore//VB|KON|PRT|AKT//cop//62 slöseri//NN|NEU|SIN|IND|NOM//parataxis//5 med//PP//case//68 både//KN//cc//65 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//68 och//KN//cc//67 samhällets//NN|NEU|SIN|DEF|GEN//conj//65 resurser//NN|UTR|PLU|IND|NOM//nmod//62 om//SN//mark//72 man//PN|UTR|SIN|IND|SUB//nsubj//72 skulle//VB|PRT|AKT//aux//72 behöva//VB|INF|AKT//advcl//62 gå//VB|INF|AKT//xcomp//72 kurser//NN|UTR|PLU|IND|NOM//obj//73 ,//MID//punct//74 vars//HS|DEF//nmod:poss//77 kunskapsstoff//NN|NEU|SIN|IND|NOM//obj//80 man//PN|UTR|SIN|IND|SUB//nsubj//80 redan//AB//advmod//80 behärskar//VB|PRS|AKT//acl:relcl//74 eller//KN//cc//87 om//SN//mark//87 man//PN|UTR|SIN|IND|SUB//nsubj//87 inte//AB//advmod//87 skulle//VB|PRT|AKT//aux//87 kunna//VB|INF|AKT//aux//87 tillgodoräkna//VB|INF|AKT//conj//73 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//87 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//90 kunskaper//NN|UTR|PLU|IND|NOM//obj//87 genom//PP//case//93 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 former//NN|UTR|PLU|IND|NOM//nmod//90 av//PP//case//95 diagnostisering//NN|UTR|SIN|IND|NOM//nmod//93 och//KN//cc//97 prövning//NN|UTR|SIN|IND|NOM//conj//95 .//MAD//punct//62
Från reell kompetens till formella betyg;När//HA//mark//5 en//DT|UTR|SIN|IND//det//3 vuxen//JJ|POS|UTR|SIN|IND|NOM//amod//3 människa//NN|UTR|SIN|IND|NOM//nsubj//5 vill//VB|PRS|AKT//aux//5 börja//VB|INF|AKT//advcl//14 studera//VB|INF|AKT//xcomp//5 på//PP//case//8 grundskole-//NN|UTR|SIN|IND|NOM//obl//6 eller//KN//cc//10 gymnasienivå//NN|UTR|SIN|IND|NOM//conj//8 är//VB|PRS|AKT//cop//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 sällan//AB//advmod//14 betyg//NN|NEU|SIN|IND|NOM//nsubj//29 som//HP|-|-|-//nsubj//16 avgör//VB|PRS|AKT//acl:relcl//14 om//SN//mark//19 hon//PN|UTR|SIN|DEF|SUB//nsubj:pass//19 tas//VB|PRS|SFO//advcl//16 in//PL//compound:prt//19 till//PP//case//23 en//DT|UTR|SIN|IND//det//23 kurs//NN|UTR|SIN|IND|NOM//obl//19 eller//KN//cc//25 ej//AB//conj//19 .//MAD//punct//14
Från reell kompetens till formella betyg;Vid//PP//case//28 antagning//NN|UTR|SIN|IND|NOM//obl//29 bedöms//VB|PRS|SFO//ROOT//29 istället//AB//case//32 hennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//32 behov//NN|NEU|SIN|IND|NOM//obl//29 av//PP//case//34 utbildning//NN|UTR|SIN|IND|NOM//nmod//32 och//KN//cc//37 hennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//37 förmåga//NN|UTR|SIN|IND|NOM//conj//34 att//IE//mark//40 kunna//VB|INF|AKT//aux//40 fullfölja//VB|INF|AKT//acl//37 kursen//NN|UTR|SIN|DEF|NOM//obj//40 ifråga//AB//advmod//40 .//MAD//punct//29
Från reell kompetens till formella betyg;Genom//PP//case//46 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 former//NN|UTR|PLU|IND|NOM//obl//29 av//PP//case//48 diagnostisering//NN|UTR|SIN|IND|NOM//nmod//46  //_SP////48 (//PAD//punct//51 samtal//NN|NEU|PLU|IND|NOM//appos//48 ,//MID//punct//53 test//NN|NEU|PLU|IND|NOM//conj//48 etc.//AB|AN//conj//48 )//PAD//punct//46 ser//VB|PRS|AKT//parataxis//29 utbildningsanordnaren//NN|UTR|SIN|DEF|NOM//nsubj//56 till//PP//mark//62 att//SN//mark//62 hon//PN|UTR|SIN|DEF|SUB//nsubj//62 kan//VB|PRS|AKT//aux//62 börja//VB|INF|AKT//advcl//56 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//64 studier//NN|UTR|PLU|IND|NOM//obj//62 på//PP//case//67 rätt//JJ|POS|UTR|SIN|IND|NOM//amod//67 nivå//NN|UTR|SIN|IND|NOM//obl//62 .//MID//punct//29
