Sammanfattning;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//11 om//PP//case//3 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 elever//NN|UTR|PLU|IND|NOM//nmod//0 i//PP//case//5 skolan//NN|UTR|SIN|DEF|NOM//nmod//3 (//PAD//punct//0 dir//NN|AN//nmod:poss//8 1995:134//RG|NOM//appos//0 )//PAD//punct//0 har//VB|PRS|AKT//aux//11 haft//VB|SUP|AKT//ROOT//11 till//PP//case//13 huvuduppgift//NN|UTR|SIN|IND|NOM//obj//11 att//IE//mark//15 utreda//VB|INF|AKT//acl//13 hur//HA//advmod//26 ansvaret//NN|NEU|SIN|DEF|NOM//nsubj:pass//26 för//PP//case//19 utbildning//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//21 omvårdnad//NN|UTR|SIN|IND|NOM//conj//19 för//PP//case//24 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 elever//NN|UTR|PLU|IND|NOM//nmod//21 skall//VB|PRS|AKT//aux//26 fördelas//VB|INF|SFO//ccomp//15 mellan//PP//case//28 stat//NN|UTR|SIN|IND|NOM//obl//26 ,//MID//punct//30 kommun//NN|UTR|SIN|IND|NOM//conj//28 och//KN//cc//32 landsting//NN|NEU|SIN|IND|NOM//conj//28 samt//KN//cc//34 vem//HP|UTR|SIN|IND//conj//28 som//HP|-|-|-//nsubj//37 skall//VB|PRS|AKT//aux//37 finansiera//VB|INF|AKT//acl:relcl//34 verksamheten//NN|UTR|SIN|DEF|NOM//obj//37 .//MAD//punct//11
Ansvaret för skola och stöd (kap 4);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//3 uppfattning//NN|UTR|SIN|IND|NOM//ROOT//3 att//SN//mark//16 de//DT|UTR/NEU|PLU|DEF//det//8 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 medlen//NN|NEU|PLU|DEF|NOM//nsubj:pass//16 i//PP//case//11 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 grad//NN|UTR|SIN|IND|NOM//nmod//8 än//KN//mark//13 i//PP//acl//11 dag//NN|UTR|SIN|IND|NOM//fixed//13 bör//VB|PRS|AKT//aux//16 riktas//VB|INF|SFO//csubj//3 till//PP//mark//19 att//IE//mark//19 erbjuda//VB|INF|AKT//xcomp//16 kommunerna//NN|UTR|PLU|DEF|NOM//obj//19 stöd//NN|NEU|SIN|IND|NOM//obj//19 i//PP//case//24 specialpedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 frågor//NN|UTR|PLU|IND|NOM//obl//19 ,//MID//punct//24 bl//NN|AN//appos//24 a//NN|NEU|SIN|IND|NOM//nummod//26 i//PP//case//32 form//NN|UTR|SIN|IND|NOM//fixed//28 av//PP//fixed//28 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 rådgivning//NN|UTR|SIN|IND|NOM//nmod//26 ,//MID//punct//34 utvecklingsinsatser//NN|UTR|PLU|IND|NOM//conj//32 och//KN//cc//36 kompetensutveckling//NN|UTR|SIN|IND|NOM//conj//32 .//MAD//punct//3
Ansvaret för skola och stöd (kap 4);Staten//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 föreslås//VB|PRS|SFO//parataxis//3 dock//AB//advmod//39 ges//VB|INF|SFO//conj//3 ett//DT|NEU|SIN|IND//det//44 fortsatt//PC|PRF|NEU|SIN|IND|NOM//amod//44 åtagande//NN|NEU|SIN|IND|NOM//obj//41 även//AB//advmod//49 inom//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 verksamhetsområdena//NN|NEU|PLU|DEF|NOM//obl//41 (//PAD//punct//3 se//VB|IMP|AKT//parataxis//3 vidare//AB|KOM//advmod//51 nedan//AB//advmod//51 )//PAD//punct//3 .//MAD//punct//3

Den kommunala skolan (kap 5);Varje//DT|UTR/NEU|SIN|IND//det//1 lärare//NN|UTR|SIN|IND|NOM//nsubj//8 ,//MID//punct//1 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//5 av//PP//case//5 skolform//NN|UTR|SIN|IND|NOM//nmod//1 ,//MID//punct//1 bör//VB|PRS|AKT//aux//8 ha//VB|INF|AKT//ROOT//8 en//DT|UTR|SIN|IND//det//12 god//JJ|POS|UTR|SIN|IND|NOM//amod//12 generell//JJ|POS|UTR|SIN|IND|NOM//amod//12 kunskap//NN|UTR|SIN|IND|NOM//obj//8 om//PP//case//14 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//12 och//KN//cc//17 de//DT|UTR/NEU|PLU|DEF//det//17 konsekvenser//NN|UTR|PLU|IND|NOM//conj//12 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//20 kan//VB|PRS|AKT//aux//20 få//VB|INF|AKT//acl:relcl//17 i//PP//case//22 skolsituationen//NN|UTR|SIN|DEF|NOM//obl//20 ,//MID//punct//17 en//DT|UTR|SIN|IND//det//26 s//NN|AN//punct//24 k//JJ|AN//nmod//27 förförståelse//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//8
Den kommunala skolan (kap 5);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 finns//VB|PRS|SFO//parataxis//8 i//PP//advmod//30 dag//NN|UTR|SIN|IND|NOM//fixed//31 ett//DT|NEU|SIN|IND//det//35 stort//JJ|POS|NEU|SIN|IND|NOM//amod//35 behov//NN|NEU|SIN|IND|NOM//nsubj//30 av//PP//case//37 kompetensutveckling//NN|UTR|SIN|IND|NOM//nmod//35 i//PP//case//40 detta//DT|NEU|SIN|DEF//det//40 avseende//NN|NEU|SIN|IND|NOM//nmod//37 .//MAD//punct//30
Den kommunala skolan (kap 5);För//PP//mark//45 att//IE//mark//45 kunna//VB|INF|AKT//aux//45 möta//VB|INF|AKT//advcl//50 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 behov//NN|NEU|PLU|IND|NOM//obj//45 bör//VB|PRS|AKT//aux//50 arbetslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//50 ses//VB|INF|SFO//parataxis//30 som//KN//case//53 en//DT|UTR|SIN|IND//det//53 enhet//NN|UTR|SIN|IND|NOM//obl//50 inom//PP//case//57 vilken//HP|UTR|SIN|IND//det//57 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 lärare//NN|UTR|PLU|IND|NOM//nmod//53 kan//VB|PRS|AKT//aux//59 utveckla//VB|INF|AKT//conj//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 kompetenser//NN|UTR|PLU|IND|NOM//obj//59 och//KN//cc//63 komplettera//VB|INF|AKT//conj//30 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obj//63 .//MAD//punct//8
Den kommunala skolan (kap 5);Specialpedagogen//NN|UTR|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 betydelsefull//JJ|POS|UTR|SIN|IND|NOM//ROOT//2 för//PP//case//4 elever//NN|UTR|PLU|IND|NOM//obl//2 med//PP//case//6 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//4 .//MAD//punct//2
Den kommunala skolan (kap 5);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//9 beskriver//VB|PRS|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//11 specialpedagog//NN|UTR|SIN|IND|NOM//obj//9 med//PP//case//14 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//14 roller//NN|UTR|PLU|IND|NOM//obl//9 –//RG|NOM//punct//14 med//PP//case//19 direkt//AB|POS//advmod//18 elevrelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//19 insatser//NN|UTR|PLU|IND|NOM//obl//9 ,//MID//punct//19 konsultativt//JJ|POS|NEU|SIN|IND|NOM//amod//22 stöd//NN|NEU|SIN|IND|NOM//conj//19 till//PP//case//25 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 lärare//NN|UTR|PLU|IND|NOM//nmod//22 och//KN//cc//27 arbetslag//NN|NEU|PLU|IND|NOM//conj//25 ,//MID//punct//29 stöd//NN|NEU|SIN|IND|NOM//conj//19 till//PP//case//32 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//32 ledning//NN|UTR|SIN|IND|NOM//nmod//19 samt//KN//cc//35 med//PP//case//35 uppgift//NN|UTR|SIN|IND|NOM//conj//19 att//IE//mark//37 dokumentera//VB|INF|AKT//acl//35 insatser//NN|UTR|PLU|IND|NOM//obj//37 och//KN//cc//40 erfarenheter//NN|UTR|PLU|IND|NOM//conj//38 .//MAD//punct//9
Den kommunala skolan (kap 5);Kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//44 bör//VB|PRS|AKT//aux//44 uppmärksamma//VB|INF|AKT//conj//9 behovet//NN|NEU|SIN|DEF|NOM//obj//44 av//PP//case//48 specialpedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//48 kompetens//NN|UTR|SIN|IND|NOM//nmod//45 i//PP//case//50 gymnasieskolan//NN|UTR|SIN|DEF|NOM//nmod//48 ,//MID//punct//48 liksom//PP//mark//53 behovet//NN|NEU|SIN|DEF|NOM//obl//44 av//PP//case//55 specialpedagoger//NN|UTR|PLU|IND|NOM//nmod//53 för//PP//case//57 elever//NN|UTR|PLU|IND|NOM//nmod//55 med//PP//case//59 flerfunktionshinder//NN|UTR|PLU|IND|NOM//nmod//53 i//PP//case//61 särskolan//NN|UTR|SIN|DEF|NOM//nmod//59 .//MAD//punct//9
Den kommunala skolan (kap 5);Även//AB//advmod//1 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 grupper//NN|UTR|PLU|IND|NOM//nsubj//6 i//PP//case//4 skolan//NN|UTR|SIN|DEF|NOM//nmod//2 kan//VB|PRS|AKT//aux//6 ha//VB|INF|AKT//ROOT//6 behov//NN|NEU|SIN|IND|NOM//obj//6 av//PP//case//9 kompetensutveckling//NN|UTR|SIN|IND|NOM//nmod//7 om//PP//case//11 elever//NN|UTR|PLU|IND|NOM//nmod//9 med//PP//case//13 funktionshinder//NN|NEU|PLU|IND|NOM//obl//6 .//MAD//punct//6
Den kommunala skolan (kap 5);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 gäller//VB|PRS|AKT//parataxis//6 t//NN|NEU|SIN|IND|NOM//nmod//19 ex//NN|AN//conj//17 rektorer//NN|UTR|PLU|IND|NOM//obj//16 och//KN//cc//21 elevassistenter//NN|UTR|PLU|IND|NOM//conj//19 .//MAD//punct//6
Den kommunala skolan (kap 5);Åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//8 för//PP//case//2 barn//NN|NEU|PLU|IND|NOM//nmod//0 och//KN//cc//4 ungdomar//NN|UTR|PLU|IND|NOM//conj//2 med//PP//case//6 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//4 behöver//VB|PRS|AKT//aux//8 planeras//VB|INF|SFO//ROOT//8 och//KN//cc//10 följas//VB|INF|SFO//conj//8 upp//PL//compound:prt//10 ,//MID//punct//10 från//PP//case//14 förskolan//NN|UTR|SIN|DEF|NOM//obl//8 upp//AB//advmod//8 i//PP//case//17 gymnasieskolan//NN|UTR|SIN|DEF|NOM//obl//15 .//MAD//punct//8
Den kommunala skolan (kap 5);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//20 föreslår//VB|PRS|AKT//parataxis//8 därför//AB//mark//27 att//SN//fixed//21 kravet//NN|NEU|SIN|DEF|NOM//nsubj//27 på//PP//case//25 åtgärdsprogram//NN|NEU|SIN|IND|NOM//nmod//23 skall//VB|PRS|AKT//aux//27 gälla//VB|INF|AKT//advcl//20 för//PP//case//30 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//30 skolformer//NN|UTR|PLU|IND|NOM//obl//27 inom//PP//case//34 det//DT|NEU|SIN|DEF//det//34 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 skolväsendet//NN|NEU|SIN|DEF|NOM//obl//27 för//PP//case//36 barn//NN|NEU|SIN|IND|NOM//nmod//34 och//KN//cc//38 ungdom//NN|UTR|SIN|IND|NOM//conj//36 ,//MID//punct//43 jämte//PP//case//43 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 skolor//NN|UTR|PLU|IND|NOM//conj//36 .//MAD//punct//20
Den kommunala skolan (kap 5);Ett//DT|NEU|SIN|IND//det//46 åtgärdsprogram//NN|NEU|SIN|IND|NOM//nsubj//48 skall//VB|PRS|AKT//aux//48 gälla//VB|INF|AKT//parataxis//20 elevens//NN|UTR|SIN|DEF|GEN//nmod:poss//51 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 skolsituation//NN|UTR|SIN|IND|NOM//obj//48 .//MAD//punct//8
Den kommunala skolan (kap 5);Att//IE//mark//1 ge//VB|INF|AKT//csubj//14 eleven//NN|UTR|SIN|DEF|NOM//obj//1 och//KN//cc//5 elevens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 vårdnadshavare//NN|UTR|PLU|IND|NOM//conj//2 möjlighet//NN|UTR|SIN|IND|NOM//obj//1 att//IE//mark//8 initiera//VB|INF|AKT//acl//6 arbetet//NN|NEU|SIN|DEF|NOM//obj//8 med//PP//case//11 åtgärdsprogram//NN|NEU|SIN|IND|NOM//obl//8 är//VB|PRS|AKT//cop//14 ett//DT|NEU|SIN|IND//det//14 förslag//NN|NEU|SIN|IND|NOM//ROOT//14 i//PP//case//16 syfte//NN|NEU|SIN|IND|NOM//nmod//14 att//IE//mark//18 stärka//VB|INF|AKT//acl//14 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//20 ställning//NN|UTR|SIN|IND|NOM//obj//18 ,//MID//punct//14 men//KN//cc//24 också//AB//advmod//24 relationen//NN|UTR|SIN|DEF|NOM//conj//14 mellan//PP//case//26 hem//NN|NEU|SIN|IND|NOM//nmod//24 och//KN//cc//28 skola//NN|UTR|SIN|IND|NOM//conj//26 .//MAD//punct//14
Den kommunala skolan (kap 5);Kontakten//NN|UTR|SIN|DEF|NOM//nsubj//38 mellan//PP//case//32 skolan//NN|UTR|SIN|DEF|NOM//nmod//30 och//KN//cc//35 elevens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 vårdnadshavare//NN|UTR|PLU|IND|NOM//conj//32 är//VB|PRS|AKT//cop//38 särskilt//AB//advmod//38 betydelsefull//JJ|POS|UTR|SIN|IND|NOM//parataxis//14 när//HA//mark//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 gäller//VB|PRS|AKT//advcl//38 en//DT|UTR|SIN|IND//det//43 elev//NN|UTR|SIN|IND|NOM//obj//41 med//PP//case//45 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//43 .//MAD//punct//38
Den kommunala skolan (kap 5);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 understryker//VB|PRS|AKT//ROOT//1 vikten//NN|UTR|SIN|DEF|NOM//nsubj//1 av//PP//mark//6 att//SN//mark//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 finns//VB|PRS|SFO//acl//2 ett//DT|NEU|SIN|IND//det//9 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 samarbete//NN|NEU|SIN|IND|NOM//nsubj//6 mellan//PP//case//11 elevvårdspersonal//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//15 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//15 pedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 personal//NN|UTR|SIN|IND|NOM//conj//11 .//MAD//punct//1
Den kommunala skolan (kap 5);Elevvården//NN|UTR|SIN|DEF|NOM//nsubj//19 är//VB|PRS|AKT//cop//19 organiserad//PC|PRF|UTR|SIN|IND|NOM//parataxis//1 på//PP//case//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 sätt//NN|NEU|PLU|IND|NOM//obl//19 i//PP//case//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 kommuner//NN|UTR|PLU|IND|NOM//nmod//22 .//MAD//punct//27
Den kommunala skolan (kap 5);Elever//NN|UTR|PLU|IND|NOM//obl//19 ,//MID//punct//29 föräldrar//NN|UTR|PLU|IND|NOM//conj//27 och//KN//cc//32 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//32 personal//NN|UTR|SIN|IND|NOM//conj//27 bör//VB|PRS|AKT//aux//35 därför//AB//advmod//35 ges//VB|INF|SFO//conj//19 information//NN|UTR|SIN|IND|NOM//nsubj:pass//35 om//PP//case//38 elevvården//NN|UTR|SIN|DEF|NOM//nmod//36 och//KN//cc//41 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//41 uppgifter//NN|UTR|PLU|IND|NOM//conj//38 och//KN//cc//43 organisation//NN|UTR|SIN|IND|NOM//conj//38 .//MAD//punct//19
Den kommunala skolan (kap 5);För//PP//case//1 elever//NN|UTR|PLU|IND|NOM//obl//5 med//PP//case//4 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//1 har//VB|PRS|AKT//ROOT//5 skolhälsovården//NN|UTR|SIN|DEF|NOM//nsubj//5 ett//DT|NEU|SIN|IND//det//9 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//9 ansvar//NN|NEU|SIN|IND|NOM//obj//5 ,//MID//punct//9 bl//NN|AN//appos//9 a//NN|NEU|SIN|IND|NOM//nmod//11 för//PP//case//14 information//NN|UTR|SIN|IND|NOM//nmod//9 till//PP//case//17 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//17 personal//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//19 kontakter//NN|UTR|PLU|IND|NOM//conj//17 mellan//PP//case//21 skola//NN|UTR|SIN|IND|NOM//nmod//19 och//KN//cc//23 sjukvård//NN|UTR|SIN|IND|NOM//conj//21 .//MAD//punct//5
Den kommunala skolan (kap 5);I//PP//case//2 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//2 styrning//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//4 skolan//NN|UTR|SIN|DEF|NOM//nmod//2  //_SP////4 är//VB|PRS|AKT//cop//7 skolplaner//NN|UTR|PLU|IND|NOM//ROOT//7 ,//MID//punct//9 resursfördelning//NN|UTR|SIN|IND|NOM//conj//7 samt//KN//cc//11 uppföljning//NN|UTR|SIN|IND|NOM//conj//7 och//KN//cc//13 utvärdering//NN|UTR|SIN|IND|NOM//conj//7 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 instrument//NN|NEU|PLU|IND|NOM//conj//7 ,//MID//punct//19 vilka//HP|UTR/NEU|PLU|IND//nsubj//19 bör//VB|PRS|AKT//aux//19 uppmärksamma//VB|INF|AKT//acl:relcl//15 gruppen//NN|UTR|SIN|DEF|NOM//nmod//21 elever//NN|UTR|PLU|IND|NOM//obj//19 i//PP//case//23 behov//NN|NEU|SIN|IND|NOM//obl//19 av//PP//case//26 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//26 stöd//NN|NEU|SIN|IND|NOM//nmod//23 ,//MID//punct//28 t//NN|NEU|SIN|IND|NOM//conj//7 ex//NN|AN//conj//7 elever//NN|UTR|PLU|IND|NOM//obj//7 med//PP//case//32 funktionshinder//NN|NEU|PLU|IND|NOM//obl//7 .//MAD//punct//7
Den kommunala skolan (kap 5);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 i//PP//case//6 kommunerna//NN|UTR|PLU|DEF|NOM//obl//8 skall//VB|PRS|AKT//aux//8 finnas//VB|INF|SFO//ccomp//1 en//DT|UTR|SIN|IND//det//10 samordningsfunktion//NN|UTR|SIN|IND|NOM//nsubj//8  //_SP////10 för//PP//case//13 frågor//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj//15 rör//VB|PRS|AKT//acl:relcl//13 elever//NN|UTR|PLU|IND|NOM//obj//15 i//PP//case//18 behov//NN|NEU|SIN|IND|NOM//obl//15 av//PP//case//21 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//21 stöd//NN|NEU|SIN|IND|NOM//nmod//18 ,//MID//punct//13 däribland//AB//advmod//24 elever//NN|UTR|PLU|IND|NOM//appos//13 med//PP//case//26 funktionshinder//NN|NEU|PLU|IND|NOM//nmod//24 .//MAD//punct//1
Den kommunala skolan (kap 5);Detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//1 för//PP//mark//31 att//IE//mark//31 öka//VB|INF|AKT//advcl//1 tillgängligheten//NN|UTR|SIN|DEF|NOM//obj//31 till//PP//case//35 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 organisation//NN|UTR|SIN|IND|NOM//nmod//32 för//PP//case//37 elever//NN|UTR|PLU|IND|NOM//nmod//35 och//KN//cc//39 föräldrar//NN|UTR|PLU|IND|NOM//conj//37 ,//MID//punct//47 men//KN//cc//47 också//AB//advmod//47 för//PP//mark//47 att//SN//mark//47 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 skall//VB|PRS|AKT//aux//47 finnas//VB|INF|SFO//conj//1 en//DT|UTR|SIN|IND//det//49 kontaktyta//NN|UTR|SIN|IND|NOM//nsubj//47 för//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 center//NN|NEU|PLU|IND|NOM//nmod//49 för//PP//case//55 stöd//NN|NEU|SIN|IND|NOM//nmod//53 i//PP//case//58 specialpedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 frågor//NN|UTR|PLU|IND|NOM//obl//47 som//HP|-|-|-//nsubj:pass//60 föreslås//VB|PRS|SFO//acl:relcl//58 i//PP//case//63 det//DT|NEU|SIN|DEF//det//63 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//60 .//MAD//punct//1
Den kommunala skolan (kap 5);Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 menar//VB|PRS|AKT//ROOT//1 slutligen//AB//advmod//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 finns//VB|PRS|SFO//ccomp//1 skäl//NN|NEU|PLU|IND|NOM//nsubj//5 att//IE//mark//8 utveckla//VB|INF|AKT//acl//6 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 insatser//NN|UTR|PLU|IND|NOM//obj//8 vad//HP|NEU|SIN|IND//nsubj//12 gäller//VB|PRS|AKT//acl:relcl//10 såväl//KN//advmod//14 tillsyn//NN|UTR|SIN|IND|NOM//obl//12 som//KN//cc//16 uppföljning//NN|UTR|SIN|IND|NOM//obl//12 och//KN//cc//18 utvärdering//NN|UTR|SIN|IND|NOM//conj//16 av//PP//case//20 skolsituationen//NN|UTR|SIN|DEF|NOM//nmod//18 för//PP//case//22 elever//NN|UTR|PLU|IND|NOM//nmod//18 med//PP//case//24 funktionshinder//NN|NEU|PLU|IND|NOM//obl//12 i//PP//case//26 skolan//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//1

Specialskolan (kap 6);Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 fem//RG|NOM//nummod//5 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 specialskolor//NN|UTR|PLU|IND|NOM//nsubj//1 som//HP|-|-|-//nsubj//7 tar//VB|PRS|AKT//acl:relcl//5 emot//PL//compound:prt//7 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//7 och//KN//cc//11 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 elever//NN|UTR|PLU|IND|NOM//conj//9 –//PM|NOM//punct//14 Birgittaskolan//PM|NOM//appos//5 ,//MID//punct//16 Kristinaskolan//NN|UTR|SIN|DEF|NOM//conj//14 ,//MID//punct//18 Manillaskolan//PM|NOM//conj//14 ,//MID//punct//20 Vänerskolan//NN|UTR|SIN|DEF|NOM//conj//14 och//KN//cc//22 Östervångsskolan//PM|NOM//conj//14 .//MAD//punct//14
Specialskolan (kap 6);Vidare//AB|KOM//advmod//25 finns//VB|PRS|SFO//conj//1 tre//RG|NOM//nummod//28 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 riksrekryterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//25 specialskolor//NN|UTR|PLU|IND|NOM//nsubj//25 –//RG|NOM//punct//29 Ekeskolan//NN|UTR|SIN|DEF|NOM//nsubj//25 som//HP|-|-|-//nsubj//33 tar//VB|PRS|AKT//acl:relcl//31 emot//PL//compound:prt//33 synskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 elever//NN|UTR|PLU|IND|NOM//obj//33 och//KN//cc//38 synskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//33 elever//NN|UTR|PLU|IND|NOM//obj//38 som//HP|-|-|-//nsubj//43 också//AB//advmod//43 är//VB|PRS|AKT//cop//43 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//39 ,//MID//punct//45 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//43 eller//KN//cc//47 utvecklingsstörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//45 ,//MID//punct//45 Åsbackaskolan//NN|UTR|SIN|DEF|NOM//conj//43 som//HP|-|-|-//nsubj//51 tar//VB|PRS|AKT//acl:relcl//49 emot//PL//compound:prt//51 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 och//KN//cc//55 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//56 elever//NN|UTR|PLU|IND|NOM//obj//51 med//PP//case//58 utvecklingsstörning//NN|UTR|SIN|IND|NOM//obl//51 samt//KN//cc//60 Hällsboskolan//PM|NOM//conj//58 som//HP|-|-|-//nsubj//63 dels//KN//advmod//63 tar//VB|PRS|AKT//acl:relcl//60 emot//PL//compound:prt//63 gravt//AB|POS//amod//67 språkstörda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 elever//NN|UTR|PLU|IND|NOM//obj//63 ,//MID//punct//70 dels//KN//advmod//70 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//43 och//KN//cc//72 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//70 med//PP//case//74 beteendestörningar//NN|UTR|PLU|IND|NOM//obl//70 m//PM|NOM//case//76 m//NN|AN//obl//70 .//MAD//punct//25
