Makars, registrerade partners och sambors förmögenhetsförhållanden i internationella situationer;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 EU-bodelning//NN|UTR|SIN|IND|NOM//nmod//2
6.4.2 Vissa särskilda frågor om bodelning;Av//PP//case//87 de//DT|UTR/NEU|PLU|DEF//det//87 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 länderna//NN|NEU|PLU|DEF|NOM//obl//91 har//VB|PRS|AKT//aux//91 Finland//PM|NOM//nsubj//91 också//AB//advmod//91 avskaffat//VB|SUP|AKT//conj//59 hemskillnadsinstitutet//NN|NEU|SIN|DEF|NOM//obj//91 medan//SN//mark//96 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//96 fortfarande//AB//advmod//96 förekommer//VB|PRS|AKT//advcl//91 i//PP//case//98 Danmark//PM|NOM//obl//96 och//KN//cc//100 Norge//PM|NOM//conj//98 .//MAD//punct//4
6.4.2 Vissa särskilda frågor om bodelning;I//PP//case//2 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//2 rätt//NN|UTR|SIN|IND|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 inga//DT|UTR/NEU|PLU|IND//det//5 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//3 om//PP//case//7 erkännande//NN|NEU|SIN|IND|NOM//nmod//5 av//PP//case//10 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 beslut//NN|NEU|PLU|IND|NOM//nmod//7 om//PP//case//13 legal//JJ|POS|UTR|SIN|IND|NOM//amod//13 separation//NN|UTR|SIN|IND|NOM//nmod//10 .//MAD//punct//3
6.4.2 Vissa särskilda frågor om bodelning;Med//PP//case//18 hänsyn//NN|UTR|SIN|IND|NOM//fixed//15 till//PP//fixed//15 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//19 ansåg//VB|PRT|AKT//parataxis//3 Familjelagssakkunniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//19 i//PP//case//22 betänkandet//NN|NEU|SIN|DEF|NOM//obl//19 Internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 familjerättsfrågor//NN|UTR|PLU|IND|NOM//nsubj//3 att//SN//mark//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 var//VB|PRT|AKT//cop//28 angeläget//JJ|POS|NEU|SIN|IND|NOM//acl//24 att//IE//mark//30 införa//VB|INF|AKT//csubj//28 bestämmelser//NN|UTR|PLU|IND|NOM//obj//30 i//PP//case//34 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//34 rätt//NN|UTR|SIN|IND|NOM//obl//30 om//PP//case//36 rättsverkningarna//NN|UTR|PLU|DEF|NOM//nmod//34 av//PP//case//40 ett//DT|NEU|SIN|IND//det//40 utländskt//JJ|POS|NEU|SIN|IND|NOM//amod//40 beslut//NN|NEU|SIN|IND|NOM//nmod//36 om//PP//case//43 legal//JJ|POS|UTR|SIN|IND|NOM//amod//43 separation//NN|UTR|SIN|IND|NOM//nmod//40 .//MAD//punct//3
6.4.2 Vissa särskilda frågor om bodelning;LIMF//PM|NOM//nsubj//46 kom//VB|PRT|AKT//parataxis//3 vid//PP//case//48 införandet//NN|NEU|SIN|DEF|NOM//obl//46 1990//RG|NOM//nummod//48 att//IE//mark//51 innehålla//VB|INF|AKT//advcl//46 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//53 bestämmelser//NN|UTR|PLU|IND|NOM//obj//51 (//PAD//punct//53 8//RG|NOM//nummod//56 §//NN|AN//appos//53 )//PAD//punct//46 .//MAD//punct//60
6.4.2 Vissa särskilda frågor om bodelning;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//60 blir//VB|PRS|AKT//parataxis//3 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//60 när//HA//mark//66 en//DT|UTR|SIN|IND//det//64 bodelning//NN|UTR|SIN|IND|NOM//nsubj:pass//66 ska//VB|PRS|AKT//aux//66 förrättas//VB|INF|SFO//advcl//60 i//PP//case//68 Sverige//PM|NOM//obl//66 mellan//PP//case//71 två//RG|NOM//nummod//71 makar//NN|UTR|PLU|IND|NOM//obl//66 som//HP|-|-|-//nsubj//74 har//VB|PRS|AKT//aux//74 erhållit//VB|SUP|AKT//acl:relcl//71 ett//DT|NEU|SIN|IND//det//77 utländskt//JJ|POS|NEU|SIN|IND|NOM//amod//77 beslut//NN|NEU|SIN|IND|NOM//obj//74 om//PP//case//80 legal//JJ|POS|UTR|SIN|IND|NOM//amod//80 separation//NN|UTR|SIN|IND|NOM//obl//74 och//KN//cc//83 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//83 lag//NN|UTR|SIN|IND|NOM//conj//80 är//VB|PRS|AKT//cop//85 tillämplig//JJ|POS|UTR|SIN|IND|NOM//xcomp//60 på//PP//case//88 makarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//88 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//obl//85 .//MAD//punct//3
6.4.2 Vissa särskilda frågor om bodelning;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//91 innebär//VB|PRS|AKT//parataxis//3 att//SN//mark//97 egendom//NN|UTR|SIN|IND|NOM//nsubj//97 som//KN//case//96 en//DT|UTR|SIN|IND//det//96 make//NN|UTR|SIN|IND|NOM//nmod//93 förvärvar//VB|PRS|AKT//ccomp//91 efter//PP//case//99 separationen//NN|UTR|SIN|DEF|NOM//obl//97 inte//AB//advmod//102 ska//VB|PRS|AKT//aux//102 ingå//VB|INF|AKT//conj//91 i//PP//case//104 bodelningen//NN|UTR|SIN|DEF|NOM//obl//102 och//KN//cc//111 att//SN//mark//111 täckning//NN|UTR|SIN|IND|NOM//nsubj:pass//111 för//PP//case//109 skulder//NN|UTR|PLU|IND|NOM//nmod//107 ska//VB|PRS|AKT//aux//111 beräknas//VB|INF|SFO//conj//102 med//PP//case//115 hänsyn//NN|UTR|SIN|IND|NOM//fixed//112 till//PP//fixed//112 förhållanden//NN|NEU|PLU|IND|NOM//obl//111 vid//PP//case//117 separationen//NN|UTR|SIN|DEF|NOM//obl//111 .//MAD//punct//91
6.4.2 Vissa särskilda frågor om bodelning;Med//PP//mark//126 hänsyn//NN|UTR|SIN|IND|NOM//fixed//119 till//PP//fixed//119 att//SN//mark//126 8//RG|NOM//nummod//124 §//NN|AN//nmod//125 LIMF//PM|NOM//nsubj//126 reglerar//VB|PRS|AKT//advcl//140 vad//HP|NEU|SIN|IND//dislocated//129 som//HP|-|-|-//nsubj//129 gäller//VB|PRS|AKT//ccomp//126 för//PP//case//134 det//DT|NEU|SIN|DEF//fixed//130 fall//NN|NEU|SIN|IND|NOM//fixed//130 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//134 lag//NN|UTR|SIN|IND|NOM//obl//129 är//VB|PRS|AKT//cop//136 tillämplig//JJ|POS|UTR|SIN|IND|NOM//xcomp//126 på//PP//case//139 makarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//139 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//obl//136 bedömer//VB|PRS|AKT//parataxis//3 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//140 att//SN//mark//149 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//149 även//AB//advmod//145 fortsättningsvis//AB//advmod//149 kommer//VB|PRS|AKT//aux//149 att//IE//mark//149 kunna//VB|INF|AKT//aux//149 tillämpas//VB|INF|SFO//ccomp//140 beträffande//PP//case//152 de//DT|UTR/NEU|PLU|DEF//det//152 makar//NN|UTR|PLU|IND|NOM//obl//149 som//HP|-|-|-//nsubj:pass//154 omfattas//VB|PRS|SFO//acl:relcl//152 av//PP//case//156 förordningen//NN|UTR|SIN|DEF|NOM//obl//154 om//PP//case//159 makars//NN|UTR|PLU|IND|GEN//nmod:poss//159 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//nmod//156 .//MAD//punct//3

6.5 Giltighet av lagvalsavtal;Förordningarna//NN|UTR|PLU|DEF|NOM//nsubj//7 om//PP//case//6 makars//NN|UTR|PLU|IND|GEN//nmod:poss//5 respektive//AB//amod//5 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 partners//NN|UTR|PLU|IND|GEN//nmod:poss//6 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//nmod//0 innehåller//VB|PRS|AKT//ROOT//7 bestämmelser//NN|UTR|PLU|IND|NOM//obj//7 om//PP//case//13 formell//JJ|POS|UTR|SIN|IND|NOM//amod//13 och//KN//cc//12 materiell//JJ|POS|UTR|SIN|IND|NOM//conj//10 giltighet//NN|UTR|SIN|IND|NOM//nmod//8 av//PP//case//15 lagvalsavtal//NN|NEU|PLU|IND|NOM//nmod//13 .//MAD//punct//7
6.5 Giltighet av lagvalsavtal;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//18 syftar//VB|PRS|AKT//parataxis//7 till//PP//mark//21 att//IE//mark//21 säkerställa//VB|INF|AKT//xcomp//18 rättssäkerhet//NN|UTR|SIN|IND|NOM//obj//21 ,//MID//punct//25 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 tillgång//NN|UTR|SIN|IND|NOM//conj//22 till//PP//case//28 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//28 prövning//NN|UTR|SIN|IND|NOM//nmod//25 samt//KN//cc//30 förbättra//VB|INF|AKT//conj//21 makarnas//NN|UTR|PLU|DEF|GEN//obj//30 och//KN//cc//34 de//DT|UTR/NEU|PLU|DEF//nsubj//34 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//30 partnernas//NN|UTR|PLU|DEF|GEN//nmod:poss//36 möjligheter//NN|UTR|PLU|IND|NOM//obj//34 att//IE//mark//38 göra//VB|INF|AKT//acl//36 ett//DT|NEU|SIN|IND//det//41 informerat//PC|PRF|NEU|SIN|IND|NOM//amod//41 val//NN|NEU|SIN|IND|NOM//obj//38 och//KN//cc//46 att//SN//mark//46 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//45 samtycke//NN|NEU|SIN|IND|NOM//nsubj:pass//46 respekteras//VB|PRS|SFO//conj//38 (//PAD//punct//49 förordningarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//49 ingresser//NN|UTR|PLU|IND|NOM//appos//46 ,//MID//punct//49 punkten//NN|UTR|SIN|DEF|NOM//obl//18 46//RG|NOM//nummod//51 respektive//AB//case//55 punkten//NN|UTR|SIN|DEF|NOM//nmod//55 47//RG|NOM//obl//18 )//PAD//punct//18 .//MAD//punct//7

6.5.1 Formell giltighet;Beträffande//PP//case//1 makar//NN|UTR|PLU|IND|NOM//obl//2 gäller//VB|PRS|AKT//ROOT//2 att//SN//mark//7 lagvalsavtalet//NN|NEU|SIN|DEF|NOM//nsubj//7 ska//VB|PRS|AKT//aux//7 vara//VB|INF|AKT//cop//7 skriftligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//2 ,//MID//punct//9 daterat//PC|PRF|NEU|SIN|IND|NOM//conj//7 och//KN//cc//11 undertecknat//VB|SUP|AKT//conj//7 av//PP//case//14 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 makarna//NN|UTR|PLU|DEF|NOM//obl//7 för//PP//mark//19 att//IE//mark//19 vara//VB|INF|AKT//cop//19 formellt//AB|POS//advmod//19 giltigt//JJ|POS|NEU|SIN|IND|NOM//advcl//7 .//MAD//punct//2
6.5.1 Formell giltighet;Ett//DT|NEU|SIN|IND//det//23 elektroniskt//JJ|POS|NEU|SIN|IND|NOM//amod//23 meddelande//NN|NEU|SIN|IND|NOM//nsubj:pass//32 som//HP|-|-|-//nsubj//25 möjliggör//VB|PRS|AKT//acl:relcl//23 en//DT|UTR|SIN|IND//det//28 varaktig//JJ|POS|UTR|SIN|IND|NOM//amod//28 dokumentation//NN|UTR|SIN|IND|NOM//obj//25 av//PP//case//30 avtalet//NN|NEU|SIN|DEF|NOM//nmod//28 ska//VB|PRS|AKT//aux//32 anses//VB|INF|SFO//parataxis//2 likvärdigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//32 med//PP//case//37 ett//DT|NEU|SIN|IND//det//37 skriftligt//JJ|POS|NEU|SIN|IND|NOM//amod//37 meddelande//NN|NEU|SIN|IND|NOM//obl//32 (//PAD//punct//37 artikel//NN|UTR|SIN|IND|NOM//nmod//40 23.1//RG|NOM//appos//37 i//PP//case//42 förordningen//NN|UTR|SIN|DEF|NOM//nmod//40 om//PP//case//45 makars//NN|UTR|PLU|IND|GEN//nmod:poss//45 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//nmod//42 )//PAD//punct//32 .//MAD//punct//53
6.5.1 Formell giltighet;Ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 formkrav//NN|NEU|PLU|IND|NOM//nsubj:pass//53 måste//VB|PRS|AKT//aux//53 dock//AB//advmod//53 vara//VB|INF|AKT//aux:pass//53 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 om//PP//mark//57 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 omständigheter//NN|UTR|PLU|IND|NOM//nsubj//57 föreligger//VB|PRS|AKT//advcl//53 (//PAD//punct//57 artikel//NN|UTR|SIN|IND|NOM//nmod//60 23.2–4//RG|NOM//appos//57 i//PP//case//63 samma//DT|UTR/NEU|SIN/PLU|IND//det//63 förordning//NN|UTR|SIN|IND|NOM//nmod//60 )//PAD//punct//53 .//MAD//punct//2
6.5.1 Formell giltighet;Artikel//NN|UTR|SIN|IND|NOM//nmod//1 23.2–4//RG|NOM//nsubj//2 anger//VB|PRS|AKT//ROOT//2 vilka//HD|UTR/NEU|PLU|IND//det//5 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 formkrav//NN|NEU|PLU|IND|NOM//dislocated//51 som//HP|-|-|-//nsubj//7 gäller//VB|PRS|AKT//acl:relcl//5 för//PP//case//9 lagvalsavtal//NN|NEU|PLU|IND|NOM//obl//7 om//PP//case//14 en//RG|UTR|SIN|IND|NOM//det//14 eller//KN//cc//13 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//11 makarna//NN|UTR|PLU|DEF|NOM//obl//7 ,//MID//punct//23 vid//PP//case//17 tidpunktens//NN|UTR|SIN|DEF|GEN//obl//23 för//PP//case//20 avtalets//NN|NEU|SIN|DEF|GEN//nmod:poss//20 ingående//NN|NEU|SIN|IND|NOM//nmod//17 ,//MID//punct//23 har//VB|PRS|AKT//aux//23 hemvist//NN|UTR|SIN|IND|NOM//conj//5 i//PP//case//26 en//DT|UTR|SIN|IND//det//26 stat//NN|UTR|SIN|IND|NOM//nmod//23 som//HP|-|-|-//nsubj//28 föreskriver//VB|PRS|AKT//acl:relcl//26 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 formkrav//NN|NEU|SIN|IND|NOM//obj//28 för//PP//case//32 äktenskapsförord//NN|NEU|PLU|IND|NOM//nmod//30 .//MAD//punct//23
6.5.1 Formell giltighet;Om//SN//mark//38 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 makarna//NN|UTR|PLU|DEF|NOM//nsubj//38 har//VB|PRS|AKT//aux//38 hemvist//NN|UTR|SIN|IND|NOM//conj//23 i//PP//case//41 en//DT|UTR|SIN|IND//det//41 stat//NN|UTR|SIN|IND|NOM//nmod//38 som//HP|-|-|-//nsubj//43 föreskriver//VB|PRS|AKT//acl:relcl//41 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 formkrav//NN|NEU|PLU|IND|NOM//obj//43 för//PP//case//47 äktenskapsförord//NN|NEU|PLU|IND|NOM//nmod//45 ska//VB|PRS|AKT//aux//51 dessa//DT|UTR/NEU|PLU|DEF//det//50 formkrav//NN|NEU|PLU|IND|NOM//nsubj:pass//51 tillämpas//VB|INF|SFO//ccomp//2 på//PP//case//53 lagvalsavtalet//NN|NEU|SIN|DEF|NOM//obl//51 (//PAD//punct//53 artikel//NN|UTR|SIN|IND|NOM//nmod//56 23.2//RG|NOM//appos//53 )//PAD//punct//2 .//MAD//punct//2
6.5.1 Formell giltighet;Om//SN//mark//61 makarna//NN|UTR|PLU|DEF|NOM//nsubj//61 har//VB|PRS|AKT//advcl//75 hemvist//NN|UTR|SIN|IND|NOM//obj//61 i//PP//case//65 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 medlemsstater//NN|UTR|PLU|IND|NOM//nmod//62 som//HP|-|-|-//nsubj//67 föreskriver//VB|PRS|AKT//advcl//61 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 formkrav//NN|NEU|PLU|IND|NOM//obj//67 för//PP//case//71 äktenskapförord//NN|UTR|SIN|DEF|NOM//nmod//69 ,//MID//punct//61 är//VB|PRS|AKT//cop//75 lagvalsavtalet//NN|NEU|SIN|DEF|NOM//nsubj//75 giltigt//JJ|POS|NEU|SIN|IND|NOM//conj//2 om//SN//mark//78 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//78 uppfyller//VB|PRS|AKT//advcl//2 formkraven//NN|NEU|PLU|DEF|NOM//obj//78 för//PP//case//81 äktenskapsförord//NN|NEU|PLU|IND|NOM//obl//78 i//PP//case//83 någon//PN|UTR|SIN|IND|SUB/OBJ//nmod//81 av//PP//case//85 staterna//NN|UTR|PLU|DEF|NOM//nmod//83 (//PAD//punct//78 artikel//NN|UTR|SIN|IND|NOM//nmod//88 23.3//RG|NOM//appos//78 )//PAD//punct//2 .//MAD//punct//2
6.5.1 Formell giltighet;Om//SN//mark//110 endast//AB//advmod//93 en//RG|UTR|SIN|IND|NOM//nsubj//96 av//PP//case//95 makarna//NN|UTR|PLU|DEF|NOM//nmod//93 har//VB|PRS|AKT//advcl//110 hemvist//NN|UTR|SIN|IND|NOM//obj//96 i//PP//case//100 en//DT|UTR|SIN|IND//det//100 stat//NN|UTR|SIN|IND|NOM//obl//96 som//HP|-|-|-//nsubj//102 föreskriver//VB|PRS|AKT//acl:relcl//100 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//104 formkrav//NN|NEU|PLU|IND|NOM//obj//102 för//PP//case//106 äktenskapsförord//NN|NEU|PLU|IND|NOM//nmod//104 ska//VB|PRS|AKT//aux//110 dessa//DT|UTR/NEU|PLU|DEF//det//109 formkrav//NN|NEU|PLU|IND|NOM//nsubj:pass//110 tillämpas//VB|INF|SFO//conj//2 på//PP//case//112 lagvalsavtalet//NN|NEU|SIN|DEF|NOM//obl//110 (//PAD//punct//112 artikel//NN|UTR|SIN|IND|NOM//nmod//115 23.4//RG|NOM//appos//112 )//PAD//punct//110 .//MAD//punct//2
6.5.1 Formell giltighet;I//PP//case//1 Sverige//PM|NOM//obl//2 föreskrivs//VB|PRS|SFO//ROOT//2 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 formkrav//NN|NEU|PLU|IND|NOM//nsubj:pass//2 för//PP//case//6 äktenskapsförord//NN|NEU|SIN|IND|NOM//advcl//2 i//PP//case//10 form//NN|UTR|SIN|IND|NOM//fixed//7 av//PP//fixed//7 registrering//NN|UTR|SIN|IND|NOM//nmod//6 hos//PP//case//12 Skatteverket//PM|NOM//nmod//10 (//PAD//punct//2 se//VB|IMP|AKT//parataxis//2 7//RG|NOM//nummod//16 kap.//NN|AN//nmod//19 3//RG|NOM//nummod//18 §//NN|AN//nmod//19 äktenskapsbalken//NN|UTR|SIN|DEF|NOM//obj//14 )//PAD//punct//2 .//MAD//punct//2
6.5.1 Formell giltighet;Förordningen//NN|UTR|SIN|DEF|NOM//nsubj//23 innebär//VB|PRS|AKT//parataxis//2 alltså//AB//advmod//23 att//SN//mark//37 två//RG|NOM//nummod//27 makar//NN|UTR|PLU|IND|NOM//nsubj//37 som//HP|-|-|-//nsubj//29 har//VB|PRS|AKT//acl:relcl//27 hemvist//NN|UTR|SIN|IND|NOM//obj//29 i//PP//case//32 Sverige//PM|NOM//nmod//30 vid//PP//case//35 lagvalsavtalets//NN|NEU|SIN|DEF|GEN//nmod:poss//35 ingående//NN|NEU|SIN|IND|NOM//obl//29 måste//VB|PRS|AKT//aux//37 registrera//VB|INF|AKT//ccomp//23 avtalet//NN|NEU|SIN|DEF|NOM//obj//37 hos//PP//case//40 Skatteverket//PM|NOM//nmod//38 för//PP//mark//47 att//SN//mark//47 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//47 ska//VB|PRS|AKT//aux//47 vara//VB|INF|AKT//cop//47 formellt//AB|POS//advmod//47 giltigt//JJ|POS|NEU|SIN|IND|NOM//advcl//37 .//MAD//punct//23
6.5.1 Formell giltighet;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 gäller//VB|PRS|AKT//parataxis//23 om//SN//compound:prt//50 endast//AB//advmod//53 en//RG|UTR|SIN|IND|NOM//det//59 av//PP//case//55 makarna//NN|UTR|PLU|DEF|NOM//nmod//53 vid//PP//case//57 tidpunkten//NN|UTR|SIN|DEF|NOM//nmod//55 har//VB|PRS|AKT//aux//59 hemvist//NN|UTR|SIN|IND|NOM//ccomp//50 i//PP//case//61 Sverige//PM|NOM//nmod//59 och//KN//cc//67 den//DT|UTR|SIN|DEF//det//65 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//65 maken//NN|UTR|SIN|DEF|NOM//nsubj//67 har//VB|PRS|AKT//aux//67 hemvist//NN|UTR|SIN|IND|NOM//conj//59 i//PP//case//70 en//DT|UTR|SIN|IND//det//70 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//67 som//HP|-|-|-//nsubj//73 inte//AB//advmod//73 föreskriver//VB|PRS|AKT//acl:relcl//70 några//DT|UTR/NEU|PLU|IND//det//76 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 formkrav//NN|NEU|PLU|IND|NOM//obj//73 .//MAD//punct//23
6.5.1 Formell giltighet;Om//SN//mark//84 den//DT|UTR|SIN|DEF//det//80 andre//JJ|POS|MAS|SIN|DEF|NOM//nsubj//84 maken//NN|UTR|SIN|DEF|NOM//nsubj//80 däremot//AB//advmod//80 har//VB|PRS|AKT//aux//84 hemvist//NN|UTR|SIN|IND|NOM//ccomp//23 i//PP//case//87 en//DT|UTR|SIN|IND//det//87 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//84 som//HP|-|-|-//nsubj//89 föreskriver//VB|PRS|AKT//acl:relcl//87 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 formkrav//NN|NEU|PLU|IND|NOM//obj//89 för//PP//case//94 äktenskapsförord//NN|NEU|PLU|IND|NOM//obl//89 ,//MID//punct//94 t.ex.//AB|AN//advmod//97 notarisering//NN|UTR|SIN|IND|NOM//appos//94 ,//MID//punct//99 blir//VB|PRS|AKT//parataxis//2 lagvalsavtalet//NN|NEU|SIN|DEF|NOM//nsubj//99 giltigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//99 om//SN//mark//106 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//106 antingen//KN//cc//106 är//VB|PRS|AKT//cop//106 registrerat//PC|PRF|NEU|SIN|IND|NOM//advcl//99 eller//KN//cc//108 upprättat//VB|SUP|AKT//conj//106 i//PP//case//112 enlighet//NN|UTR|SIN|IND|NOM//fixed//109 med//PP//fixed//109 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//108 om//PP//case//114 notarisering//NN|UTR|SIN|IND|NOM//nmod//112 .//MAD//punct//2
6.5.1 Formell giltighet;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//9 i//PP//case//3 artikel//NN|UTR|SIN|IND|NOM//nmod//3 23.1–4//RG|NOM//nmod//0 i//PP//case//5 förordningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//8 makars//NN|UTR|PLU|IND|GEN//nmod:poss//8 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//nmod//5 motsvaras//VB|PRS|SFO//ROOT//9 av//PP//case//12 artikel//NN|UTR|SIN|IND|NOM//nmod//12 23.1–4//RG|NOM//obl:agent//9 i//PP//case//14 förordningen//NN|UTR|SIN|DEF|NOM//obl//9 om//PP//case//18 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 partners//NN|UTR|PLU|IND|GEN//nmod:poss//18 förmögenhetsförhållanden//NN|NEU|PLU|IND|NOM//nmod//14 .//MAD//punct//9
6.5.1 Formell giltighet;Det//DT|NEU|SIN|DEF//det//3 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 formella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 krav//NN|NEU|SIN|IND|NOM//nsubj//39 som//HP|-|-|-//obl//6 LIMF//PM|NOM//nsubj//6 ställer//VB|PRS|AKT//acl:relcl//3 upp//PL//compound:prt//6 i//PP//advmod//6 fråga//NN|UTR|SIN|IND|NOM//fixed//8 om//PP//case//13 ett//DT|NEU|SIN|IND//det//13 lagvalsavtals//NN|NEU|SIN|IND|GEN//nmod:poss//13 giltighet//NN|UTR|SIN|IND|NOM//obl//6 är//VB|PRS|AKT//cop//3 att//SN//mark//19 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//19 ska//VB|PRS|AKT//aux//19 vara//VB|INF|AKT//cop//19 skriftligt//JJ|POS|NEU|SIN|IND|NOM//csubj//3 (//PAD//punct//19 3//RG|NOM//nummod//22 §//NN|AN//nmod//23 LIMF//PM|NOM//appos//19 )//PAD//punct//19 .//MAD//punct//3
