Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 11//RG|NOM//nummod//5 oktober//NN|UTR|SIN|IND|NOM//obl//0 2001//RG|NOM//nummod//5 .//MAD//punct//0
Förteckning över direktiv vars bestämmelser om skydd för vatten enligt 5 kap. 7 § 9 skall ingå i ett åtgärdsprogram;Direktiv//NN|NEU|PLU|IND|NOM//ROOT//0 om//PP//case//2 avloppsslam//NN|NEU|SIN|IND|NOM//nmod//0
Förteckning över direktiv vars bestämmelser om skydd för vatten enligt 5 kap. 7 § 9 skall ingå i ett åtgärdsprogram;Direktiv//NN|NEU|PLU|IND|NOM//ROOT//0 om//PP//case//2 rening//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//4 avloppsvatten//NN|NEU|SIN|IND|NOM//nmod//2 från//PP//case//6 tätbebyggelse//NN|UTR|SIN|IND|NOM//nmod//4
Förteckning över direktiv vars bestämmelser om skydd för vatten enligt 5 kap. 7 § 9 skall ingå i ett åtgärdsprogram;Direktiv//NN|NEU|PLU|IND|NOM//ROOT//0 om//PP//case//2 växtskyddsmedel//NN|NEU|SIN|IND|NOM//obl//0
Förteckning över direktiv vars bestämmelser om skydd för vatten enligt 5 kap. 7 § 9 skall ingå i ett åtgärdsprogram;Habitatdirektivet//NN|NEU|SIN|DEF|NOM//ROOT//0
Förteckning över direktiv vars bestämmelser om skydd för vatten enligt 5 kap. 7 § 9 skall ingå i ett åtgärdsprogram;Bilaga//NN|UTR|SIN|IND|NOM//ROOT//0 5//RG|NOM//nummod//0

Utkast till förordning (2003:000) med instruktion för vattenmyndighet Ansvar och uppgifter;1//RG|NOM//nummod//1 §//NN|AN//nmod//2 Vattenmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//3 svarar//VB|PRS|AKT//ROOT//3 för//PP//case//5 vattenförvaltningen//NN|UTR|SIN|DEF|NOM//obl//3 i//PP//case//7 vattendistriktet//NN|NEU|SIN|DEF|NOM//nmod//5 .//MAD//punct//3
Utkast till förordning (2003:000) med instruktion för vattenmyndighet Ansvar och uppgifter;Vattenmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//11 ska//VB|PRS|AKT//aux//11 främja//VB|INF|AKT//parataxis//3 en//DT|UTR|SIN|IND//det//14 hållbar//JJ|POS|UTR|SIN|IND|NOM//amod//14 användning//NN|UTR|SIN|IND|NOM//obj//11 av//PP//case//16 vattenresurserna//NN|UTR|PLU|DEF|NOM//nmod//14 och//KN//cc//18 verka//VB|INF|AKT//conj//11 för//PP//mark//28 att//SN//mark//28 målen//NN|NEU|PLU|DEF|NOM//nsubj:pass//28 för//PP//case//23 vattenkvalitet//NN|UTR|SIN|IND|NOM//nmod//21 och//KN//cc//25 vattenmiljö//NN|UTR|SIN|IND|NOM//conj//23 i//PP//case//27 vattendistriktet//NN|NEU|SIN|DEF|NOM//nmod//23 uppnås//VB|PRS|SFO//advcl//18 .//MAD//punct//11
Utkast till förordning (2003:000) med instruktion för vattenmyndighet Ansvar och uppgifter;14//RG|NOM//obl//11 .//MAD//punct//11
Utkast till förordning (2003:000) med instruktion för vattenmyndighet Ansvar och uppgifter;i//PP//case//34 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 fall//NN|NEU|PLU|IND|NOM//obl//35 föra//VB|INF|AKT//conj//11 talan//NN|UTR|SIN|IND|NOM//obj//35 i//PP//case//38 miljödomstol//NN|UTR|SIN|IND|NOM//obl//35 för//PP//mark//41 att//IE//mark//41 ta//VB|INF|AKT//advcl//35 till//PP//compound:prt//41 vara//NN|-|-|-|-//cop//44 miljöintressen//NN|NEU|PLU|IND|NOM//obj//41 med//PP//case//49 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//45 från//PP//fixed//45 beslutade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 miljömål//NN|NEU|PLU|IND|NOM//nmod//44 och//KN//cc//51 åtgärdsprogram//NN|NEU|PLU|IND|NOM//conj//49 för//PP//case//53 vatten//NN|NEU|SIN|IND|NOM//nmod//51

Verksförordningens tillämpning Myndighetens ledning;Styrelsen//NN|UTR|SIN|DEF|NOM//ROOT//0
Verksförordningens tillämpning Myndighetens ledning;Delegation//NN|UTR|SIN|IND|NOM//ROOT//0

Personalföreträdare;Bilaga//NN|UTR|SIN|IND|NOM//ROOT//0 6//RG|NOM//nummod//0

Utkast till en genomförandetabell för ramdirektivet för vatten;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 har//VB|PRS|AKT//aux//2 kommit//VB|SUP|AKT//ROOT//2 överens//PL//compound:prt//2 med//PP//case//5 Miljöbalkskommittén//NN|UTR|SIN|DEF|NOM//obl//2 om//PP//mark//11 att//IE//mark//11 i//PP//case//10 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 betänkandena//NN|NEU|PLU|DEF|NOM//obl//11 presentera//VB|INF|AKT//acl//5 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 utkastet//NN|NEU|SIN|DEF|NOM//obj//11 till//PP//case//16 en//DT|UTR|SIN|IND//det//16 genomförandetabell//NN|UTR|SIN|IND|NOM//nmod//13 för//PP//case//18 ramdirektivet//NN|NEU|SIN|DEF|NOM//nmod//16 för//PP//case//20 vatten//NN|NEU|SIN|IND|NOM//nmod//18 .//MAD//punct//2
Utkast till en genomförandetabell för ramdirektivet för vatten;Utkastet//NN|NEU|SIN|DEF|NOM//nsubj//23 innehåller//VB|PRS|AKT//parataxis//2 de//DT|UTR/NEU|PLU|DEF//det//25 delar//NN|UTR|PLU|IND|NOM//obj//23 som//HP|-|-|-//nsubj:pass//27 föranletts//VB|SUP|SFO//acl:relcl//25 av//PP//case//31 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//31 respektive//AB//amod//31 utredningsdirektiv//NN|NEU|PLU|IND|NOM//obl:agent//27 .//MAD//punct//23
Utkast till en genomförandetabell för ramdirektivet för vatten;Tabellen//NN|UTR|SIN|DEF|NOM//nsubj:pass//38 kommer//VB|PRS|AKT//aux//38 så//AB//advmod//38 småningom//AB//fixed//35 att//IE//mark//38 kompletteras//VB|INF|SFO//parataxis//23 i//PP//case//41 de//DT|UTR/NEU|PLU|DEF//det//41 delar//NN|UTR|PLU|IND|NOM//obl//38 som//HP|-|-|-//nsubj:pass//43 utreds//VB|PRS|SFO//acl:relcl//41 i//PP//case//46 annan//JJ|POS|UTR|SIN|IND|NOM//amod//46 ordning//NN|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//2
Utkast till en genomförandetabell för ramdirektivet för vatten;De//DT|UTR/NEU|PLU|DEF//det//1 delar//NN|UTR|PLU|IND|NOM//nsubj//6 som//HP|-|-|-//case//3 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//1 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//5 vattenadministration//NN|UTR|SIN|IND|NOM//conj//1 har//VB|PRS|AKT//aux//10 huvudansvaret//NN|NEU|SIN|DEF|NOM//nsubj:pass//10 för//PP//fixed//7 har//VB|PRS|AKT//aux//10 skrivits//VB|SUP|SFO//ROOT//10 på//PP//case//13 grå//JJ|POS|UTR|SIN|IND|NOM//amod//13 bakgrund//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//10
Utkast till en genomförandetabell för ramdirektivet för vatten;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 delar//NN|UTR|PLU|IND|NOM//nsubj//17 har//VB|PRS|AKT//parataxis//10 Miljöbalkskommittén//NN|UTR|SIN|DEF|NOM//amod//19 huvudansvaret//NN|NEU|SIN|DEF|NOM//obj//17 för//PP//obl//17 .//MAD//punct//10
Utkast till en genomförandetabell för ramdirektivet för vatten;Bilaga//NN|UTR|SIN|IND|NOM//ROOT//0 7//RG|NOM//nummod//0
Utkast till en genomförandetabell för ramdirektivet för vatten;Rapport//NN|UTR|SIN|IND|NOM//ROOT//0 från//PP//case//2 intervjuundersökning//NN|UTR|SIN|IND|NOM//nmod//0 med//PP//case//0
Utkast till en genomförandetabell för ramdirektivet för vatten;kommuner//NN|UTR|PLU|IND|NOM//ROOT//0 om//PP//case//2 ramdirektivet//NN|NEU|SIN|DEF|NOM//nmod//0 för//PP//case//4 vatten//NN|NEU|SIN|IND|NOM//nmod//2
Utkast till en genomförandetabell för ramdirektivet för vatten;September//NN|UTR|SIN|IND|NOM//ROOT//0 2002//RG|NOM//nummod//0
Utkast till en genomförandetabell för ramdirektivet för vatten;Anna//PM|NOM//ROOT//0 Bratt//PM|NOM//flat:name//0
Utkast till en genomförandetabell för ramdirektivet för vatten;Institutionen//NN|UTR|SIN|DEF|NOM//nsubj//9 för//PP//case//3 tematisk//JJ|POS|UTR|SIN|IND|NOM//amod//3 utbildning//NN|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//5 forskning//NN|UTR|SIN|IND|NOM//conj//3 (//PAD//punct//3 ITUF//NN|UTR|SIN|IND|NOM//appos//3 )//PAD//punct//3 Linköpings//PM|GEN//ROOT//9 universitet//NN|NEU|SIN|IND|NOM//obj//9
Utkast till en genomförandetabell för ramdirektivet för vatten;Anna.Bratt@ituf.liu.se//RG|NOM//ROOT//0
Utkast till en genomförandetabell för ramdirektivet för vatten;Förord//NN|NEU|SIN|IND|NOM//ROOT//0
Utkast till en genomförandetabell för ramdirektivet för vatten;Utredningen//NN|UTR|SIN|DEF|NOM//nmod//2 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//2 vattenadministration//NN|UTR|SIN|IND|NOM//nsubj//9 har//VB|PRS|AKT//aux//9 i//PP//advmod//7 uppdrag//NN|NEU|SIN|IND|NOM//fixed//4 av//PP//case//7 regeringen//NN|UTR|SIN|DEF|NOM//obl//9 att//IE//mark//9 lägga//VB|INF|AKT//ROOT//9 fram//PL//compound:prt//9 förslag//NN|NEU|SIN|IND|NOM//obj//9 till//PP//case//13 organisation//NN|UTR|SIN|IND|NOM//nmod//11 för//PP//case//15 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//9 av//PP//case//17 EG//PM|NOM//nmod//15 ://MID//punct//9 s//PP//nummod//20 ramvattendirektiv//NN|NEU|SIN|IND|NOM//parataxis//9 i//PP//case//22 Sverige//PM|NOM//nmod//20 .//MAD//punct//9
Utkast till en genomförandetabell för ramdirektivet för vatten;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 redovisade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 3//RO|NOM//nummod//4 juni//NN|UTR|SIN|IND|NOM//obl//1 2002//RG|NOM//nummod//4 en//DT|UTR|SIN|IND//det//7 lägesrapport//NN|UTR|SIN|IND|NOM//obj//1 med//PP//case//10 bl.a.//AB|AN//advmod//10 förslag//NN|NEU|PLU|IND|NOM//nmod//7 till//PP//case//12 indelning//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//14 landet//NN|NEU|SIN|DEF|NOM//nmod//12 i//PP//case//16 vattendistrikt//NN|NEU|SIN|IND|NOM//nmod//12 ,//MID//punct//18 bildande//NN|NEU|SIN|IND|NOM//conj//1 av//PP//case//20 vattenmyndigheter//NN|UTR|PLU|IND|NOM//obl//18 och//KN//cc//23 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 samverkansorgan//NN|NEU|PLU|IND|NOM//conj//20 i//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 119//RG|NOM//nummod//27 huvudavrinningsområdena//NN|NEU|PLU|DEF|NOM//nmod//23 i//PP//case//29 Sverige//PM|NOM//nmod//27 .//MAD//punct//1
Utkast till en genomförandetabell för ramdirektivet för vatten;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 gett//VB|SUP|AKT//ROOT//2 mig//PN|UTR|SIN|DEF|OBJ//obj//2 i//PP//case//5 uppdrag//NN|NEU|SIN|IND|NOM//obl//2 att//IE//mark//7 genomföra//VB|INF|AKT//acl//5 en//DT|UTR|SIN|IND//det//9 intervjuundersökning//NN|UTR|SIN|IND|NOM//obj//7 av//PP//case//11 tjänstemän//NN|UTR|PLU|IND|NOM//nmod//9 i//PP//case//14 tre//RG|NOM//nummod//14 kommuner//NN|UTR|PLU|IND|NOM//obl//7 .//MAD//punct//2
Utkast till en genomförandetabell för ramdirektivet för vatten;Kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//19 kommer//VB|PRS|AKT//aux//19 att//IE//mark//19 få//VB|INF|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//21 nyckelroll//NN|UTR|SIN|IND|NOM//obj//19 i//PP//case//23 genomförandet//NN|NEU|SIN|DEF|NOM//nmod//21 av//PP//case//25 ramdirektivet//NN|NEU|SIN|DEF|NOM//nmod//23 genom//PP//case//28 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//28 uppgifter//NN|UTR|PLU|IND|NOM//obl//19 inom//PP//case//30 planering//NN|UTR|SIN|IND|NOM//nmod//28 ,//MID//punct//32 tillståndsgivning//NN|UTR|SIN|IND|NOM//conj//30 ,//MID//punct//34 utförande//NN|NEU|SIN|IND|NOM//conj//30 och//KN//cc//36 tillsyn//NN|UTR|SIN|IND|NOM//conj//30 .//MID//punct//2
Utkast till en genomförandetabell för ramdirektivet för vatten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 är//VB|PRS|AKT//cop//41 därför//AB//advmod//41 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//IE//mark//43 ta//VB|INF|AKT//csubj//41 del//NN|UTR|SIN|IND|NOM//obj//43 av//PP//case//48 de//DT|UTR/NEU|PLU|DEF//det//48 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 perspektiven//NN|NEU|PLU|DEF|NOM//nmod//44 och//KN//cc//51 därmed//AB//advmod//51 få//VB|INF|AKT//conj//41 ett//DT|NEU|SIN|IND//det//54 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 underlag//NN|NEU|SIN|IND|NOM//obj//51 för//PP//case//57 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//57 förslag//NN|NEU|SIN|IND|NOM//obl//51 .//MAD//punct//41
Utkast till en genomförandetabell för ramdirektivet för vatten;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//3 med//PP//case//2 undersökningen//NN|UTR|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//ROOT//3 att//IE//mark//5 analysera//VB|INF|AKT//ccomp//3 innehållet//NN|NEU|SIN|DEF|NOM//obj//5 i//PP//case//8 lägesrapporten//NN|UTR|SIN|DEF|NOM//nmod//6 gentemot//PP//case//11 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//11 kunskap//NN|UTR|SIN|IND|NOM//obl//5 och//KN//cc//13 erfarenhet//NN|UTR|SIN|IND|NOM//conj//11 .//MAD//punct//3
Utkast till en genomförandetabell för ramdirektivet för vatten;Jag//PN|UTR|SIN|DEF|SUB//nsubj//17 har//VB|PRS|AKT//aux//17 intervjuat//VB|SUP|AKT//parataxis//3 en//DT|UTR|SIN|IND//det//19 grupp//NN|UTR|SIN|IND|NOM//nmod//20 miljöinspektörer//NN|UTR|PLU|IND|NOM//obj//17 samt//KN//cc//24 en//DT|UTR|SIN|IND//det//23 grupp//NN|UTR|SIN|IND|NOM//nmod//24 miljöchefer//NN|UTR|PLU|IND|NOM//conj//20 och//KN//cc//26 samhällsplanerare//NN|UTR|PLU|IND|NOM//conj//24 i//PP//case//29 tre//RG|NOM//nummod//29 kommuner//NN|UTR|PLU|IND|NOM//obl//17 i//PP//case//31 Södermanland//PM|NOM//nmod//29 .//MAD//punct//17
Utkast till en genomförandetabell för ramdirektivet för vatten;Undersökningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 sammanfattas//VB|PRS|SFO//ROOT//1 i//PP//case//4 denna//DT|UTR|SIN|DEF//det//4 rapport//NN|UTR|SIN|IND|NOM//obl//1 .//MAD//punct//1
Utkast till en genomförandetabell för ramdirektivet för vatten;September//NN|UTR|SIN|IND|NOM//ROOT//0 2002//RG|NOM//nummod//0
Utkast till en genomförandetabell för ramdirektivet för vatten;Anna//PM|NOM//ROOT//0 Bratt//PM|NOM//flat:name//0
Utkast till en genomförandetabell för ramdirektivet för vatten;Innehållsförteckning//NN|UTR|SIN|IND|NOM//ROOT//0
Utkast till en genomförandetabell för ramdirektivet för vatten;4.2//RG|NOM//det//2 Politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//2 stöd//NN|NEU|SIN|IND|NOM//ROOT//2 och//KN//cc//4 samstämmig//JJ|POS|UTR|SIN|IND|NOM//conj//2 lagstiftning//NN|UTR|SIN|IND|NOM//obj//4 ,//MID//punct//2 ...........................//MAD//punct//2 277//RG|NOM//nummod//2
Utkast till en genomförandetabell för ramdirektivet för vatten;4.3//RG|NOM//nmod//2 Förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 ramar//NN|UTR|PLU|IND|NOM//ROOT//2 och//KN//cc//4 förhållningssätt//NN|NEU|PLU|IND|NOM//conj//2 i//PP//case//6 arbetsrutiner//NN|UTR|PLU|IND|NOM//nmod//4 för//PP//case//2
Utkast till en genomförandetabell för ramdirektivet för vatten;Sammanfattning//NN|UTR|SIN|IND|NOM//ROOT//0
Utkast till en genomförandetabell för ramdirektivet för vatten;Utredningen//NN|UTR|SIN|DEF|NOM//det//2 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//2 vattenadministration//NN|UTR|SIN|IND|NOM//nsubj//3 lade//VB|PRT|AKT//ROOT//3 i//PP//case//5 juni//NN|UTR|SIN|IND|NOM//obl//3 2002//RG|NOM//nummod//5 fram//PL//advmod//3 ett//DT|NEU|SIN|IND//det//9 förslag//NN|NEU|SIN|IND|NOM//obj//3 till//PP//case//13 hur//HA//advmod//13 EGs//PM|GEN//nmod//13 Vattendirektiv//NN|NEU|SIN|IND|NOM//nmod//9 (//PAD//punct//13 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 Kommissionen//NN|UTR|SIN|DEF|NOM//appos//13 )//PAD//punct//3 skall//VB|PRS|AKT//aux//19 genomföras//VB|INF|SFO//conj//3 i//PP//case//21 Sverige//PM|NOM//obl//19 .//MAD//punct//3
Utkast till en genomförandetabell för ramdirektivet för vatten;På//PP//case//24 uppdrag//NN|NEU|SIN|IND|NOM//obl//27 av//PP//case//26 utredningen//NN|UTR|SIN|DEF|NOM//nmod//24 genomfördes//VB|PRT|SFO//conj//3 denna//DT|UTR|SIN|DEF//det//29 studie//NN|UTR|SIN|IND|NOM//nsubj:pass//27 för//PP//mark//32 att//IE//mark//32 belysa//VB|INF|AKT//advcl//27 hur//HA//advmod//39 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//39 på//PP//case//36 miljö-//NN|UTR|-|-|SMS//nmod//34 och//KN//cc//38 plansidan//NN|UTR|SIN|DEF|NOM//conj//36 påverkas//VB|PRS|SFO//ccomp//32 av//PP//case//41 vattendirektivet//NN|NEU|SIN|DEF|NOM//obl:agent//39 och//KN//cc//49 vilka//HD|UTR/NEU|PLU|IND//det//44 konsekvenser//NN|UTR|PLU|IND|NOM//nsubj:pass//49 den//DT|UTR|SIN|DEF//det//47 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//47 organisationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//49 kan//VB|PRS|AKT//aux//49 bedömas//VB|INF|SFO//conj//39 få//VB|INF|AKT//xcomp//49 för//PP//case//52 kommunerna//NN|UTR|PLU|DEF|NOM//obl//50 .//MAD//punct//3
Utkast till en genomförandetabell för ramdirektivet för vatten;Syftet//NN|NEU|SIN|DEF|NOM//obj//3 med//PP//case//56 studien//NN|UTR|SIN|DEF|NOM//nmod//54 är//VB|PRS|AKT//cop//59 att//IE//mark//59 ställa//VB|INF|AKT//advcl//3 förslaget//NN|NEU|SIN|DEF|NOM//obj//59 mot//PP//case//63 den//DT|UTR|SIN|DEF//det//63 uppfattning//NN|UTR|SIN|IND|NOM//obl//59 som//HP|-|-|-//obl//69 tjänstemän//NN|UTR|PLU|IND|NOM//nsubj//69 inom//PP//case//68 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//68 förvaltning//NN|UTR|SIN|IND|NOM//nmod//65 har//VB|PRS|AKT//aux//75 om//PP//mark//75 hur//HA//advmod//75 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//75 kommer//VB|PRS|AKT//aux//75 att//IE//mark//75 fungera//VB|INF|AKT//conj//3 i//PP//case//77 praktiken//NN|UTR|SIN|DEF|NOM//obl//75 .//MAD//punct//3
Utkast till en genomförandetabell för ramdirektivet för vatten;Målet//NN|NEU|SIN|DEF|NOM//obj//3 är//VB|PRS|AKT//cop//79 att//IE//mark//82 analysera//VB|INF|AKT//csubj//79 och//KN//cc//84 redovisa//VB|INF|AKT//conj//82 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 glapp//NN|NEU|PLU|IND|NOM//obj//82 ,//MID//punct//88 styrkor//NN|UTR|PLU|IND|NOM//conj//86 och//KN//cc//90 svagheter//NN|UTR|PLU|IND|NOM//conj//86 i//PP//case//92 förslaget//NN|NEU|SIN|DEF|NOM//nmod//90 gentemot//PP//case//96 den//DT|UTR|SIN|DEF//det//96 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//96 kunskapen//NN|UTR|SIN|DEF|NOM//obl//82 och//KN//cc//98 erfarenheten//NN|UTR|SIN|DEF|NOM//conj//96 .//MID//punct//102
Utkast till en genomförandetabell för ramdirektivet för vatten;Som//KN//case//101 praktikfall//NN|NEU|SIN|IND|NOM//obl//102 användes//VB|PRT|SFO//advcl//3 hur//HA//advmod//109 hanteringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//109 av//PP//case//107 jordbrukets//NN|NEU|SIN|DEF|GEN//nmod:poss//107 näringsutsläpp//NN|NEU|SIN|IND|NOM//nmod//104 kan//VB|PRS|AKT//aux//109 hanteras//VB|INF|SFO//ccomp//102 .//MAD//punct//3
Utkast till en genomförandetabell för ramdirektivet för vatten;Studien//NN|UTR|SIN|DEF|NOM//nsubj//113 är//VB|PRS|AKT//cop//113 kvalitativ//JJ|POS|UTR|SIN|IND|NOM//parataxis//3 ,//MID//punct//118 och//KN//cc//118 datainsamlingen//NN|UTR|SIN|DEF|NOM//nsubj//118 är//VB|PRS|AKT//aux:pass//118 utförd//PC|PRF|UTR|SIN|IND|NOM//conj//113 i//PP//case//122 form//NN|UTR|SIN|IND|NOM//fixed//119 av//PP//fixed//119 intervjuseminarium//NN|NEU|SIN|DEF|NOM//obl//118 för//PP//case//124 kommunalanställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//122 inom//PP//case//127 Nyköpingsåns//PM|GEN//amod//127 avrinningsområde//NN|NEU|SIN|IND|NOM//nmod//124 .//MAD//punct//113
Utkast till en genomförandetabell för ramdirektivet för vatten;Anledningen//NN|UTR|SIN|DEF|NOM//nsubj//5 till//PP//mark//4 att//SN//mark//4 studien//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 genomfördes//VB|PRT|SFO//acl//0 är//VB|PRS|AKT//ROOT//5 att//SN//mark//8 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//8 har//VB|PRS|AKT//ccomp//5 en//DT|UTR|SIN|IND//det//10 nyckelroll//NN|UTR|SIN|IND|NOM//obj//8 i//PP//case//12 förvaltningen//NN|UTR|SIN|DEF|NOM//nmod//10 av//PP//case//14 vattenresurser//NN|UTR|PLU|IND|NOM//nmod//12 genom//PP//case//17 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//17 uppgifter//NN|UTR|PLU|IND|NOM//nmod//12 inom//PP//case//19 planering//NN|UTR|SIN|IND|NOM//nmod//17 ,//MID//punct//21 tillståndsgivning//NN|UTR|SIN|IND|NOM//conj//19 ,//MID//punct//23 utförande//NN|NEU|SIN|IND|NOM//conj//19 och//KN//cc//25 tillsyn//NN|UTR|SIN|IND|NOM//conj//19 av//PP//case//28 vattenrelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//28 verksamheter//NN|UTR|PLU|IND|NOM//nmod//25 .//MAD//punct//5
Utkast till en genomförandetabell för ramdirektivet för vatten;Direktivet//NN|NEU|SIN|DEF|NOM//nsubj//33 kommer//VB|PRS|AKT//aux//33 att//IE//mark//33 medföra//VB|INF|AKT//parataxis//5 en//DT|UTR|SIN|IND//det//36 hel//JJ|POS|UTR|SIN|IND|NOM//amod//36 del//NN|UTR|SIN|IND|NOM//nmod//37 förändringar//NN|UTR|PLU|IND|NOM//obj//33 för//PP//case//40 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//40 parter//NN|UTR|PLU|IND|NOM//nmod//37 inom//PP//case//44 den//DT|UTR|SIN|DEF//det//44 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 förvaltningen//NN|UTR|SIN|DEF|NOM//obl//33 ,//MID//punct//47 inklusive//PP//case//47 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//nmod//44 av//PP//case//49 verksamhetsområden//NN|NEU|PLU|IND|NOM//nmod//47 .//MAD//punct//33
Utkast till en genomförandetabell för ramdirektivet för vatten;Dessutom//AB//advmod//52 kommer//VB|PRS|AKT//aux//56 ett//DT|NEU|SIN|IND//det//55 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 samarbete//NN|NEU|SIN|IND|NOM//nsubj:pass//56 krävas//VB|INF|SFO//conj//33 mellan//PP//case//58 kommuner//NN|UTR|PLU|IND|NOM//obl//56 inom//PP//case//61 samma//DT|UTR/NEU|SIN/PLU|IND//det//61 avrinningsområden//NN|NEU|PLU|IND|NOM//obl//56 .//MAD//punct//33
Utkast till en genomförandetabell för ramdirektivet för vatten;För//PP//mark//68 att//SN//mark//68 direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//66 förvaltning//NN|UTR|SIN|IND|NOM//nsubj//68 skall//VB|PRS|AKT//aux//68 fungera//VB|INF|AKT//advcl//72 långsiktigt//AB|POS//advmod//68 är//VB|PRS|AKT//cop//72 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//33 att//IE//mark//74 ta//VB|INF|AKT//acl//72 reda//PL//compound:prt//74 på//PP//case//79 den//DT|UTR|SIN|DEF//det//79 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 kunskap//NN|UTR|SIN|IND|NOM//obl//74 och//KN//cc//81 erfarenhet//NN|UTR|SIN|IND|NOM//conj//79 som//HP|-|-|-//nsubj//83 finns//VB|PRS|SFO//acl:relcl//81 i//PP//case//85 kommunerna//NN|UTR|PLU|DEF|NOM//obl//83 ,//MID//punct//33 och//KN//cc//90 att//SN//mark//90 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//90 inkluderas//VB|PRS|SFO//conj//33 i//PP//case//92 förslaget//NN|NEU|SIN|DEF|NOM//obl//90 .//MAD//punct//33
