Kemikommitténs förslag i sammandrag:;Sverige//PM|NOM//nsubj//1 arbetar//VB|PRS|AKT//ROOT//1 för//PP//mark//9 att//SN//mark//9 de//DT|UTR/NEU|PLU|DEF//det//6 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 målen//NN|NEU|PLU|DEF|NOM//nsubj//9 och//KN//cc//8 hörnstenarna//NN|UTR|PLU|DEF|NOM//conj//6 blir//VB|PRS|AKT//advcl//1 vägledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//9 i//PP//case//12 EU//PM|NOM//obl//9 ://MID//punct//9 s//NN|NEU|SIN|IND|GEN//nummod//15 kemikaliepolitik//NN|UTR|SIN|IND|NOM//obl//1
Programmet för existerande ämnen;Systemet//NN|NEU|SIN|DEF|NOM//nsubj//53 bygger//VB|PRS|AKT//conj//18 också//AB//advmod//53 på//PP//mark//60 att//SN//mark//60 full//JJ|POS|UTR|SIN|IND|NOM//amod//58 utvärdering//NN|UTR|SIN|IND|NOM//nsubj:pass//60 ska//VB|PRS|AKT//aux//60 göras//VB|INF|SFO//advcl//53 av//PP//case//64 alla//DT|UTR/NEU|PLU|IND/DEF//det//64 skadliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 egenskaper//NN|UTR|PLU|IND|NOM//obl//60 med//PP//case//68 en//DT|UTR|SIN|IND//det//68 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//68 flexibilitet//NN|UTR|SIN|IND|NOM//nmod//64 för//PP//case//70 fall//NN|NEU|PLU|IND|NOM//nmod//68 till//PP//case//72 fallbedömningar//NN|UTR|PLU|IND|NOM//nmod//68 av//PP//case//74 utvärderingsbehov//NN|NEU|SIN|IND|NOM//nmod//72 .//MAD//punct//18
Programmet för existerande ämnen;Man//PN|UTR|SIN|IND|SUB//nsubj//78 bör//VB|PRS|AKT//aux//78 komma//VB|INF|AKT//conj//18 överens//PL//compound:prt//78 om//PP//case//81 principer//NN|UTR|PLU|IND|NOM//obl//78 för//PP//case//85 vilken//HD|UTR|SIN|IND//det//84 slags//NN|NEU|SIN|IND|GEN//nmod:poss//85 dokumentation//NN|UTR|SIN|IND|NOM//nmod//81 och//KN//cc//87 utvärdering//NN|UTR|SIN|IND|NOM//conj//85 som//HP|-|-|-//nsubj//91 bör//VB|PRS|AKT//aux//91 vara//VB|INF|AKT//cop//91 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//85 för//PP//mark//94 att//IE//mark//94 avgöra//VB|INF|AKT//advcl//91 om//SN//mark//98 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//97 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//98 behövs//VB|PRS|SFO//ccomp//94 eller//KN//cc//100 inte//AB//conj//98 .//MID//punct//18
Programmet för existerande ämnen;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//103 principer//NN|UTR|PLU|IND|NOM//nsubj//105 bör//VB|PRS|AKT//aux//105 gälla//VB|INF|AKT//conj//18 såväl//KN//advmod//108 för//PP//case//108 industrins//NN|UTR|SIN|DEF|GEN//obl//105 som//KN//case//114 för//PP//case//114 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//114 och//KN//cc//113 myndigheternas//NN|UTR|PLU|DEF|GEN//conj//111 arbete//NN|NEU|SIN|IND|NOM//conj//108 .//MAD//punct//18
Programmet för existerande ämnen;På//PP//case//118 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//116 sikt//NN|UTR|SIN|IND|NOM//obl//122 bör//VB|PRS|AKT//aux//122 man//PN|UTR|SIN|IND|SUB//nsubj//122 även//AB//advmod//122 anta//VB|INF|AKT//conj//18 ett//DT|NEU|SIN|IND//det//126 mer//AB|KOM//advmod//125 generellt//JJ|POS|NEU|SIN|IND|NOM//amod//126 angreppssätt//NN|NEU|SIN|IND|NOM//obj//122 inom//PP//case//128 programmet//NN|NEU|SIN|DEF|NOM//nmod//126 för//PP//case//131 existerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//131 ämnen//NN|NEU|PLU|IND|NOM//nmod//128 .//MAD//punct//18
Programmet för existerande ämnen;6.11//RG|NOM//punct//135 Sverige//PM|NOM//nsubj//135 tar//VB|PRS|AKT//conj//18 initiativ//NN|NEU|SIN|IND|NOM//obj//135 till//PP//mark//144 att//SN//mark//144 förordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//144 om//PP//case//141 miljöstyrning//NN|UTR|SIN|IND|NOM//nmod//139 och//KN//cc//143 miljörevision//NN|UTR|SIN|IND|NOM//conj//141 utvecklas//VB|PRS|SFO//advcl//135
Programmet för existerande ämnen;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//10 i//PP//case//2 förordningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 miljöstyrning//NN|UTR|SIN|IND|NOM//nmod//2 och//KN//cc//6 miljörevision//NN|UTR|SIN|IND|NOM//conj//4 (//PAD//punct//0 EMAS//PM|NOM//appos//0 )//PAD//punct//8 preciseras//VB|PRS|SFO//ROOT//10 och//KN//cc//12 harmoniseras//VB|PRS|SFO//conj//10 med//PP//case//19 den//DT|UTR|SIN|DEF//det//17 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 standarden//NN|UTR|SIN|DEF|NOM//amod//17 ISO//PM|NOM//nmod//19 14//RG|NOM//nmod//19 001//RG|NOM//obl//12
Programmet för existerande ämnen;Sverige//PM|NOM//nsubj//1 arbetar//VB|PRS|AKT//ROOT//1 för//PP//mark//12 att//SN//mark//12 förordningen//NN|UTR|SIN|DEF|NOM//nsubj//12 om//PP//case//6 miljöstyrning//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//8 miljörevision//NN|UTR|SIN|IND|NOM//conj//6 (//PAD//punct//4 EMAS//PM|NOM//appos//4 )//PAD//punct//4 innefattar//VB|PRS|AKT//advcl//1 k//UO//nummod//14 rav//NN|UTR|SIN|IND|NOM//obj//12 på//PP//case//16 redovisning//NN|UTR|SIN|IND|NOM//nmod//14 av//PP//case//18 tillämpning//NN|UTR|SIN|IND|NOM//nmod//16 av//PP//case//20 försiktighets-//NN|UTR|-|-|SMS//nmod//18 och//KN//cc//22 utbytesprinciperna//NN|UTR|PLU|DEF|NOM//conj//20
Programmet för existerande ämnen;"Förordningen//NN|UTR|SIN|DEF|NOM//nsubj//3 bör//VB|PRS|AKT//aux//3 även//AB//advmod//3 innefatta//VB|INF|AKT//ROOT//3 krav//NN|NEU|PLU|IND|NOM//obj//3 på//PP//case//6 redovisning//NN|UTR|SIN|IND|NOM//nmod//4 av//PP//case//8 vilka//HD|UTR/NEU|PLU|IND//nmod//6 ""//PAD//punct//10 Esbjergämnen//NN|UTR|SIN|DEF|NOM//nsubj//13 ""//PAD//punct//13 företaget//NN|NEU|SIN|DEF|NOM//nsubj//13 använder//VB|PRS|AKT//parataxis//3 .//MAD//punct//3"
Programmet för existerande ämnen;Miljöredovisningar//NN|UTR|PLU|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 ett//DT|NEU|SIN|IND//det//3 instrument//NN|NEU|SIN|IND|NOM//ROOT//3 som//HP|-|-|-//nsubj//8 på//PP//case//7 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 år//NN|NEU|PLU|IND|NOM//obl//8 fått//VB|SUP|AKT//acl:relcl//3 en//DT|UTR|SIN|IND//det//12 mycket//AB|POS//advmod//11 stor//JJ|POS|UTR|SIN|IND|NOM//amod//12 betydelse//NN|UTR|SIN|IND|NOM//obj//8 .//MAD//punct//3
Programmet för existerande ämnen;Redovisningarna//NN|UTR|PLU|DEF|NOM//nsubj//15 utgör//VB|PRS|AKT//parataxis//3 ett//DT|NEU|SIN|IND//det//18 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//18 drivmedel//NN|NEU|SIN|IND|NOM//obj//15 för//PP//mark//21 att//IE//mark//21 minska//VB|INF|AKT//advcl//15 riskerna//NN|UTR|PLU|DEF|NOM//obj//21 med//PP//case//24 kemikalier//NN|UTR|PLU|IND|NOM//obl//21 kombinerat//PC|PRF|NEU|SIN|IND|NOM//xcomp//21 med//PP//case//27 krav//NN|NEU|PLU|IND|NOM//obl//25 som//KN//nsubj//33 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 och//KN//cc//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//29 inköpare//NN|UTR|PLU|IND|NOM//nsubj//33 ställer//VB|PRS|AKT//acl:relcl//27 .//MAD//punct//15
Programmet för existerande ämnen;Allt//AB//det//37 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//37 inköpare//NN|UTR|PLU|IND|NOM//nsubj//38 efterfrågar//VB|PRS|AKT//appos//15 leverantörer//NN|UTR|PLU|IND|NOM//obj//38 med//PP//case//42 s.k.//AB|AN//amod//42 EMASregistrering//NN|NEU|SIN|IND|NOM//nmod//39 vilket//HP|NEU|SIN|IND//nsubj//47 i//PP//case//46 sin//PS|UTR|SIN|DEF//nmod:poss//46 tur//NN|UTR|SIN|IND|NOM//obl//47 leder//VB|PRS|AKT//acl:relcl//39 till//PP//mark//51 att//SN//mark//51 företagen//NN|NEU|PLU|DEF|NOM//nsubj//51 ställer//VB|PRS|AKT//advcl//47 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//53 krav//NN|NEU|PLU|IND|NOM//obj//51 på//PP//case//55 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//51 .//MAD//punct//3
Programmet för existerande ämnen;Systemen//NN|NEU|PLU|DEF|NOM//nsubj//58 bygger//VB|PRS|AKT//parataxis//3 på//PP//case//62 ett//DT|NEU|SIN|IND//det//62 frivilligt//JJ|POS|NEU|SIN|IND|NOM//amod//62 deltagande//NN|NEU|SIN|IND|NOM//obl//58 från//PP//case//65 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//65 sida//NN|UTR|SIN|IND|NOM//nmod//62 och//KN//cc//68 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//68 saknas//VB|PRS|SFO//conj//58 ännu//AB//advmod//70 mer//AB|KOM//advmod//71 preciserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//72 regler//NN|UTR|PLU|IND|NOM//nsubj:pass//68 och//KN//cc//74 praxis//NN|UTR|SIN|IND|NOM//conj//72 för//PP//mark//79 vad//HP|NEU|SIN|IND//dislocated//79 som//HP|-|-|-//nsubj:pass//79 ska//VB|PRS|AKT//aux//79 redovisas//VB|INF|SFO//advcl//68 och//KN//cc//88 på//PP//case//83 vilket//HD|NEU|SIN|IND//det//83 sätt//NN|NEU|SIN|IND|NOM//obl//88 .//MAD//punct//83
Programmet för existerande ämnen;Miljöredovisningarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//87 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//87 utformning//NN|UTR|SIN|IND|NOM//nsubj//88 innebär//VB|PRS|AKT//conj//79 att//SN//mark//114 jämförelser//NN|UTR|PLU|IND|NOM//nsubj//114 såväl//KN//advmod//93 över//PP//case//93 tiden//NN|UTR|SIN|DEF|NOM//nmod//90 som//HP|-|-|-//nsubj:pass//105 med//PP//case//97 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//97 företag//NN|NEU|PLU|IND|NOM//obl//105 i//PP//case//99 branschen//NN|UTR|SIN|DEF|NOM//nmod//97 ännu//AB//advmod//105 så//AB//advmod//102 länge//AB|POS//advmod//105 sällan//AB//advmod//105 kan//VB|PRS|AKT//aux//105 göras//VB|INF|SFO//acl:relcl//93 .//MAD//punct//90
Programmet för existerande ämnen;De//DT|UTR/NEU|PLU|DEF//det//110 två//RG|NOM//nummod//110 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//110 systemen//NN|NEU|PLU|DEF|NOM//nsubj//114 är//VB|PRS|AKT//cop//114 ISO//PM|NOM//nsubj//114 14//RG|NOM//nummod//114 001//RG|NOM//ccomp//88 och//KN//cc//116 EU//PM|NOM//conj//114 ://MID//punct//68 s//NN|NEU|SIN|IND|GEN//amod//119 förordning//NN|UTR|SIN|IND|NOM//obl//58 om//PP//case//121 miljöstyrning//NN|UTR|SIN|IND|NOM//nmod//119 och//KN//cc//123 miljörevision//NN|UTR|SIN|IND|NOM//conj//121 .//MAD//punct//119
Programmet för existerande ämnen;Registrering//NN|UTR|SIN|IND|NOM//conj//119 enligt//PP//case//128 det//DT|NEU|SIN|DEF//det//128 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//125 sker//VB|PRS|AKT//conj//58 anläggningsvis//AB//obj//129 och//KN//cc//134 för//PP//mark//134 att//IE//mark//134 bli//VB|INF|AKT//conj//58 antagen//PC|PRF|UTR|SIN|IND|NOM//xcomp//134 för//PP//case//137 registrering//NN|UTR|SIN|IND|NOM//nmod//135 måste//VB|PRS|AKT//aux//143 ett//DT|NEU|SIN|IND//det//140 antal//NN|NEU|SIN|IND|NOM//nmod//141 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//143 vara//VB|INF|AKT//cop//143 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//3 .//MAD//punct//3
Programmet för existerande ämnen;Bl.a.//AB|AN//advmod//148 ska//VB|PRS|AKT//aux//148 man//PN|UTR|SIN|IND|SUB//nsubj//148 följa//VB|INF|AKT//parataxis//3 miljölagstiftningen//NN|UTR|SIN|DEF|NOM//obj//148 ,//MID//punct//151 anta//VB|INF|AKT//parataxis//3 en//DT|UTR|SIN|IND//det//153 miljöpolicy//NN|UTR|SIN|IND|NOM//obj//151 ,//MID//punct//155 genomföra//VB|INF|AKT//conj//151 en//DT|UTR|SIN|IND//det//157 miljöutredning//NN|UTR|SIN|IND|NOM//obj//155 och//KN//cc//159 upprätta//VB|INF|AKT//conj//155 ett//DT|NEU|SIN|IND//det//161 miljöstyrningssystem//NN|NEU|SIN|IND|NOM//obj//159 .//MAD//punct//3
Programmet för existerande ämnen;År//NN|NEU|SIN|IND|NOM//nmod//1 1998//RG|NOM//obl//4 ska//VB|PRS|AKT//aux//4 förordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 revideras//VB|INF|SFO//ROOT//4 ,//MID//punct//4 5//RG|NOM//nummod//7 år//NN|NEU|PLU|IND|NOM//appos//4 efter//PP//mark//11 att//SN//mark//11 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//11 beslutades//VB|PRT|SFO//advcl//4 .//MAD//punct//4
Programmet för existerande ämnen;Sverige//PM|NOM//nsubj//14 har//VB|PRS|AKT//parataxis//4 då//AB//advmod//14 en//DT|UTR|SIN|IND//det//17 möjlighet//NN|UTR|SIN|IND|NOM//obj//14 att//IE//mark//19 påverka//VB|INF|AKT//acl//17 den//DT|UTR|SIN|DEF//det//22 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 utformningen//NN|UTR|SIN|DEF|NOM//obj//19 av//PP//case//24 förordningen//NN|UTR|SIN|DEF|NOM//nmod//22 .//MAD//punct//14
Programmet för existerande ämnen;Kemikommittén//NN|UTR|SIN|DEF|NOM//nsubj//27 föreslår//VB|PRS|AKT//conj//4 att//SN//mark//31 Sverige//PM|NOM//nsubj//31 ska//VB|PRS|AKT//aux//31 driva//VB|INF|AKT//ccomp//27 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 frågor//NN|UTR|PLU|IND|NOM//obj//31 vid//PP//case//36 revideringen//NN|UTR|SIN|DEF|NOM//obl//31 .//MAD//punct//27

Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;Som//HA//mark//1 ovan//AB//advmod//2 nämnts//VB|SUP|SFO//advcl//10 är//VB|PRS|AKT//cop//4 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//10 i//PP//case//6 förordningen//NN|UTR|SIN|DEF|NOM//nmod//4 inte//AB//advmod//9 särskilt//AB//advmod//9 precist//AB|POS//advmod//10 utformade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//10 för//PP//case//12 vad//HP|NEU|SIN|IND//dislocated//15 som//HP|-|-|-//nsubj:pass//15 ska//VB|PRS|AKT//aux//15 redovisas//VB|INF|SFO//advcl//10 och//KN//cc//20 hur//HA//advmod//20 ,//MID//punct//20 vilket//HP|NEU|SIN|IND//nsubj//20 försvårar//VB|PRS|AKT//conj//15 jämförelser//NN|UTR|PLU|IND|NOM//obj//20 mellan//PP//case//23 företag//NN|NEU|PLU|IND|NOM//nmod//21 och//KN//cc//26 över//PP//case//26 tiden//NN|UTR|SIN|DEF|NOM//conj//23 .//MAD//punct//10
Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//33 till//PP//case//30 jämförelse//NN|UTR|SIN|IND|NOM//nmod//28 är//VB|PRS|AKT//cop//33 särskilt//AB//advmod//33 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//10 för//PP//case//36 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 aktörer//NN|UTR|PLU|IND|NOM//obl//33 som//KN//mark//38 inköpare//NN|UTR|PLU|IND|NOM//appos//36 och//KN//cc//40 kreditgivare//NN|UTR|PLU|IND|NOM//conj//38 .//MAD//punct//33
Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;Problemen//NN|NEU|PLU|DEF|NOM//nsubj//47 med//PP//case//44 jämförbarhet//NN|UTR|SIN|IND|NOM//nmod//42 var//VB|PRT|AKT//cop//47 också//AB//advmod//47 något//PN|NEU|SIN|IND|SUB/OBJ//parataxis//33 som//HP|-|-|-//case//51 den//DT|UTR|SIN|DEF//det//51 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 Miljöinformationsutredningen//NN|UTR|SIN|DEF|NOM//nmod//47 (//PAD//punct//51 SOU//PM|NOM//appos//51 1997:4//RG|NOM//nummod//53 )//PAD//punct//51 betonade//VB|PRT|AKT//conj//33 .//MAD//punct//33
Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;ISO//PM|NOM//nsubj//60 14001//RG|NOM//nummod//58 har//VB|PRS|AKT//parataxis//33 ett//DT|NEU|SIN|IND//det//63 mer//AB|KOM//advmod//63 logiskt//JJ|POS|NEU|SIN|IND|NOM//obj//60 och//KN//cc//66 detaljerat//PC|PRF|NEU|SIN|IND|NOM//amod//66 system//NN|NEU|SIN|IND|NOM//conj//63 för//PP//case//68 vad//HP|NEU|SIN|IND//dislocated//71 som//HP|-|-|-//nsubj:pass//71 ska//VB|PRS|AKT//aux//71 redovisas//VB|INF|SFO//advcl//63 .//MAD//punct//60
Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;Under//PP//case//75 våren//NN|UTR|SIN|DEF|NOM//nmod//75 1997//RG|NOM//obl//78 har//VB|PRS|AKT//aux//78 EU-kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//78 beslutat//VB|SUP|AKT//advcl//60 att//IE//mark//80 godkänna//VB|INF|AKT//xcomp//78 ISO//PM|NOM//obj//80 14//RG|NOM//nummod//83 001//RG|NOM//obj//80 som//KN//case//85 miljöledningssystem//NN|NEU|PLU|IND|NOM//obl//80 inom//PP//case//89 det//DT|NEU|SIN|DEF//det//89 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//89 systemet//NN|NEU|SIN|DEF|NOM//obl//80 .//MAD//punct//33
Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;Vi//PN|UTR|PLU|DEF|SUB//nsubj//92 tycker//VB|PRS|AKT//parataxis//33 att//SN//mark//107 strukturen//NN|UTR|SIN|DEF|NOM//nsubj//107 i//PP//case//99 den//DT|UTR|SIN|DEF//det//99 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//99 reviderade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//99 förordningen//NN|UTR|SIN|DEF|NOM//nmod//94 i//PP//case//103 så//AB//advmod//102 hög//JJ|POS|UTR|SIN|IND|NOM//amod//103 grad//NN|UTR|SIN|IND|NOM//nmod//99 som//KN//mark//105 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//103 bör//VB|PRS|AKT//aux//107 överensstämma//VB|INF|AKT//ccomp//92 med//PP//case//109 upplägget//NN|NEU|SIN|DEF|NOM//obl//107 i//PP//case//112 ISO//PM|NOM//nmod//112 14001//RG|NOM//nmod//109 .//MAD//punct//92
Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;Dels//KN//advmod//123 för//PP//mark//123 att//SN//mark//123 strukturen//NN|UTR|SIN|DEF|NOM//nsubj//123 i//PP//case//121 ISO//PM|NOM//nmod//120 14//RG|NOM//nummod//121 001//RG|NOM//nmod//117 är//VB|PRS|AKT//cop//123 logisk//JJ|POS|UTR|SIN|IND|NOM//conj//92 men//KN//cc//126 framför//PP//case//126 allt//PN|NEU|SIN|IND|SUB/OBJ//conj//123 för//PP//mark//129 att//IE//mark//129 skapa//VB|INF|AKT//advcl//123 enhetliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//131 system//NN|NEU|PLU|IND|NOM//obj//129 och//KN//cc//134 därmed//AB//advmod//134 möjliggöra//VB|INF|AKT//conj//129 jämförelser//NN|UTR|PLU|IND|NOM//obj//134 .//MAD//punct//123
Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;Förordningen//NN|UTR|SIN|DEF|NOM//nsubj//140 bör//VB|PRS|AKT//aux//140 dock//AB//advmod//140 ha//VB|INF|AKT//conj//123 ett//DT|NEU|SIN|IND//det//142 antal//NN|NEU|SIN|IND|NOM//nmod//145 längre//AB|KOM//advmod//144 gående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 krav//NN|NEU|PLU|IND|NOM//obj//140 än//KN//mark//148 ISO//PM|NOM//nmod//148 14001//RG|NOM//nmod//145 .//MAD//punct//123
Regler i förordningen ska preciseras och harmoniseras med ISO 14 001;Ett//DT|NEU|SIN|IND//det//151 sådant//JJ|POS|NEU|SIN|IND|NOM//conj//123 är//VB|PRS|AKT//cop//155 det//DT|NEU|SIN|DEF//det//155 befintliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//155 kravet//NN|NEU|SIN|DEF|NOM//nsubj//151 på//PP//case//157 offentlighet//NN|UTR|SIN|IND|NOM//nmod//155 .//MAD//punct//33

Krav på redovisning av tillämpning av försiktighets-principen och utbytesprincipen;Ett//DT|NEU|SIN|IND//det//3 annat//JJ|POS|NEU|SIN|IND|NOM//amod//3 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//3 krav//NN|NEU|SIN|IND|NOM//nsubj:pass//8 som//HP|-|-|-//obj//6 vi//PN|UTR|PLU|DEF|SUB//nsubj//6 tycker//VB|PRS|AKT//acl:relcl//3 bör//VB|PRS|AKT//aux//8 läggas//VB|INF|SFO//advcl//12 till//PP//case//10 förordningen//NN|UTR|SIN|DEF|NOM//obl//8 är//VB|PRS|AKT//cop//12 krav//NN|NEU|PLU|IND|NOM//ROOT//12 på//PP//case//14 redovisning//NN|UTR|SIN|IND|NOM//nmod//12 av//PP//mark//21 hur//HA//advmod//21 försiktighetsprincipen//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 och//KN//cc//19 utbytesprincipen//NN|UTR|SIN|DEF|NOM//conj//17 har//VB|PRS|AKT//aux//21 tillämpats//VB|SUP|SFO//acl//14 inom//PP//case//23 företaget//NN|NEU|SIN|DEF|NOM//obl//21 under//PP//case//25 året//NN|NEU|SIN|DEF|NOM//nmod//23 .//MID//punct//12
Krav på redovisning av tillämpning av försiktighets-principen och utbytesprincipen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 är//VB|PRS|AKT//cop//29 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//12 för//PP//mark//32 att//IE//mark//32 öka//VB|INF|AKT//advcl//29 medvetenheten//NN|UTR|SIN|DEF|NOM//obj//32 om//PP//case//37 de//DT|UTR/NEU|PLU|DEF//det//37 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 principerna//NN|UTR|PLU|DEF|NOM//obl//32 och//KN//cc//39 skapa//VB|INF|AKT//conj//32 ett//DT|NEU|SIN|IND//det//41 tryck//NN|NEU|SIN|IND|NOM//obj//39 på//PP//mark//44 att//IE//mark//44 tillämpa//VB|INF|AKT//acl//41 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//44 .//MAD//punct//29
Krav på redovisning av tillämpning av försiktighets-principen och utbytesprincipen;I//PP//case//49 boken//NN|UTR|SIN|DEF|NOM//nmod//49 Miljörevision//NN|UTR|SIN|IND|NOM//nmod//29 ,//MID//punct//49 framtagen//PC|PRF|UTR|SIN|IND|NOM//conj//49 av//PP//case//54 Sveriges//PM|GEN//nmod:poss//54 Industriförbund//NN|NEU|SIN|IND|NOM//nmod//51 ,//MID//punct//56 rekommenderas//VB|PRS|SFO//conj//29 redan//AB//advmod//56 att//SN//mark//60 man//PN|UTR|SIN|IND|SUB//nsubj//60 verifierar//VB|PRS|AKT//advcl//56 att//SN//mark//63 försiktighetsprincipen//NN|UTR|SIN|DEF|NOM//nsubj:pass//63 tillämpas//VB|PRS|SFO//ccomp//60 på//PP//case//65 företaget//NN|NEU|SIN|DEF|NOM//obl//63 .//MAD//punct//29

"Krav på redovisning av användning av ""Esbjergämnen""";"För//PP//mark//2 att//IE//mark//2 bidra//VB|INF|AKT//advcl//25 till//PP//case//4 uppfyllandet//NN|NEU|SIN|DEF|NOM//obl//2 av//PP//case//7 Esbjergdeklarationens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 mål//NN|NEU|SIN|IND|NOM//nmod//4 bör//VB|PRS|AKT//aux//25 också//AB//advmod//11 ett//DT|NEU|SIN|IND//det//11 krav//NN|NEU|SIN|IND|NOM//nsubj//25 på//PP//case//13 redovisning//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//15 vilka//HD|UTR/NEU|PLU|IND//det//17 ""//PAD//punct//17 Esbjergämnen//NN|UTR|SIN|DEF|NOM//dep//25 ""//PAD//punct//17 som//HP|-|-|-//nsubj:pass//20 används//VB|PRS|SFO//acl:relcl//17 .//MAD//punct//17"
"Krav på redovisning av användning av ""Esbjergämnen""";Företagen//NN|NEU|PLU|DEF|NOM//nsubj//25 bör//VB|PRS|AKT//aux//25 också//AB//advmod//25 redovisa//VB|INF|AKT//ROOT//25 hur//HA//advmod//28 man//PN|UTR|SIN|IND|SUB//nsubj//28 avser//VB|PRS|AKT//ccomp//25 att//IE//mark//30 agera//VB|INF|AKT//xcomp//28 för//PP//mark//33 att//IE//mark//33 komma//VB|INF|AKT//advcl//30 ifrån//PL//case//35 användningen//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//25
