Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//1 kommitté//NN|UTR|SIN|IND|NOM//nsubj:pass//2 ges//VB|PRS|SFO//ROOT//2 i//PP//mark//8 uppdrag//NN|NEU|SIN|IND|NOM//fixed//3 att//IE//mark//8 till//PP//case//7 regeringen//NN|UTR|SIN|DEF|NOM//obl//8 lämna//VB|INF|AKT//advcl//2 förslag//NN|NEU|SIN|IND|NOM//obj//8 på//PP//case//11 insatser//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj//13 förbättrar//VB|PRS|AKT//acl:relcl//11 transportsystemet//NN|NEU|SIN|DEF|NOM//obj//13 inom//PP//case//17 Stockholms//PM|GEN//nmod:poss//17 län//NN|NEU|SIN|IND|NOM//nmod//14 men//KN//cc//34 också//AB//advmod//20 transportmöjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//34 mellan//PP//case//22 Stockholm//PM|NOM//nmod//20 och//KN//cc//25 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 Mälardalen//NN|UTR|SIN|DEF|NOM//conj//22 ,//MID//punct//28 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 landet//NN|NEU|SIN|DEF|NOM//conj//22 samt//KN//cc//30 internationellt//AB|POS//conj//22 .//MAD//punct//20
Kommittédirektiv;2000:96//RG|NOM//obl//19 )//PAD//punct//19 .//MAD//punct//1
Kommittédirektiv;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//38 skall//VB|PRS|AKT//aux//38 också//AB//advmod//38 verka//VB|INF|AKT//conj//1 för//PP//case//41 förbättrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//41 transportmöjligheter//NN|UTR|PLU|IND|NOM//obl//38 mellan//PP//case//43 Stockholm//PM|NOM//nmod//41 och//KN//cc//46 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 Mälardalen//NN|UTR|SIN|DEF|NOM//conj//43 ,//MID//punct//49 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 landet//NN|NEU|SIN|DEF|NOM//conj//43 och//KN//cc//51 internationellt//AB|POS//conj//43 .//MAD//punct//38
Kommittédirektiv;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj//55 skall//VB|PRS|AKT//aux//55 syfta//VB|INF|AKT//conj//38 till//PP//mark//58 att//IE//mark//58 utveckla//VB|INF|AKT//advcl//55 transportsystemet//NN|NEU|SIN|DEF|NOM//obj//58 på//PP//case//63 ett//DT|NEU|SIN|IND//fixed//60 för//PP//case//63 regionen//NN|UTR|SIN|DEF|NOM//nmod//59 och//KN//cc//66 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 landet//NN|NEU|SIN|DEF|NOM//conj//63 miljömässigt//JJ|POS|NEU|SIN|IND|NOM//amod//73 ,//MID//punct//69 socialt//AB|POS//conj//67 och//KN//cc//71 samhällsekonomiskt//AB|POS//conj//67 hållbart//JJ|POS|NEU|SIN|IND|NOM//amod//73 sätt//NN|NEU|SIN|IND|NOM//obl//58 .//MAD//punct//38
Kommittédirektiv;I//PP//case//1 kommittédirektiv//NN|UTR|SIN|IND|NOM//obl//3 2000:96//RG|NOM//advmod//1 fick//VB|PRT|AKT//ROOT//3 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 i//PP//case//6 uppdrag//NN|NEU|SIN|IND|NOM//obl//3 att//IE//mark//9 bl.a.//AB|AN//advmod//9 föreslå//VB|INF|AKT//acl//6 insatser//NN|UTR|PLU|IND|NOM//obj//9 för//PP//mark//13 att//IE//mark//13 uppnå//VB|INF|AKT//advcl//9 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//15 samordning//NN|UTR|SIN|IND|NOM//obj//13 mellan//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 trafikslagen//NN|NEU|PLU|DEF|NOM//nmod//15 ,//MID//punct//22 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//22 effektivitet//NN|UTR|SIN|IND|NOM//obj//9 i//PP//case//26 det//DT|NEU|SIN|DEF//det//26 befintliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 transportsystemet//NN|NEU|SIN|DEF|NOM//nmod//22 ,//MID//punct//30 en//DT|UTR|SIN|IND//det//30 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//30 vägkapacitet//NN|UTR|SIN|IND|NOM//obl//9 mellan//PP//case//35 norra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 och//KN//cc//34 södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//32 Stockholm//PM|NOM//nmod//30 och//KN//cc//37 minska//VB|INF|AKT//conj//9 de//DT|UTR/NEU|PLU|DEF//det//40 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 effekterna//NN|UTR|PLU|DEF|NOM//obj//37 av//PP//case//42 biltrafiken//NN|UTR|SIN|DEF|NOM//nmod//40 .//MAD//punct//3
Kommittédirektiv;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//46 skall//VB|PRS|AKT//aux//46 undersöka//VB|INF|AKT//parataxis//3 och//KN//cc//48 föreslå//VB|INF|AKT//conj//46 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//50 finansiering//NN|UTR|SIN|IND|NOM//obj//48 för//PP//case//53 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//53 förslag//NN|NEU|PLU|IND|NOM//obl//48 .//MAD//punct//46
Kommittédirektiv;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//58 skall//VB|PRS|AKT//aux//58 även//AB//advmod//58 följa//VB|INF|AKT//conj//46 upp//PL//compound:prt//58 processen//NN|UTR|SIN|DEF|NOM//obj//58 kring//PP//advmod//58 och//KN//fixed//61 genomförandet//NN|NEU|SIN|DEF|NOM//obl//58 av//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 föreslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//67 åtgärderna//NN|UTR|PLU|DEF|NOM//nmod//63 samt//KN//cc//70 vid//PP//case//70 behov//NN|NEU|SIN|IND|NOM//conj//67 lämna//VB|INF|AKT//advcl//58 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 förslag//NN|NEU|PLU|IND|NOM//obj//71 .//MAD//punct//58
Kommittédirektiv;I//PP//case//2 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//2 uppgifter//NN|UTR|PLU|IND|NOM//obl//3 ingår//VB|PRS|AKT//ROOT//3 även//AB//advmod//3 att//IE//mark//6 föreslå//VB|INF|AKT//xcomp//3 hur//HA//advmod//12 behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 av//PP//case//10 flygplatskapacitet//NN|UTR|SIN|IND|NOM//nmod//8 kan//VB|PRS|AKT//aux//12 tillgodoses//VB|INF|SFO//ccomp//6 (//PAD//punct//12 dir//NN|AN//appos//12 .//MAD//punct//12
Kommittédirektiv;2000:96//RG|NOM//advmod//12 och//KN//cc//18 2001:17//RG|NOM//conj//16 )//PAD//punct//12 .//MAD//punct//3
Kommittédirektiv;Bakgrund//NN|UTR|SIN|IND|NOM//ROOT//0 till//PP//case//2 tilläggsuppdraget//NN|NEU|SIN|DEF|NOM//nmod//0
Kommittédirektiv;Ett//DT|NEU|SIN|IND//det//1 sätt//NN|NEU|SIN|IND|NOM//nsubj//8 att//IE//mark//3 hantera//VB|INF|AKT//acl//1 både//KN//cc//5 miljö-//NN|UTR|-|-|SMS//obj//3 och//KN//cc//7 trängselproblem//NN|NEU|PLU|IND|NOM//conj//5 handlar//VB|PRS|AKT//ROOT//8 om//PP//mark//11 att//IE//mark//11 påverka//VB|INF|AKT//advcl//8 efterfrågan//NN|UTR|SIN|DEF|NOM//obj//11 på//PP//case//14 transporter//NN|UTR|PLU|IND|NOM//nmod//12 .//MAD//punct//8
Kommittédirektiv;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//18 kan//VB|PRS|AKT//aux//18 ske//VB|INF|AKT//parataxis//8 exempelvis//AB//advmod//18 genom//PP//case//22 någon//DT|UTR|SIN|IND//det//22 form//NN|UTR|SIN|IND|NOM//obl//18 av//PP//case//24 trängselavgifter//NN|UTR|PLU|IND|NOM//nmod//22 .//MAD//punct//18
Kommittédirektiv;Avgiftsintäkter//NN|UTR|PLU|IND|NOM//nsubj:pass//28 kan//VB|PRS|AKT//aux//28 användas//VB|INF|SFO//parataxis//18 till//PP//mark//31 att//IE//mark//31 finansiera//VB|INF|AKT//advcl//28 kapacitetsförstärkningar//NN|UTR|PLU|IND|NOM//obj//31 inom//PP//case//35 exempelvis//AB//advmod//35 kollektivtrafiken//NN|UTR|SIN|DEF|NOM//obl//31 i//PP//case//39 den//DT|UTR|SIN|DEF//det//39 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 regionen//NN|UTR|SIN|DEF|NOM//nmod//35 .//MAD//punct//8
Kommittédirektiv;En//DT|UTR|SIN|IND//det//1 utredning//NN|UTR|SIN|IND|NOM//nsubj//10 om//PP//case//4 miljöstyrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 vägavgifter//NN|UTR|PLU|IND|NOM//nmod//1 (//PAD//punct//1 SOU//PM|NOM//appos//1 1998:169//RG|NOM//nummod//6 )//PAD//punct//1 har//VB|PRS|AKT//aux//10 analyserat//VB|SUP|AKT//ROOT//10 de//DT|UTR/NEU|PLU|DEF//det//13 konstitutionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//10 för//PP//case//16 miljöstyrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 vägavgifter//NN|UTR|PLU|IND|NOM//obl//10 och//KN//cc//18 lämnat//VB|SUP|AKT//conj//10 förslag//NN|NEU|SIN|IND|NOM//obj//18 till//PP//case//22 generell//JJ|POS|UTR|SIN|IND|NOM//amod//22 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//19 för//PP//case//24 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//22 ,//MID//punct//18 liksom//PP//mark//27 förslag//NN|NEU|PLU|IND|NOM//xcomp//10 till//PP//case//30 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//30 regler//NN|UTR|PLU|IND|NOM//nmod//27 för//PP//case//33 miljöstyrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 vägavgifter//NN|UTR|PLU|IND|NOM//nmod//30 i//PP//case//37 en//DT|UTR|SIN|IND//det//37 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//37 tätort//NN|UTR|SIN|IND|NOM//nmod//33 .//MAD//punct//10
Kommittédirektiv;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//40 föreslog//VB|PRT|AKT//parataxis//10 en//DT|UTR|SIN|IND//det//42 lagstiftning//NN|UTR|SIN|IND|NOM//obj//40 som//HP|-|-|-//nsubj//45 skulle//VB|PRT|AKT//aux//45 bestå//VB|INF|AKT//acl:relcl//42 dels//KN//advmod//49 av//PP//case//49 en//DT|UTR|SIN|IND//det//49 lag//NN|UTR|SIN|IND|NOM//obl//45 med//PP//case//52 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//49 om//PP//case//55 miljöstyrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 vägavgifter//NN|UTR|PLU|IND|NOM//nmod//52 ,//MID//punct//40 dels//KN//advmod//59 av//PP//case//59 lagar//NN|UTR|PLU|IND|NOM//obl//40 med//PP//case//62 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//59 för//PP//case//65 respektive//AB//amod//65 kommun//NN|UTR|SIN|IND|NOM//nmod//62 .//MAD//punct//40
Kommittédirektiv;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj//68 innebär//VB|PRS|AKT//conj//10 även//AB//advmod//68 att//SN//mark//72 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//72 får//VB|PRS|AKT//ccomp//68 rätt//NN|UTR|SIN|IND|NOM//obj//72 att//SN//mark//79 när//HA//mark//79 miljöstyrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 vägavgifter//NN|UTR|PLU|IND|NOM//nsubj//79 är//VB|PRS|AKT//cop//79 motiverade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//73 utifrån//PP//case//81 miljöproblem//NN|NEU|PLU|IND|NOM//obl//79 anmäla//VB|INF|AKT//xcomp//72 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//82 till//PP//case//85 regeringen//NN|UTR|SIN|DEF|NOM//obl//82 och//KN//cc//88 därigenom//AB//advmod//88 initiera//VB|INF|AKT//conj//82 en//DT|UTR|SIN|IND//det//90 lagstiftningsprocess//NN|UTR|SIN|IND|NOM//obj//88 .//MAD//punct//68
Kommittédirektiv;Utredningsförslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//2 har//VB|PRS|AKT//aux//2 remissbehandlats//VB|SUP|SFO//ROOT//2 .//MAD//punct//2
Kommittédirektiv;Vid//PP//case//5 remissbehandlingen//NN|UTR|SIN|DEF|NOM//obl//6 lyftes//VB|PRT|SFO//conj//2 en//DT|UTR|SIN|IND//det//8 rad//NN|UTR|SIN|IND|NOM//nmod//10 juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 problem//NN|NEU|PLU|IND|NOM//nsubj:pass//6 fram//AB//advmod//6 .//MAD//punct//6
Kommittédirektiv;En//DT|UTR|SIN|IND//det//14 avgift//NN|UTR|SIN|IND|NOM//appos//6 för//PP//mark//17 att//IE//mark//17 använda//VB|INF|AKT//acl//14 ett//DT|NEU|SIN|IND//det//20 befintligt//JJ|POS|NEU|SIN|IND|NOM//amod//20 vägnät//NN|NEU|SIN|IND|NOM//obj//17 är//VB|PRS|AKT//cop//23 att//IE//mark//23 betrakta//VB|INF|AKT//advcl//6 som//KN//case//26 en//DT|UTR|SIN|IND//det//26 skatt//NN|UTR|SIN|IND|NOM//obl//23 .//MID//punct//6
Kommittédirektiv;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//29 remissinstanser//NN|UTR|PLU|IND|NOM//nsubj//30 menade//VB|PRT|AKT//conj//2 att//SN//mark//36 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//34 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//34 initiativrätt//NN|UTR|SIN|IND|NOM//nsubj//36 skulle//VB|PRT|AKT//aux//36 bli//VB|INF|AKT//ccomp//30 en//DT|UTR|SIN|IND//det//38 beskattningsrätt//NN|UTR|SIN|IND|NOM//xcomp//36 som//HP|-|-|-//nsubj//42 inte//AB//advmod//42 är//VB|PRS|AKT//cop//42 möjlig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//38 enligt//PP//case//44 regeringsformen//NN|UTR|SIN|DEF|NOM//obl//42 .//MAD//punct//30
Kommittédirektiv;Eftersom//SN//case//48 miljöstyrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 vägavgifter//NN|UTR|PLU|IND|NOM//nsubj//55 eller//KN//cc//50 trängselavgifter//NN|UTR|PLU|IND|NOM//conj//48 i//PP//case//52 tätort//NN|UTR|SIN|IND|NOM//nmod//50 är//VB|PRS|AKT//cop//55 en//DT|UTR|SIN|IND//det//55 skatt//NN|UTR|SIN|IND|NOM//parataxis//30 måste//VB|PRS|AKT//aux//63 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//63 i//PP//case//59 frågan//NN|UTR|SIN|DEF|NOM//nmod//57 med//PP//case//62 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//62 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//59 fattas//VB|PRS|SFO//conj//2 av//PP//case//65 riksdagen//NN|UTR|SIN|DEF|NOM//obl:agent//63 .//MAD//punct//2
Kommittédirektiv;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//68 gäller//VB|PRS|AKT//parataxis//2 även//AB//advmod//68 beslut//NN|NEU|PLU|IND|NOM//obj//68 om//PP//case//73 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 justeringar//NN|UTR|PLU|IND|NOM//obl//68 av//PP//case//75 avgiftsnivåerna//NN|UTR|PLU|DEF|NOM//nmod//73 eller//KN//cc//77 omfattningen//NN|UTR|SIN|DEF|NOM//conj//75 av//PP//case//81 det//DT|NEU|SIN|DEF//det//81 avgiftsbelagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//81 området//NN|NEU|SIN|DEF|NOM//nmod//77 .//MAD//punct//68
Kommittédirektiv;Samtidigt//AB//advmod//86 är//VB|PRS|AKT//cop//86 de//DT|UTR/NEU|PLU|DEF//det//86 problem//NN|NEU|PLU|IND|NOM//parataxis//68 som//HP|-|-|-//obj//90 avgifterna//NN|UTR|PLU|DEF|NOM//nsubj//90 skall//VB|PRS|AKT//aux//90 bidra//VB|INF|AKT//acl:relcl//86 till//PP//mark//93 att//IE//mark//93 lösa//VB|INF|AKT//advcl//90 i//PP//advmod//93 huvudsak//NN|UTR|SIN|IND|NOM//fixed//94 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//86 eller//KN//cc//98 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//96 .//MAD//punct//86
Kommittédirektiv;Mot//PP//case//102 denna//DT|UTR|SIN|DEF//det//102 bakgrund//NN|UTR|SIN|IND|NOM//obl//103 aviserade//VB|PRT|AKT//advcl//161 regeringen//NN|UTR|SIN|DEF|NOM//obj//103 i//PP//case//106 budgetpropositionen//NN|UTR|SIN|DEF|NOM//obl//103 för//PP//case//108 2002//RG|NOM//obl//103 ett//DT|NEU|SIN|IND//det//110 tilläggsuppdrag//NN|NEU|SIN|IND|NOM//obj//103 till//PP//case//112 Stockholmsberedningen//NN|UTR|SIN|DEF|NOM//nmod//110 med//PP//case//114 innebörden//NN|UTR|SIN|DEF|NOM//nmod//110 att//IE//mark//116 utreda//VB|INF|AKT//acl//110 frågan//NN|UTR|SIN|DEF|NOM//obj//116 om//PP//case//119 användning//NN|UTR|SIN|IND|NOM//nmod//117 av//PP//case//121 trängselavgifter//NN|UTR|PLU|IND|NOM//nmod//119 i//PP//case//123 trafiken//NN|UTR|SIN|DEF|NOM//nmod//121 .//MAD//punct//103
Kommittédirektiv;Om//SN//mark//135 kommuner//NN|UTR|PLU|IND|NOM//nsubj//135 eller//KN//cc//128 regioner//NN|UTR|PLU|IND|NOM//conj//126 efter//PP//case//130 beslut//NN|NEU|SIN|IND|NOM//nmod//126 av//PP//case//134 en//DT|UTR|SIN|IND//det//134 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//134 majoritet//NN|UTR|SIN|IND|NOM//nmod//130 gör//VB|PRS|AKT//advcl//103 framställan//NN|UTR|SIN|DEF|NOM//xcomp//135 om//PP//mark//139 att//IE//mark//139 införa//VB|INF|AKT//advcl//135 trängselavgifter//NN|UTR|PLU|IND|NOM//obj//139 som//KN//mark//143 ett//DT|NEU|SIN|IND//det//143 led//NN|NEU|SIN|IND|NOM//acl:relcl//140 i//PP//case//147 en//DT|UTR|SIN|IND//det//147 bredare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//147 strategi//NN|UTR|SIN|IND|NOM//obl//143 för//PP//mark//150 att//IE//mark//150 komma//VB|INF|AKT//advcl//143 till//PP//compound:prt//150 rätta//NN|UTR|-|-|-//fixed//151 med//PP//case//155 trafikens//NN|UTR|SIN|DEF|GEN//nmod:poss//155 trängsel//NN|UTR|SIN|IND|NOM//obl//150 och//KN//cc//157 miljöproblem//NN|NEU|PLU|IND|NOM//conj//155 kommer//VB|PRS|AKT//aux//161 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//161 att//IE//mark//161 bereda//VB|INF|AKT//parataxis//86 frågan//NN|UTR|SIN|DEF|NOM//obj//161 .//MAD//punct//68
Kommittédirektiv;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 denna//DT|UTR|SIN|DEF//det//3 dag//NN|UTR|SIN|IND|NOM//obl//4 uppdragit//VB|SUP|AKT//ROOT//4 åt//PP//case//6 Banverket//PM|NOM//obl//4 ,//MID//punct//6 Vägverket//NN|NEU|SIN|DEF|NOM//conj//6 och//KN//cc//10 länen//NN|NEU|PLU|DEF|NOM//conj//6 att//IE//mark//12 upprätta//VB|INF|AKT//advcl//4 långsiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 planer//NN|UTR|PLU|IND|NOM//obj//12 för//PP//case//19 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//19 och//KN//cc//18 regional//JJ|POS|UTR|SIN|IND|NOM//conj//16 transportinfrastruktur//NN|UTR|SIN|IND|NOM//nmod//14 för//PP//case//22 perioden//NN|UTR|SIN|DEF|NOM//nmod//22 2004–2015//RG|NOM//nmod//19 .//MAD//punct//24
Kommittédirektiv;Banverket//PM|NOM//nsubj//42 ,//MID//punct//24 Vägverket//NN|NEU|SIN|DEF|NOM//conj//24 samt//KN//cc//29 de//DT|UTR/NEU|PLU|DEF//det//29 län//NN|NEU|PLU|IND|NOM//conj//24 som//HP|-|-|-//nsubj//31 har//VB|PRS|AKT//acl:relcl//29 objekt//NN|NEU|PLU|IND|NOM//obj//31 i//PP//case//36 den//DT|UTR|SIN|DEF//det//36 regionala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 tranportinfrastrukturen//NN|UTR|SIN|DEF|NOM//obl//31 som//HP|-|-|-//nsubj:pass//38 prioriterats//VB|SUP|SFO//acl:relcl//36 av//PP//case//40 Stockholmsberedningen//NN|UTR|SIN|DEF|NOM//obl:agent//38 skall//VB|PRS|AKT//aux//42 samordna//VB|INF|AKT//conj//4 sitt//PS|NEU|SIN|DEF//nmod:poss//44 arbete//NN|NEU|SIN|IND|NOM//obj//42 med//PP//case//47 beredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//47 arbete//NN|NEU|SIN|IND|NOM//obl//42 .//MAD//punct//4
Kommittédirektiv;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 tilläggsuppdrag//NN|NEU|SIN|IND|NOM//obl//3 förlängs//VB|PRS|SFO//ROOT//3 vidare//AB|KOM//advmod//3 tiden//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 för//PP//mark//8 att//IE//mark//8 ge//VB|INF|AKT//advcl//3 förslag//NN|NEU|SIN|IND|NOM//obj//8 till//PP//mark//18 hur//HA//advmod//18 behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//18 av//PP//case//14 flygplatskapacitet//NN|UTR|SIN|IND|NOM//nmod//12 i//PP//case//16 Stockholmsregionen//NN|UTR|SIN|DEF|NOM//nmod//14 kan//VB|PRS|AKT//aux//18 tillgodoses//VB|INF|SFO//acl//9 vid//PP//case//21 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 flygplatser//NN|UTR|PLU|IND|NOM//obl//18 .//MAD//punct//3
Kommittédirektiv;Förlängningen//NN|UTR|SIN|DEF|NOM//nsubj//24 sker//VB|PRS|AKT//parataxis//3 mot//PP//case//26 bakgrund//NN|UTR|SIN|IND|NOM//obl//24 av//PP//case//30 en//DT|UTR|SIN|IND//det//29 rad//NN|UTR|SIN|IND|NOM//nmod//30 förändringar//NN|UTR|PLU|IND|NOM//nmod//26 i//PP//case//32 omvärlden//NN|UTR|SIN|DEF|NOM//nmod//30 .//MAD//punct//24
Kommittédirektiv;Bland//PP//advmod//36 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//34 behöver//VB|PRS|AKT//nsubj:pass//39 gjorda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//38 trafikprognoser//NN|UTR|PLU|IND|NOM//nsubj:pass//39 granskas//VB|PRS|SFO//parataxis//24 och//KN//cc//41 utvärderas//VB|INF|SFO//conj//39 .//MAD//punct//24
Kommittédirektiv;Tilläggsuppdraget//NN|NEU|SIN|DEF|NOM//ROOT//0
Kommittédirektiv;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 skall//VB|PRS|AKT//aux//12 med//PP//case//3 tillägg//NN|NEU|SIN|IND|NOM//obl//1 till//PP//case//6 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 direktiv//NN|NEU|PLU|IND|NOM//nmod//3 (//PAD//punct//3 dir//NN|AN//obl//1 .//MAD//punct//1
Kommittédirektiv;2000:96//RG|NOM//conj//1 )//PAD//punct//1 utreda//VB|INF|AKT//csubj//26 frågan//NN|UTR|SIN|DEF|NOM//obj//12 om//PP//mark//22 hur//HA//advmod//16 användning//NN|UTR|SIN|IND|NOM//nsubj:pass//22 av//PP//case//18 trängselavgifter//NN|UTR|PLU|IND|NOM//nmod//16 i//PP//case//20 trafiken//NN|UTR|SIN|DEF|NOM//nmod//18 kan//VB|PRS|AKT//aux//22 genomföras//VB|INF|SFO//acl//13 .//MAD//punct//12
Kommittédirektiv;I//PP//case//25 uppdraget//NN|NEU|SIN|DEF|NOM//obl//12 ingår//VB|PRS|AKT//ROOT//26 att//IE//mark//28 belysa//VB|INF|AKT//xcomp//26 vilka//HD|UTR/NEU|PLU|IND//det//30 förut–sättningar//NN|UTR|PLU|IND|NOM//dislocated//34 som//HP|-|-|-//nsubj:pass//34 skall//VB|PRS|AKT//aux//34 vara//VB|INF|AKT//cop//34 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//28 för//PP//mark//40 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 skall//VB|PRS|AKT//aux//40 vara//VB|INF|AKT//cop//40 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//34 att//IE//mark//42 införa//VB|INF|AKT//csubj//40 ett//DT|NEU|SIN|IND//det//44 avgiftssystem//NN|NEU|SIN|IND|NOM//obj//42 .//MAD//punct//26
Kommittédirektiv;En//DT|UTR|SIN|IND//det//47 förutsättning//NN|UTR|SIN|IND|NOM//parataxis//26 för//PP//mark//53 att//SN//mark//53 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//51 avgifter//NN|UTR|PLU|IND|NOM//nsubj//53 skall//VB|PRS|AKT//aux//53 komma//VB|INF|AKT//acl//47 i//PP//compound:prt//53 fråga//NN|UTR|SIN|IND|NOM//fixed//54 måste//VB|PRS|AKT//aux//60 enligt//PP//case//59 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 mening//NN|UTR|SIN|IND|NOM//obl//60 vara//VB|INF|AKT//cop//47 att//SN//mark//68 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 kommuner//NN|UTR|PLU|IND|NOM//nsubj//68 eller//KN//cc//65 regioner//NN|UTR|PLU|IND|NOM//conj//63 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 vill//VB|PRS|AKT//aux//68 införa//VB|INF|AKT//ccomp//60 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//70 avgifter//NN|UTR|PLU|IND|NOM//obj//68 .//MAD//punct//47
