Omfattningen av felaktiga utbetalningar från välfärdssystemen Läckaget i välfärdssystemen, del 2;Rapport//NN|UTR|SIN|IND|NOM//ROOT//0 6//RG|NOM//nummod//0
5.1 Inledning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//72 redovisar//VB|PRS|AKT//parataxis//6 också//AB//advmod//72 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//75 erfarenheter//NN|UTR|PLU|IND|NOM//obj//72 av//PP//case//77 modellen//NN|UTR|SIN|DEF|NOM//nmod//75 för//PP//case//79 personer//NN|UTR|PLU|IND|NOM//nmod//77 som//HP|-|-|-//nsubj//83 ska//VB|PRS|AKT//aux//83 vara//VB|INF|AKT//cop//83 folkbokförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//79 i//PP//case//85 landet//NN|NEU|SIN|DEF|NOM//obl//83 ,//MID//punct//72 men//KN//cc//92 är//VB|PRS|AKT//cop//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 på//PP//case//92 fel//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 fastighet//NN|UTR|SIN|IND|NOM//conj//72 .//MAD//punct//72
5.1 Inledning;De//DT|UTR/NEU|PLU|DEF//det//1 modeller//NN|UTR|PLU|IND|NOM//nsubj:pass//9 som//HP|-|-|-//obl//4 vi//PN|UTR|PLU|DEF|SUB//nsubj//4 bygger//VB|PRS|AKT//acl:relcl//1 vår//PS|UTR|SIN|DEF//nmod:poss//6 studie//NN|UTR|SIN|IND|NOM//obj//4 på//PP//case//2 har//VB|PRS|AKT//aux//9 redovisats//VB|SUP|SFO//ROOT//9 till//PP//case//11 regeringen//NN|UTR|SIN|DEF|NOM//obl//9 av//PP//case//13 Skatteverket//PM|NOM//nmod//11 hösten//NN|UTR|SIN|DEF|NOM//obl//9 2018//RG|NOM//nummod//14 .//MAD//punct//9
5.1 Inledning;Modellerna//NN|UTR|PLU|DEF|NOM//nsubj//24 är//VB|PRS|AKT//cop//24 under//PP//case//21 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//21 utveckling//NN|UTR|SIN|IND|NOM//obl//24 och//KN//cc//23 Skatteverket//PM|NOM//conj//21 kommer//VB|PRS|AKT//parataxis//9 under//PP//case//26 hösten//NN|UTR|SIN|DEF|NOM//obl//27 2019//RG|NOM//mark//29 att//IE//mark//29 besluta//VB|INF|AKT//advcl//24 vilka//HD|UTR/NEU|PLU|IND//det//31 modellspecifikationer//NN|UTR|PLU|IND|NOM//obj//29 som//HP|-|-|-//obl//36 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//34 skattningar//NN|UTR|PLU|IND|NOM//nsubj:pass//36 ska//VB|PRS|AKT//aux//36 baseras//VB|INF|SFO//acl:relcl//31 på//PP//case//32 .//MAD//punct//24
5.1 Inledning;För//PP//mark//42 att//IE//mark//42 inte//AB//advmod//42 föregå//VB|INF|AKT//advcl//45 detta//DT|NEU|SIN|DEF//det//44 arbete//NN|NEU|SIN|IND|NOM//obj//42 kommer//VB|PRS|AKT//aux//51 vi//PN|UTR|PLU|DEF|SUB//nsubj//51 i//PP//case//49 denna//DT|UTR|SIN|DEF//det//49 rapport//NN|UTR|SIN|IND|NOM//obl//51 endast//AB//advmod//51 redovisa//VB|INF|AKT//advcl//24 det//DT|NEU|SIN|DEF//det//53 antal//NN|NEU|SIN|IND|NOM//nmod//54 personer//NN|UTR|PLU|IND|NOM//obj//51 som//HP|-|-|-//nsubj//56 bedöms//VB|PRS|SFO//acl:relcl//54 tillhöra//VB|INF|AKT//xcomp//56 den//DT|UTR|SIN|DEF//det//61 så//AB//advmod//60 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//61 övertäckningen//NN|UTR|SIN|DEF|NOM//obj//57 ,//MID//punct//65 i//PP//case//65 de//DT|UTR/NEU|PLU|DEF//det//65 fall//NN|NEU|PLU|IND|NOM//obl//57 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//69 samtidigt//AB//advmod//69 har//VB|PRS|AKT//aux//69 mottagit//VB|SUP|AKT//acl:relcl//65 minst//AB|SUV//advmod//71 en//DT|UTR|SIN|IND//det//72 utbetalning//NN|UTR|SIN|IND|NOM//obj//69 från//PP//case//76 de//DT|UTR/NEU|PLU|DEF//det//76 studerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//76 ersättningssystemen//NN|NEU|PLU|DEF|NOM//nmod//72 .//MAD//punct//24

5.2 Definitioner;Övertäckning//NN|UTR|SIN|IND|NOM//nsubj//5 (//PAD//punct//0 ÖT//PM|NOM//appos//0 )//PAD//punct//0  //_SP////3 betyder//VB|PRS|AKT//ROOT//5 att//SN//mark//10 en//DT|UTR|SIN|IND//det//8 person//NN|UTR|SIN|IND|NOM//nsubj//10 är//VB|PRS|AKT//aux:pass//10 folkbokförd//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 i//PP//case//12 Sverige//PM|NOM//obl//10 trots//PP//mark//18 att//SN//mark//18 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//18 inte//AB//advmod//17 längre//AB|KOM//advmod//18 bor//VB|PRS|AKT//advcl//10 i//PP//case//20 landet//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//5
5.2 Definitioner;Felaktig//JJ|POS|UTR|SIN|IND|NOM//amod//1 folkbokföring//NN|UTR|SIN|IND|NOM//nsubj//6 (//PAD//punct//1 FFB//PM|NOM//appos//1 )//PAD//punct//1  //_SP////4 betyder//VB|PRS|AKT//ROOT//6 att//SN//mark//10 personer//NN|UTR|PLU|IND|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 folkbokförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//6 på//PP//case//13 fel//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 fastighet//NN|UTR|SIN|IND|NOM//obl//10 i//PP//case//15 Sverige//PM|NOM//nmod//13 .//MAD//punct//6

5.3 Avgränsningar;Den//DT|UTR|SIN|DEF//det//1 studie//NN|UTR|SIN|IND|NOM//nsubj//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//4 har//VB|PRS|AKT//aux//4 gjort//VB|SUP|AKT//acl:relcl//1 inkluderar//VB|PRS|AKT//ROOT//5 folkbokföringsdatabasens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 uppgifter//NN|UTR|PLU|IND|NOM//obj//5 om//PP//case//9 bosättning//NN|UTR|SIN|IND|NOM//nmod//7 i//PP//case//11 Sverige//PM|NOM//nmod//9 .//MAD//punct//5
5.3 Avgränsningar;Däremot//AB//advmod//14 omfattas//VB|PRS|SFO//parataxis//5 inte//AB//advmod//14 studien//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 av//PP//case//19 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 uppgifter//NN|UTR|PLU|IND|NOM//nmod//16 i//PP//case//21 databasen//NN|UTR|SIN|DEF|NOM//nmod//19 som//HP|-|-|-//nsubj//24 kan//VB|PRS|AKT//aux//24 ha//VB|INF|AKT//acl:relcl//21 betydelse//NN|UTR|SIN|IND|NOM//obj//24 för//PP//case//27 utbetalningar//NN|UTR|PLU|IND|NOM//obl//24 från//PP//case//29 välfärdssystemen//NN|NEU|PLU|DEF|NOM//nmod//27 ,//MID//punct//29 t.ex.//AB|AN//advmod//32 ålder//NN|UTR|SIN|IND|NOM//appos//29 ,//MID//punct//34 civilstånd//NN|NEU|SIN|IND|NOM//conj//32 eller//KN//cc//36 sammanboende//NN|NEU|SIN|IND|NOM//conj//32 .//MAD//punct//5
5.3 Avgränsningar;Att//SN//mark//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 inte//AB//advmod//5 har//VB|PRS|AKT//aux//5 kunnat//VB|SUP|AKT//aux//5 beakta//VB|INF|AKT//advcl//15 samboförhållanden//NN|NEU|PLU|IND|NOM//obj//5 och//KN//cc//8 civilstånd//NN|NEU|SIN|IND|NOM//conj//6 i//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 registerkörningar//NN|UTR|PLU|IND|NOM//obl//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//14 har//VB|PRS|AKT//aux//14 genomfört//VB|SUP|AKT//acl:relcl//11 påverkar//VB|PRS|AKT//ROOT//15 möjligheten//NN|UTR|SIN|DEF|NOM//obj//15 att//IE//mark//18 uppskatta//VB|INF|AKT//acl//16 de//DT|UTR/NEU|PLU|DEF//det//21 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 utbetalningarna//NN|UTR|PLU|DEF|NOM//obj//18 inom//PP//case//23 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//18 av//PP//case//25 ersättningssystemen//NN|NEU|PLU|DEF|NOM//nmod//23 .//MAD//punct//15
5.3 Avgränsningar;Dessa//DT|UTR/NEU|PLU|DEF//det//29 två//RG|NOM//nummod//29 förhållanden//NN|NEU|PLU|IND|NOM//nsubj//30 bedöms//VB|PRS|SFO//parataxis//15 vara//VB|INF|AKT//cop//34 en//DT|UTR|SIN|IND//det//34 återkommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 orsak//NN|UTR|SIN|IND|NOM//xcomp//30 till//PP//case//37 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 utbetalningarna//NN|UTR|PLU|DEF|NOM//nmod//34 inom//PP//case//40 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//40 förmåner//NN|UTR|PLU|IND|NOM//obl//30 .//MAD//punct//15
5.3 Avgränsningar;Problematik//NN|UTR|SIN|IND|NOM//nsubj//21 med//PP//case//3 missbrukade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 identiteter//NN|UTR|PLU|IND|NOM//nmod//0 ,//MID//punct//3 exempelvis//AB//advmod//6 personer//NN|UTR|PLU|IND|NOM//appos//3 som//HP|-|-|-//nsubj//8 har//VB|PRS|AKT//acl:relcl//6 falsk//JJ|POS|UTR|SIN|IND|NOM//amod//10 identitet//NN|UTR|SIN|IND|NOM//obj//8 eller//KN//cc//12 förekommer//VB|PRS|AKT//conj//8 under//PP//case//15 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//15 identiteter//NN|UTR|PLU|IND|NOM//obl//12 ,//MID//punct//0 har//VB|PRS|AKT//aux//21 inte//AB//advmod//21 heller//AB//advmod//21 kunnat//VB|SUP|AKT//aux//21 ingå//VB|INF|AKT//ROOT//21 i//PP//case//24 denna//DT|UTR|SIN|DEF//det//24 studie//NN|UTR|SIN|IND|NOM//obl//21 .//MAD//punct//21
5.3 Avgränsningar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//27 analyserar//VB|PRS|AKT//parataxis//21 istället//AB//case//30 denna//DT|UTR|SIN|DEF//det//30 problematik//NN|UTR|SIN|IND|NOM//obl//27 närmare//AB|KOM//advmod//27 i//PP//case//35 en//DT|UTR|SIN|IND//det//35 separat//JJ|POS|UTR|SIN|IND|NOM//amod//35 bedömning//NN|UTR|SIN|IND|NOM//obl//27 ,//MID//punct//37 se//VB|IMP|AKT//conj//27 kapitel//NN|NEU|SIN|IND|NOM//nmod//39 6//RG|NOM//nummod//42 samt//KN//cc//42 avsnitt//NN|NEU|SIN|IND|NOM//nmod//42 9.1.2//RG|NOM//obj//37 .//MAD//punct//27
5.3 Avgränsningar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//3 har//VB|PRS|AKT//aux//3 endast//AB//advmod//3 studerat//VB|SUP|AKT//ROOT//3 2016//RG|NOM//nummod//5 års//NN|NEU|SIN|IND|GEN//nmod:poss//6 utbetalningar//NN|UTR|PLU|IND|NOM//obj//3 ,//MID//punct//3 men//KN//cc//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 är//VB|PRS|AKT//cop//11 värt//JJ|POS|NEU|SIN|IND|NOM//conj//3 att//IE//mark//13 nämna//VB|INF|AKT//csubj//11 att//SN//mark//22 i//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 fall//NN|NEU|PLU|IND|NOM//obl//22 en//DT|UTR|SIN|IND//det//20 felaktig//JJ|POS|UTR|SIN|IND|NOM//amod//20 bosättningsuppgift//NN|UTR|SIN|IND|NOM//nsubj:pass//22 inte//AB//advmod//22 upptäcks//VB|PRS|SFO//ccomp//13 ,//MID//punct//3 kan//VB|PRS|AKT//aux//28 de//DT|UTR/NEU|PLU|DEF//det//27 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 utbetalningarna//NN|UTR|PLU|DEF|NOM//nsubj//28 fortgå//VB|INF|AKT//conj//3 över//PP//case//31 lång//JJ|POS|UTR|SIN|IND|NOM//amod//31 tid//NN|UTR|SIN|IND|NOM//obl//28 .//MAD//punct//3

5.4 Tidigare studier;Att//SN//mark//4 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 utbetalningar//NN|UTR|PLU|IND|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 uppkomma//VB|INF|AKT//nsubj//13 som//KN//mark//7 en//DT|UTR|SIN|IND//det//7 konsekvens//NN|UTR|SIN|IND|NOM//obl//4 av//PP//case//9 felaktigheter//NN|UTR|PLU|IND|NOM//nmod//7 i//PP//case//11 folkbokföringsregistret//NN|NEU|SIN|DEF|NOM//nmod//9 är//VB|PRS|AKT//cop//13 känt//PC|PRF|NEU|SIN|IND|NOM//ROOT//13 sedan//PP//mark//15 tidigare//AB|KOM//advmod//13 .//MID//punct//13
5.4 Tidigare studier;Inga//DT|UTR/NEU|PLU|IND//det//19 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 studier//NN|UTR|PLU|IND|NOM//nsubj//22 har//VB|PRS|AKT//aux//22 dock//AB//advmod//22 försökt//VB|SUP|AKT//parataxis//13 att//IE//mark//24 kvantifiera//VB|INF|AKT//advcl//22 hur//HA//advmod//26 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 felen//NN|NEU|PLU|DEF|NOM//nsubj//28 är//VB|PRS|AKT//conj//13 .//MAD//punct//13
5.4 Tidigare studier;En//DT|UTR|SIN|IND//det//1 rapport//NN|UTR|SIN|IND|NOM//nsubj//15 från//PP//case//3 Riksrevisionen//NN|UTR|SIN|DEF|NOM//nmod//1 2017//RG|NOM//nummod//3 om//PP//case//7 Skatteverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//7 arbete//NN|NEU|SIN|IND|NOM//nmod//1 med//PP//mark//10 att//IE//mark//10 upprätthålla//VB|INF|AKT//acl//1 kvaliteten//NN|UTR|SIN|DEF|NOM//obj//10 i//PP//case//13 folkbokföringsregistret//NN|NEU|SIN|DEF|NOM//obl//10 ,//MID//punct//1 visar//VB|PRS|AKT//ROOT//15 att//SN//mark//26 kunskaperna//NN|UTR|PLU|DEF|NOM//nsubj//26 om//PP//mark//22 vilka//HD|UTR/NEU|PLU|IND//det//20 brister//NN|UTR|PLU|IND|NOM//dislocated//22 som//HP|-|-|-//nsubj//22 finns//VB|PRS|SFO//acl//17 i//PP//case//24 folkbokföringsdatabasen//NN|UTR|SIN|DEF|NOM//obl//22 är//VB|PRS|AKT//cop//26 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//15 ,//MID//punct//33 men//KN//cc//33 att//SN//mark//33 kunskaperna//NN|UTR|PLU|DEF|NOM//nsubj//33 är//VB|PRS|AKT//cop//33 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//33 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//26 hur//HA//advmod//35 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 felen//NN|NEU|PLU|DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//40 och//KN//cc//40 vilka//HD|UTR/NEU|PLU|IND//det//40 konsekvenser//NN|UTR|PLU|IND|NOM//nsubj//70 som//HP|-|-|-//obj//43 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//43 medför//VB|PRS|AKT//acl:relcl//40 .//MAD//punct//40
5.4 Tidigare studier;Riksrevisionen//NN|UTR|SIN|DEF|NOM//nsubj//46 menar//VB|PRS|AKT//parataxis//40 därför//AB//mark//51 att//SN//fixed//47 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 inte//AB//advmod//51 går//VB|PRS|AKT//ccomp//46 att//IE//mark//53 säkerställa//VB|INF|AKT//xcomp//51 att//SN//mark//56 kontrollen//NN|UTR|SIN|DEF|NOM//nsubj:pass//56 inriktas//VB|PRS|SFO//ccomp//53 mot//PP//case//59 de//DT|UTR/NEU|PLU|DEF//det//59 fel//NN|NEU|PLU|IND|NOM//obl//56 som//HP|-|-|-//nsubj:pass//62 borde//VB|PRT|AKT//aux//62 prioriteras//VB|INF|SFO//acl:relcl//59 högst//AB|SUV//advmod//62 .//MAD//punct//46
5.4 Tidigare studier;Enligt//PP//case//66 rapporten//NN|UTR|SIN|DEF|NOM//obl//70 är//VB|PRS|AKT//cop//70 Skatteverkets//PM|GEN//nmod:poss//70 främsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//70 källa//NN|UTR|SIN|IND|NOM//ccomp//15 till//PP//case//72 information//NN|UTR|SIN|IND|NOM//nmod//70 om//PP//case//74 fel//NN|NEU|SIN|IND|NOM//nmod//72 i//PP//case//76 folkbokföringen//NN|UTR|SIN|DEF|NOM//nmod//74 de//DT|UTR/NEU|PLU|DEF//det//79 s.k.//AB|AN//amod//79 impulser//NN|UTR|PLU|IND|NOM//obj//15 som//HP|-|-|-//nsubj//81 inkommer//VB|PRS|AKT//acl:relcl//79 från//PP//case//83 privatpersoner//NN|UTR|PLU|IND|NOM//obl//81 ,//MID//punct//85 myndigheter//NN|UTR|PLU|IND|NOM//conj//83 eller//KN//cc//88 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 organisationer//NN|UTR|PLU|IND|NOM//conj//83 .//MAD//punct//15
5.4 Tidigare studier;Enligt//PP//case//91 rapporten//NN|UTR|SIN|DEF|NOM//nmod//97 är//VB|PRS|AKT//cop//97 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//97 dock//AB//advmod//97 ett//DT|NEU|SIN|IND//det//97 tidskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//97 arbete//NN|NEU|SIN|IND|NOM//parataxis//15 att//IE//mark//99 agera//VB|INF|AKT//acl//97 på//PP//case//102 den//DT|UTR|SIN|DEF//det//102 information//NN|UTR|SIN|IND|NOM//obl//99 som//HP|-|-|-//nsubj//104 inkommer//VB|PRS|AKT//acl:relcl//102 ,//MID//punct//109 varför//HA//advmod//109 endast//AB//advmod//109 40//RG|NOM//nummod//109 procent//NN|UTR|PLU|IND|NOM//nsubj:pass//113 av//PP//case//112 inkomna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//112 impulser//NN|UTR|PLU|IND|NOM//nmod//109 hanteras//VB|PRS|SFO//conj//97 .//MAD//punct//15
5.4 Tidigare studier;Riksrevisionen//NN|UTR|SIN|DEF|NOM//nsubj//116 rekommenderade//VB|PRT|AKT//parataxis//15 bland//PP//case//119 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//119 Skatteverket//PM|NOM//obl//116 att//IE//mark//121 öka//VB|INF|AKT//acl//119 sin//PS|UTR|SIN|DEF//nmod:poss//123 kunskap//NN|UTR|SIN|IND|NOM//obj//121 om//PP//case//125 felen//NN|NEU|PLU|DEF|NOM//obl//121 i//PP//case//127 folkbokföringen//NN|UTR|SIN|DEF|NOM//nmod//125 för//PP//mark//131 att//IE//mark//131 kunna//VB|INF|AKT//aux//131 stärka//VB|INF|AKT//advcl//121 arbetet//NN|NEU|SIN|DEF|NOM//obj//131 med//PP//case//134 riskanalys//NN|UTR|SIN|IND|NOM//obl//131 ,//MID//punct//136 säkerställa//VB|INF|AKT//conj//121 IT-resurser//NN|UTR|PLU|IND|NOM//obj//136 för//PP//case//139 hanteringen//NN|UTR|SIN|DEF|NOM//nmod//137 av//PP//case//141 underrättelser//NN|UTR|PLU|IND|NOM//nmod//139 om//PP//case//143 fel//NN|NEU|PLU|IND|NOM//nmod//141 samt//KN//cc//145 utveckla//VB|INF|AKT//conj//121 kontrollen//NN|UTR|SIN|DEF|NOM//obj//145 inom//PP//case//148 folkbokföringen//NN|UTR|SIN|DEF|NOM//obl//145 för//PP//mark//151 att//IE//mark//151 utreda//VB|INF|AKT//advcl//145 och//KN//cc//153 åtgärda//VB|INF|AKT//conj//151 prioriterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//155 fel//NN|NEU|PLU|IND|NOM//obj//151 .//MAD//punct//116
5.4 Tidigare studier;Inspektionen//NN|UTR|SIN|DEF|NOM//nsubj//7 för//PP//case//2 socialförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//0 (//PAD//punct//0 ISF//PM|NOM//appos//0 )//PAD//punct//0 har//VB|PRS|AKT//aux//7 granskat//VB|SUP|AKT//ROOT//7 Försäkringskassans//PM|GEN//nmod:poss//11 och//KN//cc//10 Pensionsmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//11 arbete//NN|NEU|SIN|IND|NOM//obj//7 med//PP//mark//14 att//IE//mark//14 minska//VB|INF|AKT//acl//11 risker//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//18 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//15 vid//PP//case//21 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 situationer//NN|UTR|PLU|IND|NOM//nmod//18 .//MAD//punct//7
5.4 Tidigare studier;ISF//PM|NOM//nsubj//24 konstaterar//VB|PRS|AKT//parataxis//7 att//SN//mark//30 både//KN//cc//27 Försäkringskassan//NN|UTR|SIN|DEF|NOM//nsubj//30 och//KN//cc//29 Pensionsmyndigheten//NN|UTR|SIN|DEF|NOM//conj//27 har//VB|PRS|AKT//ccomp//24 kontroller//NN|UTR|PLU|IND|NOM//obj//30 för//PP//mark//34 att//IE//mark//34 hantera//VB|INF|AKT//advcl//30 risker//NN|UTR|PLU|IND|NOM//obj//34 för//PP//case//37 fel//NN|NEU|PLU|IND|NOM//obl//34 ,//MID//punct//24 men//KN//cc//44 att//SN//mark//44 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//44 inte//AB//advmod//44 är//VB|PRS|AKT//cop//44 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//24 .//MAD//punct//44
5.4 Tidigare studier;En//DT|UTR|SIN|IND//det//47 problematik//NN|UTR|SIN|IND|NOM//nsubj//70 som//HP|-|-|-//nsubj:pass//49 nämns//VB|PRS|SFO//acl:relcl//47 är//VB|PRS|AKT//cop//47 att//SN//mark//56 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//56 i//PP//case//55 hög//JJ|POS|UTR|SIN|IND|NOM//amod//55 grad//NN|UTR|SIN|IND|NOM//nmod//52 förlitar//VB|PRS|AKT//acl//47 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//56 på//PP//case//59 folkbokföringsregistret//NN|NEU|SIN|DEF|NOM//obl//56 i//PP//case//62 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//62 bedömningar//NN|UTR|PLU|IND|NOM//obl//56 för//PP//mark//65 att//IE//mark//65 besluta//VB|INF|AKT//advcl//56 om//PP//case//68 den//DT|UTR|SIN|DEF//det//68 ersättningssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//65 är//VB|PRS|AKT//cop//70 bosatt//JJ|POS|UTR|SIN|IND|NOM//parataxis//44 i//PP//case//72 landet//NN|NEU|SIN|DEF|NOM//obl//70 .//MAD//punct//24
5.4 Tidigare studier;Förändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//76 ska//VB|PRS|AKT//aux//76 rapporteras//VB|INF|SFO//parataxis//24 in//PL//compound:prt//76 av//PP//case//79 privatpersoner//NN|UTR|PLU|IND|NOM//obl:agent//76 ,//MID//punct//82 vilket//HP|NEU|SIN|IND//nsubj//82 leder//VB|PRS|AKT//conj//76 till//PP//mark//89 att//SN//mark//89 dessa//DT|UTR/NEU|PLU|DEF//det//86 förändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//89 inte//AB//advmod//89 alltid//AB//advmod//89 rapporteras//VB|INF|SFO//ccomp//82 eller//KN//cc//93 är//VB|PRS|AKT//cop//93 helt//AB|POS//advmod//93 tillförlitliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//89 .//MAD//punct//76
5.4 Tidigare studier;Skatteverket//PM|NOM//nsubj//96 gör//VB|PRS|AKT//conj//7 inte//AB//advmod//96 heller//AB//advmod//96 ändringar//NN|UTR|PLU|IND|NOM//obj//96 i//PP//case//101 folkbokföringsregistret//NN|NEU|SIN|DEF|NOM//nmod//99 retroaktivt//AB|POS//advmod//96 .//MAD//punct//96
5.4 Tidigare studier;ISF//PM|NOM//nsubj//105 bedömer//VB|PRS|AKT//parataxis//96 att//SN//advmod//105 såväl//KN//advmod//108 Försäkringskassan//NN|UTR|SIN|DEF|NOM//dep//106 som//HP|-|-|-//obl//112 Pensionsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//112 måste//VB|PRS|AKT//aux//112 identifiera//VB|INF|AKT//acl:relcl//108 vilka//HD|UTR/NEU|PLU|IND//det//114 risker//NN|UTR|PLU|IND|NOM//obj//112 som//HP|-|-|-//nsubj//116 finns//VB|PRS|SFO//acl:relcl//114 för//PP//case//119 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 bedömningar//NN|UTR|PLU|IND|NOM//obl//116 och//KN//cc//122 hur//HA//advmod//122 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//114 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//131 är//VB|PRS|AKT//cop//131 samt//KN//cc//126 förbättra//VB|INF|AKT//conj//124 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 kontroller//NN|UTR|PLU|IND|NOM//obj//126 och//KN//cc//130 utveckla//VB|INF|AKT//conj//124 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//122 för//PP//mark//134 att//IE//mark//134 motverka//VB|INF|AKT//advcl//122 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//136 utbetalningar//NN|UTR|PLU|IND|NOM//obj//134 .//MAD//punct//108

