Karens för statsråd och statssekreterare;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 villkor//NN|NEU|PLU|IND|NOM//nmod//2 för//PP//case//7 statsråd//NN|NEU|PLU|IND|NOM//nmod//5 och//KN//cc//9 statssekreterare//NN|UTR|PLU|IND|NOM//conj//7
3.4 GRECO:s granskningar;I//PP//case//26 tillägget//NN|NEU|SIN|DEF|NOM//obl//27 anges//VB|PRS|SFO//parataxis//7 bl.a.//AB|AN//advmod//27 att//SN//mark//33 GRECO//PM|NOM//nsubj//33 inte//AB//advmod//33 kan//VB|PRS|AKT//aux//33 tala//VB|INF|AKT//advcl//27 om//PL//compound:prt//33 för//PP//case//37 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 länder//NN|NEU|PLU|IND|NOM//obl//33 hur//HA//advmod//41 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//41 ska//VB|PRS|AKT//aux//41 implementera//VB|INF|AKT//acl:relcl//37 rekommendationerna//NN|UTR|PLU|DEF|NOM//obj//41 .//MAD//punct//7
3.4 GRECO:s granskningar;Dock//AB//advmod//47 kan//VB|PRS|AKT//aux//47 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 vara//VB|INF|AKT//parataxis//7 till//PP//case//51 hjälp//NN|UTR|SIN|IND|NOM//fixed//48 för//PP//fixed//48 Sverige//PM|NOM//obl//47 att//SN//mark//62 implementeringen//NN|UTR|SIN|DEF|NOM//nsubj//62 av//PP//case//55 GRECO//PM|NOM//nmod//53 ://MID//punct//55 s//NN|NEU|SIN|IND|GEN//nummod//58 rekommendation//NN|UTR|SIN|IND|NOM//obl//62 inte//AB//advmod//62 nödvändigtvis//AB//advmod//62 måste//VB|PRS|AKT//aux//62 innebära//VB|INF|AKT//ccomp//47 en//DT|UTR|SIN|IND//det//64 bestämmelse//NN|UTR|SIN|IND|NOM//obj//62 om//PP//case//68 en//DT|UTR|SIN|IND//det//68 generell//JJ|POS|UTR|SIN|IND|NOM//amod//68 karantän//NN|UTR|SIN|IND|NOM//nmod//64 .//MID//punct//7
3.4 GRECO:s granskningar;GRECO//PM|NOM//nsubj//71 konstaterar//VB|PRS|AKT//parataxis//7 också//AB//advmod//71 att//SN//mark//78 utformningen//NN|UTR|SIN|DEF|NOM//nsubj//78 av//PP//case//77 ett//DT|NEU|SIN|IND//det//77 regelsystem//NN|NEU|SIN|IND|NOM//nmod//74 stöter//VB|PRS|AKT//ccomp//71 på//PL//case//81 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 utmaningar//NN|UTR|PLU|IND|NOM//obl//78 i//PP//case//84 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 länder//NN|NEU|PLU|IND|NOM//nmod//81 och//KN//cc//89 att//SN//mark//89 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 inte//AB//advmod//89 finns//VB|PRS|SFO//conj//71 någon//DT|UTR|SIN|IND//det//91 modell//NN|UTR|SIN|IND|NOM//nsubj//89 som//HP|-|-|-//nsubj:pass//94 kan//VB|PRS|AKT//aux//94 sägas//VB|INF|SFO//acl:relcl//91 vara//VB|INF|AKT//cop//97 den//DT|UTR|SIN|DEF//det//97 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//xcomp//94 .//MAD//punct//97
3.4 GRECO:s granskningar;Förutom//PP//case//102 det//DT|NEU|SIN|DEF//det//102 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//102 målet//NN|NEU|SIN|DEF|NOM//obl//107 att//IE//mark//104 främja//VB|INF|AKT//acl//102 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//106 förtroende//NN|NEU|SIN|IND|NOM//obj//104 verkar//VB|PRS|AKT//advcl//7 dock//AB//advmod//107 de//DT|UTR/NEU|PLU|DEF//det//111 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//111 målen//NN|NEU|PLU|DEF|NOM//obj//107 med//PP//case//114 ett//DT|NEU|SIN|IND//det//114 system//NN|NEU|SIN|IND|NOM//nmod//111 rörande//PP//case//116 övergångar//NN|UTR|PLU|IND|NOM//nmod//114 från//PP//case//118 offentlig//JJ|POS|UTR|SIN|IND|NOM//nmod//116 till//PP//case//121 privat//JJ|POS|UTR|SIN|IND|NOM//amod//121 sektor//NN|UTR|SIN|IND|NOM//nmod//118 vara//VB|INF|AKT//xcomp//107 att//IE//mark//124 se//VB|INF|AKT//csubj//107 till//PL//compound:prt//124 att//SN//mark//137 specifik//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//128 information//NN|UTR|SIN|IND|NOM//nsubj:pass//137 som//HP|-|-|-//nsubj:pass//130 erhållits//VB|SUP|SFO//acl:relcl//128 under//PP//case//132 tjänstgöring//NN|UTR|SIN|IND|NOM//obl//130 i//PP//case//135 det//DT|NEU|SIN|DEF//det//135 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//132 inte//AB//advmod//137 missbrukas//VB|INF|SFO//ccomp//124 ,//MID//punct//107 se//VB|INF|AKT//xcomp//7 till//PL//compound:prt//139 att//SN//mark//147 en//DT|UTR|SIN|IND//det//144 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//144 tjänstemans//NN|UTR|SIN|IND|GEN//nmod:poss//145 myndighetsutövning//NN|UTR|SIN|IND|NOM//nsubj:pass//147 inte//AB//advmod//147 påverkas//VB|PRS|SFO//ccomp//139 av//PP//case//150 personlig//JJ|POS|UTR|SIN|IND|NOM//amod//150 vinning//NN|UTR|SIN|IND|NOM//obl//147 och//KN//cc//152 säkerställa//VB|INF|AKT//conj//147 att//SN//mark//173 kontakter//NN|UTR|PLU|IND|NOM//nsubj//173 med//PP//case//157 såväl//KN//advmod//157 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//154 som//KN//mark//163 tidigare//AB|KOM//amod//161 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//161 tjänstemän//NN|UTR|PLU|IND|NOM//nsubj:pass//163 inte//AB//advmod//163 används//VB|PRS|SFO//acl:relcl//154 för//PP//case//166 omotiverade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//166 fördelar//NN|UTR|PLU|IND|NOM//obl//163 för//PP//case//168 tjänstemännen//NN|UTR|PLU|DEF|NOM//obl//163 eller//KN//cc//170 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//168 .//MAD//punct//154
3.4 GRECO:s granskningar;Vidare//AB|KOM//advmod//173 redogör//VB|PRS|AKT//ccomp//152 GRECO//PM|NOM//obj//173 för//PP//case//179 de//DT|UTR/NEU|PLU|DEF//det//179 tre//RG|NOM//nummod//179 huvudsakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//179 tillvägagångssätt//NN|NEU|PLU|IND|NOM//obl//173 som//HP|-|-|-//obj//182 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//182 använder//VB|PRS|AKT//acl:relcl//179 för//PP//mark//185 att//IE//mark//185 hantera//VB|INF|AKT//advcl//182 övergångsfrågor//NN|UTR|PLU|IND|NOM//obj//185 ,//MID//punct//189 nämligen//AB//advmod//189 förbud//NN|NEU|SIN|IND|NOM//appos//179 mot//PP//case//191 anställning//NN|UTR|SIN|IND|NOM//nmod//189 (//PAD//punct//199 antingen//KN//cc//199 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//199 eller//KN//fixed//194 för//AB//fixed//194 snävt//AB|POS//advmod//198 definierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//199 grupper//NN|UTR|PLU|IND|NOM//conj//189 )//PAD//punct//199 ,//MID//punct//202 förbud//NN|NEU|PLU|IND|NOM//conj//173 för//PP//case//206 f.d.//JJ|AN//amod//206 offentligt//AB|POS//amod//206 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//202 att//IE//mark//208 representera//VB|INF|AKT//acl//206 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//210 aktörer//NN|UTR|PLU|IND|NOM//obj//208 gentemot//PP//case//212 staten//NN|UTR|SIN|DEF|NOM//nmod//210 eller//KN//cc//216 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//216 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//216 hinder//NN|NEU|PLU|IND|NOM//conj//212 och//KN//cc//218 godkännande//NN|NEU|SIN|IND|NOM//conj//212 av//PP//compound:prt//208 och//KN//cc//221 ///MID//conj//208 eller//KN//cc//223 anmälan//NN|UTR|SIN|IND|NOM//conj//221 av//PP//case//228 planerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//228 eller//KN//cc//227 pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//225 anställningar//NN|UTR|PLU|IND|NOM//obl//221 etc.//AB|AN//flat//221 som//HP|-|-|-//nsubj:pass//231 innehas//VB|PRS|SFO//acl:relcl//221 efter//PP//case//233 övergången//NN|UTR|SIN|DEF|NOM//obl//231 .//MAD//punct//7

3.5 EIPA-studien;EU-kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//1 lät//VB|PRT|AKT//ROOT//1 under//PP//case//3 2007//RG|NOM//obl//1 utföra//VB|INF|AKT//xcomp//1 en//DT|UTR|SIN|IND//det//7 jämförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 studie//NN|UTR|SIN|IND|NOM//obj//4 av//PP//case//9 regleringen//NN|UTR|SIN|DEF|NOM//nmod//7 av//PP//case//11 intressekonflikter//NN|UTR|PLU|IND|NOM//nmod//9 bland//PP//case//13 EU//PM|NOM//nmod//11 ://MID//punct//7 s//JJ|AN//nummod//16 medlemsländer//NN|NEU|PLU|IND|NOM//appos//7 och//KN//cc//18 EU//PM|NOM//conj//16 ://MID//punct//16
3.5 EIPA-studien;s//NN|AN//nummod//21 institutioner//NN|UTR|PLU|IND|NOM//obl//1 .//MAD//punct//21
3.5 EIPA-studien;Som//KN//mark//25 ett//DT|NEU|SIN|IND//det//25 led//NN|NEU|SIN|IND|NOM//acl//21 i//PP//case//27 studien//NN|UTR|SIN|DEF|NOM//obl//25 skickades//VB|PRT|SFO//conj//1 ett//DT|NEU|SIN|IND//det//30 frågeformulär//NN|NEU|SIN|IND|NOM//nsubj:pass//28 ut//AB//advmod//33 till//PP//case//33 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl//28 med//PP//case//36 en//DT|UTR|SIN|IND//det//36 önskan//NN|UTR|SIN|IND|NOM//nmod//33 om//PP//case//38 information//NN|UTR|SIN|IND|NOM//nmod//36 om//PP//case//38 ,//MID//punct//1 och//KN//cc//44 i//PP//case//44 så//AB//amod//44 fall//NN|NEU|SIN|IND|NOM//conj//1 hur//HA//advmod//1 ,//MID//punct//45 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//48 reglerar//VB|PRS|AKT//conj//1 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 intressekonfliktsfrågor//NN|UTR|PLU|IND|NOM//obj//48 .//MID//punct//1
3.5 EIPA-studien;Sammanlagt//AB//advmod//53 efterfrågades//VB|PRT|SFO//conj//1 information//NN|UTR|SIN|IND|NOM//nsubj:pass//53 om//PP//case//58 15//RG|NOM//nummod//58 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 områden//NN|NEU|PLU|IND|NOM//nmod//54 ,//MID//punct//58 däribland//AB//advmod//53 om//SN//mark//63 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 finns//VB|PRS|SFO//advcl//53 några//DT|UTR/NEU|PLU|IND//det//66 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//66 regler//NN|UTR|PLU|IND|NOM//nsubj//63 ///MID//cc//68 normer//NN|UTR|PLU|IND|NOM//conj//66 rörande//PP//case//70 anmälan//NN|UTR|SIN|IND|NOM//nmod//68 om//PP//case//72 värdepappersinnehav//NN|NEU|SIN|IND|NOM//nmod//70 ,//MID//punct//74 engagemang//NN|NEU|SIN|IND|NOM//conj//72 ,//MID//punct//76 tystnadsplikt//NN|UTR|SIN|IND|NOM//conj//72 och//KN//cc//78 restriktioner//NN|UTR|PLU|IND|NOM//conj//72 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 anställningar//NN|UTR|PLU|IND|NOM//nmod//78 m.m.//AB|AN//conj//72 när//HA//mark//84 man//PN|UTR|SIN|IND|SUB//nsubj//84 lämnat//VB|SUP|AKT//advcl//63 den//DT|UTR|SIN|DEF//det//87 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 sektorn//NN|UTR|SIN|DEF|NOM//obj//84 .//MAD//punct//1
3.5 EIPA-studien;I//PP//case//1 studien//NN|UTR|SIN|DEF|NOM//obl//2 konstateras//VB|PRS|SFO//ROOT//2 att//SN//mark//7 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 medlemsstater//NN|UTR|PLU|IND|NOM//nsubj//7 oftare//AB|KOM//advmod//7 har//VB|PRS|AKT//dep//2 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 reglering//NN|UTR|SIN|IND|NOM//obj//7 än//KN//mark//12 de//DT|UTR/NEU|PLU|DEF//det//12 gamla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//9 .//MAD//punct//2
3.5 EIPA-studien;De//DT|UTR/NEU|PLU|DEF//det//15 stater//NN|UTR|PLU|IND|NOM//nsubj//23 som//HP|-|-|-//nsubj//17 har//VB|PRS|AKT//acl:relcl//15 minst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//19 reglering//NN|UTR|SIN|IND|NOM//obj//17 rörande//PP//case//21 intressekonflikter//NN|UTR|PLU|IND|NOM//obl//17 är//VB|PRS|AKT//cop//23 Österrike//PM|NOM//parataxis//2 ,//MID//punct//25 Danmark//PM|NOM//conj//23 och//KN//cc//27 Sverige//PM|NOM//conj//23 .//MAD//punct//23
3.5 EIPA-studien;Vad//HP|NEU|SIN|IND//nsubj//30 gäller//VB|PRS|AKT//conj//2 övergångsfrågor//NN|UTR|PLU|IND|NOM//obj//30 är//VB|PRS|AKT//cop//33 skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//36 mellan//PP//case//35 länderna//NN|NEU|PLU|DEF|NOM//nmod//33 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//30 .//MAD//punct//36
3.5 EIPA-studien;Irland//PM|NOM//nsubj//43 och//KN//cc//40 Storbritannien//PM|NOM//conj//38 är//VB|PRS|AKT//cop//43 två//RG|NOM//nummod//43 länder//NN|NEU|PLU|IND|NOM//nsubj//52 där//HA//advmod//46 lagreglering//NN|UTR|SIN|IND|NOM//nsubj:pass//46 används//VB|PRS|SFO//acl:relcl//43 .//MAD//punct//43
3.5 EIPA-studien;I//PP//case//49 Belgien//PM|NOM//nmod//43 och//KN//cc//51 Spanien//PM|NOM//conj//49 finns//VB|PRS|SFO//parataxis//2 både//KN//cc//54 lagar//NN|UTR|PLU|IND|NOM//nsubj//52 och//KN//cc//56 riktlinjer//NN|UTR|PLU|IND|NOM//conj//54 på//PP//case//58 området//NN|NEU|SIN|DEF|NOM//obl//52 .//MAD//punct//52
3.5 EIPA-studien;I//PP//case//61 Tyskland//PM|NOM//obl//76 ,//MID//punct//63 Danmark//PM|NOM//conj//61 ,//MID//punct//65 Estland//PM|NOM//conj//61 ,//MID//punct//67 Finland//PM|NOM//conj//61 ,//MID//punct//69 Frankrike//PM|NOM//conj//61 ,//MID//punct//71 Nederländerna//PM|NOM//conj//61 ,//MID//punct//73 Slovenien//PM|NOM//conj//61 och//KN//cc//75 Sverige//PM|NOM//conj//61 finns//VB|PRS|SFO//conj//52 ingen//DT|UTR|SIN|IND//det//78 reglering//NN|UTR|SIN|IND|NOM//nsubj//76 alls//AB//advmod//76 .//MAD//punct//52
3.5 EIPA-studien;I//PP//case//82 studien//NN|UTR|SIN|DEF|NOM//obl//83 framhålls//VB|PRS|SFO//parataxis//52 som//KN//mark//85 intressant//JJ|POS|NEU|SIN|IND|NOM//xcomp//83 att//SN//fixed//85 de//DT|UTR/NEU|PLU|DEF//det//89 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//89 länder//NN|NEU|PLU|IND|NOM//nsubj//83 som//HP|-|-|-//nsubj//91 har//VB|PRS|AKT//acl:relcl//89 en//DT|UTR|SIN|IND//det//94 lång//JJ|POS|UTR|SIN|IND|NOM//amod//94 tradition//NN|UTR|SIN|IND|NOM//obj//91 av//PP//case//98 s.k.//AB|AN//amod//98 ”//PAD//punct//98 rule//UO//nmod//94 of//PM|NOM//case//100 law//PM|NOM//nmod//98 ”//PAD//punct//89 (//PAD//punct//103 länder//NN|NEU|PLU|IND|NOM//appos//89 som//HP|-|-|-//nsubj:pass//105 uppfattas//VB|PRS|SFO//acl:relcl//103 tillämpa//VB|INF|AKT//xcomp//105 lagstiftning//NN|UTR|SIN|IND|NOM//obj//106 väldigt//AB|POS//advmod//109 strikt//AB|POS//advmod//106 –//MAD//punct//103
3.5 EIPA-studien;Tyskland//PM|NOM//nsubj//11 ,//MID//punct//2 Danmark//PM|NOM//conj//0 ,//MID//punct//4 Finland//PM|NOM//conj//0 ,//MID//punct//6 Nederländerna//PM|NOM//conj//0 och//KN//cc//8 Sverige//PM|NOM//conj//0 )//PAD//punct//0 inte//AB//advmod//11 har//VB|PRS|AKT//ROOT//11 några//DT|UTR/NEU|PLU|IND//det//13 regler//NN|UTR|PLU|IND|NOM//obj//11 vad//HP|NEU|SIN|IND//nsubj//15 gäller//VB|PRS|AKT//acl:relcl//13 bl.a.//AB|AN//advmod//15 anställningar//NN|UTR|PLU|IND|NOM//obj//15 efter//PP//case//19 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//15 att//SN//mark//22 man//PN|UTR|SIN|IND|SUB//nsubj//22 lämnat//VB|SUP|AKT//advcl//15 den//DT|UTR|SIN|DEF//det//25 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 sektorn//NN|UTR|SIN|DEF|NOM//obj//22 .//MAD//punct//11
3.5 EIPA-studien;I//PP//case//1 studien//NN|UTR|SIN|DEF|NOM//obl//2 konstateras//VB|PRS|SFO//ROOT//2 vidare//AB|KOM//advmod//2 att//SN//mark//9 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 reglering//NN|UTR|SIN|IND|NOM//nsubj//9 inte//AB//advmod//9 nödvändigtvis//AB//advmod//9 leder//VB|PRS|AKT//dep//2 till//PP//case//12 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 intressekonflikter//NN|UTR|PLU|IND|NOM//obl//9 och//KN//cc//15 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 korruption//NN|UTR|SIN|IND|NOM//conj//12 .//MAD//punct//2
3.5 EIPA-studien;För//PP//mark//24 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//24 och//KN//cc//22 för//PP//case//22 restriktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 regler//NN|UTR|PLU|IND|NOM//conj//18 kan//VB|PRS|AKT//aux//24 bli//VB|INF|AKT//advcl//2 kontraproduktivt//JJ|POS|NEU|SIN|IND|NOM//xcomp//24 .//MAD//punct//2
3.5 EIPA-studien;Samtidigt//AB//advmod//28 konstateras//VB|INF|SFO//parataxis//2 att//SN//mark//36 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 intressekonfliktsfrågor//NN|UTR|PLU|IND|NOM//nsubj//36 kan//VB|PRS|AKT//aux//36 vara//VB|INF|AKT//cop//36 för//AB//advmod//36 lite//AB|POS//advmod//36 reglerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//28 i//PP//case//38 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//36 av//PP//case//40 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//38 .//MAD//punct//2
3.5 EIPA-studien;Studien//NN|UTR|SIN|DEF|NOM//nsubj//43 visar//VB|PRS|AKT//parataxis//2 att//SN//mark//45 övergångsfrågor//NN|UTR|PLU|IND|NOM//nsubj//50 är//VB|PRS|AKT//cop//50 den//DT|UTR|SIN|DEF//det//50 minst//AB|SUV//advmod//49 reglerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//50 frågan//NN|UTR|SIN|DEF|NOM//obj//43 av//PP//case//52 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//nmod//50 .//MAD//punct//2
3.5 EIPA-studien;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 kan//VB|PRS|AKT//aux//57 vara//VB|INF|AKT//cop//57 problematiskt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 eftersom//SN//mark//60 övergångar//NN|UTR|PLU|IND|NOM//nsubj//60 reser//VB|PRS|AKT//advcl//57 berättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//62 frågor//NN|UTR|PLU|IND|NOM//obj//60 om//PP//case//66 den//DT|UTR|SIN|DEF//det//66 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 användningen//NN|UTR|SIN|DEF|NOM//nmod//62 av//PP//case//69 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 kunskaper//NN|UTR|PLU|IND|NOM//nmod//66 och//KN//cc//71 insikter//NN|UTR|PLU|IND|NOM//conj//69 .//MAD//punct//57
3.5 EIPA-studien;Offentliganställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advmod//75 har//VB|PRS|AKT//aux//75 viktig//JJ|POS|UTR|SIN|IND|NOM//parataxis//57 (//PAD//punct//79 och//KN//cc//79 ofta//AB|POS//advmod//79 konfidentiell//JJ|POS|UTR|SIN|IND|NOM//conj//75 )//PAD//punct//81 insiderinformation//NN|UTR|SIN|IND|NOM//conj//75 som//HP|-|-|-//nsubj//84 kan//VB|PRS|AKT//aux//84 ge//VB|INF|AKT//acl:relcl//81 en//DT|UTR|SIN|IND//det//87 orättvis//JJ|POS|UTR|SIN|IND|NOM//amod//87 fördel//NN|UTR|SIN|IND|NOM//obj//84 gentemot//PP//case//89 konkurrenterna//NN|UTR|PLU|DEF|NOM//obl//84 .//MAD//punct//75
3.5 EIPA-studien;Vidare//AB|KOM//punct//2 sägs//VB|PRS|SFO//conj//2 att//SN//mark//97 den//DT|UTR|SIN|DEF//det//96 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 utmaningen//NN|UTR|SIN|DEF|NOM//nsubj//97 ligger//VB|PRS|AKT//ccomp//92 i//PP//mark//100 att//IE//mark//100 balansera//VB|INF|AKT//advcl//97 frågor//NN|UTR|PLU|IND|NOM//obj//100 om//PP//case//103 behovet//NN|NEU|SIN|DEF|NOM//nmod//101 av//PP//mark//106 att//IE//mark//106 undvika//VB|INF|AKT//acl//103 intressekonflikter//NN|UTR|PLU|IND|NOM//obj//106 med//PP//case//109 behovet//NN|NEU|SIN|DEF|NOM//nmod//107 av//PP//mark//113 att//IE//mark//113 bl.a.//AB|AN//advmod//113 upprätthålla//VB|INF|AKT//acl//109 rörligheten//NN|UTR|SIN|DEF|NOM//obj//113 mellan//PP//case//117 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 sektorer//NN|UTR|PLU|IND|NOM//nmod//114 .//MAD//punct//2
3.5 EIPA-studien;Studien//NN|UTR|SIN|DEF|NOM//nsubj//120 rekommenderar//VB|PRS|AKT//parataxis//2 att//SN//mark//124 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//124 bör//VB|PRS|AKT//aux//124 ägnas//VB|INF|SFO//ccomp//120 mer//AB|KOM//amod//126 uppmärksamhet//NN|UTR|SIN|IND|NOM//obl//124 åt//PP//case//129 potentiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//129 intressekonflikter//NN|UTR|PLU|IND|NOM//obl//124 vid//PP//case//131 övergångar//NN|UTR|PLU|IND|NOM//nmod//129 .//MAD//punct//120

3.6 OECD:s rapport;Allmänt//AB|POS//ROOT//0
3.6 OECD:s rapport;OECD//PM|NOM//nsubj//1 publicerade//VB|PRT|AKT//ROOT//1 2010//RG|NOM//nummod//1 en//DT|UTR|SIN|IND//det//4 rapport//NN|UTR|SIN|IND|NOM//obj//1 rörande//PP//case//6 hanteringen//NN|UTR|SIN|DEF|NOM//nmod//4 av//PP//case//8 svängdörrsproblematiken//NN|UTR|SIN|DEF|NOM//nmod//6 .//MAD//punct//1
3.6 OECD:s rapport;Rapporten//NN|UTR|SIN|DEF|NOM//nsubj//20 som//HP|-|-|-//nsubj//16 är//VB|PRS|AKT//cop//16 den//DT|UTR|SIN|DEF//det//16 första//RO|NOM//amod//16 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 kartläggningen//NN|UTR|SIN|DEF|NOM//acl:relcl//10 i//PP//case//19 sitt//PS|NEU|SIN|DEF//nmod:poss//19 slag//NN|NEU|SIN|IND|NOM//nmod//16 bygger//VB|PRS|AKT//parataxis//1 på//PP//case//23 en//DT|UTR|SIN|IND//det//23 undersökning//NN|UTR|SIN|IND|NOM//obl//20 av//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 då//AB//advmod//28 30//RG|NOM//nummod//28 OECDländerna//NN|UTR|PLU|IND|NOM//nmod//23 .//MID//punct//1
3.6 OECD:s rapport;Sverige//PM|NOM//nsubj//31 svarade//VB|PRT|AKT//parataxis//1 inte//AB//advmod//31 på//PP//case//35 den//DT|UTR|SIN|DEF//det//35 enkät//NN|UTR|SIN|IND|NOM//obl//31 som//HP|-|-|-//nsubj//37 låg//VB|PRT|AKT//acl:relcl//35 till//PP//case//41 grund//NN|UTR|SIN|IND|NOM//fixed//38 för//PP//fixed//38 rapporten//NN|UTR|SIN|DEF|NOM//obl//37 och//KN//cc//43 omnämns//VB|PRS|SFO//conj//37 därför//AB//advmod//43 inte//AB//advmod//43 i//PP//case//47 rapporten//NN|UTR|SIN|DEF|NOM//obl//43 .//MAD//punct//31
