Sammanfattning av uppdraget (1);En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj:pass//3 tillkallas//VB|PRS|SFO//ROOT//3 för//PP//mark//6 att//IE//mark//6 utreda//VB|INF|AKT//advcl//3 frågan//NN|UTR|SIN|DEF|NOM//obj//6 om//PP//case//11 en//DT|UTR|SIN|IND//det//11 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//11 rovdjurspolitik//NN|UTR|SIN|IND|NOM//nmod//7 .//MAD//punct//3
Ersättning för rovdjursförekomst;•//PP//case//1 snöförhållanden//NN|NEU|PLU|IND|NOM//ROOT//1 som//KN//mark//3 snödjup//NN|NEU|SIN|IND|NOM//nmod//1 och//KN//cc//5 skare//NN|UTR|SIN|IND|NOM//conj//3 –//RG|NOM//punct//1 renarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 hålls//VB|PRS|SFO//parataxis//1 samlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//8 eller//KN//cc//12 vid//PP//case//12 skare//NN|UTR|SIN|IND|NOM//conj//9 sprids//VB|PRS|SFO//conj//8 okontrollerat//AB|POS//xcomp//13 över//PP//case//17 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 arealer//NN|UTR|PLU|IND|NOM//obl//14 och//KN//cc//23 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 kan//VB|PRS|AKT//aux//23 även//AB//advmod//23 rovdjuren//NN|NEU|PLU|DEF|NOM//nsubj//23 dra//VB|INF|AKT//conj//8 nytta//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//23 .//MAD//punct//1
Ersättning för rovdjursförekomst;•//NN|UTR|SIN|IND|NOM//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 inte//AB//advmod//4 givet//PC|PRF|NEU|SIN|IND|NOM//dislocated//223 vilket//HD|NEU|SIN|IND//det//6 pris//NN|NEU|SIN|IND|NOM//obj//4 som//HP|-|-|-//nsubj:pass//9 skall//VB|PRS|AKT//aux//9 anges//VB|INF|SFO//acl:relcl//6 för//PP//case//14 en//DT|UTR|SIN|IND//det//14 teoretiskt//AB|POS//advmod//13 rovdjursdödad//PC|PRF|UTR|SIN|IND|NOM//amod//14 ren//JJ|POS|UTR|SIN|IND|NOM//obl//9 ,//MID//punct//20 eftersom//SN//mark//20 exempelvis//AB//advmod//20 lodjur//NN|NEU|PLU|IND|NOM//nsubj//20 främst//AB|SUV//advmod//20 dödar//VB|PRS|AKT//advcl//4 kalvar//NN|UTR|PLU|IND|NOM//obj//20 och//KN//cc//23 järv//NN|UTR|SIN|IND|NOM//conj//21 i//PP//case//26 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 grad//NN|UTR|SIN|IND|NOM//obl//20 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//20 renar//NN|UTR|PLU|IND|NOM//amod//29 ringar//NN|UTR|PLU|IND|NOM//obj//20  //_SP////29 (//PAD//punct//32 inventeringsresultat//NN|NEU|PLU|IND|NOM//appos//20 inom//PP//case//34 parentes//NN|UTR|SIN|IND|NOM//nmod//32 )//PAD//punct//32 av//PP//case//37 järv//NN|UTR|SIN|IND|NOM//nmod//32 och//KN//cc//39 185//RG|NOM//conj//37 (//PAD//punct//41 128//RG|NOM//nmod//39 )//PAD//punct//41 av//PP//case//44 lodjur//NN|NEU|PLU|IND|NOM//nmod//41 .//MAD//punct//32
Ersättning för rovdjursförekomst;Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//50 har//VB|PRS|AKT//aux//50 därmed//AB//advmod//50 inte//AB//advmod//50 förhållit//VB|SUP|AKT//conj//20 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//50 strikt//AB|POS//advmod//50 till//PP//case//55 det//DT|NEU|SIN|DEF//det//55 inventeringsunderlag//NN|NEU|SIN|IND|NOM//obl//50 som//HP|-|-|-//obj//58 länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//58 presenterat//VB|SUP|AKT//acl:relcl//55 utan//KN//cc//63 i//PP//case//62 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 fall//NN|NEU|PLU|IND|NOM//obl//63 betalat//VB|SUP|AKT//conj//58 ut//PL//compound:prt//63 ersättning//NN|UTR|SIN|IND|NOM//obj//63 för//PP//case//70 ett//DT|NEU|SIN|IND//det//69 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 antal//NN|NEU|SIN|IND|NOM//nmod//70 föryngringar//NN|UTR|PLU|IND|NOM//obl//63 .//MAD//punct//50
Ersättning för rovdjursförekomst;Ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//75 har//VB|PRS|AKT//aux//75 även//AB//advmod//75 utbetalats//VB|SUP|SFO//parataxis//50 för//PP//case//77 rovdjursförekomst//NN|UTR|SIN|IND|NOM//obl//75 i//PP//case//79 Norge//PM|NOM//nmod//77 .//MAD//punct//50
Ersättning för rovdjursförekomst;Ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//87 för//PP//case//84 regelbunden//PC|PRF|UTR|SIN|IND|NOM//amod//84 förekomst//NN|UTR|SIN|IND|NOM//nmod//81  //_SP////84 har//VB|PRS|AKT//aux//87 utbetalats//VB|SUP|SFO//parataxis//50 för//PP//case//89 järv//NN|UTR|SIN|IND|NOM//obl//87 och//KN//cc//91 lodjur//NN|NEU|SIN|IND|NOM//conj//89 i//PP//case//94 35//RG|NOM//nummod//94 samebyar//NN|UTR|PLU|IND|NOM//nmod//91 ,//MID//punct//97 som//HP|-|-|-//nsubj//97 saknar//VB|PRS|AKT//acl:relcl//94 föryngringar//NN|UTR|PLU|IND|NOM//obj//97 av//PP//case//101 dessa//DT|UTR/NEU|PLU|DEF//det//101 arter//NN|UTR|PLU|IND|NOM//nmod//98 .//MAD//punct//50
Ersättning för rovdjursförekomst;Därutöver//AB//advmod//50 har//VB|PRS|AKT//aux//127 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//127 för//PP//case//108 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//108 förekomst//NN|UTR|SIN|IND|NOM//nmod//105  //_SP////108 av//PP//case//111 järv//NN|UTR|SIN|IND|NOM//nmod//108 ,//MID//punct//113 lodjur//NN|NEU|SIN|IND|NOM//conj//111 och//KN//cc//115 varg//NN|UTR|SIN|IND|NOM//conj//111 ,//MID//punct//118 regelbunden//PC|PRF|UTR|SIN|IND|NOM//amod//118 förekomst//NN|UTR|SIN|IND|NOM//conj//105 av//PP//case//120 varg//NN|UTR|SIN|IND|NOM//nmod//118 samt//KN//cc//122 ersättning//NN|UTR|SIN|IND|NOM//conj//120 för//PP//case//124 björn//NN|UTR|SIN|IND|NOM//nmod//122 och//KN//cc//126 kungsörn//NN|UTR|SIN|IND|NOM//conj//124 utbetalats//VB|SUP|SFO//conj//4 .//MAD//punct//127
Ersättning för rovdjursförekomst;Vid//PP//case//130 fördelning//NN|UTR|SIN|IND|NOM//obl//127 av//PP//case//132 ersättning//NN|UTR|SIN|IND|NOM//nmod//130 för//PP//case//134 föryngring//NN|UTR|SIN|IND|NOM//nmod//132 av//PP//case//136 järv//NN|UTR|SIN|IND|NOM//nmod//134 och//KN//cc//138 lodjur//NN|NEU|SIN|IND|NOM//conj//136 har//VB|PRS|AKT//aux//143 siffran//NN|UTR|SIN|DEF|NOM//nsubj:pass//143 200//RG|NOM//nummod//142 renar//NN|UTR|PLU|IND|NOM//nsubj:pass//143 använts//VB|SUP|SFO//parataxis//4 och//KN//cc//147 för//PP//case//146 regelbunden//PC|PRF|UTR|SIN|IND|NOM//obl//147 förekomst//NN|UTR|SIN|IND|NOM//conj//143 siffran//NN|UTR|SIN|DEF|NOM//conj//143 50//RG|NOM//nummod//150 renar//NN|UTR|PLU|IND|NOM//xcomp//143 .//MAD//punct//143
Ersättning för rovdjursförekomst;För//PP//case//153 varg//NN|UTR|SIN|IND|NOM//obl//154 gäller//VB|PRS|AKT//conj//143 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//156 nivåer//NN|UTR|PLU|IND|NOM//obj//154 och//KN//cc//161 övrig//JJ|POS|UTR|SIN|IND|NOM//amod//159 ersättning//NN|UTR|SIN|IND|NOM//nsubj//161 är//VB|PRS|AKT//aux:pass//161 kopplad//PC|PRF|UTR|SIN|IND|NOM//conj//143 till//PP//case//164 samebyns//NN|UTR|SIN|DEF|GEN//nmod:poss//164 areal//NN|UTR|SIN|IND|NOM//obl//161 .//MAD//punct//143
Ersättning för rovdjursförekomst;Som//KN//advmod//169 bas//NN|UTR|SIN|IND|NOM//fixed//166 vid//PP//case//169 fördelningen//NN|UTR|SIN|DEF|NOM//obl//172 av//PP//case//171 ersättning//NN|UTR|SIN|IND|NOM//nmod//169 används//VB|PRS|SFO//conj//143 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//172 därmed//AB//advmod//175 framräknade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//176 renantalet//NN|NEU|SIN|DEF|NOM//expl//172 som//HP|-|-|-//nsubj//178 utgör//VB|PRS|AKT//acl:relcl//176 grund//NN|UTR|SIN|IND|NOM//obj//178 för//PP//case//181 ersättning//NN|UTR|SIN|IND|NOM//obl//178 och//KN//cc//188 som//HP|-|-|-//obj//188 1998//RG|NOM//nummod//188 var//VB|PRT|AKT//cop//188 57//RG|NOM//nummod//187 876//RG|NOM//nummod//188 renar//NN|UTR|PLU|IND|NOM//conj//181 .//MAD//punct//4
Ersättning för rovdjursförekomst;Det//DT|NEU|SIN|DEF//det//192 disponibla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//192 beloppet//NN|NEU|SIN|DEF|NOM//nsubj//196 var//VB|PRT|AKT//cop//196 30//RG|NOM//nummod//195 miljoner//NN|UTR|PLU|IND|NOM//nmod//196 kronor//NN|UTR|PLU|IND|NOM//parataxis//4 ,//MID//punct//202 varav//HA//advmod//202 909//RG|NOM//nummod//201 420//RG|NOM//nummod//201 kronor//NN|UTR|PLU|IND|NOM//nsubj:pass//202 utbetalats//VB|SUP|SFO//acl:relcl//196 för//PP//case//207 massdödande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//207 och//KN//cc//206 skadeförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//204 åtgärder//NN|UTR|PLU|IND|NOM//obl//202 .//MAD//punct//196
Ersättning för rovdjursförekomst;Om//PP//case//211 återstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//211 belopp//NN|NEU|PLU|IND|NOM//obl//217 på//PP//case//216 29//RG|NOM//nummod//214 090//RG|NOM//nummod//216 580//RG|NOM//nummod//216 kronor//NN|UTR|PLU|IND|NOM//nmod//211 delas//VB|PRS|SFO//parataxis//196 på//PP//case//221 det//DT|NEU|SIN|DEF//det//221 fingerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//221 renantalet//NN|NEU|SIN|DEF|NOM//obl//217 så//AB//advmod//223 blir//VB|PRS|AKT//ROOT//223 den//PN|UTR|SIN|DEF|SUB/OBJ//det//226 503//RG|NOM//nummod//226 kronor//NN|UTR|PLU|IND|NOM//nsubj//223 ///MID//case//228 ren//JJ|POS|UTR|SIN|IND|NOM//conj//226 .//MAD//punct//223
Ersättning för rovdjursförekomst;Den//DT|UTR|SIN|DEF//det//231 siffran//NN|UTR|SIN|DEF|NOM//nsubj:pass//234 kan//VB|PRS|AKT//aux//234 inte//AB//advmod//234 jämföras//VB|INF|SFO//parataxis//223 med//PP//case//237 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//237 siffror//NN|UTR|PLU|IND|NOM//obl//234 exempelvis//AB//advmod//234 vad//HP|NEU|SIN|IND//obj//241 man//PN|UTR|SIN|IND|SUB//nsubj//241 får//VB|PRS|AKT//advcl//234 för//PP//mark//244 en//DT|UTR|SIN|IND//det//244 slaktad//PC|PRF|UTR|SIN|IND|NOM//obl//241 eller//KN//cc//248 en//DT|UTR|SIN|IND//det//248 trafikdödad//PC|PRF|UTR|SIN|IND|NOM//amod//248 ren//JJ|POS|UTR|SIN|IND|NOM//conj//244 .//MAD//punct//223
Ersättning för rovdjursförekomst;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//1 kvarstår//VB|PRS|AKT//ROOT//1 om//PP//case//3 renägare//NN|UTR|SIN|IND|NOM//obl//1 med//PP//case//7 det//DT|NEU|SIN|DEF//det//7 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 ersättningssystemet//NN|NEU|SIN|DEF|NOM//nmod//3 får//VB|PRS|AKT//advcl//1 full//JJ|POS|UTR|SIN|IND|NOM//amod//10 ersättning//NN|UTR|SIN|IND|NOM//obj//8 för//PP//case//14 en//DT|UTR|SIN|IND//det//14 död//JJ|POS|UTR|SIN|IND|NOM//amod//14 ren//JJ|POS|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//1
Ersättning för rovdjursförekomst;Det//DT|NEU|SIN|DEF//det//18 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 ersättningssystemet//NN|NEU|SIN|DEF|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 utformat//PC|PRF|NEU|SIN|IND|NOM//parataxis//1 så//AB//advmod//20 att//SN//mark//24 samebyn//NN|UTR|SIN|DEF|NOM//nsubj//24 får//VB|PRS|AKT//advcl//20 samma//DT|UTR/NEU|SIN/PLU|IND//det//26 ersättning//NN|UTR|SIN|IND|NOM//obj//24 oavsett//AB|POS//mark//29 om//SN//mark//29 renar//NN|UTR|PLU|IND|NOM//advcl//24 i//PP//case//31 praktiken//NN|UTR|SIN|DEF|NOM//nmod//29 dödats//VB|SUP|SFO//advcl//24 ///MID//cc//34 skadats//VB|SUP|SFO//conj//32 eller//KN//cc//40 inte//AB//advmod//40 .//MID//punct//36
Ersättning för rovdjursförekomst;Inte//AB//advmod//39 heller//AB//advmod//40 behöver//VB|PRS|AKT//conj//24 några//DT|UTR/NEU|PLU|IND//det//42 döda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 eller//KN//cc//44 skadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//42 renar//NN|UTR|PLU|IND|NOM//nsubj:pass//46 återfinnas//VB|INF|SFO//obj//40 för//PP//mark//51 att//SN//mark//51 ersättning//NN|UTR|SIN|IND|NOM//nsubj//51 skall//VB|PRS|AKT//aux//51 utgå//VB|INF|AKT//advcl//46 .//MAD//punct//1
Ersättning för rovdjursförekomst;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 finns//VB|PRS|SFO//parataxis//1 som//HP|-|-|-//nsubj:pass//56 sagts//VB|SUP|SFO//advcl//54 ingen//DT|UTR|SIN|IND//det//59 linjärt//JJ|POS|NEU|SIN|IND|NOM//amod//59 samband//NN|NEU|SIN|IND|NOM//obj//56 mellan//PP//case//61 rovdjursförekomst//NN|UTR|SIN|IND|NOM//nmod//59 och//KN//cc//63 förluster//NN|UTR|PLU|IND|NOM//conj//61 .//MAD//punct//68
Ersättning för rovdjursförekomst;Det//DT|NEU|SIN|DEF//det//67 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 systemet//NN|NEU|SIN|DEF|NOM//nsubj//68 främjar//VB|PRS|AKT//conj//54 att//SN//mark//71 renägarna//NN|UTR|PLU|DEF|NOM//nsubj//71 arbetar//VB|PRS|AKT//ccomp//68 med//PP//case//74 skadeförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 åtgärder//NN|UTR|PLU|IND|NOM//obl//71 .//MAD//punct//54
Ersättning för rovdjursförekomst;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//77 gör//VB|PRS|AKT//parataxis//54 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//77 än//AB//mark//81 mer//AB|KOM//advmod//81 omotiverat//JJ|POS|NEU|SIN|IND|NOM//xcomp//77 att//IE//mark//83 använda//VB|INF|AKT//acl//81 antalet//NN|NEU|SIN|DEF|NOM//obj//83 ”//PAD//punct//77 teoretiskt//AB|POS//advmod//77 ”//PAD//punct//77 dödade//VB|PRT|AKT//amod//89 renar//NN|UTR|PLU|IND|NOM//obj//77 som//KN//case//92 en//DT|UTR|SIN|IND//det//92 omräkningsfaktor//NN|UTR|SIN|IND|NOM//obl//77 då//HA//advmod//97 värdet//NN|NEU|SIN|DEF|NOM//nsubj//97 av//PP//case//96 skador//NN|UTR|PLU|IND|NOM//nmod//94 orsakade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//92 av//PP//case//99 rovdjur//NN|NEU|PLU|IND|NOM//obl//97 skall//VB|PRS|AKT//aux//101 anges//VB|INF|SFO//advcl//77 .//MAD//punct//54
Ersättning för rovdjursförekomst;Rovdjursersättningarna//NN|UTR|PLU|DEF|NOM//nmod//1 1992/93–1998//RG|NOM//ROOT//1 (//PAD//punct//3 tkr//NN|UTR|SIN|IND|NOM//appos//1 )//PAD//punct//1
Ersättning för rovdjursförekomst;Enligt//PP//case//4 Sametingets//PM|GEN//nmod:poss//4 och//KN//cc//3 Naturvårdsverkets//NN|NEU|SIN|DEF|GEN//conj//1 rapport//NN|UTR|SIN|IND|NOM//nmod//7 den//DT|UTR|SIN|DEF//det//7 7//RO|NOM//nummod//7 februari//NN|UTR|SIN|IND|NOM//ROOT//7 1995//RG|NOM//nummod//7 ,//MID//punct//7
Ersättning för rovdjursförekomst;Förslag//NN|NEU|PLU|IND|NOM//nsubj//142 till//PP//case//2 utformningen//NN|UTR|SIN|DEF|NOM//nmod//0 av//PP//case//6 det//DT|NEU|SIN|DEF//det//6 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 ersättningssystemet//NN|NEU|SIN|DEF|NOM//nmod//2 för//PP//case//9 rovdjursrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 renar//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//17 bör//VB|PRS|AKT//aux//17 gränsen//NN|UTR|SIN|DEF|NOM//nsubj//17 för//PP//case//15 rovdjursstammens//NN|UTR|SIN|DEF|GEN//nmod:poss//15 storlek//NN|UTR|SIN|IND|NOM//nmod//12 vara//VB|INF|AKT//cop//17 sådan//JJ|POS|UTR|SIN|IND|NOM//conj//0 att//SN//mark//21 skadorna//NN|UTR|PLU|DEF|NOM//nsubj//21 inte//AB//advmod//21 överskrider//VB|PRS|AKT//advcl//17 10//RG|NOM//nummod//23 %//NN|AN//obj//21 av//PP//case//26 samebyns//NN|UTR|SIN|DEF|GEN//nmod:poss//26 renantal//NN|NEU|SIN|IND|NOM//nmod//23 eller//KN//cc//29 30//RG|NOM//nummod//29 %//NN|AN//conj//26 av//PP//case//31 slaktuttaget//NN|NEU|SIN|DEF|NOM//nmod//29 .//MID//punct//0
Ersättning för rovdjursförekomst;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 förutsätter//VB|PRS|AKT//parataxis//0 att//SN//mark//39 skyddsjakt//NN|UTR|SIN|IND|NOM//nsubj:pass//39 av//PP//case//38 rovdjur//NN|NEU|PLU|IND|NOM//nmod//36 bedrivs//VB|PRS|SFO//ccomp//34 i//PP//case//41 renskötselområdet//NN|NEU|SIN|DEF|NOM//obl//39 i//PP//case//44 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//44 omfattning//NN|UTR|SIN|IND|NOM//nmod//41 .//MID//punct//34
Ersättning för rovdjursförekomst;Om//SN//mark//53 de//DT|UTR/NEU|PLU|DEF//det//50 nu//AB//advmod//49 föreslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//50 ersättningsbeloppen//NN|NEU|PLU|DEF|NOM//nsubj:pass//53 skulle//VB|PRT|AKT//aux//53 ha//VB|INF|AKT//aux//53 tillämpats//VB|SUP|SFO//advcl//59 under//PP//case//55 1998//RG|NOM//obl//53 borde//VB|PRT|AKT//aux//59 ersättningarna//NN|UTR|PLU|DEF|NOM//nsubj//59 ha//VB|INF|AKT//aux//59 uppgått//VB|SUP|AKT//advcl//34 till//PP//case//64 ca//AB|AN//advmod//62 27//RG|NOM//nummod//63 000//RG|NOM//nummod//64 renar//NN|UTR|PLU|IND|NOM//obl//59 eller//KN//cc//68 52//RG|NOM//nummod//67 m//NN|AN//nmod//68 iljoner//NN|UTR|PLU|IND|NOM//nmod//69 kronor//NN|UTR|PLU|IND|NOM//obl//59 ,//MID//punct//69 vilket//HP|NEU|SIN|IND//nsubj//75 är//VB|PRS|AKT//cop//75 22//RG|NOM//nummod//74 miljoner//NN|UTR|PLU|IND|NOM//nmod//75 kronor//NN|UTR|PLU|IND|NOM//acl:relcl//69 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//79 än//KN//case//79 anslaget//NN|NEU|SIN|DEF|NOM//amod//79 belopp//NN|NEU|SIN|IND|NOM//obl//75 .//MAD//punct//34
Ersättning för rovdjursförekomst;Enbart//AB//advmod//85 lodjuren//NN|NEU|PLU|DEF|NOM//nsubj//85 skulle//VB|PRT|AKT//aux//85 ha//VB|INF|AKT//aux//85 svarat//VB|SUP|AKT//conj//34 för//PP//case//88 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 anslaget//NN|NEU|SIN|DEF|NOM//obl//85 ,//MID//punct//92 ca//AB|AN//advmod//91 30//RG|NOM//nummod//92 miljoner//NN|UTR|PLU|IND|NOM//conj//88 ,//MID//punct//92 järvarna//NN|UTR|PLU|DEF|NOM//conj//88 för//PP//case//98 ca//AB|AN//advmod//97 14//RG|NOM//nummod//98 miljoner//NN|UTR|PLU|IND|NOM//nmod//94 ,//MID//punct//100 björn//NN|UTR|SIN|IND|NOM//conj//98 och//KN//cc//102 örn//NN|UTR|SIN|IND|NOM//conj//98 för//PP//case//106 ca//AB|AN//advmod//105 7//RG|NOM//nummod//106 miljoner//NN|UTR|PLU|IND|NOM//obl//85 och//KN//cc//108 varg//NN|UTR|SIN|IND|NOM//conj//106 för//PP//case//113 ca//AB|AN//advmod//111 0,4//RG|NOM//nummod//112 miljoner//NN|UTR|PLU|IND|NOM//nmod//113 kronor//NN|UTR|PLU|IND|NOM//obl//85 .//MAD//punct//34
Ersättning för rovdjursförekomst;Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//118 och//KN//cc//117 Sametinget//NN|NEU|SIN|DEF|NOM//conj//115 bedömer//VB|PRS|AKT//conj//34 att//SN//mark//121 den//DT|UTR|SIN|DEF//nsubj//121 inventerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//ccomp//118 lodjursstammen//NN|UTR|SIN|DEF|NOM//obj//121 i//PP//case//124 delar//NN|UTR|PLU|IND|NOM//obl//121 av//PP//case//126 renskötselområdet//NN|NEU|SIN|DEF|NOM//nmod//124 är//VB|PRS|AKT//cop//129 så//AB//advmod//129 stor//JJ|POS|UTR|SIN|IND|NOM//xcomp//118 att//SN//mark//132 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//132 försvårar//VB|PRS|AKT//csubj//129 genomförandet//NN|NEU|SIN|DEF|NOM//obj//132 av//PP//case//137 ett//DT|NEU|SIN|IND//det//137 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//137 ersättningssystem//NN|NEU|SIN|IND|NOM//nmod//133 .//MAD//punct//118
Ersättning för rovdjursförekomst;De//DT|UTR/NEU|PLU|DEF//nsubj//140 anvisade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//118 ersättningsbeloppen//NN|NEU|PLU|DEF|NOM//obj//140 täcker//VB|PRS|AKT//ROOT//142 inte//AB//advmod//142 de//DT|UTR/NEU|PLU|DEF//det//146 beräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//146 olägenheterna//NN|UTR|PLU|DEF|NOM//obj//142 med//PP//case//149 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//149 rovdjursstammar//NN|UTR|PLU|IND|NOM//nmod//146 .//MAD//punct//142
Ersättning för rovdjursförekomst;En//DT|UTR|SIN|IND//det//153 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//153 del//NN|UTR|SIN|IND|NOM//nsubj//164 av//PP//case//155 ersättningen//NN|UTR|SIN|DEF|NOM//nmod//153 än//KN//mark//160 i//PP//advmod//160 dag//NN|UTR|SIN|IND|NOM//fixed//157 bör//VB|PRS|AKT//aux//160 kompensera//VB|INF|AKT//acl//153 näringen//NN|UTR|SIN|DEF|NOM//obj//160 för//PP//case//163 skador//NN|UTR|PLU|IND|NOM//obl//160 orsakade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//142 av//PP//case//166 järv//NN|UTR|SIN|IND|NOM//obl//164 och//KN//cc//168 lodjursstammen//NN|UTR|SIN|DEF|NOM//conj//166 i//PP//case//170 delar//NN|UTR|PLU|IND|NOM//nmod//168 av//PP//case//172 renskötselområdet//NN|NEU|SIN|DEF|NOM//nmod//170 bör//VB|PRS|AKT//aux//174 reduceras//VB|INF|SFO//conj//142 och//KN//cc//176 tillåtas//VB|INF|SFO//conj//174 expandera//VB|INF|AKT//xcomp//176 utanför//PP//case//179 renskötselområdet//NN|NEU|SIN|DEF|NOM//obl//177 .//MAD//punct//142
Ersättning för rovdjursförekomst;Om//SN//mark//7 de//DT|UTR/NEU|PLU|DEF//det//3 beräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 skadorna//NN|UTR|PLU|DEF|NOM//nsubj//7 inte//AB//advmod//7 skulle//VB|PRT|AKT//aux//7 få//VB|INF|AKT//aux//7 överskrida//VB|INF|AKT//advcl//23 10//RG|NOM//nummod//9 %//NN|AN//obj//7 av//PP//case//13 varje//DT|UTR/NEU|SIN|IND//det//13 skulle//VB|PRT|AKT//aux//13 skyddsjakt//NN|UTR|SIN|IND|NOM//nmod//9 på//PP//case//16 främst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//16 lodjur//NN|NEU|PLU|IND|NOM//nmod//13 och//KN//cc//22 i//PP//case//20 ett//DT|NEU|SIN|IND//det//20 fåtal//NN|NEU|SIN|IND|NOM//nmod//21 samebyar//NN|UTR|PLU|IND|NOM//nmod//22 järv//NN|NEU|PLU|IND|NOM//conj//16 genomföras//VB|INF|SFO//ROOT//23 för//PP//mark//26 att//IE//mark//26 reducera//VB|INF|AKT//advcl//23 de//DT|UTR/NEU|PLU|DEF//det//29 beräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//29 skadorna//NN|UTR|PLU|DEF|NOM//obj//26 till//PP//case//33 en//DT|UTR|SIN|IND//det//33 överenskommen//PC|PRF|UTR|SIN|IND|NOM//amod//33 nivå//NN|UTR|SIN|IND|NOM//obl//26 .//MAD//punct//23
