Sammanfattning och diskussion;I//PP//case//1 beskrivningen//NN|UTR|SIN|DEF|NOM//obl//2 ovan//AB//nmod//5 är//VB|PRS|AKT//cop//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 uppenbart//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 att//SN//mark//10 folkbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 integrationspraktik//NN|UTR|SIN|IND|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 baserad//PC|PRF|UTR|SIN|IND|NOM//csubj//5 på//PP//case//13 folkbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 verksamhet//NN|UTR|SIN|IND|NOM//obl//10 i//PP//advmod//10 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//14 .//MID//punct//5
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;För//PP//mark//22 att//IE//mark//22 kunna//VB|INF|AKT//aux//22 ge//VB|INF|AKT//advcl//31 kompetent//JJ|POS|UTR|SIN|IND|NOM//amod//24 form//NN|UTR|SIN|IND|NOM//obj//22 av//PP//case//26 stöd//NN|NEU|SIN|IND|NOM//nmod//24 till//PP//case//28 elever//NN|UTR|PLU|IND|NOM//obl//22 i//PP//case//30 skolan//NN|UTR|SIN|DEF|NOM//obl//22 engageras//VB|PRS|SFO//parataxis//3 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//31 av//PP//case//35 föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 medlemmar//NN|UTR|PLU|IND|NOM//obl:agent//31 samt//KN//cc//38 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 volontärer//NN|UTR|PLU|IND|NOM//conj//35 –//MID//punct//41 alla//DT|UTR/NEU|PLU|IND/DEF//det//41 akademiker//NN|UTR|PLU|IND|NOM//appos//38 –//RG|NOM//punct//41 som//HP|-|-|-//nsubj//44 arbetar//VB|PRS|AKT//acl:relcl//41 med//PP//compound:prt//44 framför//PP//case//48 allt//PN|NEU|SIN|IND|SUB/OBJ//det//48 läxhjälp//NN|UTR|SIN|IND|NOM//obl//44 varje//DT|UTR/NEU|SIN|IND//det//50 helg//NN|UTR|SIN|IND|NOM//obl//44 i//PP//case//53 skolans//NN|UTR|SIN|DEF|GEN//nmod:poss//53 lokaler//NN|UTR|PLU|IND|NOM//nmod//50 .//MAD//punct//31
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Även//AB//advmod//56 elever//NN|UTR|PLU|IND|NOM//nsubj//61 från//PP//case//59 innerstadens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 gymnasier//NN|NEU|PLU|IND|NOM//nmod//56 har//VB|PRS|AKT//aux//61 slutit//VB|SUP|AKT//advcl//31 upp//PL//compound:prt//61 som//KN//case//64 volontärer//NN|UTR|PLU|IND|NOM//obl//61 efter//PP//case//67 en//DT|UTR|SIN|IND//det//67 kampanj//NN|UTR|SIN|IND|NOM//obl//61 på//PP//case//69 nätet//NN|NEU|SIN|DEF|NOM//nmod//67 som//HP|-|-|-//obj//72 Anna//PM|NOM//nsubj//72 startat//VB|SUP|AKT//acl:relcl//69 .//MAD//punct//3
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Ett//DT|NEU|SIN|IND//det//2 annat//JJ|POS|NEU|SIN|IND|NOM//amod//2 projekt//NN|NEU|SIN|IND|NOM//nsubj:pass//26 som//HP|-|-|-//nsubj:pass//4 startats//VB|SUP|SFO//acl:relcl//2 går//VB|PRS|AKT//xcomp//4 ut//PL//compound:prt//5 på//PP//mark//9 att//IE//mark//9 fortbilda//VB|INF|AKT//advcl//5 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 kvinnor//NN|UTR|PLU|IND|NOM//obj//9 i//PP//case//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 åldrar//NN|UTR|PLU|IND|NOM//obl//9 ,//MID//punct//19 för//PP//mark//19 att//IE//mark//19 sedan//AB//advmod//19 slussa//VB|INF|AKT//advcl//5 ut//PL//compound:prt//19 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//19 på//PP//case//23 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//obl//19 .//MAD//punct//2
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Här//AB//advmod//26 används//VB|PRS|SFO//ROOT//26 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 repertoaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 av//PP//case//31 tväretniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 förbindelser//NN|UTR|PLU|IND|NOM//nmod//28 .//MAD//punct//26
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Informella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 nätverk//NN|NEU|PLU|IND|NOM//nsubj//35 leder//VB|PRS|AKT//parataxis//26 till//PP//mark//45 att//SN//mark//45 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 småföretagare//NN|UTR|PLU|IND|NOM//dep//37 –//RG|NOM//punct//39 ofta//AB|POS//advmod//43 inom//PP//case//43 serviceyrken//NN|NEU|PLU|IND|NOM//appos//39 –//RG|NOM//punct//45 sysselsätter//VB|PRS|AKT//advcl//35 dessa//DT|UTR/NEU|PLU|DEF//det//47 kvinnor//NN|UTR|PLU|IND|NOM//obj//45 under//PP//case//50 tidsbegränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//50 perioder//NN|UTR|PLU|IND|NOM//obl//45 .//MAD//punct//26
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Annas//PM|GEN//nmod:poss//53 erfarenheter//NN|UTR|PLU|IND|NOM//nsubj//58 av//PP//case//56 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//56 företagande//NN|NEU|SIN|IND|NOM//nmod//53 har//VB|PRS|AKT//aux//58 öppnat//VB|SUP|AKT//parataxis//26 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 dörrar//NN|UTR|PLU|IND|NOM//obj//58 .//MAD//punct//26
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Bland//PP//case//64 projektets//NN|NEU|SIN|DEF|GEN//nmod:poss//64 deltagare//NN|UTR|PLU|IND|NOM//nsubj:pass//65 blandas//VB|PRS|SFO//parataxis//26 enligt//PP//case//67 Anna//PM|NOM//obl//65 ”//PAD//flat//67 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//70 skalan//NN|UTR|SIN|DEF|NOM//obl//65 av//PP//case//74 såväl//KN//advmod//73 utbildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//74 invandrare//NN|UTR|PLU|IND|NOM//nmod//70 som//HP|-|-|-//nsubj:pass//76 fortbildas//VB|PRS|SFO//acl:relcl//74 i//PP//case//78 servicesektor//NN|UTR|SIN|IND|NOM//obl//76 för//PP//mark//81 att//IE//mark//81 få//VB|INF|AKT//advcl//76 ett//DT|NEU|SIN|IND//det//83 arbete//NN|NEU|SIN|IND|NOM//obj//81 ”//PAD//punct//70 ,//MID//punct//70 med//PP//case//87 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//65 som//HP|-|-|-//nsubj//91 är//VB|PRS|AKT//cop//91 lågt//AB|POS//advmod//91 utbildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//87 och//KN//cc//93 söker//VB|PRS|AKT//conj//91 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 sorters//NN|UTR|PLU|IND|GEN//nmod:poss//96 jobb//NN|NEU|PLU|IND|NOM//obj//93 som//HP|-|-|-//obj//99 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//99 hjälper//VB|PRS|AKT//acl:relcl//96 till//PL//compound:prt//99 att//IE//mark//102 förmedla//VB|INF|AKT//advcl//99 .//MAD//punct//26
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//112 är//VB|PRS|AKT//cop//112 vanligen//AB//advmod//112 av//PP//case//112 mer//AB|KOM//amod//112 eller//KN//fixed//108 mindre//AB|KOM//advmod//111 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//112 karaktär//NN|UTR|SIN|IND|NOM//parataxis//26 och//KN//cc//114 överensstämmer//VB|PRS|AKT//conj//112 i//PP//case//117 varierande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//117 utsträckning//NN|UTR|SIN|IND|NOM//obl//114 med//PP//case//120 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//120 kvalifikationer//NN|UTR|PLU|IND|NOM//nmod//117 .//MAD//punct//112
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Men//KN//cc//124 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//124 förekommer//VB|PRS|AKT//conj//26 också//AB//advmod//124 ,//MID//punct//124 enligt//PP//case//128 Anna//PM|NOM//obl//124 ,//MID//punct//124 att//SN//mark//141 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 kontakter//NN|UTR|PLU|IND|NOM//nsubj//141 –//RG|NOM//punct//132 särskilt//AB//advmod//135 de//PN|UTR/NEU|PLU|DEF|SUB//appos//132 inom//PP//case//139 det//DT|NEU|SIN|DEF//det//139 etniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//139 småföretagandet//NN|NEU|SIN|DEF|NOM//nmod//135 –//RG|NOM//punct//132 leder//VB|PRS|AKT//ccomp//124 till//PP//case//146 en//DT|UTR|SIN|IND//det//146 mer//AB|KOM//advmod//145 permanent//JJ|POS|UTR|SIN|IND|NOM//amod//146 sysselsättning//NN|UTR|SIN|IND|NOM//obl//141 .//MAD//punct//124
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Hon//PN|UTR|SIN|DEF|SUB//nsubj//149 illustrerar//VB|PRS|AKT//parataxis//124 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//149 med//PP//case//153 några//DT|UTR/NEU|PLU|IND//det//153 fall//NN|NEU|PLU|IND|NOM//obl//149 där//HA//advmod//158 fortbildning//NN|UTR|SIN|IND|NOM//nsubj//158 och//KN//cc//157 praktikarbete//NN|NEU|SIN|IND|NOM//conj//155 lett//VB|SUP|AKT//acl:relcl//153 till//PP//case//162 såväl//KN//advmod//161 permanent//JJ|POS|UTR|SIN|IND|NOM//amod//162 sysselsättning//NN|UTR|SIN|IND|NOM//obl//158 inom//PP//case//166 det//DT|NEU|SIN|DEF//det//166 berörda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//166 företaget//NN|NEU|SIN|DEF|NOM//obl//158 som//KN//mark//173 att//SN//mark//173 ”//PAD//punct//173 kvinnan//NN|UTR|SIN|DEF|NOM//nsubj//173 i//PP//advmod//173 fråga//NN|UTR|SIN|IND|NOM//fixed//171 startat//VB|SUP|AKT//acl//166 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//175 ”//PAD//obj//173 .//MAD//punct//179
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;I//PP//case//178 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//179 omtalas//VB|PRS|SFO//advcl//149 en//DT|UTR|SIN|IND//det//182 ”//JJ|POS|UTR|SIN|IND|NOM//punct//182 import//NN|UTR|SIN|IND|NOM//nsubj:pass//179 ///MID//cc//184 exportverksamhet//NN|UTR|SIN|IND|NOM//conj//182 bland//PP//case//186 Mellanösternföretagare//NN|UTR|PLU|IND|NOM//nmod//182 ”//PAD//punct//179 i//PP//case//190 Annas//PM|GEN//nmod:poss//190 nätverk//NN|NEU|SIN|IND|NOM//obl//179 ,//MID//punct//190 som//HP|-|-|-//nsubj//194 är//VB|PRS|AKT//cop//194 förgrenad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//190 över//PP//case//197 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//197 världen//NN|UTR|SIN|DEF|NOM//obl//194 .//MAD//punct//149
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Ett//DT|NEU|SIN|IND//det//201 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//201 samarbete//NN|NEU|SIN|IND|NOM//obj//149 mellan//PP//case//205 ”//PAD//punct//205 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//205 individer//NN|UTR|PLU|IND|NOM//nmod//201 och//KN//cc//208 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//208 firmor//NN|UTR|PLU|IND|NOM//conj//205 ”//RG|NOM//punct//149 leder//VB|PRS|AKT//conj//124 till//PP//mark//227 att//SN//mark//227 informationsflöden//NN|NEU|PLU|IND|NOM//nsubj//227 om//PP//case//216 såväl//KN//advmod//216 arbetsmarknadsfrågor//NN|UTR|PLU|IND|NOM//nmod//213 som//KN//obj//221 utbildning//NN|UTR|SIN|IND|NOM//nsubj//221 och//KN//cc//220 arbete//NN|NEU|SIN|IND|NOM//conj//218 cirkulerar//VB|PRS|AKT//acl:relcl//213 mellan//PP//case//223 individer//NN|UTR|PLU|IND|NOM//obl//221 och//KN//cc//225 länder//NN|NEU|PLU|IND|NOM//conj//223 och//KN//cc//227 genererar//VB|PRS|AKT//advcl//210 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//229 initiativ//NN|NEU|PLU|IND|NOM//obj//227 när//HA//mark//234 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//230 gäller//VB|PRS|AKT//fixed//230 att//IE//mark//234 bemöta//VB|INF|AKT//advcl//227 utbildnings-//NN|UTR|-|-|SMS//obj//234 och//KN//cc//237 arbetslöshetsproblem//NN|NEU|PLU|IND|NOM//conj//235 i//PP//case//239 Sverige//PM|NOM//obl//234 .//MAD//punct//124
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Anna//PM|NOM//nsubj//242 beskriver//VB|PRS|AKT//parataxis//124 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//242 i//PP//case//246 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//246 ordalag//NN|NEU|SIN|IND|NOM//obl//242 ://MAD//punct//124
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Mina//PS|UTR/NEU|PLU|DEF//nmod:poss//1 barn//NN|NEU|PLU|IND|NOM//nsubj//2 går//VB|PRS|AKT//ROOT//2 nu//AB//advmod//2 i//PP//case//7 en//DT|UTR|SIN|IND//det//7 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//7 skola//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Men//KN//cc//16 min//PS|UTR|SIN|DEF//nmod:poss//11 kusin//NN|UTR|SIN|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//13 bor//VB|PRS|AKT//acl:relcl//11 i//PP//case//15 London//PM|NOM//obl//13 tycker//VB|PRS|AKT//conj//2 att//SN//mark//24 brittisk//JJ|POS|UTR|SIN|IND|NOM//amod//19 utbildning//NN|UTR|SIN|IND|NOM//nsubj//24 och//KN//cc//21 arbetsmarknad//NN|UTR|SIN|IND|NOM//conj//19 är//VB|PRS|AKT//cop//24 mycket//AB|POS//advmod//24 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//16 för//PP//case//27 karriärs//NN|UTR|SIN|IND|GEN//amod//27 möjligheter//NN|UTR|PLU|IND|NOM//obl//24 .//MAD//punct//16
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Jag//PN|UTR|SIN|DEF|SUB//nsubj//30 överväger//VB|PRS|AKT//parataxis//16 att//IE//mark//32 låta//VB|INF|AKT//ccomp//30 barnen//NN|NEU|PLU|DEF|NOM//obj//32 studera//VB|INF|AKT//xcomp//32 utomlands//AB//advmod//34 .//MAD//punct//16
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Se//VB|IMP|AKT//parataxis//16 hur//HA//advmod//41 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 har//VB|PRS|AKT//aux//41 gått//VB|SUP|AKT//ccomp//37 med//PL//case//43 mig//PN|UTR|SIN|DEF|OBJ//obl//41 .//MAD//punct//16
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Jag//PN|UTR|SIN|DEF|SUB//nsubj//46 fick//VB|PRT|AKT//parataxis//16 aldrig//AB//advmod//46 jobb//NN|NEU|SIN|IND|NOM//obj//46 i//PP//case//50 Sverige//PM|NOM//obl//46 som//HP|-|-|-//nsubj//52 motsvarar//VB|PRS|AKT//acl:relcl//50 min//PS|UTR|SIN|DEF//nmod:poss//54 utbildning//NN|UTR|SIN|IND|NOM//obj//52 .//MAD//punct//2
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Anna//PM|NOM//nsubj//1 har//VB|PRS|AKT//aux//9 under//PP//case//4 sitt//PS|NEU|SIN|DEF//nmod:poss//4 liv//NN|NEU|SIN|IND|NOM//obl//9 som//KN//mark//6 utexaminerad//PC|PRF|UTR|SIN|IND|NOM//acl//4 och//KN//cc//8 föreningsaktiv//JJ|POS|UTR|SIN|IND|NOM//conj//6 mött//VB|SUP|AKT//ROOT//9 en//DT|UTR|SIN|IND//det//11 rad//NN|UTR|SIN|IND|NOM//nmod//12 svårigheter//NN|UTR|PLU|IND|NOM//obj//9 både//KN//cc//15 på//PP//case//15 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//obl//9 ,//MID//punct//18 i//PP//case//18 föreningslivet//NN|NEU|SIN|DEF|NOM//nmod//15 och//KN//cc//23 i//PP//case//23 det//DT|NEU|SIN|DEF//det//23 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 samhället//NN|NEU|SIN|DEF|NOM//conj//18 .//MAD//punct//9
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Efter//PP//case//27 ett//DT|NEU|SIN|IND//det//27 försök//NN|NEU|SIN|IND|NOM//obl//9 att//IE//mark//29 flytta//VB|INF|AKT//acl//27 till//PP//case//32 ett//DT|NEU|SIN|IND//det//32 villaområde//NN|NEU|SIN|IND|NOM//obl//29 ”//PAD//punct//27 där//HA//advmod//36 svenskar//NN|UTR|PLU|IND|NOM//nsubj//36 bor//VB|PRS|AKT//acl:relcl//27 ”//NN|UTR|SIN|IND|NOM//punct//9 flyttade//VB|PRT|AKT//parataxis//9 hon//PN|UTR|SIN|DEF|SUB//nsubj//38 tillbaka//PL//advmod//38 till//PP//case//44 den//DT|UTR|SIN|DEF//det//44 multietniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 förorten//NN|UTR|SIN|DEF|NOM//obl//38 eftersom//SN//mark//49 hon//PN|UTR|SIN|DEF|SUB//nsubj//49 ”//PAD//punct//49 inte//AB//advmod//49 kände//VB|PRT|AKT//advcl//38 ”//PM|NOM//punct//9 att//SN//mark//54 hon//PN|UTR|SIN|DEF|SUB//nsubj:pass//54 blev//VB|PRT|AKT//aux:pass//54 accepterad//PC|PRF|UTR|SIN|IND|NOM//ccomp//9 av//PP//case//57 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 grannar//NN|UTR|PLU|IND|NOM//obl//54 .//MAD//punct//9 ”//PAD//punct//63
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 var//VB|PRT|AKT//cop//63 en//DT|UTR|SIN|IND//det//63 tid//NN|UTR|SIN|IND|NOM//parataxis//9 av//PP//case//65 ensamhet//NN|UTR|SIN|IND|NOM//nmod//63 och//KN//cc//68 innehållslöst//JJ|POS|NEU|SIN|IND|NOM//amod//68 liv//NN|NEU|SIN|IND|NOM//conj//65 ”//PAD//punct//63 .//MAD//punct//63
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Tillbaka//AB//advmod//74 i//PP//case//73 förorten//NN|UTR|SIN|DEF|NOM//nmod//71 började//VB|PRT|AKT//parataxis//63 hon//PN|UTR|SIN|DEF|SUB//nsubj//74 att//IE//mark//77 aktivera//VB|INF|AKT//xcomp//74 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//77 i//PP//case//80 föreningslivet//NN|NEU|SIN|DEF|NOM//obl//77 ,//MID//punct//82 lokalt//AB|POS//conj//80 och//KN//cc//84 nationellt//AB|POS//conj//80 .//MAD//punct//63
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Anna//PM|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 varit//VB|SUP|AKT//ROOT//2 med//PL//advmod//2 och//KN//cc//5 bildat//VB|SUP|AKT//conj//2 ett//DT|NEU|SIN|IND//det//8 etniskt//JJ|POS|NEU|SIN|IND|NOM//amod//8 riksförbund//NN|NEU|SIN|IND|NOM//obj//5 .//MID//punct//2
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Anledningen//NN|UTR|SIN|DEF|NOM//parataxis//2 till//PP//mark//14 att//SN//mark//14 hon//PN|UTR|SIN|DEF|SUB//nsubj//14 tog//VB|PRT|AKT//acl//10 initiativ//NN|NEU|SIN|IND|NOM//obj//14 till//PP//case//17 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//14 var//VB|PRT|AKT//advmod//2 att//SN//mark//21 hon//PN|UTR|SIN|DEF|SUB//nsubj//21 ansåg//VB|PRT|AKT//ccomp//2 att//SN//mark//39 det//DT|NEU|SIN|DEF//det//25 etniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 riksförbund//NN|NEU|SIN|IND|NOM//nsubj//34 som//HP|-|-|-//mark//30 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//30 tidigare//AB|KOM//advmod//30 var//VB|PRT|AKT//cop//30 del//NN|UTR|SIN|IND|NOM//acl:relcl//25 av//PP//case//32 var//HA//nmod//30 ///MID//fixed//32 är//VB|PRS|AKT//nsubj:pass//39 för//AB//advmod//36 konservativt//JJ|POS|NEU|SIN|IND|NOM//amod//39 och//KN//cc//38 ”//PM|NOM//conj//36 styrs//VB|PRS|SFO//ccomp//21 av//PP//case//42 några//DT|UTR/NEU|PLU|IND//det//42 gubbar//NN|UTR|PLU|IND|NOM//obl//39 ”//RG|NOM//obl//39 .//MID//punct//2
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Det//DT|NEU|SIN|DEF//det//47 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 riksförbundet//NN|NEU|SIN|DEF|NOM//obl//2 i//PP//case//49 vilken//HP|UTR|SIN|IND//det//50 föreningen//NN|UTR|SIN|DEF|NOM//nmod//47 X-resurs//NN|UTR|SIN|IND|NOM//advmod//2 ingår//VB|PRS|AKT//conj//2 har//VB|PRS|AKT//conj//2 en//DT|UTR|SIN|IND//det//57 jämnt//AB|POS//advmod//56 fördelad//PC|PRF|UTR|SIN|IND|NOM//amod//57 ledning//NN|UTR|SIN|IND|NOM//obj//53 av//PP//case//60 både//KN//cc//60 kvinnor//NN|UTR|PLU|IND|NOM//nmod//57 och//KN//cc//62 män//NN|UTR|PLU|IND|NOM//conj//60 och//KN//cc//64 fokuserar//VB|PRS|AKT//conj//2 på//PP//case//66 frågor//NN|UTR|PLU|IND|NOM//obl//64 rörande//PP//case//69 ”//PAD//punct//69 integration//NN|UTR|SIN|IND|NOM//nmod//66 ,//MID//punct//71 jämställdhet//NN|UTR|SIN|IND|NOM//conj//69 och//KN//cc//73 kultur//NN|UTR|SIN|IND|NOM//conj//69 ”//PAD//punct//69 .//MAD//punct//2
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Föreningens//NN|UTR|SIN|DEF|GEN//nmod:poss//77 styrelse//NN|UTR|SIN|IND|NOM//nsubj//78 består//VB|PRS|AKT//parataxis//2 av//PP//case//80 kvinnor//NN|UTR|PLU|IND|NOM//obl//78 och//KN//cc//82 män//NN|UTR|PLU|IND|NOM//conj//80 från//PP//case//84 Mellanöstern//PM|NOM//nmod//82 ,//MID//punct//87 alla//DT|UTR/NEU|PLU|IND/DEF//det//87 uppväxta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//80 i//PP//case//89 Sverige//PM|NOM//nmod//87 .//MAD//punct//2
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;"Bland//PP//case//92 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//96 är//VB|PRS|AKT//cop//96 här//AB//advmod//96 tre//RG|NOM//nummod//96 familjemedlemmar//NN|UTR|PLU|IND|NOM//parataxis//2 ;//MID//punct//96"
7 Medborgerlig agens för social inkludering Aleksandra Ålund och Isak Reichel / Frivilliga insatser för utbildning och mot sorteringen i skolan;Anna//PM|NOM//appos//96 ,//MID//punct//98 hennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//101 man//NN|UTR|SIN|IND|NOM//conj//96 och//KN//cc//103 syster//NN|UTR|SIN|IND|NOM//conj//101 ,//MID//punct//107 en//DT|UTR|SIN|IND//det//107 kvinnlig//JJ|POS|UTR|SIN|IND|NOM//amod//107 hemspråkslärare//NN|UTR|SIN|IND|NOM//conj//101 och//KN//cc//111 en//DT|UTR|SIN|IND//det//111 manlig//JJ|POS|UTR|SIN|IND|NOM//amod//111 styrelsemedlem//NN|UTR|SIN|IND|NOM//conj//101 med//PP//case//115 en//DT|UTR|SIN|IND//det//115 akademisk//JJ|POS|UTR|SIN|IND|NOM//amod//115 examen//NN|UTR|SIN|IND|NOM//nmod//111 inom//PP//case//117 IT-fältet//NN|NEU|SIN|DEF|NOM//nmod//115 .//MAD//punct//96
