Förord;Långtidsutredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 2003//RG|NOM//nummod//0 utarbetas//VB|PRS|SFO//ROOT//2 inom//PP//case//6 Finansdepartementets//NN|NEU|SIN|DEF|GEN//nmod:poss//6 strukturpolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 enhet//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.9 Genomsnittlig årlig real tillväxt i FoU-utgifter 1995– 2000;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.9 Genomsnittlig årlig real tillväxt i FoU-utgifter 1995– 2000;EU//PM|NOM//appos//0 [//PAD//nmod//4 2001//RG|NOM//nmod//2 ]//PAD//punct//0 .//MAD//punct//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.9 Genomsnittlig årlig real tillväxt i FoU-utgifter 1995– 2000;Utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//8 av//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 offentligt//AB|POS//advmod//4 finansierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 FoU-insatserna//NN|UTR|PLU|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//8 också//AB//advmod//8 svag//JJ|POS|UTR|SIN|IND|NOM//ROOT//8 .//MAD//punct//8
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.9 Genomsnittlig årlig real tillväxt i FoU-utgifter 1995– 2000;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//11 noterades//VB|PRT|SFO//conj//8 tidigare//AB|KOM//advmod//11 att//SN//mark//22 endast//AB//advmod//17 en//DT|UTR|SIN|IND//det//17 liten//JJ|POS|UTR|SIN|IND|NOM//amod//17 andel//NN|UTR|SIN|IND|NOM//nsubj:pass//22 av//PP//case//21 den//DT|UTR|SIN|DEF//det//21 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 forskningen//NN|UTR|SIN|DEF|NOM//nmod//17 finansieras//VB|PRS|SFO//advcl//11 direkt//AB|POS//advmod//22 via//PP//case//25 statsbudgeten//NN|UTR|SIN|DEF|NOM//obl//22 .//MAD//punct//11
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.9 Genomsnittlig årlig real tillväxt i FoU-utgifter 1995– 2000;Till//PP//case//28 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//30 bör//VB|PRS|AKT//aux//30 läggas//VB|INF|SFO//conj//11 att//SN//mark//37 denna//DT|UTR|SIN|DEF//det//33 typ//NN|UTR|SIN|IND|NOM//nsubj//37 av//PP//case//36 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//36 finansiering//NN|UTR|SIN|IND|NOM//nmod//33 minskat//VB|SUP|AKT//advcl//30 kraftigt//AB|POS//advmod//37 under//PP//case//42 de//DT|UTR/NEU|PLU|DEF//det//42 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//42 åren//NN|NEU|PLU|DEF|NOM//obl//37 .//MAD//punct//11
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.9 Genomsnittlig årlig real tillväxt i FoU-utgifter 1995– 2000;Diagram//NN|NEU|SIN|IND|NOM//nmod//45 2.10//RG|NOM//nsubj//46 visar//VB|PRS|AKT//parataxis//11 den//DT|UTR|SIN|DEF//det//49 reala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 tillväxten//NN|UTR|SIN|DEF|NOM//obj//46 av//PP//case//53 den//DT|UTR|SIN|DEF//det//53 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 FoU-budgeten//NN|UTR|SIN|DEF|NOM//nmod//49 ,//MID//punct//57 och//KN//cc//57 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 framgår//VB|PRS|AKT//conj//46 tydligt//AB|POS//advmod//57 att//SN//mark//61 Sverige//PM|NOM//nsubj//61 haft//VB|SUP|AKT//csubj//57 den//DT|UTR|SIN|DEF//det//65 mest//AB|SUV//advmod//64 negativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//65 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//61 av//PP//case//68 de//DT|UTR/NEU|PLU|DEF//det//68 länder//NN|NEU|PLU|IND|NOM//nmod//65 som//HP|-|-|-//nsubj//70 ingår//VB|PRS|AKT//acl:relcl//68 i//PP//case//72 jämförelsen//NN|UTR|SIN|DEF|NOM//obl//70 .//MAD//punct//11

Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Spanien//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Portugal//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Japan//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Belgien//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Finland//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Grekland//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Irland//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Nederländerna//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Danmark//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;USA//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;EU//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Italien//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Storbritannien//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Österrike//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Tyskland//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Frankrike//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Sverige//PM|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Anm.//PM|NOM//ROOT//0 ://MID//punct//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Data//NN|NEU|PLU|IND|NOM//nsubj//22 för//PP//case//4 Belgien//PM|NOM//nmod//2 ,//MID//punct//6 Frankrike//PM|NOM//conj//4 ,//MID//punct//8 Grekland//PM|NOM//conj//4 ,//MID//punct//10 Irland//PM|NOM//conj//4 ,//MID//punct//12 Italien//PM|NOM//conj//4 ,//MID//punct//14 Spanien//PM|NOM//conj//4 och//KN//cc//16 Storbritannien//PM|NOM//conj//4 ,//MID//punct//19 samt//KN//cc//19 genomsnittet//NN|NEU|SIN|DEF|NOM//conj//2 för//PP//case//21 EU//PM|NOM//nmod//19 gäller//VB|PRS|AKT//parataxis//0 1995–1999//NN|NEU|SIN|IND|NOM//obj//22 .//MAD//punct//22
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;EU//PM|NOM//appos//0 [//PAD//nmod//4 2001//RG|NOM//nmod//2 ]//PAD//punct//0 .//MAD//punct//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Vidare//AB|KOM//advmod//3 kan//VB|PRS|AKT//aux//3 man//PN|UTR|SIN|IND|SUB//nsubj//3 skönja//VB|INF|AKT//ROOT//3 ett//DT|NEU|SIN|IND//det//5 antal//NN|NEU|SIN|IND|NOM//nmod//7 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 problem//NN|NEU|PLU|IND|NOM//obj//3 vad//HP|NEU|SIN|IND//nsubj//9 gäller//VB|PRS|AKT//advcl//3 den//DT|UTR|SIN|DEF//det//12 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//12 insatsen//NN|UTR|SIN|DEF|NOM//obj//9 av//PP//case//14 arbetskraft//NN|UTR|SIN|IND|NOM//nmod//12 .//MAD//punct//3
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;I//PP//case//19 den//DT|UTR|SIN|DEF//det//19 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 debatten//NN|UTR|SIN|DEF|NOM//obl//24 har//VB|PRS|AKT//aux//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 till//PP//advmod//24 exempel//NN|NEU|SIN|IND|NOM//fixed//22 påpekats//VB|SUP|SFO//parataxis//3 att//SN//mark//29 förtidspensioneringar//NN|UTR|PLU|IND|NOM//nsubj//29 och//KN//cc//28 sjukskrivningar//NN|UTR|PLU|IND|NOM//conj//26 utgör//VB|PRS|AKT//advcl//24 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 påfrestningar//NN|UTR|PLU|IND|NOM//obj//29 för//PP//case//33 samhällsekonomin//NN|UTR|SIN|DEF|NOM//obl//29 ,//MID//punct//37 både//KN//cc//37 vad//HP|NEU|SIN|IND//nsubj//37 gäller//VB|PRS|AKT//conj//3 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 utgifter//NN|UTR|PLU|IND|NOM//obj//37 och//KN//cc//41 produktionsbortfall//NN|NEU|PLU|IND|NOM//conj//39 .//MAD//punct//3
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Ett//DT|NEU|SIN|IND//det//44 tecken//NN|NEU|SIN|IND|NOM//nsubj//48 på//PP//case//46 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//44 är//VB|PRS|AKT//cop//48 minskningen//NN|UTR|SIN|DEF|NOM//parataxis//3 i//PP//case//50 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//48 sedan//PP//case//52 1990//RG|NOM//nmod//50 .//MAD//punct//48
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Tabell//NN|UTR|SIN|IND|NOM//nmod//55 2.2//RG|NOM//nmod//48 visar//VB|PRS|AKT//conj//3 total//JJ|POS|UTR|SIN|IND|NOM//amod//58 sysselsättning//NN|UTR|SIN|IND|NOM//obj//56 som//KN//mark//60 andel//NN|UTR|SIN|IND|NOM//acl//58 av//PP//case//62 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//60 1990–2000//RG|NOM//obj//56 ,//MID//punct//3 och//KN//cc//67 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//67 framgår//VB|PRS|AKT//conj//3 tydligt//AB|POS//advmod//67 att//SN//mark//75 Sveriges//PM|GEN//nmod:poss//74 absoluta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 och//KN//cc//73 relativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//71 position//NN|UTR|SIN|IND|NOM//nsubj:pass//75 försvagats//VB|SUP|SFO//csubj//67 kraftigt//AB|POS//advmod//75 .//MAD//punct//3
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Sverige//PM|NOM//nsubj//79 hade//VB|PRT|AKT//parataxis//3 den//DT|UTR|SIN|DEF//det//82 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//82 sysselsättningsandelen//NN|UTR|SIN|DEF|NOM//obj//79 av//PP//case//86 de//DT|UTR/NEU|PLU|DEF//det//86 jämförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//86 länderna//NN|NEU|PLU|DEF|NOM//nmod//82 1990//RG|NOM//nummod//86 med//PP//case//91 över//AB//advmod//90 52//RG|NOM//nummod//91 procent//NN|UTR|PLU|IND|NOM//obl//79 ,//MID//punct//79 men//KN//cc//95 hade//VB|PRT|AKT//aux//95 dalat//VB|SUP|AKT//conj//79 till//PP//case//98 femte//RO|NOM//amod//98 plats//NN|UTR|SIN|IND|NOM//obl//95 år//NN|NEU|SIN|IND|NOM//nmod//100 2000//RG|NOM//obl//95 ,//MID//punct//95 med//PP//case//104 47//RG|NOM//nummod//104 procent//NN|UTR|PLU|IND|NOM//obl//95 av//PP//case//106 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//104 i//PP//case//108 arbete//NN|NEU|SIN|IND|NOM//nmod//106 .//MAD//punct//79
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Även//AB//advmod//111 Finland//PM|NOM//nsubj//112 genomgick//VB|PRT|AKT//advcl//79 en//DT|UTR|SIN|IND//det//115 kraftig//JJ|POS|UTR|SIN|IND|NOM//amod//115 minskning//NN|UTR|SIN|IND|NOM//obj//112 av//PP//case//117 sysselsättningen//NN|UTR|SIN|DEF|NOM//nmod//115 efter//PP//case//119 finanskrisen//NN|UTR|SIN|DEF|NOM//nmod//117 och//KN//cc//122 Sovjetunionens//PM|GEN//nmod:poss//122 kollaps//NN|UTR|SIN|IND|NOM//conj//119 ,//MID//punct//129 medan//SN//mark//129 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//126 länder//NN|NEU|PLU|IND|NOM//nsubj//129 hade//VB|PRT|AKT//aux//129 antingen//KN//cc//129 oförändrad//PC|PRF|UTR|SIN|IND|NOM//amod//132 eller//KN//cc//131 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//132 sysselsättning//NN|UTR|SIN|IND|NOM//obl//112 .//MAD//punct//79
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;I//PP//case//136 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//136 fall//NN|NEU|PLU|IND|NOM//obl//151 ,//MID//punct//140 till//PP//advmod//140 exempel//NN|NEU|SIN|IND|NOM//fixed//138 Irland//PM|NOM//appos//136 ,//MID//punct//142 Spanien//PM|NOM//conj//140 och//KN//cc//144 Portugal//PM|NOM//conj//140 ,//MID//punct//151 var//VB|PRT|AKT//cop//151 ökningen//NN|UTR|SIN|DEF|NOM//nsubj//151 i//PP//case//149 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//147 anmärkningsvärt//AB|POS//advmod//151 stor//JJ|POS|UTR|SIN|IND|NOM//conj//79 (//PAD//punct//151 och//KN//cc//155 har//VB|PRS|AKT//aux//155 sammanfallit//VB|SUP|AKT//conj//151 med//PP//compound:prt//155 framgångsrik//JJ|POS|UTR|SIN|IND|NOM//amod//159 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//159 utveckling//NN|UTR|SIN|IND|NOM//obj//155 )//PAD//punct//151 .//MAD//punct//3
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//164 är//VB|PRS|AKT//cop//164 noterbart//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 att//SN//mark//177 sjukfrånvaro//NN|UTR|SIN|IND|NOM//nsubj:pass//177 och//KN//cc//169 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//169 skäl//NN|NEU|PLU|IND|NOM//conj//166 som//HP|-|-|-//nsubj//172 möjligtvis//AB//advmod//172 begränsar//VB|PRS|AKT//acl:relcl//169 den//DT|UTR|SIN|DEF//det//175 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//175 arbetsinsatsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//177 inte//AB//advmod//177 återspeglas//VB|PRS|SFO//csubj//164 i//PP//case//179 statistiken//NN|UTR|SIN|DEF|NOM//obl//177 som//KN//mark//184 ett//DT|NEU|SIN|IND//det//183 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//183 antal//NN|NEU|SIN|IND|NOM//nsubj//184 arbetade//VB|PRT|AKT//acl:relcl//179 timmar//NN|UTR|PLU|IND|NOM//obj//184 i//PP//case//187 Sverige//PM|NOM//nmod//185 .//MAD//punct//164
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Av//PP//case//191 de//DT|UTR/NEU|PLU|DEF//det//191 länder//NN|NEU|PLU|IND|NOM//obl//206 som//HP|-|-|-//nsubj//193 ingår//VB|PRS|AKT//acl:relcl//191 i//PP//case//196 vår//PS|UTR|SIN|DEF//nmod:poss//196 jämförelse//NN|UTR|SIN|IND|NOM//obl//193 var//VB|PRT|AKT//cop//200 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//200 endast//AB//advmod//200 Japan//PM|NOM//nsubj//206 och//KN//cc//202 USA//PM|NOM//conj//200 som//KN//case//205 år//NN|NEU|SIN|IND|NOM//nmod//205 2000//RG|NOM//conj//200 uppvisade//VB|PRT|AKT//parataxis//164 ett//DT|NEU|SIN|IND//det//210 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//209 genomsnittligt//JJ|POS|NEU|SIN|IND|NOM//amod//210 antal//NN|NEU|SIN|IND|NOM//obj//206 arbetade//VB|PRT|AKT//conj//206 timmar//NN|UTR|PLU|IND|NOM//obj//211 per//PP//case//214 anställd//PC|PRF|UTR|SIN|IND|NOM//obl//211 än//KN//case//216 Sverige//PM|NOM//obl//211 .//MID//punct//206
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Den//DT|UTR|SIN|DEF//det//220 genomsnittliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//220 årsarbetstiden//NN|UTR|SIN|DEF|NOM//parataxis//206 i//PP//case//222 Sverige//PM|NOM//nmod//220 –//RG|NOM//punct//220 1//RG|NOM//nummod//226 860//RG|NOM//nummod//226 timmar//NN|UTR|PLU|IND|NOM//appos//220 –//RG|NOM//punct//234 var//VB|PRT|AKT//cop//234 omkring//AB//advmod//230 170//RG|NOM//nummod//231 timmar//NN|UTR|PLU|IND|NOM//obl//232 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//234 än//KN//mark//234 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//206 i//PP//case//236 Tyskland//PM|NOM//nmod//234 ,//MID//punct//238 Danmark//PM|NOM//conj//236 och//KN//cc//240 Nederländerna//PM|NOM//conj//236 ,//MID//punct//234 och//KN//cc//247 270//RG|NOM//nummod//244 timmar//NN|UTR|PLU|IND|NOM//obl//245 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//247 än//KN//case//247 årsarbetstiden//NN|UTR|SIN|DEF|NOM//conj//234 i//PP//case//249 Frankrike//PM|NOM//nmod//247 .//MAD//punct//164
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Procent//NN|NEU|SIN|IND|NOM//ROOT//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
Bilaga 6 till LU 2003 Insatser och resultat i kunskapssamhället Diagram 2.5 Nyutexaminerade doktorer i naturvetenskapliga och tekniska ämnen / Diagram 2.10 Genomsnittlig årligt real tillväxt i statliga FoU-utgifter 1995–2000;IMD//PM|NOM//appos//0 ,//MID//punct//4 World//PM|NOM//conj//0 Competitiveness//PM|NOM//flat//4 Yearbook//UO//flat//4 ,//MID//punct//4 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 utgåvor//NN|UTR|PLU|IND|NOM//conj//4 .//MAD//punct//0

2.3 Resultat;Givet//NN|NEU|SIN|DEF|NOM//advcl//14 svårigheterna//NN|UTR|PLU|DEF|NOM//nsubj//0 att//IE//mark//3 göra//VB|INF|AKT//acl//1 rättvisande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 jämförelser//NN|UTR|PLU|IND|NOM//obj//3 av//PP//case//7 FoU//NN|AN//nmod//5 och//KN//cc//10 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 insatsvariabler//NN|UTR|PLU|IND|NOM//conj//7 är//VB|PRS|AKT//cop//14 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 inte//AB//advmod//14 förvånande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//14 att//SN//mark//19 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 också//AB//advmod//19 är//VB|PRS|AKT//cop//19 svårt//JJ|POS|NEU|SIN|IND|NOM//ccomp//14 att//IE//mark//21 jämföra//VB|INF|AKT//csubj//19 resultaten//NN|NEU|PLU|DEF|NOM//obj//21 av//PP//case//24 investeringarna//NN|UTR|PLU|DEF|NOM//nmod//22 .//MAD//punct//14
