Utvärdering av IPRED-lagstiftningen ;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 utvärdering//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//7 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 lagändringar//NN|UTR|PLU|IND|NOM//nmod//4 som//HP|-|-|-//nsubj//9 gäller//VB|PRS|AKT//acl:relcl//7 skyddet//NN|NEU|SIN|DEF|NOM//obj//9 av//PP//case//13 immateriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 rättigheter//NN|UTR|PLU|IND|NOM//nmod//10 på//PP//case//15 Internet//NN|NEU|SIN|DEF|NOM//nmod//13
2.4 Finns det en normkonflikt mellan IPREDdirektivet och Datakommunikationsdirektivet respektive Datalagringsdirektivet?;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 kunde//VB|PRT|AKT//aux//84 dock//AB//advmod//84 finnas//VB|INF|SFO//conj//46 skäl//NN|NEU|PLU|IND|NOM//obj//84 att//IE//mark//87 beakta//VB|INF|AKT//advcl//84 även//AB//advmod//90 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 unionsbestämmelser//NN|UTR|PLU|IND|NOM//obj//87 än//KN//mark//92 de//PN|UTR/NEU|PLU|DEF|SUB//acl//90 som//KN//obj//97 den//DT|UTR|SIN|DEF//det//96 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//96 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//97 hänvisat//VB|SUP|AKT//acl:relcl//92 till//PP//compound:prt//97 i//PP//case//101 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//101 frågor//NN|UTR|PLU|IND|NOM//obl//97 ;//MID//punct//84"
2.4 Finns det en normkonflikt mellan IPREDdirektivet och Datakommunikationsdirektivet respektive Datalagringsdirektivet?;i//PP//case//106 detta//DT|NEU|SIN|DEF//fixed//103 fall//NN|NEU|SIN|IND|NOM//fixed//103 kravet//NN|NEU|SIN|DEF|NOM//obl//84 på//PP//case//110 en//DT|UTR|SIN|IND//det//110 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//110 avvägning//NN|UTR|SIN|IND|NOM//nmod//106 mellan//PP//case//116 de//DT|UTR/NEU|PLU|DEF//det//116 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//116 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//110 eller//KN//cc//120 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 principer//NN|UTR|PLU|IND|NOM//conj//116 inom//PP//case//122 unionsrätten//NN|UTR|SIN|DEF|NOM//nmod//120 ,//MID//punct//110 såsom//KN//mark//125 proportionalitetsprincipen//NN|UTR|SIN|DEF|NOM//acl//110 .//MAD//punct//84
2.4 Finns det en normkonflikt mellan IPREDdirektivet och Datakommunikationsdirektivet respektive Datalagringsdirektivet?;EU-domstolen//NN|UTR|SIN|DEF|NOM//nsubj//1 ansåg//VB|PRT|AKT//ROOT//1 att//SN//mark//6 den//DT|UTR|SIN|DEF//det//5 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//6 gör//VB|PRS|AKT//ccomp//1 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//6 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//6 för//PP//case//12 en//DT|UTR|SIN|IND//det//12 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//12 domstol//NN|UTR|SIN|IND|NOM//obl//6 att//IE//mark//14 göra//VB|INF|AKT//acl//12 en//DT|UTR|SIN|IND//det//16 avvägning//NN|UTR|SIN|IND|NOM//obj//14 mellan//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 motstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 intressen//NN|NEU|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj//22 föreligger//VB|PRS|AKT//acl:relcl//20 ,//MID//punct//25 med//PP//case//25 beaktande//NN|NEU|SIN|IND|NOM//obl//14 av//PP//case//27 omständigheterna//NN|UTR|PLU|DEF|NOM//nmod//25 i//PP//case//31 det//DT|NEU|SIN|DEF//det//31 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 fallet//NN|NEU|SIN|DEF|NOM//nmod//27 och//KN//cc//35 med//PP//case//35 tillbörlig//JJ|POS|UTR|SIN|IND|NOM//amod//35 hänsyn//NN|UTR|SIN|IND|NOM//conj//31 till//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 krav//NN|NEU|PLU|IND|NOM//nmod//35 som//HP|-|-|-//nsubj//40 följer//VB|PRS|AKT//acl:relcl//38 av//PP//compound:prt//40 proportionalitetsprincipen//NN|UTR|SIN|DEF|NOM//obj//40 (//PAD//punct//25 p.//NN|AN//nmod//45 59//RG|NOM//nmod//25 )//PAD//punct//6 .//MAD//punct//1
2.4 Finns det en normkonflikt mellan IPREDdirektivet och Datakommunikationsdirektivet respektive Datalagringsdirektivet?;Domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//49 slutsats//NN|UTR|SIN|IND|NOM//nsubj//50 var//VB|PRT|AKT//ccomp//1 att//SN//mark//58 den//DT|UTR|SIN|DEF//det//54 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//58 i//PP//case//56 princip//NN|UTR|SIN|IND|NOM//nmod//54 kan//VB|PRS|AKT//aux//58 antas//VB|INF|SFO//ccomp//50 säkerställa//VB|INF|AKT//xcomp//58 en//DT|UTR|SIN|IND//det//62 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//62 avvägning//NN|UTR|SIN|IND|NOM//obj//59 i//PP//case//66 en//DT|UTR|SIN|IND//det//66 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//66 situation//NN|UTR|SIN|IND|NOM//nmod//62 mellan//PP//case//69 upphovsrättsinnehavarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//69 skydd//NN|NEU|SIN|IND|NOM//nmod//66 för//PP//case//73 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//73 immateriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 rättigheter//NN|UTR|PLU|IND|NOM//nmod//69 och//KN//cc//76 en//DT|UTR|SIN|IND//det//76 internetabonnents//NN|UTR|SIN|IND|GEN//conj//73 eller//KN//cc//78 internetanvändares//NN|UTR|PLU|IND|GEN//conj//76 skydd//NN|NEU|SIN|IND|NOM//conj//76 för//PP//case//82 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//82 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//76 (//PAD//punct//62 p.//NN|UTR|SIN|IND|NOM//nmod//85 60//RG|NOM//appos//62 )//PAD//punct//50 .//MAD//punct//1
2.4 Finns det en normkonflikt mellan IPREDdirektivet och Datakommunikationsdirektivet respektive Datalagringsdirektivet?;Något//DT|NEU|SIN|IND//det//89 hinder//NN|NEU|SIN|IND|NOM//nsubj//103 mot//PP//mark//92 att//IE//mark//92 tillämpa//VB|INF|AKT//acl//89 de//DT|UTR/NEU|PLU|DEF//det//95 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//92 om//PP//case//97 informationsföreläggande//NN|NEU|SIN|IND|NOM//obl//92 och//KN//cc//100 med//PP//case//100 stöd//NN|NEU|SIN|IND|NOM//conj//97 av//PP//case//102 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//100 lämna//VB|INF|AKT//conj//1 ut//PL//compound:prt//103 uppgift//NN|UTR|SIN|IND|NOM//obj//103 om//PP//mark//110 vilken//HD|UTR|SIN|IND//det//108 abonnent//NN|UTR|SIN|IND|NOM//dislocated//110 som//HP|-|-|-//nsubj//110 haft//VB|SUP|AKT//acl//105 en//DT|UTR|SIN|IND//det//113 viss//JJ|POS|UTR|SIN|IND|NOM//amod//113 IP-adress//NN|UTR|SIN|IND|NOM//obj//110 vid//PP//case//117 en//DT|UTR|SIN|IND//det//117 viss//JJ|POS|UTR|SIN|IND|NOM//amod//117 tidpunkt//NN|UTR|SIN|IND|NOM//obl//110 finns//VB|PRS|SFO//conj//1 därmed//AB//advmod//118 inte//AB//advmod//118 .//MAD//punct//1
2.4 Finns det en normkonflikt mellan IPREDdirektivet och Datakommunikationsdirektivet respektive Datalagringsdirektivet?;Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//1 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//5 har//VB|PRS|AKT//aux//5 ännu//AB//advmod//4 inte//AB//advmod//5 meddelat//VB|SUP|AKT//ROOT//5 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//5 i//PP//case//10 det//DT|NEU|SIN|DEF//det//10 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 målet//NN|NEU|SIN|DEF|NOM//obl//5 .//MAD//punct//5
2.4 Finns det en normkonflikt mellan IPREDdirektivet och Datakommunikationsdirektivet respektive Datalagringsdirektivet?;Ett//DT|NEU|SIN|IND//det//13 avgörande//NN|NEU|SIN|IND|NOM//nsubj:pass//14 väntas//VB|PRS|SFO//parataxis//5 under//PP//case//16 hösten//NN|UTR|SIN|DEF|NOM//obl//14 2012//RG|NOM//nummod//16 .//MAD//punct//5

3 Förekomsten av fildelning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 av//PP//case//4 naturliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 skäl//NN|NEU|PLU|IND|NOM//obl//1 ingen//DT|UTR|SIN|IND//det//6 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//1 att//IE//mark//9 exakt//AB|POS//advmod//9 mäta//VB|INF|AKT//acl//6 hur//HA//advmod//15 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 fildelningen//NN|UTR|SIN|DEF|NOM//nsubj//15 är//VB|PRS|AKT//cop//15 i//PP//case//15 Sverige//PM|NOM//obj//9 eller//KN//cc//17 vem//HP|UTR|SIN|IND//conj//15 som//HP|-|-|-//nsubj//19 fildelar//VB|PRS|AKT//acl:relcl//17 .//MAD//punct//1
3 Förekomsten av fildelning;De//DT|UTR/NEU|PLU|DEF//det//23 mätbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//26 som//HP|-|-|-//nsubj//25 finns//VB|PRS|SFO//acl:relcl//23 avser//VB|PRS|AKT//parataxis//1 den//DT|UTR|SIN|DEF//det//29 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 nättrafiken//NN|UTR|SIN|DEF|NOM//obj//26 vid//PP//case//33 en//DT|UTR|SIN|IND//det//33 viss//JJ|POS|UTR|SIN|IND|NOM//amod//33 tidpunkt//NN|UTR|SIN|IND|NOM//obl//26 .//MAD//punct//26
3 Förekomsten av fildelning;Förutom//PP//case//37 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//37 uppgifter//NN|UTR|PLU|IND|NOM//obl//40 har//VB|PRS|AKT//aux//40 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//40 tagit//VB|SUP|AKT//parataxis//26 del//NN|UTR|SIN|IND|NOM//obj//40 av//PP//case//44 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//44 rapporter//NN|UTR|PLU|IND|NOM//nmod//41 och//KN//cc//46 undersökningar//NN|UTR|PLU|IND|NOM//conj//44 som//HP|-|-|-//nsubj:pass//48 baseras//VB|PRS|SFO//acl:relcl//46 på//PP//case//50 webbenkäter//NN|UTR|PLU|IND|NOM//obl//48 eller//KN//cc//52 telefonintervjuer//NN|UTR|PLU|IND|NOM//conj//50 .//MAD//punct//1
3 Förekomsten av fildelning;Av//PP//case//2 det//DT|NEU|SIN|DEF//det//2 material//NN|NEU|SIN|IND|NOM//obl//8 som//HP|-|-|-//nsubj//4 finns//VB|PRS|SFO//acl:relcl//2 tillgängligt//JJ|POS|NEU|SIN|IND|NOM//advmod//4 kan//VB|PRS|AKT//aux//8 slutsatsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 dras//VB|INF|SFO//ROOT//8 att//SN//mark//13 användningen//NN|UTR|SIN|DEF|NOM//nsubj//13 av//PP//case//12 internet//NN|NEU|SIN|DEF|NOM//nmod//10 fortsätter//VB|PRS|AKT//ccomp//8 att//IE//mark//15 öka//VB|INF|AKT//xcomp//13 i//PP//case//17 Sverige//PM|NOM//obl//15 ,//MID//punct//13 om//AB//mark//23 än//AB//advmod//23 i//PP//case//23 långsammare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 takt//NN|UTR|SIN|IND|NOM//obl//13 än//KN//mark//25 tidigare//AB|KOM//acl//23 .//MAD//punct//23
3 Förekomsten av fildelning;Enligt//PP//case//28 undersökningen//NN|UTR|SIN|DEF|NOM//nmod//29 Svenskarna//NN|UTR|PLU|DEF|NOM//nmod//23 och//KN//cc//31 internet//NN|NEU|SIN|DEF|NOM//conj//29 2011//RG|NOM//nummod//31 har//VB|PRS|AKT//parataxis//8 88//RG|NOM//nummod//35 %//NN|AN//obj//33 av//PP//case//37 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//35 tillgång//NN|UTR|SIN|IND|NOM//obj//33 till//PP//case//40 internet//NN|NEU|SIN|DEF|NOM//nmod//38 i//PP//case//42 hemmet//NN|NEU|SIN|DEF|NOM//nmod//40 och//KN//cc//45 85//RG|NOM//nummod//45 %//NN|AN//nsubj//46 har//VB|PRS|AKT//parataxis//8 tillgång//NN|UTR|SIN|IND|NOM//obj//46 till//PP//case//49 bredband//NN|NEU|SIN|IND|NOM//nmod//47 i//PP//case//51 hemmet//NN|NEU|SIN|DEF|NOM//nmod//49 .//MAD//punct//46
3 Förekomsten av fildelning;69//RG|NOM//nummod//54 %//NN|AN//nsubj//57 av//PP//case//56 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//54 använder//VB|PRS|AKT//parataxis//46 internet//NN|NEU|SIN|DEF|NOM//obj//57 dagligen//AB//advmod//57 .//MAD//punct//46
3 Förekomsten av fildelning;I//PP//case//64 åldern//NN|UTR|SIN|DEF|NOM//obl//63 12–44//RG|NOM//nummod//64 år//NN|NEU|PLU|IND|NOM//obl//68 är//VB|PRS|AKT//cop//68 andelen//NN|UTR|SIN|DEF|NOM//nsubj//68 90//RG|NOM//nummod//68 %//NN|AN//conj//46 .//MAD//punct//8
3 Förekomsten av fildelning;Forskargruppen//NN|UTR|SIN|DEF|NOM//nmod//1 Cybernormer//NN|UTR|PLU|IND|NOM//nsubj//2 genomförde//VB|PRT|AKT//ROOT//2 före//PP//case//5 IPRED-lagstiftningens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 införande//NN|NEU|SIN|IND|NOM//obl//2 en//DT|UTR|SIN|IND//det//7 enkätundersökning//NN|UTR|SIN|IND|NOM//obj//2 i//PP//case//9 januari//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//11 februari//NN|UTR|SIN|IND|NOM//conj//9 2009//RG|NOM//nummod//11 bland//PP//case//14 personer//NN|UTR|PLU|IND|NOM//nmod//7 i//PP//case//16 åldern//NN|UTR|SIN|DEF|NOM//nmod//14 15–25//RG|NOM//nummod//18 år//NN|NEU|PLU|IND|NOM//nmod//16 .//MAD//punct//2
3 Förekomsten av fildelning;Drygt//AB|POS//advmod//21 1//RG|NOM//nummod//22 000//RG|NOM//nummod//23 personer//NN|UTR|PLU|IND|NOM//nsubj//24 besvarade//VB|PRT|AKT//parataxis//2 enkäten//NN|UTR|SIN|DEF|NOM//obj//24 .//MAD//punct//24
3 Förekomsten av fildelning;Av//PP//case//28 svaren//NN|NEU|PLU|DEF|NOM//obl//29 framgår//VB|PRS|AKT//conj//24 att//SN//mark//36 22//RG|NOM//nummod//32 %//NN|AN//nsubj//36 i//PP//case//34 åldersgruppen//NN|UTR|SIN|DEF|NOM//nmod//32 aldrig//AB//advmod//36 fildelat//VB|SUP|AKT//ccomp//29 .//MAD//punct//36
3 Förekomsten av fildelning;24//RG|NOM//nummod//39 %//NN|AN//nsubj//40 gjorde//VB|PRT|AKT//conj//24 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//40 högst//AB|SUV//advmod//43 en//DT|UTR|SIN|IND//det//44 gång//NN|UTR|SIN|IND|NOM//obj//40 i//PP//case//46 månaden//NN|UTR|SIN|DEF|NOM//nmod//44 ,//MID//punct//40 22//RG|NOM//nummod//49 %//NN|AN//nsubj//24 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//51 en//DT|UTR|SIN|IND//det//52 gång//NN|UTR|SIN|IND|NOM//obl//24 i//PP//case//54 veckan//NN|UTR|SIN|DEF|NOM//nmod//52 ,//MID//punct//24 22//RG|NOM//nummod//57 %//NN|AN//nsubj//58 fildelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//24 mer//AB|KOM//advmod//61 än//KN//fixed//59 en//RG|UTR|SIN|IND|NOM//det//62 gång//NN|UTR|SIN|IND|NOM//obj//58 i//PP//case//64 veckan//NN|UTR|SIN|DEF|NOM//nmod//62 och//KN//cc//67 11//RG|NOM//nummod//67 %//NN|AN//conj//24 gjorde//VB|PRT|AKT//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//68 dagligen//AB//advmod//68 .//MAD//punct//2
3 Förekomsten av fildelning;Den//DT|UTR|SIN|DEF//det//2 1//RO|NOM//nummod//2 april//NN|UTR|SIN|IND|NOM//obl//11 2009//RG|NOM//nummod//2 ,//MID//punct//2 när//HA//mark//7 IPRED-lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//7 trädde//VB|PRT|AKT//acl:relcl//2 i//PP//case//9 kraft//NN|UTR|SIN|IND|NOM//obl//7 ,//MID//punct//2 gick//VB|PRT|AKT//ROOT//11 internettrafiken//NN|UTR|SIN|DEF|NOM//nsubj//11 i//PP//case//14 Sverige//PM|NOM//obl//11 ner//AB//advmod//11 med//PP//case//19 cirka//AB//advmod//18 40//RG|NOM//nummod//19 %//NN|AN//obl//11 .//MID//punct//11
3 Förekomsten av fildelning;Några//DT|UTR/NEU|PLU|IND//det//23 säkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 slutsatser//NN|UTR|PLU|IND|NOM//nsubj:pass//26 kan//VB|PRS|AKT//aux//26 inte//AB//advmod//26 dras//VB|INF|SFO//parataxis//11 kring//PP//mark//41 hur//HA//advmod//29 stor//JJ|POS|UTR|SIN|IND|NOM//amod//30 andel//NN|UTR|SIN|IND|NOM//nsubj//41 av//PP//case//32 nedgången//NN|UTR|SIN|DEF|NOM//nmod//30 som//KN//mark//34 hänförlig//JJ|POS|UTR|SIN|IND|NOM//acl//30 till//PP//case//36 fildelning//NN|UTR|SIN|IND|NOM//obl//34 ,//MID//punct//41 men//KN//cc//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 är//VB|PRS|AKT//cop//41 sannolikt//JJ|POS|NEU|SIN|IND|NOM//advcl//26 att//SN//mark//48 en//DT|UTR|SIN|IND//det//45 stor//JJ|POS|UTR|SIN|IND|NOM//amod//45 del//NN|UTR|SIN|IND|NOM//nsubj//48 av//PP//case//47 nedgången//NN|UTR|SIN|DEF|NOM//nmod//45 beror//VB|PRS|AKT//csubj//41 på//PP//case//51 minskad//PC|PRF|UTR|SIN|IND|NOM//amod//51 fildelning//NN|UTR|SIN|IND|NOM//obl//48 .//MAD//punct//26
3 Förekomsten av fildelning;Samtidigt//AB//advmod//54 noterades//VB|PRT|SFO//advcl//26 enligt//PP//case//56 uppgifter//NN|UTR|PLU|IND|NOM//obl//54 från//PP//case//59 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//59 branschorganisationer//NN|UTR|PLU|IND|NOM//nmod//56 en//DT|UTR|SIN|IND//det//62 kraftig//JJ|POS|UTR|SIN|IND|NOM//amod//62 ökning//NN|UTR|SIN|IND|NOM//nsubj:pass//54 av//PP//case//64 försäljningen//NN|UTR|SIN|DEF|NOM//nmod//62 av//PP//case//68 lagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 tjänster//NN|UTR|PLU|IND|NOM//nmod//64 ,//MID//punct//83 men//KN//cc//83 också//AB//advmod//75 av//PP//case//75 den//DT|UTR|SIN|DEF//det//75 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 försäljningen//NN|UTR|SIN|DEF|NOM//nsubj//83 av//PP//case//77 musik//NN|UTR|SIN|IND|NOM//nmod//75 och//KN//cc//79 film//NN|UTR|SIN|IND|NOM//conj//77 .//MAD//punct//75
3 Förekomsten av fildelning;Efter//PP//case//82 införandet//NN|NEU|SIN|DEF|NOM//obl//83 ökade//VB|PRT|AKT//conj//54 åter//AB//advmod//83 internettrafiken//NN|UTR|SIN|DEF|NOM//obj//83 successivt//AB|POS//advmod//83 ,//MID//punct//83 och//KN//cc//91 därmed//AB//advmod//91 sannolikt//AB|POS//amod//91 fildelningen//NN|UTR|SIN|DEF|NOM//conj//83 ,//MID//punct//91 för//PP//mark//99 att//IE//mark//99 i//PP//case//96 slutet//NN|NEU|SIN|DEF|NOM//obl//99 av//PP//case//98 2009//RG|NOM//nmod//96 vara//VB|INF|AKT//advcl//83 tillbaka//PL//advmod//99 på//PP//case//103 samma//DT|UTR/NEU|SIN/PLU|IND//amod//103 nivåer//NN|UTR|PLU|IND|NOM//obl//99 som//KN//case//106 före//PP//case//106 införandet//NN|NEU|SIN|DEF|NOM//nmod//103 .//MAD//punct//11
3 Förekomsten av fildelning;Enligt//PP//case//1 undersökningen//NN|UTR|SIN|DEF|NOM//nmod//2 Svenskarna//NN|UTR|PLU|DEF|NOM//nsubj//6 och//KN//cc//4 internet//NN|NEU|SIN|DEF|NOM//conj//2 2011//RG|NOM//nummod//4 fildelar//VB|PRS|AKT//advcl//20 18//RG|NOM//nummod//8 %//NN|AN//obj//6 av//PP//case//10 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//8 åtminstone//AB//advmod//13 någon//DT|UTR|SIN|IND//det//13 gång//NN|UTR|SIN|IND|NOM//obl//6 .//MAD//punct//6
3 Förekomsten av fildelning;Sett//PC|PRF|NEU|SIN|IND|NOM//conj//6 till//PP//case//17 åldersintervall//NN|NEU|SIN|IND|NOM//obl//15 är//VB|PRS|AKT//cop//20 andelen//NN|UTR|SIN|DEF|NOM//nsubj//20 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//ROOT//20 bland//PP//case//22 de//PN|UTR/NEU|PLU|DEF|SUB//obl//20 som//HP|-|-|-//nsubj//26 är//VB|PRS|AKT//cop//26 16–25//RG|NOM//nummod//26 år//NN|NEU|PLU|IND|NOM//acl:relcl//22 ,//MID//punct//26 där//HA//advmod//31 55//RG|NOM//nummod//30 %//NN|AN//nsubj//31 fildelar//NN|UTR|PLU|IND|NOM//acl:relcl//26 .//MAD//punct//20
3 Förekomsten av fildelning;I//PP//case//36 åldersgruppen//NN|UTR|SIN|DEF|NOM//nmod//35 12–15//RG|NOM//nummod//36 år//NN|NEU|PLU|IND|NOM//obl//37 fildelar//VB|PRS|AKT//parataxis//20 26//RG|NOM//nummod//39 %//NN|AN//obj//37 ,//MID//punct//37 medan//SN//mark//57 44//RG|NOM//nummod//43 %//NN|AN//nsubj//57 av//PP//case//45 de//PN|UTR/NEU|PLU|DEF|SUB//nmod//43 som//HP|-|-|-//nsubj//53 är//VB|PRS|AKT//cop//53 mellan//PP//case//49 36//RG|NOM//nummod//52 och//KN//cc//49 45//RG|NOM//nummod//49 år//NN|NEU|PLU|IND|NOM//obl//53 fildelar//VB|PRS|AKT//acl:relcl//45 .//MAD//punct//43
3 Förekomsten av fildelning;En//DT|UTR|SIN|IND//det//57 uppföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 enkätundersökning//NN|UTR|SIN|IND|NOM//nsubj//66 som//HP|-|-|-//nsubj:pass//59 genomförts//VB|SUP|SFO//acl:relcl//57 av//PP//case//61 Cybernormer//NN|UTR|PLU|IND|NOM//obl:agent//59 i//PP//case//63 början//NN|UTR|SIN|DEF|NOM//nmod//61 av//PP//case//65 2012//RG|NOM//nmod//63 visar//VB|PRS|AKT//conj//20 på//PP//case//70 ungefär//AB//advmod//69 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 resultat//NN|NEU|SIN|IND|NOM//obl//66 .//MAD//punct//66
3 Förekomsten av fildelning;Bland//PP//case//73 ungdomar//NN|UTR|PLU|IND|NOM//obl//78 i//PP//case//77 åldern//NN|UTR|SIN|DEF|NOM//nmod//77 15–25//RG|NOM//nummod//77 år//NN|NEU|PLU|IND|NOM//nmod//73 fildelar//VB|PRS|AKT//conj//20 drygt//AB|POS//advmod//80 61//RG|NOM//nummod//81 %//NN|AN//nsubj//78 någon//DT|UTR|SIN|IND//det//83 gång//NN|UTR|SIN|IND|NOM//obl//78 ,//MID//punct//78 medan//SN//mark//97 andelen//NN|UTR|SIN|DEF|NOM//nsubj//97 som//HP|-|-|-//nsubj//88 fildelar//VB|PRS|AKT//acl:relcl//86 mer//AB|KOM//advmod//91 än//KN//fixed//89 en//RG|UTR|SIN|IND|NOM//det//92 gång//NN|UTR|SIN|IND|NOM//obj//88 i//PP//case//94 veckan//NN|UTR|SIN|DEF|NOM//nmod//92 är//VB|PRS|AKT//cop//97 20//RG|NOM//nummod//97 %//NN|AN//advcl//78 .//MAD//punct//78
3 Förekomsten av fildelning;Cybernormer//NN|UTR|PLU|IND|NOM//nsubj//102 har//VB|PRS|AKT//aux//102 även//AB//advmod//102 analyserat//VB|SUP|AKT//parataxis//78 normerna//NN|UTR|PLU|DEF|NOM//obj//102 kring//PP//case//105 fildelning//NN|UTR|SIN|IND|NOM//obl//102 och//KN//cc//108 har//VB|PRS|AKT//aux//108 funnit//VB|SUP|AKT//conj//102 att//SN//mark//118 varken//KN//cc//112 de//DT|UTR/NEU|PLU|DEF//det//112 ungdomar//NN|UTR|PLU|IND|NOM//nsubj//118 som//HP|-|-|-//nsubj//114 fildelar//NN|UTR|PLU|IND|NOM//acl:relcl//112 eller//KN//cc//117 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//117 omgivning//NN|UTR|SIN|IND|NOM//conj//112 upplever//VB|PRS|AKT//ccomp//108 att//SN//mark//121 man//PN|UTR|SIN|IND|SUB//nsubj//121 gör//VB|PRS|AKT//ccomp//118 något//DT|NEU|SIN|IND//det//123 fel//NN|NEU|SIN|IND|NOM//obj//121 .//MAD//punct//78
