– d et statliga åtagandet för framtidens arbetsmarknad;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Arbetsmarknadsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//1 arbetsmarknadstjänster//NN|UTR|PLU|IND|NOM//nsubj:pass//2 görs//VB|PRS|SFO//ROOT//2 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//2 enligt//PP//case//6 Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 beslut//NN|NEU|SIN|IND|NOM//obl//2 i//PP//case//10 det//DT|NEU|SIN|DEF//det//10 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 ärendet//NN|NEU|SIN|DEF|NOM//obl//2 inom//PP//case//14 ramen//NN|UTR|SIN|DEF|NOM//fixed//11 för//PP//fixed//11 arbetsmarknadsbedömningen//NN|UTR|SIN|DEF|NOM//obl//2 .//MAD//punct//2
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;y//NN|NEU|SIN|IND|NOM//discourse//19 §//NN|AN//nmod//18 Arbetsmarknadstjänster//PM|NOM//nsubj:pass//19 utgörs//VB|PRS|SFO//parataxis//2 av//PP//case//21 1//RG|NOM//obl:agent//19 .//MAD//punct//19
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;platsförmedling//NN|UTR|SIN|IND|NOM//nsubj//56 ,//MID//punct//23 2//RG|NOM//nummod//23 .//MAD//punct//23
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;vägledning//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//27 3//RG|NOM//conj//23 .//MAD//punct//23
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;utbildning//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//31 4//RG|NOM//nummod//31 .//MAD//punct//31
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;arbetslivsinriktad//PC|PRF|UTR|SIN|IND|NOM//amod//36 rehabilitering//NN|UTR|SIN|IND|NOM//conj//31 ,//MID//punct//36 5//RG|NOM//nummod//36 .//MAD//punct//31
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;introduktionsstöd//NN|NEU|SIN|IND|NOM//conj//23 på//PP//case//42 arbetsplats//NN|UTR|SIN|IND|NOM//nmod//40 ,//MID//punct//23 och//KN//cc//45 6//RG|NOM//conj//23 .//MID//punct//23
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;uppföljningsstöd//NN|NEU|SIN|IND|NOM//conj//23 vid//PP//case//49 anställning//NN|UTR|SIN|IND|NOM//nmod//47 .//MAD//punct//47
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;z//NN|NEU|SIN|IND|NOM//nummod//53 §//NN|AN//nmod//53 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nmod//47 ska//VB|PRS|AKT//aux//56 inte//AB//advmod//56 tillhandahålla//VB|INF|AKT//parataxis//19 utbildning//NN|UTR|SIN|IND|NOM//obj//56 enligt//PP//case//60 y//NN|NEU|SIN|IND|NOM//nummod//60 §//NN|AN//nmod//57 3p//RG|NOM//obl//56 .//MID//punct//19
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;om//SN//mark//68 den//DT|UTR|SIN|DEF//det//65 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//66 utbildningsbehov//NN|NEU|SIN|IND|NOM//nsubj:pass//68 kan//VB|PRS|AKT//aux//68 tillgodoses//VB|INF|SFO//advcl//19 genom//PP//case//72 det//DT|NEU|SIN|DEF//det//72 reguljära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//72 utbildningssystemet//NN|NEU|SIN|DEF|NOM//obl//68 .//MAD//punct//2
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;I//PP//case//2 kapitel//NN|NEU|SIN|IND|NOM//nmod//2 4//RG|NOM//obl//3 lämnar//VB|PRS|AKT//ROOT//3 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 förslag//NN|NEU|SIN|IND|NOM//obj//3 till//PP//case//8 ny//JJ|POS|UTR|SIN|IND|NOM//amod//8 instruktion//NN|UTR|SIN|IND|NOM//nmod//5 ,//MID//punct//3 i//PP//case//11 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//12 regleras//VB|PRS|SFO//parataxis//3 Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 ansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//12 för//PP//case//17 praktiskt//JJ|POS|NEU|SIN|IND|NOM//amod//17 arbetsmarknadsstöd//NN|NEU|SIN|IND|NOM//nmod//14 som//HP|-|-|-//nsubj:pass//19 ges//VB|PRS|SFO//acl:relcl//17 i//PP//case//23 form//NN|UTR|SIN|IND|NOM//fixed//20 av//PP//fixed//20 arbetsmarknadstjänster//NN|UTR|PLU|IND|NOM//obl//19 .//MAD//punct//3
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 ansvar//NN|NEU|SIN|IND|NOM//nsubj//27 kvarstår//VB|PRS|AKT//parataxis//3 om//SN//mark//30 arbetsmarknadstjänster//NN|UTR|PLU|IND|NOM//nsubj:pass//30 läggs//VB|PRS|SFO//advcl//27 ut//PL//compound:prt//30 genom//PP//case//33 avtal//NN|NEU|PLU|IND|NOM//obl//30 med//PP//case//36 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 utförare//NN|UTR|PLU|IND|NOM//nmod//33 .//MAD//punct//27
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Om//SN//mark//41 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//41 däremot//AB//advmod//41 vägleder//VB|PRS|AKT//conj//3 eller//KN//cc//43 anvisar//VB|PRS|AKT//conj//41 en//DT|UTR|SIN|IND//det//45 enskild//JJ|POS|UTR|SIN|IND|NOM//obj//43 att//IE//mark//47 ansöka//VB|INF|AKT//acl//45 till//PP//case//50 en//DT|UTR|SIN|IND//det//50 utbildningsplats//NN|UTR|SIN|IND|NOM//obl//47 i//PP//case//54 det//DT|NEU|SIN|DEF//det//54 reguljära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 utbildningssystemet//NN|NEU|SIN|DEF|NOM//nmod//50 ansvarar//VB|PRS|AKT//conj//3 inte//AB//advmod//55 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//obj//55 för//PP//case//59 utbildningen//NN|UTR|SIN|DEF|NOM//obl//55 .//MAD//punct//3
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Av//PP//case//63 z//NN|NEU|SIN|IND|NOM//nummod//63 §//NN|AN//obl//64 följer//VB|PRS|AKT//parataxis//3 att//SN//mark//69 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//69 endast//AB//advmod//69 kan//VB|PRS|AKT//aux//69 tillhandahålla//VB|INF|AKT//ccomp//64 utbildning//NN|UTR|SIN|IND|NOM//obj//69 i//PP//case//73 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//73 regi//NN|UTR|SIN|IND|NOM//obl//69 eller//KN//cc//77 genom//PP//case//77 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 utförare//NN|UTR|PLU|IND|NOM//nsubj:pass//84 om//PP//case//81 den//DT|UTR|SIN|DEF//det//80 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//81 utbildningsbehov//NN|NEU|SIN|IND|NOM//nsubj:pass//84 inte//AB//advmod//84 kan//VB|PRS|AKT//aux//84 tillgodoses//VB|INF|SFO//conj//69 genom//PP//case//88 det//DT|NEU|SIN|DEF//det//88 reguljära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 utbildningssystemet//NN|NEU|SIN|DEF|NOM//obl//84 .//MAD//punct//64
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//91 följer//VB|PRS|AKT//parataxis//64 av//PP//compound:prt//91 det//DT|NEU|SIN|DEF//det//94 förslag//NN|NEU|SIN|IND|NOM//obj//91 som//HP|-|-|-//nsubj:pass//99 i//PP//case//98 kapitel//NN|NEU|SIN|IND|NOM//nmod//98 8//RG|NOM//obl//99 lämnas//VB|PRS|SFO//acl:relcl//94 om//PP//mark//107 att//SN//mark//107 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//107 i//PP//advmod//107 första//RO|NOM//fixed//103 hand//NN|UTR|SIN|IND|NOM//fixed//103 ska//VB|PRS|AKT//aux//107 använda//VB|INF|AKT//advcl//99 reguljär//JJ|POS|UTR|SIN|IND|NOM//amod//109 utbildning//NN|UTR|SIN|IND|NOM//obj//107 .//MAD//punct//91
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//120 som//HP|-|-|-//nsubj:pass//113 ges//VB|PRS|SFO//acl:relcl//111 genom//PP//case//115 bidrag//NN|NEU|PLU|IND|NOM//obl//113 till//PP//case//117 folkhögskolor//NN|UTR|PLU|IND|NOM//nmod//115 genom//PP//case//119 Folkbildningsrådet//NN|NEU|SIN|DEF|NOM//nmod//117 kommenteras//VB|PRS|SFO//conj//91 särskilt//AB//advmod//120 i//PP//case//124 avsnitt//NN|NEU|SIN|IND|NOM//nmod//124 11.4.5//RG|NOM//obl//120 .//MAD//punct//64
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Av//PP//case//2 tabell//NN|UTR|SIN|IND|NOM//nmod//2 11.1//RG|NOM//obl//3 framgår//VB|PRS|AKT//ROOT//3 vilka//HD|UTR/NEU|PLU|IND//det//5 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//3 i//PP//case//9 nu//AB//advmod//9 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 förordningar//NN|UTR|PLU|IND|NOM//nmod//5 som//HP|-|-|-//nsubj//13 ska//VB|PRS|AKT//aux//13 kunna//VB|INF|AKT//aux//13 ingå//VB|INF|AKT//acl:relcl//9 i//PP//case//17 en//DT|UTR|SIN|IND//det//17 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//17 arbetsmarknadstjänst//NN|UTR|SIN|IND|NOM//obl//13 enligt//PP//case//20 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//20 förslag//NN|NEU|SIN|IND|NOM//obl//13 till//PP//case//22 reglering//NN|UTR|SIN|IND|NOM//nmod//20 .//MAD//punct//3
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;I//PP//case//29 samband//NN|NEU|SIN|IND|NOM//fixed//24 med//PP//case//29 den//DT|UTR|SIN|DEF//det//29 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 regleringen//NN|UTR|SIN|DEF|NOM//obl//36 av//PP//case//32 dessa//DT|UTR/NEU|PLU|DEF//det//32 uppgifter//NN|UTR|PLU|IND|NOM//nmod//29 ska//VB|PRS|AKT//aux//36 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//36 avlägsnas//VB|PRS|SFO//parataxis//3 från//PP//case//40 de//DT|UTR/NEU|PLU|DEF//det//40 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 programmen//NN|NEU|PLU|DEF|NOM//obl//36 .//MAD//punct//3
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 att//SN//mark//6 en//DT|UTR|SIN|IND//det//5 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj:pass//6 införs//VB|PRS|SFO//ccomp//1 om//PP//mark//11 att//SN//mark//11 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//11 får//VB|PRS|AKT//aux//11 meddela//VB|INF|AKT//advcl//6 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//11 föreskrifter//NN|UTR|PLU|IND|NOM//obj//11 för//PP//case//16 respektive//AB//amod//16 form//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//19 praktiskt//JJ|POS|NEU|SIN|IND|NOM//amod//19 stöd//NN|NEU|SIN|IND|NOM//nmod//16 ,//MID//punct//16 i//PP//case//23 den//DT|UTR|SIN|DEF//det//23 författning//NN|UTR|SIN|IND|NOM//obl//11 som//HP|-|-|-//nsubj//25 reglerar//VB|PRS|AKT//acl:relcl//23 det//DT|NEU|SIN|DEF//det//28 praktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 stöd//NN|NEU|SIN|IND|NOM//obj//25 som//HP|-|-|-//obj//31 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//31 ansvarar//VB|PRS|AKT//acl:relcl//28 för//PP//case//31 .//MAD//punct//1
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//35 gäller//VB|PRS|AKT//parataxis//1 exempelvis//AB//advmod//35 i//PP//case//39 vilken//HD|UTR|SIN|IND//det//39 omfattning//NN|UTR|SIN|IND|NOM//obl//35 eller//KN//cc//47 under//PP//case//44 hur//HA//advmod//43 lång//JJ|POS|UTR|SIN|IND|NOM//amod//44 tid//NN|UTR|SIN|IND|NOM//fixed//40 en//DT|UTR|SIN|IND//det//47 viss//JJ|POS|UTR|SIN|IND|NOM//amod//47 form//NN|UTR|SIN|IND|NOM//nsubj:pass//52 för//PP//case//50 praktiskt//JJ|POS|NEU|SIN|IND|NOM//amod//50 stöd//NN|NEU|SIN|IND|NOM//nmod//47 får//VB|PRS|AKT//aux//52 tillhandahållas//VB|INF|SFO//advcl//35 .//MAD//punct//35
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Regelverket//NN|NEU|SIN|DEF|NOM//nsubj//56 bör//VB|PRS|AKT//aux//56 ge//VB|INF|AKT//conj//1 förutsättningar//NN|UTR|PLU|IND|NOM//obj//56 att//IE//mark//59 erbjuda//VB|INF|AKT//acl//57 ett//DT|NEU|SIN|IND//det//62 evidensbaserat//PC|PRF|NEU|SIN|IND|NOM//amod//62 stöd//NN|NEU|SIN|IND|NOM//obj//59 som//HP|-|-|-//nsubj//64 utgår//VB|PRS|AKT//acl:relcl//62 från//PP//case//69 den//DT|UTR|SIN|DEF//det//67 arbetssökandes//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//69 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 behov//NN|NEU|PLU|IND|NOM//obl//64 .//MAD//punct//1
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Ett//DT|NEU|SIN|IND//det//73 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//73 syfte//NN|NEU|SIN|IND|NOM//nsubj//76 är//VB|PRS|AKT//cop//76 inte//AB//advmod//76 förenligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 med//PP//case//80 en//DT|UTR|SIN|IND//det//80 detaljerad//PC|PRF|UTR|SIN|IND|NOM//amod//80 reglering//NN|UTR|SIN|IND|NOM//obl//76 i//PP//case//82 författning//NN|UTR|SIN|IND|NOM//nmod//80 som//HP|-|-|-//nsubj//84 föregriper//VB|PRS|AKT//acl:relcl//82 arbetsmarknadsbedömningen//NN|UTR|SIN|DEF|NOM//obj//84 .//MAD//punct//1
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Utöver//PP//case//3 ovan//AB//advmod//3 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 former//NN|UTR|PLU|IND|NOM//obl//19 av//PP//case//6 praktiskt//JJ|POS|NEU|SIN|IND|NOM//amod//6 stöd//NN|NEU|SIN|IND|NOM//nmod//3 som//HP|-|-|-//nsubj//10 ska//VB|PRS|AKT//aux//10 kunna//VB|INF|AKT//aux//10 ingå//VB|INF|AKT//acl:relcl//6 i//PP//case//12 arbetsmarknadstjänster//NN|UTR|PLU|IND|NOM//obl//10 som//HP|-|-|-//obl//15 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//15 erbjuder//VB|PRS|AKT//acl:relcl//12 den//DT|UTR|SIN|DEF//det//17 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obj//15 ,//MID//punct//3 avser//VB|PRS|AKT//ROOT//19 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 bestämmelser//NN|UTR|PLU|IND|NOM//obj//19 i//PP//case//23 förordningarna//NN|UTR|PLU|DEF|NOM//obl//19 om//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 programmen//NN|NEU|PLU|DEF|NOM//nmod//23 endera//DT|UTR|SIN|DEF//compound:prt//19 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//30 stöd//NN|NEU|SIN|IND|NOM//obj//28 –//RG|NOM//punct//33 exempelvis//AB//advmod//33 lönebidrag//NN|NEU|SIN|IND|NOM//appos//19 ,//MID//punct//35 arbetsträning//NN|UTR|SIN|IND|NOM//conj//33 och//KN//cc//38 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//38 anställningsstöd//NN|NEU|SIN|IND|NOM//conj//33 –//RG|NOM//punct//41 eller//KN//cc//41 underlagstjänster//NN|UTR|PLU|IND|NOM//conj//33 .//MAD//punct//33
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Med//PP//case//44 underlagstjänster//NN|UTR|PLU|IND|NOM//obl//45 avser//VB|PRS|AKT//conj//19 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//45 tjänster//NN|UTR|PLU|IND|NOM//obj//45 som//HP|-|-|-//nsubj//49 syftar//VB|PRS|AKT//acl:relcl//47 till//PP//mark//52 att//IE//mark//52 klargöra//VB|INF|AKT//advcl//49 den//DT|UTR|SIN|DEF//det//54 arbetssökandes//JJ|POS|MAS|SIN|DEF|GEN//nmod:poss//55 kompetens//NN|UTR|SIN|IND|NOM//obj//52 eller//KN//cc//57 förmåga//NN|UTR|SIN|IND|NOM//conj//55 .//MAD//punct//45
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Kartläggning//NN|UTR|SIN|IND|NOM//nsubj//62 och//KN//cc//61 validering//NN|UTR|SIN|IND|NOM//conj//59 utgör//VB|PRS|AKT//conj//19 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//64 underlagstjänster//NN|UTR|PLU|IND|NOM//obj//62 .//MAD//punct//19
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Underlagstjänster//NN|UTR|PLU|IND|NOM//nsubj//74 ska//VB|PRS|AKT//aux//74 enligt//PP//case//70 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//70 förslag//NN|NEU|SIN|IND|NOM//obl//74 i//PP//case//73 kapitel//NN|NEU|SIN|IND|NOM//nmod//73 7//RG|NOM//nmod//70 utgöra//VB|INF|AKT//parataxis//19 ett//DT|NEU|SIN|IND//det//76 beslutsunderlag//NN|NEU|SIN|IND|NOM//obj//74 till//PP//case//79 Arbetsförmedlingens//PM|GEN//nmod:poss//79 arbetsmarknadsbedömning//NN|UTR|SIN|IND|NOM//obl//74 ,//MID//punct//74 och//KN//cc//83 kan//VB|PRS|AKT//aux//83 ligga//VB|INF|AKT//conj//74 till//PP//case//88 grund//NN|UTR|SIN|IND|NOM//fixed//84 för//PP//fixed//84 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//88 beslut//NN|NEU|PLU|IND|NOM//obl//83 om//PP//mark//91 att//IE//mark//91 erbjuda//VB|INF|AKT//advcl//83 praktiskt//AB|POS//amod//95 eller//KN//cc//94 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//conj//92 stöd//NN|NEU|SIN|IND|NOM//obj//91 .//MAD//punct//74
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 genomföras//VB|INF|SFO//ROOT//2 tillsammans//AB//advmod//6 med//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 författningsförslag//NN|NEU|PLU|IND|NOM//obl//2 som//HP|-|-|-//obj//9 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//9 lämnar//VB|PRS|AKT//acl:relcl//6 i//PP//case//12 detta//DT|NEU|SIN|DEF//det//12 betänkande//NN|NEU|SIN|IND|NOM//obl//9 .//MAD//punct//2
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 kan//VB|PRS|AKT//aux//17 också//AB//advmod//17 ingå//VB|INF|AKT//parataxis//2 som//KN//case//20 en//DT|UTR|SIN|IND//det//20 del//NN|UTR|SIN|IND|NOM//obl//17 i//PP//case//23 den//DT|UTR|SIN|DEF//det//23 utredning//NN|UTR|SIN|IND|NOM//nmod//20 med//PP//case//25 uppdrag//NN|NEU|SIN|IND|NOM//nmod//23 att//IE//mark//27 lämna//VB|INF|AKT//acl//25 förslag//NN|NEU|SIN|IND|NOM//obj//27 om//PP//case//33 ett//DT|NEU|SIN|IND//det//33 ändamålsenligt//JJ|POS|NEU|SIN|IND|NOM//amod//33 arbetsmarknadspolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//33 regelverk//NN|NEU|SIN|IND|NOM//nmod//28 som//HP|-|-|-//nsubj:pass//35 föreslås//VB|PRS|SFO//acl:relcl//33 i//PP//case//38 avsnitt//NN|NEU|SIN|IND|NOM//nmod//38 5.5.3//RG|NOM//obl//35 i//PP//case//41 kapitel//NN|NEU|SIN|IND|NOM//nmod//41 5//RG|NOM//nmod//38 .//MAD//punct//17
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Det//DT|NEU|SIN|DEF//det//2 praktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 stöd//NN|NEU|SIN|IND|NOM//nsubj:pass//22 till//PP//case//4 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//2 som//HP|-|-|-//nsubj:pass//6 ges//VB|PRS|SFO//acl:relcl//4 i//PP//case//10 form//NN|UTR|SIN|IND|NOM//fixed//7 av//PP//fixed//7 arbetsmarknadstjänster//NN|UTR|PLU|IND|NOM//obl//6 bör//VB|PRS|AKT//aux//22 ,//MID//punct//22 i//PP//case//18 förhållande//NN|NEU|SIN|IND|NOM//fixed//13 till//PP//fixed//13 bland//PP//case//18 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//18 ersättning//NN|UTR|SIN|IND|NOM//obl//22 för//PP//case//20 deltagande//NN|NEU|SIN|IND|NOM//nmod//18 ,//MID//punct//22 regleras//VB|PRS|SFO//ROOT//22 på//PP//case//25 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 sätt//NN|NEU|SIN|IND|NOM//obl//22 som//HP|-|-|-//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 uppgifter//NN|UTR|PLU|IND|NOM//obl//22 stödet//NN|NEU|SIN|DEF|NOM//nsubj//30 motsvarar//VB|PRS|AKT//acl:relcl//28 i//PP//case//34 de//DT|UTR/NEU|PLU|DEF//det//34 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 förordningarna//NN|UTR|PLU|DEF|NOM//obl//30 om//PP//case//37 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 program//NN|NEU|PLU|IND|NOM//nmod//34 .//MAD//punct//22
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//40 innebär//VB|PRS|AKT//parataxis//22 bland//PP//mark//46 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//41 att//SN//fixed//41 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//46 får//VB|PRS|AKT//aux//46 lämnas//VB|INF|SFO//advcl//40 till//PP//case//48 deltagare//NN|UTR|PLU|IND|NOM//obl//46 i//PP//case//51 praktiskt//JJ|POS|NEU|SIN|IND|NOM//amod//51 stöd//NN|NEU|SIN|IND|NOM//nmod//48 i//PP//case//55 form//NN|UTR|SIN|IND|NOM//fixed//52 av//PP//fixed//52 arbetsmarknadstjänster//NN|UTR|PLU|IND|NOM//nmod//51 enligt//PP//case//58 samma//DT|UTR/NEU|SIN/PLU|IND//det//58 villkor//NN|NEU|PLU|IND|NOM//nmod//55 och//KN//cc//60 förutsättningar//NN|UTR|PLU|IND|NOM//conj//58 som//KN//obl//64 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//64 får//VB|PRS|AKT//aux//64 lämnas//VB|INF|SFO//acl:relcl//60 till//PP//case//66 deltagare//NN|UTR|PLU|IND|NOM//obl//64 som//HP|-|-|-//nsubj//74 inom//PP//case//73 ramen//NN|UTR|SIN|DEF|NOM//fixed//68 för//PP//fixed//68 ett//DT|NEU|SIN|IND//det//73 arbetsmarknadspolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//73 program//NN|NEU|SIN|IND|NOM//obl//74 tar//VB|PRS|AKT//acl:relcl//66 del//NN|UTR|SIN|IND|NOM//obj//74 av//PP//case//78 praktiskt//JJ|POS|NEU|SIN|IND|NOM//amod//78 stöd//NN|NEU|SIN|IND|NOM//obl//74 .//MID//punct//40
11.3.1 Ny reglering av arbetsmarknadstjänster / Praktiskt stöd;"De//DT|UTR/NEU|PLU|DEF//det//81 följdändringar//NN|UTR|PLU|IND|NOM//nsubj//84 som//HP|-|-|-//nsubj:pass//83 krävs//VB|PRS|SFO//acl:relcl//81 inbegriper//VB|PRS|AKT//parataxis//40 ändringar//NN|UTR|PLU|IND|NOM//obj//84 i//PP//case//87 förordningen//NN|UTR|SIN|DEF|NOM//obl//84 (//PAD//punct//89 1980:631//RG|NOM//appos//87 )//PAD//punct//89 om//PP//case//92 ersättning//NN|UTR|SIN|IND|NOM//obl//84 av//PP//case//95 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 medel//NN|NEU|PLU|IND|NOM//nmod//92 för//PP//case//97 skada//NN|UTR|SIN|IND|NOM//nmod//95 orsakad//PC|PRF|UTR|SIN|IND|NOM//amod//92 av//PP//case//100 deltagare//NN|UTR|PLU|IND|NOM//obl:agent//98 i//PP//case//104 ett//DT|NEU|SIN|IND//det//104 arbetsmarknadspolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//104 program//NN|NEU|SIN|IND|NOM//nmod//100 eller//KN//cc//106 arbetslivsinriktad//PC|PRF|UTR|SIN|IND|NOM//amod//107 rehabilitering//NN|UTR|SIN|IND|NOM//conj//104 m.m.//AB|AN//conj//107 ;//MID//punct//110"
