1.1 Bakgrund;Under//PP//case//1 1990-talet//NN|NEU|SIN|DEF|NOM//obl//2 har//VB|PRS|AKT//aux//7 en//DT|UTR|SIN|IND//det//5 hel//JJ|POS|UTR|SIN|IND|NOM//amod//5 del//NN|UTR|SIN|IND|NOM//nmod//6 förändringar//NN|UTR|PLU|IND|NOM//nsubj//7 skett//VB|SUP|AKT//ROOT//7 i//PP//case//9 Sverige//PM|NOM//obl//7 inom//PP//case//11 alkoholområdet//NN|NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//7
3.1 Ungdomar;Den//DT|UTR|SIN|DEF//det//84 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 gymnasieskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//85 organisation//NN|UTR|SIN|IND|NOM//obj//6 ställer//VB|PRS|AKT//advcl//6 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 krav//NN|NEU|PLU|IND|NOM//obj//86 på//PP//case//91 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//91 planering//NN|UTR|SIN|IND|NOM//obl//86 för//PP//mark//94 att//IE//mark//94 få//VB|INF|AKT//advcl//86 möjlighet//NN|UTR|SIN|IND|NOM//obj//94 att//IE//mark//97 lämna//VB|INF|AKT//acl//95 information//NN|UTR|SIN|IND|NOM//obj//97 till//PP//compound:prt//97 och//KN//cc//101 föra//VB|INF|AKT//conj//97 en//DT|UTR|SIN|IND//det//103 dialog//NN|UTR|SIN|IND|NOM//obj//101 med//PP//case//105 gymnasieelever//NN|UTR|PLU|IND|NOM//nmod//103 om//PP//case//107 alkohol//NN|UTR|SIN|IND|NOM//nmod//105 .//MAD//punct//6
3.1 Ungdomar;En//DT|UTR|SIN|IND//det//111 annan//JJ|POS|UTR|SIN|IND|NOM//amod//111 väg//NN|UTR|SIN|IND|NOM//appos//6 är//VB|PRS|AKT//cop//111 att//IE//mark//114 utveckla//VB|INF|AKT//csubj//111 arbetet//NN|NEU|SIN|DEF|NOM//obj//114 med//PP//case//117 ANTkontaktpersoner//NN|UTR|PLU|IND|NOM//obl//114 och//KN//cc//119 samarbetet//NN|NEU|SIN|DEF|NOM//conj//117 med//PP//case//121 Skolverket//PM|NOM//nmod//119 ,//MID//punct//128 för//PP//mark//128 att//IE//mark//128 på//PP//case//127 så//AB//amod//127 sätt//NN|NEU|SIN|IND|NOM//obl//128 möjliggöra//VB|INF|AKT//advcl//6 att//SN//mark//131 tid//NN|UTR|SIN|IND|NOM//nsubj:pass//131 frigörs//VB|PRS|SFO//ccomp//128 för//PP//case//134 alkoholförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//134 arbete//NN|NEU|SIN|IND|NOM//obl//131 i//PP//case//136 gymnasieskolan//NN|UTR|SIN|DEF|NOM//obl//131 .//MAD//punct//6
3.1 Ungdomar;De//DT|UTR/NEU|PLU|DEF//det//140 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//140 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//148 för//PP//case//143 alkoholförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//143 arbete//NN|NEU|SIN|IND|NOM//nmod//140 riktat//VB|SUP|AKT//amod//140 till//PP//case//146 gymnasieelever//NN|UTR|PLU|IND|NOM//obl//144 är//VB|PRS|AKT//cop//148 något//PN|NEU|SIN|IND|SUB/OBJ//parataxis//6 som//HP|-|-|-//nsubj:pass//151 bör//VB|PRS|AKT//aux//151 lyftas//VB|INF|SFO//acl:relcl//148 fram//PL//compound:prt//151 mer//AB|KOM//advmod//151 i//PP//case//155 diskussionen//NN|UTR|SIN|DEF|NOM//obl//151 om//PP//case//159 det//DT|NEU|SIN|DEF//det//159 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//159 informations-//NN|UTR|-|-|SMS//nmod//155 och//KN//cc//161 opinionsarbetet//NN|NEU|SIN|DEF|NOM//conj//159 riktat//VB|SUP|AKT//xcomp//6 till//PP//case//164 ungdomar//NN|UTR|PLU|IND|NOM//obl//162 .//MAD//punct//6
3.1 Ungdomar;En//DT|UTR|SIN|IND//det//2 kvantitativ//JJ|POS|UTR|SIN|IND|NOM//amod//2 eftermätning//NN|UTR|SIN|IND|NOM//nsubj:pass//7 av//PP//case//5 målgruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 attityder//NN|UTR|PLU|IND|NOM//nmod//2 har//VB|PRS|AKT//aux//7 gjorts//VB|SUP|SFO//ROOT//7 .//MAD//punct//7
3.1 Ungdomar;63//RG|NOM//nummod//10 procent//NN|UTR|PLU|IND|NOM//nsubj//15 av//PP//case//13 målgruppen//NN|UTR|SIN|DEF|NOM//nmod//13 18-åringar//NN|UTR|PLU|IND|NOM//nmod//10 har//VB|PRS|AKT//aux//15 hört//VB|SUP|AKT//parataxis//7 talas//VB|INF|SFO//xcomp//15 om//PP//case//19 ”//PM|NOM//punct//19 Alkohål//PM|NOM//nsubj:pass//26 i//PP//case//21 huvudet//NN|NEU|SIN|DEF|NOM//nmod//19 ”//RG|NOM//punct//19 .//MAD//punct//19
3.1 Ungdomar;45//RG|NOM//nummod//25 bidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//26 lämnades//VB|PRT|SFO//parataxis//7 in//PL//compound:prt//26 till//PP//case//30 ”//PM|NOM//punct//30 Alkohål//PM|NOM//obl:agent//26 i//PP//case//32 huvudets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 ”//PAD//punct//30 tävling//NN|UTR|SIN|IND|NOM//nmod//30 .//MAD//punct//7
3.1 Ungdomar;Information//NN|UTR|SIN|IND|NOM//ROOT//0 om//PP//case//3 ”//PM|NOM//punct//3 Alkohål//PM|NOM//nmod//0 i//PP//case//5 huvudet//NN|NEU|SIN|DEF|NOM//nmod//3 ”//NN|NEU|SIN|IND|NOM//punct//3 och//KN//cc//10 TV-filmer//NN|UTR|PLU|IND|NOM//nsubj:pass//10 har//VB|PRS|AKT//aux//10 visats//VB|SUP|SFO//conj//3 i//PP//case//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 sammanhang//NN|NEU|PLU|IND|NOM//obl//10 ,//MID//punct//3 bl.a.//AB|AN//advmod//19 på//PP//case//18 Socialdepartementets//NN|NEU|SIN|DEF|GEN//nmod:poss//18 Resource//PM|NOM//nmod//19 Konferens//NN|UTR|SIN|IND|NOM//appos//3 i//PP//case//21 Stockholm//PM|NOM//obl//19 i//PP//case//24 maj//NN|UTR|SIN|IND|NOM//nmod//24 1998//RG|NOM//obl//19 ,//MID//punct//3 på//PP//case//27 OAS//PM|NOM//nmod//29 regionala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 konferens//NN|UTR|SIN|IND|NOM//conj//3 i//PP//case//31 Stockholm//PM|NOM//nmod//29 i//PP//case//33 juni//NN|UTR|SIN|IND|NOM//nmod//3 1998//RG|NOM//nummod//33 och//KN//cc//37 på//PP//case//37 Ungdomsdisco//PM|NOM//conj//3 i//PP//case//39 Gallerian//PM|NOM//nmod//37 i//PP//case//41 Stockholm//PM|NOM//nmod//39 under//PP//case//44 Vattenfestivalen//PM|NOM//nummod//44 sommaren//NN|UTR|SIN|DEF|NOM//nmod//37 1998//RG|NOM//nummod//44 .//MAD//punct//3
3.1 Ungdomar;3.1.2//RG|NOM//nmod//48 Drick//VB|IMP|AKT//conj//3 med//PP//case//50 huvudet//NN|NEU|SIN|DEF|NOM//nmod//48
3.1 Ungdomar;Under//PP//case//1 1995//RG|NOM//obl//2 påbörjade//VB|PRT|AKT//ROOT//2 Folkhälsoinstitutet//NN|NEU|SIN|DEF|NOM//nsubj//2 sin//PS|UTR|SIN|DEF//nmod:poss//6 rikstäckande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 insats//NN|UTR|SIN|IND|NOM//obj//2 för//PP//mark//9 att//IE//mark//9 informera//VB|INF|AKT//advcl//2 om//PP//case//11 gränsvärden//NN|NEU|PLU|IND|NOM//obl//9 för//PP//case//14 skadlig//JJ|POS|UTR|SIN|IND|NOM//amod//14 alkoholkonsumtion//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//16 ge//VB|INF|AKT//conj//9 impulser//NN|UTR|PLU|IND|NOM//obj//16 till//PP//mark//22 hur//HA//advmod//22 man//PN|UTR|SIN|IND|SUB//nsubj//22 kan//VB|PRS|AKT//aux//22 dricka//VB|INF|AKT//advcl//16 klokare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//22 ,//MID//punct//28 den//DT|UTR|SIN|DEF//det//28 s.k.//AB|AN//amod//28 ”//PAD//punct//28 djurkampanjen//NN|UTR|SIN|DEF|NOM//appos//22 ”//PM|NOM//punct//28 .//MAD//punct//2 ”//PM|NOM//discourse//35
3.1 Ungdomar;Djurkampanjen//NN|UTR|SIN|DEF|NOM//nsubj//35 ”//PM|NOM//nmod//32 har//VB|PRS|AKT//aux//35 rönt//VB|SUP|AKT//appos//2 stort//JJ|POS|NEU|SIN|IND|NOM//amod//37 intresse//NN|NEU|SIN|IND|NOM//obj//35 och//KN//cc//43 över//PP//advmod//41 130//RG|NOM//nummod//41 000//RG|NOM//nummod//42 personer//NN|UTR|PLU|IND|NOM//nsubj//43 ringde//VB|PRT|AKT//conj//35 under//PP//case//45 1996//RG|NOM//obl//43 till//PP//case//48 Folkhälsoinstitutets//NN|NEU|SIN|DEF|GEN//nmod:poss//48 020-nummer//NN|NEU|SIN|IND|NOM//obl//43 som//HP|-|-|-//nsubj:pass//50 lanserades//VB|PRT|SFO//acl:relcl//48 via//PP//case//52 kampanjen//NN|UTR|SIN|DEF|NOM//obl//50 .//MAD//punct//43
3.1 Ungdomar;I//PP//case//55 november//NN|UTR|SIN|IND|NOM//obl//57 1997//RG|NOM//nummod//55 startade//VB|PRT|AKT//amod//72 Folkhälsoinstitutet//NN|NEU|SIN|DEF|NOM//obj//57 på//PP//case//61 tredje//RO|NOM//amod//61 året//NN|NEU|SIN|DEF|NOM//nmod//58 ,//MID//punct//57 nu//AB//advmod//65 i//PP//case//65 samverkan//NN|UTR|SIN|IND|NOM//obl//57 med//PP//case//67 OAS//PM|NOM//nmod//65 ,//MID//punct//57 en//DT|UTR|SIN|IND//det//72 ny//JJ|POS|UTR|SIN|IND|NOM//amod//72 rikstäckande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 omgång//NN|UTR|SIN|IND|NOM//obj//35 av//PP//case//75 sin//PS|UTR|SIN|DEF//nmod:poss//75 informationsinsats//NN|UTR|SIN|IND|NOM//nmod//72 .//MAD//punct//35
3.1 Ungdomar;Under//PP//case//78 1997/98//RG|NOM//obl//80 är//VB|PRS|AKT//cop//80 målgrupperna//NN|UTR|PLU|DEF|NOM//parataxis//35 för//PP//case//83 informationsinsatsen//NN|UTR|SIN|DEF|NOM//nmod//83 ungdomar//NN|UTR|PLU|IND|NOM//nmod//80 mellan//PP//case//86 18–25//RG|NOM//nummod//86 år//NN|NEU|PLU|IND|NOM//nmod//83 ,//MID//punct//88 tonårsföräldrar//NN|UTR|PLU|IND|NOM//conj//80 och//KN//cc//91 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 kontaktpersoner//NN|UTR|PLU|IND|NOM//conj//80 .//MAD//punct//80
3.1 Ungdomar;Folkhälsoinstitutet//NN|NEU|SIN|DEF|NOM//nsubj//95 har//VB|PRS|AKT//aux//95 valt//VB|SUP|AKT//parataxis//80 att//IE//mark//97 koncentrera//VB|INF|AKT//advcl//95 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//99 insatser//NN|UTR|PLU|IND|NOM//obj//97 på//PP//case//101 målgruppen//NN|UTR|SIN|DEF|NOM//nmod//102 18–25-åringar//RG|NOM//obl//97 eftersom//SN//mark//110 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//110 är//VB|PRS|AKT//cop//110 i//PP//case//108 dessa//DT|UTR/NEU|PLU|DEF//det//108 åldrar//NN|UTR|PLU|IND|NOM//obl//110 man//PN|UTR|SIN|IND|SUB//nsubj//110 konsumerar//VB|PRS|AKT//advcl//95 som//KN//mark//113 mest//AB|SUV//amod//113 alkohol//NN|UTR|SIN|IND|NOM//xcomp//110 i//PP//case//115 livet//NN|NEU|SIN|DEF|NOM//obl//110 .//MAD//punct//80
3.1 Ungdomar;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//120 med//PP//case//119 insatserna//NN|UTR|PLU|DEF|NOM//nmod//117 är//VB|PRS|AKT//cop//35 att//IE//mark//122 skapa//VB|INF|AKT//ccomp//120 uppmärksamhet//NN|UTR|SIN|IND|NOM//obj//122 kring//PP//case//127 den//DT|UTR|SIN|DEF//det//127 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//127 alkoholkonsumtionen//NN|UTR|SIN|DEF|NOM//obl//122 ,//MID//punct//129 varna//VB|INF|AKT//conj//122 för//PP//case//132 dåliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 vanor//NN|UTR|PLU|IND|NOM//obl//129 pga//AB|AN//case//136 alltför//AB//advmod//135 hög//JJ|POS|UTR|SIN|IND|NOM//amod//136 alkoholkonsumtion//NN|UTR|SIN|IND|NOM//obl//129 ,//MID//punct//138 hjälpa//VB|INF|AKT//conj//122 föräldrar//NN|UTR|PLU|IND|NOM//obj//138 att//IE//mark//141 sätta//VB|INF|AKT//xcomp//138 gränser//NN|UTR|PLU|IND|NOM//obj//141 och//KN//cc//144 fungera//VB|INF|AKT//conj//122 som//KN//mark//146 stöd//NN|NEU|SIN|IND|NOM//xcomp//144 för//PP//case//150 lokalt//AB|POS//advmod//149 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//150 arbete//NN|NEU|SIN|IND|NOM//obl//144 .//MAD//punct//120
3.1 Ungdomar;Man//PN|UTR|SIN|IND|SUB//nsubj//154 vill//VB|PRS|AKT//aux//154 få//VB|INF|AKT//conj//35 ungdomar//NN|UTR|PLU|IND|NOM//obj//154 att//IE//mark//158 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//158 söka//VB|INF|AKT//xcomp//154 information//NN|UTR|SIN|IND|NOM//obj//158 ,//MID//punct//159 i//PP//advmod//166 första//RO|NOM//amod//163 hand//NN|UTR|SIN|IND|NOM//fixed//161 genom//PP//mark//166 att//IE//mark//166 ringa//VB|INF|AKT//advcl//154 ett//DT|NEU|SIN|IND//det//168 020-nummer//NN|NEU|SIN|IND|NOM//obj//166 .//MAD//punct//154
3.1 Ungdomar;För//PP//mark//172 att//IE//mark//172 nå//VB|INF|AKT//advcl//176 en//DT|UTR|SIN|IND//det//175 ung//JJ|POS|UTR|SIN|IND|NOM//amod//175 målgrupp//NN|UTR|SIN|IND|NOM//obj//172 producerade//VB|PRT|AKT//conj//154 Folkhälsoinstitutet//NN|NEU|SIN|DEF|NOM//nsubj//176 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//180 första//RO|NOM//amod//180 ”//PAD//compound//181 telefonsåpa//NN|UTR|SIN|IND|NOM//xcomp//176 ”//PAD//punct//176 .//MAD//punct//154
3.1 Ungdomar;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//188 som//HP|-|-|-//nsubj//186 ringer//VB|PRS|AKT//acl:relcl//184 020-numret//NN|NEU|SIN|DEF|NOM//obj//186 deltar//VB|PRS|AKT//parataxis//154 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//188 i//PP//case//191 såpan//NN|UTR|SIN|DEF|NOM//obl//188 genom//PP//case//193 knappval//NN|NEU|PLU|IND|NOM//obl//188 .//MAD//punct//188
3.1 Ungdomar;Förutom//PP//case//196 telefonsåpan//NN|NEU|PLU|IND|NOM//obl//197 lanserades//VB|PRT|SFO//parataxis//188 kampanjen//NN|UTR|SIN|DEF|NOM//nsubj:pass//197 via//PP//case//201 en//DT|UTR|SIN|IND//det//201 webbsida//NN|UTR|SIN|IND|NOM//obl//197 –//RG|NOM//punct//197 ”//PAD//punct//205 Hur//HA//advmod//205 dricker//VB|PRS|AKT//parataxis//188 du//PN|UTR|SIN|DEF|SUB//nsubj//205 ”//PAD//punct//205 –//RG|NOM//punct//205 som//KN//case//212 en//DT|UTR|SIN|IND//det//211 grupp//NN|UTR|SIN|IND|NOM//nmod//212 ungdomar//NN|UTR|PLU|IND|NOM//nsubj//215 på//PP//case//214 Fryshuset//PM|NOM//nmod//212 producerat//VB|SUP|AKT//parataxis//205 tillsammans//AB//advmod//219 med//PP//case//219 en//DT|UTR|SIN|IND//det//219 reklambyrå//NN|UTR|SIN|IND|NOM//obl//215 .//MAD//punct//205
3.1 Ungdomar;Två//RG|NOM//nummod//222 reklamfilmer//NN|UTR|PLU|IND|NOM//nsubj:pass//223 producerades//VB|PRT|SFO//parataxis//205 ,//MID//punct//205 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//226 handlar//VB|PRS|AKT//conj//205 om//PP//case//228 personer//NN|UTR|PLU|IND|NOM//obl//226 som//HP|-|-|-//case//230 dagen//NN|UTR|SIN|DEF|NOM//nmod//228 innan//AB//mark//233 har//VB|PRS|AKT//aux//233 druckit//VB|SUP|AKT//advcl//226 för//AB//advmod//235 mycket//AB|POS//advmod//233 .//MID//punct//205
3.1 Ungdomar;Via//PP//case//238 annonser//NN|UTR|PLU|IND|NOM//obl//241 och//KN//cc//240 vykort//NN|NEU|PLU|IND|NOM//conj//238 spreds//VB|PRT|SFO//conj//205 budskap//NN|NEU|SIN|IND|NOM//obj//241 och//KN//cc//244 information//NN|UTR|SIN|IND|NOM//conj//242 om//PP//case//246 webbsidan//NN|UTR|SIN|DEF|NOM//nmod//244 och//KN//cc//248 informationstelefonnumret//NN|NEU|SIN|DEF|NOM//conj//246 .//MAD//punct//205
3.1 Ungdomar;Folkhälsoinstitutet//NN|NEU|SIN|DEF|NOM//nsubj//251 samarbetade//VB|PRT|AKT//conj//205 med//PP//case//254 tidningen//NN|UTR|SIN|DEF|NOM//nmod//254 Frida//PM|NOM//obl//251 som//HP|-|-|-//nsubj//256 publicerade//VB|PRT|AKT//acl:relcl//254 artiklar//NN|UTR|PLU|IND|NOM//obj//256 om//PP//case//259 ungdomar//NN|UTR|PLU|IND|NOM//nmod//257 och//KN//cc//261 alkohol//NN|UTR|SIN|IND|NOM//conj//259 .//MAD//punct//205
3.1 Ungdomar;Tidningen//NN|UTR|SIN|DEF|NOM//nmod//264 Frida//PM|NOM//nsubj:pass//265 läses//VB|PRS|SFO//parataxis//205 av//PP//case//268 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//268 grupper//NN|UTR|PLU|IND|NOM//nmod//269 tonårsflickor//NN|UTR|PLU|IND|NOM//obl//265 .//MAD//punct//205
3.1 Ungdomar;I//PP//advmod//205 samarbete//NN|NEU|SIN|IND|NOM//fixed//271 med//PP//case//274 OAS//PM|NOM//nmod//272 presenterades//VB|PRT|SFO//conj//205 informationskampanjen//NN|UTR|SIN|DEF|NOM//nsubj:pass//275 vid//PP//case//279 Aftonbladets//PM|GEN//nmod:poss//279 rockgala//NN|UTR|SIN|IND|NOM//obl//275 på//PP//case//281 Cirkus//PM|NOM//nmod//279 .//MAD//punct//188
3.1 Ungdomar;Informationsinsatsen//NN|UTR|SIN|DEF|NOM//nsubj//1 bygger//VB|PRS|AKT//ROOT//1 mycket//PN|NEU|SIN|IND|SUB/OBJ//advmod//1 på//PP//case//5 lokalt//JJ|POS|NEU|SIN|IND|NOM//amod//5 engagemang//NN|NEU|SIN|IND|NOM//obl//1 .//MAD//punct//1
3.1 Ungdomar;Ute//AB//obl//1 i//PP//case//9 länen//NN|NEU|PLU|DEF|NOM//nmod//7 ordnades//VB|PRT|SFO//conj//1 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 aktiviteter//NN|UTR|PLU|IND|NOM//nsubj:pass//10 .//MAD//punct//1
3.1 Ungdomar;Målet//NN|NEU|SIN|DEF|NOM//nsubj//17 med//PP//case//16 kampanjen//NN|UTR|SIN|DEF|NOM//nmod//14 var//VB|PRT|AKT//parataxis//1 att//IE//mark//19 ge//VB|INF|AKT//xcomp//17 kunskap//NN|UTR|SIN|IND|NOM//obj//19 om//PP//case//22 gränsvärden//NN|NEU|PLU|IND|NOM//nmod//20 för//PP//case//25 skadlig//JJ|POS|UTR|SIN|IND|NOM//amod//25 konsumtion//NN|UTR|SIN|IND|NOM//nmod//22 ,//MID//punct//27 förstärka//VB|INF|AKT//conj//17 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 flickors//NN|UTR|PLU|IND|GEN//nmod:poss//30 kunskap//NN|UTR|SIN|IND|NOM//obj//27 om//PP//mark//34 att//SN//mark//34 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//34 tål//VB|PRS|AKT//advcl//27 alkohol//NN|UTR|SIN|IND|NOM//obj//34 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//34 än//KN//case//38 pojkar//NN|UTR|PLU|IND|NOM//obl//34 ,//MID//punct//40 acceptans//NN|UTR|SIN|IND|NOM//conj//38 och//KN//cc//42 kunskap//NN|UTR|SIN|IND|NOM//conj//38 om//PP//case//45 alkoholfria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 zoner//NN|UTR|PLU|IND|NOM//nmod//42 .//MAD//punct//17
3.1 Ungdomar;Informationskampanjen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 lanserades//VB|PRT|SFO//ROOT//1 vid//PP//case//5 en//DT|UTR|SIN|IND//det//5 välbesökt//PC|PRF|UTR|SIN|IND|NOM//amod//5 presskonferens//NN|UTR|SIN|IND|NOM//obl//1 i//PP//case//7 november//NN|UTR|SIN|IND|NOM//nmod//5 1997//RG|NOM//nummod//7 och//KN//cc//10 fick//VB|PRT|AKT//conj//1 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 genomslag//NN|NEU|SIN|IND|NOM//obj//10 i//PP//case//14 medierna//NN|NEU|PLU|DEF|NOM//obl//10 .//MAD//punct//1
3.1 Ungdomar;Under//PP//case//1 kampanjperioden//NN|UTR|SIN|DEF|NOM//obl//2 satt//VB|PRT|AKT//ROOT//2 skyltar//NN|UTR|PLU|IND|NOM//nsubj//2 med//PP//case//5 djur//NN|NEU|PLU|IND|NOM//nmod//3 och//KN//cc//7 lappar//NN|UTR|PLU|IND|NOM//conj//5 med//PP//case//9 informationstelefonnumret//NN|NEU|SIN|DEF|NOM//obl//2 uppe//AB//advmod//12 i//PP//case//12 tågvagnar//NN|UTR|PLU|IND|NOM//nmod//9 ,//MID//punct//14 tunnelbanan//NN|UTR|SIN|DEF|NOM//conj//12 och//KN//cc//16 bussar//NN|UTR|PLU|IND|NOM//conj//12 .//MAD//punct//21
3.1 Ungdomar;Över//AB//advmod//20 100//RG|NOM//nummod//20 000//RG|NOM//nummod//21 vykort//NN|NEU|PLU|IND|NOM//advmod//2 och//KN//cc//27 16//RG|NOM//nummod//24 000–18//RG|NOM//obl//25 000//RG|NOM//nummod//26 affischer//NN|UTR|PLU|IND|NOM//nsubj//27 gick//VB|PRT|AKT//conj//2 åt//PL//compound:prt//27 .//MAD//punct//2
3.1 Ungdomar;Reklamfilmerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//1 visades//VB|PRT|SFO//ROOT//1 vid//PP//case//4 196//RG|NOM//nummod//4 tillfällen//NN|NEU|PLU|IND|NOM//obl//1 och//KN//cc//6 nådde//VB|PRT|AKT//conj//1 590//RG|NOM//nummod//8 000//RG|NOM//nummod//9 personer//NN|UTR|PLU|IND|NOM//obj//6 i//PP//case//11 målgruppen//NN|UTR|SIN|DEF|NOM//obl//6 .//MAD//punct//1
3.1 Ungdomar;Telefonnumret//NN|NEU|SIN|DEF|NOM//nsubj//15 har//VB|PRS|AKT//aux//15 haft//VB|SUP|AKT//parataxis//1 250//RG|NOM//nummod//17 000//RG|NOM//nummod//18 besökare//NN|UTR|PLU|IND|NOM//obj//15 sedan//PP//case//20 november//NN|UTR|SIN|IND|NOM//obl//15 1997//RG|NOM//nummod//20 .//MAD//punct//15
3.1 Ungdomar;Hemsidan//NN|UTR|SIN|DEF|NOM//nsubj:pass//25 har//VB|PRS|AKT//aux//25 besökts//VB|SUP|SFO//parataxis//15 av//PP//case//29 63//RG|NOM//nummod//28 000//RG|NOM//nummod//29 personer//NN|UTR|PLU|IND|NOM//obl:agent//25 .//MAD//punct//15
3.1 Ungdomar;3.1.3//RG|NOM//nummod//33 Förbättrad//PC|PRF|UTR|SIN|IND|NOM//amod//33 ålderskontroll//NN|UTR|SIN|IND|NOM//parataxis//15 och//KN//cc//35 stopp//NN|NEU|SIN|IND|NOM//conj//33 för//PP//case//37 langning//NN|UTR|SIN|IND|NOM//nmod//35
3.1 Ungdomar;Systembolaget//NN|NEU|SIN|DEF|NOM//nsubj//1 arbetar//VB|PRS|AKT//ROOT//1 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//1 med//PP//case//4 alkoholinformation//NN|UTR|SIN|IND|NOM//obl//1 .//MAD//punct//1
3.1 Ungdomar;Kampanjen//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 ”//PAD//punct//6 Leg//NN|AN//nmod//10 25//RG|NOM//nummod//10 ”//NN|AN//appos//6 startades//VB|PRT|SFO//parataxis//1 1991//RG|NOM//nummod//11 och//KN//cc//14 pågår//VB|PRS|AKT//conj//1 fortfarande//AB//advmod//14 .//MAD//punct//1
3.1 Ungdomar;Syftet//NN|NEU|SIN|DEF|NOM//obj//1 med//PP//case//19 kampanjen//NN|UTR|SIN|DEF|NOM//nmod//17 är//VB|PRS|AKT//cop//17 att//IE//mark//22 få//VB|INF|AKT//csubj//17 alla//DT|UTR/NEU|PLU|IND/DEF//det//24 kunder//NN|UTR|PLU|IND|NOM//obj//22 som//HP|-|-|-//nsubj//27 är//VB|PRS|AKT//cop//27 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//24 än//KN//fixed//27 25//RG|NOM//nummod//30 år//NN|NEU|PLU|IND|NOM//obl//27 att//IE//mark//33 självmant//AB//advmod//33 visa//VB|INF|AKT//acl//30 legitimation//NN|UTR|SIN|IND|NOM//obj//33 när//HA//mark//37 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//37 gör//VB|PRS|AKT//advcl//33 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//39 inköp//NN|NEU|PLU|IND|NOM//obj//37 .//MAD//punct//1
3.1 Ungdomar;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 har//VB|PRS|AKT//aux//43 funnits//VB|SUP|SFO//conj//1 annonser//NN|UTR|PLU|IND|NOM//obj//43 i//PP//case//46 dagspress//NN|UTR|SIN|IND|NOM//obl//43 ,//MID//punct//48 reklamfilmer//NN|UTR|PLU|IND|NOM//conj//46 på//PP//case//50 bio//NN|UTR|SIN|IND|NOM//nmod//48 ,//MID//punct//52 affischer//NN|UTR|PLU|IND|NOM//conj//46 i//PP//case//54 butikerna//NN|UTR|PLU|DEF|NOM//nmod//52 och//KN//cc//56 broschyrer//NN|UTR|PLU|IND|NOM//conj//46 till//PP//case//58 kunderna//NN|UTR|PLU|DEF|NOM//nmod//56 .//MAD//punct//1
