Moderna tillståndsprocesser för elnät;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Nätkoncessionsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje;En//DT|UTR|SIN|IND//det//1 effekt//NN|UTR|SIN|IND|NOM//nsubj//15 av//PP//case//4 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 regler//NN|UTR|PLU|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//1 att//SN//mark//11 när//HA//mark//11 en//DT|UTR|SIN|IND//det//10 ny//JJ|POS|UTR|SIN|IND|NOM//amod//10 nätkoncession//NN|UTR|SIN|IND|NOM//nsubj:pass//11 meddelats//VB|SUP|SFO//csubj//1 för//PP//case//14 en//DT|UTR|SIN|IND//det//14 delsträcka//NN|UTR|SIN|IND|NOM//obl//11 har//VB|PRS|AKT//ROOT//15 den//DT|UTR|SIN|DEF//det//17 nätkoncessionen//NN|UTR|SIN|DEF|NOM//nsubj//15 en//DT|UTR|SIN|IND//det//19 skyddstid//NN|UTR|SIN|IND|NOM//obj//15 på//PP//case//22 40//RG|NOM//nummod//22 år//NN|NEU|PLU|IND|NOM//nmod//19 från//PP//case//24 beslut//NN|NEU|SIN|IND|NOM//nmod//22 .//MAD//punct//15
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje;En//DT|UTR|SIN|IND//det//27 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//nmod//29 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//29 anläggning//NN|UTR|SIN|IND|NOM//nsubj//30 får//VB|PRS|AKT//parataxis//15 därmed//AB//advmod//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 skyddstider//NN|UTR|PLU|IND|NOM//obj//30 för//PP//case//36 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 sträckor//NN|UTR|PLU|IND|NOM//obl//30 .//MAD//punct//30
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje;Vi//PN|UTR|PLU|DEF|SUB//nsubj//39 föreslår//VB|PRS|AKT//parataxis//30 att//SN//mark//46 en//DT|UTR|SIN|IND//det//43 kort//JJ|POS|UTR|SIN|IND|NOM//amod//43 ledningssträcka//NN|UTR|SIN|IND|NOM//nsubj:pass//46 ska//VB|PRS|AKT//aux//46 kunna//VB|INF|AKT//aux//46 omprövas//VB|INF|SFO//ccomp//39 tillsammans//AB//advmod//46 med//PP//case//51 den//DT|UTR|SIN|DEF//det//51 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 anläggningen//NN|UTR|SIN|DEF|NOM//obl//46 även//AB//mark//57 om//SN//fixed//52 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 inte//AB//advmod//57 har//VB|PRS|AKT//aux//57 gått//VB|SUP|AKT//advcl//46 40//RG|NOM//nummod//59 år//NN|NEU|PLU|IND|NOM//obj//57 .//MAD//punct//30
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje;Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 kraftnät//NN|NEU|PLU|IND|NOM//nsubj//6 har//VB|PRS|AKT//aux//6 i//PP//case//5 en//DT|UTR|SIN|IND//det//5 skrivelse//NN|UTR|SIN|IND|NOM//obl//6 lämnat//VB|SUP|AKT//ROOT//6 förslag//NN|NEU|SIN|IND|NOM//obj//6 om//PP//case//9 ändring//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//11 omprövning//NN|UTR|SIN|IND|NOM//conj//9 av//PP//case//13 nätkoncession//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//7
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje;Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 kraftnät//NN|NEU|PLU|IND|NOM//nsubj//17 skriver//VB|PRS|AKT//conj//6 att//SN//mark//30 ett//DT|NEU|SIN|IND//det//21 stort//JJ|POS|NEU|SIN|IND|NOM//amod//21 antal//NN|NEU|SIN|IND|NOM//nmod//22 fall//NN|NEU|PLU|IND|NOM//nsubj:pass//30 där//HA//advmod//22 en//DT|UTR|SIN|IND//det//25 ändring//NN|UTR|SIN|IND|NOM//nmod//22 i//PP//case//29 en//DT|UTR|SIN|IND//det//29 given//PC|PRF|UTR|SIN|IND|NOM//amod//29 nätkoncession//NN|UTR|SIN|IND|NOM//nmod//25 behövs//VB|PRS|SFO//ccomp//17 är//VB|PRS|AKT//cop//30 att//IE//mark//33 vänta//VB|INF|AKT//xcomp//30 i//PP//case//35 framtiden//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//6
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje;Exempel//NN|NEU|SIN|IND|NOM//parataxis//6 på//PP//mark//63 när//HA//mark//42 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 kan//VB|PRS|AKT//aux//42 bli//VB|INF|AKT//advcl//44 aktuellt//JJ|POS|NEU|SIN|IND|NOM//xcomp//42 är//VB|PRS|AKT//advcl//63 när//HA//mark//48 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 stationer//NN|UTR|PLU|IND|NOM//nsubj:pass//48 byggs//VB|PRS|SFO//advcl//44 för//PP//case//50 anslutning//NN|UTR|SIN|IND|NOM//obl//48 av//PP//case//52 vindkraft//NN|UTR|SIN|IND|NOM//nmod//50 .//MAD//punct//44
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje;I//PP//case//56 dessa//DT|UTR/NEU|PLU|DEF//det//56 situationer//NN|UTR|PLU|IND|NOM//obl//63 kan//VB|PRS|AKT//aux//63 stationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//63 ofta//AB|POS//advmod//63 av//PP//case//61 arbetsmiljöskäl//NN|NEU|PLU|IND|NOM//nsubj:pass//63 inte//AB//advmod//63 uppföras//VB|INF|SFO//acl//37 direkt//AB|POS//advmod//63 under//PP//case//68 en//DT|UTR|SIN|IND//det//68 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//68 ledning//NN|UTR|SIN|IND|NOM//obl//63 ,//MID//punct//72 utan//KN//cc//72 måste//VB|PRS|AKT//aux//72 byggas//VB|INF|SFO//conj//63 en//DT|UTR|SIN|IND//det//74 bit//NN|UTR|SIN|IND|NOM//obj//72 ifrån//PP//case//76 ledningen//NN|UTR|SIN|DEF|NOM//nmod//74 .//MAD//punct//6
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje;Ändringen//NN|UTR|SIN|DEF|NOM//obj//6 av//PP//case//80 ledningen//NN|UTR|SIN|DEF|NOM//nmod//78 för//PP//mark//83 att//IE//mark//83 ansluta//VB|INF|AKT//acl//80 till//PP//case//85 stationen//NN|UTR|SIN|DEF|NOM//obl//83 kan//VB|PRS|AKT//aux//90 då//AB//advmod//90 inte//AB//advmod//90 alltid//AB//advmod//90 ske//VB|INF|AKT//conj//6 inom//PP//case//95 ramen//NN|UTR|SIN|DEF|NOM//fixed//91 för//PP//case//95 befintlig//JJ|POS|UTR|SIN|IND|NOM//amod//95 nätkoncession//NN|UTR|SIN|IND|NOM//obl//90 .//MAD//punct//6

4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 bör//VB|PRS|AKT//aux//2 införas//VB|INF|SFO//ROOT//2 en//DT|UTR|SIN|IND//det//4 möjlighet//NN|UTR|SIN|IND|NOM//obj//2 för//PP//case//7 en//DT|UTR|SIN|IND//det//7 koncessionshavare//NN|UTR|SIN|IND|NOM//nmod//4 att//IE//mark//15 ,//MID//punct//15 även//AB//mark//15 om//SN//fixed//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 inte//AB//advmod//15 har//VB|PRS|AKT//aux//15 gått//VB|SUP|AKT//acl//7 40//RG|NOM//nummod//17 år//NN|NEU|PLU|IND|NOM//obj//15 ,//MID//punct//15 ansöka//VB|INF|AKT//conj//15 om//PP//case//21 ändring//NN|UTR|SIN|IND|NOM//obl//19 av//PP//case//25 en//DT|UTR|SIN|IND//det//24 lednings//NN|UTR|SIN|IND|GEN//nmod:poss//25 sträckning//NN|UTR|SIN|IND|NOM//nmod//21 ,//MID//punct//27 utförande//NN|NEU|SIN|IND|NOM//conj//25 eller//KN//cc//29 spänning//NN|UTR|SIN|IND|NOM//conj//25 .//MAD//punct//15
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//34 ska//VB|PRS|AKT//aux//34 kunna//VB|INF|AKT//aux//34 begränsas//VB|INF|SFO//conj//2 till//PP//mark//37 att//IE//mark//37 avse//VB|INF|AKT//advcl//34 endast//AB//advmod//37 den//PN|UTR|SIN|DEF|SUB/OBJ//det//42 eller//KN//cc//41 de//DT|UTR/NEU|PLU|DEF//conj//39 frågor//NN|UTR|PLU|IND|NOM//obj//37 i//PP//case//44 nätkoncessionen//NN|UTR|SIN|DEF|NOM//nmod//42 som//HP|-|-|-//nsubj:pass//46 berörs//VB|PRS|SFO//acl:relcl//42 av//PP//case//50 den//DT|UTR|SIN|DEF//det//50 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//50 ändringen//NN|UTR|SIN|DEF|NOM//obl:agent//46 samt//KN//cc//53 den//DT|UTR|SIN|DEF//det//53 sträcka//NN|UTR|SIN|IND|NOM//conj//34 som//HP|-|-|-//nsubj:pass//55 berörs//VB|PRS|SFO//acl:relcl//53 .//MID//punct//2
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Exempel//NN|NEU|PLU|IND|NOM//nsubj//63 kan//VB|PRS|AKT//aux//63 vara//VB|INF|AKT//cop//63 en//DT|UTR|SIN|IND//det//63 delvis//AB//advmod//62 ny//JJ|POS|UTR|SIN|IND|NOM//amod//63 sträckning//NN|UTR|SIN|IND|NOM//parataxis//2 ,//MID//punct//65 markförläggning//NN|UTR|SIN|IND|NOM//conj//63 av//PP//case//67 delar//NN|UTR|PLU|IND|NOM//nmod//65 av//PP//case//69 ledningen//NN|UTR|SIN|DEF|NOM//nmod//67 eller//KN//cc//71 spänningshöjning//NN|UTR|SIN|IND|NOM//conj//69 .//MAD//punct//63
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;I//PP//advmod//79 dag//NN|UTR|SIN|IND|NOM//fixed//73 måste//VB|PRS|AKT//aux//79 en//DT|UTR|SIN|IND//det//78 fullständig//JJ|POS|UTR|SIN|IND|NOM//amod//78 koncessionsprövning//NN|UTR|SIN|IND|NOM//nsubj:pass//79 göras//VB|INF|SFO//conj//63 i//PP//case//82 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//82 fall//NN|NEU|PLU|IND|NOM//obl//79 .//MAD//punct//63
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Om//SN//mark//87 prövningen//NN|UTR|SIN|DEF|NOM//nsubj//87 endast//AB//advmod//87 avser//VB|PRS|AKT//advcl//90 en//DT|UTR|SIN|IND//det//89 delsträcka//NN|UTR|SIN|IND|NOM//obj//87 innebär//VB|PRS|AKT//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//90 i//PP//advmod//90 dag//NN|UTR|SIN|IND|NOM//fixed//92 dessutom//AB//advmod//90 att//SN//mark//99 den//DT|UTR|SIN|DEF//det//98 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//98 delsträckan//NN|UTR|SIN|DEF|NOM//nsubj//99 får//VB|PRS|AKT//ccomp//90 en//DT|UTR|SIN|IND//det//102 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//102 nätkoncession//NN|UTR|SIN|IND|NOM//obj//99 ,//MID//punct//99 vanligtvis//AB//advmod//108 med//PP//case//108 en//DT|UTR|SIN|IND//det//108 annan//JJ|POS|UTR|SIN|IND|NOM//amod//108 skyddstid//NN|UTR|SIN|IND|NOM//obl//99 än//KN//case//110 nätkoncessionen//NN|UTR|SIN|DEF|NOM//nmod//108 för//PP//case//114 den//DT|UTR|SIN|DEF//det//114 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//114 ledningen//NN|UTR|SIN|DEF|NOM//nmod//110 .//MAD//punct//2
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Denna//DT|UTR|SIN|DEF//det//117 ordning//NN|UTR|SIN|IND|NOM//nsubj//121 är//VB|PRS|AKT//cop//121 således//AB//advmod//121 både//KN//cc//121 betungande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//2 och//KN//cc//123 opraktisk//JJ|POS|UTR|SIN|IND|NOM//conj//121 .//MAD//punct//2
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;En//DT|UTR|SIN|IND//det//1 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//8 om//PP//case//3 ändring//NN|UTR|SIN|IND|NOM//nmod//1 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 nätkoncession//NN|UTR|SIN|IND|NOM//nmod//3 bör//VB|PRS|AKT//aux//8 hanteras//VB|INF|SFO//ROOT//8 på//PP//case//11 samma//DT|UTR/NEU|SIN/PLU|IND//det//11 sätt//NN|NEU|SIN|IND|NOM//obl//8 som//KN//case//14 en//DT|UTR|SIN|IND//det//14 ansökan//NN|UTR|SIN|IND|NOM//nmod//11 om//PP//case//17 ny//JJ|POS|UTR|SIN|IND|NOM//amod//17 nätkoncession//NN|UTR|SIN|IND|NOM//nmod//14 eller//KN//cc//20 en//DT|UTR|SIN|IND//det//20 ansökan//NN|UTR|SIN|IND|NOM//conj//17 om//PP//case//22 omprövning//NN|UTR|SIN|IND|NOM//nmod//20 i//PP//case//24 den//DT|UTR|SIN|DEF//det//27 eller//KN//cc//26 de//DT|UTR/NEU|PLU|DEF//conj//24 frågor//NN|UTR|PLU|IND|NOM//nmod//20 som//HP|-|-|-//nsubj:pass//30 ska//VB|PRS|AKT//aux//30 prövas//VB|INF|SFO//acl:relcl//27 .//MAD//punct//8
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Ett//DT|NEU|SIN|IND//det//33 exempel//NN|NEU|SIN|IND|NOM//parataxis//8 är//VB|PRS|AKT//cop//33 att//IE//mark//36 utreda//VB|INF|AKT//csubj//33 effekterna//NN|UTR|PLU|DEF|NOM//obj//36 på//PP//case//39 miljö//NN|UTR|SIN|IND|NOM//nmod//37 och//KN//cc//41 markintrång//NN|NEU|SIN|IND|NOM//conj//39 av//PP//case//44 en//DT|UTR|SIN|IND//det//44 spänningshöjning//NN|UTR|SIN|IND|NOM//nmod//41 .//MAD//punct//33
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 därför//AB//mark//5 att//SN//fixed//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 införs//VB|PRS|SFO//advcl//1 en//DT|UTR|SIN|IND//det//8 ny//JJ|POS|UTR|SIN|IND|NOM//amod//8 ordning//NN|UTR|SIN|IND|NOM//nsubj:pass//5 för//PP//case//10 ändring//NN|UTR|SIN|IND|NOM//nmod//8 av//PP//case//12 nätkoncession//NN|UTR|SIN|IND|NOM//nmod//10 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//5 för//PP//case//16 omprövning//NN|UTR|SIN|IND|NOM//obl//5 .//MID//punct//1
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Eftersom//SN//mark//22 prövningen//NN|UTR|SIN|DEF|NOM//nsubj//22 inte//AB//advmod//22 är//VB|PRS|AKT//cop//22 fullständig//JJ|POS|UTR|SIN|IND|NOM//advcl//1 bör//VB|PRS|AKT//advmod//22 ett//DT|NEU|SIN|IND//det//25 beslut//NN|NEU|SIN|IND|NOM//obj//22 om//PP//mark//29 ändring//NN|UTR|SIN|IND|NOM//nsubj//29 inte//AB//advmod//29 leda//VB|INF|AKT//acl//25 till//PP//mark//35 att//SN//mark//35 en//DT|UTR|SIN|IND//det//34 ny//JJ|POS|UTR|SIN|IND|NOM//amod//34 skyddstid//NN|UTR|SIN|IND|NOM//nsubj:pass//35 inleds//VB|PRS|SFO//advcl//29 .//MAD//punct//1
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Ändring av nätkoncession för linje;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//38 innebär//VB|PRS|AKT//parataxis//1 att//SN//mark//51 en//DT|UTR|SIN|IND//det//41 ändring//NN|UTR|SIN|IND|NOM//nsubj//51 som//HP|-|-|-//nsubj//43 sker//VB|PRS|AKT//acl:relcl//41 efter//PP//mark//48 att//SN//mark//48 skyddstiden//NN|UTR|SIN|DEF|NOM//nsubj//48 har//VB|PRS|AKT//aux//48 gått//VB|SUP|AKT//advcl//43 ut//PL//compound:prt//48 inte//AB//advmod//51 förhindrar//VB|PRS|AKT//ccomp//38 att//SN//mark//56 en//DT|UTR|SIN|IND//det//54 omprövning//NN|UTR|SIN|IND|NOM//nsubj:pass//56 kan//VB|PRS|AKT//aux//56 inledas//VB|INF|SFO//ccomp//51 kort//AB//advmod//56 därefter//AB//advmod//56 .//MAD//punct//1

4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;En//DT|UTR|SIN|IND//det//1 nätkoncession//NN|UTR|SIN|IND|NOM//nsubj:pass//4 för//PP//case//3 linje//NN|UTR|SIN|IND|NOM//nmod//1 beviljas//VB|PRS|SFO//ROOT//4 för//PP//case//8 en//DT|UTR|SIN|IND//det//8 huvudsaklig//JJ|POS|UTR|SIN|IND|NOM//amod//8 sträckning//NN|UTR|SIN|IND|NOM//obl//4 och//KN//cc//10 utförande//NN|NEU|SIN|IND|NOM//conj//8 .//MAD//punct//4
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 medger//VB|PRS|AKT//parataxis//4 att//SN//mark//18 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 förändringar//NN|UTR|PLU|IND|NOM//nsubj//18 kan//VB|PRS|AKT//aux//18 ske//VB|INF|AKT//ccomp//13 utan//PP//mark//24 att//SN//mark//24 en//DT|UTR|SIN|IND//det//23 ny//JJ|POS|UTR|SIN|IND|NOM//amod//23 koncessionsansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//24 behövs//VB|PRS|SFO//advcl//18 .//MAD//punct//41
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;Trots//PP//case//27 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//41 kan//VB|PRS|AKT//aux//41 även//AB//advmod//31 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 justeringar//NN|UTR|PLU|IND|NOM//nsubj//41 av//PP//case//34 en//DT|UTR|SIN|IND//det//34 anläggning//NN|UTR|SIN|IND|NOM//nmod//31 som//HP|-|-|-//nsubj:pass//36 omfattas//VB|PRS|SFO//acl:relcl//34 av//PP//case//38 nätkoncession//NN|UTR|SIN|IND|NOM//obl:agent//36 för//PP//case//40 linje//NN|UTR|SIN|IND|NOM//obl//36 innebära//VB|INF|AKT//advcl//13 att//SN//mark//47 en//DT|UTR|SIN|IND//det//45 ny//JJ|POS|UTR|SIN|IND|NOM//amod//45 nätkoncession//NN|UTR|SIN|IND|NOM//nsubj:pass//47 måste//VB|PRS|AKT//aux//47 sökas//VB|INF|SFO//ccomp//41 .//MAD//punct//13
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//52 kan//VB|PRS|AKT//aux//52 vara//VB|INF|AKT//cop//52 justeringar//NN|UTR|PLU|IND|NOM//nsubj//122 i//PP//case//56 samband//NN|NEU|SIN|IND|NOM//fixed//53 med//PP//fixed//53 detaljprojektering//NN|UTR|SIN|IND|NOM//nmod//52 ,//MID//punct//60 en//DT|UTR|SIN|IND//det//60 smärre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 flytt//NN|UTR|SIN|IND|NOM//conj//52 på//PP//case//64 grund//NN|UTR|SIN|IND|NOM//fixed//61 av//PP//fixed//61 vägarbeten//NN|NEU|PLU|IND|NOM//nmod//60 eller//KN//cc//71 att//SN//mark//71 en//DT|UTR|SIN|IND//det//69 ny//JJ|POS|UTR|SIN|IND|NOM//amod//69 transformatorstation//NN|UTR|SIN|IND|NOM//nsubj:pass//71 ska//VB|PRS|AKT//aux//71 kopplas//VB|INF|SFO//conj//52 in//PL//compound:prt//71 .//MAD//punct//52
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//75 innebär//VB|PRS|AKT//parataxis//52 att//SN//mark//81 även//AB//advmod//80 relativt//AB|POS//advmod//79 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 justeringar//NN|UTR|PLU|IND|NOM//nsubj//81 tar//VB|PRS|AKT//ccomp//75 lång//JJ|POS|UTR|SIN|IND|NOM//amod//83 tid//NN|UTR|SIN|IND|NOM//obj//81 .//MID//punct//75
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//86 justeringar//NN|UTR|PLU|IND|NOM//nsubj//89 bör//VB|PRS|AKT//aux//89 kunna//VB|INF|AKT//aux//89 ske//VB|INF|AKT//parataxis//75 ännu//AB//advmod//91 enklare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//89 än//KN//case//93 vad//HP|NEU|SIN|IND//obj//99 förslaget//NN|NEU|SIN|DEF|NOM//nsubj//99 om//PP//case//96 ändring//NN|UTR|SIN|IND|NOM//nmod//94 av//PP//case//98 nätkoncession//NN|UTR|SIN|IND|NOM//nmod//96 medger//VB|PRS|AKT//advcl//89 .//MID//punct//52
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//105 bör//VB|PRS|AKT//aux//105 därför//AB//advmod//105 vara//VB|INF|AKT//cop//105 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//52 att//IE//mark//107 justera//VB|INF|AKT//csubj//105 en//DT|UTR|SIN|IND//det//109 nätkoncession//NN|UTR|SIN|IND|NOM//obj//107 för//PP//case//111 linje//NN|UTR|SIN|IND|NOM//obl//107 vad//HP|NEU|SIN|IND//nsubj//113 avser//VB|PRS|AKT//acl//111 sträckning//NN|UTR|SIN|IND|NOM//obj//113 och//KN//cc//116 utförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//114 om//PP//case//120 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 tre//RG|NOM//nummod//120 kriterier//NN|NEU|PLU|IND|NOM//nmod//116 är//VB|PRS|AKT//cop//122 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//13 ://MAD//punct//13
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;•//NN|UTR|SIN|IND|NOM//advmod//5 Ledningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 funktion//NN|UTR|SIN|IND|NOM//nsubj//5 ska//VB|PRS|AKT//aux//5 vara//VB|INF|AKT//cop//5 densamma//PN|UTR|SIN|DEF|SUB/OBJ//ROOT//5 .//MAD//punct//5
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//8 hindrar//VB|PRS|AKT//parataxis//5 inte//AB//advmod//8 att//SN//mark//13 ändringen//NN|UTR|SIN|DEF|NOM//nsubj//13 kan//VB|PRS|AKT//aux//13 bero//VB|INF|AKT//ccomp//8 på//PP//mark//19 att//SN//mark//19 en//DT|UTR|SIN|IND//det//18 ny//JJ|POS|UTR|SIN|IND|NOM//amod//18 anläggning//NN|UTR|SIN|IND|NOM//nsubj:pass//19 ansluts//VB|PRS|SFO//advcl//13 ,//MID//punct//24 till//PP//advmod//24 exempel//NN|NEU|SIN|IND|NOM//fixed//21 en//DT|UTR|SIN|IND//det//24 transformatorstation//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//8
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;•//NN|UTR|SIN|IND|NOM//nmod//1 Överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//3 ska//VB|PRS|AKT//aux//3 finnas//VB|INF|SFO//ROOT//3 med//PP//case//7 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 markägare//NN|UTR|PLU|IND|NOM//obl//3 .//MAD//punct//3
4.5.1 Möjligheter till ändring, justering och omprövning av nätkoncession för linje / Justering av nätkoncession för linje;•//NN|UTR|SIN|IND|NOM//mark//7 Ingen//DT|UTR|SIN|IND//det//3 ny//JJ|POS|UTR|SIN|IND|NOM//amod//3 miljöpåverkan//NN|UTR|SIN|IND|NOM//nsubj//7 av//PP//case//5 betydelse//NN|UTR|SIN|IND|NOM//nmod//3 behöver//VB|PRS|AKT//aux//7 ske//VB|INF|AKT//ROOT//7 ,//MID//punct//17 alternativt//AB|POS//advmod//17 att//SN//mark//14 relevant//JJ|POS|UTR|SIN|IND|NOM//amod//12 miljöprövning//NN|UTR|SIN|IND|NOM//nsubj//14 har//VB|PRS|AKT//aux//14 skett//VB|SUP|AKT//acl//9 innan//SN//mark//17 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//17 lämnas//VB|PRS|SFO//conj//7 in//PL//compound:prt//17 till//PP//case//20 nätmyndigheten//NN|UTR|SIN|DEF|NOM//obl//17 .//MAD//punct//7
