Utbildningsanställning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
2.5.1 Jobbgaranti för ungdomar;Jobbgaranti//NN|UTR|SIN|IND|NOM//nsubj//4 för//PP//case//2 ungdomar//NN|UTR|PLU|IND|NOM//nmod//0 kan//VB|PRS|AKT//aux//4 erbjudas//VB|INF|SFO//ROOT//4 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 ungdomar//NN|UTR|PLU|IND|NOM//obj//4 från//PP//advmod//4 och//KN//fixed//7 med//PP//case//11 den//DT|UTR|SIN|DEF//det//11 dag//NN|UTR|SIN|IND|NOM//fixed//7 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//13 fyller//VB|PRS|AKT//acl:relcl//11 16//RG|NOM//nummod//15 år//NN|NEU|PLU|IND|NOM//obj//13 och//KN//cc//20 till//PP//case//18 dess//AB//obl//20 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//20 fyller//VB|PRS|AKT//conj//4 25//RG|NOM//nummod//22 år//NN|NEU|PLU|IND|NOM//obj//20 under//PP//case//24 förutsättning//NN|UTR|SIN|IND|NOM//obl//20 att//SN//mark//28 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//28 varit//VB|SUP|AKT//cop//28 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//24 och//KN//cc//30 anmälda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//28 som//KN//mark//32 arbetssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//28 hos//PP//case//36 den//DT|UTR|SIN|DEF//det//36 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//obl//28 under//PP//case//40 en//DT|UTR|SIN|IND//det//40 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 period//NN|UTR|SIN|IND|NOM//obl//28 om//PP//case//43 90//RG|NOM//nummod//43 dagar//NN|UTR|PLU|IND|NOM//nmod//40 under//PP//case//46 en//DT|UTR|SIN|IND//det//46 ramtid//NN|UTR|SIN|IND|NOM//nmod//43 om//PP//case//49 fyra//RG|NOM//nummod//49 månader//NN|UTR|PLU|IND|NOM//nmod//46 .//MAD//punct//4
2.5.1 Jobbgaranti för ungdomar;En//DT|UTR|SIN|IND//det//1 anvisning//NN|UTR|SIN|IND|NOM//nsubj//8 till//PP//case//4 ett//DT|NEU|SIN|IND//det//4 program//NN|NEU|SIN|IND|NOM//nmod//1 ska//VB|PRS|AKT//aux//8 vara//VB|INF|AKT//cop//8 arbetsmarknadspolitiskt//AB|POS//advmod//8 motiverad//PC|PRF|UTR|SIN|IND|NOM//ROOT//8 .//MAD//punct//8
2.5.1 Jobbgaranti för ungdomar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 betyder//VB|PRS|AKT//parataxis//8 att//SN//mark//16 en//DT|UTR|SIN|IND//det//14 anvisning//NN|UTR|SIN|IND|NOM//nsubj:pass//16 får//VB|PRS|AKT//aux//16 göras//VB|INF|SFO//ccomp//11 endast//AB//advmod//16 om//SN//mark//20 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//20 framstår//VB|PRS|AKT//advcl//16 som//KN//mark//22 lämplig//JJ|POS|UTR|SIN|IND|NOM//xcomp//20 både//KN//cc//26 för//PP//case//26 den//DT|UTR|SIN|DEF//det//26 enskilde//JJ|POS|MAS|SIN|DEF|NOM//conj//20 och//KN//cc//32 ur//PP//case//32 ett//DT|NEU|SIN|IND//det//32 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 arbetsmarknadspolitiskt//JJ|POS|NEU|SIN|IND|NOM//amod//32 perspektiv//NN|NEU|SIN|IND|NOM//conj//26 .//MAD//punct//11
2.5.1 Jobbgaranti för ungdomar;Inledningsvis//AB//obl//10 ,//MID//punct//0 i//PP//case//3 normalfallet//NN|NEU|SIN|DEF|NOM//nmod//0 minst//AB|SUV//advmod//5 tre//RG|NOM//nummod//6 månader//NN|UTR|PLU|IND|NOM//nmod//3 ,//MID//punct//0 ska//VB|PRS|AKT//aux//10 aktiviteterna//NN|UTR|PLU|DEF|NOM//nsubj//10 täcka//VB|INF|AKT//ROOT//10 arbetsutbudet//NN|NEU|SIN|DEF|NOM//obj//10 och//KN//cc//13 omfatta//VB|INF|AKT//conj//10 ://MID//punct//13 -//MID//punct//13
2.5.1 Jobbgaranti för ungdomar;fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//17 kartläggning//NN|UTR|SIN|IND|NOM//appos//13 ,//MID//punct//13 -//MID//punct//20 studie-//NN|UTR|-|-|SMS//appos//13 och//KN//cc//22 yrkesvägledning//NN|UTR|SIN|IND|NOM//conj//20 ,//MID//punct//13 och//KN//cc//26 -//MID//punct//26 jobbsökaraktiviteter//NN|UTR|PLU|IND|NOM//conj//10 med//PP//case//28 coachning//NN|UTR|SIN|IND|NOM//nmod//26 .//MAD//punct//10
2.5.1 Jobbgaranti för ungdomar;Därefter//AB//advmod//4 bör//VB|PRS|AKT//aux//4 aktiviteterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//4 ovan//AB//advmod//4 kombineras//VB|PRS|SFO//ROOT//4 med//PP//case//4 -//MID//punct//7 arbetspraktik//NN|UTR|SIN|IND|NOM//obl//4 ,//MID//punct//14 även//AB//advmod//14 i//PP//case//14 form//NN|UTR|SIN|IND|NOM//fixed//10 av//PP//fixed//10 praktisk//JJ|POS|UTR|SIN|IND|NOM//amod//14 kompetensutveckling//NN|UTR|SIN|IND|NOM//conj//7 -//MID//punct//14 utbildning//NN|UTR|SIN|IND|NOM//conj//7 -//MID//punct//16 stöd//NN|NEU|SIN|IND|NOM//conj//7 till//PP//case//20 näringsverksamhet//NN|UTR|SIN|IND|NOM//nmod//18 eller//KN//cc//24 -//MID//punct//24 arbetslivsinriktad//PC|PRF|UTR|SIN|IND|NOM//amod//24 rehabilitering//NN|UTR|SIN|IND|NOM//conj//18
2.5.1 Jobbgaranti för ungdomar;Jobbsökaraktiviteter//NN|UTR|PLU|IND|NOM//nsubj//6 ska//VB|PRS|AKT//aux//6 under//PP//case//3 arbetspraktik//NN|UTR|SIN|IND|NOM//obl//6 och//KN//cc//5 utbildning//NN|UTR|SIN|IND|NOM//conj//3 motsvara//VB|INF|AKT//ROOT//6 minst//AB|SUV//advmod//8 fyra//RG|NOM//nummod//9 timmar//NN|UTR|PLU|IND|NOM//obj//6 per//PP//case//11 vecka//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//14 regelbundet//AB//nsubj:pass//14 redovisas//VB|INF|SFO//conj//6 till//PP//compound:prt//14 och//KN//cc//17 följas//VB|INF|SFO//conj//14 upp//PL//compound:prt//17 av//PP//case//20 Arbetsförmedlingen//PM|NOM//obl:agent//17 .//MAD//punct//6
2.5.1 Jobbgaranti för ungdomar;Arbetspraktik//NN|UTR|SIN|IND|NOM//nsubj//23 innebär//VB|PRS|AKT//parataxis//6 praktik//NN|UTR|SIN|IND|NOM//obj//23 på//PP//case//27 en//DT|UTR|SIN|IND//det//27 arbetsplats//NN|UTR|SIN|IND|NOM//obl//23 som//HP|-|-|-//nsubj:pass//29 anordnas//VB|PRS|SFO//acl:relcl//27 av//PP//case//31 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//29 som//HP|-|-|-//obl//34 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//34 ingår//VB|PRS|AKT//acl:relcl//31 överenskommelse//NN|UTR|SIN|IND|NOM//obj//34 med//PP//case//32 .//MAD//punct//6
2.5.1 Jobbgaranti för ungdomar;Arbetspraktik//NN|UTR|SIN|IND|NOM//nsubj//40 får//VB|PRS|AKT//aux//40 pågå//VB|INF|AKT//conj//6 under//PP//case//44 längst//AB|SUV//advmod//43 tre//RG|NOM//nummod//44 månader//NN|UTR|PLU|IND|NOM//obl//40 .//MAD//punct//6
2.5.1 Jobbgaranti för ungdomar;Utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 erbjudas//VB|INF|SFO//ROOT//2 som//KN//case//6 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 yrkesinriktad//PC|PRF|UTR|SIN|IND|NOM//amod//6 utbildning//NN|UTR|SIN|IND|NOM//obl//2 för//PP//mark//9 att//IE//mark//9 förbättra//VB|INF|AKT//advcl//2 möjligheten//NN|UTR|SIN|DEF|NOM//obj//9 till//PP//case//13 en//DT|UTR|SIN|IND//det//13 anställning//NN|UTR|SIN|IND|NOM//nmod//10 .//MAD//punct//2
2.5.1 Jobbgaranti för ungdomar;Utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//18 kan//VB|PRS|AKT//aux//18 också//AB//advmod//18 erbjudas//VB|INF|SFO//parataxis//2 som//KN//case//22 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 allmänteoretisk//JJ|POS|UTR|SIN|IND|NOM//amod//22 utbildning//NN|UTR|SIN|IND|NOM//obl//18 som//HP|-|-|-//nsubj//25 kan//VB|PRS|AKT//aux//25 underlätta//VB|INF|AKT//acl:relcl//22 att//IE//mark//27 påbörja//VB|INF|AKT//xcomp//25 eller//KN//cc//29 återgå//VB|INF|AKT//conj//27 till//PP//case//31 utbildning//NN|UTR|SIN|IND|NOM//obl//29 ,//MID//punct//36 så//AB//advmod//34 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//36 studiemotiverande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 utbildning//NN|UTR|SIN|IND|NOM//obl//18 i//PP//case//39 folkhögskolors//NN|UTR|PLU|IND|GEN//nmod:poss//39 regi//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//2

2.5.2 Exempel på aktiviteter i samverkan;Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 verksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//4 ska//VB|PRS|AKT//aux//4 bedrivas//VB|INF|SFO//ROOT//4 i//PP//case//6 samverkan//NN|UTR|SIN|IND|NOM//obl//4 med//PP//case//9 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 aktörer//NN|UTR|PLU|IND|NOM//nmod//6 på//PP//case//11 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//9 ,//MID//punct//4 såsom//KN//mark//15 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//15 parter//NN|UTR|PLU|IND|NOM//obl//4 ,//MID//punct//17 myndigheter//NN|UTR|PLU|IND|NOM//conj//15 ,//MID//punct//19 kommuner//NN|UTR|PLU|IND|NOM//conj//15 ,//MID//punct//22 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 företag//NN|NEU|PLU|IND|NOM//conj//15 och//KN//cc//24 organisationer//NN|UTR|PLU|IND|NOM//conj//15 .//MID//punct//4
2.5.2 Exempel på aktiviteter i samverkan;Nedan//AB//advmod//27 följer//VB|PRS|AKT//parataxis//4 några//DT|UTR/NEU|PLU|IND//det//29 exempel//NN|NEU|PLU|IND|NOM//obj//27 på//PP//case//31 samverkan//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//4
2.5.2 Exempel på aktiviteter i samverkan;Yrkesåret//NN|NEU|SIN|DEF|NOM//ROOT//0
2.5.2 Exempel på aktiviteter i samverkan;Gnosjö//PM|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 pilotkommun//NN|UTR|SIN|IND|NOM//ROOT//2 i//PP//case//6 ett//DT|NEU|SIN|IND//det//6 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//6 projekt//NN|NEU|SIN|IND|NOM//obl//2 för//PP//mark//9 att//IE//mark//9 stärka//VB|INF|AKT//advcl//2 industrins//NN|UTR|SIN|DEF|GEN//nmod:poss//11 konkurrenskraft//NN|UTR|SIN|IND|NOM//obj//9 och//KN//punct//2 för//PP//mark//15 att//IE//mark//15 förbättra//VB|INF|AKT//advcl//2 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//15 för//PP//case//19 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 ungdomar//NN|UTR|PLU|IND|NOM//nmod//16 att//IE//mark//21 komma//VB|INF|AKT//advcl//15 in//PL//compound:prt//21 på//PP//case//24 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//obl//21 .//MAD//punct//2
2.5.2 Exempel på aktiviteter i samverkan;Projektet//NN|NEU|SIN|DEF|NOM//nsubj:pass//27 kallas//VB|PRS|SFO//parataxis//2 Yrkesåret//NN|NEU|SIN|DEF|NOM//xcomp//27 och//KN//cc//30 Arbetsförmedlingen//PM|NOM//conj//28 ,//MID//punct//27 IF//PM|NOM//nmod//33 Metall//PM|NOM//appos//2 och//KN//cc//35 Teknikföretagen//NN|UTR|SIN|DEF|NOM//conj//33 deltar//VB|PRS|AKT//conj//2 tillsammans//AB//advmod//41 med//PP//case//41 det//DT|NEU|SIN|DEF//det//41 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 näringslivet//NN|NEU|SIN|DEF|NOM//obl//36 och//KN//cc//43 Gnosjö//PM|NOM//conj//41 kommun//NN|UTR|SIN|IND|NOM//conj//41 ,//MID//punct//46 Gislaveds//PM|GEN//conj//41 kommun//NN|UTR|SIN|IND|NOM//flat//46 ,//MID//punct//50 Vaggeryds//PM|NOM//amod//50 kommun//NN|UTR|SIN|IND|NOM//conj//41 och//KN//cc//52 Värnamo//PM|GEN//conj//41 kommun//NN|UTR|SIN|IND|NOM//conj//41 .//MAD//punct//2
2.5.2 Exempel på aktiviteter i samverkan;Projektet//NN|NEU|SIN|DEF|NOM//nsubj//1 bygger//VB|PRS|AKT//ROOT//1 på//PP//mark//7 att//SN//mark//7 fack//NN|NEU|PLU|IND|NOM//nsubj//7 och//KN//cc//6 arbetsgivare//NN|UTR|PLU|IND|NOM//conj//4 kommit//VB|SUP|AKT//advcl//1 överens//PL//compound:prt//7 om//PP//mark//13 vilken//HD|UTR|SIN|IND//det//11 minimikompetens//NN|UTR|SIN|IND|NOM//dislocated//13 som//HP|-|-|-//nsubj:pass//13 krävs//VB|PRS|SFO//advcl//7 för//PP//mark//16 att//IE//mark//16 klara//VB|INF|AKT//advcl//13 ett//DT|NEU|SIN|IND//det//18 industrijobb//NN|NEU|SIN|IND|NOM//obj//16 .//MAD//punct//1
2.5.2 Exempel på aktiviteter i samverkan;Yrkesåret//NN|NEU|SIN|DEF|NOM//nsubj//28 ska//VB|PRS|AKT//aux//28 sedan//AB//advmod//28 genom//PP//case//24 utbildning//NN|UTR|SIN|IND|NOM//obl//28 och//KN//cc//26 handlett//PC|PRF|NEU|SIN|IND|NOM//conj//24 arbete//NN|NEU|SIN|IND|NOM//conj//24 leda//VB|INF|AKT//conj//1 fram//AB//advmod//28 till//PP//case//32 den//DT|UTR|SIN|DEF//det//32 kompetensen//NN|UTR|SIN|DEF|NOM//obl//28 .//MID//punct//28
2.5.2 Exempel på aktiviteter i samverkan;När//HA//mark//37 projektet//NN|NEU|SIN|DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//37 avslutat//PC|PRF|NEU|SIN|IND|NOM//advcl//40 ska//VB|PRS|AKT//aux//40 deltagarna//NN|UTR|PLU|DEF|NOM//nsubj//40 få//VB|INF|AKT//parataxis//28 ett//DT|NEU|SIN|IND//det//42 certifikat//NN|NEU|SIN|IND|NOM//obj//40 som//HP|-|-|-//nsubj//45 ska//VB|PRS|AKT//aux//45 visa//VB|INF|AKT//acl:relcl//42 att//SN//mark//48 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//48 nått//VB|SUP|AKT//ccomp//45 grundkompetensen//NN|UTR|SIN|DEF|NOM//obj//48 och//KN//cc//54 som//HP|-|-|-//obj//54 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//54 kan//VB|PRS|AKT//aux//54 använda//VB|INF|AKT//conj//45 om//SN//mark//58 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//58 vill//VB|PRS|AKT//aux//58 söka//VB|INF|AKT//ccomp//54 jobb//NN|NEU|SIN|IND|NOM//obj//58 i//PP//case//62 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 företag//NN|NEU|PLU|IND|NOM//obl//58 .//MAD//punct//28
2.5.2 Exempel på aktiviteter i samverkan;De//DT|UTR/NEU|PLU|DEF//det//2 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 företag//NN|NEU|PLU|IND|NOM//nsubj//6 som//HP|-|-|-//nsubj//4 anmält//VB|SUP|AKT//acl:relcl//2 intresse//NN|NEU|SIN|IND|NOM//obj//4 matchas//VB|INF|SFO//ROOT//6 med//PP//case//10 en//DT|UTR|SIN|IND//det//10 långtidsarbetslös//JJ|POS|UTR|SIN|IND|NOM//amod//10 ungdom//NN|UTR|SIN|IND|NOM//obl//6 .//MAD//punct//6
2.5.2 Exempel på aktiviteter i samverkan;De//DT|UTR/NEU|PLU|DEF//det//15 inledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 16//RG|NOM//nummod//15 veckorna//NN|UTR|PLU|DEF|NOM//nsubj//17 är//VB|PRS|AKT//cop//17 utbildning//NN|UTR|SIN|IND|NOM//parataxis//6 i//PP//case//20 Arbetsförmedlingens//PM|GEN//nmod:poss//20 regi//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//17
2.5.2 Exempel på aktiviteter i samverkan;Ungdomarna//NN|UTR|PLU|DEF|NOM//nsubj//23 får//VB|PRS|AKT//parataxis//17 under//PP//case//26 denna//DT|UTR|SIN|DEF//det//26 tid//NN|UTR|SIN|IND|NOM//obl//23 aktivitetsstöd//NN|NEU|SIN|IND|NOM//obj//23 eller//KN//cc//29 utvecklingsersättning//NN|UTR|SIN|IND|NOM//conj//27 ,//MID//punct//23 dvs.//AB|AN//advmod//32 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//33 ersättning//NN|UTR|SIN|IND|NOM//obj//23 som//HP|-|-|-//nsubj:pass//35 utbetalas//VB|PRS|SFO//acl:relcl//33 av//PP//case//37 Försäkringskassan//NN|UTR|SIN|DEF|NOM//obl:agent//35 .//MAD//punct//6
2.5.2 Exempel på aktiviteter i samverkan;Därefter//AB//advmod//1 inleds//VB|PRS|SFO//ROOT//1 en//DT|UTR|SIN|IND//det//3 anställning//NN|UTR|SIN|IND|NOM//nsubj:pass//1 hos//PP//case//5 företaget//NN|NEU|SIN|DEF|NOM//nmod//3 .//MAD//punct//1
2.5.2 Exempel på aktiviteter i samverkan;Anställningsvillkoren//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 regleras//VB|PRS|SFO//parataxis//1 av//PP//case//11 det//DT|NEU|SIN|DEF//det//11 Yrkesintroduktionsavtal//NN|NEU|SIN|IND|NOM//obl:agent//8 som//HP|-|-|-//obj//15 IF//PM|NOM//nmod//14 Metall//PM|NOM//nsubj//15 tecknat//VB|SUP|AKT//acl:relcl//11 med//PP//case//17 Teknikarbetsgivarna//NN|UTR|PLU|DEF|NOM//obl//15 .//MAD//punct//1
2.5.2 Exempel på aktiviteter i samverkan;Avtalet//NN|NEU|SIN|DEF|NOM//nsubj//1 gör//VB|PRS|AKT//ROOT//1 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//1 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//1 att//IE//mark//5 anställa//VB|INF|AKT//advcl//1 ungdomar//NN|UTR|PLU|IND|NOM//obj//5 under//PP//case//9 25//RG|NOM//nummod//9 år//NN|NEU|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj//11 saknar//VB|PRS|AKT//acl:relcl//9 relevant//JJ|POS|UTR|SIN|IND|NOM//amod//13 yrkeserfarenhet//NN|UTR|SIN|IND|NOM//obj//11 ,//MID//punct//17 med//PP//case//17 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 villkor//NN|NEU|PLU|IND|NOM//obl//5 .//MAD//punct//17
2.5.2 Exempel på aktiviteter i samverkan;Anställningarna//NN|UTR|PLU|DEF|NOM//nsubj//21 ska//VB|PRS|AKT//aux//21 vara//VB|INF|AKT//conj//1 på//PP//case//23 visstid//NN|UTR|SIN|IND|NOM//advmod//21 i//PP//advmod//23 upp//AB//fixed//24 till//PP//case//28 tolv//RG|NOM//nummod//28 månader//NN|UTR|PLU|IND|NOM//obl//23 med//PP//case//30 möjlighet//NN|UTR|SIN|IND|NOM//obl//23 till//PP//case//35 en//DT|UTR|SIN|IND//det//35 lika//AB//advmod//34 lång//JJ|POS|UTR|SIN|IND|NOM//amod//35 förlängning//NN|UTR|SIN|IND|NOM//nmod//30 .//MAD//punct//1
2.5.2 Exempel på aktiviteter i samverkan;Den//DT|UTR|SIN|DEF//det//1 anställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//nsubj//3 ska//VB|PRS|AKT//aux//3 få//VB|INF|AKT//ROOT//3 handledning//NN|UTR|SIN|IND|NOM//obj//3 och//KN//cc//8 en//DT|UTR|SIN|IND//det//8 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//8 utvecklingsplan//NN|UTR|SIN|IND|NOM//conj//4 som//HP|-|-|-//nsubj//10 beskriver//VB|PRS|AKT//acl:relcl//8 arbetsuppgifter//NN|UTR|PLU|IND|NOM//obj//10 ,//MID//punct//13 utbildnings-//NN|UTR|-|-|SMS//conj//11 och//KN//cc//15 introduktionsinsatser//NN|UTR|PLU|IND|NOM//conj//11 .//MAD//punct//3
2.5.2 Exempel på aktiviteter i samverkan;Lönen//NN|UTR|SIN|DEF|NOM//obj//3 ska//VB|PRS|AKT//aux//21 som//KN//mark//21 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//21 uppgå//VB|INF|AKT//acl:relcl//17 till//PP//case//24 75//RG|NOM//nummod//24 procent//NN|UTR|PLU|IND|NOM//obl//21 av//PP//case//27 avtalets//NN|NEU|SIN|DEF|GEN//nmod:poss//27 lägstalön//NN|UTR|SIN|IND|NOM//nmod//24 .//MAD//punct//3
2.5.2 Exempel på aktiviteter i samverkan;Avtalet//NN|NEU|SIN|DEF|NOM//nsubj//5 om//PP//case//2 yrkesintroduktion//NN|UTR|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//5 ett//DT|NEU|SIN|IND//det//5 ramavtal//NN|NEU|SIN|IND|NOM//ROOT//5 och//KN//cc//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 krävs//VB|PRS|SFO//conj//5 att//SN//mark//11 parterna//NN|UTR|PLU|DEF|NOM//nsubj//11 kommer//VB|PRS|AKT//csubj//8 överens//PL//compound:prt//11 lokalt//AB|POS//advmod//11 för//PP//mark//19 att//SN//mark//19 anställning//NN|UTR|SIN|IND|NOM//nsubj//19 ska//VB|PRS|AKT//aux//19 vara//VB|INF|AKT//cop//19 möjlig//JJ|POS|UTR|SIN|IND|NOM//advcl//11 .//MAD//punct//5
2.5.2 Exempel på aktiviteter i samverkan;Unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 Jobb//NN|NEU|PLU|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 ett//DT|NEU|SIN|IND//det//4 projekt//NN|NEU|SIN|IND|NOM//ROOT//4 som//HP|-|-|-//nsubj:pass//6 drivs//VB|PRS|SFO//acl:relcl//4 av//PP//case//8 Swedbank//PM|NOM//obl:agent//6 och//KN//cc//10 sparbankerna//NN|UTR|PLU|DEF|NOM//conj//8 .//MAD//punct//4
2.5.2 Exempel på aktiviteter i samverkan;Projektet//NN|NEU|SIN|DEF|NOM//nsubj//13 startade//VB|PRT|AKT//conj//4 hösten//NN|UTR|SIN|DEF|NOM//nmod//15 2009//RG|NOM//nummod//13 .//MAD//punct//4
2.5.2 Exempel på aktiviteter i samverkan;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//27 med//PP//case//20 Unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//20 Jobb//NN|NEU|PLU|IND|NOM//nmod//17 är//VB|PRS|AKT//cop//27 att//SN//mark//27 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//25 arbetssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 ungdomar//NN|UTR|PLU|IND|NOM//nsubj//27 ska//VB|PRS|AKT//aux//27 få//VB|INF|AKT//parataxis//4 in//PL//compound:prt//27 en//DT|UTR|SIN|IND//det//30 fot//NN|UTR|SIN|IND|NOM//obj//27 på//PP//case//32 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//30 .//MAD//punct//27
2.5.2 Exempel på aktiviteter i samverkan;Meningen//NN|UTR|SIN|DEF|NOM//nsubj//1 är//VB|PRS|AKT//ROOT//1 att//SN//mark//9 bankerna//NN|UTR|PLU|DEF|NOM//nsubj//9 tillsammans//AB//advmod//7 med//PP//case//7 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//7 företagskunder//NN|UTR|PLU|IND|NOM//nmod//3 ska//VB|PRS|AKT//aux//9 försöka//VB|INF|AKT//ccomp//1 leverera//VB|INF|AKT//xcomp//9 så//AB//advmod//12 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 praktikplatser//NN|UTR|PLU|IND|NOM//obj//10 som//KN//mark//16 möjligt//JJ|POS|NEU|SIN|IND|NOM//acl//14 till//PP//case//18 Arbetsförmedlingen//PM|NOM//obl//16 .//MAD//punct//1
2.5.2 Exempel på aktiviteter i samverkan;Praktikplatserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//4 i//PP//case//3 Unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 Jobb//NN|NEU|PLU|IND|NOM//nmod//0 förmedlas//VB|PRS|SFO//ROOT//4 inom//PP//case//9 ramen//NN|UTR|SIN|DEF|NOM//fixed//5 för//PP//fixed//5 Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 erbjudande//NN|NEU|SIN|IND|NOM//obl//4 om//PP//case//11 Jobbgaranti//NN|UTR|SIN|IND|NOM//nmod//9 för//PP//case//13 ungdomar//NN|UTR|PLU|IND|NOM//nmod//11 .//MAD//punct//4
2.5.2 Exempel på aktiviteter i samverkan;Swedbank//PM|NOM//nsubj//18 och//KN//cc//17 sparbankerna//NN|UTR|PLU|DEF|NOM//conj//15 tar//VB|PRS|AKT//conj//4 initiativet//NN|NEU|SIN|DEF|NOM//obj//18 att//IE//mark//21 hitta//VB|INF|AKT//advcl//18 praktikplatser//NN|UTR|PLU|IND|NOM//obj//21 genom//PP//mark//25 att//IE//mark//25 anordna//VB|INF|AKT//advcl//21 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 temakvällar//NN|UTR|PLU|IND|NOM//obj//25 ,//MID//punct//30 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 ta//VB|INF|AKT//conj//18 emot//PL//compound:prt//30 praktikanter//NN|UTR|PLU|IND|NOM//obj//30 eller//KN//cc//36 genom//PP//mark//36 att//IE//mark//36 ta//VB|INF|AKT//conj//18 upp//PL//compound:prt//36 frågan//NN|UTR|SIN|DEF|NOM//obj//36 i//PP//case//40 möten//NN|NEU|PLU|IND|NOM//obl//36 med//PP//case//42 företagskunder//NN|UTR|PLU|IND|NOM//nmod//40 .//MAD//punct//18
