Kommittédirektiv;Allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bostadsföretag//NN|NEU|PLU|IND|NOM//ROOT//1 och//KN//cc//4 bostadssocial//JJ|POS|UTR|SIN|IND|NOM//amod//4 utveckling//NN|UTR|SIN|IND|NOM//conj//1
Bilaga 1 / Bakgrund;Under//PP//case//2 den//DT|UTR|SIN|DEF//det//2 tid//NN|UTR|SIN|IND|NOM//obl//14 då//HA//advmod//11 den//DT|UTR|SIN|DEF//det//6 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 bostadsföretagen//NN|NEU|PLU|DEF|NOM//nmod//6 utreds//VB|PRS|SFO//acl:relcl//2 har//VB|PRS|AKT//aux//14 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//14 beslutat//VB|SUP|AKT//ROOT//14 att//SN//mark//20 ett//DT|NEU|SIN|IND//det//18 tidsbegränsat//PC|PRF|NEU|SIN|IND|NOM//amod//18 sanktionssystem//NN|NEU|SIN|IND|NOM//nsubj//20 skall//VB|PRS|AKT//aux//20 gälla//VB|INF|AKT//ccomp//14 vars//HS|DEF//nmod:poss//22 syfte//NN|NEU|SIN|IND|NOM//obj//20 är//VB|PRS|AKT//cop//20 att//IE//mark//25 motverka//VB|INF|AKT//xcomp//20 att//SN//mark//30 de//DT|UTR/NEU|PLU|DEF//det//29 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 bostadsföretagen//NN|NEU|PLU|DEF|NOM//nsubj:pass//30 säljs//VB|PRS|SFO//ccomp//25 ut//PL//compound:prt//30 eller//KN//cc//35 att//SN//mark//35 pengar//NN|UTR|PLU|IND|NOM//nsubj:pass//35 förs//VB|PRS|SFO//conj//30 över//PL//compound:prt//35 från//PP//case//38 bostadsföretagen//NN|NEU|PLU|DEF|NOM//obl//35 till//PP//case//41 annan//JJ|POS|UTR|SIN|IND|NOM//amod//41 verksamhet//NN|UTR|SIN|IND|NOM//obl//35 i//PP//case//43 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//41 (//PAD//punct//43 prop//NN|UTR|SIN|IND|NOM//appos//43 .//MAD//punct//14
Bilaga 1 / Bakgrund;1998/99:122//RG|NOM//dep//14 ,//MID//punct//49 bet//VB|PRT|AKT//conj//47 .//MAD//punct//47
Bilaga 1 / Bakgrund;1998/99//RG|NOM//conj//47 ://MID//punct//51
Bilaga 1 / Bakgrund;BoU11//PM|NOM//conj//47 ,//MID//punct//53 rskr//NN|NEU|SIN|IND|NOM//conj//53 .//MID//punct//53
Bilaga 1 / Bakgrund;1998/99:251//RG|NOM//conj//47 )//PAD//punct//47 .//MAD//punct//14
Bilaga 1 / Bakgrund;Boendesociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//ROOT//0 beredningen//NN|UTR|SIN|DEF|NOM//obj//0
Bilaga 1 / Bakgrund;Den//DT|UTR|SIN|DEF//det//2 25//RG|NOM//nummod//2 juni//NN|UTR|SIN|IND|NOM//obl//4 1998//RG|NOM//nummod//2 beslutade//VB|PRT|AKT//ROOT//4 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//4 om//PP//case//7 direktiv//NN|NEU|PLU|IND|NOM//obl//4 för//PP//case//11 en//DT|UTR|SIN|IND//det//11 bostadssocial//JJ|POS|UTR|SIN|IND|NOM//amod//11 beredning//NN|UTR|SIN|IND|NOM//nmod//7 med//PP//case//14 parlamentarisk//JJ|POS|UTR|SIN|IND|NOM//amod//14 sammansättning//NN|UTR|SIN|IND|NOM//nmod//11 (//PAD//punct//14 dir//NN|AN//dep//4 .//MAD//punct//4
Bilaga 1 / Bakgrund;1998:56//RG|NOM//obl//4 )//PAD//punct//18 .//MAD//punct//21
Bilaga 1 / Bakgrund;Beredningen//NN|UTR|SIN|DEF|NOM//parataxis//4 ,//MID//punct//21 som//HP|-|-|-//nsubj//24 antagit//VB|SUP|AKT//acl:relcl//21 namnet//NN|NEU|SIN|DEF|NOM//nmod//26 Boendesociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//obj//24 beredningen//NN|UTR|SIN|DEF|NOM//obj//26 (//PAD//punct//27 In//PM|NOM//appos//27 1998:05//RG|NOM//nummod//29 )//PAD//punct//27 ,//MID//punct//35 skall//VB|PRS|AKT//aux//35 vara//VB|INF|AKT//cop//35 verksam//JJ|POS|UTR|SIN|IND|NOM//conj//4 till//AB//compound:prt//35 och//KN//fixed//36 med//PP//case//39 utgången//NN|UTR|SIN|DEF|NOM//obl//35 av//PP//case//42 år//NN|NEU|SIN|IND|NOM//nmod//42 2000//RG|NOM//nmod//39 .//MAD//punct//4
Bilaga 1 / Bakgrund;Enligt//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//4 skall//VB|PRS|AKT//aux//4 beredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 följa//VB|INF|AKT//ROOT//4 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//4 på//PP//case//9 det//DT|NEU|SIN|DEF//det//9 bostadssociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 området//NN|NEU|SIN|DEF|NOM//obl//4 och//KN//cc//11 föreslå//VB|INF|AKT//conj//4 åtgärder//NN|UTR|PLU|IND|NOM//obj//11 för//PP//mark//15 att//IE//mark//15 stödja//VB|INF|AKT//advcl//11 särskilt//AB//advmod//17 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 grupper//NN|UTR|PLU|IND|NOM//obj//15 på//PP//case//20 bostadsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//18 .//MAD//punct//4
Bilaga 1 / Bakgrund;Beredningen//NN|UTR|SIN|DEF|NOM//nsubj//31 skall//VB|PRS|AKT//aux//31 som//KN//mark//25 underlag//NN|NEU|SIN|IND|NOM//obl//31 för//PP//case//28 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//28 bedömningar//NN|UTR|PLU|IND|NOM//nmod//25 och//KN//cc//30 förslag//NN|NEU|PLU|IND|NOM//conj//28 göra//VB|INF|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//34 bostadssocial//JJ|POS|UTR|SIN|IND|NOM//amod//34 kartläggning//NN|UTR|SIN|IND|NOM//obj//31 av//PP//case//36 situationen//NN|UTR|SIN|DEF|NOM//nmod//34 på//PP//case//38 bostadsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//36 .//MAD//punct//31
Bilaga 1 / Bakgrund;Beredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 vidare//AB|KOM//advmod//3 haft//VB|SUP|AKT//ROOT//3 i//PP//compound:prt//3 uppdrag//NN|NEU|SIN|IND|NOM//fixed//4 att//IE//mark//7 följa//VB|INF|AKT//advcl//3 de//DT|UTR/NEU|PLU|DEF//det//10 bostadssociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 effekterna//NN|UTR|PLU|DEF|NOM//obj//7 av//PP//case//12 konkurser//NN|UTR|PLU|IND|NOM//nmod//10 och//KN//cc//14 rekonstruktioner//NN|UTR|PLU|IND|NOM//conj//12 för//PP//case//16 boende//NN|UTR|PLU|IND|NOM//nmod//14 i//PP//case//18 bostadsrätter//NN|UTR|PLU|IND|NOM//nmod//16 och//KN//cc//20 egnahem//NN|NEU|PLU|IND|NOM//conj//18 samt//KN//cc//23 att//IE//mark//23 föreslå//VB|INF|AKT//advcl//3 hur//HA//advmod//30 problemen//NN|NEU|PLU|DEF|NOM//nsubj:pass//30 med//PP//case//28 oseriösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 bostadsförmedlare//NN|UTR|PLU|IND|NOM//nmod//25 bör//VB|PRS|AKT//aux//30 hanteras//VB|INF|SFO//ccomp//23 .//MAD//punct//3
Bilaga 1 / Bakgrund;Dessa//DT|UTR/NEU|PLU|DEF//det//33 uppdrag//NN|NEU|PLU|IND|NOM//nsubj:pass//35 har//VB|PRS|AKT//aux//35 redovisats//VB|SUP|SFO//parataxis//3 till//PP//case//37 regeringen//NN|UTR|SIN|DEF|NOM//obl//35 den//DT|UTR|SIN|DEF//det//40 1//RO|NOM//nummod//40 juni//NN|UTR|SIN|IND|NOM//obl//35 1999//RG|NOM//nummod//40 (//PAD//punct//3 se//VB|IMP|AKT//parataxis//3 SOU//PM|NOM//obj//43 1999:72//RG|NOM//nmod//44 och//KN//cc//47 SOU//PM|NOM//conj//44 1999:71//RG|NOM//nmod//47 )//PAD//punct//43 .//MAD//punct//3
Bilaga 1 / Bakgrund;Beredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 betänkande//NN|NEU|SIN|IND|NOM//nsubj:pass//56 om//PP//case//55 oseriösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 bostadsförmedlare//NN|UTR|PLU|IND|NOM//nmod//52 remissbehandlas//VB|PRS|SFO//parataxis//3 för//PP//case//58 närvarande//NN|NEU|SIN|IND|NOM//xcomp//56 .//MAD//punct//3
Bilaga 1 / Bakgrund;De//DT|UTR/NEU|PLU|DEF//det//1 frågor//NN|UTR|PLU|IND|NOM//ROOT//1 som//HP|-|-|-//obj//8 Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//8 om//PP//case//5 allmännyttan//NN|UTR|SIN|DEF|NOM//nmod//3 och//KN//cc//7 bruksvärdet//NN|NEU|SIN|DEF|NOM//conj//5 behandlar//VB|PRS|AKT//acl:relcl//1 är//VB|PRS|AKT//cop//14 av//PP//case//14 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//14 och//KN//cc//13 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//11 betydelse//NN|UTR|SIN|IND|NOM//obj//8 för//PP//case//16 bostadspolitiken//NN|UTR|SIN|DEF|NOM//nmod//14 i//PP//case//18 framtiden//NN|UTR|SIN|DEF|NOM//nmod//16 .//MAD//punct//1
Bilaga 1 / Bakgrund;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//21 anser//VB|PRS|AKT//parataxis//1 därför//AB//mark//27 att//SN//fixed//22 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 diskussionsbetänkande//NN|NEU|SIN|IND|NOM//nsubj:pass//27 bör//VB|PRS|AKT//aux//27 värderas//VB|INF|SFO//advcl//21 närmare//AB|KOM//advmod//27 av//PP//case//32 en//DT|UTR|SIN|IND//det//32 parlamentarisk//JJ|POS|UTR|SIN|IND|NOM//amod//32 kommitté//NN|UTR|SIN|IND|NOM//obl:agent//27 .//MAD//punct//21
Bilaga 1 / Bakgrund;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//38 skall//VB|PRS|AKT//aux//38 bland//PP//advmod//38 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//36 bedöma//VB|INF|AKT//conj//21 behovet//NN|NEU|SIN|DEF|NOM//obj//38 av//PP//case//43 ett//DT|NEU|SIN|IND//det//43 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//43 regelverk//NN|NEU|SIN|IND|NOM//nmod//39 för//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 bostadsföretagen//NN|NEU|PLU|DEF|NOM//nmod//43 och//KN//cc//49 föreslå//VB|INF|AKT//conj//38 i//PP//mark//56 vilka//HD|UTR/NEU|PLU|IND//det//53 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 former//NN|UTR|PLU|IND|NOM//dislocated//56 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//56 kan//VB|PRS|AKT//aux//56 utvecklas//VB|INF|SFO//ccomp//49 .//MAD//punct//38
Bilaga 1 / Bakgrund;Också//AB//advmod//59 riksdagen//NN|UTR|SIN|DEF|NOM//nsubj//61 har//VB|PRS|AKT//aux//61 tillkännagett//VB|SUP|AKT//parataxis//38 att//SN//mark//67 en//DT|UTR|SIN|IND//det//65 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//65 utredning//NN|UTR|SIN|IND|NOM//nsubj//67 bör//VB|PRS|AKT//aux//67 komma//VB|INF|AKT//ccomp//61 till//PP//compound:prt//67 stånd//NN|NEU|SIN|IND|NOM//fixed//68 och//KN//cc//74 att//SN//mark//74 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//74 är//VB|PRS|AKT//cop//74 angeläget//JJ|POS|NEU|SIN|IND|NOM//conj//38 att//SN//mark//77 tillsättandet//NN|NEU|SIN|DEF|NOM//nsubj//77 sker//VB|PRS|AKT//csubj//74 med//PP//case//79 skyndsamhet//NN|UTR|SIN|IND|NOM//obl//77 (//PAD//punct//79 bet//VB|PRT|AKT//appos//79 .//MAD//punct//38
Bilaga 1 / Bakgrund;1998/99//RG|NOM//obl//38 ://MID//punct//83
Bilaga 1 / Bakgrund;BoU11//PM|NOM//appos//83 ,//MID//punct//85 rskr//NN|NEU|SIN|IND|NOM//conj//85 .//MID//punct//85
Bilaga 1 / Bakgrund;1998/99:251//RG|NOM//conj//85 )//PAD//punct//85 .//MAD//punct//21
Bilaga 1 / Bakgrund;Denna//DT|UTR|SIN|DEF//det//1 kommitté//NN|UTR|SIN|IND|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 vidare//AB|KOM//advmod//4 överta//VB|INF|AKT//ROOT//4 merparten//NN|UTR|SIN|DEF|NOM//obj//4 av//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 uppgifter//NN|UTR|PLU|IND|NOM//obl//4 som//HP|-|-|-//nsubj//10 kvarstår//VB|PRS|AKT//acl:relcl//8 för//PP//case//12 Boendesociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//10 beredningen//NN|UTR|SIN|DEF|NOM//flat//12 .//MAD//punct//4

Bilaga 1 / Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//5 skall//VB|PRS|AKT//aux//5 i//PP//case//4 sitt//PS|NEU|SIN|DEF//nmod:poss//4 arbete//NN|NEU|SIN|IND|NOM//obl//5 utgå//VB|INF|AKT//ROOT//5 från//PP//case//8 det//DT|NEU|SIN|DEF//det//8 diskussionsbetänkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//5 om//PP//case//10 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//8 av//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 bostadsföretagen//NN|NEU|PLU|DEF|NOM//nmod//10 som//HP|-|-|-//obj//21 Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//21 om//PP//case//18 allmännyttan//NN|UTR|SIN|DEF|NOM//nmod//16 och//KN//cc//20 bruksvärdet//NN|NEU|SIN|DEF|NOM//conj//18 lämnar//VB|PRS|AKT//acl:relcl//14 samt//KN//cc//24 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//24 ansvar//NN|NEU|SIN|IND|NOM//obj//21 inom//PP//case//26 bostadsförsörjningsområdet//NN|NEU|SIN|DEF|NOM//nmod//24 .//MAD//punct//5
Bilaga 1 / Uppdraget;En//DT|UTR|SIN|IND//det//30 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//30 uppgift//NN|UTR|SIN|IND|NOM//nsubj//31 blir//VB|PRS|AKT//conj//5 att//IE//mark//33 värdera//VB|INF|AKT//xcomp//31 utredarens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 förslag//NN|NEU|SIN|IND|NOM//obj//33 om//PP//case//38 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 verksamhetsformer//NN|UTR|PLU|IND|NOM//nmod//35 för//PP//case//42 icke//AB//advmod//41 vinstdrivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 företag//NN|NEU|PLU|IND|NOM//nmod//38 och//KN//cc//44 bedöma//VB|INF|AKT//conj//33 behovet//NN|NEU|SIN|DEF|NOM//obj//44 av//PP//case//49 ett//DT|NEU|SIN|IND//det//49 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//49 regelverk//NN|NEU|SIN|IND|NOM//nmod//45 för//PP//case//52 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//52 företag//NN|NEU|PLU|IND|NOM//nmod//49 .//MAD//punct//5
Bilaga 1 / Uppdraget;Vid//PP//case//1 värderingen//NN|UTR|SIN|DEF|NOM//obl//5 skall//VB|PRS|AKT//aux//5 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//5 särskilt//AB//advmod//5 belysa//VB|INF|AKT//ROOT//5 hur//HA//advmod//8 förslagen//NN|NEU|PLU|DEF|NOM//nsubj//8 står//VB|PRS|AKT//ccomp//5 i//PP//case//10 överensstämmelse//NN|UTR|SIN|IND|NOM//obl//8 med//PP//case//14 annan//JJ|POS|UTR|SIN|IND|NOM//amod//14 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//14 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//10 och//KN//cc//17 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 EG-regler//NN|UTR|PLU|IND|NOM//conj//14 på//PP//case//19 området//NN|NEU|SIN|DEF|NOM//nmod//17 .//MAD//punct//5
Bilaga 1 / Uppdraget;Vidare//AB|KOM//advmod//25 skall//VB|PRS|AKT//aux//25 förslagens//NN|NEU|PLU|DEF|GEN//nmod:poss//24 effekter//NN|UTR|PLU|IND|NOM//nsubj:pass//25 analyseras//VB|INF|SFO//parataxis//5 ur//PP//case//29 ett//DT|NEU|SIN|IND//det//29 samhällsekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//29 perspektiv//NN|NEU|SIN|IND|NOM//obl//25 .//MAD//punct//25
Bilaga 1 / Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//34 skall//VB|PRS|AKT//aux//34 särskilt//AB//advmod//34 analysera//VB|INF|AKT//parataxis//25 förslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 effekter//NN|UTR|PLU|IND|NOM//obj//34 på//PP//case//38 bostadsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//36 ,//MID//punct//42 den//DT|UTR|SIN|DEF//det//42 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 nyproduktionen//NN|UTR|SIN|DEF|NOM//conj//34 av//PP//case//44 hyresrätter//NN|UTR|PLU|IND|NOM//nmod//42 och//KN//cc//46 hyresutvecklingen//NN|UTR|SIN|DEF|NOM//conj//44 .//MAD//punct//34
Bilaga 1 / Uppdraget;Vid//PP//case//51 en//DT|UTR|SIN|IND//det//51 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//51 analys//NN|UTR|SIN|IND|NOM//obl//63 skall//VB|PRS|AKT//aux//63 effekter//NN|UTR|PLU|IND|NOM//nsubj:pass//63 för//PP//case//56 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 aktörer//NN|UTR|PLU|IND|NOM//nmod//53 på//PP//case//58 hyresmarknaden//NN|UTR|SIN|DEF|NOM//nmod//56 och//KN//cc//60 effekter//NN|UTR|PLU|IND|NOM//conj//58 på//PP//case//62 konkurrenssituationen//NN|UTR|SIN|DEF|NOM//nmod//60 beaktas//VB|INF|SFO//advcl//34 .//MAD//punct//25
Bilaga 1 / Uppdraget;Om//SN//mark//3 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//2 överväganden//NN|NEU|PLU|IND|NOM//nsubj//3 leder//VB|PRS|AKT//advcl//19 till//PP//mark//7 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 behövs//VB|PRS|SFO//advcl//3 ett//DT|NEU|SIN|IND//det//10 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//10 regelverk//NN|NEU|SIN|IND|NOM//nsubj:pass//7 för//PP//case//13 denna//DT|UTR|SIN|DEF//det//13 typ//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//15 företag//NN|NEU|PLU|IND|NOM//nmod//13 ,//MID//punct//19 skall//VB|PRS|AKT//aux//19 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//19 utarbeta//VB|INF|AKT//ROOT//19 en//DT|UTR|SIN|IND//det//22 komplett//JJ|POS|UTR|SIN|IND|NOM//amod//22 lagreglering//NN|UTR|SIN|IND|NOM//obj//19 samt//KN//cc//25 de//DT|UTR/NEU|PLU|DEF//det//25 författningsändringar//NN|UTR|PLU|IND|NOM//conj//22 i//PP//advmod//25 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//26 som//HP|-|-|-//nsubj//30 är//VB|PRS|AKT//cop//30 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//25 .//MAD//punct//19
Bilaga 1 / Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//37 skall//VB|PRS|AKT//aux//37 dock//AB//advmod//37 inte//AB//advmod//37 initialt//AB|POS//advmod//37 behandla//VB|INF|AKT//parataxis//19 skattefrågor//NN|UTR|PLU|IND|NOM//obj//37 .//MAD//punct//19
Bilaga 1 / Uppdraget;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//43 är//VB|PRS|AKT//cop//43 emellertid//AB//advmod//43 oförhindrad//JJ|POS|UTR|SIN|IND|NOM//parataxis//19 att//IE//mark//48 senare//AB|KOM//advmod//48 genom//PP//case//47 tilläggsdirektiv//NN|NEU|PLU|IND|NOM//obl//48 utvidga//VB|INF|AKT//advcl//43 uppdraget//NN|NEU|SIN|DEF|NOM//obj//48 till//PP//mark//52 att//IE//mark//52 avse//VB|INF|AKT//advcl//48 dessa//DT|UTR/NEU|PLU|DEF//det//54 frågor//NN|UTR|PLU|IND|NOM//obj//52 .//MAD//punct//43
Bilaga 1 / Uppdraget;Vid//PP//case//57 utformningen//NN|UTR|SIN|DEF|NOM//obl//63 av//PP//case//59 regelverket//NN|NEU|SIN|DEF|NOM//nmod//57 skall//VB|PRS|AKT//aux//63 kommittén//NN|UTR|SIN|DEF|NOM//nsubj//63 särskilt//AB//advmod//63 ta//VB|INF|AKT//conj//43 ställning//NN|UTR|SIN|IND|NOM//obj//63 till//PP//case//67 vilka//HD|UTR/NEU|PLU|IND//det//67 kriterier//NN|NEU|PLU|IND|NOM//obl//63 som//HP|-|-|-//nsubj//72 i//PP//case//70 framtiden//NN|UTR|SIN|DEF|NOM//obl//72 bör//VB|PRS|AKT//aux//72 gälla//VB|INF|AKT//acl:relcl//67 för//PP//mark//78 att//SN//mark//78 ett//DT|NEU|SIN|IND//det//76 företag//NN|NEU|SIN|IND|NOM//nsubj:pass//78 skall//VB|PRS|AKT//aux//78 definieras//VB|INF|SFO//advcl//72 som//KN//mark//80 allmännyttigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//78 .//MAD//punct//43
Bilaga 1 / Uppdraget;Det//DT|NEU|SIN|DEF//det//2 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 regelverket//NN|NEU|SIN|DEF|NOM//nsubj//5 skall//VB|PRS|AKT//aux//5 även//AB//advmod//5 säkerställa//VB|INF|AKT//ROOT//5 att//SN//mark//13 hyresgästerna//NN|UTR|PLU|DEF|NOM//nsubj//13 i//PP//case//11 de//DT|UTR/NEU|PLU|DEF//det//11 allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 bostadsföretagen//NN|NEU|PLU|DEF|NOM//nmod//7 kan//VB|PRS|AKT//aux//13 få//VB|INF|AKT//ccomp//5 ett//DT|NEU|SIN|IND//det//16 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//16 inflytande//NN|NEU|SIN|IND|NOM//obj//13 .//MAD//punct//5
Bilaga 1 / Uppdraget;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 kan//VB|PRS|AKT//aux//20 ske//VB|INF|AKT//parataxis//5 inom//PP//case//27 ramen//NN|UTR|SIN|DEF|NOM//fixed//21 för//PP//fixed//21 ett//DT|NEU|SIN|IND//det//27 fortsatt//PC|PRF|NEU|SIN|IND|NOM//amod//27 kommunalt//JJ|POS|NEU|SIN|IND|NOM//amod//27 ägande//NN|NEU|SIN|IND|NOM//obl//20 ,//MID//punct//36 men//KN//cc//36 även//AB//advmod//33 genom//PP//case//33 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 verksamhetsformer//NN|UTR|PLU|IND|NOM//obl//36 där//HA//advmod//36 hyresgästerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//36 ges//VB|PRS|SFO//conj//20 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//36 att//IE//mark//40 gemensamt//AB|POS//advmod//40 äga//VB|INF|AKT//acl//37 företagen//NN|NEU|PLU|DEF|NOM//obj//40 .//MAD//punct//5
Bilaga 1 / Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 dessutom//AB//advmod//3 fullfölja//VB|INF|AKT//ROOT//3 de//DT|UTR/NEU|PLU|DEF//det//6 huvudsakliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 intentionerna//NN|UTR|PLU|DEF|NOM//obj//3 i//PP//case//9 det//DT|NEU|SIN|DEF//det//9 arbete//NN|NEU|SIN|IND|NOM//obl//3 som//HP|-|-|-//nsubj//11 pågår//VB|PRS|AKT//acl:relcl//9 inom//PP//case//13 Boendesociala//PM|NOM//obl//11 beredningen//NN|UTR|SIN|DEF|NOM//obj//13 med//PP//mark//17 att//IE//mark//17 följa//VB|INF|AKT//advcl//11 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//17 på//PP//case//22 det//DT|NEU|SIN|DEF//det//22 bostadssociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 området//NN|NEU|SIN|DEF|NOM//obl//17 och//KN//cc//25 kunna//VB|INF|AKT//aux//25 lämna//VB|INF|AKT//conj//17 förslag//NN|NEU|SIN|IND|NOM//obj//25 till//PP//case//28 åtgärder//NN|UTR|PLU|IND|NOM//nmod//26 för//PP//mark//31 att//IE//mark//31 stödja//VB|INF|AKT//advcl//25 särskilt//AB//advmod//33 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 grupper//NN|UTR|PLU|IND|NOM//obj//31 på//PP//case//36 bostadsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//34 .//MAD//punct//3
Bilaga 1 / Uppdraget;Närmare//AB|KOM//ROOT//0 om//PP//case//2 uppdraget//NN|NEU|SIN|DEF|NOM//obl//0
Bilaga 1 / Uppdraget;Icke//AB//advmod//1 vinstdrivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 bostadsföretag//NN|NEU|PLU|IND|NOM//ROOT//2
Bilaga 1 / Uppdraget;Utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//2 skall//VB|PRS|AKT//aux//2 vara//VB|INF|AKT//ROOT//2 att//SN//mark//8 allmännyttiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 bostadsföretag//NN|NEU|PLU|IND|NOM//nsubj//8 inte//AB//advmod//8 skall//VB|PRS|AKT//aux//8 ha//VB|INF|AKT//ccomp//2 som//KN//mark//10 huvudsyfte//NN|NEU|SIN|IND|NOM//xcomp//8 att//IE//mark//12 generera//VB|INF|AKT//advcl//8 vinst//NN|UTR|SIN|IND|NOM//obj//12 .//MAD//punct//2
