Allmänna utgångspunkter;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//13 (//PAD//punct//2 1999:116//RG|NOM//appos//0 )//PAD//punct//2 om//PP//case//5 skiljeförfarande//NN|NEU|SIN|IND|NOM//nmod//0 (//PAD//punct//5 LSF//PM|NOM//appos//5 )//PAD//punct//5 är//VB|PRS|AKT//cop//13 nu//AB//advmod//13 femton//RG|NOM//nummod//12 år//NN|NEU|PLU|IND|NOM//nmod//13 gammal//JJ|POS|UTR|SIN|IND|NOM//ROOT//13 .//MID//punct//13
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;LSF//PM|NOM//nsubj//1 bygger//VB|PRS|AKT//ROOT//1 på//PP//case//3 grundtanken//NN|UTR|SIN|DEF|NOM//obl//1 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 är//VB|PRS|AKT//cop//8 två//RG|NOM//nummod//8 parter//NN|UTR|PLU|IND|NOM//ccomp//1 som//HP|-|-|-//nsubj//10 deltar//VB|PRS|AKT//acl:relcl//8 i//PP//case//13 ett//DT|NEU|SIN|IND//det//13 skiljeförfarande//NN|NEU|SIN|IND|NOM//obl//10 och//KN//cc//16 lagen//NN|UTR|SIN|DEF|NOM//nsubj//16 saknar//VB|PRS|AKT//conj//10 i//PP//case//18 princip//NN|UTR|SIN|IND|NOM//obl//16 bestämmelser//NN|UTR|PLU|IND|NOM//obj//16 för//PP//case//21 flerpartsförhållanden//NN|UTR|SIN|DEF|NOM//nmod//19 .//MAD//punct//1
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Problem//NN|NEU|PLU|IND|NOM//nsubj//26 kan//VB|PRS|AKT//aux//26 emellertid//AB//advmod//26 uppkomma//VB|INF|AKT//parataxis//1 när//HA//mark//30 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 är//VB|PRS|AKT//cop//30 fråga//NN|UTR|SIN|IND|NOM//advcl//26 om//PP//case//33 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//33 tvister//NN|UTR|PLU|IND|NOM//obl//30 eller//KN//cc//38 när//HA//mark//38 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 är//VB|PRS|AKT//cop//38 fråga//NN|UTR|SIN|IND|NOM//conj//30 om//PP//case//43 tre//RG|NOM//nummod//43 eller//KN//cc//42 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//40 parter//NN|UTR|PLU|IND|NOM//obl//38 som//HP|-|-|-//nsubj//46 sinsemellan//AB//advmod//46 har//VB|PRS|AKT//acl:relcl//43 motstridiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 intressen//NN|NEU|PLU|IND|NOM//obj//46 .//MAD//punct//26
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Frågorna//NN|UTR|PLU|DEF|NOM//nsubj//53 kan//VB|PRS|AKT//aux//53 då//AB//advmod//53 avse//VB|INF|AKT//conj//26 hur//HA//advmod//57 skiljenämnden//NN|UTR|SIN|DEF|NOM//nsubj:pass//57 ska//VB|PRS|AKT//aux//57 utses//VB|INF|SFO//ccomp//53 och//KN//cc//59 förutsättningarna//NN|UTR|PLU|DEF|NOM//conj//57 för//PP//mark//62 att//IE//mark//62 sammanlägga//VB|INF|AKT//advcl//57 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//64 förfaranden//NN|NEU|PLU|IND|NOM//obj//62 till//PP//case//66 ett//RG|NEU|SIN|IND|NOM//obl//62 .//MAD//punct//26
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;En//DT|UTR|SIN|IND//det//70 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 princip//NN|UTR|SIN|IND|NOM//parataxis//26 inom//PP//case//74 såväl//KN//advmod//74 den//DT|UTR|SIN|DEF//det//74 svenska//NN|UTR|SIN|IND|NOM//nmod//70 som//KN//case//78 den//DT|UTR|SIN|DEF//det//78 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//78 skiljemannarätten//NN|UTR|SIN|DEF|NOM//nmod//74 är//VB|PRS|AKT//cop//74 att//SN//mark//83 parterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//83 ska//VB|PRS|AKT//aux//83 behandlas//VB|INF|SFO//advcl//26 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//83 (//PAD//punct//84 likabehandlingsprincipen//NN|UTR|SIN|DEF|NOM//appos//84 )//PAD//punct//86 .//MAD//punct//1
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Ett//DT|NEU|SIN|IND//det//90 uttryck//NN|NEU|SIN|IND|NOM//conj//1 för//PP//case//93 denna//DT|UTR|SIN|DEF//det//93 princip//NN|UTR|SIN|IND|NOM//nmod//90 är//VB|PRS|AKT//cop//90 att//SN//mark//98 varje//DT|UTR/NEU|SIN|IND//det//97 part//NN|UTR|SIN|IND|NOM//nsubj:pass//98 anses//VB|PRS|SFO//csubj//90 ha//VB|INF|AKT//xcomp//98 rätt//NN|UTR|SIN|IND|NOM//obj//99 att//IE//mark//102 utse//VB|INF|AKT//acl//100 sin//PS|UTR|SIN|DEF//nmod:poss//105 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//105 skiljeman//NN|UTR|SIN|IND|NOM//obj//102 samt//KN//cc//113 att//SN//mark//113 motstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//109 parter//NN|UTR|PLU|IND|NOM//nsubj//113 eller//KN//cc//111 intressen//NN|NEU|PLU|IND|NOM//conj//109 ska//VB|PRS|AKT//aux//113 ha//VB|INF|AKT//conj//98 möjliget//NN|NEU|SIN|DEF|NOM//obj//113 att//IE//mark//116 påverka//VB|INF|AKT//xcomp//113 skiljenämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//118 sammansättning//NN|UTR|SIN|IND|NOM//obj//116 .//MAD//punct//90
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Den//DT|UTR|SIN|DEF//det//122 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//122 regleringen//NN|UTR|SIN|DEF|NOM//nsubj//125 i//PP//case//124 LSF//PM|NOM//nmod//122 tillgodoser//VB|PRS|AKT//parataxis//90 enligt//PP//case//128 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//128 mening//NN|UTR|SIN|IND|NOM//obl//125 inte//AB//advmod//125 likabehandlingsprincipen//NN|UTR|SIN|DEF|NOM//obj//125 ,//MID//punct//135 såsom//HA//mark//135 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//135 har//VB|PRS|AKT//aux//135 kommit//VB|SUP|AKT//advcl//125 till//PP//case//137 uttryck//NN|NEU|SIN|IND|NOM//obl//135 internationellt//AB|POS//advmod//135 ,//MID//punct//142 i//PP//case//142 alla//DT|UTR/NEU|PLU|IND/DEF//det//142 flerpartsförhållanden//NN|NEU|PLU|IND|NOM//obl//135 .//MAD//punct//90
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;För//PP//mark//146 att//IE//mark//146 råda//VB|INF|AKT//advcl//150 bot//NN|UTR|SIN|IND|NOM//obj//146 på//PP//case//149 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//146 föreslår//VB|PRS|AKT//conj//1 utredningen//NN|UTR|SIN|DEF|NOM//obj//150 att//SN//mark//154 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//154 införs//VB|PRS|SFO//advcl//150 en//DT|UTR|SIN|IND//det//156 bestämmelse//NN|UTR|SIN|IND|NOM//obj//154 som//HP|-|-|-//nsubj//159 är//VB|PRS|AKT//cop//159 tillämplig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//156 för//PP//case//161 skiljeförfaranden//NN|NEU|PLU|IND|NOM//obl//159 där//HA//advmod//166 parterna//NN|UTR|PLU|DEF|NOM//nsubj//166 inte//AB//advmod//166 har//VB|PRS|AKT//aux//166 bestämt//VB|SUP|AKT//acl:relcl//161 hur//HA//advmod//170 skiljemännen//NN|UTR|SIN|DEF|NOM//nsubj:pass//170 ska//VB|PRS|AKT//aux//170 utses//VB|INF|SFO//ccomp//166 och//KN//cc//182 då//HA//advmod//182 parterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//182 på//PP//case//179 den//DT|UTR|SIN|DEF//det//179 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//179 eller//KN//cc//178 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//176 sidan//NN|UTR|SIN|DEF|NOM//nmod//173 inte//AB//advmod//182 kan//VB|PRS|AKT//aux//182 enas//VB|INF|SFO//conj//170 om//PP//case//185 en//DT|UTR|SIN|IND//det//185 skiljeman//NN|UTR|SIN|IND|NOM//obl//182 .//MAD//punct//150
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;I//PP//case//189 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//189 fall//NN|NEU|SIN|IND|NOM//obl//195 ska//VB|PRS|AKT//aux//195 tingsrätten//NN|UTR|SIN|DEF|NOM//nsubj//195 på//PP//case//194 parts//PS|UTR|SIN|DEF//nmod:poss//194 begäran//NN|UTR|SIN|IND|NOM//nmod//191 utse//VB|INF|AKT//parataxis//150 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//197 skiljemän//NN|UTR|PLU|IND|NOM//xcomp//195 i//PP//case//199 skiljenämnden//NN|UTR|SIN|DEF|NOM//obl//195 ,//MID//punct//202 utan//PP//case//202 hinder//NN|NEU|SIN|IND|NOM//conj//150 av//PP//mark//210 att//SN//mark//210 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj//210 av//PP//case//207 parterna//NN|UTR|PLU|DEF|NOM//nmod//205 tidigare//AB|KOM//advmod//210 har//VB|PRS|AKT//aux//210 valt//VB|SUP|AKT//acl//202 skiljeman//NN|UTR|SIN|IND|NOM//obj//210 .//MAD//punct//202
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Genom//PP//case//216 en//DT|UTR|SIN|IND//det//216 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//216 konstruktion//NN|UTR|SIN|IND|NOM//obl//217 garanteras//VB|PRS|SFO//acl//202 att//SN//mark//220 likabehandlingsprincipen//NN|UTR|SIN|DEF|NOM//nsubj:pass//220 följs//VB|PRS|SFO//advcl//217 ,//MID//punct//225 eftersom//SN//mark//225 alla//DT|UTR/NEU|PLU|IND/DEF//det//224 parter//NN|UTR|PLU|IND|NOM//nsubj//225 får//VB|PRS|AKT//advcl//150 samma//DT|UTR/NEU|SIN/PLU|IND//det//227 möjlighet//NN|UTR|SIN|IND|NOM//obj//225 att//IE//mark//229 påverka//VB|INF|AKT//acl//227 skiljenämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//231 sammansättning//NN|UTR|SIN|IND|NOM//obj//229 .//MAD//punct//150
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Sammanläggning//NN|UTR|SIN|IND|NOM//nsubj//10 av//PP//case//3 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//3 skiljeförfaranden//NN|NEU|PLU|IND|NOM//nmod//0 (//PAD//punct//3 konsolidering//NN|UTR|SIN|IND|NOM//appos//3 eller//KN//cc//7 kumulation//NN|UTR|SIN|IND|NOM//conj//5 )//PAD//punct//3 kan//VB|PRS|AKT//aux//10 ha//VB|INF|AKT//ROOT//10 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 fördelar//NN|UTR|PLU|IND|NOM//obj//10 genom//PP//mark//17 att//SN//mark//17 processmaterialet//NN|NEU|SIN|DEF|NOM//nsubj:pass//17 behöver//VB|PRS|AKT//aux//17 framläggas//VB|INF|SFO//advcl//10 endast//AB//advmod//20 en//RG|UTR|SIN|IND|NOM//det//20 gång//NN|UTR|SIN|IND|NOM//obj//17 samt//KN//cc//26 att//SN//mark//26 bedömningen//NN|UTR|SIN|DEF|NOM//nsubj//26 av//PP//case//25 materialet//NN|NEU|SIN|DEF|NOM//nmod//23 blir//VB|PRS|AKT//conj//10 likformig//JJ|POS|UTR|SIN|IND|NOM//xcomp//26 .//MAD//punct//10
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Ofta//AB|POS//advmod//30 sparas//VB|PRS|SFO//parataxis//10 kostnader//NN|UTR|PLU|IND|NOM//nsubj:pass//30 och//KN//cc//33 processen//NN|UTR|SIN|DEF|NOM//conj//31 förenklas//VB|PRS|SFO//conj//10 för//PP//case//37 både//KN//cc//37 skiljenämnd//PC|PRF|UTR|SIN|IND|NOM//obl//34 och//KN//cc//39 parter//NN|UTR|PLU|IND|NOM//conj//37 .//MAD//punct//10
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;LSF//PM|NOM//nsubj//42 innehåller//VB|PRS|AKT//parataxis//10 i//PP//advmod//42 dag//NN|UTR|SIN|IND|NOM//fixed//43 ingen//DT|UTR|SIN|IND//det//46 bestämmelse//NN|UTR|SIN|IND|NOM//obj//42 i//PP//case//48 frågan//NN|UTR|SIN|DEF|NOM//nmod//46 .//MAD//punct//10
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//51 bedömer//VB|PRS|AKT//parataxis//10 att//SN//mark//54 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 finns//VB|PRS|SFO//ccomp//51 klara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 fördelar//NN|UTR|PLU|IND|NOM//nsubj//54 med//PP//case//60 en//DT|UTR|SIN|IND//det//60 dispositiv//JJ|POS|UTR|SIN|IND|NOM//amod//60 reglering//NN|UTR|SIN|IND|NOM//obl//54 i//PP//case//62 LSF//PM|NOM//nmod//60 som//HP|-|-|-//nsubj//64 gör//VB|PRS|AKT//acl:relcl//60 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//64 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//64 att//IE//mark//68 sammanlägga//VB|INF|AKT//advcl//64 skiljeförfaranden//NN|NEU|PLU|IND|NOM//obj//68 .//MAD//punct//10
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;För//PP//mark//73 att//IE//mark//73 minimera//VB|INF|AKT//advcl//80 tänkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 komplikationer//NN|UTR|PLU|IND|NOM//obj//73 bör//VB|PRS|AKT//aux//80 villkoren//NN|NEU|PLU|DEF|NOM//nsubj//80 för//PP//case//79 sammanläggning//NN|UTR|SIN|IND|NOM//nmod//77 vara//VB|INF|AKT//advmod//10 att//SN//mark//85 samma//DT|UTR/NEU|SIN/PLU|IND//det//83 skiljemän//NN|UTR|PLU|IND|NOM//nsubj//85 är//VB|PRS|AKT//aux:pass//85 utsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//80 i//PP//case//89 alla//DT|UTR/NEU|PLU|IND/DEF//det//89 de//DT|UTR/NEU|PLU|DEF//det//89 skiljeförfaranden//NN|NEU|PLU|IND|NOM//obl//85 som//HP|-|-|-//nsubj:pass//92 ska//VB|PRS|AKT//aux//92 sammanläggas//VB|INF|SFO//acl:relcl//89 ,//MID//punct//92 att//SN//mark//97 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//96 parter//NN|UTR|PLU|IND|NOM//nsubj//97 begär//VB|PRS|AKT//conj//92 sammanläggning//NN|UTR|SIN|IND|NOM//obj//97 samt//KN//cc//102 att//SN//mark//102 skiljemännen//NN|UTR|SIN|DEF|NOM//nsubj//102 bedömer//VB|PRS|AKT//conj//10 att//SN//mark//106 en//DT|UTR|SIN|IND//det//105 sammanläggning//NN|UTR|SIN|IND|NOM//nsubj//106 har//VB|PRS|AKT//ccomp//102 fördelar//NN|UTR|PLU|IND|NOM//obj//106 för//PP//case//109 skiljeförfarandena//NN|NEU|PLU|DEF|NOM//obl//106 .//MAD//punct//10
Tingsrätten ska utse alla skiljemän om motparterna till den påkallande parten inte kan enas om skiljeman. Sammanläggning av flera skiljeförfaranden möjliggörs på vissa villkor.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//112 föreslår//VB|PRS|AKT//parataxis//10 däremot//AB//advmod//112 inga//DT|UTR/NEU|PLU|IND//det//115 regler//NN|UTR|PLU|IND|NOM//obj//112 om//PP//case//117 möjlighet//NN|UTR|SIN|IND|NOM//nmod//115 för//PP//case//120 utomstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 parter//NN|UTR|PLU|IND|NOM//nmod//117 att//IE//mark//122 ta//VB|INF|AKT//acl//117 del//NN|UTR|SIN|IND|NOM//obj//122 i//PP//case//126 ett//DT|NEU|SIN|IND//det//126 skiljeförfarande//NN|NEU|SIN|IND|NOM//obl//122 .//MAD//punct//10

Skiljenämnden får bestämma om en säkerhetsåtgärd genom särskild skiljedom om parterna har enats om det i skiljeavtalet.;Enligt//PP//case//1 LSF//PM|NOM//obl//2 får//VB|PRS|AKT//ROOT//2 skiljemännen//NN|UTR|SIN|DEF|NOM//obj//2 ,//MID//punct//2 om//SN//mark//9 inte//AB//advmod//9 parterna//NN|UTR|PLU|DEF|NOM//nsubj//9 har//VB|PRS|AKT//aux//9 överenskommit//VB|SUP|AKT//advcl//2 något//DT|NEU|SIN|IND//det//11 annat//JJ|POS|NEU|SIN|IND|NOM//obj//9 ,//MID//punct//14 på//PP//case//14 begäran//NN|UTR|SIN|IND|NOM//obl//18 av//PP//case//17 en//DT|UTR|SIN|IND//det//17 part//NN|UTR|SIN|IND|NOM//nmod//14 bestämma//VB|INF|AKT//advcl//9 att//SN//mark//25 motparten//NN|UTR|SIN|DEF|NOM//nsubj//25 under//PP//case//23 förfarandets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 gång//NN|UTR|SIN|IND|NOM//nmod//20 ska//VB|PRS|AKT//aux//25 vidta//VB|INF|AKT//ccomp//18 en//DT|UTR|SIN|IND//det//28 viss//JJ|POS|UTR|SIN|IND|NOM//amod//28 åtgärd//NN|UTR|SIN|IND|NOM//obj//25 för//PP//mark//31 att//IE//mark//31 säkerställa//VB|INF|AKT//advcl//25 det//DT|NEU|SIN|DEF//det//33 anspråk//NN|NEU|SIN|IND|NOM//obj//31 som//HP|-|-|-//nsubj:pass//36 ska//VB|PRS|AKT//aux//36 prövas//VB|INF|SFO//acl:relcl//33 av//PP//case//38 skiljemännen//NN|UTR|SIN|DEF|NOM//obl:agent//36 .//MAD//punct//2
Skiljenämnden får bestämma om en säkerhetsåtgärd genom särskild skiljedom om parterna har enats om det i skiljeavtalet.;Skiljemännen//NN|UTR|SIN|DEF|NOM//nsubj//42 får//VB|PRS|AKT//aux//42 föreskriva//VB|INF|AKT//parataxis//2 att//SN//mark//50 den//DT|UTR|SIN|DEF//det//45 part//NN|UTR|SIN|IND|NOM//nsubj//50 som//HP|-|-|-//nsubj//47 begär//VB|PRS|AKT//acl:relcl//45 åtgärden//NN|UTR|SIN|DEF|NOM//obj//47 ska//VB|PRS|AKT//aux//50 ställa//VB|INF|AKT//ccomp//42 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//52 säkerhet//NN|UTR|SIN|IND|NOM//obj//50 för//PP//case//55 den//DT|UTR|SIN|DEF//det//55 skada//NN|UTR|SIN|IND|NOM//obl//50 som//HP|-|-|-//nsubj:pass//58 kan//VB|PRS|AKT//aux//58 tillfogas//VB|INF|SFO//acl:relcl//55 motparten//NN|UTR|SIN|DEF|NOM//obj//58 genom//PP//case//61 åtgärden//NN|UTR|SIN|DEF|NOM//obl//58 .//MAD//punct//42
Skiljenämnden får bestämma om en säkerhetsåtgärd genom särskild skiljedom om parterna har enats om det i skiljeavtalet.;Ett//DT|NEU|SIN|IND//det//64 beslut//NN|NEU|SIN|IND|NOM//nsubj//73 om//PP//case//67 interimistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 åtgärder//NN|UTR|PLU|IND|NOM//nmod//64 enligt//PP//case//70 denna//DT|UTR|SIN|DEF//det//70 bestämmelse//NN|UTR|SIN|IND|NOM//nmod//67 är//VB|PRS|AKT//cop//73 inte//AB//advmod//73 exigibelt//JJ|POS|NEU|SIN|IND|NOM//parataxis//42 och//KN//cc//78 är//VB|PRS|AKT//cop//78 alltså//AB//advmod//78 rättsligt//AB|POS//advmod//78 sett//PC|PRF|NEU|SIN|IND|NOM//conj//73 oförbindande//NN|NEU|SIN|IND|NOM//obj//78 .//MAD//punct//42
Skiljenämnden får bestämma om en säkerhetsåtgärd genom särskild skiljedom om parterna har enats om det i skiljeavtalet.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//82 anser//VB|PRS|AKT//conj//42 inte//AB//advmod//82 att//SN//mark//88 denna//DT|UTR|SIN|DEF//det//86 ordning//NN|UTR|SIN|IND|NOM//nsubj:pass//88 bör//VB|PRS|AKT//aux//88 ändras//VB|INF|SFO//ccomp//82 .//MAD//punct//92
Skiljenämnden får bestämma om en säkerhetsåtgärd genom särskild skiljedom om parterna har enats om det i skiljeavtalet.;Ett//DT|NEU|SIN|IND//det//92 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//92 skäl//NN|NEU|SIN|IND|NOM//advmod//88 för//PP//case//94 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//92 är//VB|PRS|AKT//cop//92 att//SN//mark//109 Sverige//PM|NOM//nsubj//109 –//RG|NOM//punct//106 till//PP//advmod//106 skillnad//NN|UTR|SIN|IND|NOM//fixed//99 från//PP//case//106 de//DT|UTR/NEU|PLU|DEF//det//106 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//106 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 länder//NN|NEU|PLU|IND|NOM//obl//109 –//RG|NOM//punct//106 inte//AB//advmod//109 har//VB|PRS|AKT//csubj//92 en//DT|UTR|SIN|IND//det//111 ordning//NN|UTR|SIN|IND|NOM//obj//109 som//HP|-|-|-//nsubj//113 innebär//VB|PRS|AKT//acl:relcl//111 att//SN//mark//116 domstol//NN|UTR|SIN|IND|NOM//nsubj//116 fattar//VB|PRS|AKT//ccomp//113 beslut//NN|NEU|SIN|IND|NOM//obj//116 om//PP//case//120 exekutiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 årgärder//NN|UTR|PLU|IND|NOM//obl//116 .//MAD//punct//92
Skiljenämnden får bestämma om en säkerhetsåtgärd genom särskild skiljedom om parterna har enats om det i skiljeavtalet.;Däremot//AB//advmod//123 föreslår//VB|PRS|AKT//conj//2 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//123 att//SN//mark//127 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//127 införs//VB|PRS|SFO//advcl//123 en//DT|UTR|SIN|IND//det//130 uttrycklig//JJ|POS|UTR|SIN|IND|NOM//amod//130 regel//NN|UTR|SIN|IND|NOM//nsubj:pass//127 om//PP//mark//144 att//SN//mark//144 en//DT|UTR|SIN|IND//det//134 skiljenämnd//PC|PRF|UTR|SIN|IND|NOM//nsubj//144 ,//MID//punct//134 om//SN//mark//139 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//139 har//VB|PRS|AKT//aux//139 föreskrivits//VB|SUP|SFO//advcl//134 i//PP//case//141 skiljeavtalet//NN|NEU|SIN|DEF|NOM//obl//139 ,//MID//punct//134 får//VB|PRS|AKT//aux//144 bestämma//VB|INF|AKT//advcl//127 om//PP//case//147 en//DT|UTR|SIN|IND//det//147 säkerhetsåtgärd//NN|UTR|SIN|IND|NOM//obl//144 genom//PP//case//150 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//150 skiljedom//NN|UTR|SIN|IND|NOM//nmod//147 .//MAD//punct//123
Skiljenämnden får bestämma om en säkerhetsåtgärd genom särskild skiljedom om parterna har enats om det i skiljeavtalet.;En//DT|UTR|SIN|IND//det//155 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//155 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//155 skiljedom//NN|UTR|SIN|IND|NOM//nsubj//156 blir//VB|PRS|AKT//parataxis//123 exigibel//NN|UTR|SIN|IND|NOM//xcomp//156 men//KN//cc//160 också//AB//advmod//160 underkastad//PC|PRF|UTR|SIN|IND|NOM//conj//156 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//162 regler//NN|UTR|PLU|IND|NOM//obj//160 om//PP//case//164 klander//NN|UTR|PLU|IND|NOM//nmod//162 och//KN//cc//166 inhibition//NN|UTR|SIN|IND|NOM//conj//164 .//MAD//punct//2

Om parterna är överens får en avskrivning betecknas som beslut.;I//PP//case//3 27//RG|NOM//nummod//2 §//NN|AN//nmod//3 LSF//PM|NOM//obl//4 föreskrivs//VB|PRS|SFO//ROOT//4 att//SN//mark//13 de//DT|UTR/NEU|PLU|DEF//det//7 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//13 som//HP|-|-|-//nsubj:pass//10 har//VB|PRS|AKT//aux//10 lämnats//VB|SUP|SFO//acl:relcl//7 till//PP//case//12 skiljemännen//NN|UTR|SIN|DEF|NOM//obl//10 avgörs//VB|PRS|SFO//ccomp//4 genom//PP//case//15 skiljedom//NN|UTR|SIN|IND|NOM//obl//13 .//MAD//punct//4
Om parterna är överens får en avskrivning betecknas som beslut.;Avslutar//VB|PRS|AKT//parataxis//4 skiljemännen//NN|UTR|SIN|DEF|NOM//nsubj//17 skiljeförfarandet//NN|NEU|SIN|DEF|NOM//obj//17 utan//PP//mark//22 att//IE//mark//22 avgöra//VB|INF|AKT//advcl//17 dessa//DT|UTR/NEU|PLU|DEF//det//24 frågor//NN|UTR|PLU|IND|NOM//obj//22 sker//VB|PRS|AKT//parataxis//4 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 enligt//PP//case//28 paragrafen//NN|UTR|SIN|DEF|NOM//obl//25 också//AB//advmod//25 genom//PP//case//31 skiljedom//NN|UTR|SIN|IND|NOM//obl//25 .//MAD//punct//4
