Till statsrådet och chefen för Arbetsmarknadsdepartementet;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 14//RG|NOM//nummod//4 februari//NN|UTR|SIN|IND|NOM//obj//1 2013//RG|NOM//nummod//4 att//SN//mark//11 en//DT|UTR|SIN|IND//det//9 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//9 utredare//NN|UTR|SIN|IND|NOM//nsubj:pass//11 skulle//VB|PRT|AKT//aux//11 tillsättas//VB|INF|SFO//ccomp//1 för//PP//mark//14 att//IE//mark//14 se//VB|INF|AKT//advcl//11 över//PL//case//16 skyddet//NN|NEU|SIN|DEF|NOM//obl//14 för//PP//case//18 arbetstagare//NN|UTR|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj//20 slår//VB|PRS|AKT//acl:relcl//18 larm//NN|NEU|SIN|IND|NOM//obj//20 om//PP//case//24 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 former//NN|UTR|PLU|IND|NOM//obl//20 av//PP//case//26 missförhållanden//NN|NEU|PLU|IND|NOM//nmod//24 ,//MID//punct//28 oegentligheter//NN|UTR|PLU|IND|NOM//conj//26 eller//KN//cc//30 brott//NN|NEU|PLU|IND|NOM//conj//26 och//KN//cc//32 föreslå//VB|INF|AKT//conj//20 åtgärder//NN|UTR|PLU|IND|NOM//obj//32 som//HP|-|-|-//nsubj//35 syftar//VB|PRS|AKT//acl:relcl//33 till//PP//mark//38 att//IE//mark//38 stärka//VB|INF|AKT//advcl//35 skyddet//NN|NEU|SIN|DEF|NOM//obj//38 och//KN//cc//41 skapa//VB|INF|AKT//conj//35 ett//DT|NEU|SIN|IND//det//44 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 regelverk//NN|NEU|SIN|IND|NOM//obj//41 (//PAD//punct//44 dir//NN|AN//appos//44 .//MAD//punct//1
5.3.2 EU:s dataskyddsreglering och behandlingen av personuppgifter inom whistleblowingsystem / EU:s (95/46/EC) dataskyddsdirektiv och whistleblowingsystem;8//RG|NOM//conj//519 .//MAD//punct//519
5.3.2 EU:s dataskyddsreglering och behandlingen av personuppgifter inom whistleblowingsystem / EU:s (95/46/EC) dataskyddsdirektiv och whistleblowingsystem;Till//PP//case//570 sist//AB|SUV//obl//571 påpekar//VB|PRS|AKT//conj//519 gruppen//NN|UTR|SIN|DEF|NOM//nsubj//571 att//SN//mark//575 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//575 finns//VB|PRS|SFO//ccomp//571 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//577 krav//NN|NEU|PLU|IND|NOM//nsubj//575 på//PP//case//579 anmälningsplikt//NN|UTR|SIN|IND|NOM//nmod//577 och//KN//cc//581 förhandskontroll//NN|UTR|SIN|IND|NOM//conj//579 som//HP|-|-|-//nsubj:pass//584 måste//VB|PRS|AKT//aux//584 efterlevas//VB|INF|SFO//acl:relcl//581 av//PP//case//586 de//PN|UTR/NEU|PLU|DEF|SUB//obl:agent//584 som//HP|-|-|-//mark//589 inför//PP//case//589 whistleblowingsystem//NN|NEU|SIN|IND|NOM//obl//584 (//PAD//punct//589 artikel//NN|UTR|SIN|IND|NOM//nmod//592 18//RG|NOM//nmod//589 och//KN//cc//594 20//RG|NOM//conj//592 )//PAD//punct//519 .//MAD//punct//519
5.3.2 EU:s dataskyddsreglering och behandlingen av personuppgifter inom whistleblowingsystem / EU:s (95/46/EC) dataskyddsdirektiv och whistleblowingsystem;Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 personuppgiftsregleringen//NN|UTR|SIN|DEF|NOM//ROOT//2
5.3.2 EU:s dataskyddsreglering och behandlingen av personuppgifter inom whistleblowingsystem / EU:s (95/46/EC) dataskyddsdirektiv och whistleblowingsystem;För//PP//case//2 en//DT|UTR|SIN|IND//det//2 redogörelse//NN|UTR|SIN|IND|NOM//obl//10 av//PP//case//6 den//DT|UTR|SIN|DEF//det//6 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 personuppgiftsregleringen//NN|UTR|SIN|DEF|NOM//nmod//2 och//KN//cc//8 whistleblowingsystem//NN|NEU|SIN|IND|NOM//conj//6 ,//MID//punct//2 se//VB|IMP|AKT//ROOT//10 avsnitt//NN|NEU|SIN|IND|NOM//nmod//12 9.4//RG|NOM//obj//10 .//MAD//punct//10

5.3.3 Förslag till en ny, allmän dataskyddsförordning;I//PP//case//1 januari//NN|UTR|SIN|IND|NOM//obl//3 2012//RG|NOM//nummod//1 presenterade//VB|PRT|AKT//ROOT//3 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//3 ett//DT|NEU|SIN|IND//det//7 förslag//NN|NEU|SIN|IND|NOM//obj//3 till//PP//case//13 en//DT|UTR|SIN|IND//det//13 ny//JJ|POS|UTR|SIN|IND|NOM//amod//13 ,//MID//punct//10 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//13 förordning//NN|UTR|SIN|IND|NOM//nmod//7 om//PP//case//15 dataskydd//NN|NEU|SIN|IND|NOM//nmod//13 .//MAD//punct//3
5.3.3 Förslag till en ny, allmän dataskyddsförordning;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 till//PP//case//21 stor//JJ|POS|UTR|SIN|IND|NOM//amod//21 del//NN|UTR|SIN|IND|NOM//obl//22 baserat//PC|PRF|NEU|SIN|IND|NOM//parataxis//3 på//PP//case//25 den//DT|UTR|SIN|DEF//det//25 reglering//NN|UTR|SIN|IND|NOM//obl//22 som//HP|-|-|-//nsubj//27 gäller//VB|PRS|AKT//acl:relcl//25 enligt//PP//case//29 dataskyddsdirektivet//NN|NEU|SIN|DEF|NOM//obl//27 men//KN//cc//31 innehåller//VB|PRS|AKT//conj//22 också//AB//advmod//31 ett//DT|NEU|SIN|IND//det//35 stort//JJ|POS|NEU|SIN|IND|NOM//amod//35 antal//NN|NEU|SIN|IND|NOM//nmod//36 nyheter//NN|UTR|PLU|IND|NOM//obj//31 ,//MID//punct//36 bland//PP//case//42 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//38 en//DT|UTR|SIN|IND//det//41 ”//NN|UTR|SIN|IND|NOM//nmod//42 rätt//NN|UTR|SIN|IND|NOM//obl//31 att//IE//mark//44 bli//VB|INF|AKT//acl//42 glömd//PC|PRF|UTR|SIN|IND|NOM//amod//46 ”//NN|UTR|SIN|IND|NOM//punct//22 och//KN//cc//49 en//DT|UTR|SIN|IND//det//49 rätt//NN|UTR|SIN|IND|NOM//conj//22 till//PP//case//53 så//AB//advmod//52 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//53 dataportabilitet//NN|UTR|SIN|IND|NOM//nmod//49 .//MAD//punct//22
5.3.3 Förslag till en ny, allmän dataskyddsförordning;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//56 innehåller//VB|PRS|AKT//conj//3 också//AB//advmod//56 en//DT|UTR|SIN|IND//det//62 ny//JJ|POS|UTR|SIN|IND|NOM//amod//62 ,//MID//punct//59 europeisk//JJ|POS|UTR|SIN|IND|NOM//amod//62 dataskyddsstyrelse//NN|UTR|SIN|IND|NOM//obj//56 som//HP|-|-|-//nsubj//65 är//VB|PRS|AKT//aux:pass//65 tänkt//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//62 att//IE//mark//67 ersätta//VB|INF|AKT//advcl//65 Artikel//NN|UTR|SIN|IND|NOM//nmod//69 29-gruppen//NN|UTR|SIN|DEF|NOM//obj//67 .//MAD//punct//56
5.3.3 Förslag till en ny, allmän dataskyddsförordning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//4 är//VB|PRS|AKT//cop//4 i//PP//advmod//4 dagsläget//NN|NEU|SIN|DEF|NOM//fixed//2 oklart//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 i//PP//case//7 vilken//HD|UTR|SIN|IND//det//7 utsträckning//NN|UTR|SIN|IND|NOM//obl//4 och//KN//cc//14 hur//HA//advmod//14 kraven//NN|NEU|PLU|DEF|NOM//nsubj:pass//14 på//PP//case//12 whistleblowingsystem//NN|NEU|PLU|IND|NOM//nmod//10 skulle//VB|PRT|AKT//aux//14 förändras//VB|INF|SFO//conj//4 med//PP//case//18 en//DT|UTR|SIN|IND//det//18 ny//JJ|POS|UTR|SIN|IND|NOM//amod//18 dataskyddsförordning//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//4

5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;EU//PM|NOM//nsubj//1 antog//VB|PRT|AKT//ROOT//1 i//PP//case//3 juni//NN|UTR|SIN|IND|NOM//obl//1 2013//RG|NOM//nummod//8 det//DT|NEU|SIN|DEF//det//8 så//AB//advmod//7 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//8 kapitaltäckningsdirektivet//NN|NEU|SIN|DEF|NOM//obj//1 (//PAD//punct//8 CRD//PM|NOM//appos//8 4//RG|NOM//nummod//10 )//PAD//punct//8 som//KN//mark//15 ett//DT|NEU|SIN|IND//det//15 led//NN|NEU|SIN|IND|NOM//acl:relcl//8 i//PP//case//17 genomförandet//NN|NEU|SIN|DEF|NOM//obl//15 av//PP//case//22 de//DT|UTR/NEU|PLU|DEF//det//22 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 globala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 standarderna//NN|UTR|PLU|DEF|NOM//nmod//17 för//PP//case//24 bankkapital//NN|NEU|SIN|IND|NOM//nmod//22 (//PAD//punct//8 Basel//PM|NOM//amod//27 3-avtalet//NN|NEU|SIN|DEF|NOM//appos//8 )//PAD//punct//8 .//MAD//punct//1
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;  //_SP////29 Direktivet//NN|NEU|SIN|DEF|NOM//obj//1 innehåller//VB|PRS|AKT//conj//1 regler//NN|UTR|PLU|IND|NOM//obj//32 om//PP//case//35 rapportering//NN|UTR|SIN|IND|NOM//nmod//33 av//PP//case//37 överträdelser//NN|UTR|PLU|IND|NOM//nmod//35 som//HP|-|-|-//nsubj//41 bland//PP//advmod//41 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//39 innefattar//VB|PRS|AKT//acl:relcl//35 skydd//NN|NEU|SIN|IND|NOM//obj//41 för//PP//case//44 visselblåsare//NN|UTR|PLU|IND|NOM//obl//41 .//MAD//punct//1
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//52 har//VB|PRS|AKT//aux//52 också//AB//advmod//52 sedan//PP//advmod//52 tidigare//AB|KOM//advmod//52 presenterat//VB|SUP|AKT//parataxis//1 förslag//NN|NEU|SIN|IND|NOM//obj//52 på//PP//case//56 en//DT|UTR|SIN|IND//det//56 förordning//NN|UTR|SIN|IND|NOM//nmod//53 om//PP//case//58 marknadsmissbruk//NN|NEU|SIN|IND|NOM//nmod//56 som//KN//nsubj//62 likt//JJ|POS|NEU|SIN|IND|NOM//amod//61 kapitaltäckningsdirektivet//NN|NEU|SIN|DEF|NOM//obl//62 innehåller//VB|PRS|AKT//acl:relcl//58 bestämmelser//NN|UTR|PLU|IND|NOM//obj//62 om//PP//case//65 visselblåsning//NN|UTR|SIN|IND|NOM//nmod//63 .//MAD//punct//1
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;Därtill//AB//advmod//68 har//VB|PRS|AKT//aux//75 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//75 till//PP//case//72 direktiv//NN|NEU|PLU|IND|NOM//nmod//70 och//KN//cc//74 förordningar//NN|UTR|PLU|IND|NOM//conj//72 lämnats//VB|SUP|SFO//parataxis//1 som//HP|-|-|-//nsubj//77 innehåller//VB|PRS|AKT//advcl//75 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//79 bestämmelser//NN|UTR|PLU|IND|NOM//obj//77 om//PP//case//81 visselblåsning//NN|UTR|SIN|IND|NOM//nmod//79 som//KN//mark//83 kapitaltäckningsdirektivet//NN|NEU|SIN|DEF|NOM//appos//81 ,//MID//punct//87 bland//PP//case//87 annat//JJ|POS|NEU|SIN|IND|NOM//amod//87 förslag//NN|NEU|SIN|IND|NOM//obl//1 till//PP//case//90 MiFID//NN|NEU|SIN|IND|NOM//nmod//90 2//RG|NOM//nmod//87 (//PAD//punct//92 marknader//NN|UTR|PLU|IND|NOM//appos//87 för//PP//case//95 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 instrument//NN|NEU|PLU|IND|NOM//nmod//92 )//PAD//punct//92 ,//MID//punct//99 UCITS//PM|GEN//nmod//99 5-direktiv//NN|NEU|SIN|IND|NOM//conj//87 (//PAD//punct//102 kollektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 investeringar//NN|UTR|PLU|IND|NOM//appos//99 i//PP//case//105 rörliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 värdepapper//NN|NEU|PLU|IND|NOM//nmod//102 )//PAD//punct//102 ,//MID//punct//87 och//KN//cc//110 IMD//PM|NOM//nmod//110 2-direktiv//NN|NEU|SIN|IND|NOM//conj//87 (//PAD//punct//110 försäkringsförmedlingsdirektiv//NN|NEU|PLU|IND|NOM//appos//110 )//PAD//punct//110 .//MAD//punct//87
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;Ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//116 direktiv//NN|NEU|PLU|IND|NOM//conj//87 och//KN//cc//118 förordningar//NN|UTR|PLU|IND|NOM//conj//116 på//PP//case//120 finansmarknadsområdet//NN|NEU|SIN|DEF|NOM//nmod//118 med//PP//case//122 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//120 om//PP//case//124 visselblåsning//NN|UTR|SIN|IND|NOM//nmod//122 är//VB|PRS|AKT//cop//87 att//IE//mark//127 vänta//VB|INF|AKT//csubj//87 .//MAD//punct//1
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;I//PP//case//3 denna//DT|UTR|SIN|DEF//det//2 utrednings//NN|UTR|SIN|IND|GEN//amod//3 uppdrag//NN|NEU|SIN|IND|NOM//obl//4 ingår//VB|PRS|AKT//ROOT//4 inte//AB//advmod//4 att//IE//mark//7 utreda//VB|INF|AKT//xcomp//4 hur//HA//advmod//15 dessa//DT|UTR/NEU|PLU|DEF//det//11 sektorspecifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 direktiv//NN|NEU|PLU|IND|NOM//nsubj:pass//15 och//KN//cc//13 förordningar//NN|UTR|PLU|IND|NOM//conj//11 ska//VB|PRS|AKT//aux//15 genomföras//VB|INF|SFO//ccomp//7 i//PP//case//17 Sverige//PM|NOM//obl//15 .//MAD//punct//4
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;Särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//20 utredningar//NN|UTR|PLU|IND|NOM//nsubj:pass//22 har//VB|PRS|AKT//aux//22 tillsatts//VB|SUP|SFO//parataxis//4 och//KN//cc//26 kommer//VB|PRS|AKT//aux//26 att//IE//mark//26 tillsättas//VB|INF|SFO//conj//22 för//PP//case//29 detta//DT|NEU|SIN|DEF//det//29 ändamål//NN|NEU|SIN|IND|NOM//obl//26 .//MAD//punct//4
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;Däremot//AB//advmod//32 ges//VB|PRS|SFO//parataxis//4 här//AB//advmod//32 en//DT|UTR|SIN|IND//det//36 kort//JJ|POS|UTR|SIN|IND|NOM//amod//36 redogörelse//NN|UTR|SIN|IND|NOM//nsubj:pass//32 för//PP//case//38 kapitaltäckningsdirektivet//NN|NEU|SIN|DEF|NOM//nmod//36 och//KN//cc//40 EU//PM|NOM//conj//38 ://MID//punct//32 s//JJ|AN//amod//43 förslag//NN|NEU|SIN|IND|NOM//obl//4 till//PP//case//45 förordning//NN|UTR|SIN|IND|NOM//nmod//43 om//PP//case//47 marknadsmissbruk//NN|NEU|SIN|IND|NOM//nmod//45 i//PP//case//49 syfte//NN|NEU|SIN|IND|NOM//nmod//47 att//IE//mark//51 ge//VB|INF|AKT//acl//43 en//DT|UTR|SIN|IND//det//53 överblick//NN|UTR|SIN|IND|NOM//obj//51 över//PP//case//56 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 förslag//NN|NEU|PLU|IND|NOM//nmod//53 på//PP//case//58 förändringar//NN|UTR|PLU|IND|NOM//nmod//56 av//PP//case//61 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//61 rätt//NN|UTR|SIN|IND|NOM//nmod//58 som//HP|-|-|-//nsubj//63 berör//VB|PRS|AKT//acl:relcl//61 visselblåsning//NN|UTR|SIN|IND|NOM//obj//63 .//MAD//punct//4
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;EU//PM|NOM//ROOT//0 ://MID//punct//0 s//PM|GEN//appos//0 direktiv//NN|NEU|SIN|IND|NOM//fixed//2 om//PP//case//5 behörighet//NN|UTR|SIN|IND|NOM//obl//2 att//IE//mark//7 utöva//VB|INF|AKT//acl//2 verksamhet//NN|UTR|SIN|IND|NOM//obj//7 i//PP//case//10 kreditinstitut//NN|NEU|PLU|IND|NOM//obl//7 och//KN//cc//13 om//PP//case//13 tillsyn//NN|UTR|SIN|IND|NOM//conj//10 av//PP//case//15 kreditinstitut//NN|NEU|PLU|IND|NOM//nmod//13 och//KN//cc//17 värdepappersföretag//NN|NEU|PLU|IND|NOM//conj//15
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;I//PP//case//1 juni//NN|UTR|SIN|IND|NOM//obl//3 2013//RG|NOM//nummod//1 antogs//VB|PRT|SFO//ROOT//3 ett//DT|NEU|SIN|IND//det//6 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//6 EU-direktiv//NN|NEU|SIN|IND|NOM//nsubj:pass//3 (//PAD//punct//6 2013/36//RG|NOM//appos//6 ///MID//cc//10 EU//PM|NOM//conj//8 )//PAD//punct//6 om//PP//case//13 behörighet//NN|UTR|SIN|IND|NOM//obl//3 att//IE//mark//15 utöva//VB|INF|AKT//acl//13 verksamhet//NN|UTR|SIN|IND|NOM//obj//15 i//PP//case//18 kreditinstitut//NN|NEU|PLU|IND|NOM//obl//15 och//KN//cc//21 om//PP//case//21 tillsyn//NN|UTR|SIN|IND|NOM//conj//18 av//PP//case//23 kreditinstitut//NN|NEU|PLU|IND|NOM//nmod//21 och//KN//cc//25 värdepappersföretag//NN|NEU|PLU|IND|NOM//conj//23 (//PAD//punct//3 det//DT|NEU|SIN|DEF//nsubj//29 så//AB//advmod//29 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//30 kapitaltäckningsdirektivet//NN|NEU|SIN|DEF|NOM//nsubj:pass//3 ,//MID//punct//30 eller//KN//cc//33 CRD//PM|NOM//conj//30 4//RG|NOM//nummod//33 )//PAD//punct//30 .//MAD//punct//3
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;Direktivet//NN|NEU|SIN|DEF|NOM//nsubj//38 innehåller//VB|PRS|AKT//parataxis//3 bestämmelser//NN|UTR|PLU|IND|NOM//obj//38 som//HP|-|-|-//nsubj//41 förpliktigar//VB|PRS|AKT//acl:relcl//39 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 myndigheter//NN|UTR|PLU|IND|NOM//obj//41 att//IE//mark//45 inrätta//VB|INF|AKT//advcl//41 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 och//KN//cc//48 tillförlitliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//46 mekanismer//NN|UTR|PLU|IND|NOM//obj//45 för//PP//case//51 rapportering//NN|UTR|SIN|IND|NOM//nmod//49 till//PP//case//54 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//54 myndighet//NN|UTR|SIN|IND|NOM//nmod//51 av//PP//case//56 överträdelser//NN|UTR|PLU|IND|NOM//nmod//54 av//PP//case//59 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//56 om//PP//mark//61 införlivande//NN|NEU|SIN|IND|NOM//advcl//45 av//PP//case//63 direktivet//NN|NEU|SIN|DEF|NOM//obl//61 och//KN//cc//67 av//PP//case//67 en//DT|UTR|SIN|IND//det//67 förordning//NN|UTR|SIN|IND|NOM//conj//61 (//PAD//punct//69 förordning//NN|UTR|SIN|IND|NOM//appos//39 575/2013//RG|NOM//advmod//69 om//PP//case//72 tillsynskrav//NN|NEU|PLU|IND|NOM//nmod//69 för//PP//case//74 kreditinstitut//NN|NEU|PLU|IND|NOM//nmod//72 och//KN//cc//76 värdepappersföretag//NN|NEU|PLU|IND|NOM//conj//74 ,//MID//punct//79 eller//KN//cc//79 CRR//PM|NOM//conj//69 )//PAD//punct//69 .//MAD//punct//3
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;Dessa//DT|UTR/NEU|PLU|DEF//det//83 mekanismer//NN|UTR|PLU|IND|NOM//nsubj//86 ska//VB|PRS|AKT//aux//86 åtminstone//AB//advmod//86 innefatta//VB|INF|AKT//parataxis//3 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 element//NN|NEU|PLU|IND|NOM//obj//86 ://MID//punct//88
5.3.4 EUdirektiv och förordningar på finansmarknadsområdet;a//NN|NEU|SIN|IND|NOM//appos//88 )//PAD//punct//90 Särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//93 förfaranden//NN|NEU|PLU|IND|NOM//obj//86 för//PP//case//95 mottagande//NN|NEU|SIN|IND|NOM//nmod//93 av//PP//case//97 rapporter//NN|UTR|PLU|IND|NOM//nmod//95 om//PP//case//99 överträdelser//NN|UTR|PLU|IND|NOM//nmod//97 och//KN//cc//101 uppföljning//NN|UTR|SIN|IND|NOM//conj//99 av//PP//case//103 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//101 ,//MID//punct//93 b//NN|NEU|SIN|IND|NOM//conj//93 )//PAD//punct//93 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//108 skydd//NN|NEU|SIN|IND|NOM//obj//86 för//PP//case//110 anställda//NN|UTR|PLU|IND|NOM//obl//86 i//PP//case//112 institut//NN|NEU|SIN|IND|NOM//nmod//110 som//HP|-|-|-//nsubj//114 rapporterar//VB|PRS|AKT//acl:relcl//112 överträdelser//NN|UTR|PLU|IND|NOM//obj//114 begångna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//114 inom//PP//case//118 institutet//NN|NEU|SIN|DEF|NOM//obl//114 mot//PP//case//121 åtminstone//AB//amod//121 repressalier//NN|UTR|PLU|IND|NOM//nmod//118 ,//MID//punct//123 diskriminering//NN|UTR|SIN|IND|NOM//conj//121 och//KN//cc//126 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//126 former//NN|UTR|PLU|IND|NOM//conj//121 av//PP//case//128 missgynnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//126 ,//MID//punct//130 c//NN|NEU|SIN|IND|NOM//conj//128 )//PAD//punct//126 skydd//NN|NEU|SIN|IND|NOM//conj//121 av//PP//case//134 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//132 både//KN//cc//138 för//PP//case//138 den//DT|UTR|SIN|DEF//det//138 person//NN|UTR|SIN|IND|NOM//conj//121 som//HP|-|-|-//nsubj//140 rapporterar//VB|PRS|AKT//acl:relcl//138 överträdelser//NN|UTR|PLU|IND|NOM//obj//140 och//KN//cc//145 den//DT|UTR|SIN|DEF//det//145 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//145 person//NN|UTR|SIN|IND|NOM//conj//141 som//HP|-|-|-//nsubj//147 påstås//VB|PRS|SFO//acl:relcl//145 vara//VB|INF|AKT//cop//149 ansvarig//JJ|POS|UTR|SIN|IND|NOM//xcomp//147 för//PP//case//152 en//DT|UTR|SIN|IND//det//152 överträdelse//NN|UTR|SIN|IND|NOM//obl//149 ,//MID//punct//158 i//PP//case//158 enlighet//NN|UTR|SIN|IND|NOM//fixed//154 med//PP//fixed//154 direktiv//NN|NEU|PLU|IND|NOM//nmod//158 95/46//RG|NOM//conj//149 ///MID//cc//160 EU//PM|NOM//nmod//158 av//PP//case//164 den//DT|UTR|SIN|DEF//det//164 24//RG|NOM//nummod//164 oktober//NN|UTR|SIN|IND|NOM//nmod//160 1995//RG|NOM//nummod//164 (//PAD//punct//167 dataskyddsdirektivet//NN|NEU|SIN|DEF|NOM//nmod//164 )//PAD//punct//167 ,//MID//punct//167 d//NN|NEU|SIN|IND|NOM//punct//167 )//PAD//punct//167 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//173 regler//NN|UTR|PLU|IND|NOM//nsubj:pass//192 som//HP|-|-|-//nsubj//178 under//PP//case//177 alla//DT|UTR/NEU|PLU|IND/DEF//det//177 omständigheter//NN|UTR|PLU|IND|NOM//obl//178 ser//VB|PRS|AKT//acl:relcl//173 till//PL//compound:prt//178 att//SN//mark//189 konfidentialiteten//NN|UTR|SIN|DEF|NOM//nsubj//189 för//PP//case//184 den//DT|UTR|SIN|DEF//det//184 person//NN|UTR|SIN|IND|NOM//nmod//181 som//HP|-|-|-//nsubj//186 rapporterar//VB|PRS|AKT//acl:relcl//184 om//PP//case//188 överträdelser//NN|UTR|PLU|IND|NOM//obl//186 begångna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//178 inom//PP//case//191 institutet//NN|NEU|SIN|DEF|NOM//obl//189 garanteras//VB|INF|SFO//advcl//86 ,//MID//punct//192 såvida//SN//mark//202 inte//AB//advmod//202 offentliggörandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//202 i//PP//case//201 enlighet//NN|UTR|SIN|IND|NOM//fixed//197 med//PP//fixed//197 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//201 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//196 krävs//VB|PRS|SFO//advcl//192 i//PP//case//207 samband//NN|NEU|SIN|IND|NOM//fixed//203 med//PP//case//207 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//207 utredningar//NN|UTR|PLU|IND|NOM//obl//202 eller//KN//cc//211 efterföljande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//211 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//211 förfaranden//NN|NEU|PLU|IND|NOM//conj//207 .//MAD//punct//3
