DANIEL JOHANNESSON  ,  generaldirektör för SJ, samtalsledare HANS EGNÉUS  ,  professor i humanekologi vid Göteborgs universitet ;THOMAS//PM|NOM//nmod//1 B//PM|NOM//ROOT//1  //_SP////1 .//MAD//punct//1
Energi för det globala samhället på 2000-talet;Men//KN//punct//1 det//DT|NEU|SIN|DEF//det//13 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 problemet//NN|NEU|SIN|DEF|NOM//nsubj//10 ,//MID//punct//15 säger//VB|PRS|AKT//parataxis//1 han//PN|UTR|SIN|DEF|SUB//nsubj//15 ,//MID//punct//15 ligger//VB|PRS|AKT//conj//1 i//PP//case//22 de//DT|UTR/NEU|PLU|DEF//det//22 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 systemen//NN|NEU|PLU|DEF|NOM//obl//18 ,//MID//punct//25 som//HP|-|-|-//nsubj//25 bestämmer//VB|PRS|AKT//acl:relcl//22 vilka//HD|UTR/NEU|PLU|IND//det//27 typer//NN|UTR|PLU|IND|NOM//obj//25 av//PP//case//29 energisorter//NN|UTR|PLU|IND|NOM//nmod//27 som//HP|-|-|-//nsubj//31 slår//VB|PRS|AKT//acl:relcl//29 igenom//PL//compound:prt//31 ,//MID//punct//37 i//PP//case//37 de//DT|UTR/NEU|PLU|DEF//det//37 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 institutionerna//NN|UTR|PLU|DEF|NOM//nmod//27 ,//MID//punct//37 som//HP|-|-|-//nsubj//41 ska//VB|PRS|AKT//aux//41 besluta//VB|INF|AKT//acl:relcl//37 om//PP//mark//46 vad//HP|NEU|SIN|IND//obj//46 vi//PN|UTR|PLU|DEF|SUB//nsubj//46 vill//VB|PRS|AKT//aux//46 ha//VB|INF|AKT//ccomp//41 samt//KN//cc//53 i//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 och//KN//cc//52 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//50 systemen//NN|NEU|PLU|DEF|NOM//conj//46 ,//MID//punct//46 med//PP//case//57 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 kulturer//NN|UTR|PLU|IND|NOM//obl//46 som//HP|-|-|-//nsubj//59 ser//VB|PRS|AKT//acl:relcl//57 olika//AB//advmod//59 på//PP//case//62 energi//NN|UTR|SIN|IND|NOM//obl//59 och//KN//cc//66 sin//PS|UTR|SIN|DEF//nmod:poss//66 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//66 framtid//NN|UTR|SIN|IND|NOM//conj//62 .//MAD//punct//1 –//PAD//punct//1
Energi för det globala samhället på 2000-talet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//70 är//VB|PRS|AKT//parataxis//1 just//AB//advmod//70 när//HA//mark//74 man//PN|UTR|SIN|IND|SUB//nsubj//74 ser//VB|PRS|AKT//advcl//84 totaliteten//NN|UTR|SIN|DEF|NOM//obj//74 som//HA//obj//78 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//78 blir//VB|PRS|AKT//acl:relcl//75 en//DT|UTR|SIN|IND//det//82 väldigt//AB|POS//advmod//81 komplex//JJ|POS|UTR|SIN|IND|NOM//amod//82 bild//NN|UTR|SIN|IND|NOM//xcomp//78 ,//MID//punct//84 säger//VB|PRS|AKT//parataxis//70 Hans//PM|NOM//nmod:poss//86 Egnéus//PM|NOM//nsubj//84 ,//MID//punct//84 och//KN//cc//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 är//VB|PRS|AKT//cop//92 den//DT|UTR|SIN|DEF//det//92 bilden//NN|UTR|SIN|DEF|NOM//conj//70 man//PN|UTR|SIN|IND|SUB//nsubj//95 måste//VB|PRS|AKT//aux//95 ha//VB|INF|AKT//acl:relcl//92 som//KN//mark//97 utgångspunkt//NN|UTR|SIN|IND|NOM//xcomp//95 när//HA//mark//100 man//PN|UTR|SIN|IND|SUB//nsubj//100 diskuterar//VB|PRS|AKT//advcl//95 och//KN//cc//102 blottlägger//VB|PRS|AKT//conj//100 mekanismer//NN|UTR|PLU|IND|NOM//obj//100 som//HP|-|-|-//nsubj//106 kan//VB|PRS|AKT//aux//106 göra//VB|INF|AKT//acl:relcl//103 att//SN//mark//109 vi//PN|UTR|PLU|DEF|SUB//nsubj//109 klarar//VB|PRS|AKT//ccomp//106 av//PL//case//111 energiförsörjningen//NN|UTR|SIN|DEF|NOM//obl//109 .//MAD//punct//1
Energi för det globala samhället på 2000-talet;Thomas//PM|NOM//nsubj//3 B.//PM|NOM//flat:name//0 Johansson//PM|NOM//flat:name//1 nämner//VB|PRS|AKT//ROOT//3 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 ﬁnns//VB|PRS|SFO//det//8 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 risker//NN|UTR|PLU|IND|NOM//ccomp//3 med//PP//case//11 förnyelsebara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 energikällor//NN|UTR|PLU|IND|NOM//nmod//8 jämfört//PC|PRF|NEU|SIN|IND|NOM//advmod//8 med//PP//fixed//12 t//NN|AN//nmod//15 ex//NN|AN//fixed//12 fossila//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 bränslen//NN|NEU|PLU|IND|NOM//obj//12 ,//MID//punct//24 men//KN//cc//24 att//SN//mark//24 man//PN|UTR|SIN|IND|SUB//nsubj//24 inte//AB//advmod//24 får//VB|PRS|AKT//aux//24 glömma//VB|INF|AKT//conj//8 att//SN//mark//29 även//AB//advmod//27 bioenergin//NN|UTR|SIN|DEF|NOM//nsubj:pass//29 kan//VB|PRS|AKT//aux//29 utnyttjas//VB|INF|SFO//ccomp//24 på//PP//case//32 fel//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 sätt//NN|NEU|SIN|IND|NOM//obl//29 ,//MID//punct//24 så//AB//mark//37 att//SN//fixed//34 man//PN|UTR|SIN|IND|SUB//nsubj//37 får//VB|PRS|AKT//advcl//24 miljöproblem//NN|NEU|PLU|IND|NOM//obj//37 .//MAD//punct//3

Olika energitänkande;Daniel//PM|NOM//nsubj//2 Johannesson//PM|NOM//flat//0 undrar//VB|PRS|AKT//ROOT//2 om//PP//case//5 detta//DT|NEU|SIN|DEF//det//5 scenario//NN|NEU|SIN|IND|NOM//obl//2 ser//VB|PRS|AKT//advcl//2 annorlunda//AB//advmod//6 ut//AB//compound:prt//6 i//PP//case//11 vår//PS|UTR|SIN|DEF//nmod:poss//11 del//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//13 världen//NN|UTR|SIN|DEF|NOM//nmod//11 än//KN//advmod//17 i//PP//case//17 fattigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 länder//NN|NEU|PLU|IND|NOM//obl//6 ?//MID//punct//2 –//RG|NOM//punct//2
Olika energitänkande;Hur//HA//advmod//22 man//PN|UTR|SIN|IND|SUB//nsubj//22 ser//VB|PRS|AKT//advcl//25 på//PP//case//24 energi//NN|UTR|SIN|IND|NOM//obl//22 skiljer//VB|PRS|AKT//conj//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//25 väldigt//AB|POS//advmod//28 mycket//AB|POS//advmod//25 ,//MID//punct//30 säger//VB|PRS|AKT//parataxis//2 Hans//PM|NOM//nmod:poss//32 Egnéus//PM|NOM//nsubj//30 .//MAD//punct//30
Olika energitänkande;I//PP//case//35 väst//NN|UTR|SIN|IND|NOM//obl//36 funderar//VB|PRS|AKT//parataxis//30 vi//PN|UTR|PLU|DEF|SUB//nsubj//36 inte//AB//advmod//36 särskilt//AB//advmod//36 över//PP//case//43 vår//PS|UTR|SIN|DEF//nmod:poss//43 dagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 användning//NN|UTR|SIN|IND|NOM//obl//36 av//PP//case//45 energi//NN|UTR|SIN|IND|NOM//nmod//43 .//MAD//punct//36
Olika energitänkande;Men//KN//cc//56 om//SN//mark//51 du//PN|UTR|SIN|DEF|SUB//nsubj//51 är//VB|PRS|AKT//cop//51 fattig//JJ|POS|UTR|SIN|IND|NOM//advcl//56 är//VB|PRS|AKT//cop//56 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 något//DT|NEU|SIN|IND//det//56 helt//AB|POS//advmod//56 annat//JJ|POS|NEU|SIN|IND|NOM//conj//36 .//MID//punct//36
Olika energitänkande;Då//AB//advmod//62 är//VB|PRS|AKT//cop//62 energi//NN|UTR|SIN|IND|NOM//nsubj//62 en//DT|UTR|SIN|IND//det//62 resurs//NN|UTR|SIN|IND|NOM//parataxis//36 som//HP|-|-|-//nsubj//67 ofta//AB|POS//advmod//67 är//VB|PRS|AKT//cop//67 väldigt//AB|POS//amod//67 knapp//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//62 .//MID//punct//62
Olika energitänkande;Du//PN|UTR|SIN|DEF|SUB//nsubj//72 kanske//AB//advmod//72 inte//AB//advmod//72 tänker//VB|PRS|AKT//parataxis//62 så//AB//advmod//74 mycket//AB|POS//advmod//72 på//PP//case//76 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//72 ,//MID//punct//80 men//KN//cc//80 du//PN|UTR|SIN|DEF|SUB//nsubj//80 tillbringar//VB|PRS|AKT//conj//72 en//DT|UTR|SIN|IND//det//83 stor//JJ|POS|UTR|SIN|IND|NOM//amod//83 del//NN|UTR|SIN|IND|NOM//obj//80 av//PP//case//85 dagen//NN|UTR|SIN|DEF|NOM//nmod//83 med//PP//mark//88 att//IE//mark//88 få//VB|INF|AKT//advcl//80 fram//PL//compound:prt//88 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//88 .//MAD//punct//2
Olika energitänkande;Så//AB//advmod//2 här//AB//fixed//0 ser//VB|PRS|AKT//advcl//24 perspektivet//NN|NEU|SIN|DEF|NOM//nsubj//2 ut//PL//compound:prt//2 nerifrån//AB//advmod//4 ,//MID//punct//2 men//KN//cc//16 om//SN//mark//10 vi//PN|UTR|PLU|DEF|SUB//nsubj//10 ﬂyttar//VB|PRS|AKT//advcl//16 upp//PL//advmod//10 till//PP//case//13 byråkratinivå//NN|UTR|SIN|IND|NOM//obl//10 eller//KN//cc//15 regeringsnivå//NN|UTR|SIN|IND|NOM//conj//13 blir//VB|PRS|AKT//advcl//24 målbilden//NN|UTR|SIN|DEF|NOM//nsubj//16 väldigt//AB|POS//advmod//19 annorlunda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//16 .//MID//punct//16
Olika energitänkande;På//PP//case//23 denna//DT|UTR|SIN|DEF//det//23 nivå//NN|UTR|SIN|IND|NOM//obl//24 har//VB|PRS|AKT//ROOT//24 vi//PN|UTR|PLU|DEF|SUB//nsubj//24 ett//DT|NEU|SIN|IND//det//27 behov//NN|NEU|SIN|IND|NOM//obj//24 av//PP//mark//30 att//IE//mark//30 tillfredsställa//VB|INF|AKT//acl//27 energiförsörjningens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 totalitet//NN|UTR|SIN|IND|NOM//obj//30 för//PP//case//34 industriändamål//NN|NEU|SIN|IND|NOM//nmod//32 och//KN//cc//36 transporter//NN|UTR|PLU|IND|NOM//conj//34 eller//KN//cc//38 någonting//PN|NEU|SIN|IND|SUB/OBJ//conj//34 annat//PN|NEU|SIN|IND|SUB/OBJ//obj//30 .//MAD//punct//24
Olika energitänkande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 en//DT|UTR|SIN|IND//det//4 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//4 distinktion//NN|UTR|SIN|IND|NOM//ROOT//4 att//IE//mark//6 skilja//VB|INF|AKT//acl//4 på//PP//case//8 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//6 som//HP|-|-|-//nsubj//10 förbrukar//VB|PRS|AKT//acl:relcl//8 och//KN//cc//12 dem//PN|UTR/NEU|PLU|DEF|OBJ//conj//10 som//HP|-|-|-//nsubj//14 planerar//VB|PRS|AKT//acl:relcl//12 det//DT|NEU|SIN|DEF//obj//14 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//xcomp//14 .//MAD//punct//4
Olika energitänkande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 är//VB|PRS|AKT//cop//22 inte//AB//advmod//22 ens//AB//advmod//22 säkert//JJ|POS|NEU|SIN|IND|NOM//parataxis//4 att//SN//mark//28 de//DT|UTR/NEU|PLU|DEF//det//27 här//AB//fixed//24 två//RG|NOM//nummod//27 delarna//NN|UTR|PLU|DEF|NOM//nsubj//28 fungerar//VB|PRS|AKT//csubj//22 ihop//PL//compound:prt//28 .//MAD//punct//22
Olika energitänkande;UTVECKLING//NN|UTR|SIN|IND|NOM//ROOT//0 I//PP//case//2 SAMARBETE//NN|NEU|SIN|IND|NOM//obl//0
Olika energitänkande;På//PP//case//1 frågan//NN|UTR|SIN|DEF|NOM//obl//13 hur//HA//advmod//9 ett//DT|NEU|SIN|IND//det//4 företag//NN|NEU|SIN|IND|NOM//nsubj//9 eller//KN//cc//7 en//DT|UTR|SIN|IND//det//7 koncern//NN|UTR|SIN|IND|NOM//conj//4 kan//VB|PRS|AKT//aux//9 bidra//VB|INF|AKT//acl:relcl//1 till//PP//case//11 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//9 ,//MID//punct//1 svarar//VB|PRS|AKT//ROOT//13 Britt//PM|NOM//nsubj//13 Sahleström//PM|NOM//flat:name//14 .//MAD//punct//13 –//RG|NOM//punct//23
Olika energitänkande;För//PP//case//20 Birka//PM|GEN//amod//20 Energi//NN|UTR|SIN|IND|NOM//obl//23 är//VB|PRS|AKT//cop//23 miljöfrågan//NN|UTR|SIN|DEF|NOM//nsubj//23 en//PN|UTR|SIN|IND|SUB/OBJ//conj//13 av//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//27 frågorna//NN|UTR|PLU|DEF|NOM//nmod//23 i//PP//case//29 affärsutvecklingen//NN|UTR|SIN|DEF|NOM//nmod//27 .//MAD//punct//23
Olika energitänkande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 ﬁnns//VB|PRS|SFO//parataxis//23 en//DT|UTR|SIN|IND//det//35 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//35 efterfrågan//NN|UTR|SIN|IND|NOM//nsubj//32 på//PP//case//37 marknaden//NN|UTR|SIN|DEF|NOM//nmod//35 ,//MID//punct//32 och//KN//cc//41 vi//PN|UTR|PLU|DEF|SUB//nsubj//41 tror//VB|PRS|AKT//conj//32 att//SN//mark//46 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//46 kommer//VB|PRS|AKT//aux//46 att//IE//mark//46 öka//VB|INF|AKT//ccomp//41 när//HA//case//52 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//47 gäller//VB|PRS|AKT//fixed//47 mer//AB|KOM//advmod//51 miljöanpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 produkter//NN|UTR|PLU|IND|NOM//obl//46 och//KN//cc//54 tjänster//NN|UTR|PLU|IND|NOM//conj//52 .//MAD//punct//32
Olika energitänkande;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 kunder//NN|UTR|PLU|IND|NOM//nsubj//2 tar//VB|PRS|AKT//ROOT//2 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//2 som//KN//case//6 en//DT|UTR|SIN|IND//det//6 hygienfaktor//NN|UTR|SIN|IND|NOM//obl//2 att//SN//mark//10 vi//PN|UTR|PLU|DEF|SUB//nsubj//10 ska//VB|PRS|AKT//aux//10 klara//VB|INF|AKT//acl//6 att//IE//mark//12 producera//VB|INF|AKT//xcomp//10 på//PP//case//16 ett//DT|NEU|SIN|IND//det//16 miljöanpassat//PC|PRF|NEU|SIN|IND|NOM//amod//16 sätt//NN|NEU|SIN|IND|NOM//obl//12 och//KN//cc//19 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//19 gör//VB|PRS|AKT//conj//2 vi//PN|UTR|PLU|DEF|SUB//nsubj//19 ,//MID//punct//26 men//KN//cc//26 en//DT|UTR|SIN|IND//det//24 del//NN|UTR|SIN|IND|NOM//nsubj//26 vill//VB|PRS|AKT//aux//26 gå//VB|INF|AKT//conj//2 steget//NN|NEU|SIN|DEF|NOM//obj//26 före//PP//advmod//26 och//KN//cc//31 vara//VB|INF|AKT//cop//31 drivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//26 i//PP//case//33 miljöfrågor//NN|UTR|PLU|IND|NOM//obl//31 och//KN//cc//35 ser//VB|PRS|AKT//conj//26 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//35 som//KN//case//39 en//DT|UTR|SIN|IND//det//39 marknadsfördel//NN|UTR|SIN|IND|NOM//xcomp//35 gentemot//PP//case//41 kunder//NN|UTR|PLU|IND|NOM//nmod//39 som//HP|-|-|-//nsubj//44 är//VB|PRS|AKT//cop//44 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//41 av//PP//mark//47 att//IE//mark//47 köpa//VB|INF|AKT//advcl//44 den//DT|UTR|SIN|DEF//det//49 typen//NN|UTR|SIN|DEF|NOM//obj//47 av//PP//case//51 produkter//NN|UTR|PLU|IND|NOM//nmod//49 .//MAD//punct//2
Olika energitänkande;Hon//PN|UTR|SIN|DEF|SUB//nsubj//1 tar//VB|PRS|AKT//ROOT//1 exemplet//NN|NEU|SIN|DEF|NOM//obj//1 med//PP//case//5 spetsprodukten//NN|UTR|SIN|DEF|NOM//nmod//5 fjärrkyla//NN|UTR|SIN|IND|NOM//obl//1 ,//MID//punct//5 som//HP|-|-|-//nsubj//8 reducerar//VB|PRS|AKT//acl:relcl//5 energianvändningen//NN|UTR|SIN|DEF|NOM//obj//8 med//PP//case//12 en//DT|UTR|SIN|IND//det//12 faktor//NN|UTR|SIN|IND|NOM//nmod//9 4//RG|NOM//nummod//12 ,//MID//punct//1 och//KN//cc//16 säger//VB|PRS|AKT//conj//1 att//SN//mark//23 den//DT|UTR|SIN|DEF//det//19 typen//NN|UTR|SIN|DEF|NOM//nsubj//23 av//PP//case//21 utmaningar//NN|UTR|PLU|IND|NOM//nmod//19 är//VB|PRS|AKT//cop//23 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//16 .//MAD//punct//23 –//PAD//punct//27
Olika energitänkande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 är//VB|PRS|AKT//conj//1 när//HA//mark//30 vi//PN|UTR|PLU|DEF|SUB//nsubj//30 jobbar//VB|PRS|AKT//advcl//27 tillsammans//AB//advmod//33 med//PP//case//33 kunder//NN|UTR|PLU|IND|NOM//obl//30 som//HP|-|-|-//obl//37 vi//PN|UTR|PLU|DEF|SUB//nsubj//37 kan//VB|PRS|AKT//aux//37 se//VB|INF|AKT//acl:relcl//33 dessa//DT|UTR/NEU|PLU|DEF//det//39 möjligheter//NN|UTR|PLU|IND|NOM//obj//37 och//KN//cc//41 söka//VB|INF|AKT//conj//37 kreativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 lösningar//NN|UTR|PLU|IND|NOM//obj//41 .//MAD//punct//27
Olika energitänkande;Jag//PN|UTR|SIN|DEF|SUB//nsubj//46 tror//VB|PRS|AKT//conj//1 att//SN//mark//50 vi//PN|UTR|PLU|DEF|SUB//nsubj//50 måste//VB|PRS|AKT//aux//50 jobba//VB|INF|AKT//ccomp//46 mer//AB|KOM//advmod//50 med//PP//case//54 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 lösningar//NN|UTR|PLU|IND|NOM//obl//50 ,//MID//punct//56 lokalt//AB|POS//advmod//50 med//PP//case//58 kunder//NN|UTR|PLU|IND|NOM//obl//56 ,//MID//punct//62 för//PP//mark//62 att//IE//mark//62 skapa//VB|INF|AKT//advcl//50 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 system//NN|NEU|PLU|IND|NOM//obj//62 .//MAD//punct//46
Olika energitänkande;I//PP//case//1 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//2 noterar//VB|PRS|AKT//ROOT//2 hon//PN|UTR|SIN|DEF|SUB//nsubj//2 att//SN//mark//7 kunderna//NN|UTR|PLU|DEF|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 villiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//2 att//IE//mark//9 betala//VB|INF|AKT//advcl//7 mer//AB|KOM//advmod//9 för//PP//case//14 ett//DT|NEU|SIN|IND//det//14 miljövänligt//JJ|POS|NEU|SIN|IND|NOM//amod//14 alternativ//NN|NEU|SIN|IND|NOM//obl//9 .//MAD//punct//2
Olika energitänkande;Birka//PM|GEN//amod//17 Energi//NN|UTR|SIN|IND|NOM//nsubj//23 var//VB|PRT|AKT//cop//23 först//AB//advmod//23 med//PP//case//21 produkten//NN|UTR|SIN|DEF|NOM//obl//23 Bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 Miljöval//NN|UTR|SIN|IND|NOM//parataxis//2 ,//MID//punct//28 en//DT|UTR|SIN|IND//det//28 idag//AB//advmod//27 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//28 del//NN|UTR|SIN|IND|NOM//appos//23 i//PP//case//32 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 företags//NN|NEU|PLU|IND|GEN//nmod:poss//32 miljöarbete//NN|NEU|SIN|IND|NOM//nmod//28 .//MAD//punct//2
Olika energitänkande;VINSTINTRESSE//AB|POS//nsubj//1 OFTA//AB|POS//ROOT//1
Olika energitänkande;DRIVKRAFT//PM|NOM//nsubj//20 –//RG|NOM//punct//0 Om//SN//mark//4 man//PN|UTR|SIN|IND|SUB//nsubj//4 vidgar//VB|PRS|AKT//advcl//0 perspektivet//NN|NEU|SIN|DEF|NOM//obj//4 och//KN//cc//7 pratar//VB|PRS|AKT//conj//4 om//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 riktigt//AB//advmod//11 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 bjässarna//NN|UTR|PLU|DEF|NOM//obl//7 ,//MID//punct//12 Shell//PM|NOM//conj//12 ,//MID//punct//16 BP//PM|NOM//conj//12 och//KN//cc//18 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//12 ,//MID//punct//0 frågar//VB|PRS|AKT//ROOT//20 Daniel//PM|NOM//nsubj//20 Johannesson//PM|NOM//flat//21 ,//MID//punct//20 hur//HA//advmod//25 ser//VB|PRS|AKT//parataxis//20 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//25 på//PP//case//30 den//DT|UTR|SIN|DEF//det//30 här//AB//fixed//28 situationen//NN|UTR|SIN|DEF|NOM//obl//25 och//KN//cc//34 sin//PS|UTR|SIN|DEF//nmod:poss//34 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//34 utveckling//NN|UTR|SIN|IND|NOM//conj//30 och//KN//cc//40 hur//HA//advmod//40 kommer//VB|PRS|AKT//aux//40 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//40 att//IE//mark//40 spela//VB|INF|AKT//conj//25 med//PL//compound:prt//40 i//PP//case//45 den//DT|UTR|SIN|DEF//det//45 här//AB//fixed//43 marknaden//NN|UTR|SIN|DEF|NOM//obl//40 ?//MAD//punct//25 –//RG|NOM//punct//56
Olika energitänkande;Under//PP//case//52 de//DT|UTR/NEU|PLU|DEF//det//52 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//52 tio//RG|NOM//nummod//52 åren//NN|NEU|PLU|DEF|NOM//obl//56 har//VB|PRS|AKT//aux//56 man//PN|UTR|SIN|IND|SUB//nsubj//56 kunnat//VB|SUP|AKT//aux//56 se//VB|INF|AKT//parataxis//25 att//SN//punct//56 de//DT|UTR/NEU|PLU|DEF//det//59 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//dep//57 ,//MID//punct//59 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//64 oljebolagen//NN|NEU|PLU|DEF|NOM//nsubj//64 har//VB|PRS|AKT//aux//64 satsat//VB|SUP|AKT//conj//59 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//66 pengar//NN|UTR|PLU|IND|NOM//obj//64 på//PP//mark//69 att//IE//mark//69 utveckla//VB|INF|AKT//advcl//64 teknik//NN|UTR|SIN|IND|NOM//obj//69 för//PP//case//72 solcellstillverkning//NN|UTR|SIN|IND|NOM//obl//69 och//KN//cc//75 också//AB//advmod//75 investerat//VB|SUP|AKT//conj//59 i//PP//case//77 solcellsfabriker//NN|UTR|PLU|IND|NOM//obl//75 ,//MID//punct//59 säger//VB|PRS|AKT//conj//59 Tomas//PM|NOM//nsubj//79 Kåberger//PM|NOM//flat:name//80 .//MAD//punct//59
Olika energitänkande;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//84 misstänkte//VB|PRT|AKT//conj//59 att//SN//mark//87 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//87 var//VB|PRT|AKT//ccomp//84 för//PP//mark//92 att//SN//mark//92 man//PN|UTR|SIN|IND|SUB//nsubj//92 ville//VB|PRT|AKT//aux//92 hindra//VB|INF|AKT//ccomp//87 en//DT|UTR|SIN|IND//det//95 konkurrerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//95 teknologi//NN|UTR|SIN|IND|NOM//obj//92 .//MAD//punct//84
Olika energitänkande;Men//KN//cc//103 så//AB//advmod//103 har//VB|PRS|AKT//aux//103 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//103 ju//AB//advmod//103 inte//AB//advmod//103 blivit//VB|SUP|AKT//conj//59 .//MAD//punct//103
Olika energitänkande;Det//PN|NEU|SIN|DEF|SUB/OBJ//obj//1 tror//VB|PRS|AKT//ROOT//1 han//PN|UTR|SIN|DEF|SUB//nsubj//1 att//SN//mark//6 man//PN|UTR|SIN|IND|SUB//nsubj//6 kan//VB|PRS|AKT//aux//6 tolka//VB|INF|AKT//ccomp//1 som//KN//mark//10 att//SN//mark//10 oljebolagen//NN|NEU|PLU|DEF|NOM//nsubj//10 ser//VB|PRS|AKT//ccomp//6 att//SN//mark//18 de//DT|UTR/NEU|PLU|DEF//det//15 här//AB//fixed//12 förnyelsebara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 energikällorna//NN|UTR|PLU|DEF|NOM//nsubj//18 kommer//VB|PRS|AKT//aux//18 att//IE//mark//18 växa//VB|INF|AKT//ccomp//10 i//PP//case//20 betydelse//NN|UTR|SIN|IND|NOM//obl//18 och//KN//cc//22 bli//VB|INF|AKT//conj//18 lönsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 delar//NN|UTR|PLU|IND|NOM//xcomp//22 av//PP//case//27 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//27 verksamhet//NN|UTR|SIN|IND|NOM//nmod//24 .//MAD//punct//1
