Djurhållning och miljön;–//RG|NOM//punct//1 hantering//NN|UTR|SIN|IND|NOM//ROOT//1 av//PP//case//3 risker//NN|UTR|PLU|IND|NOM//nmod//1 och//KN//cc//5 möjligheter//NN|UTR|PLU|IND|NOM//conj//3 med//PP//case//7 stallgödsel//NN|UTR|SIN|IND|NOM//nmod//5
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Till//PP//case//3 följd//NN|UTR|SIN|IND|NOM//fixed//0 av//PP//fixed//0 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//6 har//VB|PRS|AKT//aux//6 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//6 gjorts//VB|SUP|SFO//ROOT//6 i//PP//case//9 Statens//NN|UTR|SIN|DEF|GEN//nmod:poss//9 jordbruksverks//NN|NEU|SIN|IND|GEN//amod//10 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//6 (//PAD//punct//10 2004:62//RG|NOM//appos//10 )//PAD//punct//10 om//PP//case//15 miljöhänsyn//NN|UTR|SIN|IND|NOM//obl//6 i//PP//case//17 jordbruket//NN|NEU|SIN|DEF|NOM//nmod//15 med//PP//case//21 avseende//NN|NEU|SIN|IND|NOM//fixed//18 på//PP//fixed//18 växtnäring//NN|UTR|SIN|IND|NOM//nmod//15 under//PP//case//24 åren//NN|NEU|PLU|DEF|NOM//nmod//24 2010–2011//KN//nmod//15 .//MAD//punct//6
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;De//DT|UTR/NEU|PLU|DEF//det//28 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//28 förändringar//NN|UTR|PLU|IND|NOM//nsubj//33 som//HP|-|-|-//nsubj:pass//31 har//VB|PRS|AKT//aux//31 gjorts//VB|SUP|SFO//acl:relcl//28 är//VB|PRS|AKT//cop//33 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//6 .//MAD//punct//33
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;//JJ|POS|UTR|SIN|IND|NOM//nmod//36 Stallgödsel//NN|UTR|SIN|IND|NOM//nsubj:pass//39 får//VB|PRS|AKT//aux//39 inte//AB//advmod//39 tillföras//VB|INF|SFO//advcl//33 i//PP//case//42 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 mängd//NN|UTR|SIN|IND|NOM//obl//39 än//KN//mark//44 vad//HP|NEU|SIN|IND//dislocated//46 som//HP|-|-|-//nsubj//46 motsvarar//VB|PRS|AKT//acl:relcl//42 170//RG|NOM//nummod//48 kg//NN|AN//nmod//49 totalkväve//NN|NEU|SIN|IND|NOM//obj//46 per//PP//case//51 år//NN|NEU|SIN|IND|NOM//nmod//49 .//MAD//punct//39
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;//NN|AN//nsubj//56 Inför//PP//case//55 höstsådd//NN|UTR|SIN|IND|NOM//nmod//53 får//VB|PRS|AKT//aux//65 högst//AB|SUV//advmod//58 60//RG|NOM//nummod//59 kg//NN|AN//obj//56 respektive//AB//case//62 40//RG|NOM//nummod//62 kg//NN|AN//obl//56 lättillgängligt//JJ|POS|NEU|SIN|IND|NOM//amod//64 kväve//NN|NEU|SIN|IND|NOM//nmod//62 tillföras//VB|INF|SFO//conj//39 .//MAD//punct//33
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;//NN|AN//nmod//68 Skyddsavstånd//NN|NEU|SIN|IND|NOM//nsubj//82 om//PP//case//71 två//RG|NOM//nummod//71 meter//NN|UTR|PLU|IND|NOM//nmod//68 från//PP//case//73 vattendrag//NN|NEU|SIN|IND|NOM//nmod//71 eller//KN//cc//75 sjö//NN|UTR|SIN|IND|NOM//conj//73 vid//PP//case//77 spridning//NN|UTR|SIN|IND|NOM//nmod//71 av//PP//case//79 gödselmedel//NN|NEU|PLU|IND|NOM//nmod//77 .//MAD//punct//68
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;//NN|AN//appos//68 Förbud//NN|NEU|SIN|IND|NOM//parataxis//33 att//IE//mark//84 sprida//VB|INF|AKT//xcomp//82 gödselmedel//NN|NEU|SIN|IND|NOM//obj//84 ,//MID//punct//88 undantaget//PC|PRF|NEU|SIN|IND|NOM//amod//88 mineralgödsel//NN|UTR|SIN|IND|NOM//appos//82 i//PP//case//91 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 gröda//NN|UTR|SIN|IND|NOM//nmod//88 ,//MID//punct//88 på//PP//case//94 jordbruksmark//NN|UTR|SIN|IND|NOM//nmod//88 invid//PP//cc//96 vattendrag//NN|NEU|SIN|IND|NOM//conj//94 eller//KN//cc//98 sjö//NN|UTR|SIN|IND|NOM//conj//96 om//SN//case//100 marken//NN|UTR|SIN|DEF|NOM//obl//82 lutar//VB|PRS|AKT//conj//6 mer//AB|KOM//advmod//104 än//KN//fixed//102 10//RG|NOM//nummod//105 procent//NN|UTR|PLU|IND|NOM//obj//101 .//MAD//punct//6
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;//NN|AN//nmod//108 Totalförbudet//NN|NEU|SIN|DEF|NOM//nsubj:pass//113 att//IE//mark//110 sprida//VB|INF|AKT//acl//108 mineralgödsel//NN|UTR|SIN|IND|NOM//obj//110 har//VB|PRS|AKT//aux//113 förlängts//VB|SUP|SFO//parataxis//6 och//KN//cc//115 gäller//VB|PRS|AKT//conj//113 från//PP//case//118 1//RG|NOM//nummod//118 november//NN|UTR|SIN|IND|NOM//obl//115 till//AB//case//123 och//KN//fixed//119 med//AB//case//123 28//RG|NOM//nummod//123 februari//NN|UTR|SIN|IND|NOM//obl//115 .//MAD//punct//6
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;//PP//nmod//126 Begränsning//NN|UTR|SIN|IND|NOM//nsubj:pass//161 i//PP//case//128 spridningen//NN|UTR|SIN|DEF|NOM//nmod//126 av//PP//case//130 stallgödsel//NN|UTR|SIN|IND|NOM//nmod//128 och//KN//cc//134 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//134 organiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//134 gödselmedel//NN|NEU|PLU|IND|NOM//conj//130 under//PP//case//136 höst//NN|UTR|SIN|IND|NOM//nmod//126 och//KN//cc//138 vinter//NN|UTR|SIN|IND|NOM//conj//136 .//MAD//punct//126
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;//NN|AN//conj//126 Förtydliganden//NN|NEU|PLU|IND|NOM//nsubj:pass//143 har//VB|PRS|AKT//aux//143 gjorts//VB|SUP|SFO//acl:relcl//126 av//PP//case//146 de//DT|UTR/NEU|PLU|DEF//det//146 dokumentationskrav//NN|NEU|PLU|IND|NOM//obl:agent//143 som//HP|-|-|-//nsubj:pass//148 ställs//VB|PRS|SFO//acl:relcl//146 på//PP//case//150 brukarna//NN|UTR|PLU|DEF|NOM//obl//148 och//KN//cc//152 beskrivningarna//NN|UTR|PLU|DEF|NOM//conj//150 av//PP//mark//157 hur//HA//advmod//157 en//DT|UTR|SIN|IND//det//157 balanserad//PC|PRF|UTR|SIN|IND|NOM//amod//157 gödselgiva//NN|UTR|SIN|IND|NOM//nmod//152 och//KN//cc//159 lagringskapaciteten//NN|UTR|SIN|DEF|NOM//conj//157 ska//VB|PRS|AKT//aux//161 beräknas//VB|INF|SFO//parataxis//6 .//MAD//punct//6
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//4 Sverige//PM|NOM//nsubj//4 lever//VB|PRS|AKT//ccomp//1 upp//PL//compound:prt//4 till//PP//case//7 kraven//NN|NEU|PLU|DEF|NOM//obl//4 på//PP//case//9 åtgärdsprogrammet//NN|NEU|SIN|DEF|NOM//nmod//7 i//PP//case//11 nitratdirektivet//NN|NEU|SIN|DEF|NOM//nmod//9 .//MAD//punct//1
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Riktlinjer//NN|UTR|PLU|IND|NOM//ROOT//0 för//PP//case//3 god//JJ|POS|UTR|SIN|IND|NOM//amod//3 jordbrukssed//NN|UTR|SIN|IND|NOM//nmod//0
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Vid//PP//case//2 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 genomgång//NN|UTR|SIN|IND|NOM//obl//10 av//PP//case//4 genomförandet//NN|NEU|SIN|DEF|NOM//nmod//2 av//PP//case//6 nitratdirektivet//NN|NEU|SIN|DEF|NOM//nmod//4 i//PP//case//9 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//9 rätt//NN|UTR|SIN|IND|NOM//nmod//6 har//VB|PRS|AKT//aux//14 endast//AB//advmod//10 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 brister//NN|UTR|PLU|IND|NOM//nsubj//14 funnits//VB|SUP|SFO//ROOT//14 .//MID//punct//14
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 gäller//VB|PRS|AKT//parataxis//14 omfattningen//NN|UTR|SIN|DEF|NOM//obj//17 av//PP//case//20 riktlinjerna//NN|UTR|PLU|DEF|NOM//nmod//18 för//PP//case//23 god//JJ|POS|UTR|SIN|IND|NOM//amod//23 jordbrukssed//NN|UTR|SIN|IND|NOM//obl//17 .//MAD//punct//17
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Riktlinjerna//NN|UTR|PLU|DEF|NOM//nsubj//26 gäller//VB|PRS|AKT//parataxis//14 utanför//PP//case//29 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 områden//NN|NEU|PLU|IND|NOM//obl//26 .//MAD//punct//14
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 saknas//VB|PRS|SFO//parataxis//14 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 råd//NN|NEU|PLU|IND|NOM//nsubj:pass//32 om//PP//case//36 tidsperioder//NN|UTR|PLU|IND|NOM//nmod//34 när//HA//mark//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 inte//AB//advmod//41 är//VB|PRS|AKT//cop//41 lämpligt//JJ|POS|NEU|SIN|IND|NOM//advcl//32 att//IE//mark//43 gödsla//VB|INF|AKT//csubj//41 och//KN//cc//45 villkoren//NN|NEU|PLU|DEF|NOM//conj//43 för//PP//mark//48 att//IE//mark//48 tillföra//VB|INF|AKT//advcl//41 gödselmedel//NN|NEU|PLU|IND|NOM//obj//48 i//PP//case//51 närheten//NN|UTR|SIN|DEF|NOM//obl//48 av//PP//case//53 vattendrag//NN|NEU|PLU|IND|NOM//obl//48 för//PP//case//55 områden//NN|NEU|PLU|IND|NOM//nmod//53 utanför//PP//case//58 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 områden//NN|NEU|PLU|IND|NOM//nmod//55 .//MAD//punct//32
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Däremot//AB//advmod//61 finns//VB|PRS|SFO//conj//14 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj//61 ,//MID//punct//63 som//HP|-|-|-//nsubj//67 är//VB|PRS|AKT//cop//67 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//63 ,//MID//punct//71 för//PP//case//71 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 områden//NN|NEU|PLU|IND|NOM//obl//67 .//MAD//punct//14
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;När//HA//case//4 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 perioder//NN|UTR|PLU|IND|NOM//obl//5 finns//VB|PRS|SFO//ROOT//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 dock//AB//advmod//5 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 råd//NN|NEU|PLU|IND|NOM//nsubj//5 om//PP//case//11 tidpunkt//NN|UTR|SIN|IND|NOM//nmod//9 för//PP//case//13 spridning//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 begränsning//NN|UTR|SIN|IND|NOM//conj//13 av//PP//case//17 spridning//NN|UTR|SIN|IND|NOM//nmod//15 av//PP//case//19 flytgödsel//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//21 urin//NN|UTR|SIN|IND|NOM//conj//19 under//PP//case//23 hösten//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//5
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 finns//VB|PRS|SFO//parataxis//5 även//AB//advmod//26 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 råd//NN|NEU|PLU|IND|NOM//nsubj//26 om//PP//mark//35 att//SN//mark//35 spridning//NN|UTR|SIN|IND|NOM//nsubj//35 inte//AB//advmod//35 bör//VB|PRS|AKT//aux//35 ske//VB|INF|AKT//acl//29 på//PP//case//42 frusen//PC|PRF|UTR|SIN|IND|NOM//amod//42 ,//MID//punct//39 snötäckt//PC|PRF|UTR|SIN|IND|NOM//conj//37 eller//KN//cc//41 vattenmättad//PC|PRF|UTR|SIN|IND|NOM//conj//37 mark//NN|UTR|SIN|IND|NOM//obl//35 .//MAD//punct//5
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Beträffande//PP//amod//1 spridning//NN|UTR|SIN|IND|NOM//obl//4 vid//PP//case//3 vattendrag//NN|NEU|PLU|IND|NOM//nmod//1 finns//VB|PRS|SFO//ROOT//4 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 råd//NN|NEU|PLU|IND|NOM//nsubj//4 om//PP//case//8 spridning//NN|UTR|SIN|IND|NOM//nmod//6 på//PP//case//17 sluttande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 ,//MID//punct//12 vattenmättad//PC|PRF|UTR|SIN|IND|NOM//conj//10 ,//MID//punct//14 frusen//PC|PRF|UTR|SIN|IND|NOM//conj//10 eller//KN//cc//16 snötäckt//PC|PRF|UTR|SIN|IND|NOM//conj//10 mark//NN|UTR|SIN|IND|NOM//nmod//8 .//MID//punct//4
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 finns//VB|PRS|SFO//parataxis//4 också//AB//advmod//20 föreskrifter//NN|UTR|PLU|IND|NOM//nsubj//20 om//PP//mark//28 att//SN//mark//28 gödselmedel//NN|NEU|PLU|IND|NOM//nsubj:pass//28 inte//AB//advmod//28 får//VB|PRS|AKT//aux//28 spridas//VB|INF|SFO//acl//22 på//PP//case//30 åkermark//NN|UTR|SIN|IND|NOM//obl//28 så//AB//mark//34 att//SN//fixed//31 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//34 hamnar//VB|PRS|AKT//advcl//28 utanför//PP//case//36 åkern//NN|UTR|SIN|DEF|NOM//obl//34 .//MAD//punct//20
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Nitratdirektivet;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//5 det//DT|NEU|SIN|DEF//det//5 ovan//AB//advmod//5 nämnda//PC|PRF|UTR/NEU|SIN|DEF|NOM//nmod//1 anser//VB|PRS|AKT//ROOT//6 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//6 att//SN//mark//10 Sverige//PM|NOM//nsubj//10 uppfyller//VB|PRS|AKT//csubj//6 syftet//NN|NEU|SIN|DEF|NOM//obj//10 med//PP//case//13 riktlinjerna//NN|UTR|PLU|DEF|NOM//obl//10 även//AB//advmod//18 om//SN//fixed//14 inte//AB//advmod//18 exakta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 perioder//NN|UTR|PLU|IND|NOM//nsubj//23 och//KN//cc//20 skyddsavstånd//NN|NEU|PLU|IND|NOM//conj//18 till//PP//case//22 vatten//NN|NEU|SIN|IND|NOM//nmod//20 finns//VB|PRS|SFO//conj//6 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//23 i//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 råden//NN|NEU|PLU|DEF|NOM//obl//24 .//MAD//punct//6

2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Reglerna//NN|UTR|PLU|DEF|NOM//nsubj//9 om//PP//case//2 tillstånd//NN|NEU|SIN|IND|NOM//nmod//0 och//KN//cc//4 anmälan//NN|UTR|SIN|IND|NOM//conj//2 för//PP//case//6 transport//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//8 avfall//NN|NEU|SIN|IND|NOM//nmod//6 genomför//VB|PRS|AKT//ROOT//9 artikel//NN|UTR|SIN|IND|NOM//nmod//11 26//RG|NOM//obj//9 i//PP//case//13 ramdirektivet//NN|NEU|SIN|DEF|NOM//obl//9 för//PP//case//15 avfall//NN|NEU|SIN|IND|NOM//obl//9 .//MAD//punct//9
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Där//AB//advmod//18 anges//VB|PRS|SFO//parataxis//9 att//SN//mark//22 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nsubj//22 ska//VB|PRS|AKT//aux//22 föra//VB|INF|AKT//ccomp//18 ett//DT|NEU|SIN|IND//det//24 register//NN|NEU|SIN|IND|NOM//obj//22 över//PP//case//27 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 verksamhetsutövare//NN|UTR|PLU|IND|NOM//nmod//24 ,//MID//punct//32 om//SN//mark//32 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//32 inte//AB//advmod//32 omfattas//VB|PRS|SFO//conj//22 av//PP//case//34 krav//NN|NEU|PLU|IND|NOM//obl:agent//32 på//PP//case//36 tillstånd//NN|NEU|SIN|IND|NOM//nmod//34 .//MAD//punct//9
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 gäller//VB|PRS|AKT//parataxis//9 bl.a.//AB|AN//advmod//39 verksamhetsutövare//NN|UTR|PLU|IND|NOM//obj//39 som//HP|-|-|-//nsubj//44 yrkesmässigt//AB|POS//advmod//44 samlar//VB|PRS|AKT//acl:relcl//41 in//PL//compound:prt//44 eller//KN//cc//47 transporterar//VB|PRS|AKT//conj//44 avfall//NN|NEU|SIN|IND|NOM//obj//47 .//MAD//punct//9
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Begreppet//NN|NEU|SIN|DEF|NOM//nmod//2 yrkesmässig//JJ|POS|UTR|SIN|IND|NOM//amod//2 transport//NN|UTR|SIN|IND|NOM//nsubj//3 omfattar//VB|PRS|AKT//ROOT//3 också//AB//advmod//3 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//3 som//HP|-|-|-//nsubj//14 ,//MID//punct//14 trots//PP//mark//14 att//SN//mark//14 han//PN|UTR|SIN|DEF|SUB//nsubj//14 eller//KN//cc//12 hon//PN|UTR|SIN|DEF|SUB//conj//10 inte//AB//advmod//14 utövar//VB|PRS|AKT//acl:relcl//5 transportyrket//NN|NEU|SIN|DEF|NOM//obj//14 ,//MID//punct//22 inom//PP//case//22 ramen//NN|UTR|SIN|DEF|NOM//fixed//17 för//PP//fixed//17 sin//PS|UTR|SIN|DEF//nmod:poss//22 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//22 verksamhet//NN|UTR|SIN|IND|NOM//obl//23 normalt//AB|POS//advmod//14 och//KN//cc//25 regelbundet//AB//conj//23 ombesörjer//VB|PRS|AKT//conj//14 transport//NN|UTR|SIN|IND|NOM//obj//26 av//PP//case//29 avfall//NN|NEU|SIN|IND|NOM//obl//26 ,//MID//punct//14 oavsett//AB|POS//mark//34 om//SN//mark//34 avfallet//NN|NEU|SIN|DEF|NOM//nsubj:pass//34 producerats//VB|SUP|SFO//advcl//14 av//PP//case//37 någon//DT|UTR|SIN|IND//det//37 annan//JJ|POS|UTR|SIN|IND|NOM//obl:agent//34 än//KN//case//39 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//37 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 .//MAD//punct//3
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Undantag//NN|NEU|PLU|IND|NOM//obj//3 från//PP//case//44 kravet//NN|NEU|SIN|DEF|NOM//nmod//42 på//PP//case//46 registrering//NN|UTR|SIN|IND|NOM//nmod//44 får//VB|PRS|AKT//aux//49 inte//AB//advmod//49 göras//VB|INF|SFO//conj//3 på//PP//case//54 grund//NN|UTR|SIN|IND|NOM//fixed//50 av//PP//fixed//50 avfallets//NN|NEU|SIN|DEF|GEN//nmod:poss//54 beskaffenhet//NN|UTR|SIN|IND|NOM//obl//49 eller//KN//cc//56 mängd//NN|UTR|SIN|IND|NOM//conj//54 .//MAD//punct//3
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;(//PAD//punct//3 EU-domstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//60 mål//NN|NEU|SIN|IND|NOM//nmod//61 C-270/03//RG|NOM//obl//3 ,//MID//punct//64 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 kommissionen//NN|UTR|SIN|DEF|NOM//parataxis//3 mot//PP//case//67 Italienska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//67 republiken//NN|UTR|SIN|DEF|NOM//nmod//64 ,//MID//punct//69 REG//PM|NOM//obl//3 2005//RG|NOM//nummod//69 I-5233//RG|NOM//nmod//69 )//PAD//punct//3
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Inledningsvis//AB//advmod//2 kan//VB|PRS|AKT//aux//2 konstateras//VB|INF|SFO//ROOT//2 att//SN//mark//8 kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 på//PP//case//6 registrering//NN|UTR|SIN|IND|NOM//nmod//4 kan//VB|PRS|AKT//aux//8 uppfyllas//VB|INF|SFO//ccomp//2 genom//PP//case//11 såväl//KN//advmod//11 krav//NN|NEU|SIN|IND|NOM//obl//8 på//PP//case//13 tillstånd//NN|NEU|SIN|IND|NOM//nmod//11 som//KN//mark//15 anmälan//NN|UTR|SIN|IND|NOM//acl//13 .//MAD//punct//2
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;I//PP//case//18 avfallsförordningen//NN|UTR|SIN|DEF|NOM//obl//22 har//VB|PRS|AKT//aux//22 begreppet//NN|NEU|SIN|DEF|NOM//nmod//21 yrkesmässigt//AB|POS//nsubj//22 transporterar//VB|PRS|AKT//parataxis//2 ,//MID//punct//22 i//PP//case//27 36//RG|NOM//nummod//26 §//NN|AN//nmod//27 1//RG|NOM//obl//22 ,//MID//punct//31 inte//AB//advmod//31 samma//DT|UTR/NEU|SIN/PLU|IND//det//31 betydelse//NN|UTR|SIN|IND|NOM//parataxis//22 som//KN//mark//34 i//PP//case//34 direktivet//NN|NEU|SIN|DEF|NOM//nmod//31 .//MAD//punct//22
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Här//AB//advmod//37 avses//VB|PRS|SFO//parataxis//22 endast//AB//advmod//37 professionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 transportörer//NN|UTR|PLU|IND|NOM//nsubj:pass//37 .//MAD//punct//40
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 verksamhetsutövare//NN|UTR|PLU|IND|NOM//nsubj:pass//44 omfattas//VB|PRS|SFO//advcl//37 av//PP//case//46 tillståndskravet//NN|NEU|SIN|DEF|NOM//obl:agent//44 i//PP//case//49 36//RG|NOM//nummod//49 §//NN|AN//obl//44 2//RG|NOM//nummod//49 när//HA//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 gäller//VB|PRS|AKT//advcl//37 transport//NN|UTR|SIN|IND|NOM//obj//53 av//PP//case//56 avfall//NN|NEU|PLU|IND|NOM//obl//53 som//HP|-|-|-//nsubj:pass//58 uppkommit//VB|SUP|AKT//acl:relcl//56 i//PP//case//62 en//DT|UTR|SIN|IND//det//62 yrkesmässig//JJ|POS|UTR|SIN|IND|NOM//amod//62 verksamhet//NN|UTR|SIN|IND|NOM//obl//58 .//MAD//punct//22
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;Tillståndskravet//NN|NEU|SIN|DEF|NOM//parataxis//22 är//VB|PRS|AKT//cop//66 knutet//PC|PRF|NEU|SIN|IND|NOM//conj//22 till//PP//case//68 mängdgränser//NN|UTR|PLU|IND|NOM//obl//66 .//MAD//punct//22
2.4.3 Överensstämmelse med internationella krav och åtaganden Syftet med genomgången / Ramdirektivet för avfall;EUdomstolens//NN|UTR|SIN|DEF|GEN//nmod:poss//71 praxis//NN|UTR|SIN|IND|NOM//nsubj//72 hindrar//VB|PRS|AKT//parataxis//22 inte//AB//advmod//72 att//SN//mark//76 mängdgränser//NN|UTR|PLU|IND|NOM//nsubj:pass//76 anges//VB|PRS|SFO//ccomp//72 för//PP//case//78 krav//NN|NEU|PLU|IND|NOM//obl//76 på//PP//case//80 tillstånd//NN|NEU|SIN|IND|NOM//nmod//78 ,//MID//punct//22 men//KN//cc//88 transporter//NN|UTR|PLU|IND|NOM//nsubj:pass//88 som//HP|-|-|-//nsubj//85 understiger//VB|PRS|AKT//acl:relcl//83 gränserna//NN|UTR|PLU|DEF|NOM//obj//85 måste//VB|PRS|AKT//aux//88 fångas//VB|INF|SFO//conj//22 upp//PL//compound:prt//88 genom//PP//case//92 ett//DT|NEU|SIN|IND//det//92 krav//NN|NEU|SIN|IND|NOM//obl//88 på//PP//case//94 anmälan//NN|UTR|SIN|IND|NOM//nmod//92 .//MAD//punct//22
