Genomförande av Seveso III-direktivet ;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//3 Seveso//PM|NOM//nmod//3 III-utredningen//NN|UTR|SIN|DEF|NOM//nmod//0
4.4.6.5 Genomförande av Århuskonventionen och EUdirektiven i svensk rätt;Därefter//AB//advmod//178 har//VB|PRS|AKT//parataxis//157 HD//PM|NOM//obj//178 i//PP//case//181 NJA//PM|NOM//obl//178 2012//RG|NOM//nummod//183 s.//NN|AN//nmod//184 921funnit//RG|NOM//obj//178 att//SN//mark//191 en//DT|UTR|SIN|IND//det//188 ideell//JJ|POS|UTR|SIN|IND|NOM//amod//188 förening//NN|UTR|SIN|IND|NOM//nsubj//191 inte//AB//advmod//191 har//VB|PRS|AKT//aux//191 haft//VB|SUP|AKT//acl//184 rätt//NN|UTR|SIN|IND|NOM//obj//191 att//IE//mark//194 överklaga//VB|INF|AKT//acl//192 ,//MID//punct//191 eftersom//SN//mark//198 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//198 ansetts//VB|SUP|SFO//advcl//191 inte//AB//advmod//198 bedriva//VB|INF|AKT//xcomp//198 sin//PS|UTR|SIN|DEF//nmod:poss//202 verksamhet//NN|UTR|SIN|IND|NOM//obj//200 på//PP//case//206 ett//DT|NEU|SIN|IND//det//206 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//206 sätt//NN|NEU|SIN|IND|NOM//obl//200 att//SN//mark//209 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//209 representerar//VB|PRS|AKT//acl//206 allmänheten//NN|UTR|SIN|DEF|NOM//obj//209 för//PP//mark//213 att//IE//mark//213 bevaka//VB|INF|AKT//advcl//209 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//215 naturskydds-//NN|UTR|-|-|SMS//obj//213 och//KN//cc//217 miljöskyddsintressen//NN|UTR|SIN|DEF|NOM//conj//215 .//MAD//punct//157
4.4.6.5 Genomförande av Århuskonventionen och EUdirektiven i svensk rätt;Föreningen//NN|UTR|SIN|DEF|NOM//nsubj//220 hade//VB|PRT|AKT//parataxis//157 endast//AB//advmod//220 ett//DT|NEU|SIN|IND//det//223 tiotal//NN|NEU|SIN|IND|NOM//nmod//224 medlemmar//NN|UTR|PLU|IND|NOM//obj//220 och//KN//cc//228 hade//VB|PRT|AKT//aux//228 varit//VB|SUP|AKT//cop//228 verksam//JJ|POS|UTR|SIN|IND|NOM//conj//220 under//PP//case//232 ganska//AB//advmod//231 kort//JJ|POS|UTR|SIN|IND|NOM//amod//232 tid//NN|UTR|SIN|IND|NOM//obl//228 ,//MID//punct//232 cirka//AB//advmod//235 två//RG|NOM//nummod//236 år//NN|NEU|PLU|IND|NOM//nmod//232 .//MAD//punct//157
4.4.6.5 Genomförande av Århuskonventionen och EUdirektiven i svensk rätt;För//PP//mark//2 att//IE//mark//2 leva//VB|INF|AKT//advcl//32 upp//PL//compound:prt//2 till//PP//case//6 konventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 krav//NN|NEU|PLU|IND|NOM//obl//2 och//KN//cc//13 de//DT|UTR/NEU|PLU|DEF//det//10 EU-rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kraven//NN|NEU|PLU|DEF|NOM//nsubj//13 var//VB|PRT|AKT//cop//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//conj//2 att//IE//mark//18 i//PP//case//17 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//17 rätt//NN|UTR|SIN|IND|NOM//obl//18 införa//VB|INF|AKT//csubj//13 en//DT|UTR|SIN|IND//det//20 möjlighet//NN|UTR|SIN|IND|NOM//obj//18 för//PP//case//22 miljöorganisationer//NN|UTR|PLU|IND|NOM//nmod//20 att//IE//mark//24 föra//VB|INF|AKT//acl//22 talan//NN|UTR|SIN|IND|NOM//obj//24 enligt//PP//case//27 väglagen//NN|UTR|SIN|DEF|NOM//obl//24 m.fl.//AB|AN//punct//13 lagar//NN|UTR|PLU|IND|NOM//appos//13 .//MAD//punct//2
4.4.6.5 Genomförande av Århuskonventionen och EUdirektiven i svensk rätt;Där//AB//advmod//32 anges//VB|PRS|SFO//ROOT//32 att//SN//mark//36 besluten//NN|NEU|PLU|DEF|NOM//nsubj:pass//36 får//VB|PRS|AKT//aux//36 överklagas//VB|INF|SFO//ccomp//32 av//PP//case//39 samma//DT|UTR/NEU|SIN/PLU|IND//det//39 miljöorganisationer//NN|UTR|PLU|IND|NOM//obl:agent//36 som//HP|-|-|-//nsubj//41 har//VB|PRS|AKT//acl:relcl//39 talerätt//NN|UTR|SIN|IND|NOM//obj//41 enligt//PP//case//45 16//RG|NOM//nummod//45 kap.//NN|AN//nmod//48 13//RG|NOM//nummod//47 §//NN|AN//nmod//48 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//42 .//MAD//punct//32
4.4.6.5 Genomförande av Århuskonventionen och EUdirektiven i svensk rätt;Vi//PN|UTR|PLU|DEF|SUB//nsubj//51 återkommer//VB|PRS|AKT//parataxis//32 till//PP//case//53 Århuskonventionen//PM|NOM//obl//51 i//PP//case//55 avsnittet//NN|NEU|SIN|DEF|NOM//nmod//53 om//PP//case//57 Tillgång//NN|UTR|SIN|IND|NOM//nmod//55 till//PP//case//60 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//60 prövning//NN|UTR|SIN|IND|NOM//nmod//57 ,//MID//punct//63 artikel//NN|UTR|SIN|IND|NOM//nmod//63 23//RG|NOM//conj//57 i//PP//case//65 direktivet//NN|NEU|SIN|DEF|NOM//nmod//63 .//MAD//punct//51

4.4.7 Esbokonventionen;Konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 om//PP//case//2 miljökonsekvensbeskrivningar//NN|UTR|PLU|IND|NOM//nmod//0 i//PP//case//6 ett//DT|NEU|SIN|IND//det//6 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 sammanhang//NN|NEU|SIN|IND|NOM//nmod//2 ,//MID//punct//8 Esbokonventionen//NN|UTR|SIN|DEF|NOM//appos//0 ,//MID//punct//0 har//VB|PRS|AKT//aux//11 arbetats//VB|SUP|SFO//ROOT//11 fram//PL//advmod//11 inom//PP//case//14 FN//PM|NOM//obl//11 ://MID//punct//14 s//NN|AN//nummod//18 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 kommission//NN|UTR|SIN|IND|NOM//obl//11 för//PP//case//20 Europa//PM|NOM//nmod//18 (//PAD//punct//22 UNECE//PM|NOM//appos//20 )//PAD//punct//22 .//MAD//punct//33
4.4.7 Esbokonventionen;Protokollet//NN|NEU|SIN|DEF|NOM//nsubj//33 om//PP//case//28 strategiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 miljöbedömningar//NN|UTR|PLU|IND|NOM//nmod//25 ,//MID//punct//30 SEA-protokollet//NN|NEU|SIN|DEF|NOM//conj//28 ,//MID//punct//25   //_SP////31 kompletterar//VB|PRS|AKT//parataxis//11 Esbokonventionen//NN|UTR|SIN|DEF|NOM//obj//33 .//MAD//punct//33
4.4.7 Esbokonventionen;Sverige//PM|NOM//parataxis//33 och//KN//cc//39 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 gemenskapen//NN|UTR|SIN|DEF|NOM//conj//36 har//VB|PRS|AKT//conj//11 undertecknat//VB|SUP|AKT//amod//44 och//KN//cc//43 ratificerat//VB|SUP|AKT//conj//41 konventionen//NN|UTR|SIN|DEF|NOM//obj//40 och//KN//cc//46 protokollet//NN|NEU|SIN|DEF|NOM//conj//44 .//MAD//punct//11
4.4.7 Esbokonventionen;Enligt//PP//case//1 Esbokonventionen//NN|UTR|SIN|DEF|NOM//obl//8 ska//VB|PRS|AKT//aux//8 alla//DT|UTR/NEU|PLU|IND/DEF//det//7 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 och//KN//cc//6 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//4 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//8 vidtas//VB|PRS|SFO//ROOT//8 för//PP//mark//11 att//IE//mark//11 förebygga//VB|INF|AKT//advcl//8 ,//MID//punct//13 minska//VB|INF|AKT//conj//11 och//KN//cc//15 kontrollera//VB|INF|AKT//conj//11 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//17 skadlig//JJ|POS|UTR|SIN|IND|NOM//amod//19 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 miljöpåverkan//NN|UTR|SIN|IND|NOM//obj//15 från//PP//case//22 planerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 verksamheter//NN|UTR|PLU|IND|NOM//nmod//19 .//MAD//punct//8
4.4.7 Esbokonventionen;Miljökonsekvensbedömningar//NN|UTR|PLU|IND|NOM//nsubj:pass//26 ska//VB|PRS|AKT//aux//26 göras//VB|INF|SFO//parataxis//8 för//PP//case//28 verksamheter//NN|UTR|PLU|IND|NOM//obl//26 som//HP|-|-|-//nsubj:pass//31 kan//VB|PRS|AKT//aux//31 antas//VB|INF|SFO//acl:relcl//28 förorsaka//VB|INF|AKT//xcomp//31 skadlig//JJ|POS|UTR|SIN|IND|NOM//amod//35 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 påverkan//NN|UTR|SIN|IND|NOM//obj//32 innan//SN//case//38 något//DT|NEU|SIN|IND//det//38 beslut//NN|NEU|SIN|IND|NOM//obl//32 om//PP//mark//41 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 fattas//VB|PRS|SFO//advcl//32 .//MAD//punct//8
4.4.7 Esbokonventionen;De//DT|UTR/NEU|PLU|DEF//det//1 parter//NN|UTR|PLU|IND|NOM//nsubj:pass//10 som//HP|-|-|-//nsubj:pass//4 kan//VB|PRS|AKT//aux//4 utsättas//VB|INF|SFO//acl:relcl//1 för//PP//case//8 skadlig//JJ|POS|UTR|SIN|IND|NOM//amod//8 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 påverkan//NN|UTR|SIN|IND|NOM//obl//4 ska//VB|PRS|AKT//aux//10 underrättas//VB|INF|SFO//ROOT//10 och//KN//cc//12 ges//VB|INF|SFO//conj//10 möjlighet//NN|UTR|SIN|IND|NOM//obj//12 att//IE//mark//15 delta//VB|INF|AKT//acl//13 i//PP//case//17 förfarandet//NN|NEU|SIN|DEF|NOM//obl//15 med//PP//case//19 miljökonsekvensbedömningar//NN|UTR|PLU|IND|NOM//nmod//17 .//MAD//punct//10
4.4.7 Esbokonventionen;I//PP//case//24 det//DT|NEU|SIN|DEF//det//24 slutliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 beslutet//NN|NEU|SIN|DEF|NOM//obl//32 om//PP//case//28 den//DT|UTR|SIN|DEF//det//28 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//28 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//24 ska//VB|PRS|AKT//aux//32 vederbörlig//JJ|POS|UTR|SIN|IND|NOM//amod//31 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//32 tas//VB|INF|SFO//parataxis//10 till//PP//case//35 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 kommentarer//NN|UTR|PLU|IND|NOM//obl//32 .//MAD//punct//10

5.1 Tekniska uppdateringar;Klassificeringen//NN|UTR|SIN|DEF|NOM//nsubj//10 av//PP//case//3 farliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 ämnen//NN|NEU|PLU|IND|NOM//nmod//0 och//KN//cc//5 farokategorierna//NN|UTR|PLU|DEF|NOM//conj//3 i//PP//case//7 Seveso//PM|NOM//nmod//5 III-direktivet//NN|NEU|SIN|DEF|NOM//nmod//5 är//VB|PRS|AKT//aux:pass//10 anpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//10 till//PP//case//14 den//DT|UTR|SIN|DEF//det//14 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 CLP-förordningen//NN|UTR|SIN|DEF|NOM//obl//10 vilket//HP|NEU|SIN|IND//nsubj//16 framgår//VB|PRS|AKT//acl:relcl//14 av//PP//case//18 bilaga//NN|UTR|SIN|IND|NOM//obl//16 I//PP//obl//16 till//PP//case//21 direktivet//NN|NEU|SIN|DEF|NOM//obl//16 .//MAD//punct//10
5.1 Tekniska uppdateringar;Farokategorierna//NN|UTR|PLU|DEF|NOM//nsubj//25 är//VB|PRS|AKT//cop//25 uppdelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//10 i//PP//case//27 hälsofaror//NN|UTR|PLU|IND|NOM//obl//25 ,//MID//punct//30 fysikaliska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 faror//NN|UTR|PLU|IND|NOM//conj//27 och//KN//cc//32 miljöfarlighet//NN|UTR|SIN|IND|NOM//conj//27 .//MAD//punct//25
5.1 Tekniska uppdateringar;Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//2 kan//VB|PRS|AKT//ROOT//2 numera//AB//advmod//2 ,//MID//punct//11 efter//PP//case//6 anmälan//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//9 en//DT|UTR|SIN|IND//det//9 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//6 ,//MID//punct//11 lägga//VB|INF|AKT//conj//2 fram//PL//compound:prt//11 ett//DT|NEU|SIN|IND//det//14 förslag//NN|NEU|SIN|IND|NOM//obj//11 till//PP//case//16 ändring//NN|UTR|SIN|IND|NOM//nmod//14 av//PP//case//18 direktivet//NN|NEU|SIN|DEF|NOM//nmod//16 för//PP//case//20 ämnen//NN|NEU|PLU|IND|NOM//nmod//14 som//HP|-|-|-//nsubj:pass//22 omfattas//VB|PRS|SFO//acl:relcl//20 av//PP//case//24 direktivet//NN|NEU|SIN|DEF|NOM//obl//22 men//KN//cc//28 som//HP|-|-|-//nsubj:pass//28 inte//AB//advmod//28 anses//VB|PRS|SFO//conj//22 innebära//VB|INF|AKT//xcomp//28 stor//JJ|POS|UTR|SIN|IND|NOM//amod//31 olycksrisk//NN|UTR|SIN|IND|NOM//obj//29 .//MAD//punct//2

5.2 Information;Enligt//PP//case//1 Seveso//PM|NOM//nmod//2 III-direktivet//NN|NEU|SIN|DEF|NOM//obl//5 ska//VB|PRS|AKT//aux//5 information//NN|UTR|SIN|IND|NOM//nsubj:pass//5 hållas//VB|INF|SFO//ROOT//5 ständigt//AB|POS//advmod//7 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//xcomp//5 för//PP//case//9 allmänheten//NN|UTR|SIN|DEF|NOM//obl//5 ,//MID//punct//12 även//AB//advmod//12 elektroniskt//JJ|POS|NEU|SIN|IND|NOM//advcl//5 ,//MID//punct//16 för//PP//case//16 alla//DT|UTR/NEU|PLU|IND/DEF//det//16 verksamheter//NN|UTR|PLU|IND|NOM//obl//5 .//MAD//punct//5
5.2 Information;Informationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//20 ska//VB|PRS|AKT//aux//20 hållas//VB|INF|SFO//parataxis//5 aktuell//JJ|POS|UTR|SIN|IND|NOM//xcomp//20 och//KN//cc//24 ska//VB|PRS|AKT//aux//24 lämnas//VB|INF|SFO//conj//5 åtminstone//AB//advmod//28 vart//DT|NEU|SIN|IND//det//28 femte//RO|NOM//amod//28 år//NN|NEU|SIN|IND|NOM//obl//24 .//MAD//punct//24
5.2 Information;Information//NN|UTR|SIN|IND|NOM//nsubj//35 om//PP//case//33 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//33 tillsynen//NN|UTR|SIN|DEF|NOM//nmod//30 ska//VB|PRS|AKT//aux//35 finnas//VB|INF|SFO//parataxis//24 .//MAD//punct//5
5.2 Information;Tidigare//AB|KOM//advmod//39 var//VB|PRT|AKT//cop//39 kraven//NN|NEU|PLU|DEF|NOM//parataxis//5 på//PP//case//41 informationen//NN|UTR|SIN|DEF|NOM//nmod//39 till//PP//case//43 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//41 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//39 till//PP//case//46 säkerhetsåtgärder//NN|UTR|PLU|IND|NOM//obl//44 för//PP//case//48 verksamheter//NN|UTR|PLU|IND|NOM//nmod//46 på//PP//case//52 den//DT|UTR|SIN|DEF//det//52 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 nivån//NN|UTR|SIN|DEF|NOM//obl//44 och//KN//cc//54 informationen//NN|UTR|SIN|DEF|NOM//conj//52 sågs//VB|PRT|SFO//advcl//5 över//PL//case//59 vart//DT|NEU|SIN|IND//advmod//58 tredje//RO|NOM//amod//59 år//NN|NEU|SIN|IND|NOM//obl//55 och//KN//cc//61 förnyades//VB|PRT|SFO//conj//5 minst//AB|SUV//advmod//65 vart//DT|NEU|SIN|IND//det//65 femte//RO|NOM//amod//65 år//NN|NEU|SIN|IND|NOM//obl//61 .//MAD//punct//5
5.2 Information;Efter//PP//case//3 en//DT|UTR|SIN|IND//det//3 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//3 olyckshändelse//NN|UTR|SIN|IND|NOM//obl//6 ska//VB|PRS|AKT//aux//6 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//6 informera//VB|INF|AKT//ROOT//6 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//6 som//HP|-|-|-//nsubj:pass//12 sannolikt//AB|POS//advmod//12 kommer//VB|PRS|AKT//aux//12 att//IE//mark//12 drabbas//VB|INF|SFO//acl:relcl//7 av//PP//case//14 olyckshändelsen//NN|UTR|SIN|DEF|NOM//obl:agent//12 och//KN//cc//17 de//DT|UTR/NEU|PLU|DEF//det//17 åtgärder//NN|UTR|PLU|IND|NOM//conj//7 som//HP|-|-|-//nsubj:pass//19 vidtas//VB|PRS|SFO//acl:relcl//17 för//PP//mark//22 att//IE//mark//22 begränsa//VB|INF|AKT//advcl//19 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//24 följder//NN|UTR|PLU|IND|NOM//obj//22 .//MAD//punct//6
5.2 Information;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 tydliggörs//VB|PRS|SFO//ROOT//1 att//SN//mark//6 en//DT|UTR|SIN|IND//det//4 databas//NN|UTR|SIN|IND|NOM//nsubj:pass//6 ska//VB|PRS|AKT//aux//6 användas//VB|INF|SFO//ccomp//1 av//PP//case//8 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl:agent//6 för//PP//mark//11 att//IE//mark//11 lämna//VB|INF|AKT//advcl//6 upplysningar//NN|UTR|PLU|IND|NOM//obj//11 efter//PP//case//16 en//DT|UTR|SIN|IND//det//16 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//16 olyckshändelse//NN|UTR|SIN|IND|NOM//obl//11 .//MAD//punct//1
5.2 Information;För//PP//case//19 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//23 ska//VB|PRS|AKT//aux//23 ett//DT|NEU|SIN|IND//det//22 rapporteringsformulär//NN|NEU|SIN|IND|NOM//nsubj:pass//23 fastställas//VB|INF|SFO//parataxis//1 .//MAD//punct//23
5.2 Information;Undantag//NN|NEU|SIN|IND|NOM//nsubj:pass//32 från//PP//case//27 skyldigheten//NN|UTR|SIN|DEF|NOM//nmod//25 att//IE//mark//29 lämna//VB|INF|AKT//acl//25 upplysningar//NN|UTR|PLU|IND|NOM//obj//29 får//VB|PRS|AKT//aux//32 göras//VB|INF|SFO//conj//23 i//PP//case//34 avvaktan//NN|UTR|SIN|IND|NOM//obl//32 på//PP//mark//40 att//SN//mark//40 ett//DT|NEU|SIN|IND//det//39 rättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//39 förfarande//NN|NEU|SIN|IND|NOM//nsubj:pass//40 slutförs//VB|PRS|SFO//advcl//32 ,//MID//punct//40 om//SN//mark//46 informationen//NN|UTR|SIN|DEF|NOM//nsubj//46 skulle//VB|PRT|AKT//aux//46 kunna//VB|INF|AKT//aux//46 påverka//VB|INF|AKT//advcl//40 detta//DT|NEU|SIN|DEF//det//48 förfarande//NN|NEU|SIN|IND|NOM//obj//46 .//MAD//punct//1
5.2 Information;Det//DT|NEU|SIN|DEF//nsubj//51 sistnämna//JJ|POS|UTR/NEU|SIN|DEF|NOM//parataxis//1 är//VB|PRS|AKT//cop//56 endast//AB//advmod//56 en//DT|UTR|SIN|IND//det//56 språklig//JJ|POS|UTR|SIN|IND|NOM//amod//56 förändring//NN|UTR|SIN|IND|NOM//nsubj//51 .//MAD//punct//51
5.2 Information;Fortsättningsvis//AB//nsubj//2 ska//VB|PRS|AKT//aux//2 verksamhetsutövare//NN|UTR|PLU|IND|NOM//ROOT//2 på//PP//case//6 den//DT|UTR|SIN|DEF//det//6 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 kravnivån//NN|UTR|SIN|DEF|NOM//nmod//2 informera//VB|INF|AKT//conj//2 allmänheten//NN|UTR|SIN|DEF|NOM//obj//7 om//PP//case//12 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 effekter//NN|UTR|PLU|IND|NOM//obl//7 kan//VB|PRS|AKT//aux//14 uppstå//VB|INF|AKT//conj//2 för//PP//case//18 en//DT|UTR|SIN|IND//det//18 annan//JJ|POS|UTR|SIN|IND|NOM//amod//18 medlemsstat//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//2
5.2 Information;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//2 för//PP//mark//23 att//IE//mark//23 uppfylla//VB|INF|AKT//acl//20 kraven//NN|NEU|PLU|DEF|NOM//obj//23 enligt//PP//case//26 Industriolyckskonventionen//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//2
5.2 Information;Rubriken//NN|UTR|SIN|DEF|NOM//nmod:poss//1 sekretess//NN|UTR|SIN|IND|NOM//nsubj:pass//3 har//VB|PRS|AKT//aux//3 bytts//VB|SUP|SFO//ROOT//3 ut//PL//compound:prt//3 mot//PP//case//6 tillgång//NN|UTR|SIN|IND|NOM//obl//3 till//PP//case//8 information//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//10 konfidentialitet//NN|UTR|SIN|IND|NOM//conj//8 .//MAD//punct//3
5.2 Information;I//PP//case//13 syfte//NN|NEU|SIN|IND|NOM//obl//3 att//IE//mark//15 öka//VB|INF|AKT//acl//13 öppenheten//NN|UTR|SIN|DEF|NOM//obj//15 ska//VB|PRS|AKT//aux//21 all//DT|UTR|SIN|IND/DEF//det//19 information//NN|UTR|SIN|IND|NOM//nsubj//21 vara//VB|INF|AKT//cop//21 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//conj//3 för//PP//case//23 allmänheten//NN|UTR|SIN|DEF|NOM//obl//21 enligt//PP//case//26 direktiv//NN|NEU|SIN|IND|NOM//nmod//26 2003/4//RG|NOM//nmod//23 ///MID//cc//28 EG//NN|AN//conj//26 om//PP//case//31 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//31 tillgång//NN|UTR|SIN|IND|NOM//obl//21 till//PP//case//33 miljöinformation//NN|UTR|SIN|IND|NOM//nmod//31 .//MAD//punct//3
5.2 Information;I//PP//case//37 direktiv//NN|NEU|SIN|IND|NOM//amod//37 2003/4//RG|NOM//obl//40 ///MID//cc//39 EG//PM|NOM//conj//37 finns//VB|PRS|SFO//parataxis//3 även//AB//advmod//40 sekretessbestämmelser//NN|UTR|PLU|IND|NOM//nsubj//40 .//MAD//punct//40
5.2 Information;Allmänheten//NN|UTR|SIN|DEF|NOM//nsubj//45 har//VB|PRS|AKT//parataxis//40 rätt//NN|UTR|SIN|IND|NOM//obj//45 till//PP//case//49 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//49 prövning//NN|UTR|SIN|IND|NOM//obl//45 då//HA//advmod//51 begäran//NN|UTR|SIN|IND|NOM//nsubj:pass//58 om//PP//case//53 tillgång//NN|UTR|SIN|IND|NOM//nmod//51 till//PP//case//55 information//NN|UTR|SIN|IND|NOM//nmod//53 inte//AB//advmod//58 har//VB|PRS|AKT//aux//58 beviljats//VB|SUP|SFO//acl:relcl//49 .//MAD//punct//3
5.2 Information;Efter//PP//case//3 en//DT|UTR|SIN|IND//det//3 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//3 olyckshändelse//NN|UTR|SIN|IND|NOM//obl//6 ska//VB|PRS|AKT//aux//6 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//6 lämna//VB|INF|AKT//ROOT//6 upplysningar//NN|UTR|PLU|IND|NOM//obj//6 till//PP//case//9 myndigheten//NN|UTR|SIN|DEF|NOM//obl//6 för//PP//mark//12 att//IE//mark//12 bedöma//VB|INF|AKT//advcl//6 följderna//NN|UTR|PLU|DEF|NOM//obj//12 av//PP//case//15 olyckshändelsen//NN|UTR|SIN|DEF|NOM//nmod//13 även//AB//advmod//18 för//PP//case//18 egendom//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//6

5.3 Allmänhetens deltagande;Den//DT|UTR|SIN|DEF//det//2 berörda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 allmänheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 ska//VB|PRS|AKT//aux//5 tidigt//AB|POS//advmod//5 ges//VB|INF|SFO//ROOT//5 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//5 att//IE//mark//8 lämna//VB|INF|AKT//acl//6 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//10 synpunkter//NN|UTR|PLU|IND|NOM//obj//8 på//PP//case//13 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 planer//NN|UTR|PLU|IND|NOM//obl//8 för//PP//case//15 räddningsinsatser//NN|UTR|PLU|IND|NOM//nmod//13 .//MAD//punct//5

5.3.1 Projekt;Allmänheten//NN|UTR|SIN|DEF|NOM//nsubj//4 fick//VB|PRT|AKT//aux//4 tidigare//AB|KOM//advmod//4 enbart//AB//advmod//4 yttra//VB|INF|AKT//ROOT//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//4 över//PP//case//7 planering//NN|UTR|SIN|IND|NOM//obl//4 av//PP//case//10 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 verksamheter//NN|UTR|PLU|IND|NOM//nmod//7 på//PP//case//14 den//DT|UTR|SIN|DEF//det//14 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 nivån//NN|UTR|SIN|DEF|NOM//obl//4 .//MAD//punct//4
