Vårt uppdrag;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 ta//VB|INF|AKT//ccomp//2 ställning//NN|UTR|SIN|IND|NOM//obj//4 till//PP//mark//8 om//PP//mark//8 återkallande//NN|NEU|SIN|IND|NOM//acl//5 av//PP//case//12 ett//DT|NEU|SIN|IND//det//12 gynnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 förvaltningsbeslut//NN|NEU|SIN|IND|NOM//nmod//8 om//PP//case//14 antagning//NN|UTR|SIN|IND|NOM//nmod//12 till//PP//case//16 högskoleutbildning//NN|UTR|SIN|IND|NOM//nmod//14 på//PP//mark//23 grund//NN|UTR|SIN|IND|NOM//fixed//17 av//PP//fixed//17 att//SN//mark//23 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//23 har//VB|PRS|AKT//aux//23 lämnat//VB|SUP|AKT//advcl//2 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 eller//KN//cc//26 vilseledande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//24 uppgifter//NN|UTR|PLU|IND|NOM//obj//23 också//AB//advmod//30 ska//VB|PRS|AKT//aux//30 leda//VB|INF|AKT//conj//2 till//PP//mark//33 att//SN//mark//33 godkänt//PC|PRF|NEU|SIN|IND|NOM//advcl//30 betyg//NN|NEU|SIN|IND|NOM//obj//33 på//PP//case//37 en//DT|UTR|SIN|IND//det//37 högskolekurs//NN|UTR|SIN|IND|NOM//obl//33 eller//KN//cc//40 ett//DT|NEU|SIN|IND//det//40 utbildningsprogram//NN|NEU|SIN|IND|NOM//conj//37 ska//VB|PRS|AKT//aux//42 återkallas//VB|INF|SFO//parataxis//2 .//MAD//punct//2
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;De//DT|UTR/NEU|PLU|DEF//det//51 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 besluten//NN|NEU|PLU|DEF|NOM//nsubj:pass//52 fattas//VB|PRS|SFO//parataxis//5 således//AB//advmod//52 på//PP//case//56 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 underlag//NN|NEU|PLU|IND|NOM//obl//52 och//KN//cc//59 är//VB|PRS|AKT//cop//59 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//52 från//PP//case//61 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//59 .//MAD//punct//5
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Med//PP//case//65 detta//DT|NEU|SIN|DEF//det//65 synsätt//NN|NEU|SIN|IND|NOM//obl//69 är//VB|PRS|AKT//cop//69 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//69 inte//AB//advmod//69 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//5 att//IE//mark//71 återkalla//VB|INF|AKT//csubj//69 ett//DT|NEU|SIN|IND//det//73 betygsbeslut//NN|NEU|SIN|IND|NOM//obj//71 på//PP//case//77 grund//NN|UTR|SIN|IND|NOM//fixed//74 av//PP//fixed//74 fusk//NN|NEU|SIN|IND|NOM//obl//71 vid//PP//case//79 antagningen//NN|UTR|SIN|DEF|NOM//nmod//77 med//PP//case//81 stöd//NN|NEU|SIN|IND|NOM//nmod//79 av//PP//case//86 37//RG|NOM//nummod//84 §//NN|AN//nmod//86 andra//RO|NOM//amod//86 stycket//NN|NEU|SIN|DEF|NOM//nmod//81 3//RG|NOM//nummod//88 FL//PM|NOM//nmod//79 ,//MID//punct//69 eftersom//SN//mark//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 saknas//VB|PRS|SFO//advcl//69 orsakssamband//NN|NEU|PLU|IND|NOM//nsubj//97 mellan//PP//case//96 den//DT|UTR|SIN|DEF//det//96 enskildes//JJ|POS|MAS|SIN|DEF|GEN//nmod//93 vilseledande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//92 vid//PP//case//99 antagningen//NN|UTR|SIN|DEF|NOM//obl//97 och//KN//cc//101 betygsbeslutet//NN|NEU|SIN|DEF|NOM//conj//99 .//MAD//punct//5
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Enligt//PP//case//3 det//DT|NEU|SIN|DEF//det//3 andra//RO|NOM//amod//3 synsättet//NN|NEU|SIN|DEF|NOM//obl//4 påbörjas//VB|PRS|SFO//ROOT//4 examinationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//4 under//PP//case//7 utbildningen//NN|UTR|SIN|DEF|NOM//obl//4 redan//AB//advmod//10 vid//PP//case//10 antagningsbeslutet//NN|NEU|SIN|DEF|NOM//obl//4 .//MAD//punct//4
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Beslutet//NN|NEU|SIN|DEF|NOM//nsubj//33 om//PP//case//14 antagning//NN|UTR|SIN|IND|NOM//nmod//12 ,//MID//punct//16 betygsbeslut//NN|NEU|SIN|IND|NOM//conj//14 och//KN//cc//24 även//AB//advmod//24 ,//MID//punct//18 i//PP//case//22 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 fall//NN|NEU|PLU|IND|NOM//obl//24 ,//MID//punct//22 beslutet//NN|NEU|SIN|DEF|NOM//conj//14 att//IE//mark//26 utfärda//VB|INF|AKT//acl//24 en//DT|UTR|SIN|IND//det//28 examen//NN|UTR|SIN|IND|NOM//obj//26 vid//PP//case//30 slutet//NN|NEU|SIN|DEF|NOM//obl//26 av//PP//case//32 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//30 bildar//VB|PRS|AKT//parataxis//4 tillsammans//AB//compound:prt//33 en//DT|UTR|SIN|IND//det//36 kedja//NN|UTR|SIN|IND|NOM//obj//33 av//PP//case//38 beslut//NN|NEU|PLU|IND|NOM//nmod//36 ,//MID//punct//41 som//HP|-|-|-//nsubj//41 hänger//VB|PRS|AKT//acl:relcl//38 ihop//PL//compound:prt//41 och//KN//cc//44 får//VB|PRS|AKT//conj//41 rättsverkningar//NN|UTR|PLU|IND|NOM//obj//44 för//PP//case//47 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//44 .//MAD//punct//4
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Detta//DT|NEU|SIN|DEF//det//50 synsätt//NN|NEU|SIN|IND|NOM//nsubj//51 innebär//VB|PRS|AKT//parataxis//4 att//SN//mark//57 studentens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 vilseledande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//57 vid//PP//case//56 antagningen//NN|UTR|SIN|DEF|NOM//nmod//54 får//VB|PRS|AKT//ccomp//51 konsekvenser//NN|UTR|PLU|IND|NOM//obj//57 för//PP//case//63 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 den//DT|UTR|SIN|DEF//det//63 efterföljande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 processen//NN|UTR|SIN|DEF|NOM//nmod//58 .//MAD//punct//51
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Vilseledandet//NN|NEU|SIN|DEF|NOM//nsubj//69 vid//PP//case//67 antagningen//NN|UTR|SIN|DEF|NOM//nmod//65 har//VB|PRS|AKT//aux//69 medfört//VB|SUP|AKT//parataxis//51 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 betygsbeslut//NN|NEU|PLU|IND|NOM//obj//69 ,//MID//punct//75 som//HP|-|-|-//nsubj:pass//75 måste//VB|PRS|AKT//aux//75 rättas//VB|INF|SFO//acl:relcl//71 till//PL//case//75 .//MAD//punct//83
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Med//PP//case//80 detta//DT|NEU|SIN|DEF//det//80 synsätt//NN|NEU|SIN|IND|NOM//obl//83 är//VB|PRS|AKT//cop//83 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//83 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//69 att//IE//mark//85 återkalla//VB|INF|AKT//acl//83 betygsbeslut//NN|NEU|SIN|IND|NOM//obj//85 ,//MID//punct//90 eftersom//SN//mark//90 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//90 finns//VB|PRS|SFO//advcl//69 ett//DT|NEU|SIN|IND//det//92 orsakssamband//NN|NEU|SIN|IND|NOM//nsubj//90 mellan//PP//case//94 vilseledandet//NN|NEU|SIN|DEF|NOM//nmod//92 och//KN//cc//98 de//DT|UTR/NEU|PLU|DEF//det//98 efterföljande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//98 betygsbesluten//NN|NEU|PLU|DEF|NOM//conj//94 .//MAD//punct//4
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Vår//PS|UTR|SIN|DEF//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//ROOT//1
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//5 övervägande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 skäl//NN|NEU|PLU|IND|NOM//nsubj//5 talar//VB|PRS|AKT//ccomp//1 för//PP//mark//11 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 inte//AB//advmod//11 är//VB|PRS|AKT//cop//11 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//5 enligt//PP//case//14 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 rätt//NN|UTR|SIN|IND|NOM//obl//11 att//IE//mark//16 återkalla//VB|INF|AKT//acl//14 kursbetyg//NN|NEU|PLU|IND|NOM//amod//20 eller//KN//cc//19 tagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//17 högskolepoäng//NN|UTR|PLU|IND|NOM//obj//16 som//KN//mark//23 en//DT|UTR|SIN|IND//det//23 konsekvens//NN|UTR|SIN|IND|NOM//acl//14 av//PP//case//26 ett//DT|NEU|SIN|IND//det//26 beslut//NN|NEU|SIN|IND|NOM//nmod//23 om//PP//case//28 antagning//NN|UTR|SIN|IND|NOM//nmod//26 återkallas//VB|PRS|SFO//xcomp//1 på//PP//case//33 grund//NN|UTR|SIN|IND|NOM//fixed//30 av//PP//fixed//30 fusk//NN|NEU|SIN|IND|NOM//obl//29 vid//PP//case//35 antagningen//NN|UTR|SIN|DEF|NOM//nmod//33 .//MAD//punct//1
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Rättsläget//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 får//VB|PRS|AKT//aux//40 dock//AB//advmod//40 betraktas//VB|INF|SFO//parataxis//1 som//KN//mark//42 oklart//JJ|POS|NEU|SIN|IND|NOM//xcomp//40 ,//MID//punct//46 eftersom//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//46 lämnar//VB|PRS|AKT//advcl//40 utrymme//NN|NEU|SIN|IND|NOM//obj//46 för//PP//case//49 tolkningar//NN|UTR|PLU|IND|NOM//obl//46 som//HP|-|-|-//nsubj//51 är//VB|PRS|AKT//cop//53 sinsemellan//AB//advmod//53 oförenliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//40 .//MAD//punct//40
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 vår//PS|UTR|SIN|DEF//nmod:poss//3 bedömning//NN|UTR|SIN|IND|NOM//ROOT//3 att//SN//mark//8 det//DT|NEU|SIN|DEF//expl//8 först//AB//advmod//7 beskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//8 synsättet//NN|NEU|SIN|DEF|NOM//csubj//3 ,//MID//punct//8 där//HA//advmod//14 antagningsbeslut//NN|NEU|PLU|IND|NOM//nsubj:pass//14 och//KN//cc//13 betygsbeslut//NN|NEU|SIN|IND|NOM//conj//11 ses//VB|INF|SFO//acl:relcl//8 som//KN//case//16 beslut//NN|NEU|SIN|IND|NOM//obl//14 i//PP//case//19 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 ärenden//NN|NEU|PLU|IND|NOM//obl//14 som//HP|-|-|-//nsubj//22 är//VB|PRS|AKT//cop//22 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//19 och//KN//cc//24 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//22 av//PP//case//26 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//24 ,//MID//punct//3 passar//VB|PRS|AKT//parataxis//3 bäst//AB|SUV//advmod//28 in//PL//compound:prt//28 i//PP//case//34 den//DT|UTR|SIN|DEF//det//34 förvaltningsrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 systematiken//NN|UTR|SIN|DEF|NOM//obl//28 i//PP//case//40 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//35 och//KN//cc//40 är//VB|PRS|AKT//cop//40 det//PN|NEU|SIN|DEF|SUB/OBJ//det//40 alternativ//NN|NEU|SIN|IND|NOM//obl//28 som//HP|-|-|-//nsubj//45 är//VB|PRS|AKT//cop//45 det//DT|NEU|SIN|DEF//det//45 mest//AB|SUV//advmod//45 tillfredsställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//40 från//PP//case//48 ett//DT|NEU|SIN|IND//det//48 rättssäkerhetsperspektiv//NN|NEU|SIN|IND|NOM//obl//45 .//MAD//punct//3
Vi bedömer att gällande rätt inte medger återkallelse av betygsbeslut beträffande en student som fuskat vid antagningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//51 finns//VB|PRS|SFO//parataxis//3 alltså//AB//advmod//51 inte//AB//advmod//51 ,//MID//punct//51 enligt//PP//case//57 vår//PS|UTR|SIN|DEF//nmod:poss//57 bedömning//NN|UTR|SIN|IND|NOM//obl//51 ,//MID//punct//57 för//PP//case//60 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//57 något//DT|NEU|SIN|IND//det//64 klart//JJ|POS|NEU|SIN|IND|NOM//amod//64 rättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//64 stöd//NN|NEU|SIN|IND|NOM//nsubj//51 ,//MID//punct//51 varken//KN//cc//68 i//PP//case//68 förvaltningslagen//NN|UTR|SIN|DEF|NOM//conj//51 eller//KN//cc//72 någon//DT|UTR|SIN|IND//det//72 annan//JJ|POS|UTR|SIN|IND|NOM//amod//72 lagstiftning//NN|UTR|SIN|IND|NOM//conj//68 ,//MID//punct//76 för//PP//mark//76 att//IE//mark//76 återkalla//VB|INF|AKT//conj//51 betyg//NN|NEU|PLU|IND|NOM//obj//76 som//KN//mark//80 en//DT|UTR|SIN|IND//det//80 konsekvens//NN|UTR|SIN|IND|NOM//acl//77 av//PP//mark//87 att//SN//mark//87 en//DT|UTR|SIN|IND//det//84 antagning//NN|UTR|SIN|IND|NOM//nsubj:pass//87 till//PP//case//86 utbildning//NN|UTR|SIN|IND|NOM//nmod//84 återkallats//VB|SUP|SFO//acl//80 .//MAD//punct//51

Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Förekomsten//NN|UTR|SIN|DEF|NOM//nsubj//7 av//PP//case//2 fusk//NN|NEU|SIN|IND|NOM//nmod//0 vid//PP//case//4 antagning//NN|UTR|SIN|IND|NOM//nmod//2 till//PP//case//6 högskolestudier//NN|UTR|PLU|IND|NOM//nmod//4 väcker//VB|PRS|AKT//ROOT//7 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 känslor//NN|UTR|PLU|IND|NOM//obj//7 och//KN//cc//11 berättigad//PC|PRF|UTR|SIN|IND|NOM//conj//7 ilska//NN|UTR|SIN|IND|NOM//obj//11 .//MAD//punct//7
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Fusket//NN|NEU|SIN|DEF|NOM//nsubj//15 utmanar//VB|PRS|AKT//parataxis//7 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 värden//NN|NEU|PLU|IND|NOM//obj//15 om//PP//mark//19 rättvisa//NN|UTR|SIN|IND|NOM//acl//17 och//KN//cc//21 moral//NN|UTR|SIN|IND|NOM//conj//19 och//KN//cc//23 berör//VB|PRS|AKT//conj//15 allmängiltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 frågeställningar//NN|UTR|PLU|IND|NOM//obj//23 om//PP//mark//32 hur//HA//advmod//32 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//30 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 tillgångar//NN|UTR|PLU|IND|NOM//nsubj:pass//32 ska//VB|PRS|AKT//aux//32 fördelas//VB|INF|SFO//advcl//23 på//PP//case//36 ett//DT|NEU|SIN|IND//det//36 rättvist//JJ|POS|NEU|SIN|IND|NOM//amod//36 sätt//NN|NEU|SIN|IND|NOM//obl//32 .//MAD//punct//15
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Fusk//NN|NEU|SIN|IND|NOM//parataxis//15 vid//PP//case//40 antagningen//NN|UTR|SIN|DEF|NOM//obl//38 till//PP//case//42 högskolan//NN|UTR|SIN|DEF|NOM//obl//38 är//VB|PRS|AKT//cop//46 ett//DT|NEU|SIN|IND//det//46 oacceptabelt//JJ|POS|NEU|SIN|IND|NOM//amod//46 beteende//NN|NEU|SIN|IND|NOM//conj//7 som//HP|-|-|-//nsubj//48 drabbar//VB|PRS|AKT//acl:relcl//46 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//48 och//KN//cc//54 därför//HA//advmod//54 inte//AB//advmod//54 bör//VB|PRS|AKT//aux//54 lämnas//VB|INF|SFO//conj//48 utan//PP//case//56 åtgärd//NN|UTR|SIN|IND|NOM//obl//54 .//MAD//punct//7
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 är//VB|PRS|AKT//cop//62 dock//AB//advmod//62 en//DT|UTR|SIN|IND//det//62 bedömningsfråga//NN|UTR|SIN|IND|NOM//parataxis//7 om//PP//case//64 åtgärden//NN|UTR|SIN|DEF|NOM//nmod//62 att//IE//mark//66 återkalla//VB|INF|AKT//acl//64 betygsbeslut//NN|NEU|SIN|IND|NOM//obj//66 är//VB|PRS|AKT//cop//73 en//DT|UTR|SIN|IND//det//73 proportionerlig//JJ|POS|UTR|SIN|IND|NOM//amod//73 och//KN//cc//72 lämplig//JJ|POS|UTR|SIN|IND|NOM//conj//70 reaktion//NN|UTR|SIN|IND|NOM//csubj//62 på//PP//case//75 fusk//NN|NEU|SIN|IND|NOM//nmod//73 vid//PP//case//77 antagningen//NN|UTR|SIN|DEF|NOM//nmod//75 .//MAD//punct//62
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 har//VB|PRS|AKT//aux//2 identifierat//VB|SUP|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//4 rad//NN|UTR|SIN|IND|NOM//nmod//5 skäl//NN|NEU|PLU|IND|NOM//obj//2 för//PP//advmod//2 och//KN//fixed//6 emot//PP//fixed//6 att//SN//mark//13 betygsbeslut//NN|NEU|SIN|IND|NOM//nsubj:pass//13 ska//VB|PRS|AKT//aux//13 kunna//VB|INF|AKT//aux//13 återkallas//VB|INF|SFO//advcl//2 som//KN//case//16 en//DT|UTR|SIN|IND//det//16 följd//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//18 ett//DT|NEU|SIN|IND//nmod//16 återkallat//PC|PRF|NEU|SIN|IND|NOM//conj//2 antagningsbeslut//NN|NEU|SIN|IND|NOM//advmod//19 på//PP//case//24 grund//NN|UTR|SIN|IND|NOM//fixed//21 av//PP//fixed//21 fusk//NN|NEU|SIN|IND|NOM//obl//19 vid//PP//case//26 antagningen//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//2
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Omständigheter//NN|UTR|PLU|IND|NOM//ROOT//0 som//HP|-|-|-//nsubj//3 kan//VB|PRS|AKT//aux//3 tala//VB|INF|AKT//acl:relcl//0 för//PP//mark//7 att//SN//mark//7 betygsbeslut//NN|NEU|SIN|IND|NOM//nsubj:pass//7 återkallas//VB|INF|SFO//advcl//3
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;För//PP//case//2  //_SP////0 möjligheten//NN|UTR|SIN|DEF|NOM//obl//6 att//IE//mark//4 återkalla//VB|INF|AKT//acl//2 betygsbeslut//NN|NEU|SIN|IND|NOM//obj//4 talar//VB|PRS|AKT//ROOT//6 bl.a.//AB|AN//advmod//6 systematiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 skäl//NN|NEU|PLU|IND|NOM//obj//6 .//MAD//punct//6
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Genom//PP//case//12 återkallandet//NN|NEU|SIN|DEF|NOM//obl//13 fråntas//VB|PRS|SFO//parataxis//6 studenten//NN|UTR|SIN|DEF|NOM//iobj//13 den//DT|UTR|SIN|DEF//det//17 ”//PAD//punct//17 vinst//NN|UTR|SIN|IND|NOM//xcomp//13 ”//PAD//punct//17 som//HP|-|-|-//obl//26 han//PN|UTR|SIN|DEF|SUB//nsubj//26 eller//KN//cc//22 hon//PN|UTR|SIN|DEF|SUB//conj//20 inte//AB//advmod//26 skulle//VB|PRT|AKT//aux//26 ha//VB|INF|AKT//aux//26 haft//VB|SUP|AKT//acl:relcl//17 om//SN//mark//29 antagningen//NN|UTR|SIN|DEF|NOM//nsubj//29 skett//VB|SUP|AKT//ccomp//26 på//PP//case//32 rätt//JJ|POS|NEU|SIN|IND|NOM//amod//32 sätt//NN|NEU|SIN|IND|NOM//obl//29 ,//MID//punct//17 och//KN//cc//36 förhållandena//NN|NEU|PLU|DEF|NOM//nsubj:pass//36 återställs//VB|PRS|SFO//conj//13 i//PP//case//39 viss//JJ|POS|UTR|SIN|IND|NOM//amod//39 mån//NN|UTR|SIN|IND|NOM//obl//36 till//PP//case//41 de//PN|UTR/NEU|PLU|DEF|SUB//obl//36 som//HP|-|-|-//nsubj//43 förelåg//VB|PRT|AKT//acl:relcl//41 innan//SN//mark//49 det//DT|NEU|SIN|DEF//det//48 ursprungliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 felaktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//49 fattades//VB|PRT|SFO//advcl//43 .//MAD//punct//6
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//8 som//HP|-|-|-//nsubj//2 fuskar//VB|PRS|AKT//acl:relcl//0 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//2 in//PL//compound:prt//2 på//PP//case//7 en//DT|UTR|SIN|IND//det//7 utbildning//NN|UTR|SIN|IND|NOM//obl//2 tar//VB|PRS|AKT//ROOT//8 i//PP//case//10 realiteten//NN|UTR|SIN|DEF|NOM//obl//8 ofta//AB|POS//advmod//8 en//DT|UTR|SIN|IND//det//13 plats//NN|UTR|SIN|IND|NOM//obj//8 från//PP//case//17 en//DT|UTR|SIN|IND//det//17 annan//JJ|POS|UTR|SIN|IND|NOM//amod//17 person//NN|UTR|SIN|IND|NOM//nmod//13 som//HP|-|-|-//nsubj//22 rätteligen//AB//nsubj//22 borde//VB|PRT|AKT//aux//22 ha//VB|INF|AKT//aux//22 kommit//VB|SUP|AKT//acl:relcl//17 in//PL//compound:prt//22 på//PP//case//25 utbildningen//NN|UTR|SIN|DEF|NOM//obl//22 .//MAD//punct//8
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj//35 att//IE//mark//29 studera//VB|INF|AKT//acl//27 och//KN//cc//31 få//VB|INF|AKT//conj//29 en//DT|UTR|SIN|IND//det//34 viss//JJ|POS|UTR|SIN|IND|NOM//amod//34 utbildning//NN|UTR|SIN|IND|NOM//obj//31 påverkar//VB|PRS|AKT//parataxis//8 en//DT|UTR|SIN|IND//det//37 persons//NN|UTR|SIN|IND|GEN//nmod:poss//38 chans//NN|UTR|SIN|IND|NOM//obj//35 att//IE//mark//40 få//VB|INF|AKT//acl//38 ett//DT|NEU|SIN|IND//det//43 visst//JJ|POS|NEU|SIN|IND|NOM//amod//43 yrke//NN|NEU|SIN|IND|NOM//obj//40 och//KN//cc//48 i//PP//case//46 förlängning//NN|UTR|SIN|IND|NOM//obl//48 även//AB//advmod//48 sådant//JJ|POS|NEU|SIN|IND|NOM//conj//40 som//HP|-|-|-//case//52 den//DT|UTR|SIN|DEF//det//51 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//52 ekonomi//NN|UTR|SIN|IND|NOM//nmod//48 och//KN//cc//55 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 livsval//NN|NEU|PLU|IND|NOM//conj//52 .//MAD//punct//35
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Fusket//NN|NEU|SIN|DEF|NOM//nsubj//60 kan//VB|PRS|AKT//aux//60 därför//AB//advmod//60 få//VB|INF|AKT//conj//8 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 följder//NN|UTR|PLU|IND|NOM//obj//60 för//PP//case//64 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//60 som//HP|-|-|-//nsubj//66 går//VB|PRS|AKT//acl:relcl//64 miste//PL//advmod//66 om//PP//case//70 en//DT|UTR|SIN|IND//det//70 utbildningsplats//NN|UTR|SIN|IND|NOM//obl//66 .//MAD//punct//8
