KERSTIN CARLSSON  ,  chef för Arbetsförmedlingen i Laholm och förbundsordförande i Svenska Orienteringsförbundet, samtalsledare MALIN HANSSON  ,  civilingenjör och ordförande i orienteringsklubben OK Vilse –87 ;JENS//PM|NOM//nmod//1 LINDQUIST//PM|NOM//ROOT//1  //_SP////1 ,//MID//punct//5  //_SP////3 ansvarig//JJ|POS|UTR|SIN|IND|NOM//conj//1 för//PP//case//7 utbildning//NN|UTR|SIN|IND|NOM//obl//5 och//KN//cc//9 föreningsutveckling//NN|UTR|SIN|IND|NOM//conj//7 på//PP//case//13 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 Orienteringsförbundet//NN|NEU|SIN|DEF|NOM//nmod//13 JAN//PM|NOM//nmod//9 LINDROTH//PM|NOM//conj//1  //_SP////14 ,//MID//punct//18  //_SP////16 professor//NN|UTR|SIN|IND|NOM//conj//1 i//PP//case//20 idrottshistoria//NN|UTR|SIN|IND|NOM//nmod//18 vid//PP//case//23 Stockholms//PM|GEN//nmod:poss//23 universitet//NN|NEU|SIN|IND|NOM//nmod//18
Reformera idrottsrörelsen;Ledarfrågan//NN|UTR|SIN|DEF|NOM//nsubj//3 och//KN//cc//2 föreningslivet//NN|NEU|SIN|DEF|NOM//conj//0 hör//VB|PRS|AKT//ROOT//3 ihop//PL//compound:prt//3 ,//MID//punct//6 menar//VB|PRS|AKT//parataxis//3 Jan//PM|NOM//nsubj//6 Lindroth//PM|NOM//flat:name//7 ,//MID//punct//6 och//KN//cc//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 går//VB|PRS|AKT//conj//3 inte//AB//advmod//12 att//IE//mark//15 prata//VB|INF|AKT//csubj//12 om//PP//case//18 det//DT|NEU|SIN|DEF//det//18 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//15 och//KN//cc//22 inte//AB//advmod//22 det//DT|NEU|SIN|DEF//det//22 andra//RO|NOM//conj//18 .//MAD//punct//3
Reformera idrottsrörelsen;Han//PN|UTR|SIN|DEF|SUB//nsubj//25 ser//VB|PRS|AKT//parataxis//3 framför//PP//case//27 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//25 en//DT|UTR|SIN|IND//det//30 reformerad//PC|PRF|UTR|SIN|IND|NOM//amod//30 ledar-//NN|UTR|-|-|SMS//obj//25 och//KN//cc//32 idrottsverksamhet//NN|UTR|SIN|IND|NOM//conj//30 där//HA//advmod//36 man//PN|UTR|SIN|IND|SUB//nsubj//36 inte//AB//advmod//36 har//VB|PRS|AKT//acl:relcl//32 en//DT|UTR|SIN|IND//det//39 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//39 föreningsstil//NN|UTR|SIN|IND|NOM//obj//36 utan//PP//cc//42 mer//AB|KOM//advmod//42 informella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 och//KN//cc//44 enklare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//42 grupper//NN|UTR|PLU|IND|NOM//obj//36 som//HP|-|-|-//nsubj//48 kan//VB|PRS|AKT//aux//48 bygga//VB|INF|AKT//acl:relcl//45 på//PP//case//50 grannskap//NN|NEU|SIN|IND|NOM//obl//48 ,//MID//punct//52 kompisskap//NN|NEU|SIN|IND|NOM//conj//50 ,//MID//punct//54 arbetsplatsgemenskap//NN|NEU|SIN|IND|NOM//conj//50 och//KN//cc//57 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//57 saker//NN|UTR|PLU|IND|NOM//conj//50 .//MAD//punct//25
Reformera idrottsrörelsen;Nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 grupperingar//NN|UTR|PLU|IND|NOM//nsubj//67 och//KN//cc//64 mer//AB|KOM//advmod//63 direkta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 ledarroller//NN|UTR|PLU|IND|NOM//conj//60 ,//MID//punct//60 helt//AB|POS//advmod//67 enkelt//AB|POS//conj//25 .//MAD//punct//25
Reformera idrottsrörelsen;KVINNOR//NN|UTR|PLU|IND|NOM//nmod//1 OCH//KN//ROOT//1 IDROTT//NN|NEU|PLU|IND|NOM//flat:name//1
Reformera idrottsrörelsen;I//PP//case//2 det//DT|NEU|SIN|DEF//det//2 sammanhanget//NN|NEU|SIN|DEF|NOM//obl//3 tycker//VB|PRS|AKT//ROOT//3 Gertrud//PM|NOM//nsubj//3 Åström//PM|NOM//flat:name//4 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 är//VB|PRS|AKT//cop//9 spännande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//3 att//IE//mark//11 titta//VB|INF|AKT//csubj//9 på//PP//case//13 kvinnor//NN|UTR|PLU|IND|NOM//obl//11 och//KN//cc//15 idrott//NN|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//3
Reformera idrottsrörelsen;Kvinnor//NN|UTR|PLU|IND|NOM//nsubj//21 har//VB|PRS|AKT//aux//21 inte//AB//advmod//21 varit//VB|SUP|AKT//cop//21 inordnade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 som//KN//mark//23 ledare//NN|UTR|PLU|IND|NOM//obl//21 på//PP//case//26 samma//DT|UTR/NEU|SIN/PLU|IND//det//26 sätt//NN|NEU|SIN|IND|NOM//obl//21 som//KN//mark//28 män//NN|UTR|PLU|IND|NOM//nmod//26 .//MAD//punct//3
Reformera idrottsrörelsen;Kvinnorna//NN|UTR|PLU|DEF|NOM//nsubj//33 har//VB|PRS|AKT//aux//33 inte//AB//advmod//33 funnits//VB|SUP|SFO//parataxis//3 med//PP//compound:prt//33 ,//MID//punct//33 inte//AB//advmod//37 alls//AB//advmod//33 i//PP//case//40 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 sammanhang//NN|NEU|PLU|IND|NOM//obl//33 ,//MID//punct//33 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//43 har//VB|PRS|AKT//aux//48 till//AB//advmod//48 och//KN//fixed//44 med//AB//fixed//44 varit//VB|SUP|AKT//cop//48 uteslutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//33 .//MAD//punct//33
Reformera idrottsrörelsen;Hur//HA//advmod//51 ser//VB|PRS|AKT//parataxis//3 då//AB//advmod//51 kvinnors//NN|UTR|PLU|IND|GEN//nmod:poss//54 förhållande//NN|NEU|SIN|IND|NOM//nsubj//51 till//PP//case//56 idrotten//NN|UTR|SIN|DEF|NOM//obl//51 ut//AB//compound:prt//51 ?//MAD//punct//51
Reformera idrottsrörelsen;Jo//IN//discourse//3 ,//MID//punct//3 kvinnor//NN|UTR|PLU|IND|NOM//nsubj//3 idrottar//VB|PRS|AKT//ROOT//3 gärna//AB|POS//advmod//3 ,//MID//punct//10 men//KN//cc//10 inte//AB//advmod//8 nödvändigtvis//AB//advmod//10 i//PP//case//10 föreningsform//NN|UTR|SIN|IND|NOM//conj//3 .//MAD//punct//3
Reformera idrottsrörelsen;"Kvinnor//NN|UTR|PLU|IND|NOM//nsubj//13 går//VB|PRS|AKT//parataxis//3 på//PP//case//15 gym//NN|NEU|SIN|IND|NOM//obl//13 av//PP//case//18 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 slag//NN|NEU|PLU|IND|NOM//nmod//15 ,//MID//punct//20 workoutar//VB|PRS|AKT//conj//13 mycket//AB|POS//advmod//20 ,//MID//punct//23 tycker//VB|PRS|AKT//conj//13 om//PL//case//25 promenader//NN|UTR|PLU|IND|NOM//obl//23 ,//MID//punct//27 promenerar//VB|PRS|AKT//conj//13 mer//AB|KOM//advmod//27 än//KN//case//30 män//NN|UTR|PLU|IND|NOM//obl//27 ,//MID//punct//32 joggar//VB|PRS|AKT//conj//13 också//AB//advmod//32 ,//MID//punct//37 men//KN//cc//37 helt//AB|POS//advmod//37 oorganiserat//AB|POS//conj//13 och//KN//cc//41 helt//AB|POS//advmod//41 utan//PP//case//41 ledare//NN|UTR|PLU|IND|NOM//conj//37 –//RG|NOM//punct//45 utom//KN//advmod//45 på//PP//case//45 gymet//NN|NEU|SIN|DEF|NOM//nmod//41 ,//MID//punct//55 där//AB//advmod//55 är//VB|PRS|AKT//cop//55 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//55 kanske//AB//advmod//55 till//AB//advmod//55 och//KN//fixed//51 med//AB//fixed//51 lite//AB|POS//advmod//55 exklusivt//AB|POS//advmod//37 ,//MID//punct//55 där//AB//advmod//58 väljer//VB|PRS|AKT//parataxis//3 man//PN|UTR|SIN|IND|SUB//nsubj//58 sin//PS|UTR|SIN|DEF//nmod:poss//62 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 tränare//NN|UTR|SIN|IND|NOM//obj//58 ;//MID//punct//3"
Reformera idrottsrörelsen;en//DT|UTR|SIN|IND//det//65 person//NN|UTR|SIN|IND|NOM//appos//3 som//HP|-|-|-//nsubj//67 ser//VB|PRS|AKT//acl:relcl//65 en//DT|UTR|SIN|IND//advmod//67 och//KN//cc//73 som//HP|-|-|-//obj//73 man//PN|UTR|SIN|IND|SUB//nsubj//73 har//VB|PRS|AKT//aux//73 valt//VB|SUP|AKT//conj//67 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//73 .//MAD//punct//3
Reformera idrottsrörelsen;MOTIVERA//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//1 LEDAREN//NN|UTR|SIN|DEF|NOM//ROOT//1
Reformera idrottsrörelsen;I//PP//case//2 sitt//PS|NEU|SIN|DEF//nmod:poss//2 arbete//NN|NEU|SIN|IND|NOM//obl//3 besöker//VB|PRS|AKT//ROOT//3 Jens//PM|NOM//nsubj//3 Lindquist//PM|NOM//flat//4 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 föreningar//NN|UTR|PLU|IND|NOM//obj//3 .//MAD//punct//3
Reformera idrottsrörelsen;Planerna//NN|UTR|PLU|DEF|NOM//nsubj//15 för//PP//case//11 aktiviteter//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//13 arrangemang//NN|NEU|PLU|IND|NOM//conj//11 är//VB|PRS|AKT//cop//15 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 ,//MID//punct//20 det//DT|NEU|SIN|DEF//det//19 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 problemet//NN|NEU|SIN|DEF|NOM//nsubj//20 är//VB|PRS|AKT//conj//3 alltid//AB//advmod//20 att//IE//mark//23 hitta//VB|INF|AKT//csubj//20 någon//PN|UTR|SIN|IND|SUB/OBJ//obj//23 som//HP|-|-|-//nsubj//27 vill//VB|PRS|AKT//aux//27 ta//VB|INF|AKT//acl:relcl//24 på//PL//case//29 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//27 uppgiften//NN|UTR|SIN|DEF|NOM//obj//27 –//PP//punct//33 en//DT|UTR|SIN|IND//det//33 ledare//NN|UTR|SIN|IND|NOM//appos//23 .//MAD//punct//3 –//PAD//punct//38
Reformera idrottsrörelsen;Jag//PN|UTR|SIN|DEF|SUB//nsubj//38 har//VB|PRS|AKT//aux//38 ställt//VB|SUP|AKT//parataxis//3 mig//PN|UTR|SIN|DEF|OBJ//iobj//38 frågan//NN|UTR|SIN|DEF|NOM//obj//38 om//SN//mark//44 vi//PN|UTR|PLU|DEF|SUB//nsubj//44 har//VB|PRS|AKT//aux//44 ändrat//VB|SUP|AKT//advcl//38 motiv//NN|NEU|SIN|IND|NOM//obj//44 för//PP//case//49 vårt//PS|NEU|SIN|DEF//nmod:poss//49 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 ledarskap//NN|NEU|SIN|IND|NOM//obl//44 .//MID//punct//38
Reformera idrottsrörelsen;Var//VB|PRT|AKT//cop//53 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 annorlunda//AB//advcl//38 förr//AB//advmod//53 ,//MID//punct//57 för//PP//advmod//57 låt//VB|IMP|AKT//conj//38 oss//PN|UTR|PLU|DEF|OBJ//obj//57 säga//VB|INF|AKT//xcomp//57 20–30//RG|NOM//nummod//61 år//NN|NEU|PLU|IND|NOM//obj//59 sedan//AB//advmod//61 ?//MAD//punct//3
Reformera idrottsrörelsen;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 har//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//3 teori//NN|UTR|SIN|IND|NOM//obj//1 .//MID//punct//1
Reformera idrottsrörelsen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 är//VB|PRS|AKT//cop//7 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 att//SN//mark//12 när//HA//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 inte//AB//advmod//12 fanns//VB|PRT|SFO//csubj//7 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//12 ,//MID//punct//13 när//HA//mark//18 allt//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//18 skulle//VB|PRT|AKT//aux//18 byggas//VB|INF|SFO//advcl//41 upp//PL//compound:prt//18 ,//MID//punct//25 hade//VB|PRT|AKT//aux//25 de//DT|UTR/NEU|PLU|DEF//det//24 inblandade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//24 personerna//NN|UTR|PLU|DEF|NOM//nsubj//25 lättare//AB|KOM//xcomp//18 att//IE//mark//27 förstå//VB|INF|AKT//advcl//25 sin//PS|UTR|SIN|DEF//nmod:poss//30 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//30 ansvarsroll//NN|UTR|SIN|IND|NOM//obj//27 .//MAD//punct//25
Reformera idrottsrörelsen;Bidraget//NN|NEU|SIN|DEF|NOM//nsubj//37 till//PP//mark//35 att//IE//mark//35 bygga//VB|INF|AKT//acl//32 var//VB|PRT|AKT//cop//37 tydligt//JJ|POS|NEU|SIN|IND|NOM//conj//18 .//MID//punct//37
Reformera idrottsrörelsen;Skulle//VB|PRT|AKT//aux//41 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 hända//VB|INF|AKT//conj//12 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//41 ,//MID//punct//41 var//VB|PRT|AKT//advmod//46 man//PN|UTR|SIN|IND|SUB//nsubj//46 tvungen//PC|PRF|UTR|SIN|IND|NOM//ccomp//1 att//IE//mark//48 göra//VB|INF|AKT//xcomp//46 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//48 själv//JJ|POS|UTR|SIN|IND|NOM//amod//49 .//MAD//punct//1
Reformera idrottsrörelsen;Man//PN|UTR|SIN|IND|SUB//nsubj//53 gjorde//VB|PRT|AKT//parataxis//1 allt//PN|NEU|SIN|IND|SUB/OBJ//obj//53 för//PP//mark//57 att//IE//mark//57 få//VB|INF|AKT//advcl//53 en//DT|UTR|SIN|IND//det//61 väl//AB|POS//advmod//60 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 organisation//NN|UTR|SIN|IND|NOM//obj//57 och//KN//cc//63 idrottsrörelse//NN|UTR|SIN|IND|NOM//conj//61 .//MAD//punct//53
Reformera idrottsrörelsen;Vår//PS|UTR|SIN|DEF//nmod:poss//1 generation//NN|UTR|SIN|IND|NOM//nsubj//13 ,//MID//punct//1 som//HP|-|-|-//nsubj//4 klev//VB|PRT|AKT//acl:relcl//1 in//PL//compound:prt//4 när//HA//mark//9 allting//PN|NEU|SIN|IND|SUB/OBJ//nsubj//9 var//VB|PRT|AKT//cop//9 klart//JJ|POS|NEU|SIN|IND|NOM//advcl//4 ,//MID//punct//13 har//VB|PRS|AKT//aux//13 aldrig//AB//advmod//13 haft//VB|SUP|AKT//ROOT//13 det//DT|NEU|SIN|DEF//obj//13 perspektivet//NN|NEU|SIN|DEF|NOM//obj//13 .//MID//punct//13
Reformera idrottsrörelsen;Jag//PN|UTR|SIN|DEF|SUB//nsubj//18 kom//VB|PRT|AKT//conj//13 och//KN//cc//20 blev//VB|PRT|AKT//conj//18 serverad//PC|PRF|UTR|SIN|IND|NOM//xcomp//20 något//PN|NEU|SIN|IND|SUB/OBJ//obj//21 som//HP|-|-|-//nsubj//25 redan//AB//advmod//25 fungerade//VB|PRT|AKT//acl:relcl//22 .//MAD//punct//13
Reformera idrottsrörelsen;Men//KN//cc//29 nu//AB//advmod//29 har//VB|PRS|AKT//aux//32 den//DT|UTR|SIN|DEF//det//31 välfärden//NN|UTR|SIN|DEF|NOM//nsubj//32 börjat//VB|SUP|AKT//ccomp//13 naggas//VB|INF|SFO//xcomp//32 i//PP//case//35 kanterna//NN|UTR|PLU|DEF|NOM//obl//33 ,//MID//punct//38 föräldrarna//NN|UTR|PLU|DEF|NOM//nsubj//38 försvinner//VB|PRS|AKT//conj//13 och//KN//cc//40 vi//PN|UTR|PLU|DEF|SUB//conj//13 som//HP|-|-|-//nsubj//45 var//VB|PRT|AKT//cop//43 barn//NN|NEU|PLU|IND|NOM//nsubj//45 är//VB|PRS|AKT//cop//45 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//40 ,//MID//punct//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//49 är//VB|PRS|AKT//cop//49 färdigbyggt//PC|PRF|NEU|SIN|IND|NOM//conj//13 och//KN//cc//54 vi//PN|UTR|PLU|DEF|SUB//nsubj//54 har//VB|PRS|AKT//aux//54 inte//AB//advmod//54 blivit//VB|SUP|AKT//conj//49 vana//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//54 vid//PP//mark//58 att//IE//mark//58 ta//VB|INF|AKT//advcl//54 ansvar//NN|NEU|SIN|IND|NOM//obj//58 och//KN//cc//61 ställa//VB|INF|AKT//conj//58 upp//PL//compound:prt//61 .//MAD//punct//13
Reformera idrottsrörelsen;Vi//PN|UTR|PLU|DEF|SUB//nsubj//66 kan//VB|PRS|AKT//aux//66 tänka//VB|INF|AKT//parataxis//13 oss//PN|UTR|PLU|DEF|OBJ//obj//66 att//IE//mark//69 ställa//VB|INF|AKT//xcomp//66 upp//PL//compound:prt//69 ,//MID//punct//76 men//KN//cc//76 bara//AB//advmod//76 på//PP//case//76 vår//PS|UTR|SIN|DEF//nmod:poss//76 nivå//NN|UTR|SIN|IND|NOM//conj//66 .//MID//punct//66
Reformera idrottsrörelsen;Min//PS|UTR|SIN|DEF//nmod:poss//79 generation//NN|UTR|SIN|IND|NOM//nsubj//80 har//VB|PRS|AKT//conj//66 ett//DT|NEU|SIN|IND//det//86 mer//AB|KOM//advmod//83 individualistiskt//JJ|POS|NEU|SIN|IND|NOM//amod//86 och//KN//cc//85 egoistiskt//JJ|POS|NEU|SIN|IND|NOM//conj//83 perspektiv//NN|NEU|SIN|IND|NOM//obj//80 på//PP//case//88 tillvaron//NN|UTR|SIN|DEF|NOM//obl//80 ,//MID//punct//93 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//93 ska//VB|PRS|AKT//aux//93 vara//VB|INF|AKT//cop//93 roligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//13 .//MAD//punct//13
Reformera idrottsrörelsen;Våra//PS|UTR/NEU|PLU|DEF//nmod:poss//1 organisationer//NN|UTR|PLU|IND|NOM//nsubj//3 är//VB|PRS|AKT//aux:pass//3 uppbyggda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//3 med//PP//case//5 ordförande//NN|UTR|SIN|IND|NOM//obl//3 ,//MID//punct//7 kommittéer//NN|UTR|PLU|IND|NOM//conj//5 ,//MID//punct//11 enligt//PP//case//11 den//DT|UTR|SIN|DEF//det//11 rörelse//NN|UTR|SIN|IND|NOM//conj//5 som//HP|-|-|-//obl//14 vi//PN|UTR|PLU|DEF|SUB//nsubj//14 byggde//VB|PRT|AKT//acl:relcl//11 upp//PL//compound:prt//14 under//PP//case//17 70-talet//NN|NEU|SIN|DEF|NOM//obl//14 .//MAD//punct//3
Reformera idrottsrörelsen;Men//KN//cc//21 orienteringsrörelsen//NN|UTR|SIN|DEF|NOM//nsubj//21 matchar//VB|PRS|AKT//conj//3 inte//AB//advmod//21 riktigt//AB//advmod//21 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//25 motiv//NN|NEU|PLU|IND|NOM//obj//21 ,//MID//punct//21 och//KN//cc//34 den//DT|UTR|SIN|DEF//det//29 belöning//NN|UTR|SIN|IND|NOM//nsubj//34 man//PN|UTR|SIN|IND|SUB//nsubj//31 ger//VB|PRS|AKT//acl:relcl//29 är//VB|PRS|AKT//cop//34 inte//AB//advmod//34 den//PN|UTR|SIN|DEF|SUB/OBJ//conj//21 som//HP|-|-|-//obl//38 individen//NN|UTR|SIN|DEF|NOM//nsubj//38 vill//VB|PRS|AKT//aux//38 åtnjuta//VB|INF|AKT//acl:relcl//34 i//PP//case//40 föreningen//NN|UTR|SIN|DEF|NOM//obl//38 .//MAD//punct//3
Reformera idrottsrörelsen;Man//PN|UTR|SIN|IND|SUB//nsubj//43 försöker//VB|PRS|AKT//parataxis//3 få//VB|INF|AKT//xcomp//43 folk//NN|NEU|PLU|IND|NOM//obj//44 att//IE//mark//47 ställa//VB|INF|AKT//xcomp//44 upp//PL//compound:prt//47 på//PP//case//51 samma//DT|UTR/NEU|SIN/PLU|IND//det//51 premisser//NN|UTR|PLU|IND|NOM//obl//47 som//HA//obl//54 man//PN|UTR|SIN|IND|SUB//nsubj//54 gjorde//VB|PRT|AKT//acl:relcl//51 förr//AB//advmod//54 och//KN//cc//59 kanske//AB//advmod//59 inte//AB//advmod//59 relaterat//PC|PRF|NEU|SIN|IND|NOM//conj//47 till//PP//case//61 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//59 som//HP|-|-|-//nsubj//64 är//VB|PRS|AKT//cop//64 premisser//NN|UTR|PLU|IND|NOM//acl:relcl//61 för//PP//case//66 individen//NN|UTR|SIN|DEF|NOM//nmod//64 i//PP//advmod//64 dag//NN|UTR|SIN|IND|NOM//fixed//67 .//MAD//punct//43

Ekonomiska stödet beroende av ledaren;–//PP//punct//4 Det//DT|NEU|SIN|DEF//det//3 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 ledarskapet//NN|NEU|SIN|DEF|NOM//nsubj//4 ﬁnns//VB|PRS|SFO//discourse//23 inte//AB//advmod//4 bara//AB//advmod//4 inom//PP//case//8 idrottsrörelsen//NN|UTR|SIN|DEF|NOM//obl//4 utan//KN//cc//14 också//AB//advmod//14 i//PP//case//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 folkrörelsebaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 verksamheter//NN|UTR|PLU|IND|NOM//conj//8 ,//MID//punct//16 säger//VB|PRS|AKT//parataxis//4 Kerstin//PM|NOM//nsubj//16 Carlsson//PM|NOM//flat//17 .//MAD//punct//4
Ekonomiska stödet beroende av ledaren;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 har//VB|PRS|AKT//aux//23 nyligen//AB//advmod//23 lagts//VB|SUP|SFO//ROOT//23 en//DT|UTR|SIN|IND//det//25 idrottsproposition//NN|UTR|SIN|IND|NOM//obj//23 och//KN//cc//28 vi//PN|UTR|PLU|DEF|SUB//nsubj//28 ser//VB|PRS|AKT//conj//23 hur//HA//advmod//31 samhället//NN|NEU|SIN|DEF|NOM//nsubj//31 gör//VB|PRS|AKT//ccomp//28 en//DT|UTR|SIN|IND//det//34 viss//JJ|POS|UTR|SIN|IND|NOM//amod//34 koppling//NN|UTR|SIN|IND|NOM//obj//31 mellan//PP//case//37 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 anslag//NN|NEU|PLU|IND|NOM//nmod//34 till//PP//case//39 idrottsrörelsen//NN|UTR|SIN|DEF|NOM//obl//31 och//KN//cc//45 det//DT|NEU|SIN|DEF//det//45 traditionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 ,//MID//punct//44 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 arbetet//NN|NEU|SIN|DEF|NOM//conj//39 ;//MID//punct//23"
Ekonomiska stödet beroende av ledaren;man//PN|UTR|SIN|IND|SUB//nsubj//48 redovisar//VB|PRS|AKT//parataxis//23 hur//HA//advmod//50 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 ledare//NN|UTR|PLU|IND|NOM//obj//48 man//PN|UTR|SIN|IND|SUB//nsubj//53 har//VB|PRS|AKT//acl:relcl//51 ,//MID//punct//55 könsperspektiv//NN|NEU|SIN|IND|NOM//obj//53 ,//MID//punct//55 med//PP//advmod//53 mera//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//57 .//MAD//punct//48
Ekonomiska stödet beroende av ledaren;Men//KN//cc//87 om//SN//mark//63 vi//PN|UTR|PLU|DEF|SUB//nsubj//63 går//VB|PRS|AKT//advcl//87 mot//PP//case//66 en//DT|UTR|SIN|IND//det//66 tid//NN|UTR|SIN|IND|NOM//obl//63 då//HA//mark//70 vi//PN|UTR|PLU|DEF|SUB//nsubj//70 kanske//AB//advmod//70 börjar//VB|PRS|AKT//acl:relcl//66 ifrågasätta//VB|INF|AKT//xcomp//70 det//DT|NEU|SIN|DEF//det//74 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 ledarskapet//NN|NEU|SIN|DEF|NOM//obj//71 ,//MID//punct//83 hur//HA//advmod//83 kommer//VB|PRS|AKT//aux//83 den//DT|UTR|SIN|DEF//det//81 etablerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//81 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//81 världen//NN|UTR|SIN|DEF|NOM//nsubj//83 att//IE//mark//83 möta//VB|INF|AKT//advcl//63 upp//PL//compound:prt//83 ?//MID//punct//63
Ekonomiska stödet beroende av ledaren;Hur//HA//advmod//87 ser//VB|PRS|AKT//conj//48 ni//PN|UTR|PLU|DEF|SUB//nsubj//87 på//PL//compound:prt//87 att//SN//mark//94 vi//PN|UTR|PLU|DEF|SUB//nsubj//94 kanske//AB//advmod//94 inte//AB//advmod//94 behöver//VB|PRS|AKT//ccomp//87 ledare//NN|UTR|PLU|IND|NOM//obj//94 så//AB//advmod//97 mycket//AB|POS//advmod//94 som//HA//obj//100 vi//PN|UTR|PLU|DEF|SUB//nsubj//100 gjort//VB|SUP|AKT//advcl//94 tidigare//AB|KOM//advmod//100 ?//MID//punct//87
Ekonomiska stödet beroende av ledaren;Och//KN//cc//114 samhället//NN|NEU|SIN|DEF|NOM//nsubj//114 ,//MID//punct//106 stat//NN|UTR|SIN|IND|NOM//conj//104 och//KN//cc//108 kommun//NN|UTR|SIN|IND|NOM//conj//104 ,//MID//punct//114 hur//HA//advmod//114 kommer//VB|PRS|AKT//aux//114 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//114 att//IE//mark//114 resonera//VB|INF|AKT//conj//87 när//HA//mark//117 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//115 gäller//VB|PRS|AKT//advcl//114 idrottsrörelsen//NN|UTR|SIN|DEF|NOM//obj//117 och//KN//cc//120 föreningslivet//NN|NEU|SIN|DEF|NOM//conj//118 ?//MAD//punct//48
