Populärkulturens makt och medborgarrollens förändring;Li//PM|NOM//ROOT//0 Bennich-Björkman//PM|NOM//obj//0
Medkänsla;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//38 som//HP|-|-|-//nsubj//35 är//VB|PRS|AKT//cop//35 svagare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//32 inte//AB//advmod//38 kan//VB|PRS|AKT//aux//38 föra//VB|INF|AKT//parataxis//30 sin//PS|UTR|SIN|DEF//nmod:poss//41 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//41 talan//NN|UTR|SIN|IND|NOM//obj//38 ,//MID//punct//38 måste//VB|PRS|AKT//aux//44 bli//VB|INF|AKT//conj//38 ”//NN|UTR|SIN|IND|NOM//punct//47 igenkända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//47 ”//PAD//xcomp//44 av//PP//case//49 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//47 som//HP|-|-|-//nsubj//51 har//VB|PRS|AKT//acl:relcl//49 kanaler//NN|UTR|PLU|IND|NOM//obj//51 till//PP//case//55 sitt//PS|NEU|SIN|DEF//nmod:poss//55 förfogande//NN|NEU|SIN|IND|NOM//obl//51 ,//MID//punct//47 de//PN|UTR/NEU|PLU|DEF|SUB//xcomp//38 som//HP|-|-|-//nsubj//59 dragit//VB|SUP|AKT//acl:relcl//57 vinstlotterna//NN|UTR|PLU|DEF|NOM//obj//59 .//MAD//punct//38 ”//PAD//punct//64
Medkänsla;Denna//DT|UTR|SIN|DEF//det//64 förmåga//NN|UTR|SIN|IND|NOM//obl//38 -//MID//punct//64 att//IE//mark//67 förstå//VB|INF|AKT//acl//64 vad//HP|NEU|SIN|IND//obj//70 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//70 känner//VB|PRS|AKT//ccomp//67 –//NN|-|-|-|-//punct//64 kommer//VB|PRS|AKT//conj//38 till//PP//case//74 användning//NN|UTR|SIN|IND|NOM//obl//72 på//PP//case//77 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 områden//NN|NEU|PLU|IND|NOM//nmod//74 i//PP//case//79 livet//NN|NEU|SIN|DEF|NOM//nmod//77 ,//MID//punct//38 i//PP//case//84 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//81 från//PP//case//84 säljarbete//NN|NEU|SIN|IND|NOM//obl//38 och//KN//cc//86 företagsledning//NN|UTR|SIN|IND|NOM//conj//84 till//PP//case//88 kärleksförhållanden//NN|NEU|PLU|IND|NOM//nmod//86 ,//MID//punct//90 barnuppfostran//NN|UTR|SIN|IND|NOM//conj//88 ,//MID//punct//92 medkänsla//NN|UTR|SIN|IND|NOM//conj//88 och//KN//cc//95 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//95 engagemang//NN|NEU|SIN|IND|NOM//conj//88 ”//PM|NOM//punct//38 skriver//VB|PRS|AKT//conj//22 författaren//NN|UTR|SIN|DEF|NOM//nsubj//97 till//PP//case//102 den//DT|UTR|SIN|DEF//det//102 uppmärksammade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//102 boken//NN|UTR|SIN|DEF|NOM//nmod//103 Känslans//NN|UTR|SIN|DEF|GEN//nmod:poss//104 intelligens//NN|UTR|SIN|IND|NOM//obj//97 ,//MID//punct//22 och//KN//cc//107 pekar//VB|PRS|AKT//conj//22 på//PP//case//117 hur//HA//advmod//110 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//112 denna//DT|UTR|SIN|DEF//det//112 kapacitet//NN|UTR|SIN|IND|NOM//nsubj//117 faktiskt//AB|POS//advmod//117 är//VB|PRS|AKT//cop//117 för//PP//case//117 mänsklig//JJ|POS|UTR|SIN|IND|NOM//amod//117 samlevnad//NN|UTR|SIN|IND|NOM//obl//107 och//KN//cc//119 samhällsliv//NN|NEU|SIN|IND|NOM//conj//117 .//MAD//punct//22
Medkänsla;Denna//DT|UTR|SIN|DEF//det//1 makt//NN|UTR|SIN|IND|NOM//nsubj//7 ,//MID//punct//1 makten//NN|UTR|SIN|DEF|NOM//appos//1 över//PP//case//5 medkänslan//NN|UTR|SIN|DEF|NOM//nmod//3 ,//MID//punct//1 ligger//VB|PRS|AKT//advcl//10 vill//VB|PRS|AKT//aux//10 jag//PN|UTR|SIN|DEF|SUB//nsubj//10 hävda//VB|INF|AKT//advcl//28 främst//AB|SUV//advmod//10 hos//PP//case//13 kulturen//NN|UTR|SIN|DEF|NOM//obl//10 och//KN//cc//15 konsten//NN|UTR|SIN|DEF|NOM//conj//13 ,//MID//punct//10 när//HA//mark//20 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//20 inte//AB//advmod//20 har//VB|PRS|AKT//advcl//10 sin//PS|UTR|SIN|DEF//nmod:poss//22 grund//NN|UTR|SIN|IND|NOM//obj//20 i//PP//case//25 direkta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 erfarenheter//NN|UTR|PLU|IND|NOM//obl//20 .//MAD//punct//10
Medkänsla;Då//AB//advmod//28 blir//VB|PRS|AKT//ROOT//28 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 också//AB//advmod//28 ett//DT|NEU|SIN|IND//det//32 problem//NN|NEU|SIN|IND|NOM//nsubj//28 för//PP//case//35 demokratins//NN|UTR|SIN|DEF|GEN//nmod:poss//35 institutioner//NN|UTR|PLU|IND|NOM//obl//28 att//IE//mark//41 ,//MID//punct//41 som//HA//obj//41 Anders//PM|NOM//nsubj//41 Johnson//PM|NOM//flat//39 konstaterar//VB|PRS|AKT//csubj//28 ,//MID//punct//41 Sverige//PM|NOM//nsubj:pass//45 har//VB|PRS|AKT//aux//45 utvecklats//VB|SUP|SFO//xcomp//28 till//PP//case//48 en//DT|UTR|SIN|IND//det//48 demokrati//NN|UTR|SIN|IND|NOM//obl//45 där//HA//advmod//52 ”//PAD//punct//52 ingen//PN|UTR|SIN|IND|SUB/OBJ//nsubj//52 förväntar//VB|PRS|AKT//acl:relcl//48 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//52 kulturellt//AB|POS//advmod//55 engagerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//56 politiker//NN|UTR|PLU|IND|NOM//obj//52 ”//PM|NOM//punct//52 .//MID//punct//28
Medkänsla;Johnson//PM|NOM//nsubj//60 diskuterar//VB|PRS|AKT//parataxis//28 framförallt//AB//advmod//60 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//60
Medkänsla;K//NN|NEU|SIN|IND|NOM//nsubj//1 ÄNSLOMAKAREN//NN|UTR|SIN|DEF|NOM//ROOT//1 minskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 läsningen//NN|UTR|SIN|DEF|NOM//obj//1 och//KN//cc//5 bokliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//3 bildningen//NN|UTR|SIN|DEF|NOM//conj//3 .//MAD//punct//1
Medkänsla;Han//PN|UTR|SIN|DEF|SUB//nsubj//9 citerar//VB|PRS|AKT//parataxis//1 emellertid//AB//advmod//9 en//DT|UTR|SIN|IND//det//13 ”//JJ|POS|UTR|SIN|IND|NOM//punct//13 avvikare//NN|UTR|SIN|IND|NOM//amod//14 ”//PAD//obj//9 ,//MID//punct//16 politikern//NN|UTR|SIN|DEF|NOM//parataxis//1 som//HP|-|-|-//nsubj//18 konstaterar//VB|PRS|AKT//acl:relcl//16 att//IE//obj//18 ://MAD//punct//16
Medkänsla;Man//PN|UTR|SIN|IND|SUB//nsubj//2 måste//VB|PRS|AKT//aux//2 läsa//VB|INF|AKT//ROOT//2 skönlitteratur//NN|UTR|SIN|IND|NOM//obj//2 om//SN//mark//6 man//PN|UTR|SIN|IND|SUB//nsubj//6 är//VB|PRS|AKT//cop//7 landstingsråd//NN|NEU|SIN|IND|NOM//obj//2 .//MAD//punct//2
Medkänsla;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//12 är//VB|PRS|AKT//cop//12 ett//DT|NEU|SIN|IND//det//12 sätt//NN|NEU|SIN|IND|NOM//parataxis//2 att//IE//mark//14 bygga//VB|INF|AKT//acl//12 bilder//NN|UTR|PLU|IND|NOM//obj//14 i//PP//case//17 huvudet//NN|NEU|SIN|DEF|NOM//obl//14 som//HP|-|-|-//nsubj//19 appellerar//VB|PRS|AKT//acl:relcl//17 till//PP//case//21 kreativiteten//NN|UTR|SIN|DEF|NOM//obl//19 .//MAD//punct//12
Medkänsla;Efter//PP//case//25 klockan//NN|UTR|SIN|DEF|NOM//nmod//25 22//RG|NOM//obl//26 läser//VB|PRS|AKT//parataxis//12 jag//PN|UTR|SIN|DEF|SUB//nsubj//26 inga//DT|UTR/NEU|PLU|IND//det//29 tjänstepapper//NN|UTR|PLU|IND|NOM//obj//26 .//MAD//punct//12
Medkänsla;Kulturen//NN|UTR|SIN|DEF|NOM//nsubj//5 ,//MID//punct//3 framförallt//AB//advmod//3 populärkulturen//NN|UTR|SIN|DEF|NOM//conj//0 ,//MID//punct//3 formar//VB|PRS|AKT//ROOT//5 och//KN//cc//7 reflekterar//VB|PRS|AKT//conj//5 föreställningar//NN|UTR|PLU|IND|NOM//obj//7 ,//MID//punct//10 tolkar//VB|PRS|AKT//conj//5 förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 förutsättningar//NN|UTR|PLU|IND|NOM//obj//10 och//KN//cc//14 föder//VB|PRS|AKT//conj//5 känslor//NN|UTR|PLU|IND|NOM//obj//14 .//MAD//punct//5
Medkänsla;Finns//VB|PRS|SFO//parataxis//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 skäl//NN|NEU|PLU|IND|NOM//nsubj//17 att//IE//mark//22 vara//VB|INF|AKT//cop//22 orolig//JJ|POS|UTR|SIN|IND|NOM//acl//19 för//PP//mark//40 att//SN//mark//40 den//DT|UTR|SIN|DEF//det//28 nödvändiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 känslomässiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 ”//PAD//nmod//29 bas//NN|UTR|SIN|IND|NOM//nsubj:pass//40 ”//PAD//punct//29 som//HP|-|-|-//nsubj//32 utgör//VB|PRS|AKT//acl:relcl//29 en//DT|UTR|SIN|IND//det//35 central//JJ|POS|UTR|SIN|IND|NOM//amod//35 del//NN|UTR|SIN|IND|NOM//obj//32 av//PP//case//38 demokratins//NN|UTR|SIN|DEF|GEN//nmod:poss//38 fundament//NN|NEU|SIN|IND|NOM//nmod//35 har//VB|PRS|AKT//aux//40 förändrats//VB|SUP|SFO//advcl//17 eller//KN//cc//42 är//VB|PRS|AKT//conj//40 på//PP//case//44 väg//NN|UTR|SIN|IND|NOM//obl//40 att//IE//mark//46 vittra//VB|INF|AKT//acl//44 sönder//PL//compound:prt//46 ?//MID//punct//5
Medkänsla;Historiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 förändringar//NN|UTR|PLU|IND|NOM//nsubj//53 är//VB|PRS|AKT//cop//53 kroniskt//AB|POS//advmod//53 svårbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//5 ,//MID//punct//57 ty//KN//cc//57 en//DT|UTR|SIN|IND//det//57 utgångspunkt//NN|UTR|SIN|IND|NOM//conj//53 om//PP//mark//62 att//SN//mark//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//62 var//VB|PRT|AKT//cop//62 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//57 ”//PAD//case//64 förr//AB//nmod//62 ”//PM|NOM//punct//5 är//VB|PRS|AKT//cop//75 ofta//AB|POS//advmod//75 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//advmod//75 osann//JJ|POS|UTR|SIN|IND|NOM//fixed//68 ,//MID//punct//71 ohistorisk//JJ|POS|UTR|SIN|IND|NOM//fixed//68 och//KN//cc//75 därtill//AB//advmod//75 ofta//AB|POS//advmod//75 omöjlig//JJ|POS|UTR|SIN|IND|NOM//conj//5 att//IE//mark//77 belägga//VB|INF|AKT//acl//75 .//MAD//punct//5
Medkänsla;Men//KN//cc//82 vi//PN|UTR|PLU|DEF|SUB//nsubj//82 måste//VB|PRS|AKT//aux//82 försöka//VB|INF|AKT//conj//5 förstå//VB|INF|AKT//xcomp//82 samtiden//NN|UTR|SIN|DEF|NOM//advmod//83 för//PP//mark//88 att//IE//mark//88 också//AB//advmod//88 bli//VB|INF|AKT//advcl//83 i//PP//advmod//88 stånd//NN|NEU|SIN|IND|NOM//fixed//89 att//IE//mark//92 säga//VB|INF|AKT//csubj//88 något//PN|NEU|SIN|IND|SUB/OBJ//obj//92 om//PP//case//95 framtiden//NN|UTR|SIN|DEF|NOM//obl//92 ,//MID//punct//104 och//KN//cc//104 om//PP//case//100 den//DT|UTR|SIN|DEF//det//100 riktning//NN|UTR|SIN|IND|NOM//obl//104 i//PP//case//103 vilken//HP|UTR|SIN|IND//det//103 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//104 går//VB|PRS|AKT//conj//88 .//MAD//punct//5
Medkänsla;Den//DT|UTR|SIN|DEF//nsubj//107 alarmerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//5 diskussion//NN|UTR|SIN|IND|NOM//obj//107 som//HP|-|-|-//nsubj:pass//111 idag//AB//advmod//111 förs//VB|PRS|SFO//acl:relcl//108 kring//PP//case//113 behovet//NN|NEU|SIN|DEF|NOM//obl//111 av//PP//mark//116 att//IE//mark//116 höja//VB|INF|AKT//acl//113 den//DT|UTR|SIN|DEF//det//119 emotionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//119 intelligensen//NN|UTR|SIN|DEF|NOM//obj//116 –//PAD//punct//125 framförallt//AB//advmod//125 i//PP//case//125 form//NN|UTR|SIN|IND|NOM//fixed//122 av//PP//fixed//122 empati//NN|UTR|SIN|IND|NOM//obl//107 ,//MID//punct//127 medkänsla//NN|UTR|SIN|IND|NOM//conj//125 och//KN//cc//130 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//130 självinsikt//NN|UTR|SIN|IND|NOM//conj//125 –//PAD//punct//138 hos//PP//case//135 de//DT|UTR/NEU|PLU|DEF//det//135 alltmer//AB//advmod//135 självmedvetna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//137 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//137 generationerna//NN|UTR|PLU|DEF|NOM//nsubj//138 pekar//VB|PRS|AKT//advcl//107 i//PP//advmod//138 riktning//NN|UTR|SIN|IND|NOM//fixed//139 mot//PP//mark//147 att//SN//mark//147 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//147 i//PP//case//146 varje//DT|UTR/NEU|SIN|IND//det//146 fall//NN|NEU|SIN|IND|NOM//obl//147 uppfattas//VB|INF|SFO//advcl//138 som//KN//mark//149 problematiskt//AB|POS//xcomp//147 .//MID//punct//153
Medkänsla;Är//VB|PRS|AKT//cop//153 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//153 troligt//JJ|POS|NEU|SIN|IND|NOM//advmod//5 att//SN//mark//156 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//156 är//VB|PRS|AKT//ccomp//153 så//AB//advmod//156 ?//MID//punct//153
Medkänsla;"Eller//KN//cc//165 är//VB|PRS|AKT//cop//165 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//165 en//DT|UTR|SIN|IND//det//163 tillbakablickande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//165 nostalgisk//JJ|POS|UTR|SIN|IND|NOM//amod//165 hållning//NN|UTR|SIN|IND|NOM//conj//5 ,//MID//punct//165 där//HA//advmod//169 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//169 ligger//VB|PRS|AKT//acl:relcl//165 sanningen//NN|UTR|SIN|DEF|NOM//nsubj//169 närmare//AB|KOM//advmod//169 att//IE//mark//173 anta//VB|INF|AKT//csubj//169 att//SN//mark//179 de//DT|UTR/NEU|PLU|DEF//det//178 högt//AB|POS//advmod//177 industrialiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//178 västländerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//179 präglas//VB|PRS|SFO//ccomp//173 av//PP//case//182 uppväxande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//182 generationer//NN|UTR|PLU|IND|NOM//obl:agent//179 som//HP|-|-|-//nsubj:pass//186 aldrig//AB//advmod//186 tidigare//AB|KOM//advmod//186 kännetecknats//VB|SUP|SFO//acl:relcl//182 av//PP//case//190 ett//DT|NEU|SIN|IND//det//190 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//190 fokus//NN|NEU|SIN|IND|NOM//obl:agent//186 på//PP//case//192 relationer//NN|UTR|PLU|IND|NOM//nmod//190 ;//MID//punct//165"
Medkänsla;både//KN//cc//198 när//HA//case//198 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//195 gäller//VB|PRS|AKT//fixed//195 relationen//NN|UTR|SIN|DEF|NOM//conj//165 till//PP//case//200 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//198 själv//JJ|POS|UTR|SIN|IND|NOM//amod//200 och//KN//cc//204 till//PP//case//204 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//198 ,//MID//punct//208 vilket//HP|NEU|SIN|IND//nsubj//208 torde//VB|PRT|AKT//aux//208 främja//VB|INF|AKT//acl:relcl//198 en//DT|UTR|SIN|IND//det//210 medmänsklighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//211 kultur//NN|UTR|SIN|IND|NOM//obj//208 ?//MAD//punct//165
Medkänsla;Sociologen//NN|UTR|SIN|DEF|NOM//nmod//1 Robert//PM|NOM//nsubj//3 Bellah//PM|NOM//flat:name//1 beskriver//VB|PRS|AKT//ROOT//3 emellertid//AB//advmod//3 det//DT|NEU|SIN|DEF//det//7 moderna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 samhället//NN|NEU|SIN|DEF|NOM//obj//3 som//HP|-|-|-//mark//9 kännetecknat//VB|SUP|AKT//acl:relcl//7 av//PP//case//13 '//PAD//punct//13 moralisk//JJ|POS|UTR|SIN|IND|NOM//amod//13 kyla//NN|UTR|SIN|IND|NOM//obl:agent//9 '//PAD//punct//13 .//MAD//punct//3
Medkänsla;Vad//HP|NEU|SIN|IND//dislocated//19 han//PN|UTR|SIN|DEF|SUB//nsubj//19 då//AB//advmod//19 syftar//VB|PRS|AKT//advcl//24 på//PP//case//19 är//VB|PRS|AKT//cop//24 förmodligen//AB//advmod//24 '//PAD//punct//24 kyla//NN|UTR|SIN|IND|NOM//parataxis//3 '//PAD//punct//24 i//PP//case//27 bemärkelsen//NN|UTR|SIN|DEF|NOM//nmod//24 en//DT|UTR|SIN|IND//det//30 tilltagande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 avsaknad//NN|UTR|SIN|IND|NOM//obj//24 av//PP//case//35 just//AB//advmod//35 en//DT|UTR|SIN|IND//det//35 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//35 etik//NN|UTR|SIN|IND|NOM//nmod//30 snarare//AB|KOM//advmod//24 än//KN//mark//38 enbart//AB//advcl//24 som//KN//mark//40 kyla//NN|UTR|SIN|IND|NOM//obl//24 som//KN//case//43 en//DT|UTR|SIN|IND//det//43 brist//NN|UTR|SIN|IND|NOM//nmod//24 på//PP//case//45 empati//NN|UTR|SIN|IND|NOM//nmod//43 .//MAD//punct//24
Medkänsla;Tolerans//NN|UTR|SIN|IND|NOM//conj//24 inför//PP//case//50 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//50 livsstilar//NN|UTR|PLU|IND|NOM//nmod//47 och//KN//cc//55 en//DT|UTR|SIN|IND//det//55 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//55 ”//JJ|POS|UTR|SIN|IND|NOM//punct//55 likgiltighet//NN|UTR|SIN|IND|NOM//conj//50 ”//PAD//punct//24 inför//PP//mark//60 hur//HA//advmod//60 människor//NN|UTR|PLU|IND|NOM//nsubj//60 väljer//VB|PRS|AKT//advcl//24 att//IE//mark//62 gestalta//VB|INF|AKT//xcomp//60 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//64 liv//NN|NEU|PLU|IND|NOM//obj//62 blir//VB|PRS|AKT//conj//3 istället//AB//advmod//65 mer//AB|KOM//advmod//65 och//KN//fixed//67 mer//AB|KOM//advmod//70 utmärkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//67 .//MAD//punct//3
Medkänsla;I//PP//case//74 författaren//NN|UTR|SIN|DEF|NOM//nmod//74 Jonas//PM|NOM//nmod:poss//76 Gardells//PM|GEN//flat:name//74 tolkning//NN|UTR|SIN|IND|NOM//obl//3 i//PP//case//79 en//DT|UTR|SIN|IND//det//79 radiointervju//NN|UTR|SIN|IND|NOM//nmod//76 är//VB|PRS|AKT//cop//81 problemet//NN|NEU|SIN|DEF|NOM//obj//3 för//PP//case//84 den//DT|UTR|SIN|DEF//det//84 1960-talsgeneration//NN|UTR|SIN|IND|NOM//nmod//81 som//HP|-|-|-//obl//88 han//PN|UTR|SIN|DEF|SUB//nsubj//88 själv//JJ|POS|UTR|SIN|IND|NOM//amod//86 tillhör//VB|PRS|AKT//acl:relcl//84 att//SN//mark//92 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//92 aldrig//AB//advmod//92 kom//VB|PRT|AKT//ccomp//88 till//PP//case//94 skott//NN|NEU|SIN|IND|NOM//obl//92 med//PP//case//97 det//DT|NEU|SIN|DEF//det//97 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//92 ,//MID//punct//100 med//PP//case//100 medkänslan//NN|UTR|SIN|DEF|NOM//obl//92 och//KN//cc//102 solidariteten//NN|UTR|SIN|DEF|NOM//conj//100 .//MAD//punct//3
Medkänsla;Istället//AB//advmod//105 stannar//VB|PRS|AKT//conj//3 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//105 vid//PP//case//109 det//DT|NEU|SIN|DEF//det//109 individuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//105 ,//MID//punct//112 det//DT|NEU|SIN|DEF//det//112 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//appos//109 .//MAD//punct//3
Medkänsla;I//PP//case//3 sin//PS|UTR|SIN|DEF//nmod:poss//3 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//3 roman//NN|UTR|SIN|IND|NOM//obl//6  //_SP////3 Så//AB//advmod//6 går//VB|PRS|AKT//ROOT//6 en//DT|UTR|SIN|IND//det//8 dag//NN|UTR|SIN|IND|NOM//nsubj//6 från//PP//case//11 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//11 liv//NN|NEU|PLU|IND|NOM//obl//6 och//KN//cc//16 kommer//VB|PRS|AKT//aux//16 aldrig//AB//advmod//16 åter//AB//advmod//16 fångar//VB|PRS|AKT//conj//6 Gardell//PM|NOM//flat//16 på//PP//case//21 ett//DT|NEU|SIN|IND//det//21 lysande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 sätt//NN|NEU|SIN|IND|NOM//obl//16 en//DT|UTR|SIN|IND//det//23 välfärdsgeneration//NN|UTR|SIN|IND|NOM//obj//16 vars//HS|DEF//nmod:poss//25 tillvaro//NN|UTR|SIN|IND|NOM//nsubj//26 saknar//VB|PRS|AKT//conj//6 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//28 mål//NN|NEU|SIN|IND|NOM//obj//26 eller//KN//cc//30 mening//NN|UTR|SIN|IND|NOM//conj//28 ,//MID//punct//33 någon//DT|UTR|SIN|IND//det//33 riktning//NN|UTR|SIN|IND|NOM//conj//6 utöver//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 privatarelationerna//NN|UTR|PLU|DEF|NOM//nmod//33 som//HP|-|-|-//nsubj//42 också//AB//advmod//41 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//41 är//VB|PRS|AKT//cop//41 trygga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//42 säkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//36 och//KN//cc//44 opassionerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//42 .//MAD//punct//6
Medkänsla;L//NN|NEU|SIN|IND|NOM//ROOT//0 I//PP//case//2 BENNICH-BJÖRKMAN//PM|NOM//obl//0
Medkänsla;Samtidigt//AB//mark//4 som//HA//fixed//0 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 intuitivt//AB|POS//advmod//4 förefaller//VB|PRS|AKT//advcl//11 som//KN//mark//8 om//SN//fixed//5 Gardell//PM|NOM//nsubj//8 har//VB|PRS|AKT//advcl//4 rätt//PL//obj//8 ,//MID//punct//4 ligger//VB|PRS|AKT//ROOT//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 något//DT|NEU|SIN|IND//det//14 paradoxalt//JJ|POS|NEU|SIN|IND|NOM//nsubj//11 i//PP//case//17 denna//DT|UTR|SIN|DEF//det//17 iakttagelse//NN|UTR|SIN|IND|NOM//obl//11 .//MAD//punct//11
Medkänsla;Ty//KN//cc//23 är//VB|PRS|AKT//cop//23 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 verkligen//AB//advmod//23 medkänsla//NN|UTR|SIN|IND|NOM//conj//11 och//KN//cc//25 solidaritet//NN|UTR|SIN|IND|NOM//conj//23 som//HP|-|-|-//nsubj:pass//27 saknas//VB|PRS|SFO//acl:relcl//25 ?//MID//punct//23
Medkänsla;"Eller//KN//cc//31 rättare//AB|KOM//advmod//31 sagt//PC|PRF|NEU|SIN|IND|NOM//conj//23 ;//MID//punct//23"
Medkänsla;hur//HA//advmod//36 kan//VB|PRS|AKT//aux//36 medkänsla//NN|UTR|SIN|IND|NOM//nsubj:pass//36 saknas//VB|PRS|SFO//conj//23 i//PP//case//39 ett//DT|NEU|SIN|IND//det//39 samhälle//NN|NEU|SIN|IND|NOM//obl//36 ,//MID//punct//39 där//HA//advmod//46 självinsikten//NN|UTR|SIN|DEF|NOM//nsubj//46 är//VB|PRS|AKT//cop//46 så//AB//advmod//45 långt//AB|POS//advmod//46 gången//NN|UTR|SIN|DEF|NOM//acl:relcl//39 ://MID//punct//46
Medkänsla;självinsikt//NN|UTR|SIN|IND|NOM//parataxis//46 som//HP|-|-|-//nsubj//53 enligt//PP//case//52 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 analyser//NN|UTR|PLU|IND|NOM//obl//53 utgör//VB|PRS|AKT//acl:relcl//48 just//AB//advmod//53 en//DT|UTR|SIN|IND//det//57 nödvändig//JJ|POS|UTR|SIN|IND|NOM//amod//57 grund//NN|UTR|SIN|IND|NOM//obj//53 för//PP//case//59 empati//NN|UTR|SIN|IND|NOM//obl//53 ?//MID//punct//48
