konkurrenskraft Förord;Långtidsutredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 1999//RG|NOM//nummod//0 utarbetas//VB|PRS|SFO//ROOT//2 inom//PP//case//5 Finansdepartementets//NN|NEU|SIN|DEF|GEN//nmod:poss//5 strukturenhet//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
1.3 Disposition av rapporten;Konkurrenskraften//NN|UTR|SIN|DEF|NOM//nsubj//84 i//PP//case//83 denna//DT|UTR|SIN|DEF//det//83 mening//NN|UTR|SIN|IND|NOM//nmod//80 blir//VB|PRS|AKT//parataxis//3 därmed//AB//advmod//84 18//RG|NOM//nummod//90  //_SP////86 Sveriges//PM|GEN//nmod:poss//90 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 konkurrenskraft//NN|UTR|SIN|IND|NOM//xcomp//84 ://MID//punct//90
1.3 Disposition av rapporten;en//DT|UTR|SIN|IND//det//93 begreppsdiskussion//NN|UTR|SIN|IND|NOM//nmod//94 Bilaga//NN|UTR|SIN|IND|NOM//appos//90 5//RG|NOM//nummod//94 till//PP//case//97 LU//PM|NOM//obl//84 99//RG|NOM//nummod//99 nära//AB|POS//obl//100 kopplad//PC|PRF|UTR|SIN|IND|NOM//xcomp//84 till//PP//case//103 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//103 tillväxt//NN|UTR|SIN|IND|NOM//obl//100 .//MAD//punct//3
1.3 Disposition av rapporten;Vi//PN|UTR|PLU|DEF|SUB//nsubj//106 behandlar//VB|PRS|AKT//parataxis//3 också//AB//advmod//106 indikatorer//NN|UTR|PLU|IND|NOM//obj//106 på//PP//case//110 konkurrenskraft//NN|UTR|SIN|IND|NOM//nmod//108 i//PP//case//113 meningen//NN|UTR|SIN|DEF|NOM//amod//113 företagsklimat//PC|PRF|NEU|SIN|IND|NOM//nmod//110 eller//KN//cc//115 attraktionskraft//NN|UTR|SIN|IND|NOM//conj//113 på//PP//case//117 investeringar//NN|UTR|PLU|IND|NOM//nmod//115 .//MAD//punct//106
1.3 Disposition av rapporten;En//DT|UTR|SIN|IND//det//2 central//JJ|POS|UTR|SIN|IND|NOM//amod//2 tes//NN|UTR|SIN|IND|NOM//nsubj:pass//51 som//HP|-|-|-//obj//5 vi//PN|UTR|PLU|DEF|SUB//nsubj//5 driver//VB|PRS|AKT//acl:relcl//2 i//PP//case//7 rapporten//NN|UTR|SIN|DEF|NOM//obl//5 är//VB|PRS|AKT//cop//2 att//SN//mark//18 Sveriges//PM|GEN//nmod:poss//11 konkurrenskraft//NN|UTR|SIN|IND|NOM//nsubj//18 på//PP//case//14 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 sikt//NN|UTR|SIN|IND|NOM//obl//18 inte//AB//advmod//18 så//AB//advmod//17 mycket//AB|POS//advmod//18 handlar//VB|PRS|AKT//csubj//2 om//PP//mark//21 hur//HA//advmod//21 mycket//AB|POS//advcl//18 ,//MID//punct//21 utan//KN//case//24 vad//HP|NEU|SIN|IND//discourse//32 ,//MID//punct//24 som//HP|-|-|-//nsubj:pass//27 exporteras//VB|PRS|SFO//acl:relcl//24 .//MAD//punct//24
1.3 Disposition av rapporten;I//PP//case//30 kapitel//NN|NEU|SIN|IND|NOM//obl//32 3//RG|NOM//nummod//30 undersöker//VB|PRS|AKT//conj//21 vi//PN|UTR|PLU|DEF|SUB//nsubj//32 därför//AB//advmod//32 bestämningsfaktorerna//NN|UTR|PLU|DEF|NOM//obj//32 till//PP//case//37 konkurrenskraften//NN|UTR|SIN|DEF|NOM//nmod//35 på//PP//case//39 branschnivå//NN|UTR|SIN|IND|NOM//nmod//37 och//KN//cc//46 därmed//AB//advmod//46 till//PP//case//43 specialiseringsmönster//NN|UTR|PLU|IND|NOM//amod//46 och//KN//cc//45 komparativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//43 fördelar//NN|UTR|PLU|IND|NOM//conj//39 .//MAD//punct//32
1.3 Disposition av rapporten;I//PP//case//50 kapitel//NN|NEU|SIN|IND|NOM//nmod//50 4//RG|NOM//obl//51 presenteras//VB|PRS|SFO//ROOT//51 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//51 för//PP//case//54 Sverige//PM|NOM//nmod//52 av//PP//case//58 dessa//DT|UTR/NEU|PLU|DEF//det//58 konkurrenskraftsbestämmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 faktorer//NN|UTR|PLU|IND|NOM//obl:agent//51 .//MAD//punct//51
1.3 Disposition av rapporten;Vi//PN|UTR|PLU|DEF|SUB//nsubj//61 behandlar//VB|PRS|AKT//parataxis//51 också//AB//advmod//61 förmågan//NN|UTR|SIN|DEF|NOM//obj//61 till//PP//case//65 omvandling//NN|UTR|SIN|IND|NOM//nmod//63 och//KN//cc//67 förnyelse//NN|UTR|SIN|IND|NOM//conj//65 av//PP//case//71 det//DT|NEU|SIN|DEF//det//71 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//67 .//MAD//punct//61
1.3 Disposition av rapporten;Vår//PS|UTR|SIN|DEF//nmod:poss//74 genomgång//NN|UTR|SIN|IND|NOM//nsubj:pass//75 avslutas//VB|PRS|SFO//advcl//61 i//PP//case//78 kapitel//NN|NEU|SIN|IND|NOM//nmod//78 5//RG|NOM//obl//75 med//PP//case//81 en//DT|UTR|SIN|IND//det//81 diskussion//NN|UTR|SIN|IND|NOM//obl//75 av//PP//case//86 den//DT|UTR|SIN|DEF//det//85 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//85 politikens//NN|UTR|SIN|DEF|GEN//nmod:poss//86 möjligheter//NN|UTR|PLU|IND|NOM//nmod//81 och//KN//cc//88 begränsningar//NN|UTR|PLU|IND|NOM//conj//86 när//HA//mark//93 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//89 gäller//VB|PRS|AKT//fixed//89 att//IE//mark//93 påverka//VB|INF|AKT//advcl//75 konkurrenskraften//NN|UTR|SIN|DEF|NOM//obj//93 .//MAD//punct//61
1.3 Disposition av rapporten;Vad//HP|NEU|SIN|IND//obj//3 har//VB|PRS|AKT//aux//3 egentligen//AB//advmod//3 hänt//VB|SUP|AKT//ROOT//3 med//PP//case//6 Sveriges//PM|GEN//nmod:poss//6 konkurrenskraft//NN|UTR|SIN|IND|NOM//obl//3 ?//MID//punct//3
1.3 Disposition av rapporten;För//PP//mark//10 att//IE//mark//10 besvara//VB|INF|AKT//advcl//13 denna//DT|UTR|SIN|DEF//det//12 fråga//NN|UTR|SIN|IND|NOM//obj//10 studerar//VB|PRS|AKT//parataxis//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//13 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//13 av//PP//case//20 ett//DT|NEU|SIN|IND//det//18 antal//NN|NEU|SIN|IND|NOM//nmod//20 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 mått//NN|NEU|PLU|IND|NOM//nmod//15 som//HP|-|-|-//nsubj:pass//22 används//VB|PRS|SFO//acl:relcl//20 för//PP//mark//25 att//IE//mark//25 mäta//VB|INF|AKT//advcl//22 konkurrenskraften//NN|UTR|SIN|DEF|NOM//obj//25 på//PP//case//29 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//29 nivå//NN|UTR|SIN|IND|NOM//obl//25 .//MAD//punct//3

2.1 Bytesbalansen;Begreppet//NN|NEU|SIN|DEF|NOM//nmod//2 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//2 konkurrenskraft//NN|UTR|SIN|IND|NOM//nsubj:pass//5 på//PP//case//4 makro-planet//NN|NEU|SIN|DEF|NOM//nmod//2 knyts//VB|PRS|SFO//ROOT//5 ibland//AB//advmod//5 till//PP//case//8 bytesbalanssaldot//NN|NEU|SIN|DEF|NOM//obl//5 ,//MID//punct//13 eller//KN//cc//12 närmare//AB|KOM//advmod//12 bestämt//PC|PRF|NEU|SIN|IND|NOM//amod//13 nettot//NN|NEU|SIN|DEF|NOM//conj//8 av//PP//case//15 export//NN|UTR|SIN|IND|NOM//nmod//13 och//KN//cc//17 import//NN|UTR|SIN|IND|NOM//conj//15 av//PP//case//19 varor//NN|UTR|PLU|IND|NOM//nmod//17 och//KN//cc//21 tjänster//NN|UTR|PLU|IND|NOM//conj//19 .//MID//punct//5
2.1 Bytesbalansen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 är//VB|PRS|AKT//cop//26 inte//AB//advmod//26 ovanligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//5 att//SN//mark//34 ett//DT|NEU|SIN|IND//det//30 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//30 överskott//NN|NEU|SIN|IND|NOM//nsubj:pass//34 ///MID//cc//33 minskat//PC|PRF|NEU|SIN|IND|NOM//amod//33 underskott//NN|NEU|SIN|IND|NOM//nmod//30 ses//VB|PRS|SFO//csubj//26 som//KN//case//37 en//DT|UTR|SIN|IND//det//37 framgång//NN|UTR|SIN|IND|NOM//obl//34 för//PP//case//41 den//DT|UTR|SIN|DEF//det//41 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 politiken//NN|UTR|SIN|DEF|NOM//nmod//37 ,//MID//punct//47 eller//KN//cc//47 t.o.m.//AB|AN//mark//47 att//SN//mark//47 bytesbalanssaldot//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 tas//VB|PRS|SFO//conj//26 som//KN//case//51 någon//DT|UTR|SIN|IND//det//50 slags//NN|NEU|SIN|IND|GEN//nmod:poss//51 lönsamhetsindikator//NN|UTR|SIN|IND|NOM//obl//47 för//PP//case//53 samhällsekonomin//NN|UTR|SIN|DEF|NOM//nmod//51 (//PAD//punct//26 ”//PAD//punct//56 resultatet//NN|NEU|SIN|DEF|NOM//appos//26 för//PP//case//58 AB//PM|NOM//nmod//56 Sverige//PM|NOM//flat//58 ”//PM|NOM//punct//56 )//PAD//punct//56 .//MAD//punct//26
2.1 Bytesbalansen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 emellertid//AB//advmod//4 inte//AB//advmod//4 självklart//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 att//SN//mark//12 ett//DT|NEU|SIN|IND//det//7 bytesbalansunderskott//NN|NEU|SIN|IND|NOM//nsubj//12 alltid//AB//advmod//12 behöver//VB|PRS|AKT//aux//12 vara//VB|INF|AKT//cop//12 ett//DT|NEU|SIN|IND//det//12 tecken//NN|NEU|SIN|IND|NOM//csubj//4 på//PP//case//16 svag//JJ|POS|UTR|SIN|IND|NOM//amod//16 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//16 konkurrenskraft//NN|UTR|SIN|IND|NOM//nmod//12 för//PP//case//19 ett//DT|NEU|SIN|IND//det//19 land//NN|NEU|SIN|IND|NOM//nmod//16 i//PP//case//23 någon//DT|UTR|SIN|IND//det//23 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//23 mening//NN|UTR|SIN|IND|NOM//nmod//19 ,//MID//punct//29 eller//KN//cc//29 på//PP//case//28 annat//JJ|POS|NEU|SIN|IND|NOM//amod//28 sätt//NN|NEU|SIN|IND|NOM//obl//29 utgöra//VB|INF|AKT//conj//4 en//DT|UTR|SIN|IND//det//32 ekonomiskpolitisk//JJ|POS|UTR|SIN|IND|NOM//amod//32 larmsignal//NN|UTR|SIN|IND|NOM//obj//29 .//MAD//punct//4
2.1 Bytesbalansen;Definitionsmässigt//JJ|POS|NEU|SIN|IND|NOM//advmod//36 är//VB|PRS|AKT//cop//36 underskottet//NN|NEU|SIN|DEF|NOM//nsubj//75 på//PP//case//38 bytesbalansen//NN|UTR|SIN|DEF|NOM//nmod//36 lika//AB//advmod//44 med//PP//case//44 ett//DT|NEU|SIN|IND//det//42 lands//NN|NEU|SIN|IND|GEN//nmod:poss//44 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 nettoupplåning//NN|UTR|SIN|IND|NOM//nmod//36 i//PP//case//46 utlandet//NN|NEU|SIN|DEF|NOM//nmod//44 ,//MID//punct//36 och//KN//cc//50 samtidigt//AB//advmod//50 lika//AB//conj//36 med//PP//case//52 överskottet//NN|NEU|SIN|DEF|NOM//nmod//50 av//PP//case//54 förbrukningen//NN|UTR|SIN|DEF|NOM//nmod//52 av//PP//case//56 varor//NN|UTR|PLU|IND|NOM//nmod//54 och//KN//cc//58 tjänster//NN|UTR|PLU|IND|NOM//conj//56 över//PP//case//60 produktionen//NN|UTR|SIN|DEF|NOM//nmod//58 .//MAD//punct//36
2.1 Bytesbalansen;De//DT|UTR/NEU|PLU|DEF//det//65 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 underskotten//NN|NEU|PLU|DEF|NOM//appos//36 i//PP//case//68 bytesbalansen//NN|UTR|SIN|DEF|NOM//nummod//68 åren//NN|NEU|PLU|DEF|NOM//nmod//65 kring//PP//case//71 förra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//71 sekelskiftet//NN|NEU|SIN|DEF|NOM//nmod//68 var//VB|PRT|AKT//cop//75 naturligtvis//AB//advmod//75 inget//DT|NEU|SIN|IND//det//75 tecken//NN|NEU|SIN|IND|NOM//parataxis//4 på//PP//case//79 svag//JJ|POS|UTR|SIN|IND|NOM//amod//79 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//79 konkurrenskraft//NN|UTR|SIN|IND|NOM//nmod//75 ,//MID//punct//75 eller//KN//cc//85 på//PP//mark//85 att//SN//mark//85 landet//NN|NEU|SIN|DEF|NOM//nsubj//85 levde//VB|PRT|AKT//conj//75 över//PP//case//88 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//88 tillgångar//NN|UTR|PLU|IND|NOM//obl//85 .//MAD//punct//75
2.1 Bytesbalansen;Den//DT|UTR|SIN|DEF//nsubj//93 häremot//AB//advmod//93 svarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 utlandsupplåningen//NN|NEU|PLU|DEF|NOM//nsubj:pass//94 användes//VB|PRT|SFO//parataxis//75 som//KN//mark//96 bekant//JJ|POS|NEU|SIN|IND|NOM//xcomp//94 till//PP//mark//99 att//IE//mark//99 finansiera//VB|INF|AKT//advcl//94 industrialiseringen//NN|UTR|SIN|DEF|NOM//obj//99 och//KN//cc//102 uppbyggnaden//NN|UTR|SIN|DEF|NOM//conj//100 av//PP//case//104 järnvägsnätet//NN|NEU|SIN|DEF|NOM//nmod//102 .//MAD//punct//4
2.1 Bytesbalansen;Vid//PP//case//2 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 växelkurser//NN|UTR|PLU|IND|NOM//obl//29 och//KN//cc//4 reglerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 kapitalrörelser//NN|UTR|PLU|IND|NOM//obj//4 ,//MID//punct//5 som//HP|-|-|-//case//10 under//PP//case//10 Bretton//PM|NOM//det//10 Woods-systemet//PM|NOM//obl//4 före//PP//case//12 1973//RG|NOM//nmod//10 ,//MID//punct//2 kan//VB|PRS|AKT//acl//2 ett//DT|NEU|SIN|IND//det//16 bytesbalansunderskott//NN|NEU|SIN|IND|NOM//obj//14 ,//MID//punct//16 som//HP|-|-|-//nsubj:pass//23 då//AB//advmod//23 i//PP//case//21 princip//NN|UTR|SIN|IND|NOM//obl//23 måste//VB|PRS|AKT//aux//23 finansieras//VB|INF|SFO//acl:relcl//16 av//PP//case//26 minskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 valutareserver//NN|UTR|PLU|IND|NOM//obl:agent//23 ,//MID//punct//29 givetvis//AB//advmod//29 utgöra//VB|INF|AKT//ROOT//29 ett//DT|NEU|SIN|IND//det//31 problem//NN|NEU|SIN|IND|NOM//obj//29 .//MAD//punct//29
2.1 Bytesbalansen;Antag//VB|IMP|AKT//parataxis//29 att//SN//mark//38 ett//DT|NEU|SIN|IND//det//36 lands//NN|NEU|SIN|IND|GEN//nmod:poss//37 bytesbalans//NN|UTR|SIN|IND|NOM//nsubj:pass//38 förändras//VB|PRS|SFO//ccomp//33 i//PP//case//43 riktning//NN|UTR|SIN|IND|NOM//fixed//39 mot//PP//case//43 växande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 underskott//NN|NEU|SIN|IND|NOM//obl//38 när//HA//mark//46 man//PN|UTR|SIN|IND|SUB//nsubj//46 närmar//VB|PRS|AKT//advcl//38 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//46 full//JJ|POS|UTR|SIN|IND|NOM//amod//49 sysselsättning//NN|UTR|SIN|IND|NOM//obj//46 .//MAD//punct//29
2.1 Bytesbalansen;Detta//DT|NEU|SIN|DEF//det//52 dilemma//NN|NEU|SIN|IND|NOM//nsubj:pass//55 kan//VB|PRS|AKT//aux//55 bara//AB//advmod//55 lösas//VB|INF|SFO//parataxis//29 genom//PP//mark//59 att//IE//mark//59 antingen//KN//cc//59 hålla//VB|INF|AKT//advcl//55 tillbaka//PL//compound:prt//59 inhemsk//JJ|POS|UTR|SIN|IND|NOM//amod//62 efterfrågan//NN|UTR|SIN|IND|NOM//obj//59 ,//MID//punct//64 pressa//VB|INF|AKT//parataxis//29 lönekostnaderna//NN|UTR|PLU|DEF|NOM//obj//64 eller//KN//cc//67 devalvera//VB|INF|AKT//conj//64 .//MAD//punct//29
2.1 Bytesbalansen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//73 är//VB|PRS|AKT//cop//73 en//DT|UTR|SIN|IND//det//73 öppen//JJ|POS|UTR|SIN|IND|NOM//amod//73 fråga//NN|UTR|SIN|IND|NOM//nsubj:pass//79 om//PP//case//77 en//DT|UTR|SIN|IND//det//77 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//77 situation//NN|UTR|SIN|IND|NOM//nmod//73 skall//VB|PRS|AKT//aux//79 kallas//VB|INF|SFO//parataxis//29 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 konkurrenskraft//NN|UTR|SIN|IND|NOM//xcomp//79 eller//KN//cc//84 övervärderad//PC|PRF|UTR|SIN|IND|NOM//amod//84 valuta//NN|UTR|SIN|IND|NOM//conj//81 .//MAD//punct//79
2.1 Bytesbalansen;Kostnaderna//NN|UTR|PLU|DEF|NOM//appos//79 ,//MID//punct//86 i//PP//case//91 form//NN|UTR|SIN|IND|NOM//fixed//88 av//PP//fixed//88 arbetslöshet//NN|UTR|SIN|IND|NOM//conj//86 och//KN//cc//94 förlorade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//94 marknadsandelar//NN|UTR|PLU|IND|NOM//conj//86 som//HP|-|-|-//nsubj//98 kan//VB|PRS|AKT//aux//98 vara//VB|INF|AKT//cop//98 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//94 att//IE//mark//100 återta//VB|INF|AKT//advcl//98 ,//MID//punct//104 kan//VB|PRS|AKT//aux//104 givetvis//AB//advmod//104 bli//VB|INF|AKT//conj//29 avsevärda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//104 .//MAD//punct//29
2.1 Bytesbalansen;Under//PP//case//2 flexibla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 växelkurser//NN|UTR|PLU|IND|NOM//obl//8 och//KN//cc//4 kapitalrörlighet//NN|UTR|SIN|IND|NOM//conj//2 kan//VB|PRS|AKT//aux//8 fluktuerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 kapitalströmmar//NN|UTR|PLU|IND|NOM//nsubj//8 få//VB|INF|AKT//advcl//38 kraftiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 effekter//NN|UTR|PLU|IND|NOM//obj//8 på//PP//case//12 växelkurserna//NN|UTR|PLU|DEF|NOM//obl//8 och//KN//cc//16 därmed//AB//advmod//16 på//PP//case//16 export//NN|UTR|SIN|IND|NOM//conj//12 och//KN//cc//18 import//NN|UTR|SIN|IND|NOM//conj//16 av//PP//case//20 varor//NN|UTR|PLU|IND|NOM//nmod//18 och//KN//cc//22 tjänster//NN|UTR|PLU|IND|NOM//conj//20 .//MID//punct//8
2.1 Bytesbalansen;Medan//SN//mark//33 bytesbalanssaldot//NN|NEU|SIN|DEF|NOM//nsubj//33 i//PP//case//28 denna//DT|UTR|SIN|DEF//det//28 situation//NN|UTR|SIN|IND|NOM//obl//33 i//PP//case//30 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//28 är//VB|PRS|AKT//cop//33 mindre//AB|KOM//advmod//33 väsentligt//JJ|POS|NEU|SIN|IND|NOM//advcl//38 kan//VB|PRS|AKT//aux//38 svängningar//NN|UTR|PLU|IND|NOM//nsubj//38 i//PP//case//37 växelkursen//NN|UTR|SIN|DEF|NOM//nmod//35 medföra//VB|INF|AKT//ROOT//38 en//DT|UTR|SIN|IND//det//40 serie//NN|UTR|SIN|IND|NOM//obj//38 av//PP//case//43 kostsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 omställningar//NN|UTR|PLU|IND|NOM//nmod//40 av//PP//case//45 produktionen//NN|UTR|SIN|DEF|NOM//nmod//43 inom//PP//case//49 den//DT|UTR|SIN|DEF//det//49 konkurrensutsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//49 sektorn//NN|UTR|SIN|DEF|NOM//nmod//43 .//MAD//punct//38
2.1 Bytesbalansen;Kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//6 på//PP//case//2 jämvikt//NN|UTR|SIN|IND|NOM//nmod//0 i//PP//case//4 bytesbalansen//NN|UTR|SIN|DEF|NOM//nmod//2 kan//VB|PRS|AKT//aux//6 uppfattas//VB|INF|SFO//ROOT//6 som//KN//case//9 en//DT|UTR|SIN|IND//det//9 restriktion//NN|UTR|SIN|IND|NOM//obl//6 på//PP//case//11 tillväxten//NN|UTR|SIN|DEF|NOM//nmod//9 av//PP//case//13 produktion//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 efterfrågan//NN|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//6
2.1 Bytesbalansen;Antag//VB|IMP|AKT//parataxis//6 att//SN//mark//20 vi//PN|UTR|PLU|DEF|SUB//nsubj//20 har//VB|PRS|AKT//ccomp//17 en//DT|UTR|SIN|IND//det//22 värld//NN|UTR|SIN|IND|NOM//obj//20 bestående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//22 av//PP//case//26 två//RG|NOM//nummod//26 länder//NN|NEU|PLU|IND|NOM//obl//23 .//MAD//punct//6
2.1 Bytesbalansen;Vid//PP//case//30 givna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//30 terms//UO//obl//33 of//UO//case//32 trade//UO//nmod//30 bestäms//VB|PRS|SFO//parataxis//6 importen//NN|UTR|SIN|DEF|NOM//nsubj:pass//33 till//PP//case//37 vardera//DT|UTR/NEU|SIN|DEF//det//37 landet//NN|NEU|SIN|DEF|NOM//obl//33 av//PP//case//40 nationalinkomstens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 storlek//NN|UTR|SIN|IND|NOM//nmod//37 .//MAD//punct//6
2.1 Bytesbalansen;Låt//VB|IMP|AKT//conj//6 oss//PN|UTR|PLU|DEF|OBJ//obj//42 utgå//VB|INF|AKT//xcomp//42 från//PP//mark//49 att//SN//mark//49 handelsutbytet//NN|NEU|SIN|DEF|NOM//nsubj//49 måste//VB|PRS|AKT//aux//49 balansera//VB|INF|AKT//advcl//44 ,//MID//punct//61 dvs.//AB|AN//advmod//61 att//SN//mark//61 importen//NN|UTR|SIN|DEF|NOM//nsubj//61 till//PP//case//55 vart//PN|NEU|SIN|IND|SUB/OBJ//nmod//53 och//KN//fixed//55 ett//PN|NEU|SIN|IND|SUB/OBJ//fixed//55 av//PP//case//59 länderna//NN|NEU|PLU|DEF|NOM//nmod//55 måste//VB|PRS|AKT//aux//61 växa//VB|INF|AKT//advcl//49 i//PP//case//64 samma//DT|UTR/NEU|SIN/PLU|IND//det//64 takt//NN|UTR|SIN|IND|NOM//obl//61 .//MAD//punct//6
2.1 Bytesbalansen;Importens//NN|UTR|SIN|DEF|GEN//nmod:poss//67 tillväxt//NN|UTR|SIN|IND|NOM//nsubj//68 beror//VB|PRS|AKT//parataxis//6 på//PP//case//71 nationalinkomstens//NN|UTR|SIN|DEF|GEN//nmod:poss//71 tillväxt//NN|UTR|SIN|IND|NOM//obl//68 och//KN//cc//75 på//PP//case//75 importens//NN|UTR|SIN|DEF|GEN//nmod:poss//75 inkomstelasticitet//NN|UTR|SIN|IND|NOM//conj//71 .//MAD//punct//6
2.1 Bytesbalansen;Antag//VB|IMP|AKT//parataxis//6 nu//AB//advmod//77 att//SN//mark//89 denna//DT|UTR|SIN|DEF//det//81 elasticitet//NN|UTR|SIN|IND|NOM//nsubj//89 för//PP//case//84 ett//DT|NEU|SIN|IND//det//84 land//NN|NEU|SIN|IND|NOM//nmod//81 av//PP//case//87 någon//DT|UTR|SIN|IND//det//87 anledning//NN|UTR|SIN|IND|NOM//nmod//84 är//VB|PRS|AKT//cop//89 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//77 än//KN//case//93 för//PP//case//93 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//93 handelspartners//NN|UTR|PLU|IND|NOM//obl//89 ,//MID//punct//89 dvs.//AB|AN//mark//98 att//SN//mark//98 man//PN|UTR|SIN|IND|SUB//nsubj//98 lägger//VB|PRS|AKT//advcl//89 en//DT|UTR|SIN|IND//det//101 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 del//NN|UTR|SIN|IND|NOM//obj//98 av//PP//case//104 en//DT|UTR|SIN|IND//det//104 inkomstökning//NN|UTR|SIN|IND|NOM//nmod//101 på//PP//case//106 import//NN|UTR|SIN|IND|NOM//nmod//104 .//MAD//punct//6
2.1 Bytesbalansen;För//PP//mark//115 att//SN//fixed//108 jämvikten//NN|UTR|SIN|DEF|NOM//nsubj:pass//115 i//PP//case//112 bytesbalansen//NN|UTR|SIN|DEF|NOM//nmod//110 skall//VB|PRS|AKT//aux//115 kunna//VB|INF|AKT//aux//115 bibehållas//VB|INF|SFO//advcl//119 måste//VB|PRS|AKT//aux//119 då//AB//advmod//119 nationalinkomsten//NN|UTR|SIN|DEF|NOM//nsubj//119 växa//VB|INF|AKT//conj//6 långsammare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//119 än//KN//case//123 i//PP//case//123 omvärlden//NN|UTR|SIN|DEF|NOM//obl//119 .//MAD//punct//6
