Förord;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 7//RO|NOM//nummod//4 april//NN|UTR|SIN|IND|NOM//obl//1 2004//RG|NOM//nummod//4 att//IE//mark//7 bemyndiga//VB|INF|AKT//advcl//1 statsrådet//NN|NEU|SIN|DEF|NOM//nmod//9 Berit//PM|NOM//obj//7 Andnor//PM|NOM//flat:name//9 att//IE//mark//12 tillkalla//VB|INF|AKT//xcomp//7 en//DT|UTR|SIN|IND//det//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//15 utredare//NN|UTR|SIN|IND|NOM//obj//12 med//PP//case//17 uppdrag//NN|NEU|SIN|IND|NOM//obl//12 att//IE//mark//19 göra//VB|INF|AKT//acl//17 en//DT|UTR|SIN|IND//det//21 översyn//NN|UTR|SIN|IND|NOM//obj//19 av//PP//case//23 reglerna//NN|UTR|PLU|DEF|NOM//nmod//21 för//PP//case//25 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;Ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 villkor//NN|NEU|PLU|IND|NOM//nsubj//16 har//VB|PRS|AKT//parataxis//8 konsekvenser//NN|UTR|PLU|IND|NOM//obj//16 för//PP//case//21 bl.a.//AB|AN//advmod//21 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//21 hälsa//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//8
Föräldraförsäkring, en fråga om framtiden;I//PP//case//25 en//DT|UTR|SIN|IND//det//25 genomgång//NN|UTR|SIN|IND|NOM//obl//41 av//PP//case//28 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 studier//NN|UTR|PLU|IND|NOM//nmod//25 angående//PP//case//31 socioekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 hälsoskillnader//NN|NEU|PLU|IND|NOM//nmod//28 bland//PP//case//34 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 barn//NN|NEU|PLU|IND|NOM//nmod//31 i//PP//case//36 åldern//NN|UTR|SIN|DEF|NOM//nmod//37 0//RG|NOM//nmod//25 –//NN|AN//punct//25 18//RG|NOM//nummod//40 år//NN|NEU|PLU|IND|NOM//nmod//25 visar//VB|PRS|AKT//parataxis//8 Bremberg//PM|NOM//obj//41 (//PAD//punct//42 2002//RG|NOM//nummod//42 )//PAD//punct//41 att//SN//mark//53 barnen//NN|NEU|PLU|DEF|NOM//nsubj//53 i//PP//case//52 den//DT|UTR|SIN|DEF//det//52 lägsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//52 socioekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 gruppen//NN|UTR|SIN|DEF|NOM//nmod//47 löper//VB|PRS|AKT//ccomp//41 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 risk//NN|UTR|SIN|IND|NOM//obj//53 för//PP//case//58 såväl//KN//amod//58 dödlighet//NN|UTR|SIN|IND|NOM//nmod//55 (//PAD//punct//58 30//RG|NOM//nummod//63 –//NN|AN//punct//60 50//RG|NOM//nummod//63 %//NN|AN//nmod//65 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 risk//NN|UTR|SIN|IND|NOM//appos//58 )//PAD//punct//53 ,//MID//punct//69 kroppslig//JJ|POS|UTR|SIN|IND|NOM//amod//69 sjuklighet//NN|UTR|SIN|IND|NOM//conj//53 (//PAD//punct//69 70//RG|NOM//nummod//72 %//NN|AN//appos//69 )//PAD//punct//69 och//KN//cc//75 skador//NN|UTR|PLU|IND|NOM//conj//53 (//PAD//punct//75 30//RG|NOM//nummod//78 %//NN|AN//appos//75 )//PAD//punct//75 .//MAD//punct//41
Föräldraförsäkring, en fråga om framtiden;Vidare//AB|KOM//advmod//82 löper//VB|PRS|AKT//parataxis//41 barn//NN|NEU|PLU|IND|NOM//nsubj//82 som//HP|-|-|-//nsubj//85 bor//VB|PRS|AKT//acl:relcl//83 i//PP//case//87 familjer//NN|UTR|PLU|IND|NOM//obl//85 med//PP//case//90 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 problem//NN|NEU|PLU|IND|NOM//nmod//87 överrisk//JJ|POS|UTR|SIN|IND|NOM//xcomp//82 för//PP//case//94 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//94 ohälsa//NN|UTR|SIN|IND|NOM//obl//91 (//PAD//punct//82 Östberg//PM|NOM//appos//82 2001//RG|NOM//nummod//96 ,//MID//punct//99 Ringbäck-Weitoft//PM|NOM//conj//96 2001//RG|NOM//nummod//99 ,//MID//punct//102 Fritzell//PM|NOM//conj//96 &//KN|AN//cc//104 Östberg//PM|NOM//conj//96 2003//RG|NOM//nummod//104 )//PAD//punct//96 .//MID//punct//82
Föräldraförsäkring, en fråga om framtiden;Case//PM|NOM//nsubj//114 et//PM|NOM//nummod//108 al//PM|NOM//nmod//108 (//PAD//punct//108 2002//RG|NOM//nummod//108 )//PAD//punct//108 konstaterar//VB|PRS|AKT//parataxis//82 också//AB//advmod//114 efter//PP//case//117 analyser//NN|UTR|PLU|IND|NOM//obl//114 av//PP//case//120 amerikanska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 data//NN|NEU|PLU|IND|NOM//nmod//117 att//SN//mark//123 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//123 finns//VB|PRS|SFO//advcl//114 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//125 samband//NN|NEU|PLU|IND|NOM//nsubj//123 mellan//PP//case//128 både//KN//cc//128 inkomst//NN|UTR|SIN|IND|NOM//obl//123 och//KN//cc//131 självskattad//PC|PRF|UTR|SIN|IND|NOM//amod//131 hälsa//NN|UTR|SIN|IND|NOM//conj//128 samt//KN//cc//134 mellan//PP//case//134 inkomst//NN|UTR|SIN|IND|NOM//conj//128 och//KN//cc//137 objektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//137 hälsomått//NN|NEU|PLU|IND|NOM//conj//134 .//MAD//punct//41
Föräldraförsäkring, en fråga om framtiden;Ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 villkor//NN|NEU|PLU|IND|NOM//nsubj//4 under//PP//case//3 barndomen//NN|UTR|SIN|DEF|NOM//nmod//1 påverkar//VB|PRS|AKT//ROOT//4 också//AB//advmod//4 hälsan//NN|UTR|SIN|DEF|NOM//obj//4 i//PP//case//8 vuxenlivet//NN|NEU|SIN|DEF|NOM//obl//4 (//PAD//punct//4 Smith//PM|NOM//appos//4 et//PM|NOM//flat//10 al//PM|NOM//nmod//13 2001//RG|NOM//nmod//10 ,//MID//punct//10 Power//PM|NOM//conj//10 &//KN|AN//cc//17 Hertzman//PM|NOM//conj//15 1999//RG|NOM//nummod//15 ,//MID//punct//20 Vågerö//PM|NOM//conj//10 1997//RG|NOM//nummod//20 ,//MID//punct//23 Nyström-Peck//PM|NOM//conj//10 och//KN//cc//25 Lundberg//PM|NOM//conj//23 1995//RG|NOM//nummod//25 ,//MID//punct//28 Lundberg//PM|NOM//conj//10 1993//RG|NOM//nummod//28 )//PAD//punct//10 .//MAD//punct//4
Föräldraförsäkring, en fråga om framtiden;Allt//AB//advmod//1 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//2 forskare//NN|UTR|PLU|IND|NOM//nsubj//3 pekar//VB|PRS|AKT//ROOT//3 på//PP//mark//16 att//SN//mark//16 just//AB//advmod//8 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//8 villkor//NN|NEU|PLU|IND|NOM//nsubj//16 under//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 allra//AB//advmod//12 första//RO|NOM//amod//13 levnadsåren//NN|NEU|PLU|DEF|NOM//nmod//8 är//VB|PRS|AKT//cop//16 mycket//AB|POS//advmod//16 betydelsefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//3 både//KN//cc//20 för//PP//case//20 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//20 hälsa//NN|UTR|SIN|IND|NOM//obl//16 men//KN//cc//28 också//AB//advmod//28 för//PP//case//28 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 och//KN//cc//27 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//25 utfall//NN|NEU|PLU|IND|NOM//conj//20 under//PP//case//30 vuxenlivet//NN|NEU|SIN|DEF|NOM//nmod//28 .//MAD//punct//3
Föräldraförsäkring, en fråga om framtiden;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//43 hur//HA//advmod//35 man//PN|UTR|SIN|IND|SUB//nsubj//35 klarar//VB|PRS|AKT//acl:relcl//32 utbildningen//NN|UTR|SIN|DEF|NOM//obj//35 senare//AB|KOM//advmod//35 i//PP//case//39 livet//NN|NEU|SIN|DEF|NOM//obl//35 är//VB|PRS|AKT//cop//43 det//DT|NEU|SIN|DEF//det//43 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 området//NN|NEU|SIN|DEF|NOM//parataxis//3 där//AB//advmod//49 ,//MID//punct//49 trots//PP//case//49 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 resultat//NN|NEU|PLU|IND|NOM//nmod//43 från//PP//case//52 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 länder//NN|NEU|PLU|IND|NOM//nmod//49 (//PAD//punct//49 Duncan//PM|NOM//appos//49 et//PM|NOM//flat//54 al//PM|NOM//conj//49 .//MAD//punct//43
Föräldraförsäkring, en fråga om framtiden;1998//RG|NOM//nummod//43 )//PAD//punct//43 ,//MID//punct//62 inte//AB//advmod//62 finns//VB|PRS|SFO//conj//3 några//DT|UTR/NEU|PLU|IND//det//64 belägg//NN|NEU|PLU|IND|NOM//nsubj//62 i//PP//case//67 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 data//NN|NEU|PLU|IND|NOM//nmod//64 för//PP//mark//77 att//SN//mark//77 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 förhållanden//NN|NEU|PLU|IND|NOM//nsubj//77 under//PP//case//74 första//RO|NOM//amod//74 året//NN|NEU|SIN|DEF|NOM//nmod//71 i//PP//case//76 livet//NN|NEU|SIN|DEF|NOM//nmod//74 har//VB|PRS|AKT//advcl//62 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 konsekvenser//NN|UTR|PLU|IND|NOM//obj//77 för//PP//case//81 utbildningsresultaten//NN|UTR|SIN|DEF|NOM//obl//77 .//MAD//punct//62
Föräldraförsäkring, en fråga om framtiden;I//PP//advmod//89 stort//AB//fixed//83 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//83 på//PP//case//89 alla//DT|UTR/NEU|PLU|IND/DEF//det//89 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 områden//NN|NEU|PLU|IND|NOM//obl//90 leder//VB|PRS|AKT//parataxis//62 ekonomiskt//AB|POS//amod//92 utsatthet//NN|UTR|SIN|IND|NOM//obj//90 till//PP//case//95 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 utfall//NN|NEU|PLU|IND|NOM//obl//90 också//AB//advmod//98 under//PP//case//98 vuxenlivet//NN|NEU|SIN|DEF|NOM//obl//90 .//MAD//punct//62
Föräldraförsäkring, en fråga om framtiden;Föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//113 som//KN//case//102 välfärdssystem//NN|NEU|SIN|IND|NOM//nmod//100 som//HP|-|-|-//nsubj//104 leder//VB|PRS|AKT//acl:relcl//102 till//PP//mark//109 att//SN//mark//109 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 barn//NN|NEU|PLU|IND|NOM//nsubj//109 hamnar//VB|PRS|AKT//advcl//104 i//PP//case//112 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//112 utsatthet//NN|UTR|SIN|IND|NOM//obl//109 får//VB|PRS|AKT//parataxis//62 därmed//AB//advmod//113 även//AB//advmod//113 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//117 betydelse//NN|UTR|SIN|IND|NOM//obj//113 för//PP//case//122 ett//DT|NEU|SIN|IND//det//120 lands//NN|NEU|SIN|IND|GEN//nmod:poss//122 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//122 utveckling//NN|UTR|SIN|IND|NOM//obl//113 .//MAD//punct//3
Föräldraförsäkring, en fråga om framtiden;Sammantaget//AB//nsubj//125 betyder//VB|PRS|AKT//parataxis//3 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//125 att//SN//mark//136 en//DT|UTR|SIN|IND//det//130 välfungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//130 föräldraförsäkring//NN|UTR|SIN|IND|NOM//nsubj//136 kan//VB|PRS|AKT//aux//136 vara//VB|INF|AKT//cop//136 en//DT|UTR|SIN|IND//det//136 mycket//AB|POS//advmod//135 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//136 samhällsinvestering//NN|UTR|SIN|IND|NOM//ccomp//125 utifrån//PP//case//140 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//140 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 perspektiv//NN|NEU|PLU|IND|NOM//nmod//136 .//MAD//punct//125
Föräldraförsäkring, en fråga om framtiden;14//RG|NOM//nummod//143 Slutsatser//NN|UTR|PLU|IND|NOM//appos//125
Föräldraförsäkring, en fråga om framtiden;Föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//1 utgör//VB|PRS|AKT//ROOT//1 tillsammans//AB//advmod//4 med//PP//case//4 barnomsorg//NN|UTR|SIN|IND|NOM//obl//1 en//DT|UTR|SIN|IND//det//7 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 förutsättning//NN|UTR|SIN|IND|NOM//obj//1 för//PP//mark//16 att//SN//mark//16 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 män//NN|UTR|PLU|IND|NOM//nsubj//16 och//KN//cc//13 kvinnor//NN|UTR|PLU|IND|NOM//conj//11 ska//VB|PRS|AKT//aux//16 kunna//VB|INF|AKT//aux//16 realisera//VB|INF|AKT//acl//7 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//18 planer//NN|UTR|PLU|IND|NOM//obj//16 med//PP//case//22 avseende//NN|NEU|SIN|IND|NOM//fixed//19 på//PP//fixed//19 barn//NN|NEU|SIN|IND|NOM//nmod//18 och//KN//cc//24 familj//NN|UTR|SIN|IND|NOM//conj//22
Föräldraförsäkring, en fråga om framtiden;En//DT|UTR|SIN|IND//det//3 relativ//JJ|POS|UTR|SIN|IND|NOM//amod//3 hög//JJ|POS|UTR|SIN|IND|NOM//amod//3 ersättningsnivå//NN|UTR|SIN|IND|NOM//nsubj//10 i//PP//case//5 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//3 under//PP//case//9 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 första//RO|NOM//amod//9 år//NN|NEU|SIN|IND|NOM//nmod//3 leder//VB|PRS|AKT//ROOT//10 till//PP//case//13 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 andel//NN|UTR|SIN|IND|NOM//obl//10 ekonomiskt//AB|POS//advmod//15 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 barn//NN|NEU|PLU|IND|NOM//obj//10 .//MAD//punct//10
Föräldraförsäkring, en fråga om framtiden;För//PP//case//3 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 män//NN|UTR|PLU|IND|NOM//obl//6 och//KN//cc//5 kvinnor//NN|UTR|PLU|IND|NOM//conj//3 kommer//VB|PRS|AKT//ROOT//6 etableringen//NN|UTR|SIN|DEF|NOM//nsubj//6 på//PP//case//9 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//7 på//PP//case//12 första//RO|NOM//amod//12 plats//NN|UTR|SIN|IND|NOM//obl//6 .//MAD//punct//6
Föräldraförsäkring, en fråga om framtiden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 har//VB|PRS|AKT//aux//17 som//KN//mark//17 konsekvens//NN|UTR|SIN|IND|NOM//parataxis//6 att//SN//mark//21 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//21 är//VB|PRS|AKT//cop//21 nödvändig//JJ|POS|UTR|SIN|IND|NOM//acl//17 men//KN//cc//25 är//VB|PRS|AKT//cop//25 inte//AB//advmod//25 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//conj//21 för//PP//mark//34 att//SN//mark//34 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 män//NN|UTR|PLU|IND|NOM//nsubj//34 och//KN//cc//31 kvinnor//NN|UTR|PLU|IND|NOM//conj//29 ska//VB|PRS|AKT//aux//34 kunna//VB|INF|AKT//aux//34 förena//VB|INF|AKT//advcl//25 arbete//NN|NEU|SIN|IND|NOM//obj//34 och//KN//cc//37 barn//NN|NEU|PLU|IND|NOM//conj//35 .//MAD//punct//17
Föräldraförsäkring, en fråga om framtiden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 krävs//VB|PRS|SFO//conj//6 både//KN//cc//42 barnomsorg//NN|UTR|SIN|IND|NOM//nsubj:pass//40 och//KN//cc//46 ett//DT|NEU|SIN|IND//det//46 barnvänligt//JJ|POS|NEU|SIN|IND|NOM//amod//46 arbetsliv//NN|NEU|SIN|IND|NOM//conj//42 .//MAD//punct//40
Föräldraförsäkring, en fråga om framtiden;En//DT|UTR|SIN|IND//det//2 välfungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 föräldraförsäkring//NN|UTR|SIN|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 en//PN|UTR|SIN|IND|SUB/OBJ//ROOT//4 av//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//8 samhällsinvesteringar//NN|UTR|PLU|IND|NOM//nmod//4 ett//DT|NEU|SIN|IND//det//10 land//NN|NEU|SIN|IND|NOM//nsubj//12 kan//VB|PRS|AKT//aux//12 göra//VB|INF|AKT//parataxis//4 för//PP//mark//15 att//IE//mark//15 stimulera//VB|INF|AKT//advcl//12 den//DT|UTR|SIN|DEF//det//18 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//15 .//MAD//punct//4
Föräldraförsäkring, en fråga om framtiden;REFERENSER//NN|UTR|PLU|IND|NOM//ROOT//0
Föräldraförsäkring, en fråga om framtiden;Batljan//PM|NOM//nsubj//13 I//RG|NOM//nmod//0 ,//MID//punct//0 Lagergren//PM|NOM//nmod//0 M.//PM|NOM//flat:name//3 (//PAD//punct//3 2000//RG|NOM//nummod//3 )//PAD//punct//0 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden; //_SP////8 Kommer//VB|PRS|AKT//aux//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 att//IE//mark//13 finnas//VB|INF|SFO//ROOT//13 en//DT|UTR|SIN|IND//det//16 hjälpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 hand//NN|UTR|SIN|IND|NOM//obj//13 ?//MID//punct//13
Föräldraförsäkring, en fråga om framtiden;Bilaga//NN|UTR|SIN|IND|NOM//parataxis//13 8//RG|NOM//nummod//18 till//PP//case//21 Långtidsutredningen//NN|UTR|SIN|DEF|NOM//nmod//18 1999/2000//RG|NOM//nummod//21 .//MAD//punct//18
Föräldraförsäkring, en fråga om framtiden;Stockholm//PM|NOM//conj//13 ://MID//punct//24
Föräldraförsäkring, en fråga om framtiden;Finansdepartementet//NN|NEU|SIN|DEF|NOM//appos//24
Föräldraförsäkring, en fråga om framtiden;Björklund//PM|NOM//nsubj//26 A//PM|NOM//flat:name//0 ,//MID//punct//3 Aronsson//PM|NOM//nmod//0 T//PM|NOM//flat:name//3 ,//MID//punct//3 Edlund//PM|NOM//nmod//7 L//PM|NOM//nmod//3 ,//MID//punct//3 Palme//PM|NOM//conj//0 M.//PM|NOM//flat:name//9 (//PAD//punct//9 2001//RG|NOM//nummod//9 )//PAD//punct//0 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden;Ny//JJ|POS|UTR|SIN|IND|NOM//amod//16 kris//NN|UTR|SIN|IND|NOM//appos//0 i//PP//case//18 befolkningsfrågan//NN|UTR|SIN|DEF|NOM//nmod//16 ?//MID//punct//16
Föräldraförsäkring, en fråga om framtiden; //_SP////19 Välfärdspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 rapport//NN|UTR|SIN|IND|NOM//conj//16 2001//RG|NOM//nummod//23 .//MAD//punct//16
Föräldraförsäkring, en fråga om framtiden;Stockholm//PM|NOM//ROOT//26 ://MID//punct//26
Föräldraförsäkring, en fråga om framtiden;SNS//PM|NOM//nmod//29 Förlag//PM|NOM//appos//26 .//MAD//punct//26
Föräldraförsäkring, en fråga om framtiden;"Economic//UO//amod//1 Review//UO//ROOT//1 ,//MID//punct//1 92//RG|NOM//nummod//1 ;//MID//punct//1"
Föräldraförsäkring, en fråga om framtiden;1308-34//RG|NOM//conj//1
Föräldraförsäkring, en fråga om framtiden;Ds//PM|NOM//ROOT//0 2001:57//RG|NOM//nmod//0  //_SP////1 Barnafödandet//NN|NEU|SIN|DEF|NOM//conj//1 i//PP//case//8 fokus//NN|NEU|SIN|IND|NOM//fixed//4 –//PAD//punct//8 Från//PP//case//8 befolkningspolitik//NN|UTR|SIN|IND|NOM//nmod//1 till//PP//case//12 ett//DT|NEU|SIN|IND//det//12 barnvänligt//JJ|POS|NEU|SIN|IND|NOM//amod//12 samhälle//NN|NEU|SIN|IND|NOM//nmod//8 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;Stockholm//PM|NOM//conj//1 ://MID//punct//14
Föräldraförsäkring, en fråga om framtiden;Socialdepartementet//NN|NEU|SIN|DEF|NOM//appos//14
Föräldraförsäkring, en fråga om framtiden;Duvander//PM|NOM//nmod//1 A-Z//PM|NOM//ROOT//1 ,//MID//punct//3 Olsson//PM|NOM//conj//1 S.//PM|NOM//flat:name//3 (//PAD//punct//3 2001//RG|NOM//nummod//3 )//PAD//punct//3 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;När//HA//advmod//10 har//VB|PRS|AKT//advcl//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//10 råd//NN|NEU|SIN|IND|NOM//obj//10 att//IE//mark//14 skaffa//VB|INF|AKT//acl//12 barn//NN|NEU|PLU|IND|NOM//obj//14 ?//MID//punct//10
Föräldraförsäkring, en fråga om framtiden; //_SP////16 RFV//PM|NOM//nsubj//19 analyserar//VB|PRS|AKT//parataxis//10 2001:8//RG|NOM//obj//19 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;Riksförsäkringsverket//NN|NEU|SIN|DEF|NOM//conj//1
Föräldraförsäkring, en fråga om framtiden;Fritzell//PM|NOM//ROOT//0 J//PM|NOM//flat:name//0 ,//MID//punct//0 Östberg//PM|NOM//conj//0 V.//PM|NOM//nummod//3 (//PAD//punct//3 2003//RG|NOM//nummod//3 )//PAD//punct//3 .//MAD//punct//9
Föräldraförsäkring, en fråga om framtiden;Ekonomi//NN|UTR|SIN|IND|NOM//conj//0 och//KN//cc//12 barns//NN|NEU|PLU|IND|GEN//nmod:poss//12 välfärd//NN|UTR|SIN|IND|NOM//conj//9 .//MAD//punct//9
Föräldraförsäkring, en fråga om framtiden; //_SP////13 Socialmedicinsk//JJ|POS|UTR|SIN|IND|NOM//amod//16 tidskrift//NN|UTR|SIN|IND|NOM//conj//9 ,//MID//punct//16 3//RG|NOM//nummod//9 ://MID//punct//9
Föräldraförsäkring, en fråga om framtiden;228–236//RG|NOM//conj//0
Föräldraförsäkring, en fråga om framtiden;Hoem//PM|NOM//ROOT//0 B.//PM|NOM//flat:name//0 (//PAD//punct//1 1998//RG|NOM//nummod//1 )//PAD//punct//0 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden; //_SP////5 Barnafödande//NN|NEU|SIN|IND|NOM//conj//0 och//KN//cc//9 sysselsättning//NN|UTR|SIN|IND|NOM//conj//7 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden;SCB//PM|NOM//nmod//13 Demografiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 rapporter//NN|UTR|PLU|IND|NOM//appos//0 1998:1//RG|NOM//nummod//13
Föräldraförsäkring, en fråga om framtiden;Persson//PM|NOM//ROOT//0 C//PM|NOM//flat//0 ,//MID//punct//3 Batljan//PM|NOM//conj//0 I.//RG|NOM//nummod//3 (//PAD//punct//3 2005//RG|NOM//nummod//3 )//PAD//punct//3 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden;Välfärdsprojektet//NN|NEU|SIN|DEF|NOM//nmod//0 .//MID//punct//0
Föräldraförsäkring, en fråga om framtiden; //_SP////10 Manuscript//PM|NOM//conj//0 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden;Socialdepartementet//NN|NEU|SIN|DEF|NOM//appos//0
Föräldraförsäkring, en fråga om framtiden;RFV//PM|NOM//nsubj:pass//8 .//MID//punct//0
Föräldraförsäkring, en fråga om framtiden;(//PAD//punct//3 2000//RG|NOM//nummod//0 )//PAD//punct//3 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden; //_SP////5 Varför//HA//advmod//8 föds//VB|PRS|SFO//ROOT//8 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//8 inte//AB//advmod//8 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//12 barn//NN|NEU|PLU|IND|NOM//obj//8 i//PP//case//14 Sverige//PM|NOM//obl//8 ?//MID//punct//8
Föräldraförsäkring, en fråga om framtiden;RFV//PM|NOM//nsubj//17 Redovisar//VB|PRS|AKT//parataxis//8 2000:9//RG|NOM//obj//17
Föräldraförsäkring, en fråga om framtiden;RFV//PM|NOM//ROOT//0 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden;(//PAD//punct//3 2003//RG|NOM//appos//0 )//PAD//punct//3 .//MAD//punct//0
Föräldraförsäkring, en fråga om framtiden; //_SP////5 När//HA//advmod//8 har//VB|PRS|AKT//parataxis//0 vi//PN|UTR|PLU|DEF|SUB//nsubj//8 råd//NN|NEU|SIN|IND|NOM//obj//8 att//IE//mark//12 skaffa//VB|INF|AKT//acl//10 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//14 barn//NN|NEU|PLU|IND|NOM//obj//12 ?//MAD//punct//0
