Kommunala samverkansformer m.m. i Danmark och i Norge –;Vilhelm//PM|NOM//ROOT//0 Persson//PM|NOM//flat:name//0
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 hindrar//VB|PRS|AKT//parataxis//10 emellertid//AB//advmod//57 inte//AB//advmod//57 att//SN//mark//71 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//71 i//PP//case//63 överenskommelsen//NN|UTR|SIN|DEF|NOM//obl//71 mellan//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 inblandade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//67 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//63 ///MID//cc//69 fylkeskommunerna//NN|UTR|PLU|DEF|NOM//conj//67 kan//VB|PRS|AKT//aux//71 föras//VB|INF|SFO//ccomp//57 in//PL//compound:prt//71 bestämmelser//NN|UTR|PLU|IND|NOM//obj//71 om//PP//mark//78 att//SN//mark//78 majoritetsbeslut//NN|NEU|PLU|IND|NOM//nsubj//78 skall//VB|PRS|AKT//aux//78 binda//VB|INF|AKT//acl//73 minoriteter//NN|UTR|PLU|IND|NOM//obj//78 .//MAD//punct//10
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Sammantaget//AB//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 konstateras//VB|INF|SFO//ROOT//2 att//SN//mark//4 inrättande//NN|NEU|SIN|IND|NOM//xcomp//2 av//PP//case//7 interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 styren//NN|NEU|PLU|DEF|NOM//nmod//4  //_SP////7 inte//AB//advmod//10 möjliggör//VB|PRS|AKT//conj//2 någon//DT|UTR|SIN|IND//det//12 delegation//NN|UTR|SIN|IND|NOM//nsubj//10 av//PP//case//14 förvaltningsmyndighet//NN|UTR|SIN|IND|NOM//nmod//12 i//PP//case//17 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//17 bemärkelse//NN|UTR|SIN|IND|NOM//obl//10 ,//MID//punct//22 utan//KN//cc//22 snarare//AB|KOM//advmod//22 kan//VB|PRS|AKT//aux//22 ses//VB|INF|SFO//conj//10 som//KN//case//25 ett//DT|NEU|SIN|IND//det//25 alternativ//NN|NEU|SIN|IND|NOM//xcomp//22 till//PP//case//28 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 associationsformer//NN|UTR|PLU|IND|NOM//obl//22 .//MAD//punct//2
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 styren//NN|NEU|PLU|DEF|NOM//nsubj//33  //_SP////31 motsvarar//VB|PRS|AKT//parataxis//2 därför//AB//advmod//39 inte//AB//advmod//39 helt//AB|POS//advmod//39 de//DT|UTR/NEU|PLU|DEF//det//39 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 kommunalförbunden//NN|NEU|PLU|DEF|NOM//obj//33 .//MID//punct//39
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Som//HA//mark//45 nedan//AB//advmod//45 kommer//VB|PRS|AKT//aux//45 att//IE//mark//45 framgå//VB|INF|AKT//advcl//47 ,//MID//punct//47 har//VB|PRS|AKT//parataxis//39 norska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 kommuner//NN|UTR|PLU|IND|NOM//obj//47 och//KN//cc//51 fylkeskommuner//NN|UTR|PLU|IND|NOM//conj//49 inte//AB//advmod//47 heller//AB//advmod//47 någon//DT|UTR|SIN|IND//det//56 annan//JJ|POS|UTR|SIN|IND|NOM//amod//56 möjlighet//NN|UTR|SIN|IND|NOM//obj//47 att//IE//mark//58 samarbeta//VB|INF|AKT//acl//56 i//PP//case//60 former//NN|UTR|PLU|IND|NOM//obl//58 som//HP|-|-|-//nsubj//62 svarar//VB|PRS|AKT//acl:relcl//60 mot//PP//case//65 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 kommunalförbund//NN|NEU|PLU|IND|NOM//obl//62 .//MAD//punct//2
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Samarbete//NN|NEU|SIN|IND|NOM//nsubj//11 i//PP//case//5 form//NN|UTR|SIN|IND|NOM//fixed//1 av//PP//fixed//1 interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 styren//NN|NEU|PLU|DEF|NOM//nmod//0  //_SP////5 var//VB|PRT|AKT//cop//11 tidigare//AB|KOM//advmod//11 mycket//AB|POS//advmod//10 vanligt//AB|POS//advmod//11 förekommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//11 .//MAD//punct//11
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Relativt//AB|POS//advmod//14 nyligen//AB//advmod//15 infördes//VB|PRT|SFO//conj//11 dock//AB//advmod//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//18 lagstiftning//NN|UTR|SIN|IND|NOM//nsubj:pass//15 om//PP//case//21 interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 bolag//NN|NEU|PLU|IND|NOM//nmod//18 .//MAD//punct//11
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Denna//DT|UTR|SIN|DEF//det//24 lagstiftning//NN|UTR|SIN|IND|NOM//nsubj//26 torde//VB|PRT|AKT//aux//26 medföra//VB|INF|AKT//parataxis//11 att//SN//mark//33 bruket//NN|NEU|SIN|DEF|NOM//nsubj//33 av//PP//case//31 interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 styren//NN|NEU|PLU|DEF|NOM//nmod//28  //_SP////31 minskar//VB|PRS|AKT//ccomp//26 avsevärt//AB|POS//advmod//33 .//MAD//punct//26
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 bolag//NN|NEU|PLU|IND|NOM//ROOT//1 utan//PP//case//3 ansvarsbegränsningar//NN|UTR|PLU|IND|NOM//nmod//1
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Lov//NN|UTR|SIN|IND|NOM//advmod//3 om//PP//case//3 interkommunale//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 selskaper//NN|UTR|PLU|IND|NOM//nsubj//12 av//PP//case//5 29//RG|NOM//nmod//3 .//MAD//punct//3
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);januar//NN|UTR|SIN|IND|NOM//nmod//3 1999//RG|NOM//nummod//9 nr//NN|AN//nmod//7 .//MAD//punct//3
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);6//RG|NOM//nummod//12 reglerar//VB|PRS|AKT//ROOT//12 samarbete//NN|NEU|SIN|IND|NOM//obj//12 i//PP//case//18 form//NN|UTR|SIN|IND|NOM//fixed//14 av//PP//fixed//14 interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 bolag//NN|NEU|PLU|IND|NOM//obl//12 i//PP//case//23 vilka//HP|UTR/NEU|PLU|IND//det//23 inte//AB//advmod//23 alla//DT|UTR/NEU|PLU|IND/DEF//det//23 delägare//NN|UTR|PLU|IND|NOM//nmod//18 har//VB|PRS|AKT//advcl//12 begränsat//PC|PRF|NEU|SIN|IND|NOM//amod//26 ansvar//NN|NEU|SIN|IND|NOM//obj//24 ,//MID//punct//30 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 vill//VB|PRS|AKT//aux//30 säga//VB|INF|AKT//conj//12 bolag//NN|NEU|PLU|IND|NOM//obj//30 som//HP|-|-|-//nsubj//33 motsvarar//VB|PRS|AKT//acl:relcl//31 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 handelsbolag//NN|NEU|PLU|IND|NOM//obj//33 och//KN//cc//37 kommanditbolag//NN|NEU|PLU|IND|NOM//conj//35 .//MAD//punct//30
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Enligt//PP//case//41 denna//DT|UTR|SIN|DEF//det//41 lag//NN|UTR|SIN|IND|NOM//obl//44 måste//VB|PRS|AKT//aux//44 alla//DT|UTR/NEU|PLU|IND/DEF//det//44 delägare//NN|UTR|PLU|IND|NOM//parataxis//30 i//PP//case//48 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//48 interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 bolag//NN|NEU|PLU|IND|NOM//nmod//44 vara//VB|INF|AKT//advmod//30 eller//KN//cc//51 kontrolleras//VB|INF|SFO//conj//30 av//PP//case//53 kommuner//NN|UTR|PLU|IND|NOM//obl:agent//51 eller//KN//cc//55 fylkeskommuner//NN|UTR|PLU|IND|NOM//conj//53 (//PAD//punct//53 §//NN|AN//nmod//58 1//RG|NOM//appos//53 )//PAD//punct//30 .//MAD//punct//12
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Samtidigt//AB//mark//64 som//HA//fixed//61 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//64 infördes//VB|PRT|SFO//advcl//66 ,//MID//punct//66 förbjöds//VB|PRT|SFO//parataxis//12 kommuner//NN|UTR|PLU|IND|NOM//nsubj:pass//66 vara//VB|INF|AKT//cop//69 deltagare//NN|UTR|PLU|IND|NOM//xcomp//66 i//PP//case//72 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 handels-//NN|UTR|-|-|SMS//nmod//69 och//KN//cc//74 kommanditbolag//NN|NEU|PLU|IND|NOM//conj//72 .//MAD//punct//12
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Bolag//NN|NEU|PLU|IND|NOM//nsubj//8 som//HP|-|-|-//nsubj:pass//2 bildats//VB|SUP|SFO//acl:relcl//0 enligt//PP//case//5 denna//DT|UTR|SIN|DEF//det//5 lag//NN|UTR|SIN|IND|NOM//obl//2 är//VB|PRS|AKT//cop//8 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 rättssubjekt//NN|NEU|PLU|IND|NOM//ROOT//8 .//MAD//punct//8
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Lagen//NN|UTR|SIN|DEF|NOM//nsubj//15 är//VB|PRS|AKT//cop//15 i//PP//advmod//15 första//RO|NOM//fixed//12 hand//NN|UTR|SIN|IND|NOM//fixed//12 utformad//PC|PRF|UTR|SIN|IND|NOM//parataxis//8 för//PP//case//17 verksamheter//NN|UTR|PLU|IND|NOM//obl//15 som//HP|-|-|-//nsubj//19 har//VB|PRS|AKT//acl:relcl//17 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 intäkter//NN|UTR|PLU|IND|NOM//obj//19 och//KN//cc//24 som//HP|-|-|-//nsubj//24 har//VB|PRS|AKT//conj//19 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 eller//KN//cc//27 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//25 drag//NN|NEU|PLU|IND|NOM//obj//24 av//PP//case//30 näringsverksamhet//NN|UTR|SIN|IND|NOM//nmod//28 .//MID//punct//15
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Formellt//AB|POS//advmod//33 sett//PC|PRF|NEU|SIN|IND|NOM//conj//15 finns//VB|PRS|SFO//conj//15 dock//AB//advmod//34 inte//AB//advmod//34 något//DT|NEU|SIN|IND//det//38 hinder//NN|NEU|SIN|IND|NOM//nsubj//34 mot//PP//mark//43 att//SN//mark//43 interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 bolag//NN|NEU|PLU|IND|NOM//nsubj:pass//43 utnyttjas//VB|PRS|SFO//acl//38 för//PP//case//45 samarbete//NN|NEU|SIN|IND|NOM//obl//43 kring//PP//case//49 mer//AB|KOM//advmod//48 traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 förvaltningsuppgifter//NN|UTR|PLU|IND|NOM//nmod//45 .//MAD//punct//15
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Liksom//PP//mark//57 vid//PP//case//54 interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 styren//NN|NEU|PLU|DEF|NOM//obl//57 är//VB|PRS|AKT//cop//57 emellertid//AB//advmod//57 huvudregeln//NN|UTR|SIN|DEF|NOM//advcl//15 att//SN//mark//66 kommuner//NN|UTR|PLU|IND|NOM//nsubj//66 och//KN//cc//61 fylkeskommuner//NN|UTR|PLU|IND|NOM//conj//59 inte//AB//advmod//64 utan//PP//case//64 lagstöd//NN|NEU|SIN|IND|NOM//conj//59 kan//VB|PRS|AKT//aux//66 överlåta//VB|INF|AKT//acl//57 uppgifter//NN|UTR|PLU|IND|NOM//obj//66 som//HP|-|-|-//nsubj//69 åläggs//VB|PRS|SFO//acl:relcl//67 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//69 enligt//PP//case//72 speciallagstiftning//NN|UTR|SIN|IND|NOM//obl//69 .//MAD//punct//15
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Interkommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 aktiebolag//NN|NEU|PLU|IND|NOM//ROOT//1
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Kommunalt//JJ|POS|NEU|SIN|IND|NOM//amod//3 och//KN//cc//2 fylkeskommunalt//JJ|POS|NEU|SIN|IND|NOM//conj//0 samarbete//NN|NEU|SIN|IND|NOM//nsubj//6 kan//VB|PRS|AKT//aux//6 även//AB//advmod//6 ske//VB|INF|AKT//ROOT//6 i//PP//case//10 form//NN|UTR|SIN|IND|NOM//fixed//7 av//PP//fixed//7 aktiebolag//NN|NEU|PLU|IND|NOM//obl//6 .//MAD//punct//6
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Den//DT|UTR|SIN|DEF//det//13 verksamhet//NN|UTR|SIN|IND|NOM//parataxis//6 som//KN//obj//19 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 ///MID//cc//17 fylkeskommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//15 aktiebolag//NN|NEU|PLU|IND|NOM//nsubj//19 utövar//VB|PRS|AKT//acl:relcl//13 anses//VB|PRS|SFO//xcomp//19 inte//AB//advmod//20 vara//VB|INF|AKT//cop//23 kommunal//JJ|POS|UTR|SIN|IND|NOM//xcomp//20 ///MID//cc//25 fylkeskommunal//JJ|POS|UTR|SIN|IND|NOM//amod//26 verksamhet//NN|UTR|SIN|IND|NOM//conj//23 .//MID//punct//13
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//29 bolag//NN|NEU|PLU|IND|NOM//nsubj:pass//30 regleras//VB|PRS|SFO//acl:relcl//13 därför//AB//advmod//30 av//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl:agent//30 i//PP//case//37 aktiebolagslagen//NN|UTR|SIN|DEF|NOM//nmod//35 .//MAD//punct//13
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Kommunallagen//NN|UTR|SIN|DEF|NOM//nsubj//40 reglerar//VB|PRS|AKT//conj//6 endast//AB//advmod//40 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 ///MID//cc//44 fylkeskommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//42 beslut//NN|NEU|PLU|IND|NOM//obj//40 om//PP//mark//48 hur//HA//advmod//48 kommunen///PM|NOM//advcl//40 fylkeskommunen//NN|UTR|SIN|DEF|NOM//obj//48 skall//VB|PRS|AKT//aux//51 utöva//VB|INF|AKT//conj//40 sin//PS|UTR|SIN|DEF//nmod:poss//53 ägarställning//NN|UTR|SIN|IND|NOM//obj//51 i//PP//case//55 bolagen//NN|NEU|PLU|DEF|NOM//obl//51 .//MAD//punct//40
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//60 och//KN//cc//59 fylkeskommunerna//NN|UTR|PLU|DEF|NOM//conj//57 har//VB|PRS|AKT//conj//40 samma//DT|UTR/NEU|SIN/PLU|IND//det//62 möjligheter//NN|UTR|PLU|IND|NOM//obj//60 att//IE//mark//64 överlåta//VB|INF|AKT//acl//62 uppgifter//NN|UTR|PLU|IND|NOM//obj//64 till//PP//case//67 aktiebolag//NN|NEU|PLU|IND|NOM//obl//64 som//HP|-|-|-//mark//72 till//PP//case//72 tidigare//AB|KOM//amod//72 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//72 samarbetsorgan//NN|NEU|PLU|IND|NOM//obl//64 .//MAD//punct//60
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);I//PP//advmod//77 första//RO|NOM//amod//76 hand//NN|UTR|SIN|IND|NOM//fixed//74 antas//VB|PRS|SFO//conj//60 dock//AB//advmod//77 näringsverksamhet//NN|UTR|SIN|IND|NOM//nsubj:pass//77 komma//VB|INF|AKT//xcomp//77 i//PP//compound:prt//80 fråga//NN|UTR|SIN|IND|NOM//fixed//81 .//MAD//punct//6
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Samarbete//NN|NEU|SIN|IND|NOM//ROOT//0 utan//PP//case//3 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//3 styrelseorgan//NN|NEU|SIN|IND|NOM//conj//0
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Om//SN//mark//2 samarbetsprojekt//NN|NEU|PLU|IND|NOM//nsubj:pass//2 genomförs//VB|PRS|SFO//advcl//15 utan//PP//case//6 något//DT|NEU|SIN|IND//det//6 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//6 styrelseorgan//NN|NEU|SIN|IND|NOM//obl//2 –//RG|NOM//punct//6 till//PP//advmod//11 exempel//NN|NEU|SIN|IND|NOM//fixed//8 vid//PP//case//11 köp//NN|NEU|SIN|IND|NOM//appos//6 av//PP//case//13 tjänster//NN|UTR|PLU|IND|NOM//nmod//11 –//RG|NOM//punct//2 krävs//VB|PRS|SFO//ROOT//15 enligt//PP//case//22 norsk//JJ|POS|UTR|SIN|IND|NOM//amod//22 rätt//NN|UTR|SIN|IND|NOM//amod//22 inte//AB//advmod//22 något//DT|NEU|SIN|IND//det//22 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//22 lagstöd//NN|NEU|SIN|IND|NOM//obl//15 eller//KN//cc//26 någon//DT|UTR|SIN|IND//det//26 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//26 organisationsform//NN|UTR|SIN|IND|NOM//conj//22 .//MAD//punct//15
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Parternas//NN|UTR|PLU|DEF|GEN//nmod:poss//29 förhållande//NN|NEU|SIN|IND|NOM//nsubj:pass//30 regleras//VB|PRS|SFO//parataxis//15 då//AB//advmod//30 helt//AB|POS//advmod//30 av//PP//case//35 det//DT|NEU|SIN|DEF//det//35 avtal//NN|NEU|SIN|IND|NOM//obl:agent//30 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//37 ingått//VB|SUP|AKT//acl:relcl//35 .//MAD//punct//15
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);För//PP//case//1 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//6 kan//VB|PRS|AKT//aux//6 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//6 om//PP//case//5 mervärdesskatt//NN|UTR|SIN|IND|NOM//nmod//3 medföra//VB|INF|AKT//ROOT//6 att//SN//mark//12 samarbete//NN|NEU|SIN|IND|NOM//nsubj:pass//12 utan//PP//case//11 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//11 styrelseorgan//NN|NEU|SIN|IND|NOM//nmod//8 missgynnas//VB|PRS|SFO//ccomp//6 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//15 med//PP//case//15 samarbete//NN|NEU|SIN|IND|NOM//obl//12 i//PP//case//19 mer//AB|KOM//advmod//18 organiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//19 former//NN|UTR|PLU|IND|NOM//obl//12 .//MAD//punct//6
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet (2);Nyligen//AB//nsubj:pass//22 tillsattes//VB|PRT|SFO//parataxis//6 dock//AB//advmod//22 en//DT|UTR|SIN|IND//det//25 utredning//NN|UTR|SIN|IND|NOM//nsubj:pass//34 för//PP//mark//28 att//IE//mark//28 undersöka//VB|INF|AKT//acl//25 om//SN//case//32 mer//AB|KOM//advmod//31 neutrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 regler//NN|UTR|PLU|IND|NOM//nsubj:pass//34 kan//VB|PRS|AKT//aux//34 införas//VB|INF|SFO//advcl//22 .//MAD//punct//6

5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Danmark//PM|NOM//ROOT//0
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Gammeltoft-Hansen//NN|UTR|SIN|DEF|NOM//ROOT//0 ,//MID//punct//0 Hans//PM|NOM//nmod:poss//3 m.fl.//AB|AN//conj//0 ://MID//punct//5
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Forvaltningsret//NN|NEU|SIN|DEF|NOM//appos//0 ,//MID//punct//5 Köpenhamn//PM|NOM//conj//5 1994//RG|NOM//nummod//7 .//MAD//punct//5
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Garde//PM|NOM//ROOT//0 ,//MID//punct//2 Jens//PM|NOM//conj//0 och//KN//cc//4 Mathiassen//PM|NOM//conj//0 ,//MID//punct//4 Jørgen//PM|NOM//conj//0 ://MID//punct//6
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Kommunalret//NN|NEU|SIN|DEF|NOM//conj//0 ,//MID//punct//10 Köpenhamn//PM|NOM//conj//0 1991//RG|NOM//nummod//10 .//MAD//punct//0
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Harder//PM|NOM//ROOT//0 ,//MID//punct//0 Erik//PM|NOM//conj//0 ://MID//punct//2
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Dansk//JJ|POS|UTR|SIN|IND|NOM//amod//5 kommunalforvaltning//NN|UTR|SIN|IND|NOM//conj//0 II//RG|NOM//nummod//5 ,//MID//punct//8 Opgaver//NN|UTR|PLU|IND|NOM//conj//5 ,//MID//punct//10 Köpenhamn//PM|NOM//conj//5 1987//RG|NOM//nummod//10 (//PAD//punct//5 cit//PM|NOM//nmod//5 .//MID//punct//5
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Erik//PM|NOM//conj//0 Harder//PM|NOM//flat:name//15 II//RG|NOM//nmod//15 )//PAD//punct//0 .//MAD//punct//0
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Le//PM|NOM//nmod//7 Maire//PM|NOM//flat//0 ,//MID//punct//1 Emil//PM|NOM//flat//0 och//KN//cc//5 Preisler//PM|NOM//conj//3 ,//MID//punct//3 Niels//PM|NOM//ROOT//7 ://MID//punct//7
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Lov//NN|UTR|SIN|IND|NOM//nmod//7 om//PP//case//12 kommunernes//NN|UTR|PLU|DEF|GEN//amod//12 styrelse//NN|UTR|SIN|IND|NOM//nmod//9 med//PP//case//14 kommentarer//NN|UTR|PLU|IND|NOM//nmod//9 ,//MID//punct//16 Normalforretnings//PM|GEN//conj//9 orden//NN|NEU|PLU|DEF|NOM//obj//16 med//PP//case//19 kommentarer//NN|UTR|PLU|IND|NOM//nmod//17 ,//MID//punct//21 Köpenhamn//PM|NOM//conj//19 2000//RG|NOM//nummod//21 .//MAD//punct//7
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Norge//PM|NOM//ROOT//0
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Bernt//PM|NOM//nmod//2 ,//MID//punct//0 Jan//PM|NOM//ROOT//2 Fridthjof//PM|NOM//flat:name//2 ,//MID//punct//5 Overå//PM|NOM//conj//2 ,//MID//punct//7 Oddvar//PM|NOM//conj//5 och//KN//cc//9 Hove//PM|NOM//conj//5 ,//MID//punct//5 Harald//PM|NOM//conj//2 ://MID//punct//11
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Kommunalrett//PM|NOM//conj//2 ,//MID//punct//13 4//RG|NOM//nummod//16 uppl//NN|AN//nmod//13 .//MAD//punct//2 ,//MID//punct//19
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Oslo//PM|NOM//nmod//2 2001//RG|NOM//nummod//19 .//MAD//punct//2
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Sandberg//PM|NOM//nsubj//27 ,//MID//punct//0 Siv//PM|NOM//conj//0 och//KN//cc//4 Ståhlberg//PM|NOM//conj//2 ,//MID//punct//2 Krister//PM|NOM//conj//0 ://MID//punct//6
5. Tillåtna former för kommunal samverkan, särskilt om eventuella likheter med det svenska kommunalförbundet / Källor och litteratur;Nordisk//JJ|POS|UTR|SIN|IND|NOM//amod//9 regionalförvaltning//NN|UTR|SIN|IND|NOM//conj//0 i//PP//case//11 förändring//NN|UTR|SIN|IND|NOM//nmod//9 ,//MID//punct//13 Institutet//NN|NEU|SIN|DEF|NOM//conj//9 för//PP//case//17 jämförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 nordisk//JJ|POS|UTR|SIN|IND|NOM//amod//17 politik//NN|UTR|SIN|IND|NOM//nmod//13 och//KN//cc//19 förvaltning//NN|UTR|SIN|IND|NOM//conj//17 .//MAD//punct//9
