Sammanfattning av referensalternativen för BPA i termopapper och livsmedelsförpackningar;Redogörelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 ovan//AB//advmod//2 beskriver//VB|PRS|AKT//ROOT//2 vår//PS|UTR|SIN|DEF//nmod:poss//4 bedömning//NN|UTR|SIN|IND|NOM//obj//2 av//PP//mark//11 hur//HA//advmod//11 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 av//PP//case//9 BPA//PM|NOM//nmod//7 kan//VB|PRS|AKT//aux//11 förväntas//VB|INF|SFO//acl//4 minska//VB|INF|AKT//xcomp//11 i//PP//case//14 framtiden//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//2
10.3.2 Åtgärd T1: Ge underlag till EU-kommissionen för begränsning enligt artikel 68.2 i Reach;Viss//JJ|POS|UTR|SIN|IND|NOM//amod//32 substitution//NN|UTR|SIN|IND|NOM//nsubj//40 av//PP//case//34 BPA//PM|NOM//nmod//32 skulle//VB|PRT|AKT//aux//40 i//PP//case//38 detta//DT|NEU|SIN|DEF//det//38 fall//NN|NEU|SIN|IND|NOM//obl//40 kunna//VB|INF|AKT//aux//40 ske//VB|INF|AKT//parataxis//9 med//PP//case//43 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 bisfenoler//NN|UTR|PLU|IND|NOM//obl//40 vilket//HP|NEU|SIN|IND//nsubj//45 gör//VB|PRS|AKT//acl:relcl//43 den//DT|UTR|SIN|DEF//det//48 slutliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 effekten//NN|UTR|SIN|DEF|NOM//obj//45 på//PP//case//51 människors//NN|UTR|PLU|IND|GEN//nmod:poss//51 hälsa//NN|UTR|SIN|IND|NOM//nmod//48 svårbedömd//PC|PRF|UTR|SIN|IND|NOM//xcomp//45 .//MAD//punct//9
10.3.2 Åtgärd T1: Ge underlag till EU-kommissionen för begränsning enligt artikel 68.2 i Reach;De//DT|UTR/NEU|PLU|DEF//det//56 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 bisfenolerna//NN|UTR|PLU|DEF|NOM//nsubj//57 uppfyller//VB|PRS|AKT//parataxis//9 i//PP//advmod//57 dag//NN|UTR|SIN|IND|NOM//fixed//58 inte//AB//advmod//57 kriterierna//NN|NEU|PLU|DEF|NOM//obj//57 för//PP//case//63 CMR-ämnen//NN|NEU|PLU|IND|NOM//nmod//61 och//KN//cc//68 kan//VB|PRS|AKT//aux//68 därför//AB//advmod//68 inte//AB//advmod//68 regleras//VB|INF|SFO//conj//57 enligt//PP//case//71 artikel//NN|UTR|SIN|IND|NOM//nmod//71 68.2//RG|NOM//obl//68 .//MAD//punct//9

10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Denna//DT|UTR|SIN|DEF//det//1 åtgärd//NN|UTR|SIN|IND|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 endast//AB//advmod//4 aktuell//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 i//PP//case//7 det//DT|NEU|SIN|DEF//det//7 fall//NN|NEU|SIN|IND|NOM//obl//4 Frankrikes//PM|GEN//nmod:poss//9 förslag//NN|NEU|SIN|IND|NOM//conj//4 till//PP//case//11 Reach-begränsning//NN|UTR|SIN|IND|NOM//nmod//9 (//PAD//punct//11 enligt//PP//case//15 artikel//NN|UTR|SIN|IND|NOM//nmod//15 69//RG|NOM//appos//11 )//PAD//punct//4 inte//AB//advmod//18 genomförs//VB|PRS|SFO//conj//4 .//MID//punct//4
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Effekterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//25 av//PP//case//22 åtgärden//NN|UTR|SIN|DEF|NOM//nmod//20 ska//VB|PRS|AKT//aux//25 därför//AB//advmod//25 jämföras//VB|INF|SFO//conj//4 med//PP//case//28 referensalternativ//NN|NEU|SIN|IND|NOM//amod//28 T1//NN|AN//obl//25 .//MAD//punct//4
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;KemI//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 tagit//VB|SUP|AKT//ROOT//2 fram//PL//compound:prt//2 ett//DT|NEU|SIN|IND//det//5 förslag//NN|NEU|SIN|IND|NOM//obj//2 till//PP//case//7 förbud//NN|NEU|SIN|IND|NOM//nmod//5 mot//PP//case//9 BPA//PM|NOM//nmod//7 i//PP//case//11 kassakvitton//NN|UTR|SIN|IND|NOM//nmod//9 (//PAD//punct//2 KemI//PM|NOM//appos//2 ,//MID//punct//15 2012a//RG|NOM//conj//13 )//PAD//punct//13 .//MAD//punct//2
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Förbud//NN|NEU|SIN|IND|NOM//obj//2 mot//PP//case//20 hantering//NN|UTR|SIN|IND|NOM//obl//18 av//PP//case//22 BPA//PM|NOM//nmod//20 kan//VB|PRS|AKT//aux//26 enligt//PP//case//25 förslaget//NN|NEU|SIN|DEF|NOM//obl//26 föreskrivas//VB|INF|SFO//conj//2 av//PP//case//28 regeringen//NN|UTR|SIN|DEF|NOM//obl:agent//26 i//PP//case//30 förordningen//NN|UTR|SIN|DEF|NOM//nmod//28 (//PAD//punct//32 1998:944//RG|NOM//appos//30 )//PAD//punct//32 om//PP//case//35 förbud//NN|NEU|SIN|IND|NOM//nmod//30 m.m.//AB|AN//conj//35 i//PP//case//39 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 fall//NN|NEU|PLU|IND|NOM//obl//35 i//PP//case//43 samband//NN|NEU|SIN|IND|NOM//fixed//40 med//PP//case//43 hantering//NN|UTR|SIN|IND|NOM//nmod//39 ,//MID//punct//45 införsel//NN|UTR|SIN|IND|NOM//conj//43 och//KN//cc//47 utförsel//NN|UTR|SIN|IND|NOM//conj//43 av//PP//case//50 kemiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 produkter//NN|UTR|PLU|IND|NOM//nmod//47 (//PAD//punct//52 Kemikalieförbudsförordningen//PM|NOM//appos//30 )//PAD//punct//52 .//MAD//punct//2
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Därtill//AB//advmod//56 föreslås//VB|PRS|SFO//conj//2 förbud//NN|NEU|SIN|IND|NOM//nsubj:pass//56 mot//PP//mark//60 att//IE//mark//60 tillhandahålla//VB|INF|AKT//advcl//56 kassakvitton//NN|NEU|PLU|IND|NOM//obj//60 för//PP//case//64 de//DT|UTR/NEU|PLU|DEF//det//64 verksamhetsutövare//NN|UTR|PLU|IND|NOM//obl//60 som//HP|-|-|-//nsubj:pass//66 omfattas//VB|PRS|SFO//acl:relcl//64 av//PP//case//68 dokumentationsskyldighet//NN|UTR|SIN|IND|NOM//obl//66 i//PP//case//71 39//RG|NOM//nummod//71 kap.//NN|AN//obl//66 i//PP//case//73 skatteförvaltningslagen//NN|UTR|SIN|DEF|NOM//nmod//71 (//PAD//punct//75 2011:1244//RG|NOM//appos//73 )//PAD//punct//75 .//MAD//punct//2
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Vår//PS|UTR|SIN|DEF//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//SN//mark//11 KemIs//VB|INF|AKT//advmod//11 förslag//NN|NEU|SIN|IND|NOM//nsubj//11 i//PP//advmod//11 stort//AB//fixed//6 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//6 fortfarande//AB//advmod//11 är//VB|PRS|AKT//cop//11 tillämpligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//2 om//PP//case//14 inga//DT|UTR/NEU|PLU|IND//det//14 harmoniseringsåtgärder//NN|UTR|PLU|IND|NOM//obl//11 inom//PP//case//16 EU//PM|NOM//nmod//14 görs//VB|PRS|SFO//advcl//11 på//PP//case//19 området//NN|NEU|SIN|DEF|NOM//obl//17 .//MAD//punct//2
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Ett//DT|NEU|SIN|IND//det//22 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//27 till//PP//case//25 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//25 förbud//NN|NEU|SIN|IND|NOM//nmod//22 kan//VB|PRS|AKT//aux//27 beredas//VB|INF|SFO//parataxis//2 parallellt//AB|POS//advmod//31 med//PP//case//31 åtgärd//NN|UTR|SIN|IND|NOM//nmod//31 T1//NN|AN//obl//27 .//MAD//punct//27
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;En//DT|UTR|SIN|IND//det//34 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//52 av//PP//case//38 den//DT|UTR|SIN|DEF//det//38 harmoniserande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 verkan//NN|UTR|SIN|IND|NOM//nmod//34 av//PP//case//43 ett//DT|NEU|SIN|IND//det//43 eventuellt//AB|POS//advmod//42 negativt//JJ|POS|NEU|SIN|IND|NOM//amod//43 beslut//NN|NEU|SIN|IND|NOM//nmod//38 i//PP//case//47 fråga//NN|UTR|SIN|IND|NOM//fixed//44 om//PP//fixed//44 begränsning//NN|UTR|SIN|IND|NOM//nmod//43 enligt//PP//case//49 Reach//PM|NOM//nmod//47 behöver//VB|PRS|AKT//aux//52 dock//AB//advmod//52 göras//VB|INF|SFO//conj//27 .//MAD//punct//2
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 är//VB|PRS|AKT//cop//57 inte//AB//advmod//57 osannolikt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//SN//mark//60 EU-kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//60 anser//VB|PRS|AKT//csubj//57 att//SN//mark//73 ett//DT|NEU|SIN|IND//det//64 negativt//JJ|POS|NEU|SIN|IND|NOM//amod//64 beslut//NN|NEU|SIN|IND|NOM//nsubj//73 om//PP//case//66 begränsning//NN|UTR|SIN|IND|NOM//nmod//64 av//PP//case//68 BPA//PM|NOM//nmod//66 i//PP//case//70 termopapper//NN|NEU|PLU|IND|NOM//nmod//68 i//PP//case//72 EU//PM|NOM//nmod//70 innebär//VB|PRS|AKT//ccomp//60 en//DT|UTR|SIN|IND//det//75 harmoniseringsåtgärd//NN|UTR|SIN|IND|NOM//obj//73 ,//MID//punct//79 vilket//HP|NEU|SIN|IND//nsubj//79 skulle//VB|PRT|AKT//aux//79 försvåra//VB|INF|AKT//acl:relcl//75 Sveriges//PM|GEN//nmod:poss//81 möjligheter//NN|UTR|PLU|IND|NOM//obj//79 att//IE//mark//83 införa//VB|INF|AKT//acl//81 ett//DT|NEU|SIN|IND//det//86 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//86 förbud//NN|NEU|SIN|IND|NOM//obj//83 .//MAD//punct//57
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//3 bör//VB|PRS|AKT//aux//3 också//AB//advmod//3 övervägas//VB|INF|SFO//ROOT//3 om//SN//mark//7 förslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//7 kan//VB|PRS|AKT//aux//7 utvecklas//VB|INF|SFO//advcl//3 så//SN//advmod//7 att//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 täcker//VB|PRS|AKT//advcl//7 inte//AB//advmod//11 bara//AB//advmod//11 BPA//PM|NOM//obj//11 i//PP//case//16 kassakvitton//NN|NEU|PLU|IND|NOM//obl//11 utan//KN//cc//19 även//AB//advmod//19 termopapper//NN|NEU|PLU|IND|NOM//conj//11 i//PP//nmod//19 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//20 –//RG|NOM//punct//23 likt//AB//advcl//11 den//DT|UTR|SIN|DEF//det//25 omfattning//NN|UTR|SIN|IND|NOM//obj//23 som//HP|-|-|-//obj//28 Frankrike//PM|NOM//nsubj//28 föreslagit//VB|SUP|AKT//acl:relcl//25 i//PP//case//32 fråga//NN|UTR|SIN|IND|NOM//fixed//29 om//PP//fixed//29 begränsning//NN|UTR|SIN|IND|NOM//obl//28 enligt//PP//case//34 Reach//PM|NOM//nmod//32 .//MAD//punct//3
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Därtill//AB//advmod//39 bör//VB|PRS|AKT//aux//39 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//39 utredas//VB|INF|SFO//conj//3 närmare//AB|KOM//advmod//39 hur//HA//advmod//44 förbudet//NN|NEU|SIN|DEF|NOM//nsubj:pass//44 kan//VB|PRS|AKT//aux//44 utformas//VB|INF|SFO//advcl//39 för//PP//mark//47 att//IE//mark//47 undvika//VB|INF|AKT//advcl//44 substitution//NN|UTR|SIN|IND|NOM//obj//47 av//PP//case//50 BPA//PM|NOM//nmod//48 med//PP//case//53 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 bisfenoler//NN|UTR|PLU|IND|NOM//nmod//50 vars//HS|DEF//nmod:poss//55 egenskaper//NN|UTR|PLU|IND|NOM//nsubj//56 misstänks//VB|PRS|SFO//conj//44 ha//VB|INF|AKT//xcomp//56 egenskaper//NN|UTR|PLU|IND|NOM//obj//57 som//HP|-|-|-//nsubj//60 liknar//VB|PRS|AKT//acl:relcl//58 BPAs//PM|GEN//obj//60 .//MAD//punct//39
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;"Beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//67 på//PP//case//66 förbudets//NN|NEU|SIN|DEF|GEN//nmod:poss//66 omfattning//NN|UTR|SIN|IND|NOM//fixed//63 behöver//VB|PRS|AKT//aux:pass//70 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//69 övergångstid//NN|UTR|SIN|IND|NOM//nsubj:pass//70 övervägas//VB|INF|SFO//conj//3 ;//MID//punct//70"
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;att//IE//mark//73 döma//VB|INF|AKT//csubj//82 utifrån//PP//case//76 Frankrikes//PM|GEN//nmod:poss//76 förslag//NN|NEU|SIN|IND|NOM//obl//73 kan//VB|PRS|AKT//aux//82 tre//RG|NOM//nummod//79 år//NN|NEU|PLU|IND|NOM//nsubj//82 vara//VB|INF|AKT//cop//82 en//DT|UTR|SIN|IND//det//82 utgångspunkt//NN|UTR|SIN|IND|NOM//parataxis//70 .//MAD//punct//3
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Ett//DT|NEU|SIN|IND//det//2 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//2 förbud//NN|NEU|SIN|IND|NOM//nsubj//5 skulle//VB|PRT|AKT//aux//5 troligen//AB//advmod//5 ge//VB|INF|AKT//ROOT//5 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 konsekvenser//NN|UTR|PLU|IND|NOM//obj//5 i//PP//case//9 Sverige//PM|NOM//nmod//7 som//KN//obj//15 den//DT|UTR|SIN|DEF//det//12 begränsning//NN|UTR|SIN|IND|NOM//obl//15 Frankrike//PM|NOM//nsubj//15 har//VB|PRS|AKT//aux//15 föreslagit//VB|SUP|AKT//acl:relcl//7 ,//MID//punct//18 under//PP//case//18 förutsättning//NN|UTR|SIN|IND|NOM//obl//5 att//SN//mark//22 omfattningen//NN|UTR|SIN|DEF|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 likartad//PC|PRF|UTR|SIN|IND|NOM//acl//18 .//MAD//punct//5
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Effekten//NN|UTR|SIN|DEF|NOM//nsubj//27 skulle//VB|PRT|AKT//aux//27 då//AB//advmod//27 vara//VB|INF|AKT//parataxis//5 att//SN//mark//37 exponeringen//NN|UTR|SIN|DEF|NOM//nsubj//37 för//PP//case//31 BPA//PM|NOM//nmod//29 i//PP//case//33 termopapper//NN|NEU|PLU|IND|NOM//nmod//31 i//PP//advmod//37 stort//AB//fixed//34 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//34 upphör//VB|PRS|AKT//ccomp//27 .//MAD//punct//27
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Om//SN//mark//42 förbudet//NN|NEU|SIN|DEF|NOM//nsubj//42 endast//AB//advmod//42 omfattar//VB|PRS|AKT//advcl//45 kassakvitton//NN|NEU|PLU|IND|NOM//obj//42 bör//VB|PRS|AKT//aux//45 KemIs//VB|INF|AKT//punct//5 konsekvensutredning//NN|UTR|SIN|IND|NOM//nsubj:pass//50 från//PP//case//48 2012//RG|NOM//nmod//46 kunna//VB|INF|AKT//aux//50 användas//VB|INF|SFO//parataxis//5 som//KN//mark//52 underlag//NN|NEU|SIN|IND|NOM//xcomp//50 för//PP//case//54 beslut//NN|NEU|SIN|IND|NOM//nmod//52 .//MAD//punct//5
10.3.3 Åtgärd T2: Nationellt förbud mot BPA i termopapper;Konsekvenserna//NN|UTR|PLU|DEF|NOM//obj//5 av//PP//mark//59 att//IE//mark//59 reglera//VB|INF|AKT//acl//56 även//AB//advmod//62 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 bisfenoler//NN|UTR|PLU|IND|NOM//obj//59 behöver//VB|PRS|AKT//aux//65 dock//AB//advmod//65 utredas//VB|INF|SFO//conj//5 ytterligare//AB|KOM//advmod//65 i//PP//case//70 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 dessa//DT|UTR/NEU|PLU|DEF//det//70 fall//NN|NEU|PLU|IND|NOM//obl//65 .//MAD//punct//5

10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Som//HA//advmod//1 framgår//VB|PRS|AKT//advcl//5 av//PP//case//4 kapitel//NN|NEU|SIN|IND|NOM//nmod//4 7//RG|NOM//obl//1 pågår//VB|PRS|AKT//ROOT//5 ett//DT|NEU|SIN|IND//det//8 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 arbete//NN|NEU|SIN|IND|NOM//nsubj//5 inom//PP//case//10 dagligvaruhandeln//NN|UTR|SIN|DEF|NOM//obl//5 med//PP//mark//13 att//IE//mark//13 fasa//VB|INF|AKT//advcl//5 ut//PL//compound:prt//13 bisfenol//NN|NEU|SIN|IND|NOM//nmod//16 A//PM|NOM//obj//13 från//PP//case//18 livsmedelsförpackningar//NN|UTR|PLU|IND|NOM//obl//13 .//MAD//punct//5
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Handeln//NN|UTR|SIN|DEF|NOM//nsubj//21 ställer//VB|PRS|AKT//parataxis//5 krav//NN|NEU|PLU|IND|NOM//obj//21 på//PP//case//24 leverantörer//NN|UTR|PLU|IND|NOM//obl//21 som//HP|-|-|-//nsubj//29 i//PP//advmod//29 sin//PS|UTR|SIN|DEF//fixed//26 tur//NN|UTR|SIN|IND|NOM//fixed//26 tar//VB|PRS|AKT//acl:relcl//24 fram//PL//compound:prt//29 BPA-fria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 produkter//NN|UTR|PLU|IND|NOM//obj//29 i//PP//case//34 samarbete//NN|NEU|SIN|IND|NOM//obl//29 med//PP//case//36 förpackningstillverkare//NN|UTR|PLU|IND|NOM//nmod//34 .//MAD//punct//21
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 är//VB|PRS|AKT//cop//40 osäkert//JJ|POS|NEU|SIN|IND|NOM//conj//21 hur//HA//advmod//42 långt//AB|POS//advmod//46 dessa//DT|UTR/NEU|PLU|DEF//det//45 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 insatser//NN|UTR|PLU|IND|NOM//nsubj//46 når//VB|PRS|AKT//csubj//40 i//PP//case//48 utfasning//NN|UTR|SIN|IND|NOM//obl//46 av//PP//case//50 BPA//PM|NOM//nmod//48 till//PP//case//53 år//NN|NEU|SIN|IND|NOM//nmod//53 2017//RG|NOM//nmod//50 eller//KN//cc//55 år//NN|NEU|SIN|IND|NOM//nmod//56 2020//RG|NOM//obl//46 .//MAD//punct//40
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//59 önskan//NN|UTR|SIN|IND|NOM//nsubj//66 att//IE//mark//61 undvika//VB|INF|AKT//acl//59 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 lagstiftning//NN|UTR|SIN|IND|NOM//obj//61 kan//VB|PRS|AKT//aux//66 vara//VB|INF|AKT//cop//66 en//DT|UTR|SIN|IND//parataxis//40 (//PAD//punct//66 av//PP//case//69 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//71 )//PAD//punct//71 drivkrafter//NN|UTR|PLU|IND|NOM//appos//66 som//HP|-|-|-//nsubj//73 driver//VB|PRS|AKT//acl:relcl//71 på//PP//case//76 denna//DT|UTR|SIN|DEF//det//76 utveckling//NN|UTR|SIN|IND|NOM//obl//73 .//MAD//punct//40
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Ett//DT|NEU|SIN|IND//det//79 sätt//NN|NEU|SIN|IND|NOM//nsubj//87 att//IE//mark//81 öka//VB|INF|AKT//acl//79 takten//NN|UTR|SIN|DEF|NOM//obj//81 på//PP//case//84 utfasningsarbetet//NN|NEU|SIN|DEF|NOM//obl//81 kan//VB|PRS|AKT//aux//87 därför//AB//advmod//87 vara//VB|INF|AKT//advcl//21 att//SN//mark//90 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//90 tydliggör//VB|PRS|AKT//ccomp//87 målen//NN|NEU|PLU|DEF|NOM//obj//90 för//PP//case//94 en//DT|UTR|SIN|IND//det//94 utfasning//NN|UTR|SIN|IND|NOM//nmod//91 och//KN//cc//102 vilka//HD|UTR/NEU|PLU|IND//det//97 åtgärder//NN|UTR|PLU|IND|NOM//dislocated//102 som//HP|-|-|-//nsubj:pass//102 kan//VB|PRS|AKT//aux//102 komma//VB|INF|AKT//aux//102 att//IE//mark//102 vidtas//VB|INF|SFO//conj//90 om//PP//mark//107 dessa//DT|UTR/NEU|PLU|DEF//det//105 mål//NN|NEU|PLU|IND|NOM//nsubj//107 inte//AB//advmod//107 nås//VB|PRS|SFO//advcl//102 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//109 företag//NN|NEU|PLU|IND|NOM//obj//107 .//MAD//punct//5
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Detta//DT|NEU|SIN|DEF//det//1 åtgärdsalternativ//NN|NEU|SIN|IND|NOM//nsubj//2 innebär//VB|PRS|AKT//ROOT//2 att//SN//mark//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 ://MID//punct//4
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;sätter//VB|PRS|AKT//ccomp//2 mål//NN|NEU|SIN|IND|NOM//obj//6 för//PP//case//11 hur//HA//advmod//10 stor//JJ|POS|UTR|SIN|IND|NOM//amod//11 andel//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//13 livsmedelsförpackningar//NN|UTR|PLU|IND|NOM//nmod//11 av//PP//case//15 metall//NN|UTR|SIN|IND|NOM//nmod//13 på//PP//case//19 den//DT|UTR|SIN|DEF//det//19 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 marknaden//NN|UTR|SIN|DEF|NOM//nmod//11 som//HP|-|-|-//nsubj//23 ska//VB|PRS|AKT//aux//23 vara//VB|INF|AKT//cop//23 fria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//19 från//PP//case//25 BPA//PM|NOM//obl//23 i//PP//case//27 kontakt//NN|UTR|SIN|IND|NOM//obl//23 med//PP//case//29 livsmedel//NN|NEU|SIN|IND|NOM//obl//23 ,//MID//punct//32 samt//KN//cc//32 tidpunkt//NN|UTR|SIN|IND|NOM//conj//11 när//HA//mark//37 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 ska//VB|PRS|AKT//aux//37 ha//VB|INF|AKT//aux//37 skett//VB|SUP|AKT//acl//32 ,//MID//punct//39 beskriver//VB|PRS|AKT//conj//6 hur//HA//advmod//39 och//KN//cc//44 när//HA//case//44 en//DT|UTR|SIN|IND//det//44 uppföljning//NN|UTR|SIN|IND|NOM//nsubj//49 av//PP//case//47 dessa//DT|UTR/NEU|PLU|DEF//det//47 målsättningar//NN|UTR|PLU|IND|NOM//nmod//44 kommer//VB|PRS|AKT//aux//49 ske//VB|INF|AKT//conj//6 vid//PP//case//52 en//DT|UTR|SIN|IND//det//52 kontrollstation//NN|UTR|SIN|IND|NOM//obl//49 ,//MID//punct//6 beskriver//VB|PRS|AKT//conj//6 vilka//HD|UTR/NEU|PLU|IND//det//57 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 insatser//NN|UTR|PLU|IND|NOM//obj//54 som//HP|-|-|-//nsubj//60 kan//VB|PRS|AKT//aux//60 komma//VB|INF|AKT//acl:relcl//57 i//PP//compound:prt//60 fråga//NN|UTR|SIN|IND|NOM//fixed//61 ,//MID//punct//57 efter//PP//case//65 kontrollstationen//NN|UTR|SIN|DEF|NOM//obl//54 ,//MID//punct//65 om//SN//mark//70 målsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//70 inte//AB//advmod//70 ser//VB|PRS|AKT//acl:relcl//65 ut//PL//compound:prt//70 att//IE//mark//73 uppnås//VB|INF|SFO//xcomp//70 på//PP//case//76 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//76 väg//NN|UTR|SIN|IND|NOM//obl//73 .//MAD//punct//2
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Företagen//NN|NEU|PLU|DEF|NOM//nsubj//3 i//PP//case//2 livsmedelskedjan//NN|UTR|SIN|DEF|NOM//nmod//0 ges//VB|PRS|SFO//csubj//37 möjlighet//NN|UTR|SIN|IND|NOM//obj//3 att//IE//mark//7 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 avgöra//VB|INF|AKT//acl//4 om//PP//obl//7 ,//MID//punct//20 och//KN//cc//20 i//PP//advmod//20 så//AB//amod//13 fall//NN|NEU|SIN|IND|NOM//fixed//11 hur//HA//fixed//11 och//KN//fixed//11 när//HA//fixed//11 ,//MID//fixed//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//20 vill//VB|PRS|AKT//aux//20 genomföra//VB|INF|AKT//conj//7 åtgärder//NN|UTR|PLU|IND|NOM//obj//20 för//PP//mark//24 att//IE//mark//24 nå//VB|INF|AKT//advcl//20 målen//NN|NEU|PLU|DEF|NOM//obj//24 .//MAD//punct//3
