Informationsutbyte vid samarbete mot grov organiserad brottslighet;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 informationsutbyte//NN|NEU|SIN|IND|NOM//nmod//2 vid//PP//case//6 brottsbekämpning//NN|UTR|SIN|IND|NOM//nmod//4 m.m.//AB|AN//conj//0
2.3.3 Brottsförebyggande rådet (BRÅ);•//NN|UTR|SIN|IND|NOM//case//1 Gängen//NN|NEU|PLU|DEF|NOM//nsubj//5 eller//KN//cc//3 nätverken//NN|NEU|PLU|DEF|NOM//conj//1 kan//VB|PRS|AKT//aux//5 ha//VB|INF|AKT//ROOT//5 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 syften//NN|NEU|PLU|IND|NOM//obj//5 eller//KN//cc//11 vara//VB|INF|AKT//cop//11 socialt//AB|POS//amod//11 inriktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//5 .//MAD//punct//5
2.3.3 Brottsförebyggande rådet (BRÅ);•//NN|UTR|SIN|IND|NOM//obl//8 Inom//PP//case//4 ett//DT|NEU|SIN|IND//det//4 kriminellt//JJ|POS|NEU|SIN|IND|NOM//amod//4 gäng//NN|NEU|SIN|IND|NOM//obl//8 eller//KN//cc//7 en//DT|UTR|SIN|IND//det//7 gruppering//NN|UTR|SIN|IND|NOM//conj//4 finns//VB|PRS|SFO//ROOT//8 en//DT|UTR|SIN|IND//det//10 blandning//NN|UTR|SIN|IND|NOM//nsubj//8 av//PP//case//12 kärnmedlemmar//NN|UTR|PLU|IND|NOM//nmod//10 och//KN//cc//15 perifera//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 medlemmar//NN|UTR|PLU|IND|NOM//conj//10 för//PP//mark//19 vilka//HP|UTR/NEU|PLU|IND//det//18 kriminalitet//NN|UTR|SIN|IND|NOM//nsubj//19 utgör//VB|PRS|AKT//advcl//8 en//DT|UTR|SIN|IND//det//21 källa//NN|UTR|SIN|IND|NOM//obj//19 till//PP//case//23 identitet//NN|UTR|SIN|IND|NOM//nmod//21 och//KN//cc//26 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 vinster//NN|UTR|PLU|IND|NOM//conj//23 .//MAD//punct//8
2.3.3 Brottsförebyggande rådet (BRÅ);•//PP//mark//4 Otillåten//PC|PRF|UTR|SIN|IND|NOM//amod//2 påverkan//NN|UTR|SIN|IND|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 fylla//VB|INF|AKT//ROOT//4 två//RG|NOM//nummod//8 mycket//AB|POS//advmod//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 syften//NN|NEU|PLU|IND|NOM//obj//4 ,//MID//punct//8 att//IE//mark//11 konstruera//VB|INF|AKT//acl//8 ett//DT|NEU|SIN|IND//det//15 ”//AB//punct//15 dåligt//JJ|POS|NEU|SIN|IND|NOM//amod//15 rykte//NN|NEU|SIN|IND|NOM//obj//11 ”//PAD//punct//4 eller//KN//cc//18 skydda//VB|INF|AKT//conj//4 en//DT|UTR|SIN|IND//det//21 kriminell//JJ|POS|UTR|SIN|IND|NOM//amod//21 verksamhet//NN|UTR|SIN|IND|NOM//obj//18 .//MAD//punct//4
2.3.3 Brottsförebyggande rådet (BRÅ);Härutöver//NN|UTR|PLU|IND|NOM//advmod//3 kan//VB|PRS|AKT//aux//3 även//AB//advmod//3 uppmärksammas//VB|INF|SFO//ROOT//3 BRÅ//PM|NOM//obj//3 ://MID//punct//4 s//NN|NEU|SIN|IND|GEN//nummod//7 rapport//NN|UTR|SIN|IND|NOM//appos//4 ”//PAD//punct//7 Polisens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 satsning//NN|UTR|SIN|IND|NOM//obj//3 mot//PP//case//13 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//13 brottslighet//NN|UTR|SIN|IND|NOM//nmod//10 –//RG|NOM//punct//10 En//DT|UTR|SIN|IND//det//16 utvärdering//NN|UTR|SIN|IND|NOM//appos//10 av//PP//case//19 43//RG|NOM//nummod//19 projekt//NN|NEU|PLU|IND|NOM//nmod//16 m.fl.//AB|AN//conj//10 ”//PAD//punct//10 (//PAD//punct//23 2009:19//RG|NOM//appos//21 )//PAD//punct//23 .//MAD//punct//3

2.3.4 Ekobrottsmyndigheten;Ekobrottsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//1 utgår//VB|PRS|AKT//ROOT//1 från//PP//case//3 EU//PM|NOM//obl//1 ://MID//punct//3 s//NN|NEU|SIN|IND|GEN//amod//6 definition//NN|UTR|SIN|IND|NOM//nsubj//19 av//PP//case//10 grov//JJ|POS|UTR|SIN|IND|NOM//amod//10 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//10 brottslighet//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//15 i//PP//case//15 det//DT|NEU|SIN|DEF//det//15 praktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 arbetet//NN|NEU|SIN|DEF|NOM//conj//6 är//VB|PRS|AKT//cop//19 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 Samverkansrådets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 beslut//NN|NEU|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj//24 är//VB|PRS|AKT//cop//24 det//DT|NEU|SIN|DEF//det//24 styrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 dokumentet//NN|NEU|SIN|DEF|NOM//acl:relcl//19 .//MAD//punct//1
2.3.4 Ekobrottsmyndigheten;Ekobrottsmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//3  //_SP////0 ”//PM|NOM//punct//3 Rapport//NN|UTR|SIN|IND|NOM//nsubj//17 om//PP//case//7 den//DT|UTR|SIN|DEF//det//7 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 brottsligheten//NN|UTR|SIN|DEF|NOM//nmod//3 ”//PM|NOM//punct//3 ,//MID//punct//10 maj//NN|UTR|SIN|IND|NOM//conj//3 2010//RG|NOM//nummod//10 (//PAD//punct//10 Ju2010/4069//UO//nummod//10 ///MID//case//15 Å//NN|AN//nmod//13 )//PAD//punct//10 innehåller//VB|PRS|AKT//advcl//34 en//DT|UTR|SIN|IND//det//19 redogörelse//NN|UTR|SIN|IND|NOM//obj//17 för//PP//mark//26 hur//HA//advmod//26 den//DT|UTR|SIN|DEF//det//24 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 brottsligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 har//VB|PRS|AKT//aux//26 förändrats//VB|SUP|SFO//advcl//17 under//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//30 åren//NN|NEU|PLU|DEF|NOM//obl//26 .//MAD//punct//17
2.3.4 Ekobrottsmyndigheten;I//PP//case//33 rapporten//NN|UTR|SIN|DEF|NOM//obl//34 lämnas//VB|PRS|SFO//ROOT//34 också//AB//advmod//34 förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//34 på//PP//mark//47 hur//HA//advmod//47 ekobrottsbekämpningen//NN|UTR|SIN|DEF|NOM//nsubj//47 och//KN//cc//41 myndighetssamverkan//NN|UTR|SIN|DEF|NOM//conj//39 mot//PP//case//45 den//DT|UTR|SIN|DEF//det//45 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 brottsligheten//NN|UTR|SIN|DEF|NOM//nmod//41 bör//VB|PRS|AKT//aux//47 inriktas//VB|INF|SFO//acl//36 de//DT|UTR/NEU|PLU|DEF//det//50 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 åren//NN|NEU|PLU|DEF|NOM//obj//47 .//MAD//punct//34
2.3.4 Ekobrottsmyndigheten;Under//PP//case//2 rubriken//NN|UTR|SIN|DEF|NOM//nmod//2 Förändringar//NN|UTR|PLU|IND|NOM//obl//9 i//PP//case//4 omvärlden//NN|UTR|SIN|DEF|NOM//nmod//2 –//RG|NOM//punct//2 grov//JJ|POS|UTR|SIN|IND|NOM//amod//8 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//8 brottslighet//NN|UTR|SIN|IND|NOM//conj//2 anförs//VB|PRS|SFO//ROOT//9 dock//AB//advmod//9 bl.a.//AB|AN//advmod//9 följande//NN|NEU|SIN|IND|NOM//obj//9 (//PAD//punct//12 s.//NN|AN//nmod//15 9//RG|NOM//appos//12 )//PAD//punct//9 .//MAD//punct//9
2.3.4 Ekobrottsmyndigheten;Vad//HP|NEU|SIN|IND//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//3 brottslighet//NN|UTR|SIN|IND|NOM//nsubj//1 och//KN//cc//7 grov//JJ|POS|UTR|SIN|IND|NOM//amod//7 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//7 brottslighet//NN|UTR|SIN|IND|NOM//conj//3 har//VB|PRS|AKT//aux//15 ett//DT|NEU|SIN|IND//det//10 antal//NN|NEU|SIN|IND|NOM//nmod//12 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 trender//NN|UTR|PLU|IND|NOM//nsubj:pass//15 och//KN//cc//14 tendenser//NN|UTR|PLU|IND|NOM//conj//12 identifierats//VB|SUP|SFO//conj//1 .//MAD//punct//15
2.3.4 Ekobrottsmyndigheten;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 brottsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 verksamheter//NN|UTR|PLU|IND|NOM//nsubj//20 blir//VB|PRS|AKT//conj//1 alltmer//AB//advmod//22 sammanlänkade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//20 och//KN//cc//24 de//PN|UTR/NEU|PLU|DEF|SUB//conj//20 som//HP|-|-|-//nsubj//26 begår//VB|PRS|AKT//acl:relcl//24 grova//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 brott//NN|NEU|PLU|IND|NOM//obj//26 samverkar//VB|PRS|AKT//xcomp//20 i//PP//case//34 allt//AB//advmod//33 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 utsträckning//NN|UTR|SIN|IND|NOM//obl//20 med//PP//case//36 personer//NN|UTR|PLU|IND|NOM//nmod//34 som//HP|-|-|-//nsubj//38 begår//VB|PRS|AKT//acl:relcl//36 annan//JJ|POS|UTR|SIN|IND|NOM//amod//41 grov//JJ|POS|UTR|SIN|IND|NOM//amod//41 brottslighet//NN|UTR|SIN|IND|NOM//obj//38 .//MAD//punct//20
2.3.4 Ekobrottsmyndigheten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 har//VB|PRS|AKT//aux//46 även//AB//advmod//46 noterats//VB|SUP|SFO//parataxis//20 att//SN//mark//50 kriminella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 konstellationer//NN|UTR|PLU|IND|NOM//nsubj//50 har//VB|PRS|AKT//advcl//46 en//DT|UTR|SIN|IND//det//53 flexiblare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 sammansättning//NN|UTR|SIN|IND|NOM//obj//50 och//KN//cc//57 en//DT|UTR|SIN|IND//det//57 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 kapacitet//NN|UTR|SIN|IND|NOM//conj//53 än//KN//mark//59 tidigare//AB|KOM//acl//57 samt//KN//cc//67 att//SN//mark//67 traditionellt//AB|POS//advmod//63 hårdföra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 kriminella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 personer//NN|UTR|PLU|IND|NOM//nsubj//67 har//VB|PRS|AKT//aux//67 etablerat//VB|SUP|AKT//conj//50 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//67 i//PP//case//70 näringsverksamhet//NN|UTR|SIN|IND|NOM//obl//67 .//MAD//punct//20
2.3.4 Ekobrottsmyndigheten;Vidare//AB|KOM//advmod//75 har//VB|PRS|AKT//aux//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 iakttagits//VB|SUP|SFO//conj//1 att//SN//mark//82 den//DT|UTR|SIN|DEF//det//80 grova//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//80 organiserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//80 brottsligheten//NN|UTR|SIN|DEF|NOM//nsubj//82 har//VB|PRS|AKT//aux//82 fortsatt//VB|SUP|AKT//ccomp//75 att//IE//mark//84 använda//VB|INF|AKT//advcl//82 traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 ekobrottslingar//NN|UTR|PLU|IND|NOM//obj//84 som//KN//mark//88 konsulter//NN|UTR|PLU|IND|NOM//obl//84 .//MAD//punct//75
2.3.4 Ekobrottsmyndigheten;Organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//1 brottslighet//NN|UTR|SIN|IND|NOM//nsubj//2 förekommer//VB|PRS|AKT//ROOT//2 i//PP//case//5 stor//JJ|POS|UTR|SIN|IND|NOM//amod//5 utsträckning//NN|UTR|SIN|IND|NOM//obl//2 inom//PP//case//7 branscher//NN|UTR|PLU|IND|NOM//obl//2 som//KN//case//9 bygg-//NN|-|-|-|SMS//appos//7 och//KN//cc//11 entreprenadverksamhet//NN|UTR|SIN|IND|NOM//conj//9 ,//MID//punct//13 restaurang//NN|UTR|SIN|IND|NOM//conj//9 och//KN//cc//16 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 kontantbranscher//NN|UTR|PLU|IND|NOM//conj//9 men//KN//cc//21 även//AB//advmod//21 vid//PP//case//21 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 handel//NN|UTR|SIN|IND|NOM//conj//9 med//PP//case//23 varor//NN|UTR|PLU|IND|NOM//nmod//21 och//KN//cc//25 tjänster//NN|UTR|PLU|IND|NOM//conj//23 .//MAD//punct//2
2.3.4 Ekobrottsmyndigheten;Den//DT|UTR|SIN|DEF//det//30 allra//AB//advmod//29 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//30 formen//NN|UTR|SIN|DEF|NOM//appos//2 av//PP//case//33 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//33 brottslighet//NN|UTR|SIN|IND|NOM//nmod//30 är//VB|PRS|AKT//cop//30 hanteringen//NN|UTR|SIN|DEF|NOM//nsubj//30 av//PP//case//38 svart//JJ|POS|UTR|SIN|IND|NOM//amod//38 arbetskraft//NN|UTR|SIN|IND|NOM//nmod//35 och//KN//cc//42 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 är//VB|PRS|AKT//cop//42 byggbranschen//NN|UTR|SIN|DEF|NOM//conj//30 som//HP|-|-|-//nsubj//46 är//VB|PRS|AKT//cop//46 hårdast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//46 drabbad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//42 .//MAD//punct//2
2.3.4 Ekobrottsmyndigheten;Denna//DT|UTR|SIN|DEF//det//49 brottslighet//NN|UTR|SIN|IND|NOM//nsubj//50 syftar//VB|PRS|AKT//parataxis//2 till//PP//mark//53 att//IE//mark//53 maximera//VB|INF|AKT//advcl//50 den//DT|UTR|SIN|DEF//det//56 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 vinningen//NN|UTR|SIN|DEF|NOM//obj//53 och//KN//cc//59 generellt//AB|POS//advmod//59 finns//VB|PRS|SFO//conj//53 inga//DT|UTR/NEU|PLU|IND//det//64 branschmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 eller//KN//cc//63 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//61 begränsningar//NN|UTR|PLU|IND|NOM//nsubj//59 .//MAD//punct//2
2.3.4 Ekobrottsmyndigheten;En//DT|UTR|SIN|IND//det//68 annan//JJ|POS|UTR|SIN|IND|NOM//amod//68 brottstyp//NN|UTR|SIN|IND|NOM//appos//2 som//HP|-|-|-//nsubj//71 är//VB|PRS|AKT//cop//71 vanlig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//68 bland//PP//case//75 den//DT|UTR|SIN|DEF//det//75 organiserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//75 brottsligheten//NN|UTR|SIN|DEF|NOM//obl//71 är//VB|PRS|AKT//cop//77 brott//NN|NEU|PLU|IND|NOM//nsubj//68 mot//PP//case//79 punktskatter//NN|UTR|PLU|IND|NOM//nmod//77 .//MAD//punct//2
2.3.4 Ekobrottsmyndigheten;Ofta//AB|POS//advmod//82 används//VB|PRS|SFO//parataxis//2 en//DT|UTR|SIN|IND//det//85 legal//JJ|POS|UTR|SIN|IND|NOM//amod//85 fasad//NN|UTR|SIN|IND|NOM//nsubj:pass//82 för//PP//mark//89 att//IE//mark//89 kunna//VB|INF|AKT//aux//89 bedriva//VB|INF|AKT//advcl//82 brottsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 aktiviteter//NN|UTR|PLU|IND|NOM//obj//89 .//MAD//punct//82
2.3.4 Ekobrottsmyndigheten;En//DT|UTR|SIN|IND//det//94 restaurangrörelse//NN|UTR|SIN|IND|NOM//nsubj:pass//98 kan//VB|PRS|AKT//aux//98 till//PP//advmod//98 exempel//NN|NEU|SIN|IND|NOM//fixed//96 användas//VB|INF|SFO//conj//82 för//PP//mark//101 att//IE//mark//101 dölja//VB|INF|AKT//advcl//98 brott//NN|NEU|PLU|IND|NOM//obj//101 och//KN//cc//104 generera//VB|INF|AKT//conj//101 vinster//NN|UTR|PLU|IND|NOM//obj//104 genom//PP//case//108 illegal//JJ|POS|UTR|SIN|IND|NOM//amod//108 försäljning//NN|UTR|SIN|IND|NOM//obl//104 av//PP//case//110 smuggelsprit//NN|UTR|SIN|IND|NOM//nmod//108 ,//MID//punct//112 cigaretter//NN|UTR|PLU|IND|NOM//conj//110 eller//KN//cc//114 narkotika//NN|UTR|SIN|IND|NOM//conj//110 .//MAD//punct//2

2.3.5 Kronofogdemyndigheten;Vid//PP//case//2 Kronofogdemyndighetens//PM|GEN//nmod:poss//2 bedömning//NN|UTR|SIN|IND|NOM//ROOT//2 av//PP//case//7 begreppet//NN|NEU|SIN|DEF|NOM//nmod//7 grov//JJ|POS|UTR|SIN|IND|NOM//amod//7 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//7 brottslighet//NN|UTR|SIN|IND|NOM//nmod//2 utgås//VB|PRS|SFO//nmod//2 från//PP//case//10 EU//PM|NOM//nmod//8 ://MID//punct//8 s//NN|NEU|SIN|IND|GEN//nummod//13 definition//NN|UTR|SIN|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//16 är//VB|PRS|AKT//cop//16 viktig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//13 för//PP//mark//22 att//SN//mark//22 jämförelser//NN|UTR|PLU|IND|NOM//nsubj:pass//22 ska//VB|PRS|AKT//aux//22 kunna//VB|INF|AKT//aux//22 göras//VB|INF|SFO//advcl//16 mellan//PP//case//24 medlemsstaterna//NN|UTR|PLU|DEF|NOM//obl//22 .//MAD//punct//2
2.3.5 Kronofogdemyndigheten;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 sammanhang//NN|NEU|SIN|IND|NOM//obl//5 kan//VB|PRS|AKT//aux//5 jämförelser//NN|UTR|PLU|IND|NOM//nsubj:pass//5 göras//VB|INF|SFO//ROOT//5 med//PP//case//8 Rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//8 rambeslut//NN|NEU|SIN|IND|NOM//obl//5 (//PAD//punct//10 2008/841//RG|NOM//appos//8 ///MID//cc//12 RIF//PM|NOM//conj//10 )//PAD//punct//10 av//PP//case//17 den//DT|UTR|SIN|DEF//det//17 24//RG|NOM//nummod//17 oktober//NN|UTR|SIN|IND|NOM//nmod//8 2008//RG|NOM//nummod//17 om//PP//case//20 kampen//NN|UTR|SIN|DEF|NOM//obl//5 mot//PP//case//23 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//23 brottslighet//NN|UTR|SIN|IND|NOM//nmod//20 och//KN//cc//26 artikel//NN|UTR|SIN|IND|NOM//nmod//26 3//RG|NOM//conj//23 i//PP//case//29 Rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//29 rambeslut//NN|NEU|SIN|IND|NOM//nmod//26 (//PAD//punct//26 2005/212//RG|NOM//conj//20 ///MID//cc//33 RIF//PM|NOM//conj//31 )//PAD//punct//20 av//PP//case//38 den//DT|UTR|SIN|DEF//det//38 24//RG|NOM//nummod//38 februari//NN|UTR|SIN|IND|NOM//nmod//20 2005//RG|NOM//nummod//38 om//PP//mark//41 förverkande//NN|NEU|SIN|IND|NOM//nmod//20 av//PP//case//43 vinning//NN|UTR|SIN|IND|NOM//nmod//41 ,//MID//punct//45 hjälpmedel//NN|NEU|SIN|IND|NOM//conj//43 och//KN//cc//47 egendom//NN|UTR|SIN|IND|NOM//conj//43 som//HP|-|-|-//nsubj//49 härrör//VB|PRS|AKT//acl:relcl//47 från//PP//case//51 brott//NN|NEU|SIN|IND|NOM//obl//49 (//PAD//punct//53 se//VB|IMP|AKT//parataxis//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//55 2.2.1//RG|NOM//obj//53 ovan//AB//advmod//53 )//PAD//punct//53 .//MAD//punct//5
2.3.5 Kronofogdemyndigheten;I//PP//case//3 det//DT|NEU|SIN|DEF//det//3 praktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 arbetet//NN|NEU|SIN|DEF|NOM//obl//8 utgås//VB|PRS|SFO//nmod//3 från//PP//case//6 Samverkansrådets//NN|NEU|SIN|DEF|GEN//nmod//4 (//PAD//punct//3 se//VB|IMP|AKT//ROOT//8 avsnitt//NN|NEU|SIN|IND|NOM//nmod//10 2.3.2//RG|NOM//obj//8 ovan//AB//advmod//8 )//PAD//punct//8 och//KN//cc//16 Operativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//16 beslut//NN|NEU|SIN|IND|NOM//conj//8 .//MAD//punct//8
2.3.5 Kronofogdemyndigheten;Dessutom//AB//advmod//1 beaktas//VB|PRS|SFO//ROOT//1 Ekobrottsmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 rapport//NN|UTR|SIN|IND|NOM//nsubj:pass//1 om//PP//case//7 den//DT|UTR|SIN|DEF//det//7 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 brottsligheten//NN|UTR|SIN|DEF|NOM//obl//1 ,//MID//punct//9 maj//NN|UTR|SIN|IND|NOM//conj//7 2010//RG|NOM//nummod//9 (//PAD//punct//7 se//VB|IMP|AKT//parataxis//1 avsnitt//NN|NEU|SIN|IND|NOM//nmod//14 2.3.4//RG|NOM//obj//12 ovan//AB//advmod//12 )//PAD//punct//12 och//KN//cc//18 BRÅ//PM|NOM//conj//1 ://MID//punct//18 s//NN|AN//nummod//21 rapporter//NN|UTR|PLU|IND|NOM//appos//18 (//PAD//punct//21 se//VB|IMP|AKT//parataxis//1 avsnitt//NN|NEU|SIN|IND|NOM//nmod//25 2.3.3//RG|NOM//obj//23 ovan//AB//advmod//23 )//PAD//punct//23 .//MAD//punct//1
2.3.5 Kronofogdemyndigheten;I//PP//case//4 fråga//NN|UTR|SIN|IND|NOM//fixed//0 om//PP//case//4 Kronofogdemyndighetens//PM|GEN//nmod:poss//4 jourtelefon//NN|UTR|SIN|IND|NOM//obl//7 har//VB|PRS|AKT//aux//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 bestämts//VB|SUP|SFO//ROOT//7 att//SN//mark//12 telefonen//NN|UTR|SIN|DEF|NOM//nsubj//12 ska//VB|PRS|AKT//aux//12 vara//VB|INF|AKT//cop//12 öppen//JJ|POS|UTR|SIN|IND|NOM//ccomp//7 för//PP//case//14 samtal//NN|NEU|PLU|IND|NOM//obl//12 från//PP//case//16 Polisen//NN|UTR|SIN|DEF|NOM//nmod//14 m.fl.//AB|AN//punct//7 när//HA//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 gäller//VB|PRS|AKT//advcl//7 gäldenärer//NN|UTR|PLU|IND|NOM//obj//20 som//HP|-|-|-//nsubj//23 misstänks//VB|PRS|SFO//acl:relcl//21 för//PP//case//27 grov//JJ|POS|UTR|SIN|IND|NOM//amod//27 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//27 brottslighet//NN|UTR|SIN|IND|NOM//obl//23 eller//KN//cc//29 samröre//NN|NEU|SIN|IND|NOM//conj//27 med//PP//case//32 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//32 brottslighet//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//7
2.3.5 Kronofogdemyndigheten;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 är//VB|PRS|AKT//cop//37 de//DT|UTR/NEU|PLU|DEF//det//37 myndigheter//NN|UTR|PLU|IND|NOM//parataxis//7 som//HP|-|-|-//nsubj//39 lämnar//VB|PRS|AKT//acl:relcl//37 uppgifter//NN|UTR|PLU|IND|NOM//obj//39 till//PP//case//42 jourtelefonen//NN|UTR|SIN|DEF|NOM//obl//39 som//HP|-|-|-//nsubj//44 har//VB|PRS|AKT//acl:relcl//42 till//PP//case//46 uppgift//NN|UTR|SIN|IND|NOM//obj//44 att//IE//mark//49 bl.a.//AB|AN//advmod//49 bedöma//VB|INF|AKT//acl//46 om//SN//mark//52 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 finns//VB|PRS|SFO//ccomp//44 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//54 misstankar//NN|UTR|PLU|IND|NOM//nsubj//52 .//MAD//punct//37

2.3.6 Polisen;Angående//PP//case//1 definitionen//NN|UTR|SIN|DEF|NOM//obl//6 av//PP//case//5 grov//JJ|POS|UTR|SIN|IND|NOM//amod//5 organiserad//PC|PRF|UTR|SIN|IND|NOM//amod//5 brottslighet//NN|UTR|SIN|IND|NOM//nmod//1 utgår//VB|PRS|AKT//ROOT//6 polisen//NN|UTR|SIN|DEF|NOM//nsubj//6 från//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 kriterier//NN|NEU|PLU|IND|NOM//obl//6 som//HP|-|-|-//obj//13 EU//PM|NOM//nsubj//13 tagit//VB|SUP|AKT//acl:relcl//10 fram//PL//compound:prt//13 (//PAD//punct//16 se//VB|IMP|AKT//parataxis//6 ovan//AB//advmod//19 avsnitt//NN|NEU|SIN|IND|NOM//nmod//19 2.1.1//RG|NOM//obl//16 .//MAD//punct//6 )//PAD//punct//6 .//MAD//punct//24
2.3.6 Polisen;Härutöver//NN|UTR|PLU|IND|NOM//nsubj:pass//24 följs//VB|PRS|SFO//parataxis//6 Samverkansrådets//NN|NEU|SIN|DEF|GEN//nmod:poss//26 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//24 (//PAD//punct//28 se//VB|IMP|AKT//parataxis//24 avsnitt//NN|NEU|SIN|IND|NOM//nmod//30 2.3.2//RG|NOM//obj//28 och//KN//cc//33 kap.//NN|AN//nmod//33 3//RG|NOM//conj//30 )//PAD//punct//28 .//MAD//punct//6
