4.1 Princip om icke-diskriminering;Artikel//NN|UTR|SIN|IND|NOM//ROOT//0 2//RG|NOM//nummod//2 1//RG|NOM//nummod//0 .//MAD//punct//0
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Utifrån//PP//case//78 de//DT|UTR/NEU|PLU|DEF//det//77 synpunkter//NN|UTR|PLU|IND|NOM//amod//78 utskottet//NN|NEU|SIN|DEF|NOM//obl//57 hade//VB|PRT|AKT//aux//81 att//IE//mark//81 företräda//VB|INF|AKT//ccomp//57 var//HA//cop//86 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//86 därför//AB//advmod//86 inte//AB//advmod//86 berett//PC|PRF|NEU|SIN|IND|NOM//ccomp//81 att//IE//mark//89 då//AB//advmod//89 förorda//VB|INF|AKT//advcl//86 en//DT|UTR|SIN|IND//det//91 inkorporering//NN|UTR|SIN|IND|NOM//obj//89 av//PP//case//93 Barnkonventionen//NN|UTR|SIN|DEF|NOM//nmod//91 .//MAD//punct//53
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Utskottet//NN|NEU|SIN|DEF|NOM//nsubj//98 ville//VB|PRT|AKT//aux//98 däremot//AB//advmod//98 framhålla//VB|INF|AKT//parataxis//53 att//SN//mark//104 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//104 är//VB|PRS|AKT//cop//104 av//PP//case//104 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//104 betydelse//NN|UTR|SIN|IND|NOM//ccomp//98 att//SN//mark//107 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//107 sker//VB|PRS|AKT//csubj//104 en//DT|UTR|SIN|IND//det//110 fortlöpande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 kontroll//NN|UTR|SIN|IND|NOM//nsubj//107 av//PP//mark//117 att//SN//mark//117 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//114 lagstiftning//NN|UTR|SIN|IND|NOM//nsubj//117 och//KN//cc//116 praxis//NN|UTR|SIN|IND|NOM//conj//114 stämmer//VB|PRS|AKT//acl//110 överens//PL//compound:prt//117 med//PP//case//121 konventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//121 bestämmelser//NN|UTR|PLU|IND|NOM//obl//117 .//MAD//punct//98
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";5.2.3Utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//124 jämförelser//NN|UTR|PLU|IND|NOM//appos//98
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";För//PP//mark//2 att//IE//mark//2 få//VB|INF|AKT//advcl//16 en//DT|UTR|SIN|IND//det//4 bild//NN|UTR|SIN|IND|NOM//obj//2 av//PP//mark//9 hur//HA//advmod//9 Barnkonventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 har//VB|PRS|AKT//aux//9 införlivats//VB|SUP|SFO//acl//4 i//PP//case//13 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 länders//NN|NEU|PLU|IND|GEN//nmod:poss//13 rättssystem//NN|NEU|PLU|IND|NOM//obl//9 har//VB|PRS|AKT//aux//16 vi//PN|UTR|PLU|DEF|SUB//nsubj//16 skickat//VB|SUP|AKT//ROOT//16 en//DT|UTR|SIN|IND//det//18 enkät//NN|UTR|SIN|IND|NOM//obj//16 till//PP//case//21 Sveriges//PM|GEN//nmod:poss//21 ambassader//NN|UTR|PLU|IND|NOM//nmod//18 i//PP//case//23 Belgien//PM|NOM//nmod//21 ,//MID//punct//25 Canada//PM|NOM//conj//23 ,//MID//punct//27 Danmark//PM|NOM//conj//23 ,//MID//punct//29 Frankrike//PM|NOM//conj//23 ,//MID//punct//31 Island//PM|NOM//conj//23 ,//MID//punct//33 Norge//PM|NOM//conj//23 ,//MID//punct//35 Portugal//PM|NOM//conj//23 ,//MID//punct//37 Storbritannien//PM|NOM//conj//23 och//KN//cc//39 Tyskland//PM|NOM//conj//23 .//MAD//punct//16
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";De//DT|UTR/NEU|PLU|DEF//det//42 frågor//NN|UTR|PLU|IND|NOM//obj//16 som//HP|-|-|-//nsubj:pass//44 ställdes//VB|PRT|SFO//acl:relcl//42 var//VB|PRT|AKT//cop//54 bl.a//AB|AN//nsubj//54 vilken//HP|UTR|SIN|IND//det//48 |//AB|AN//fixed//46 =//MID//punct//48 =//MID//punct//49 =//MID//punct//50 =//MID//punct//54 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//54 ställning//NN|UTR|SIN|IND|NOM//appos//42 konventionen//NN|UTR|SIN|DEF|NOM//nsubj//56 har//VB|PRS|AKT//acl:relcl//54 i//PP//case//60 den//DT|UTR|SIN|DEF//det//60 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//56 ,//MID//punct//56 hur//HA//advmod//65 konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//65 har//VB|PRS|AKT//aux//65 införlivats//VB|SUP|SFO//conj//56 samt//KN//cc//70 om//SN//mark//70 konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//70 kan//VB|PRS|AKT//aux//70 åberopas//VB|INF|SFO//conj//65 vid//PP//case//73 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 domstolar//NN|UTR|PLU|IND|NOM//obl//70 och//KN//cc//75 myndigheter//NN|UTR|PLU|IND|NOM//conj//73 .//MAD//punct//56
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";För//PP//case//78 besvarandet//NN|NEU|SIN|DEF|NOM//obl//83 av//PP//case//80 enkäten//NN|UTR|SIN|DEF|NOM//nmod//78 har//VB|PRS|AKT//aux//83 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//83 inhämtats//VB|SUP|SFO//conj//56 från//PP//case//87 vederbörande//NN|UTR|SIN|IND|NOM//amod//87 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//87 ministerium//NN|NEU|SIN|IND|NOM//obl//83 .//MAD//punct//16
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Belgien//PM|NOM//ROOT//0 ://MID//punct//0
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ..."""; //_SP////1 Delar//NN|UTR|PLU|IND|NOM//nsubj:pass//7 av//PP//case//5 Barnkonventionen//NN|UTR|SIN|DEF|NOM//nmod//3 har//VB|PRS|AKT//aux//7 intagits//VB|SUP|SFO//acl:relcl//0 i//PP//case//11 den//DT|UTR|SIN|DEF//det//11 belgiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//7 .//MAD//punct//7
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Dessutom//AB//advmod//2 är//VB|PRS|AKT//cop//2 konventionen//NN|UTR|SIN|DEF|NOM//nsubj//44 direkt//AB|POS//advmod//4 tillämplig//JJ|POS|UTR|SIN|IND|NOM//amod//2 i//PP//case//8 den//DT|UTR|SIN|DEF//det//8 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 rättsordningen//NN|UTR|SIN|DEF|NOM//nmod//4 och//KN//cc//12 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//11 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//12 äger//VB|PRS|AKT//conj//2 vid//PP//case//15 konflikt//NN|UTR|SIN|IND|NOM//amod//15 företräde//NN|NEU|SIN|IND|NOM//obl//12 framför//PP//case//19 den//DT|UTR|SIN|DEF//det//19 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//2
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";"Alltsedan//SN//parataxis//2 en//DT|UTR|SIN|IND//det//23 dom//NN|UTR|SIN|IND|NOM//nsubj//21 den//DT|UTR|SIN|DEF//det//26 27//RG|NOM//nummod//26 maj//NN|UTR|SIN|IND|NOM//obl//21 1971//RG|NOM//nummod//26 ,//MID//punct//26 som//HP|-|-|-//nsubj//30 går//VB|PRS|AKT//acl:relcl//26 under//PP//case//32 benämningen//NN|UTR|SIN|DEF|NOM//obl//30 ""//PAD//punct//26 Le//PM|NOM//nsubj//38 Ski//PM|NOM//flat//34 ""//PAD//punct//34 ,//MID//punct//34 har//VB|PRS|AKT//parataxis//2 Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//40 domstolen//NN|UTR|SIN|DEF|NOM//obj//38 i//PP//case//42 Belgien//PM|NOM//nmod//40 klart//AB|POS//advmod//44 uttalat//PC|PRF|NEU|SIN|IND|NOM//ROOT//44 att//SN//mark//51 regler//NN|UTR|PLU|IND|NOM//nsubj//51 i//PP//case//50 konventionell//JJ|POS|UTR|SIN|IND|NOM//amod//50 internationell//JJ|POS|UTR|SIN|IND|NOM//amod//50 rätt//NN|UTR|SIN|IND|NOM//nmod//46 har//VB|PRS|AKT//ccomp//44 företräde//NN|NEU|SIN|IND|NOM//obj//51 framför//PP//case//54 regler//NN|UTR|PLU|IND|NOM//obl//51 i//PP//case//58 den//DT|UTR|SIN|DEF//det//58 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 rätten//NN|UTR|SIN|DEF|NOM//nmod//54 .//MAD//punct//44"
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Vid//PP//case//64 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 och//KN//cc//63 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//61 rättsinstanser//NN|UTR|PLU|IND|NOM//obl//69 i//PP//case//66 Belgien//PM|NOM//nmod//64 har//VB|PRS|AKT//aux//69 man//PN|UTR|SIN|IND|SUB//nsubj//69 visat//VB|SUP|AKT//conj//44 prov//NN|NEU|SIN|IND|NOM//obj//69 på//PP//case//74 den//DT|UTR|SIN|DEF//det//74 direkta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 tillämpningen//NN|UTR|SIN|DEF|NOM//obl//69 av//PP//case//77 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//77 artiklar//NN|UTR|PLU|IND|NOM//nmod//74 i//PP//case//79 konventionen//NN|UTR|SIN|DEF|NOM//nmod//77 .//MID//punct//44
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Två//RG|NOM//nummod//82 exempel//NN|NEU|PLU|IND|NOM//nsubj:pass//83 ges//VB|INF|SFO//parataxis//44 ://MAD//punct//44
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Tillämpningen//NN|UTR|SIN|DEF|NOM//nsubj//9 av//PP//case//2 artiklarna//NN|UTR|PLU|DEF|NOM//nmod//0 3//RG|NOM//nummod//2 och//KN//cc//3 9//RG|NOM//nummod//3 i//PP//case//7 Barnkonventionen//NN|UTR|SIN|DEF|NOM//nmod//2 var//VB|PRT|AKT//cop//9 föremål//NN|NEU|SIN|IND|NOM//ROOT//9 för//PP//case//11 prövning//NN|UTR|SIN|IND|NOM//nmod//9 vid//PP//case//14 en//DT|UTR|SIN|IND//det//14 dom//NN|UTR|SIN|IND|NOM//nmod//11 i//PP//case//16 tinsrätten//NN|UTR|SIN|DEF|NOM//nmod//14 i//PP//case//18 Courtrai//PM|NOM//nmod//16 den//DT|UTR|SIN|DEF//det//21 8//RO|NOM//nummod//21 december//NN|UTR|SIN|IND|NOM//obl//9 1992//RG|NOM//nummod//21 .//MAD//punct//9
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";"En//DT|UTR|SIN|IND//det//26 minderårig//JJ|POS|UTR|SIN|IND|NOM//amod//26 flicka//NN|UTR|SIN|IND|NOM//nsubj:pass//29 hade//VB|PRT|AKT//aux//29 ""//PAD//punct//29 bortförts//VB|SUP|SFO//parataxis//9 ""//PAD//punct//29 av//PP//case//34 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//34 belgiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 föräldrar//NN|UTR|PLU|IND|NOM//obl//29 från//PP//case//37 en//DT|UTR|SIN|IND//det//37 fosterfamilj//NN|UTR|SIN|IND|NOM//obl//29 i//PP//case//39 Nederländerna//PM|NOM//nmod//37 .//MAD//punct//29"
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Sedan//PP//case//43 fyra//RG|NOM//nummod//43 år//NN|NEU|PLU|IND|NOM//obl//46 var//VB|PRT|AKT//cop//46 flickan//NN|UTR|SIN|DEF|NOM//nsubj:pass//46 placerad//PC|PRF|UTR|SIN|IND|NOM//advcl//29 där//AB//advmod//49 efter//PP//case//49 beslut//NN|NEU|SIN|IND|NOM//obl//46 av//PP//case//53 en//DT|UTR|SIN|IND//det//53 nederländsk//JJ|POS|UTR|SIN|IND|NOM//amod//53 domare//NN|UTR|SIN|IND|NOM//nmod//49 för//PP//case//55 ungdom//NN|UTR|SIN|IND|NOM//nmod//53 .//MAD//punct//29
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Enligt//PP//case//58 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//29 i//PP//case//60 Europarådskonventionen//NN|UTR|SIN|DEF|NOM//nmod//58 om//PP//case//62 verkställighet//NN|UTR|SIN|IND|NOM//nmod//58 av//PP//case//64 avgöranden//NN|NEU|PLU|IND|NOM//nmod//62 rörande//PP//case//66 vårdnad//NN|UTR|SIN|IND|NOM//nmod//64 om//PP//case//68 barn//NN|NEU|PLU|IND|NOM//nmod//66 samt//KN//cc//71 om//PP//mark//71 återställande//NN|NEU|SIN|IND|NOM//conj//58 av//PP//case//73 vård//NN|UTR|SIN|IND|NOM//nmod//71 av//PP//case//75 barn//NN|NEU|PLU|IND|NOM//nmod//73 ,//MID//punct//29 var//VB|PRT|AKT//cop//81 den//DT|UTR|SIN|DEF//det//80 belgiske//JJ|POS|MAS|SIN|DEF|NOM//amod//80 domaren//NN|UTR|SIN|DEF|NOM//nsubj//81 tvungen//PC|PRF|UTR|SIN|IND|NOM//conj//9 att//IE//mark//83 erkänna//VB|INF|AKT//xcomp//81 och//KN//cc//85 verkställa//VB|INF|AKT//conj//83 den//DT|UTR|SIN|DEF//det//89 nederländske//JJ|POS|MAS|SIN|DEF|NOM//amod//89 domarens//NN|UTR|SIN|DEF|GEN//nmod:poss//89 beslut//NN|NEU|SIN|IND|NOM//obj//83 .//MAD//punct//9
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Likväl//AB//advmod//92 vägrade//VB|PRT|AKT//parataxis//9 han//PN|UTR|SIN|DEF|SUB//nsubj//92 att//IE//mark//95 göra//VB|INF|AKT//xcomp//92 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//95 och//KN//cc//98 bad//VB|PRT|AKT//conj//95 om//PP//case//102 en//DT|UTR|SIN|IND//det//102 ny//JJ|POS|UTR|SIN|IND|NOM//amod//102 undersökning//NN|UTR|SIN|IND|NOM//obl//98 under//PP//case//104 åberopande//NN|NEU|SIN|IND|NOM//obl//98 av//PP//case//107 artiklarna//NN|UTR|PLU|DEF|NOM//nmod//107 3//RG|NOM//nmod//104 och//KN//cc//107 9.3//RG|NOM//conj//107 i//PP//case//111 Barnkonventionen//NN|UTR|SIN|DEF|NOM//obl//98 .//MID//punct//92
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Den//DT|UTR|SIN|DEF//det//115 belgiske//JJ|POS|MAS|SIN|DEF|NOM//amod//115 domaren//NN|UTR|SIN|DEF|NOM//nsubj//116 ansåg//VB|PRT|AKT//conj//92 att//SN//mark//120 man//PN|UTR|SIN|IND|SUB//nsubj//120 måste//VB|PRS|AKT//aux//120 undersöka//VB|INF|AKT//ccomp//116 om//SN//case//123 det//DT|NEU|SIN|DEF//det//123 faktum//NN|NEU|SIN|DEF|NOM//obl//120 att//IE//mark//125 anförtro//VB|INF|AKT//acl//123 barnet//NN|NEU|SIN|DEF|NOM//obj//125 till//PP//case//129 en//DT|UTR|SIN|IND//det//129 fosterfamilj//NN|UTR|SIN|IND|NOM//obl//125 och//KN//cc//132 därigenom//AB//advmod//132 skilja//VB|INF|AKT//conj//125 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//132 från//PP//case//136 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//136 föräldrar//NN|UTR|PLU|IND|NOM//obl//132 ,//MID//punct//116 var//PN|UTR|SIN|IND|SUB/OBJ//conj//116 i//PP//case//141 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//141 intresse//NN|NEU|SIN|IND|NOM//obl//138 när//HA//mark//144 man//PN|UTR|SIN|IND|SUB//nsubj//144 tog//VB|PRT|AKT//advcl//138 hänsyn//NN|UTR|SIN|IND|NOM//obj//144 till//PP//case//149 den//DT|UTR|SIN|DEF//det//149 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//149 situationen//NN|UTR|SIN|DEF|NOM//obl//144 med//PP//case//151 vilken//HP|UTR|SIN|IND//obl//144 han//PN|UTR|SIN|DEF|SUB//nsubj:pass//154 hade//VB|PRT|AKT//aux//154 konfronterats//VB|SUP|SFO//acl:relcl//151 .//MAD//punct//9
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Den//DT|UTR|SIN|DEF//det//2 13//RG|NOM//nummod//2 juni//NN|UTR|SIN|IND|NOM//obj//4 1991//RG|NOM//nummod//2 hade//VB|PRT|AKT//aux//8 civildomstolen//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 i//PP//case//7 Liège//PM|NOM//nmod//5 inspirerats//VB|SUP|SFO//ROOT//8 av//PP//case//11 artikel//NN|UTR|SIN|IND|NOM//nmod//11 14//RG|NOM//obl:agent//8 i//PP//case//13 Barnkonventionen//NN|UTR|SIN|DEF|NOM//nmod//11 redan//AB//advmod//17 innan//SN//mark//17 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//17 trätt//VB|SUP|AKT//advcl//8 i//PP//advmod//17 kraft//NN|UTR|SIN|IND|NOM//fixed//18 i//PP//case//21 Belgien//PM|NOM//obl//17 .//MAD//punct//8
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";En//DT|UTR|SIN|IND//det//24 far//NN|UTR|SIN|IND|NOM//nsubj//26 ville//VB|PRT|AKT//aux//26 förbjuda//VB|INF|AKT//parataxis//8 modern//NN|UTR|SIN|DEF|NOM//obj//26 ,//MID//punct//30 som//HP|-|-|-//nsubj//30 fått//VB|SUP|AKT//acl:relcl//27 vårdnaden//NN|UTR|SIN|DEF|NOM//obj//30 om//PP//case//33 barnet//NN|NEU|SIN|DEF|NOM//obl//30 efter//PP//case//35 skilsmässa//NN|UTR|SIN|IND|NOM//nmod//33 ,//MID//punct//26 att//SN//mark//41 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//40 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 dotter//NN|UTR|SIN|IND|NOM//nsubj//41 besökte//VB|PRT|AKT//ccomp//26 Jehovas//PM|GEN//nmod:poss//43 vittnen//NN|NEU|PLU|IND|NOM//obj//41 och//KN//cc//45 döptes//VB|PRT|SFO//conj//41 .//MAD//punct//8
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Domstolen//NN|UTR|SIN|DEF|NOM//nsubj//48 ansåg//VB|PRT|AKT//parataxis//8 att//SN//mark//52 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//52 var//VB|PRT|AKT//cop//52 fel//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//48 att//IE//mark//55 helt//AB|POS//advmod//55 ändra//VB|INF|AKT//csubj//52 den//DT|UTR|SIN|DEF//obj//55 då//AB//advmod//60 sextonåriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 flickans//NN|UTR|SIN|DEF|GEN//nmod:poss//60 tro//NN|UTR|SIN|IND|NOM//obl//55 och//KN//cc//62 hindra//VB|INF|AKT//conj//55 henne//PN|UTR|SIN|DEF|OBJ//obj//62 från//PP//mark//66 att//IE//mark//66 träffa//VB|INF|AKT//advcl//62 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 adepter//NN|UTR|PLU|IND|NOM//obj//66 av//PP//case//71 denna//DT|UTR|SIN|DEF//det//71 religion//NN|UTR|SIN|IND|NOM//nmod//68 .//MAD//punct//48
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Däremot//AB//advmod//74 gick//VB|PRT|AKT//parataxis//48 domstolen//NN|UTR|SIN|DEF|NOM//nsubj//74 inte//AB//advmod//74 med//PL//compound:prt//74 på//PP//mark//80 att//IE//mark//80 låta//VB|INF|AKT//advcl//74 modern//NN|UTR|SIN|DEF|NOM//obj//80 döpa//VB|INF|AKT//xcomp//80 flickan//NN|UTR|SIN|DEF|NOM//obj//82 före//PP//advmod//85 18//RG|NOM//nummod//86 års//NN|NEU|PLU|IND|GEN//nmod:poss//87 ålder//NN|UTR|SIN|IND|NOM//obj//82 .//MAD//punct//48
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Canada//PM|NOM//nsubj//49 ://MID//punct//0
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ..."""; //_SP////1 Barnkonventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 har//VB|PRS|AKT//aux//6 inte//AB//advmod//6 införlivats//VB|SUP|SFO//acl:relcl//0 i//PP//case//9 kanadensisk//JJ|POS|UTR|SIN|IND|NOM//amod//9 lag//NN|UTR|SIN|IND|NOM//obl//6 .//MAD//punct//6
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 federala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 lagar//NN|UTR|PLU|IND|NOM//nsubj//14 ansågs//VB|PRT|SFO//conj//6 vara//VB|INF|AKT//cop//16 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//14 för//PP//mark//22 att//SN//mark//22 konventionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 skulle//VB|PRT|AKT//aux//22 kunna//VB|INF|AKT//aux//22 ratificeras//VB|INF|SFO//advcl//14 .//MAD//punct//6
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Konventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 villkor//NN|NEU|SIN|IND|NOM//nsubj:pass//27 m.m.//AB|AN//nmod//25 bedömdes//VB|PRT|SFO//conj//6 med//PP//mark//37 =//MID//punct//37 =//MID//punct//37 =//MID//punct//37 =//MID//punct//34 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 ord//NN|NEU|PLU|IND|NOM//nsubj//37 redan//AB//advmod//37 vara//VB|INF|AKT//aux:pass//37 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//27 .//MAD//punct//0
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Den//DT|UTR|SIN|DEF//det//41 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//41 metoden//NN|UTR|SIN|DEF|NOM//nsubj//49 att//IE//mark//43 införliva//VB|INF|AKT//acl//41 konventioner//NN|UTR|PLU|IND|NOM//obj//43 i//PP//case//47 kanadensisk//JJ|POS|UTR|SIN|IND|NOM//amod//47 lag//NN|UTR|SIN|IND|NOM//obl//43 är//VB|PRS|AKT//cop//49 transformering//NN|UTR|SIN|IND|NOM//ROOT//49 .//MAD//punct//49
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 medborgare//NN|UTR|PLU|IND|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 inte//AB//advmod//4 åberopa//VB|INF|AKT//ROOT//4 konventionen//NN|UTR|SIN|DEF|NOM//obj//4 inför//PP//case//8 kanadensisk//JJ|POS|UTR|SIN|IND|NOM//amod//8 domstol//NN|UTR|SIN|IND|NOM//nmod//5 .//MAD//punct//4
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Kanadensiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 domstolar//NN|UTR|PLU|IND|NOM//nsubj//14 kan//VB|PRS|AKT//aux//14 emellertid//AB//advmod//14 hänvisa//VB|INF|AKT//parataxis//4 till//PP//case//16 konventioner//NN|UTR|PLU|IND|NOM//obl//14 ,//MID//punct//19 som//KN//case//19 Barnkonvention//NN|UTR|SIN|IND|NOM//obl//14 ,//MID//punct//23 när//HA//mark//23 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//23 tolkar//VB|PRS|AKT//advcl//14 och//KN//cc//25 tillämpar//VB|PRS|AKT//conj//23 inhemsk//JJ|POS|UTR|SIN|IND|NOM//amod//27 lag//NN|UTR|SIN|IND|NOM//obj//25 .//MAD//punct//4
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ...""";Danmark//PM|NOM//nsubj//6 ://MID//punct//0
"5.1 Artikelns innebörd – övergripande / 5.2 "" ... vidta alla lämpliga lagstiftnings- ... åtgärder ..."""; //_SP////1 Barnkonventionen//NN|UTR|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//6 inte//AB//advmod//6 inkorporerad//PC|PRF|UTR|SIN|IND|NOM//ROOT//6 i//PP//case//9 dansk//JJ|POS|UTR|SIN|IND|NOM//amod//9 rätt//NN|UTR|SIN|IND|NOM//obl//6 såsom//KN//mark//11 lag//NN|UTR|SIN|IND|NOM//acl//9 .//MAD//punct//6
