och strukturell diskriminering;Redaktörer//NN|UTR|PLU|IND|NOM//ROOT//0 ://MID//punct//0
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Fördelning av studievariabler i relation till födelseland;Kvinnor//NN|UTR|PLU|IND|NOM//nsubj//135 hade//VB|PRT|AKT//parataxis//102 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//137 hälsa//NN|UTR|SIN|IND|NOM//obj//135 än//KN//mark//139 män//NN|UTR|PLU|IND|NOM//acl//137 .//MAD//punct//102

2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//1 tabell//NN|UTR|SIN|IND|NOM//nmod//2 3//RG|NOM//obl//3 redovisar//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 sambandsmåtten//NN|UTR|SIN|DEF|NOM//obj//3 för//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 måtten//NN|NEU|PLU|DEF|NOM//nmod//5 på//PP//case//12 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//12 ohälsa//NN|UTR|SIN|IND|NOM//nmod//9 bland//PP//case//15 invandrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 kvinnor//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//17 män//NN|UTR|PLU|IND|NOM//conj//15 .//MAD//punct//3
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 analyserna//NN|UTR|PLU|DEF|NOM//obl//3 har//VB|PRS|AKT//ccomp//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//22 jämfört//VB|SUP|AKT//case//25 förekomsten//NN|UTR|SIN|DEF|NOM//obj//22 av//PP//case//28 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//28 ohälsa//NN|UTR|SIN|IND|NOM//nmod//25 med//PP//case//30 förekomsten//NN|UTR|SIN|DEF|NOM//nmod//25 bland//PP//case//33 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 kvinnor//NN|UTR|PLU|IND|NOM//nmod//30 och//KN//cc//35 män//NN|UTR|PLU|IND|NOM//conj//33 .//MAD//punct//3
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//38 tabellen//NN|UTR|SIN|DEF|NOM//obl//39 syns//VB|PRS|SFO//parataxis//3 att//SN//mark//45 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 är//VB|PRS|AKT//cop//45 en//DT|UTR|SIN|IND//det//45 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//45 trend//NN|UTR|SIN|IND|NOM//ccomp//39 bland//PP//case//47 män//NN|UTR|PLU|IND|NOM//nmod//45 att//SN//mark//50 personer//NN|UTR|PLU|IND|NOM//nsubj//50 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//45 utanför//PP//case//52 Norden//PM|NOM//obl//50 och//KN//cc//54 Europa//PM|NOM//conj//52 har//VB|PRS|AKT//advcl//39 en//DT|UTR|SIN|IND//det//59 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//58 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//59 hälsa//NN|UTR|SIN|IND|NOM//obj//55 än//KN//case//62 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 män//NN|UTR|PLU|IND|NOM//nmod//59 och//KN//cc//64 män//NN|UTR|PLU|IND|NOM//conj//62 från//PP//case//66 Norden//PM|NOM//nmod//64 eller//KN//cc//68 Europa//PM|NOM//conj//66 ,//MID//punct//55 med//PP//case//71 riskökningar//NN|UTR|PLU|IND|NOM//obl//55 på//PP//case//76 upp//AB//fixed//72 till//PP//case//76 3,8//RG|NOM//nummod//76 gånger//NN|UTR|PLU|IND|NOM//nmod//71 den//DT|UTR|SIN|DEF//nmod//71 för//PP//case//80 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 män//NN|UTR|PLU|IND|NOM//nmod//71 .//MAD//punct//39
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;När//HA//mark//84 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//84 gäller//VB|PRS|AKT//advcl//88 kvinnor//NN|UTR|PLU|IND|NOM//obj//84 så//AB//advmod//88 är//VB|PRS|AKT//cop//88 skillnaderna//NN|UTR|PLU|DEF|NOM//parataxis//39 mellan//PP//case//90 de//PN|UTR/NEU|PLU|DEF|SUB//nmod//88 som//HP|-|-|-//nsubj//92 migrerat//VB|SUP|AKT//acl:relcl//90 från//PP//case//94 Norden//PM|NOM//obl//92 eller//KN//cc//96 Europa//PM|NOM//conj//94 och//KN//cc//98 de//PN|UTR/NEU|PLU|DEF|SUB//conj//92 som//HP|-|-|-//nsubj//100 migrerat//VB|SUP|AKT//acl:relcl//98 från//PP//case//102 länder//NN|NEU|PLU|IND|NOM//obl//100 utanför//PP//case//105 dessa//DT|UTR/NEU|PLU|DEF//det//105 områden//NN|NEU|PLU|IND|NOM//nmod//102 obetydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//92 .//MAD//punct//88
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//109 tabellen//NN|UTR|SIN|DEF|NOM//nmod//88 ser//VB|PRS|AKT//advcl//39 man//PN|UTR|SIN|IND|SUB//nsubj//110 också//AB//advmod//110 att//SN//mark//124 kvinnor//NN|UTR|PLU|IND|NOM//nsubj//124 och//KN//cc//116 män//NN|UTR|PLU|IND|NOM//conj//114 som//HP|-|-|-//nsubj//118 immigrerat//VB|SUP|AKT//acl:relcl//116 från//PP//case//120 Norden//PM|NOM//obl//118 eller//KN//cc//123 från//PP//case//123 Europa//PM|NOM//conj//120 har//VB|PRS|AKT//ccomp//110 likartade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//127 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//127 hälsolägen//NN|UTR|SIN|DEF|NOM//obj//124 ,//MID//punct//135 trots//PP//mark//135 att//SN//mark//135 kvinnor//NN|UTR|PLU|IND|NOM//nsubj//135 i//PP//case//134 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//134 undersökningar//NN|UTR|PLU|IND|NOM//nmod//131 visat//VB|SUP|AKT//conj//39 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//135 ha//VB|INF|AKT//xcomp//135 betydligt//AB//advmod//139 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//140 hälsa//NN|UTR|SIN|IND|NOM//obj//137 än//KN//mark//142 män//NN|UTR|PLU|IND|NOM//acl//140 .//MAD//punct//135
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;Män//NN|UTR|PLU|IND|NOM//nsubj//153 som//HP|-|-|-//nsubj//146 immigrerat//VB|SUP|AKT//acl:relcl//144 från//PP//case//148 länder//NN|NEU|PLU|IND|NOM//obl//146 utanför//PP//case//150 Norden//PM|NOM//nmod//148 och//KN//cc//152 Europa//PM|NOM//conj//150 har//VB|PRS|AKT//parataxis//135 betydligt//AB//advmod//155 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//156 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//157 hälsa//NN|UTR|SIN|IND|NOM//obj//153 än//KN//mark//159 kvinnor//NN|UTR|PLU|IND|NOM//acl//157 som//HP|-|-|-//nsubj//161 immigrerat//VB|SUP|AKT//acl:relcl//159 från//PP//case//164 dessa//DT|UTR/NEU|PLU|DEF//det//164 länder//NN|NEU|PLU|IND|NOM//obl//161 .//MAD//punct//153
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;Oddskvoterna//NN|UTR|PLU|DEF|NOM//nsubj//171 i//PP//case//168 tabell//NN|UTR|SIN|IND|NOM//nmod//166 3//RG|NOM//nmod//166 är//VB|PRS|AKT//cop//171 korrigerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//153 för//PP//case//174 både//KN//cc//174 ålder//NN|UTR|SIN|IND|NOM//obl//171 och//KN//cc//177 långvarig//JJ|POS|UTR|SIN|IND|NOM//amod//177 sjukdom//NN|UTR|SIN|IND|NOM//conj//174 ,//MID//punct//180 vilket//HP|NEU|SIN|IND//nsubj//180 gör//VB|PRS|AKT//advcl//153 det//PN|NEU|SIN|DEF|SUB/OBJ//det//183 extra//AB//amod//183 intressant//JJ|POS|NEU|SIN|IND|NOM//obj//180 att//SN//mark//190 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//190 mellan//PP//case//187 männen//NN|UTR|PLU|DEF|NOM//nmod//185 är//VB|PRS|AKT//cop//190 så//AB//advmod//190 stor//JJ|POS|UTR|SIN|IND|NOM//acl//183 .//MAD//punct//39
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//2 tabell//NN|UTR|SIN|IND|NOM//nmod//2 4//RG|NOM//obl//3 redovisar//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 risken//NN|UTR|SIN|DEF|NOM//obj//3 för//PP//mark//8 att//IE//mark//8 ha//VB|INF|AKT//acl//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 former//NN|UTR|PLU|IND|NOM//obj//8 av//PP//case//13 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//13 ohälsa//NN|UTR|SIN|IND|NOM//nmod//10 bland//PP//case//15 kvinnor//NN|UTR|PLU|IND|NOM//obl//8 och//KN//cc//17 män//NN|UTR|PLU|IND|NOM//conj//15 som//HP|-|-|-//case//20 någon//DT|UTR|SIN|IND//det//20 gång//NN|UTR|SIN|IND|NOM//obl//8 eller//KN//cc//25 som//KN//case//24 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//24 gånger//NN|UTR|PLU|IND|NOM//obl//25 upplevt//VB|SUP|AKT//conj//8 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 behandling//NN|UTR|SIN|IND|NOM//obj//25 .//MAD//punct//3
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//31 de//DT|UTR/NEU|PLU|DEF//det//31 analyserna//NN|UTR|PLU|DEF|NOM//obl//34 har//VB|PRS|AKT//aux//34 vi//PN|UTR|PLU|DEF|SUB//nsubj//34 jämfört//VB|SUP|AKT//parataxis//3 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//34 med//PP//case//37 personer//NN|UTR|PLU|IND|NOM//obl//34 som//HP|-|-|-//nsubj//40 aldrig//AB//advmod//40 varit//VB|SUP|AKT//acl:relcl//37 med//PL//compound:prt//40 om//PP//case//44 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 behandling//NN|UTR|SIN|IND|NOM//obl//40 .//MAD//punct//3
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//48 tabell//NN|UTR|SIN|IND|NOM//nmod//48 4//RG|NOM//obl//51 kan//VB|PRS|AKT//aux//51 man//PN|UTR|SIN|IND|SUB//nsubj//51 utläsa//VB|INF|AKT//parataxis//3 ett//DT|NEU|SIN|IND//det//54 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//54 dos-respons-samband//NN|NEU|SIN|IND|NOM//obj//51 ,//MID//punct//62 eller//KN//cc//62 med//PP//case//59 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 ord//NN|NEU|PLU|IND|NOM//obl//62 ,//MID//punct//59 tydligt//AB|POS//advmod//62 se//VB|INF|AKT//conj//51 att//SN//mark//72 risken//NN|UTR|SIN|DEF|NOM//nsubj//72 för//PP//mark//67 att//IE//mark//67 ha//VB|INF|AKT//acl//64 dålig//JJ|POS|UTR|SIN|IND|NOM//amod//70 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//70 hälsa//NN|UTR|SIN|IND|NOM//obj//67 är//VB|PRS|AKT//cop//72 markant//JJ|POS|UTR|SIN|IND|NOM//ccomp//62 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//72 bland//PP//case//75 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//72 som//HP|-|-|-//nsubj//77 uppgett//VB|SUP|AKT//acl:relcl//75 att//SN//mark//82 de//DT|UTR/NEU|PLU|DEF//det//81 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//81 gånger//NN|UTR|PLU|IND|NOM//obl//82 upplevt//VB|SUP|AKT//ccomp//77 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 behandling//NN|UTR|SIN|IND|NOM//obj//82 ,//MID//punct//84 än//KN//advmod//88 bland//PP//case//88 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//82 som//HP|-|-|-//nsubj//90 uppgett//VB|SUP|AKT//acl:relcl//88 att//SN//mark//94 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//94 varit//VB|SUP|AKT//cop//94 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//90 för//PP//case//96 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//94 någon//DT|UTR|SIN|IND//det//98 gång//NN|UTR|SIN|IND|NOM//obl//94 .//MAD//punct//51
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;Risken//NN|UTR|SIN|DEF|NOM//nsubj//102 är//VB|PRS|AKT//cop//102 fördubblad//PC|PRF|UTR|SIN|IND|NOM//parataxis//51 ,//MID//punct//107 eller//KN//cc//107 mer//AB|KOM//advmod//107 än//KN//mark//107 fördubblad//PC|PRF|UTR|SIN|IND|NOM//conj//102 ,//MID//punct//110 bland//PP//case//110 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//107 som//HP|-|-|-//nsubj//116 vid//PP//case//114 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//114 tillfällen//NN|NEU|PLU|IND|NOM//obl//116 blivit//VB|SUP|AKT//aux:pass//116 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//110 ,//MID//punct//107 jämfört//PC|PRF|NEU|SIN|IND|NOM//advmod//120 med//PP//case//120 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//102 som//HP|-|-|-//nsubj//122 blivit//VB|SUP|AKT//acl:relcl//120 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//122 någon//DT|UTR|SIN|IND//det//125 gång//NN|UTR|SIN|IND|NOM//xcomp//122 .//MID//punct//102
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;Detta//DT|NEU|SIN|DEF//nsubj//131 dos-responssamband//NN|NEU|SIN|IND|NOM//cop//131 är//VB|PRS|AKT//cop//131 något//AB//det//131 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//102 bland//PP//case//133 kvinnor//NN|UTR|PLU|IND|NOM//nmod//131 än//KN//mark//136 bland//PP//case//136 män//NN|UTR|PLU|IND|NOM//obl//131 .//MAD//punct//102
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//2 tabell//NN|UTR|SIN|IND|NOM//nmod//2 5//RG|NOM//obl//3 redovisar//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 risken//NN|UTR|SIN|DEF|NOM//obj//3 för//PP//mark//8 att//IE//mark//8 ha//VB|INF|AKT//acl//5 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//10 ohälsa//NN|UTR|SIN|IND|NOM//obj//8 bland//PP//case//12 kvinnor//NN|UTR|PLU|IND|NOM//obl//8 och//KN//cc//14 män//NN|UTR|PLU|IND|NOM//conj//12 som//HP|-|-|-//nsubj//16 upplevt//VB|SUP|AKT//acl:relcl//14 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 behandling//NN|UTR|SIN|IND|NOM//obj//16 inom//PP//case//20 sjukvården//NN|UTR|SIN|DEF|NOM//obl//16 ,//MID//punct//8 på//PP//case//23 arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//obl//8 ,//MID//punct//25 försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//23 eller//KN//cc//28 hos//PP//case//28 socialtjänsten//NN|UTR|SIN|DEF|NOM//conj//23 ,//MID//punct//32 samt//KN//cc//32 av//PP//case//32 hyresvärd//NN|UTR|SIN|IND|NOM//conj//8 eller//KN//cc//34 bostadsförmedlare//NN|UTR|SIN|IND|NOM//conj//32 .//MAD//punct//3
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;I//PP//case//38 dessa//DT|UTR/NEU|PLU|DEF//det//38 analyser//NN|UTR|PLU|IND|NOM//obl//39 har//VB|PRS|AKT//parataxis//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//39 jämfört//AB//compound:prt//39 med//PP//case//43 personer//NN|UTR|PLU|IND|NOM//obl//39 som//HP|-|-|-//nsubj//46 inte//AB//advmod//46 varit//VB|SUP|AKT//acl:relcl//43 med//PL//compound:prt//46 om//SN//case//50 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 behandling//NN|UTR|SIN|IND|NOM//obl//46 i//PP//case//53 dessa//DT|UTR/NEU|PLU|DEF//det//53 sammanhang//NN|NEU|PLU|IND|NOM//nmod//50 .//MAD//punct//39
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;Kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//56 behandling//NN|UTR|SIN|IND|NOM//nsubj//60 inom//PP//case//58 sjukvården//NN|UTR|SIN|DEF|NOM//nmod//56 var//VB|PRT|AKT//cop//60 kopplat//PC|PRF|NEU|SIN|IND|NOM//advcl//39 till//PP//case//65 en//DT|UTR|SIN|IND//det//65 påtagligt//AB|POS//advmod//64 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 risk//NN|UTR|SIN|IND|NOM//obl//60 för//PP//case//68 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//68 ohälsa//NN|UTR|SIN|IND|NOM//nmod//65 bland//PP//case//70 kvinnor//NN|UTR|PLU|IND|NOM//nmod//68 än//KN//mark//73 bland//PP//case//73 män//NN|UTR|PLU|IND|NOM//nmod//65 ,//MID//punct//82 även//AB//mark//82 om//SN//fixed//75 dåligt//AB|POS//advmod//78 psykiskt//JJ|POS|NEU|SIN|IND|NOM//amod//79 välbefinnande//NN|NEU|SIN|IND|NOM//nsubj//82 var//VB|PRT|AKT//cop//82 signifikant//AB|POS//advmod//82 relaterat//PC|PRF|NEU|SIN|IND|NOM//advcl//60 till//PP//case//85 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 behandling//NN|UTR|SIN|IND|NOM//obl//82 inom//PP//case//87 sjukvården//NN|UTR|SIN|DEF|NOM//nmod//85 även//AB//advmod//90 bland//PP//case//90 män//NN|UTR|PLU|IND|NOM//obl//82 .//MAD//punct//60
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;När//HA//mark//94 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//94 gäller//VB|PRS|AKT//advcl//60 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 behandling//NN|UTR|SIN|IND|NOM//obj//94 som//HP|-|-|-//nsubj//98 ägt//VB|SUP|AKT//acl:relcl//96 rum//NN|NEU|SIN|IND|NOM//compound:prt//98 på//PP//case//101 arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//obl//98 ,//MID//punct//103 försäkringskassan//NN|UTR|SIN|DEF|NOM//conj//96 eller//KN//cc//106 hos//PP//case//106 socialtjänsten//NN|UTR|SIN|DEF|NOM//conj//96 så//AB//advmod//109 är//VB|PRS|AKT//cop//109 risken//NN|UTR|SIN|DEF|NOM//nsubj//3 att//IE//mark//111 ha//VB|INF|AKT//acl//109 svår//JJ|POS|UTR|SIN|IND|NOM//amod//113 ångest//NN|UTR|SIN|IND|NOM//obj//111 och//KN//cc//116 att//IE//mark//116 använda//VB|INF|AKT//conj//111 antidepressiv//JJ|POS|UTR|SIN|IND|NOM//amod//118 medicin//NN|UTR|SIN|IND|NOM//obj//116 eller//KN//cc//120 lugnade//VB|PRT|AKT//conj//109 medicin//NN|UTR|SIN|IND|NOM//obj//120 betydligt//AB//advmod//123 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//120 bland//PP//case//125 män//NN|UTR|PLU|IND|NOM//nmod//123 än//KN//advmod//128 bland//PP//case//128 kvinnor//NN|UTR|PLU|IND|NOM//obl//120 .//MAD//punct//109
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Psykisk ohälsa;Samma//DT|UTR/NEU|SIN/PLU|IND//det//131 skillnad//NN|UTR|SIN|IND|NOM//appos//109 mellan//PP//case//133 effekten//NN|UTR|SIN|DEF|NOM//nmod//131 på//PP//case//136 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//136 ohälsa//NN|UTR|SIN|IND|NOM//nmod//133 gäller//VB|PRS|AKT//xcomp//3 kränkande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//139 behandling//NN|UTR|SIN|IND|NOM//obj//137 som//HP|-|-|-//nsubj:pass//141 utförts//VB|SUP|SFO//acl:relcl//139 av//PP//case//143 hyresvärd//NN|UTR|SIN|IND|NOM//obl:agent//141 eller//KN//cc//146 av//PP//case//146 bostadsförmedlare//NN|UTR|PLU|IND|NOM//conj//143 .//MAD//punct//3

2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Var har kränkande behandling skett? Fysisk ohälsa;I//PP//case//2 tabell//NN|UTR|SIN|IND|NOM//nmod//2 6//RG|NOM//obl//3 redovisar//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 förekomst//NN|UTR|SIN|IND|NOM//obj//3 av//PP//case//8 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 mått//NN|NEU|PLU|IND|NOM//nmod//5 på//PP//case//11 fysisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 ohälsa//NN|UTR|SIN|IND|NOM//nmod//8 (//PAD//punct//14 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 hälsotillstånd//NN|NEU|PLU|IND|NOM//appos//5 ,//MID//punct//14 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 besvär//NN|NEU|PLU|IND|NOM//conj//14 av//PP//case//19 värk//NN|UTR|SIN|IND|NOM//nmod//17 eller//KN//cc//21 smärta//NN|UTR|SIN|IND|NOM//conj//19 i//PP//case//23 rörelseorganen//NN|NEU|PLU|DEF|NOM//nmod//21 och//KN//cc//30 både//KN//cc//26 akuta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 och//KN//cc//28 kroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//26 kroppsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 symtom//NN|NEU|PLU|IND|NOM//conj//19 )//PAD//punct//14 i//PP//case//33 relation//NN|UTR|SIN|IND|NOM//obl//3 till//PP//case//35 födelseland//NN|NEU|SIN|IND|NOM//nmod//33 efter//PP//case//37 kolligering//NN|UTR|SIN|IND|NOM//nmod//33 för//PP//case//39 ålder//NN|UTR|SIN|IND|NOM//nmod//33 och//KN//cc//42 långvarig//JJ|POS|UTR|SIN|IND|NOM//amod//42 sjukdom//NN|UTR|SIN|IND|NOM//conj//39 .//MAD//punct//3
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Var har kränkande behandling skett? Fysisk ohälsa;I//PP//case//46 dessa//DT|UTR/NEU|PLU|DEF//det//46 analyser//NN|UTR|PLU|IND|NOM//obl//47 har//VB|PRS|AKT//parataxis//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//47 jämfört//AB//advmod//47 med//PP//mark//52 personer//NN|UTR|PLU|IND|NOM//obl//52 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//47 i//PP//case//54 Sverige//PM|NOM//obl//52 .//MAD//punct//3
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Var har kränkande behandling skett? Fysisk ohälsa;Resultaten//NN|NEU|PLU|DEF|NOM//nsubj//57 visar//VB|PRS|AKT//parataxis//3 att//SN//mark//66 ju//KN//advmod//63 längre//AB|KOM//advmod//61 bort//AB//advmod//63 från//PP//case//63 Sverige//PM|NOM//obl//66 man//PN|UTR|SIN|IND|SUB//nsubj//66 är//VB|PRS|AKT//cop//66 född//PC|PRF|UTR|SIN|IND|NOM//ccomp//57 desto//AB//advmod//68 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 risk//NN|UTR|SIN|IND|NOM//obj//66 för//PP//case//72 fysisk//JJ|POS|UTR|SIN|IND|NOM//amod//72 ohälsa//NN|UTR|SIN|IND|NOM//nmod//69 .//MAD//punct//66
2 Svenska empiriska studier av sambandet mellan diskriminering och psykisk och fysisk ohälsa bland utlandsfödda Bakgrund / Var har kränkande behandling skett? Fysisk ohälsa;Största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//75 hälsorisken//NN|UTR|SIN|DEF|NOM//nsubj:pass//76 observerades//VB|PRT|SFO//parataxis//66 i//PP//case//78 sambandet//NN|NEU|SIN|DEF|NOM//obl//76 med//PP//case//82 dåligt//AB|POS//amod//82 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//82 hälsotillstånd//NN|NEU|SIN|IND|NOM//nmod//78 .//MAD//punct//57
