Urkunden I T iden ;–//RG|NOM//punct//3 en//DT|UTR|SIN|IND//det//3 straffrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//3 anpassning//NN|UTR|SIN|IND|NOM//ROOT//3
3 Internationella förhållanden;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//12 måste//VB|PRS|AKT//aux//12 ske//VB|INF|AKT//parataxis//1 i//PP//case//14 syfte//NN|NEU|SIN|IND|NOM//obl//12 att//SN//mark//21 det//DT|NEU|SIN|DEF//det//18 falska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 instrumentet//NN|NEU|SIN|DEF|NOM//nsubj:pass//21 kommer//VB|PRS|AKT//aux//21 att//IE//mark//21 användas//VB|INF|SFO//advcl//12 för//PP//mark//24 att//IE//mark//24 förmå//VB|INF|AKT//advcl//21 annan//JJ|POS|UTR|SIN|IND|NOM//obj//24 att//IE//mark//27 godta//VB|INF|AKT//advcl//24 instrumentet//NN|NEU|SIN|DEF|NOM//obj//27 som//KN//mark//30 äkta//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//27 och//KN//cc//34 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//34 därigenom//AB//advmod//34 företar//VB|PRS|AKT//conj//27 eller//KN//cc//36 underlåter//VB|PRS|AKT//conj//34 att//IE//mark//38 företa//VB|INF|AKT//xcomp//36 en//DT|UTR|SIN|IND//det//40 disposition//NN|UTR|SIN|IND|NOM//obj//38 till//PP//case//46 sitt//PS|NEU|SIN|DEF//nmod:poss//46 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//46 eller//KN//cc//45 annans//PS|UTR/NEU|SIN/PLU|DEF//conj//43 förfång//NN|NEU|SIN|IND|NOM//obl//38 .//MAD//punct//1
3 Internationella förhållanden;Båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 delarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//54 i//PP//case//52 detta//DT|NEU|SIN|DEF//fixed//50 uppsåtskrav//NN|NEU|SIN|IND|NOM//nmod//49 måste//VB|PRS|AKT//aux//54 bevisas//VB|INF|SFO//parataxis//1 .//MAD//punct//1
3 Internationella förhållanden;" //_SP////55 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//59 är//VB|PRS|AKT//cop//59 tillräckligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 att//SN//mark//62 gärningsmannen//NN|UTR|SIN|DEF|NOM//nsubj//62 hade//VB|PRT|AKT//csubj//59 detta//DT|NEU|SIN|DEF//det//64 uppsåt//NN|NEU|SIN|IND|NOM//obj//62 när//HA//mark//67 instrumentet//NN|NEU|SIN|DEF|NOM//nsubj:pass//67 framställdes//VB|PRT|SFO//advcl//62 ;//MID//punct//59"
3 Internationella förhållanden;den//DT|UTR|SIN|DEF//det//71 avsedda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//71 följden//NN|UTR|SIN|DEF|NOM//nsubj:pass//74 behöver//VB|PRS|AKT//aux//74 inte//AB//advmod//74 realiseras//VB|INF|SFO//parataxis//59 .//MAD//punct//59
3 Internationella förhållanden; //_SP////75 Å//PP//case//79 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 sidan//NN|UTR|SIN|DEF|NOM//appos//59 måste//VB|PRS|AKT//aux//84 det//DT|NEU|SIN|DEF//det//83 överskjutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 uppsåtet//NN|NEU|SIN|DEF|NOM//nsubj//84 ha//VB|INF|AKT//aux//85 förelegat//VB|SUP|AKT//xcomp//1 redan//AB//advmod//85 när//HA//mark//89 instrumentet//NN|NEU|SIN|DEF|NOM//nsubj:pass//89 framställdes//VB|PRT|SFO//advcl//85 .//MAD//punct//1
3 Internationella förhållanden; //_SP////90 I//PP//case//93 praktiken//NN|UTR|SIN|DEF|NOM//obl//1 är//VB|PRS|AKT//cop//97 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//97 ofta//AB|POS//advmod//97 svårt//JJ|POS|NEU|SIN|IND|NOM//ROOT//97 att//IE//mark//99 bevisa//VB|INF|AKT//csubj//97 brott//NN|NEU|SIN|IND|NOM//obj//99 enligt//PP//case//102 sec//NN|UTR|SIN|IND|NOM//obl//99 .//MAD//punct//97
3 Internationella förhållanden;1//RG|NOM//nummod//111 om//PP//case//108 det//DT|NEU|SIN|DEF//det//108 förfalskade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//108 instrumentet//NN|NEU|SIN|DEF|NOM//nsubj//111 är//VB|PRS|AKT//cop//111 en//DT|UTR|SIN|IND//det//111 fotokopia//NN|UTR|SIN|IND|NOM//appos//97 (//PAD//punct//111 i//PP//advmod//115 synnerhet//NN|UTR|SIN|IND|NOM//fixed//113 färgkopia//UO//appos//111 )//PAD//punct//111 då//HA//mark//122 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//122 normalt//AB|POS//advmod//122 är//VB|PRS|AKT//cop//122 helt//AB|POS//advmod//122 lagligt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//111 att//IE//mark//124 framställa//VB|INF|AKT//csubj//122 kopior//NN|UTR|PLU|IND|NOM//obj//124 just//AB//advmod//128 såsom//KN//mark//128 kopior//NN|UTR|PLU|IND|NOM//advcl//122 och//KN//cc//133 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//133 inte//AB//advmod//133 kan//VB|PRS|AKT//aux//133 uteslutas//VB|INF|SFO//conj//122 att//SN//mark//137 avsikten//NN|UTR|SIN|DEF|NOM//nsubj//137 att//IE//mark//137 använda//VB|INF|AKT//csubj//133 kopian//NN|UTR|SIN|DEF|NOM//obj//137 såsom//KN//mark//143 ett//DT|NEU|SIN|IND//det//142 äkta//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//142 dokument//NN|NEU|SIN|IND|NOM//nsubj//143 uppstår//VB|PRS|AKT//advcl//137 först//AB//advmod//143 efter//PP//mark//150 att//SN//mark//150 instrumentet//NN|NEU|SIN|DEF|NOM//nsubj:pass//150 redan//AB//advmod//150 har//VB|PRS|AKT//aux//150 framställts//VB|SUP|SFO//advcl//143 .//MAD//punct//111
3 Internationella förhållanden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//155 kan//VB|PRS|AKT//aux//155 även//AB//advmod//155 anmärkas//VB|INF|SFO//conj//97 att//SN//mark//158 doktrinen//NN|UTR|SIN|DEF|NOM//nsubj//158 betraktar//VB|PRS|AKT//csubj//155 problemet//NN|NEU|SIN|DEF|NOM//obj//158 med//PP//case//161 instrument//NN|NEU|PLU|IND|NOM//nmod//159 som//HP|-|-|-//nsubj:pass//163 framställts//VB|SUP|SFO//acl:relcl//161 i//PP//case//167 helt//AB|POS//advmod//166 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//167 form//NN|UTR|SIN|IND|NOM//obl//163 och//KN//cc//170 sedan//AB//advmod//170 skickas//VB|PRS|SFO//conj//163 genom//PP//case//172 e-post//NN|UTR|SIN|IND|NOM//obl//170 som//KN//mark//174 olöst//JJ|POS|UTR|SIN|IND|NOM//xcomp//170 .//MAD//punct//97
3 Internationella förhållanden;Sec//PM|NOM//ROOT//0 .//MAD//punct//0
3 Internationella förhållanden;2//RG|NOM//nummod//3 kriminaliserar//VB|PRS|AKT//parataxis//0 kopiering//NN|UTR|SIN|IND|NOM//obj//3 av//PP//case//8 ett//DT|NEU|SIN|IND//det//8 falskt//JJ|POS|NEU|SIN|IND|NOM//amod//8 instrument//NN|NEU|SIN|IND|NOM//nmod//4 och//KN//cc//12 liksom//AB//mark//12 med//PP//case//12 sec//NN|UTR|SIN|IND|NOM//conj//8 .//MAD//punct//3
3 Internationella förhållanden;1//RG|NOM//punct//3 består//VB|PRS|AKT//conj//3 brottet//NN|NEU|SIN|DEF|NOM//nsubj//15 i//PP//case//19 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 framställningshandlingen//NN|UTR|SIN|DEF|NOM//obl//15 .//MAD//punct//3
3 Internationella förhållanden;Även//AB//advmod//24 i//PP//case//24 detta//DT|NEU|SIN|DEF//det//24 fall//NN|NEU|SIN|IND|NOM//obl//25 krävs//VB|PRS|SFO//parataxis//3 att//SN//mark//28 gärningsmannen//NN|UTR|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//dep//25 uppsåt//NN|NEU|SIN|IND|NOM//obj//28 att//IE//mark//31 förmå//VB|INF|AKT//acl//29 en//DT|UTR|SIN|IND//det//34 annan//JJ|POS|UTR|SIN|IND|NOM//amod//34 person//NN|UTR|SIN|IND|NOM//obj//31 att//IE//mark//36 godta//VB|INF|AKT//advcl//31 instrumentet//NN|NEU|SIN|DEF|NOM//obj//36 (//PAD//punct//43 som//KN//mark//43 en//DT|UTR|SIN|IND//det//41 ”//PAD//nmod//43 äkta//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//43 kopia//NN|UTR|SIN|IND|NOM//appos//36 ”//PM|NOM//obl//28 )//PAD//punct//3 och//KN//cc//48 därigenom//AB//advmod//48 företa//VB|INF|AKT//conj//3 en//DT|UTR|SIN|IND//det//50 disposition//NN|UTR|SIN|IND|NOM//obj//48 till//PP//case//55 sitt//PS|NEU|SIN|DEF//nmod:poss//55 eller//KN//cc//54 annans//PS|UTR/NEU|SIN/PLU|DEF//conj//52 förfång//NN|NEU|SIN|IND|NOM//nmod//50 .//MAD//punct//3
3 Internationella förhållanden;För//PP//case//58 straffbarhet//NN|UTR|SIN|IND|NOM//obl//59 krävs//VB|PRS|SFO//conj//3 därutöver//AB//advmod//59 att//SN//mark//90 den//DT|UTR|SIN|DEF//det//63 förlaga//NN|UTR|SIN|IND|NOM//nsubj//69 som//HP|-|-|-//nsubj:pass//65 kopieras//VB|PRS|SFO//acl:relcl//63 är//VB|PRS|AKT//cop//69 ett//DT|NEU|SIN|IND//det//69 falskt//JJ|POS|NEU|SIN|IND|NOM//amod//69 instrument//NN|NEU|SIN|IND|NOM//nsubj//90 enligt//PP//case//72 de//DT|UTR/NEU|PLU|DEF//det//72 kriterier//NN|NEU|PLU|IND|NOM//nmod//69 som//HP|-|-|-//nsubj:pass//74 diskuterats//VB|SUP|SFO//acl:relcl//72 ovan//AB//advmod//74 och//KN//cc//79 att//SN//mark//79 gärningsmannen//NN|UTR|SIN|DEF|NOM//nsubj//79 vet//VB|PRS|AKT//conj//74 eller//KN//cc//81 tror//VB|PRS|AKT//conj//79 att//SN//mark//87 förlagen//NN|NEU|PLU|DEF|NOM//nsubj//87 är//VB|PRS|AKT//cop//87 ett//DT|NEU|SIN|IND//det//87 falskt//JJ|POS|NEU|SIN|IND|NOM//amod//87 instrument//NN|NEU|SIN|IND|NOM//ccomp//81 .//MAD//punct//69
3 Internationella förhållanden;Att//IE//mark//90 kopiera//VB|INF|AKT//csubj//97 ett//DT|NEU|SIN|IND//det//93 äkta//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 instrument//NN|NEU|SIN|IND|NOM//obj//90 är//VB|PRS|AKT//cop//97 alltså//AB//advmod//97 inget//DT|NEU|SIN|IND//det//97 brott//NN|NEU|SIN|IND|NOM//nsubj:pass//59 enligt//PP//case//99 sec//NN|UTR|SIN|IND|NOM//nmod//97 .//MAD//punct//97
3 Internationella förhållanden;2//RG|NOM//punct//3 .//MAD//punct//3
3 Internationella förhållanden;En//DT|UTR|SIN|IND//det//105 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//105 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//109 för//PP//case//107 kopior//NN|UTR|PLU|IND|NOM//nmod//105 är//VB|PRS|AKT//cop//109 nödvändig//JJ|POS|UTR|SIN|IND|NOM//conj//3 i//PP//case//113 den//DT|UTR|SIN|DEF//det//113 engelska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//113 lagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//109 av//PP//case//116 systematiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//116 skäl//NN|NEU|PLU|IND|NOM//nmod//113 och//KN//cc//118 hänger//VB|PRS|AKT//conj//3 ihop//PL//compound:prt//118 med//PP//mark//130 hur//HA//advmod//130 ”//PAD//punct//123 instrument//NN|NEU|PLU|IND|NOM//nsubj:pass//130 ”//PM|NOM//punct//123 och//KN//cc//127 ”//PAD//punct//127 falskhet//NN|UTR|SIN|IND|NOM//conj//123 ”//PM|NOM//punct//123 har//VB|PRS|AKT//aux//130 definierats//VB|SUP|SFO//advcl//118 .//MAD//punct//3
3 Internationella förhållanden;Sec//PM|NOM//ROOT//0 .//MAD//punct//0
3 Internationella förhållanden;3//RG|NOM//nummod//5 och//KN//cc//2 4//RG|NOM//nummod//2 FCA//PM|NOM//nsubj//7 1981//RG|NOM//nummod//5 kriminaliserar//VB|PRS|AKT//parataxis//0 bruk//NN|NEU|SIN|IND|NOM//obj//7 av//PP//case//12 ett//DT|NEU|SIN|IND//det//12 falskt//JJ|POS|NEU|SIN|IND|NOM//amod//12 instrument//NN|NEU|SIN|IND|NOM//nmod//8 respektive//AB//cc//14 bruk//NN|NEU|SIN|IND|NOM//conj//12 av//PP//case//17 en//DT|UTR|SIN|IND//det//17 kopia//NN|UTR|SIN|IND|NOM//nmod//14 av//PP//case//21 ett//DT|NEU|SIN|IND//det//21 falskt//JJ|POS|NEU|SIN|IND|NOM//amod//21 instrument//NN|NEU|SIN|IND|NOM//nmod//17 .//MAD//punct//7
3 Internationella förhållanden;"I//PP//case//24 doktrinen//NN|UTR|SIN|DEF|NOM//obl//27 har//VB|PRS|AKT//aux//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 framhållits//VB|SUP|SFO//parataxis//7 att//SN//mark//32 ”//PAD//punct//30 bruk//NN|NEU|SIN|IND|NOM//nsubj//32 ”//PN|UTR|PLU|DEF|SUB//punct//30 föreligger//VB|PRS|AKT//ccomp//27 när//HA//mark//38 ett//DT|NEU|SIN|IND//det//36 falskt//JJ|POS|NEU|SIN|IND|NOM//amod//36 instrument//NN|NEU|SIN|IND|NOM//nsubj:pass//38 har//VB|PRS|AKT//aux//38 kommunicerats//VB|SUP|SFO//advcl//32 till//PP//case//41 en//DT|UTR|SIN|IND//det//41 annan//JJ|POS|UTR|SIN|IND|NOM//obl//38 eller//KN//cc//48 när//HA//mark//48 det//DT|NEU|SIN|DEF//det//46 falska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 instrumentet//NN|NEU|SIN|DEF|NOM//nsubj:pass//48 har//VB|PRS|AKT//aux//48 placerats//VB|SUP|SFO//conj//32 på//PP//case//51 ett//DT|NEU|SIN|IND//det//51 ställe//NN|NEU|SIN|IND|NOM//obl//48 där//HA//advmod//55 annan//JJ|POS|UTR|SIN|IND|NOM//nsubj//55 kan//VB|PRS|AKT//aux//55 se//VB|INF|AKT//acl:relcl//51 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//55 (//PAD//punct//51 t.ex.//AB|AN//advmod//61 en//DT|UTR|SIN|IND//det//61 förfalskad//PC|PRF|UTR|SIN|IND|NOM//amod//61 parkeringsbiljett//NN|UTR|SIN|IND|NOM//appos//51 )//PAD//punct//27 ;//MID//punct//65"
3 Internationella förhållanden;mer//AB|KOM//advmod//65 tveksamt//JJ|POS|NEU|SIN|IND|NOM//conj//0 är//VB|PRS|AKT//cop//65 om//SN//mark//70 man//PN|UTR|SIN|IND|SUB//nsubj//70 har//VB|PRS|AKT//aux//70 brukat//VB|SUP|AKT//csubj//65 ett//DT|NEU|SIN|IND//det//73 falskt//JJ|POS|NEU|SIN|IND|NOM//amod//73 instrument//NN|NEU|SIN|IND|NOM//obj//70 i//PP//mark//79 och//KN//fixed//74 med//PP//fixed//74 att//SN//mark//79 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//79 skickas//VB|PRS|SFO//advcl//70 till//PP//case//82 en//DT|UTR|SIN|IND//det//82 annan//JJ|POS|UTR|SIN|IND|NOM//obl//79 ,//MID//punct//88 men//KN//cc//88 i//PP//case//87 detta//DT|NEU|SIN|DEF//det//87 fall//NN|NEU|SIN|IND|NOM//obl//88 aktualiseras//VB|PRS|SFO//conj//70 i//PP//case//92 vart//DT|NEU|SIN|IND//det//92 fall//NN|NEU|SIN|IND|NOM//fixed//90 ansvar//NN|NEU|SIN|IND|NOM//obl//88 för//PP//case//94 försök//NN|NEU|PLU|IND|NOM//nmod//92 .//MAD//punct//65
3 Internationella förhållanden;Slutligen//AB//advmod//2 är//VB|PRS|AKT//cop//2 innehav//NN|NEU|SIN|IND|NOM//ROOT//2 av//PP//case//4 förfalskningar//NN|UTR|PLU|IND|NOM//obl//2 av//PP//case//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 specificerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 instrument//NN|NEU|PLU|IND|NOM//nmod//4 t.ex.//AB|AN//advmod//10 postväxlar//NN|UTR|PLU|IND|NOM//appos//4 ,//MID//punct//12 frimärken//NN|NEU|PLU|IND|NOM//conj//10 ,//MID//punct//12 pass//NN|NEU|PLU|IND|NOM//conj//10 osv.//AB|AN//conj//10 kriminaliserat//PC|PRF|NEU|SIN|IND|NOM//advcl//2 enligt//PP//case//18 sec//NN|UTR|SIN|IND|NOM//obl//16 .//MAD//punct//2
3 Internationella förhållanden;5//RG|NOM//nummod//21 FCA//PM|NOM//appos//2 1981//RG|NOM//nummod//21 .//MAD//punct//2
3 Internationella förhållanden;Förenade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//1 kungariket//NN|NEU|SIN|DEF|NOM//nsubj//2 undertecknade//VB|PRT|AKT//ROOT//2 Europarådets//PM|GEN//nmod:poss//4 konvention//NN|UTR|SIN|IND|NOM//obj//2 om//PP//case//7 IT-relaterad//PC|PRF|UTR|SIN|IND|NOM//amod//7 brottslighet//NN|UTR|SIN|IND|NOM//nmod//4 den//DT|UTR|SIN|DEF//det//10 23//RG|NOM//nummod//10 november//NN|UTR|SIN|IND|NOM//obl//2 2001//RG|NOM//nummod//10 men//KN//cc//16 har//VB|PRS|AKT//aux//16 ännu//AB//advmod//16 inte//AB//advmod//16 ratificerat//VB|SUP|AKT//conj//2 konventionen//NN|UTR|SIN|DEF|NOM//obj//16 .//MAD//punct//2
3 Internationella förhållanden;En//DT|UTR|SIN|IND//det//21 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 reform//NN|UTR|SIN|IND|NOM//nsubj:pass//28 på//PP//case//24 området//NN|NEU|SIN|DEF|NOM//nmod//24 ITbrottslighet//NN|UTR|SIN|IND|NOM//nmod//21 har//VB|PRS|AKT//aux//28 emellertid//AB//advmod//28 redan//AB//advmod//28 genomförts//VB|SUP|SFO//parataxis//2 genom//PP//case//31 Computer//PM|NOM//nmod//31 Misuse//PM|NOM//obl//28 Act//PM|NOM//flat//31 (//PAD//punct//31 CMA//NN|AN//appos//31 )//PAD//punct//34 1990//RG|NOM//nummod//31 .//MAD//punct//2
3 Internationella förhållanden;Sec//PM|NOM//ROOT//0 .//MAD//punct//0
3 Internationella förhållanden;3//RG|NOM//nsubj//6 i//PP//case//4 CMA//PM|NOM//obl//6 1990//RG|NOM//nummod//4 kriminaliserar//VB|PRS|AKT//parataxis//0 olovliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 modifieringar//NN|UTR|PLU|IND|NOM//obj//6 av//PP//case//10 data//NN|NEU|PLU|IND|NOM//nmod//8 och//KN//cc//12 har//VB|PRS|AKT//conj//6 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 lydelse//NN|UTR|SIN|IND|NOM//obj//12 ://MAD//punct//6
3 Internationella förhållanden;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 gäller//VB|PRS|AKT//ROOT//1 således//AB//advmod//1 olovlig//JJ|POS|UTR|SIN|IND|NOM//amod//4 manipulering//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//7 alla//DT|UTR/NEU|PLU|IND/DEF//det//7 former//NN|UTR|PLU|IND|NOM//nmod//4 av//PP//case//9 data//NN|NEU|PLU|IND|NOM//nmod//7 och//KN//cc//11 inkluderar//VB|PRS|AKT//conj//1 alltså//AB//advmod//11 ,//MID//punct//1 men//KN//cc//17 är//VB|PRS|AKT//cop//17 inte//AB//advmod//17 begränsad//PC|PRF|UTR|SIN|IND|NOM//conj//1 till//PP//compound:prt//17 ,//MID//punct//20 data//NN|NEU|PLU|IND|NOM//obl//17 som//HP|-|-|-//nsubj//22 har//VB|PRS|AKT//acl:relcl//20 karaktär//NN|UTR|SIN|IND|NOM//obj//22 av//PP//case//26 ”//PAD//punct//26 instrument//NN|NEU|PLU|IND|NOM//nmod//23 ”//PAD//punct//17 enligt//PP//case//29 FCA//PM|NOM//obl//17 1981//RG|NOM//nummod//29 .//MAD//punct//1
3 Internationella förhållanden;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//35 är//VB|PRS|AKT//cop//35 emellertid//AB//advmod//35 tänkt//PC|PRF|NEU|SIN|IND|NOM//parataxis//1 främst//AB|SUV//advmod//35 som//KN//case//39 en//DT|UTR|SIN|IND//det//39 motsvarighet//NN|UTR|SIN|IND|NOM//obl//35 till//PP//case//41 skadegörelsebrottet//NN|NEU|SIN|DEF|NOM//nmod//39 när//HA//mark//45 angreppsobjekt//NN|UTR|SIN|IND|NOM//nsubj//45 inte//AB//advmod//45 har//VB|PRS|AKT//advcl//35 någon//DT|UTR|SIN|IND//det//48 fysisk//JJ|POS|UTR|SIN|IND|NOM//amod//48 form//NN|UTR|SIN|IND|NOM//obj//45 .//MAD//punct//35
3 Internationella förhållanden;Den//DT|UTR|SIN|DEF//det//2 engelska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 kan//VB|PRS|AKT//aux//6 emellertid//AB//advmod//6 ändå//AB//advmod//6 anses//VB|INF|SFO//ROOT//6 ha//VB|INF|AKT//aux//8 uppfyllt//VB|SUP|AKT//xcomp//6 kravet//NN|NEU|SIN|DEF|NOM//obj//8 som//HP|-|-|-//nsubj:pass//11 ställts//VB|SUP|SFO//acl:relcl//9 i//PP//case//14 konventionens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 art//NN|UTR|SIN|IND|NOM//obl//11 .//MAD//punct//6
3 Internationella förhållanden;7//RG|NOM//punct//26 då//HA//fixed//16 ”//PAD//punct//19 instrument//NN|NEU|PLU|IND|NOM//nsubj//26 ”//PAD//punct//19 enligt//PP//case//22 sec//NN|UTR|SIN|IND|NOM//nmod//19 .//MAD//punct//19
3 Internationella förhållanden;8(1)(d//RG|NOM//conj//19 )//PAD//punct//19 omfattar//VB|PRS|AKT//parataxis//6 ”//UO//punct//26 any//UO//amod//29 disc//UO//obl//26 ,//MID//punct//31 tape//UO//conj//29 ,//MID//punct//34 sound//UO//amod//34 track//UO//conj//29 or//UO//punct//37 other//UO//nmod//37 device//UO//nmod//34 on//UO//punct//26 or//UO//punct//26 in//UO//advmod//26 which//UO//amod//42 information//UO//obj//26 is//UO//nmod//42 recorded//UO//obj//26 or//UO//punct//48 stored//UO//amod//47 by//UO//nmod:poss//48 mechanical//UO//nmod//44 ,//MID//punct//50 electronic//UO//conj//44 or//UO//punct//44 other//UO//case//53 means//UO//obl//26 ”//PAD//punct//26 .//MAD//punct//26
3 Internationella förhållanden;3.5.3//RG|NOM//nmod//57 Tyskland//PM|NOM//obj//26
3 Internationella förhållanden;De//DT|UTR/NEU|PLU|DEF//det//2 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//11 som//HP|-|-|-//nsubj//4 reglerar//VB|PRS|AKT//acl:relcl//2 förfalskning//NN|UTR|SIN|IND|NOM//obj//4 och//KN//cc//9 därtill//AB//advmod//9 relaterad//PC|PRF|UTR|SIN|IND|NOM//amod//9 brottslighet//NN|UTR|SIN|IND|NOM//conj//5 är//VB|PRS|AKT//cop//11 närbesläktad//JJ|POS|UTR|SIN|IND|NOM//ROOT//11 med//PP//case//13 regleringen//NN|UTR|SIN|DEF|NOM//obl//11 enligt//PP//case//16 tysk//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//16 rätt//NN|UTR|SIN|IND|NOM//obl//11 i//PP//case//22 både//KN//cc//19 systematiskt//JJ|POS|NEU|SIN|IND|NOM//amod//22 och//KN//cc//21 terminologiskt//JJ|POS|NEU|SIN|IND|NOM//conj//19 hänseende//NN|NEU|SIN|IND|NOM//nmod//16 även//AB//mark//29 om//SN//fixed//23 de//DT|UTR/NEU|PLU|DEF//det//27 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 brotten//NN|NEU|PLU|DEF|NOM//nsubj:pass//29 har//VB|PRS|AKT//aux//29 grupperats//VB|SUP|SFO//advcl//11 på//PP//case//34 ett//DT|NEU|SIN|IND//det//34 något//AB//advmod//33 annorlunda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 sätt//NN|NEU|SIN|IND|NOM//obl//29 i//PP//case//39 den//DT|UTR|SIN|DEF//det//38 tyska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 strafflagen//NN|UTR|SIN|DEF|NOM//nmod//39 Strafgesetzbuch//PM|NOM//nmod//34 (//PAD//punct//41 StGB//PM|NOM//appos//39 )//PAD//punct//41 jämfört//PC|PRF|NEU|SIN|IND|NOM//advmod//11 med//PP//case//45 brottsbalken//NN|UTR|SIN|DEF|NOM//obl//43 .//MAD//punct//11
3 Internationella förhållanden;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//51 på//PP//case//50 detta//DT|NEU|SIN|DEF//det//50 område//NN|NEU|SIN|IND|NOM//nmod//47 återfinns//VB|PRS|SFO//parataxis//11 under//PP//compound:prt//51 –//RG|NOM//punct//51 i//PP//advmod//51 stort//AB//fixed//54 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//54 –//NN|AN//punct//59 fyra//RG|NOM//nummod//59 avsnitt//NN|NEU|PLU|IND|NOM//obl//51 i//PP//case//61 StGB//PM|NOM//nmod//59 ://MID//punct//59
3 Internationella förhållanden;s//NN|NEU|SIN|IND|GEN//case//65 speciella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//65 del//NN|UTR|SIN|IND|NOM//appos//59 (//PAD//punct//65 Besonderer//PM|NOM//appos//65 Teil//PM|NOM//flat//67 ,//MID//punct//70 BT//NN|AN//conj//67 )//PAD//punct//67 ,//MID//punct//65 men//KN//cc//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 är//VB|PRS|AKT//conj//51 endast//AB//advmod//75 (//PAD//punct//75 23//RG|NOM//dep//75 .//MAD//punct//51
3 Internationella förhållanden;Abs//PM|NOM//obl//51 .//MAD//punct//51 )//PAD//punct//51 §//NN|AN//nmod//84 §//NN|AN//nmod//85
3 Internationella förhållanden;267–282//RG|NOM//obl//86 Urkundenfälschung//NN|NEU|SIN|IND|NOM//appos//51 om//PP//case//88 urkundsförfalskning//NN|UTR|SIN|IND|NOM//nmod//86 som//HP|-|-|-//nsubj//90 berör//VB|PRS|AKT//acl:relcl//88 utredningen//NN|UTR|SIN|DEF|NOM//obj//90 och//KN//cc//94 som//HP|-|-|-//nsubj:pass//94 behandlas//VB|PRS|SFO//conj//90 nedan//AB//advmod//94 .//MAD//punct//51
