Sammanfattning;Den//DT|UTR|SIN|DEF//det//1 ökning//NN|UTR|SIN|IND|NOM//nsubj:pass//12 av//PP//case//3 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nmod//1 totalt//AB|POS//advmod//1 i//PP//case//6 samhället//NN|NEU|SIN|DEF|NOM//obl//4 som//HP|-|-|-//nsubj//8 skett//VB|SUP|AKT//acl:relcl//6 under//PP//case//11 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 tid//NN|UTR|SIN|IND|NOM//obl//8 motsvaras//VB|PRS|SFO//ROOT//12 också//AB//advmod//12 av//PP//case//16 en//DT|UTR|SIN|IND//det//16 ökning//NN|UTR|SIN|IND|NOM//obl:agent//12 av//PP//case//20 den//DT|UTR|SIN|DEF//det//20 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//20 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nmod//16 .//MAD//punct//12
2.2.3 Kvinnor och män inom olika sektorer Utveckling av vissa besvärsutfall bland kvinnor inom olika sektorer / Utveckling av vissa besvärsutfall bland män inom olika sektorer;Kroppsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 besvär//NN|NEU|PLU|IND|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 något//AB//det//5 mindre//AB|KOM//advmod//5 vanligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 inom//PP//case//8 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//8 sektor//NN|UTR|SIN|IND|NOM//obl//5 men//KN//cc//13 inom//PP//case//12 alla//DT|UTR/NEU|PLU|IND/DEF//det//12 sektorer//NN|UTR|PLU|IND|NOM//obl//13 har//VB|PRS|AKT//aux//16 en//DT|UTR|SIN|IND//det//15 ökning//NN|UTR|SIN|IND|NOM//nsubj//16 skett//VB|SUP|AKT//conj//5 .//MAD//punct//19
2.2.3 Kvinnor och män inom olika sektorer Utveckling av vissa besvärsutfall bland kvinnor inom olika sektorer / Utveckling av vissa besvärsutfall bland män inom olika sektorer;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 besvär//NN|NEU|PLU|IND|NOM//appos//16 än//KN//mark//21 kroppsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//19 är//VB|PRS|AKT//cop//24 minst//AB|SUV//advmod//24 vanligt//JJ|POS|NEU|SIN|IND|NOM//csubj//5 bland//PP//case//26 männen//NN|UTR|PLU|DEF|NOM//nmod//24 i//PP//case//29 privat//JJ|POS|UTR|SIN|IND|NOM//amod//29 sektor//NN|UTR|SIN|IND|NOM//obl//24 och//KN//cc//31 vanligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//conj//29 inom//PP//case//34 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//34 sektor//NN|UTR|SIN|IND|NOM//nmod//31 .//MAD//punct//5
2.2.3 Kvinnor och män inom olika sektorer Utveckling av vissa besvärsutfall bland kvinnor inom olika sektorer / Utveckling av vissa besvärsutfall bland män inom olika sektorer;Över//PP//case//38 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 linjen//NN|UTR|SIN|DEF|NOM//nmod//5 har//VB|PRS|AKT//advcl//5 denna//DT|UTR|SIN|DEF//det//41 typ//NN|UTR|SIN|IND|NOM//obj//39 av//PP//case//43 besvär//NN|NEU|SIN|IND|NOM//nmod//41 ökat//VB|SUP|AKT//conj//5 sedan//PP//case//46 1995//RG|NOM//obl//44 .//MAD//punct//5

2.3 Sjukfrånvaro över tiden;Här//AB//advmod//1 visas//VB|PRS|SFO//ROOT//1 hur//HA//advmod//3 arbetsrelaterad//PC|PRF|UTR|SIN|IND|NOM//amod//4 sjukfrånvaro//NN|UTR|SIN|IND|NOM//nsubj:pass//10 under//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//9 12//RG|NOM//nummod//9 månaderna//NN|UTR|PLU|DEF|NOM//nmod//4 utvecklats//VB|SUP|SFO//advcl//1 åren//NN|NEU|PLU|DEF|NOM//nsubj:pass//10 1995/1996//RG|NOM//xcomp//10 ,//MID//punct//12 1997/98//RG|NOM//conj//12 ,//MID//punct//16 1999/00//RG|NOM//conj//12 samt//KN//cc//18 2001/02//RG|NOM//conj//12 .//MAD//punct//1
2.3 Sjukfrånvaro över tiden;Sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj//7 (//PAD//punct//0 sammanlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//3 dagar//NN|UTR|PLU|IND|NOM//appos//0 under//PP//case//5 året//NN|NEU|SIN|DEF|NOM//nmod//3 )//PAD//punct//0 uppdelad//PC|PRF|UTR|SIN|IND|NOM//ROOT//7 efter//PP//case//10 kort//JJ|POS|UTR|SIN|IND|NOM//amod//10 sjukfrånvaro//NN|UTR|SIN|IND|NOM//obl//7 (//PAD//punct//10 mindre//AB|KOM//appos//10 än//KN//case//15 fem//RG|NOM//nummod//15 veckor//NN|UTR|PLU|IND|NOM//nmod//12 )//PAD//punct//10 respektive//AB//cc//18 lång//JJ|POS|UTR|SIN|IND|NOM//conj//7 (//PAD//punct//18 fem//RG|NOM//nummod//21 veckor//NN|UTR|PLU|IND|NOM//appos//18 eller//KN//cc//23 mer//AB|KOM//conj//21 )//PAD//punct//18 .//MAD//punct//7

2.3.1 Kvinnor och män Utveckling av arbetsrelaterad sjukfrånvaro för kvinnor och män;De//DT|UTR/NEU|PLU|DEF//nsubj//1 fetmarkerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//1 siffrorna//NN|UTR|PLU|DEF|NOM//obj//1 i//PP//case//4 tabellerna//NN|UTR|PLU|DEF|NOM//nmod//2 anger//VB|PRS|AKT//advcl//1 att//SN//mark//10 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 signifikant//AB|POS//advmod//10 skild//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 mot//PP//case//12 2001/02//RG|NOM//obl//10 .//MAD//punct//1
2.3.1 Kvinnor och män Utveckling av arbetsrelaterad sjukfrånvaro för kvinnor och män;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
2.3.1 Kvinnor och män Utveckling av arbetsrelaterad sjukfrånvaro för kvinnor och män; //_SP////1 SCB//PM|NOM//appos//0 och//KN//cc//3 AV//PP//punct//0
2.3.1 Kvinnor och män Utveckling av arbetsrelaterad sjukfrånvaro för kvinnor och män;Kvinnor//NN|UTR|PLU|IND|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 generellt//AB|POS//advmod//3 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 sjukfrånvaro//NN|UTR|SIN|IND|NOM//obj//1 än//KN//mark//6 män//NN|UTR|PLU|IND|NOM//acl//4 ,//MID//punct//1 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//9 gäller//VB|PRS|AKT//conj//1 såväl//KN//advmod//12 den//DT|UTR|SIN|DEF//det//12 korta//JJ|POS|UTR/NEU|SIN|DEF|NOM//advmod//9 som//KN//case//15 långa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//1
2.3.1 Kvinnor och män Utveckling av arbetsrelaterad sjukfrånvaro för kvinnor och män;Den//DT|UTR|SIN|DEF//det//4 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 självrapporterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//4 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//4 sjukskrivningen//NN|UTR|SIN|DEF|NOM//nsubj//8 har//VB|PRS|AKT//aux//8 under//PP//case//7 perioden//NN|UTR|SIN|DEF|NOM//obl//8 ökat//VB|SUP|AKT//ROOT//8 både//KN//cc//11 för//PP//case//11 kvinnor//NN|UTR|PLU|IND|NOM//obl//8 och//KN//cc//13 män//NN|UTR|PLU|IND|NOM//conj//11 .//MAD//punct//8
2.3.1 Kvinnor och män Utveckling av arbetsrelaterad sjukfrånvaro för kvinnor och män;Kvinnornas//NN|UTR|PLU|DEF|GEN//nmod:poss//16 andel//NN|UTR|SIN|IND|NOM//nsubj//18 har//VB|PRS|AKT//aux//18 ökat//VB|SUP|AKT//conj//8 sedan//PP//case//20 1995/96//RG|NOM//obl//18 med//PP//case//23 5,6//RG|NOM//nummod//23 procentenheter//NN|UTR|PLU|IND|NOM//obl//18 till//PP//case//26 12,8//RG|NOM//nummod//26 procent//NN|UTR|PLU|IND|NOM//nmod//27 2001/02//RG|NOM//nmod//23 ,//MID//punct//33 för//PP//case//33 männen//NN|UTR|PLU|DEF|NOM//nsubj//33 är//VB|PRS|AKT//cop//33 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 ökning//NN|UTR|SIN|IND|NOM//conj//8 2,5//RG|NOM//nummod//35 procentenheter//NN|UTR|PLU|IND|NOM//nmod//33 till//PP//case//38 8,7//RG|NOM//nummod//38 procent//NN|UTR|PLU|IND|NOM//nmod//39 2001/02//RG|NOM//nmod//35 .//MAD//punct//8
2.3.1 Kvinnor och män Utveckling av arbetsrelaterad sjukfrånvaro för kvinnor och män;Kvinnor//NN|UTR|PLU|IND|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 i//PP//advmod//6 stort//AB//fixed//2 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//2 lika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 fördelning//NN|UTR|SIN|IND|NOM//obj//1 mellan//PP//case//9 den//DT|UTR|SIN|DEF//det//9 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//nmod//6 och//KN//cc//13 den//DT|UTR|SIN|DEF//det//13 långa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//conj//9 medan//SN//mark//22 bland//PP//case//16 männen//NN|UTR|PLU|DEF|NOM//obl//22 är//VB|PRS|AKT//cop//22 den//DT|UTR|SIN|DEF//det//20 korta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj//22 mest//AB|SUV//advmod//22 frekvent//JJ|POS|UTR|SIN|IND|NOM//advcl//1 .//MAD//punct//1

2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar;De//DT|UTR/NEU|PLU|DEF//nsubj//1 fetmarkerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//1 siffrorna//NN|UTR|PLU|DEF|NOM//obj//1 i//PP//case//4 tabellerna//NN|UTR|PLU|DEF|NOM//nmod//2 anger//VB|PRS|AKT//advcl//1 att//SN//mark//10 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 signifikant//AB|POS//advmod//10 skild//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 mot//PP//case//12 2001/02//RG|NOM//obl//10 .//MAD//punct//1
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar;SCB//PM|NOM//appos//0 och//KN//cc//4 AV//PP//conj//2 .//MAD//punct//0
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar;Den//DT|UTR|SIN|DEF//det//2 långa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//6 bland//PP//case//6 kvinnor//NN|UTR|PLU|IND|NOM//ROOT//6 över//PP//case//8 50//RG|NOM//nmod//6 än//KN//mark//11 för//PP//case//11 kvinnor//NN|UTR|PLU|IND|NOM//nmod//6 i//PP//case//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 åldersgrupper//NN|UTR|PLU|IND|NOM//nmod//11 .//MAD//punct//6
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar;Däremot//AB//advmod//21 är//VB|PRS|AKT//cop//21 den//DT|UTR|SIN|DEF//det//20 korta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj//21 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//parataxis//6 för//PP//case//23 kvinnor//NN|UTR|PLU|IND|NOM//obl//21 mellan//PP//case//25 30//RG|NOM//nummod//28 och//KN//cc//25 49//RG|NOM//nummod//25 år//NN|NEU|PLU|IND|NOM//nmod//23 .//MAD//punct//21
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar;I//PP//advmod//34 stort//AB//fixed//30 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//30 all//DT|UTR|SIN|IND/DEF//det//34 sjukfrånvaro//NN|UTR|SIN|IND|NOM//obl//21 ,//MID//punct//36 kort//AB//amod//34 som//KN//mark//38 lång//JJ|POS|UTR|SIN|IND|NOM//acl//36 ,//MID//punct//34 och//KN//cc//45 i//PP//case//43 alla//DT|UTR/NEU|PLU|IND/DEF//det//43 åldersgrupper//NN|UTR|PLU|IND|NOM//obl//45 har//VB|PRS|AKT//aux//45 ökat//VB|SUP|AKT//conj//34 under//PP//case//47 perioden//NN|UTR|SIN|DEF|NOM//obl//45 .//MAD//punct//21

2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar / Utveckling av arbetsrelaterad sjukfrånvaro bland män i olika åldrar Sjukfrånvaro totalt;Lång//JJ|POS|UTR|SIN|IND|NOM//ROOT//0 (//PAD//punct//0 5//RG|NOM//nummod//3 veckor//NN|UTR|PLU|IND|NOM//appos//0 eller//KN//cc//5 mer//AB|KOM//conj//3 )//PAD//punct//0
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar / Utveckling av arbetsrelaterad sjukfrånvaro bland män i olika åldrar Sjukfrånvaro totalt;Kort//AB//case//5 (//PAD//punct//0 mindre//AB|KOM//advmod//4 än//KN//fixed//2 5//RG|NOM//nummod//5 veckor//NN|UTR|PLU|IND|NOM//ROOT//5 )//PAD//punct//5 4,7//RG|NOM//nummod//8 4,0//RG|NOM//nummod//9 5,4//RG|NOM//nmod//5 6,0//RG|NOM//nummod//11 4,2//RG|NOM//nummod//5  //_SP////11 4,7//RG|NOM//nummod//14 5,5//RG|NOM//obl//15 5,6//RG|NOM//nummod//5 3,1//RG|NOM//nummod//18 3,9//RG|NOM//nummod//18 2,9//RG|NOM//conj//5  //_SP////18 4,4//RG|NOM//nmod//5
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar / Utveckling av arbetsrelaterad sjukfrånvaro bland män i olika åldrar Sjukfrånvaro totalt;De//DT|UTR/NEU|PLU|DEF//nsubj//1 fetmarkerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//1 siffrorna//NN|UTR|PLU|DEF|NOM//obj//1 i//PP//case//4 tabellerna//NN|UTR|PLU|DEF|NOM//nmod//2 anger//VB|PRS|AKT//advcl//1 att//SN//mark//10 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 signifikant//AB|POS//advmod//10 skild//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 mot//PP//case//12 2001/02//RG|NOM//obl//10 .//MAD//punct//1
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar / Utveckling av arbetsrelaterad sjukfrånvaro bland män i olika åldrar Sjukfrånvaro totalt;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar / Utveckling av arbetsrelaterad sjukfrånvaro bland män i olika åldrar Sjukfrånvaro totalt; //_SP////1 SCB//PM|NOM//appos//0 och//KN//cc//5 AV//PP//conj//3 .//MAD//punct//0
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar / Utveckling av arbetsrelaterad sjukfrånvaro bland män i olika åldrar Sjukfrånvaro totalt;Bland//PP//case//1 män//NN|UTR|PLU|IND|NOM//obl//6 är//VB|PRS|AKT//cop//6 den//DT|UTR|SIN|DEF//det//5 långa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj//6 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//ROOT//6 för//PP//case//8 de//DT|UTR/NEU|PLU|DEF//obl//6 över//PP//case//10 50//RG|NOM//obl//6 och//KN//cc//13 den//DT|UTR|SIN|DEF//det//13 korta//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//10 för//PP//case//15 de//PN|UTR/NEU|PLU|DEF|SUB//nmod//13 under//PP//case//17 50//RG|NOM//obl//6 .//MAD//punct//6
2.3.2 Kvinnor och män i olika åldrar Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor i olika åldrar / Utveckling av arbetsrelaterad sjukfrånvaro bland män i olika åldrar Sjukfrånvaro totalt;För//PP//case//22 den//DT|UTR|SIN|DEF//det//22 yngsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//22 åldersgruppen//NN|UTR|SIN|DEF|NOM//obl//27 har//VB|PRS|AKT//aux//27 ingen//DT|UTR|SIN|IND//det//26 signifikant//JJ|POS|UTR|SIN|IND|NOM//amod//26 ökning//NN|UTR|SIN|IND|NOM//nsubj//27 skett//VB|SUP|AKT//conj//6 varken//KN//cc//33 av//PP//case//33 lång//JJ|POS|UTR|SIN|IND|NOM//amod//33 eller//KN//cc//32 kort//JJ|POS|UTR|SIN|IND|NOM//conj//30 sjukskrivning//NN|UTR|SIN|IND|NOM//conj//27 medan//SN//mark//40 både//KN//cc//39 kort//JJ|POS|UTR|SIN|IND|NOM//amod//39 och//KN//cc//38 lång//JJ|POS|UTR|SIN|IND|NOM//conj//36 sjukskrivning//NN|UTR|SIN|IND|NOM//nsubj//40 ökat//VB|SUP|AKT//acl//33 i//PP//case//43 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 åldersgrupper//NN|UTR|PLU|IND|NOM//obl//40 under//PP//case//45 perioden//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//6

2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer;De//DT|UTR/NEU|PLU|DEF//nsubj//1 fetmarkerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//1 siffrorna//NN|UTR|PLU|DEF|NOM//obj//1 i//PP//case//4 tabellerna//NN|UTR|PLU|DEF|NOM//nmod//2 anger//VB|PRS|AKT//advcl//1 att//SN//mark//10 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 signifikant//AB|POS//advmod//10 skild//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 mot//PP//case//12 2001/02//RG|NOM//obl//10 .//MAD//punct//1
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer;SCB//PM|NOM//appos//0 och//KN//cc//4 AV//PP//conj//2 .//MAD//punct//0
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer;Inom//PP//case//2 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//2 sektor//NN|UTR|SIN|IND|NOM//obl//9 är//VB|PRS|AKT//cop//9 den//DT|UTR|SIN|DEF//det//6 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj//9 bland//PP//case//8 kvinnor//NN|UTR|PLU|IND|NOM//nmod//6 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//ROOT//9 och//KN//cc//11 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//conj//9 inom//PP//case//13 landstinget//NN|NEU|SIN|DEF|NOM//obl//9 .//MAD//punct//9
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer;Den//DT|UTR|SIN|DEF//det//17 långa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj//18 förefaller//VB|PRS|AKT//conj//9 vara//VB|INF|AKT//cop//20 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//xcomp//18 inom//PP//case//23 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//23 sektor//NN|UTR|SIN|IND|NOM//obl//18 .//MAD//punct//9
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer;Inom//PP//case//27 alla//DT|UTR/NEU|PLU|IND/DEF//det//27 sektorer//NN|UTR|PLU|IND|NOM//obl//34 har//VB|PRS|AKT//aux//34 både//KN//cc//30 kort//JJ|POS|UTR|SIN|IND|NOM//amod//33 och//KN//cc//32 lång//JJ|POS|UTR|SIN|IND|NOM//conj//30 sjukskrivning//NN|UTR|SIN|IND|NOM//nsubj//34 ökat//VB|SUP|AKT//parataxis//9 under//PP//case//36 perioden//NN|UTR|SIN|DEF|NOM//obl//34 .//MAD//punct//9

2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer / Utveckling av arbetsrelaterad sjukfrånvaro bland män inom olika sektorer;De//DT|UTR/NEU|PLU|DEF//nsubj//1 fetmarkerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//1 siffrorna//NN|UTR|PLU|DEF|NOM//obj//1 i//PP//case//4 tabellerna//NN|UTR|PLU|DEF|NOM//nmod//2 anger//VB|PRS|AKT//advcl//1 att//SN//mark//10 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 signifikant//AB|POS//advmod//10 skild//PC|PRF|UTR|SIN|IND|NOM//ccomp//5 mot//PP//case//12 2001/02//RG|NOM//obl//10 .//MAD//punct//1
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer / Utveckling av arbetsrelaterad sjukfrånvaro bland män inom olika sektorer;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer / Utveckling av arbetsrelaterad sjukfrånvaro bland män inom olika sektorer; //_SP////1 SCB//PM|NOM//appos//0 och//KN//cc//5 AV//PP//conj//3 .//MAD//punct//0
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer / Utveckling av arbetsrelaterad sjukfrånvaro bland män inom olika sektorer;Bland//PP//case//1 män//NN|UTR|PLU|IND|NOM//obl//6 är//VB|PRS|AKT//cop//6 kort//AB//advmod//4 arbetsrelaterad//PC|PRF|UTR|SIN|IND|NOM//amod//5 sjukfrånvaro//NN|UTR|SIN|IND|NOM//nsubj//6 vanligast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//ROOT//6 inom//PP//case//11 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//11 och//KN//cc//10 privat//JJ|POS|UTR|SIN|IND|NOM//conj//8 sektor//NN|UTR|SIN|IND|NOM//obl//6 .//MAD//punct//6
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer / Utveckling av arbetsrelaterad sjukfrånvaro bland män inom olika sektorer;Lång//JJ|POS|UTR|SIN|IND|NOM//amod//14 sjukfrånvaro//NN|UTR|SIN|IND|NOM//nsubj//17 är//VB|PRS|AKT//cop//17 mest//AB|SUV//advmod//17 frekvent//JJ|POS|UTR|SIN|IND|NOM//parataxis//6 inom//PP//case//19 kommunerna//NN|UTR|PLU|DEF|NOM//obl//17 .//MAD//punct//17
2.3.3 Kvinnor och män inom olika sektorer Utveckling av arbetsrelaterad sjukfrånvaro bland kvinnor inom olika sektorer / Utveckling av arbetsrelaterad sjukfrånvaro bland män inom olika sektorer;Inom//PP//case//6 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//6 ,//MID//punct//3 kommunal//JJ|POS|UTR|SIN|IND|NOM//conj//1 och//KN//cc//5 privat//JJ|POS|UTR|SIN|IND|NOM//conj//1 sektor//NN|UTR|SIN|IND|NOM//obl//11 har//VB|PRS|AKT//aux//11 den//DT|UTR|SIN|DEF//det//10 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//10 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nsubj//11 gått//VB|SUP|AKT//ROOT//11 upp//PL//compound:prt//11 under//PP//case//14 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//11 ,//MID//punct//18 både//KN//cc//18 vad//HP|NEU|SIN|IND//nsubj//18 gäller//VB|PRS|AKT//conj//11 lång//JJ|POS|UTR|SIN|IND|NOM//amod//22 och//KN//cc//21 kort//JJ|POS|UTR|SIN|IND|NOM//conj//19 frånvaro//NN|UTR|SIN|IND|NOM//obj//18 ,//MID//punct//22 även//AB//mark//30 om//SN//fixed//24 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 ökningar//NN|UTR|PLU|IND|NOM//nsubj//30 är//VB|PRS|AKT//cop//30 något//AB//det//30 osäkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//18 .//MAD//punct//18
