Styrkraft i funktionshinderspolitiken;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
6.1.6 Alla måste ta sitt ansvar;Förutom//PP//case//42 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//42 uppbackning//NN|UTR|SIN|IND|NOM//nmod//29 krävs//VB|PRS|SFO//conj//2 en//DT|UTR|SIN|IND//det//46 sektorsövergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 uppföljning//NN|UTR|SIN|IND|NOM//nsubj:pass//43 för//PP//mark//49 att//IE//mark//49 lyfta//VB|INF|AKT//acl//46 frågornas//NN|UTR|PLU|DEF|GEN//nmod:poss//51 prioritering//NN|UTR|SIN|IND|NOM//obj//49 så//KN//advmod//49 denna//DT|UTR|SIN|DEF//det//55 utvecklade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//55 samhällsstyrning//NN|UTR|SIN|IND|NOM//nsubj//56 ger//VB|PRS|AKT//conj//2 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 resultat//NN|NEU|PLU|IND|NOM//obj//56 .//MAD//punct//56
6.1.6 Alla måste ta sitt ansvar;Det//DT|NEU|SIN|DEF//det//1 styr-//NN|-|-|-|SMS//nsubj//7 och//KN//cc//3 uppföljningssystem//NN|NEU|PLU|IND|NOM//conj//1 som//HP|-|-|-//obj//6 vi//PN|UTR|PLU|DEF|SUB//nsubj//6 föreslår//VB|PRS|AKT//acl:relcl//3 bygger//VB|PRS|AKT//advcl//40 därför//AB//advmod//7 på//PP//case//12 en//DT|UTR|SIN|IND//det//12 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 dialog//NN|UTR|SIN|IND|NOM//obl//7 mellan//PP//case//15 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 nivåer//NN|UTR|PLU|IND|NOM//nmod//12 i//PP//case//17 systemet//NN|NEU|SIN|DEF|NOM//nmod//15 vilket//HP|NEU|SIN|IND//nsubj//19 ger//VB|PRS|AKT//acl:relcl//15 riksdag//NN|UTR|SIN|IND|NOM//obj//19 och//KN//cc//22 regering//NN|UTR|SIN|IND|NOM//conj//20 underlag//NN|NEU|SIN|IND|NOM//obj//19 för//PP//mark//26 att//IE//mark//26 agera//VB|INF|AKT//advcl//19 och//KN//cc//28 utveckla//VB|INF|AKT//conj//26 styrning//NN|UTR|SIN|IND|NOM//obj//28 och//KN//cc//31 uppföljning//NN|UTR|SIN|IND|NOM//conj//29 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//26 .//MAD//punct//7
6.1.6 Alla måste ta sitt ansvar;Vidare//AB|KOM//punct//7 har//VB|PRS|AKT//aux//40 en//DT|UTR|SIN|IND//det//37 utgångspunkt//NN|UTR|SIN|IND|NOM//nsubj//40 för//PP//case//39 oss//PN|UTR|PLU|DEF|OBJ//nmod//37 varit//VB|SUP|AKT//cop//49 att//IE//mark//49 i//PP//case//43 likhet//NN|UTR|SIN|IND|NOM//obl//49 med//PP//fixed//43 bland//PP//case//48 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//47 Tillitsdelegationens//PM|GEN//nmod:poss//48 tankegångar//NN|UTR|PLU|IND|NOM//nmod//43 nedan//AB//ROOT//49 att//SN//mark//60 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//60 som//HP|-|-|-//nsubj//53 ansvarar//VB|PRS|AKT//acl:relcl//51 för//PP//case//57 en//DT|UTR|SIN|IND//det//57 viss//JJ|POS|UTR|SIN|IND|NOM//amod//57 verksamhet//NN|UTR|SIN|IND|NOM//obl//53 också//AB//advmod//60 måste//VB|PRS|AKT//aux//60 ges//VB|INF|SFO//csubj//49 ansvar//NN|NEU|SIN|IND|NOM//obj//60 för//PP//mark//64 att//IE//mark//64 följa//VB|INF|AKT//advcl//60 upp//PL//compound:prt//64 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//64 och//KN//cc//69 även//AB//advmod//69 ha//VB|INF|AKT//conj//64 nytta//NN|UTR|SIN|IND|NOM//obj//69 av//PP//case//73 denna//DT|UTR|SIN|DEF//det//73 uppföljning//NN|UTR|SIN|IND|NOM//obl//69 .//MAD//punct//49

6.1.7 Tidigare erfarenheter och tankar om målstyrning;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//1 utredningar//NN|UTR|PLU|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 pekat//VB|SUP|AKT//ROOT//3 på//PP//case//5 problem//NN|NEU|PLU|IND|NOM//obl//3 med//PP//case//8 den//DT|UTR|SIN|DEF//det//8 mål-//NN|NEU|-|-|SMS//obl//3 och//KN//cc//10 resultatstyrningsmodell//NN|UTR|SIN|IND|NOM//conj//8 som//HP|-|-|-//nsubj:pass//12 använts//VB|SUP|SFO//acl:relcl//10 för//PP//mark//15 att//IE//mark//15 styra//VB|INF|AKT//advcl//12 den//DT|UTR|SIN|DEF//det//18 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 sektorn//NN|UTR|SIN|DEF|NOM//obj//15 .//MAD//punct//3
6.1.7 Tidigare erfarenheter och tankar om målstyrning;2007//RG|NOM//nummod//21 års//NN|NEU|SIN|IND|GEN//nmod:poss//22 Styrutredning//NN|UTR|SIN|IND|NOM//nsubj//24  //_SP////22 påpekade//VB|PRT|AKT//conj//3 i//PP//case//27 sitt//PS|NEU|SIN|DEF//nmod:poss//27 betänkande//NN|NEU|SIN|IND|NOM//obl//24 Att//IE//mark//29 styra//VB|INF|AKT//acl//27 staten//NN|UTR|SIN|DEF|NOM//obj//29 –//PAD//punct//33 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 styrning//NN|UTR|SIN|IND|NOM//obj//29 av//PP//case//36 sin//PS|UTR|SIN|DEF//nmod:poss//36 förvaltning//NN|UTR|SIN|IND|NOM//nmod//33  //_SP////36 (//PAD//punct//33 SOU//PM|NOM//appos//33 2007:75//RG|NOM//conj//33 )//PAD//punct//46 att//SN//mark//46 den//DT|UTR|SIN|DEF//det//45 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 målstyrningen//NN|UTR|SIN|DEF|NOM//nsubj//46 lett//VB|SUP|AKT//conj//24 till//PP//case//48 problem//NN|NEU|PLU|IND|NOM//obl//46 .//MAD//punct//46
6.1.7 Tidigare erfarenheter och tankar om målstyrning;De//DT|UTR/NEU|PLU|DEF//det//52 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 målen//NN|NEU|PLU|DEF|NOM//nsubj:pass//55 har//VB|PRS|AKT//aux//55 ofta//AB|POS//advmod//55 översatts//VB|SUP|SFO//parataxis//46 till//PP//case//57 mål//NN|NEU|SIN|IND|NOM//obl//55 på//PP//case//60 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 nivåer//NN|UTR|PLU|IND|NOM//nmod//57 där//HA//advmod//69 de//DT|UTR/NEU|PLU|DEF//det//64 kausala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 sambanden//NN|NEU|PLU|DEF|NOM//nsubj//69 mellan//PP//case//66 mål//NN|NEU|PLU|IND|NOM//nmod//64 inte//AB//advmod//69 är//VB|PRS|AKT//cop//69 självklara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//60 .//MAD//punct//46
6.1.7 Tidigare erfarenheter och tankar om målstyrning;En//DT|UTR|SIN|IND//det//73 given//PC|PRF|UTR|SIN|IND|NOM//amod//73 koppling//NN|UTR|SIN|IND|NOM//nsubj:pass//86 mellan//PP//case//76 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 mål//NN|NEU|PLU|IND|NOM//nmod//73 och//KN//cc//78 mål//NN|NEU|PLU|IND|NOM//conj//76 och//KN//cc//80 medel//NN|NEU|PLU|IND|NOM//conj//76 på//PP//case//83 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 nivåer//NN|UTR|PLU|IND|NOM//nmod//80 har//VB|PRS|AKT//aux//86 ofta//AB|POS//advmod//86 saknats//VB|SUP|SFO//advcl//46 .//MAD//punct//3
6.1.7 Tidigare erfarenheter och tankar om målstyrning;Myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//89 förfogar//VB|PRS|AKT//parataxis//3 inte//AB//advmod//89 alltid//AB//advmod//89 över//PP//case//93 medel//NN|NEU|PLU|IND|NOM//obl//89 med//PP//case//96 vars//HS|DEF//nmod:poss//96 hjälp//NN|UTR|SIN|IND|NOM//nmod//93 ett//DT|NEU|SIN|IND//det//99 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 mål//NN|NEU|SIN|IND|NOM//nmod//93 skulle//VB|PRT|AKT//aux//102 kunna//VB|INF|AKT//aux//102 uppnås//VB|INF|SFO//conj//89 .//MAD//punct//3
6.1.7 Tidigare erfarenheter och tankar om målstyrning;Den//DT|UTR|SIN|DEF//det//2 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 viljeinriktningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 formulerades//VB|PRT|SFO//ROOT//3 enligt//PP//case//5 Styrutredningen//PM|NOM//obl//3 ofta//AB|POS//advmod//3 genom//PP//case//11 visionära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 eller//KN//cc//10 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//8 mål//NN|NEU|PLU|IND|NOM//obl//3 men//KN//cc//13 lämpade//VB|PRT|AKT//conj//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//13 inte//AB//advmod//13 för//PP//case//19 den//DT|UTR|SIN|DEF//det//19 konkreta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 styrningen//NN|UTR|SIN|DEF|NOM//obl//13 av//PP//case//21 myndigheterna//NN|UTR|PLU|DEF|NOM//nmod//19 .//MAD//punct//3
6.1.7 Tidigare erfarenheter och tankar om målstyrning;En//DT|UTR|SIN|IND//det//25 central//JJ|POS|UTR|SIN|IND|NOM//amod//25 uppgift//NN|UTR|SIN|IND|NOM//appos//3 för//PP//case//27 Regeringskansliet//NN|NEU|SIN|DEF|NOM//nmod//25 var//VB|PRT|AKT//cop//31 därför//AB//advmod//31 att//IE//mark//31 göra//VB|INF|AKT//conj//3 analyser//NN|UTR|PLU|IND|NOM//obj//31 av//PP//mark//39 hur//HA//advmod//39 dessa//DT|UTR/NEU|PLU|DEF//det//37 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 mål//NN|NEU|PLU|IND|NOM//nsubj:pass//39 kan//VB|PRS|AKT//aux//39 översättas//VB|INF|SFO//acl//32 till//PP//case//41 uppdrag//NN|NEU|SIN|IND|NOM//obl//39 till//PP//case//43 myndigheterna//NN|UTR|PLU|DEF|NOM//nmod//41 .//MID//punct//3
6.1.7 Tidigare erfarenheter och tankar om målstyrning;Hur//HA//advmod//47 uppdraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//47 formulerades//VB|PRT|SFO//parataxis//3 var//VB|PRT|AKT//cop//49 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj//47 som//HP|-|-|-//nsubj//52 måste//VB|PRS|AKT//aux//52 variera//VB|INF|AKT//acl:relcl//49 från//PP//case//54 myndighet//NN|UTR|SIN|IND|NOM//obl//52 till//PP//case//56 myndighet//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//3
6.1.7 Tidigare erfarenheter och tankar om målstyrning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 måste//VB|PRS|AKT//aux//61 dock//AB//advmod//61 formuleras//VB|INF|SFO//conj//3 så//AB//mark//66 att//SN//fixed//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//66 kan//VB|PRS|AKT//aux//66 realiseras//VB|INF|SFO//advcl//61 inom//PP//case//71 ramen//NN|UTR|SIN|DEF|NOM//fixed//67 för//PP//fixed//67 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//71 befogenheter//NN|UTR|PLU|IND|NOM//obl//66 .//MAD//punct//61
6.1.7 Tidigare erfarenheter och tankar om målstyrning;Också//AB//advmod//1 tillsättandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//9 av//PP//case//6 den//DT|UTR|SIN|DEF//det//6 fortfarande//AB//advmod//5 verksamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 Tillitsdelegationen//NN|UTR|SIN|DEF|NOM//nmod//1  //_SP////6 kan//VB|PRS|AKT//aux//9 ses//VB|INF|SFO//advcl//50 som//KN//case//12 ett//DT|NEU|SIN|IND//det//12 svar//NN|NEU|SIN|IND|NOM//obl//9 på//PP//case//15 upplevda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 problem//NN|NEU|PLU|IND|NOM//nmod//12 med//PP//case//17 ambitionen//NN|UTR|SIN|DEF|NOM//nmod//15 att//IE//mark//19 styra//VB|INF|AKT//acl//12 med//PP//case//21 mål//NN|NEU|SIN|IND|NOM//obl//19 .//MAD//punct//9
6.1.7 Tidigare erfarenheter och tankar om målstyrning;En//PN|UTR|SIN|IND|SUB/OBJ//appos//9 av//PP//case//25 de//PN|UTR/NEU|PLU|DEF|SUB//nmod//23 ,//MID//punct//28 enligt//PP//case//28 oss//PN|UTR|PLU|DEF|OBJ//nmod//23 ,//MID//punct//31 intressantare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 poängerna//NN|UTR|PLU|DEF|NOM//nsubj//37 i//PP//case//34 delegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//34 huvudbetänkande//NN|NEU|SIN|IND|NOM//nmod//31 Med//PP//case//36 tillit//NN|UTR|SIN|IND|NOM//nmod//34 växer//VB|PRS|AKT//acl:relcl//23 handlingsutrymmet//NN|NEU|SIN|DEF|NOM//obj//37 –//RG|NOM//punct//41 tillitsbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//41 styrning//NN|UTR|SIN|IND|NOM//obl//37 och//KN//cc//43 ledning//NN|UTR|SIN|IND|NOM//conj//41 av//PP//case//45 välfärdssektorn//NN|UTR|SIN|DEF|NOM//nmod//43 (//PAD//punct//41 SOU//PM|NOM//obl//37 2018:47//RG|NOM//obl//37 )//PAD//punct//9 är//VB|PRS|AKT//ROOT//50 att//SN//mark//54 tilliten//NN|UTR|SIN|DEF|NOM//nsubj//54 måste//VB|PRS|AKT//aux//54 öka//VB|INF|AKT//ccomp//50 mellan//PP//case//56 de//PN|UTR/NEU|PLU|DEF|SUB//obl//54 som//HP|-|-|-//nsubj:pass//58 styr//VB|PRS|AKT//acl:relcl//56 och//KN//cc//60 de//PN|UTR/NEU|PLU|DEF|SUB//conj//58 som//HP|-|-|-//nsubj:pass//62 styrs//VB|PRS|SFO//acl:relcl//60 .//MAD//punct//50
6.1.7 Tidigare erfarenheter och tankar om målstyrning;En//DT|UTR|SIN|IND//det//66 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//66 tillit//NN|UTR|SIN|IND|NOM//nsubj:pass//67 utvecklas//VB|PRS|SFO//parataxis//50 bäst//AB|SUV//advmod//67 genom//PP//case//72 en//DT|UTR|SIN|IND//det//72 kontinuerlig//JJ|POS|UTR|SIN|IND|NOM//amod//72 kommunikation//NN|UTR|SIN|IND|NOM//obl//67 och//KN//cc//74 dialog//NN|UTR|SIN|IND|NOM//conj//72 .//MAD//punct//67
6.1.7 Tidigare erfarenheter och tankar om målstyrning;När//HA//case//4 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 de//DT|UTR/NEU|PLU|DEF//det//4 mål//NN|NEU|PLU|IND|NOM//obl//16 som//HP|-|-|-//nsubj:pass//6 används//VB|PRS|SFO//acl:relcl//4 i//PP//case//8 mål-//NN|NEU|-|-|SMS//obl//6 och//KN//cc//10 resultatstyrningen//NN|UTR|SIN|DEF|NOM//conj//8 ,//MID//punct//4 bör//VB|PRS|AKT//aux//16 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//16 enligt//PP//case//15 Tillitsdelegationen//NN|UTR|SIN|DEF|NOM//obl//16 tas//VB|PRS|SFO//advcl//35 fram//PL//compound:prt//16 och//KN//cc//19 utvecklas//VB|PRS|SFO//conj//16 tillsammans//AB//advmod//19 av//PP//case//22 de//PN|UTR/NEU|PLU|DEF|SUB//obl:agent//19 som//HP|-|-|-//nsubj:pass//24 styr//VB|PRS|AKT//acl:relcl//22 och//KN//cc//26 de//PN|UTR/NEU|PLU|DEF|SUB//conj//24 som//HP|-|-|-//nsubj:pass//28 styrs//VB|PRS|SFO//acl:relcl//26 .//MAD//punct//16
6.1.7 Tidigare erfarenheter och tankar om målstyrning;I//PP//advmod//16 dag//NN|UTR|SIN|IND|NOM//fixed//30 är//VB|PRS|AKT//cop//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 ofta//AB|POS//advmod//35 givet//PC|PRF|NEU|SIN|IND|NOM//ROOT//35 att//SN//mark//41 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//41 som//HP|-|-|-//nsubj//39 styr//VB|PRS|AKT//acl:relcl//37 verksamheten//NN|UTR|SIN|DEF|NOM//obj//39 tar//VB|PRS|AKT//csubj//35 fram//PL//compound:prt//41 målen//NN|NEU|PLU|DEF|NOM//obj//41 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//46 av//PP//fixed//44 verksamhet//NN|UTR|SIN|IND|NOM//obl//41 .//MAD//punct//35
6.1.7 Tidigare erfarenheter och tankar om målstyrning;Här//AB//advmod//49 behöver//VB|PRS|AKT//parataxis//35 enligt//PP//case//53 delegationens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 bedömning//NN|UTR|SIN|IND|NOM//nmod:poss//53 styrningen//NN|UTR|SIN|DEF|NOM//obl//49 se//VB|INF|AKT//xcomp//49 till//PL//compound:prt//54 att//IE//mark//57 delegera//VB|INF|AKT//xcomp//54 mandat//NN|NEU|PLU|IND|NOM//obj//57 eller//KN//cc//60 befogenheter//NN|UTR|PLU|IND|NOM//conj//58 till//PP//case//62 verksamheterna//NN|UTR|PLU|DEF|NOM//nmod//60 så//SN//mark//66 att//SN//fixed//63 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//66 blir//VB|PRS|AKT//advcl//54 delaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//66 och//KN//cc//70 kan//VB|PRS|AKT//aux//70 komma//VB|INF|AKT//conj//49 in//PL//compound:prt//70 och//KN//cc//73 forma//VB|INF|AKT//conj//70 processen//NN|UTR|SIN|DEF|NOM//obj//73 kring//PP//mark//77 att//IE//mark//77 ta//VB|INF|AKT//advcl//73 fram//PL//compound:prt//77 mål-//NN|NEU|-|-|SMS//obj//77 och//KN//cc//81 resultatstyrningen//NN|UTR|SIN|DEF|NOM//conj//79 .//MAD//punct//49
6.1.7 Tidigare erfarenheter och tankar om målstyrning;Om//SN//mark//86 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//86 kan//VB|PRS|AKT//aux//86 etableras//VB|INF|SFO//advcl//49 en//DT|UTR|SIN|IND//det//91 kontinuerlig//JJ|POS|UTR|SIN|IND|NOM//amod//91 och//KN//cc//90 jämbördig//JJ|POS|UTR|SIN|IND|NOM//conj//88 kommunikation//NN|UTR|SIN|IND|NOM//nsubj:pass//86 ,//MID//punct//103 kan//VB|PRS|AKT//aux//103 de//DT|UTR/NEU|PLU|DEF//det//95 mål//NN|NEU|PLU|IND|NOM//nsubj//103 och//KN//cc//98 den//DT|UTR|SIN|DEF//det//98 uppföljning//NN|UTR|SIN|IND|NOM//conj//95 och//KN//cc//100 utvärdering//NN|UTR|SIN|IND|NOM//conj//98 som//HP|-|-|-//nsubj:pass//102 genomförs//VB|PRS|SFO//acl:relcl//100 bli//VB|INF|AKT//conj//35 mer//AB|KOM//advmod//105 ändamålsenlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//103 och//KN//cc//108 samtidigt//AB//advmod//108 minska//VB|INF|AKT//conj//103 risken//NN|UTR|SIN|DEF|NOM//obj//108 för//PP//case//112 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 bieffekter//NN|UTR|PLU|IND|NOM//nmod//109 på//PP//case//114 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//112 .//MAD//punct//118
6.1.7 Tidigare erfarenheter och tankar om målstyrning;En//DT|UTR|SIN|IND//det//118 tillitsbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//118 mål-//NN|NEU|-|-|SMS//nsubj//121 och//KN//cc//120 resultatstyrning//NN|UTR|SIN|IND|NOM//conj//118 bygger//VB|PRS|AKT//conj//35 också//AB//advmod//121 på//PP//case//128 en//DT|UTR|SIN|IND//det//128 kontinuerlig//JJ|POS|UTR|SIN|IND|NOM//amod//128 och//KN//cc//127 nära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//125 dialog//NN|UTR|SIN|IND|NOM//obl//121 mellan//PP//case//131 den//DT|UTR|SIN|DEF//det//131 verksamhet//NN|UTR|SIN|IND|NOM//nmod//128 som//HP|-|-|-//nsubj:pass//133 följs//VB|PRS|SFO//acl:relcl//131 upp//PL//compound:prt//133 och//KN//cc//136 utvärderas//VB|INF|SFO//conj//133 och//KN//cc//138 de//PN|UTR/NEU|PLU|DEF|SUB//conj//133 som//HP|-|-|-//nsubj//140 ansvarar//VB|PRS|AKT//acl:relcl//138 för//PP//case//142 uppföljning//NN|UTR|SIN|IND|NOM//obl//140 och//KN//cc//144 utvärdering//NN|UTR|SIN|IND|NOM//conj//142 av//PP//case//146 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//144 .//MAD//punct//35

6.2 Mänskliga rättigheter och bred förankring i styrningen Utredningens bedömningar:;•//NN|UTR|SIN|IND|NOM//punct//8 Ett//DT|NEU|SIN|IND//det//4 tydligt//JJ|POS|NEU|SIN|IND|NOM//advmod//3 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//4 ansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//8 på//PP//case//7 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//7 nivå//NN|UTR|SIN|IND|NOM//nmod//4 krävs//VB|PRS|SFO//ROOT//8 för//PP//mark//14 att//SN//mark//14 funktionshinderspolitikens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 mål//NN|NEU|PLU|IND|NOM//nsubj:pass//14 ska//VB|PRS|AKT//aux//14 nås//VB|INF|SFO//advcl//8 och//KN//cc//16 rättigheter//NN|UTR|PLU|IND|NOM//obl//14 enligt//PP//case//18 konventionen//NN|UTR|SIN|DEF|NOM//obl//14 om//PP//case//20 rättigheter//NN|UTR|PLU|IND|NOM//nmod//18 för//PP//case//22 personer//NN|UTR|PLU|IND|NOM//nmod//20 med//PP//case//24 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//22 ska//VB|PRS|AKT//aux//26 förverkligas//VB|INF|SFO//conj//8 .//MAD//punct//8
6.2 Mänskliga rättigheter och bred förankring i styrningen Utredningens bedömningar:;•//PP//punct//2 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 finns//VB|PRS|SFO//ROOT//2 ett//DT|NEU|SIN|IND//det//4 behov//NN|NEU|SIN|IND|NOM//nsubj//2 av//PP//mark//7 att//IE//mark//7 se//VB|INF|AKT//acl//4 över//PL//compound:prt//7 hur//HA//advmod//15 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//11 lagstiftning//NN|UTR|SIN|IND|NOM//nsubj//15 och//KN//cc//14 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//14 utfall//NN|NEU|SIN|IND|NOM//conj//11 förhåller//VB|PRS|AKT//ccomp//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//15 till//PP//case//18 FN//PM|NOM//obl//15 ://MID//punct//15 s//NN|NEU|SIN|IND|GEN//nummod//21 konvention//NN|UTR|SIN|IND|NOM//obl//15 om//PP//case//23 rättigheter//NN|UTR|PLU|IND|NOM//nmod//21 för//PP//case//25 personer//NN|UTR|PLU|IND|NOM//nmod//23 med//PP//case//27 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//25 .//MAD//punct//2
6.2 Mänskliga rättigheter och bred förankring i styrningen Utredningens bedömningar:;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//30 menar//VB|PRS|AKT//parataxis//2 att//SN//mark//38 den//DT|UTR|SIN|DEF//det//36 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//36 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36  //_SP////34 MR-institutionen//NN|UTR|SIN|DEF|NOM//nsubj//38 kan//VB|PRS|AKT//aux//38 genomföra//VB|INF|AKT//ccomp//30 en//DT|UTR|SIN|IND//det//41 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//41 uppgift//NN|UTR|SIN|IND|NOM//obj//38 .//MAD//punct//30
6.2 Mänskliga rättigheter och bred förankring i styrningen Utredningens bedömningar:;I//PP//case//3 det//DT|NEU|SIN|DEF//det//3 här//AB//fixed//1 avsnittet//NN|NEU|SIN|DEF|NOM//obl//4 redogör//VB|PRS|AKT//ROOT//4 utredningen//NN|UTR|SIN|DEF|NOM//obj//4 för//PP//mark//10 hur//HA//advmod//10 Sveriges//PM|GEN//nmod:poss//9 åtagande//NN|NEU|SIN|IND|NOM//nsubj//10 grundat//PC|PRF|NEU|SIN|IND|NOM//advcl//4 på//PP//case//13 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 rättigheter//NN|UTR|PLU|IND|NOM//obl//10 påverkar//VB|PRS|AKT//conj//4 styrning//NN|UTR|SIN|IND|NOM//obj//14 och//KN//cc//17 uppföljning//NN|UTR|SIN|IND|NOM//conj//15 av//PP//case//19 funktionshinderspolitiken//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//4
6.2 Mänskliga rättigheter och bred förankring i styrningen Utredningens bedömningar:;Vi//PN|UTR|PLU|DEF|SUB//nsubj//22 beskriver//VB|PRS|AKT//parataxis//4 vad//HP|NEU|SIN|IND//obj//25 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 innebär//VB|PRS|AKT//ccomp//22 att//IE//mark//27 anta//VB|INF|AKT//csubj//25 ett//DT|NEU|SIN|IND//det//29 människorättsperspektiv//NN|NEU|SIN|IND|NOM//obj//27 och//KN//cc//32 att//IE//mark//32 arbeta//VB|INF|AKT//conj//27 människorättsbaserat//AB//xcomp//32 i//PP//case//37 enlighet//NN|UTR|SIN|IND|NOM//fixed//34 med//PP//fixed//34 FN-konventionen//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//22
