Allmänna utgångspunkter;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 enligt//PP//case//3 direktiven//NN|NEU|PLU|DEF|NOM//obl//4 göra//VB|INF|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//6 översyn//NN|UTR|SIN|IND|NOM//obj//4 av//PP//case//8 lagen//NN|UTR|SIN|DEF|NOM//nmod//6 (//PAD//punct//10 1991:586//RG|NOM//conj//8 )//PAD//punct//10 om//PP//case//14 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//14 inkomstskatt//NN|UTR|SIN|IND|NOM//obl//4 för//PP//fixed//14 utomlands//AB//advmod//17 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 (//PAD//punct//14 SINK//PM|NOM//appos//14 )//PAD//punct//14 .//MAD//punct//4
Allmänna utgångspunkter;Samtidigt//AB//advmod//40 står//VB|PRS|AKT//parataxis//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 klart//AB|POS//xcomp//40 att//SN//mark//54 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//54 för//PP//mark//47 att//IE//mark//47 komma//VB|INF|AKT//advcl//54 till//PP//compound:prt//47 rätta//NN|UTR|-|-|-//advmod//47 med//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 antydda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//53 problemen//NN|NEU|PLU|DEF|NOM//obl//47 krävs//VB|PRS|SFO//csubj//40 ganska//AB//advmod//56 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 ingrepp//NN|NEU|PLU|IND|NOM//nsubj:pass//54 i//PP//case//59 systemet//NN|NEU|SIN|DEF|NOM//obl//54 som//HP|-|-|-//mark//62 påtagligt//AB|POS//advmod//62 komplicerar//VB|PRS|AKT//acl:relcl//59 beskattningen//NN|UTR|SIN|DEF|NOM//obj//62 av//PP//case//67 de//DT|UTR/NEU|PLU|DEF//det//67 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 grupperna//NN|UTR|PLU|DEF|NOM//nmod//63 .//MAD//punct//3
Allmänna utgångspunkter;Slutsatsen//NN|UTR|SIN|DEF|NOM//nsubj//4 av//PP//case//3 det//DT|NEU|SIN|DEF//det//3 anförda//PC|PRF|UTR/NEU|SIN|DEF|NOM//nmod//0 blir//VB|PRS|AKT//ROOT//4 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 bör//VB|PRS|AKT//aux//8 krävas//VB|INF|SFO//ccomp//4 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 skäl//NN|NEU|PLU|IND|NOM//obj//8 för//PP//mark//13 att//IE//mark//13 ändra//VB|INF|AKT//advcl//8 den//DT|UTR|SIN|DEF//det//16 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 regleringen//NN|UTR|SIN|DEF|NOM//obj//13 .//MAD//punct//4
Allmänna utgångspunkter;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//19 direktiv//NN|NEU|SIN|IND|NOM//nsubj//20 ställer//VB|PRS|AKT//parataxis//4 inte//AB//advmod//20 heller//AB//advmod//20 några//DT|UTR/NEU|PLU|IND//det//24 krav//NN|NEU|PLU|IND|NOM//obj//20 på//PP//mark//29 att//SN//mark//29 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//29 skall//VB|PRS|AKT//aux//29 föreslå//VB|INF|AKT//acl//24 ändringar//NN|UTR|PLU|IND|NOM//obj//29 .//MID//punct//20
Allmänna utgångspunkter;När//HA//case//35 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//32 gäller//VB|PRS|AKT//fixed//32 frågan//NN|UTR|SIN|DEF|NOM//obl//20 om//SN//mark//39 SINK//PM|NOM//nsubj//39 är//VB|PRS|AKT//cop//39 förenlig//JJ|POS|UTR|SIN|IND|NOM//acl//35 med//PP//case//41 EG-rätten//NN|UTR|SIN|DEF|NOM//obl//39 –//PM|NOM//punct//35 här//AB//advmod//44 avses//VB|PRS|SFO//advcl//20 avdragsfallet//NN|NEU|SIN|DEF|NOM//nsubj:pass//44 –//RG|NOM//punct//47 finns//VB|PRS|SFO//parataxis//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 dock//AB//advmod//47 knappast//AB|SUV//advmod//47 något//DT|NEU|SIN|IND//det//52 utrymme//NN|NEU|SIN|IND|NOM//nsubj//47 för//PP//mark//55 att//IE//mark//55 låta//VB|INF|AKT//advcl//47 bli//VB|INF|AKT//xcomp//55 att//IE//mark//58 ändra//VB|INF|AKT//xcomp//56 reglerna//NN|UTR|PLU|DEF|NOM//obj//58 om//SN//mark//62 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//62 befinns//VB|PRS|SFO//advcl//58 strida//VB|INF|AKT//xcomp//62 mot//PP//case//65 gemenskapsrätten//NN|UTR|SIN|DEF|NOM//obl//63 .//MAD//punct//47
Allmänna utgångspunkter;Vad//HP|NEU|SIN|IND//discourse//70 beträffar//VB|PRS|AKT//fixed//67 dagpendlarna//NN|UTR|PLU|DEF|NOM//nsubj//70 finns//VB|PRS|SFO//conj//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//70 däremot//AB//advmod//70 i//PP//advmod//70 och//KN//fixed//73 för//PP//fixed//73 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//73 inget//PN|NEU|SIN|IND|SUB/OBJ//nsubj//70 som//HP|-|-|-//nsubj//79 hindrar//VB|PRS|AKT//acl:relcl//77 att//SN//mark//82 man//PN|UTR|SIN|IND|SUB//nsubj//82 låter//VB|PRS|AKT//ccomp//79 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 ordning//NN|UTR|SIN|IND|NOM//obj//82 bestå//VB|INF|AKT//conj//70 även//AB//mark//95 om//SN//fixed//86 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//95 på//PP//case//93 grund//NN|UTR|SIN|IND|NOM//fixed//89 av//PP//fixed//89 sin//PS|UTR|SIN|DEF//nmod:poss//93 schablonnatur//NN|UTR|SIN|IND|NOM//obl//95 kan//VB|PRS|AKT//aux//95 medföra//VB|INF|AKT//advcl//85 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//97 skattefördelar//NN|UTR|PLU|IND|NOM//obj//95 för//PP//case//101 ett//DT|NEU|SIN|IND//det//100 fåtal//NN|NEU|SIN|IND|NOM//nmod//101 personer//NN|UTR|PLU|IND|NOM//obl//95 .//MAD//punct//70
Allmänna utgångspunkter;Problemet//NN|NEU|SIN|DEF|NOM//nsubj//106 med//PP//case//105 dagpendlarna//NN|UTR|PLU|DEF|NOM//nmod//103 gäller//VB|PRS|AKT//parataxis//70 i//PP//advmod//106 stort//AB//fixed//107 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//107 bara//AB//advmod//106 i//PP//case//112 förhållandet//NN|NEU|SIN|DEF|NOM//obl//106 mellan//PP//case//114 Sverige//PM|NOM//nmod//112 och//KN//cc//116 Danmark//PM|NOM//conj//114 .//MAD//punct//70
Allmänna utgångspunkter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//125 har//VB|PRS|AKT//aux//125 från//PP//case//124 framför//PP//case//124 allt//PN|NEU|SIN|IND|SUB/OBJ//det//124 dansk//JJ|POS|UTR|SIN|IND|NOM//amod//124 sida//NN|UTR|SIN|IND|NOM//obl//125 rests//VB|SUP|SFO//parataxis//70 krav//NN|NEU|SIN|IND|NOM//nsubj:pass//125 på//PP//mark//131 att//SN//mark//131 skattereglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//131 skall//VB|PRS|AKT//aux//131 ändras//VB|INF|SFO//advcl//125 så//SN//mark//135 att//SN//fixed//132 man//PN|UTR|SIN|IND|SUB//nsubj//135 eliminerar//VB|PRS|AKT//advcl//131 de//DT|UTR/NEU|PLU|DEF//det//137 konkurrensfördelar//NN|UTR|PLU|IND|NOM//obj//135 som//HP|-|-|-//nsubj:pass//141 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//140 regler//NN|UTR|PLU|IND|NOM//nsubj:pass//141 anses//VB|PRS|SFO//acl:relcl//137 medföra//VB|INF|AKT//xcomp//141 vid//PP//case//144 anställning//NN|UTR|SIN|IND|NOM//obl//142 av//PP//case//147 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//147 dagpendlare//NN|UTR|PLU|IND|NOM//nmod//144 i//PP//case//149 Sverige//PM|NOM//nmod//147 .//MAD//punct//70
Allmänna utgångspunkter;Diskussioner//NN|UTR|PLU|IND|NOM//nsubj:pass//156 har//VB|PRS|AKT//aux//156 också//AB//advmod//156 sedan//PP//advmod//155 länge//AB|POS//advmod//156 förts//VB|SUP|SFO//parataxis//70 mellan//PP//case//158 länderna//NN|NEU|PLU|DEF|NOM//obl//156 i//PP//case//160 syfte//NN|NEU|SIN|IND|NOM//nmod//158 att//IE//mark//162 finna//VB|INF|AKT//acl//158 en//DT|UTR|SIN|IND//det//165 bilateral//JJ|POS|UTR|SIN|IND|NOM//amod//165 lösning//NN|UTR|SIN|IND|NOM//obj//162 på//PP//case//167 problemet//NN|NEU|SIN|DEF|NOM//obl//162 ,//MID//punct//70 men//KN//cc//174 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//174 har//VB|PRS|AKT//aux//174 hittills//AB//advmod//174 inte//AB//advmod//174 lyckats//VB|SUP|SFO//conj//70 .//MAD//punct//70
Allmänna utgångspunkter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//177 finns//VB|PRS|SFO//parataxis//70 följaktligen//AB//advmod//177 önskemål//NN|NEU|PLU|IND|NOM//nsubj//177 om//PP//mark//184 att//SN//mark//184 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//184 nu//AB//advmod//184 läggs//VB|PRS|SFO//advcl//177 fram//PL//compound:prt//184 ett//DT|NEU|SIN|IND//det//188 konkret//JJ|POS|NEU|SIN|IND|NOM//amod//188 förslag//NN|NEU|SIN|IND|NOM//obj//184 som//HP|-|-|-//nsubj//191 kan//VB|PRS|AKT//aux//191 utgöra//VB|INF|AKT//acl:relcl//188 underlag//NN|NEU|SIN|IND|NOM//obj//191 för//PP//case//195 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//195 överväganden//NN|NEU|PLU|IND|NOM//nmod//192 på//PP//case//197 området//NN|NEU|SIN|DEF|NOM//nmod//195 .//MAD//punct//177
Allmänna utgångspunkter;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//200 lägger//VB|PRS|AKT//parataxis//177 därför//AB//advmod//200 fram//PL//compound:prt//200 ett//DT|NEU|SIN|IND//det//205 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//205 förslag//NN|NEU|SIN|IND|NOM//obj//200 .//MAD//punct//4

Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Som//HA//mark//1 anförts//VB|SUP|SFO//advcl//7 ovan//AB//advmod//1 kan//VB|PRS|AKT//aux//7 dagpendlarna//NN|UTR|PLU|DEF|NOM//nsubj//7 i//PP//case//6 princip//NN|UTR|SIN|IND|NOM//obl//7 arbeta//VB|INF|AKT//ROOT//7 under//PP//case//10 obegränsad//PC|PRF|UTR|SIN|IND|NOM//amod//10 tid//NN|UTR|SIN|IND|NOM//obl//7 i//PP//case//12 Sverige//PM|NOM//obl//7 och//KN//cc//15 ändå//AB//advmod//15 bli//VB|INF|AKT//conj//7 skattskyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//15 enligt//PP//case//18 SINK//PM|NOM//obl//15 .//MAD//punct//7
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Avsikten//NN|UTR|SIN|DEF|NOM//parataxis//7 när//HA//mark//23 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//23 infördes//VB|PRT|SFO//advcl//20 var//VB|PRT|AKT//advmod//23 att//SN//mark//28 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//28 skulle//VB|PRT|AKT//aux//28 gälla//VB|INF|AKT//ccomp//23 för//PP//case//30 skattskyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//28 som//HP|-|-|-//nsubj//33 tillfälligt//AB|POS//advmod//33 uppbär//VB|PRS|AKT//acl:relcl//30 inkomster//NN|UTR|PLU|IND|NOM//obj//33 i//PP//case//36 Sverige//PM|NOM//nmod//34 .//MAD//punct//7
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//41 skulle//VB|PRT|AKT//aux//41 därigenom//AB//advmod//41 slippa//VB|INF|AKT//conj//7 deklarera//VB|INF|AKT//xcomp//41 och//KN//cc//49 även//AB//advmod//49 i//PP//advmod//49 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//45 skulle//VB|PRT|AKT//aux//49 beskattningsförfarandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//49 förenklas//VB|INF|SFO//conj//41 för//PP//case//52 denna//DT|UTR|SIN|DEF//det//52 grupp//NN|UTR|SIN|IND|NOM//obl//49 .//MAD//punct//7
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Någon//DT|UTR|SIN|IND//det//55 anledning//NN|UTR|SIN|IND|NOM//appos//7 att//IE//mark//57 låta//VB|INF|AKT//acl//55 lagen//NN|UTR|SIN|DEF|NOM//obj//57 ha//VB|INF|AKT//xcomp//57 ett//DT|NEU|SIN|IND//det//63 mer//AB|KOM//advmod//62 vidsträckt//JJ|POS|NEU|SIN|IND|NOM//amod//63 tillämpningsområde//NN|NEU|SIN|IND|NOM//nsubj//66 har//VB|PRS|AKT//aux//66 inte//AB//advmod//66 framkommit//VB|SUP|AKT//conj//7 .//MAD//punct//7
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Dagpendlarna//NN|UTR|PLU|DEF|NOM//nsubj//69 har//VB|PRS|AKT//parataxis//7 i//PP//advmod//69 regel//NN|UTR|SIN|IND|NOM//fixed//70 fast//JJ|POS|NEU|SIN|IND|NOM//amod//73 arbete//NN|NEU|SIN|IND|NOM//obj//69 i//PP//case//75 Sverige//PM|NOM//obl//69 och//KN//cc//80 bör//VB|PRS|AKT//aux//80 därför//AB//advmod//80 inte//AB//advmod//80 beskattas//VB|INF|SFO//conj//69 enligt//PP//case//82 SINK//PM|NOM//obl//80 .//MAD//punct//7
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//85 föreslår//VB|PRS|AKT//parataxis//7 följaktligen//AB//advmod//85 att//SN//mark//91 denna//DT|UTR|SIN|DEF//det//89 kategori//NN|UTR|SIN|IND|NOM//nsubj:pass//91 skall//VB|PRS|AKT//aux//91 beskattas//VB|INF|SFO//ccomp//85 enligt//PP//case//93 IL//PM|NOM//obl//91 .//MAD//punct//85
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//1 innebär//VB|PRS|AKT//ROOT//1 att//SN//mark//49 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//49 som//HP|-|-|-//nsubj//7 är//VB|PRS|AKT//cop//7 utomlands//AB//advmod//7 bosatt//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//3 och//KN//cc//9 arbetar//VB|PRS|AKT//conj//7 i//PP//case//11 Sverige//PM|NOM//obl//9 under//PP//case//14 en//DT|UTR|SIN|IND//det//14 period//NN|UTR|SIN|IND|NOM//obl//9 på//PP//case//18 minst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//17 sex//RG|NOM//nummod//18 månader//NN|UTR|PLU|IND|NOM//nmod//14 och//KN//cc//27 normalt//AB|POS//fixed//19 minst//AB|SUV//advmod//22 tio//RG|NOM//nummod//23 dagar//NN|UTR|PLU|IND|NOM//nsubj:pass//27 per//PP//case//25 månad//NN|UTR|SIN|IND|NOM//nmod//23 skall//VB|PRS|AKT//aux//27 beskattas//VB|INF|SFO//conj//7 enligt//PP//case//29 IL//PM|NOM//obl//27 i//PP//advmod//34 stället//NN|NEU|SIN|DEF|NOM//fixed//30 för//PP//fixed//30 enligt//PP//case//34 SINK//PM|NOM//obl//27 .//MID//punct//3
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Något//DT|NEU|SIN|IND//det//37 krav//NN|NEU|SIN|IND|NOM//appos//3 på//PP//mark//43 att//SN//mark//43 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//43 skall//VB|PRS|AKT//aux//43 vara//VB|INF|AKT//cop//43 fråga//NN|UTR|SIN|IND|NOM//acl//37 om//PP//case//46 samma//DT|UTR/NEU|SIN/PLU|IND//det//46 anställning//NN|UTR|SIN|IND|NOM//obl//43 under//PP//case//48 sexmånadersperioden//NN|UTR|SIN|DEF|NOM//nmod//46 uppställs//VB|PRS|SFO//ccomp//1 inte//AB//advmod//49 .//MAD//punct//1
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Tiodagarsgränsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//53 motiveras//VB|PRS|SFO//parataxis//1 av//PP//mark//67 att//SN//mark//67 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//67 som//HP|-|-|-//nsubj//58 har//VB|PRS|AKT//acl:relcl//56 fasta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 anställningar//NN|UTR|PLU|IND|NOM//obj//58 med//PP//case//63 regelbundet//PC|PRF|NEU|SIN|IND|NOM//amod//63 arbete//NN|NEU|SIN|IND|NOM//obl//58 i//PP//case//65 Sverige//PM|NOM//nmod//63 bör//VB|PRS|AKT//aux//67 falla//VB|INF|AKT//advcl//53 utanför//PP//case//69 SINK//PM|NOM//obl//67 .//MID//punct//53
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//72 anställningar//NN|UTR|PLU|IND|NOM//nsubj//73 avser//VB|PRS|AKT//parataxis//53 i//PP//advmod//73 regel//NN|UTR|SIN|IND|NOM//fixed//74 minst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//77 halvtid//NN|UTR|SIN|IND|NOM//obl//73 .//MAD//punct//53
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Gränsen//NN|UTR|SIN|DEF|NOM//nsubj//84 bör//VB|PRS|AKT//aux//84 därför//AB//advmod//84 i//PP//case//83 princip//NN|UTR|SIN|IND|NOM//obl//84 gå//VB|INF|AKT//parataxis//53 vid//PP//case//87 två//RG|NOM//nummod//87 dagar//NN|UTR|PLU|IND|NOM//obl//84 i//PP//case//89 veckan//NN|UTR|SIN|DEF|NOM//nmod//87 .//MAD//punct//53
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;För//PP//mark//104 att//SN//mark//104 även//AB//advmod//94 de//DT|UTR/NEU|PLU|DEF//det//95 fall//NN|NEU|PLU|IND|NOM//nsubj:pass//104 då//HA//advmod//100 arbetstiden//NN|UTR|SIN|DEF|NOM//nsubj//100 är//VB|PRS|AKT//cop//100 ojämnt//AB|POS//advmod//100 fördelad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//95 mellan//PP//case//102 veckorna//NN|UTR|PLU|DEF|NOM//obl//100 skall//VB|PRS|AKT//aux//104 täckas//VB|INF|SFO//advcl//106 in//PL//compound:prt//104 föreslår//VB|PRS|AKT//conj//53 utredningen//NN|UTR|SIN|DEF|NOM//obj//106 att//SN//mark//112 arbetskriteriet//NN|NEU|SIN|DEF|NOM//nsubj//112 skall//VB|PRS|AKT//aux//112 vara//VB|INF|AKT//cop//112 uppfyllt//PC|PRF|NEU|SIN|IND|NOM//advcl//106 om//SN//case//114 arbete//NN|NEU|SIN|IND|NOM//nsubj//116 normalt//AB|POS//advmod//116 pågår//VB|PRS|AKT//advcl//112 under//PP//case//120 minst//AB|SUV//advmod//119 tio//RG|NOM//nummod//120 dagar//NN|UTR|PLU|IND|NOM//obl//116 per//PP//case//122 månad//NN|UTR|SIN|IND|NOM//nmod//120 .//MAD//punct//1
Beskattningen av dagpendlare och begreppet stadigvarande vistelse Dagpendlarnas inkomst – beskattning enligt SINK eller IL;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//11 skattesatsen//NN|UTR|SIN|DEF|NOM//nsubj//11 för//PP//case//6 denna//DT|UTR|SIN|DEF//det//6 kategori//NN|UTR|SIN|IND|NOM//nmod//3 bör//VB|PRS|AKT//aux//11 vara//VB|INF|AKT//cop//11 den//DT|UTR|SIN|DEF//det//11 genomsnittliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 kommunalskatt//NN|UTR|SIN|IND|NOM//ccomp//1 som//HP|-|-|-//nsubj:pass//15 vid//PP//case//14 tillfället//NN|NEU|SIN|DEF|NOM//obl//15 tillämpas//VB|PRS|SFO//acl:relcl//11 i//PP//case//18 Sveriges//PM|GEN//nmod:poss//18 kommuner//NN|UTR|PLU|IND|NOM//obl//15 .//MAD//punct//1

Bör begreppet stadigvarande vistelse preciseras?;Vad//HP|NEU|SIN|IND//dislocated//2 som//HP|-|-|-//nsubj:pass//2 avses//VB|PRS|SFO//advcl//6 med//PP//case//5 stadigvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 vistelse//NN|UTR|SIN|IND|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//6 inte//AB//advmod//6 direkt//AB|POS//advmod//6 av//PP//case//10 lagtext//NN|UTR|SIN|IND|NOM//obl//6 utan//KN//cc//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//13 avgörs//VB|PRS|SFO//conj//6 av//PP//case//15 praxis//NN|UTR|SIN|IND|NOM//obl:agent//13 .//MAD//punct//6
Bör begreppet stadigvarande vistelse preciseras?;Rättsläget//NN|NEU|SIN|DEF|NOM//nsubj//18 innebär//VB|PRS|AKT//parataxis//6 i//PP//advmod//18 huvudsak//NN|UTR|SIN|IND|NOM//fixed//19 att//SN//mark//25 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 skall//VB|PRS|AKT//aux//25 vara//VB|INF|AKT//cop//25 fråga//NN|UTR|SIN|IND|NOM//ccomp//18 om//PP//case//29 en//DT|UTR|SIN|IND//det//29 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 vistelse//NN|UTR|SIN|IND|NOM//obl//25 på//PP//case//33 minst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//32 sex//RG|NOM//nummod//33 månader//NN|UTR|PLU|IND|NOM//nmod//29 och//KN//cc//39 att//SN//mark//39 kortvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 avbrott//NN|NEU|PLU|IND|NOM//nsubj:pass//39 inte//AB//advmod//39 anses//VB|PRS|SFO//conj//18 bryta//VB|INF|AKT//xcomp//39 vistelseperioden//NN|UTR|SIN|DEF|NOM//obj//40 .//MAD//punct//6
Bör begreppet stadigvarande vistelse preciseras?;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 övervägt//VB|SUP|AKT//ROOT//2 om//PP//mark//8 begreppet//NN|NEU|SIN|DEF|NOM//nmod//6 stadigvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 vistelse//NN|UTR|SIN|IND|NOM//nsubj:pass//8 bör//VB|PRS|AKT//aux//8 preciseras//VB|INF|SFO//advcl//2 .//MAD//punct//2
Bör begreppet stadigvarande vistelse preciseras?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 är//VB|PRS|AKT//cop//13 emellertid//AB//advmod//13 svårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//IE//mark//15 hitta//VB|INF|AKT//csubj//13 en//DT|UTR|SIN|IND//det//17 modell//NN|UTR|SIN|IND|NOM//obj//15 med//PP//case//20 rätt//JJ|POS|UTR|SIN|IND|NOM//amod//20 avvägning//NN|UTR|SIN|IND|NOM//obl//15 .//MID//punct//13
Bör begreppet stadigvarande vistelse preciseras?;Flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//23 grannländer//NN|NEU|PLU|IND|NOM//nsubj//24 har//VB|PRS|AKT//parataxis//13 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 oreglerade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 system//NN|NEU|PLU|IND|NOM//obj//24 där//HA//advmod//35 jämställdhet//NN|UTR|SIN|IND|NOM//nsubj//35 med//PP//case//32 obegränsat//JJ|POS|NEU|SIN|IND|NOM//amod//32 skattskyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//29 enligt//PP//case//34 praxis//NN|UTR|SIN|IND|NOM//nmod//32 uppkommer//VB|PRS|AKT//acl//27 efter//PP//case//40 minst//AB|SUV//advmod//38 sex//RG|NOM//nummod//39 månaders//NN|UTR|PLU|IND|GEN//nmod:poss//40 vistelse//NN|UTR|SIN|IND|NOM//obl//35 i//PP//case//42 arbetslandet//NN|NEU|SIN|DEF|NOM//nmod//40 ,//MID//punct//48 varvid//HA//advmod//48 kortvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 avbrott//NN|NEU|PLU|IND|NOM//nsubj//48 inte//AB//advmod//48 bryter//VB|PRS|AKT//advcl//24 denna//DT|UTR|SIN|DEF//det//50 vistelse//NN|UTR|SIN|IND|NOM//obj//48 .//MAD//punct//2
Bör begreppet stadigvarande vistelse preciseras?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//55 kan//VB|PRS|AKT//aux//55 vidare//AB|KOM//advmod//55 påpekas//VB|INF|SFO//conj//2 att//SN//mark//63 tvister//NN|UTR|PLU|IND|NOM//nsubj//63 rörande//PP//case//59 frågan//NN|UTR|SIN|DEF|NOM//nmod//57 om//PP//case//62 stadigvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 vistelse//NN|UTR|SIN|IND|NOM//nmod//59 föreligger//VB|PRS|AKT//csubj//67 inte//AB//advmod//67 är//VB|PRS|AKT//cop//67 särskilt//AB//advmod//67 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//55 i//PP//case//69 skattedomstolarna//NN|UTR|PLU|DEF|NOM//obl//67 .//MAD//punct//2
