Utredningens uppdrag;Med//PP//case//1 målsättningen//NN|UTR|SIN|DEF|NOM//obl//17 att//IE//mark//3 skapa//VB|INF|AKT//acl//1 en//DT|UTR|SIN|IND//det//6 kunskapsbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//6 missbruks-//NN|NEU|-|-|SMS//obj//3 och//KN//cc//8 beroendevård//NN|UTR|SIN|IND|NOM//conj//6 som//HP|-|-|-//nsubj//10 utgår//VB|PRS|AKT//acl:relcl//8 från//PP//case//14 den//DT|UTR|SIN|DEF//det//14 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//14 behov//NN|NEU|SIN|IND|NOM//obl//10 ska//VB|PRS|AKT//aux//17 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//17 se//VB|INF|AKT//ROOT//17 över//PL//case//19 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//17 i//PP//case//21 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//nmod//19 (//PAD//punct//23 2001:453//RG|NOM//appos//21 )//PAD//punct//23 (//PAD//punct//26 SoL//NN|AN//appos//21 )//PAD//punct//26 ,//MID//punct//29 hälso-//NN|UTR|-|-|SMS//appos//17 och//KN//cc//31 sjukvårdslagen//NN|UTR|SIN|DEF|NOM//conj//29 (//PAD//punct//29 1982:763//RG|NOM//nummod//29 )//PAD//punct//29 (//PAD//punct//36 HSL//NN|AN//appos//29 )//PAD//punct//36 ,//MID//punct//39 lagen//NN|UTR|SIN|DEF|NOM//conj//29 (//PAD//punct//41 1988:870//RG|NOM//nmod//39 )//PAD//punct//41 om//PP//case//44 vård//NN|UTR|SIN|IND|NOM//nmod//39 av//PP//case//46 missbrukare//NN|UTR|PLU|IND|NOM//nmod//44 i//PP//case//49 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 fall//NN|NEU|PLU|IND|NOM//nmod//44 (//PAD//punct//39 LVM//PM|NOM//appos//39 )//PAD//punct//39 samt//KN//cc//54 lagen//NN|UTR|SIN|DEF|NOM//conj//29 (//PAD//punct//56 1991:1128//RG|NOM//nmod//54 )//PAD//punct//56 om//PP//case//60 psykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//60 tvångsvård//NN|UTR|SIN|IND|NOM//nmod//54 (//PAD//punct//62 LPT//NN|AN//appos//60 )//PAD//punct//62 och//KN//cc//65 lämna//VB|INF|AKT//conj//17 förslag//NN|NEU|SIN|IND|NOM//obj//65 till//PP//case//68 förändringar//NN|UTR|PLU|IND|NOM//nmod//66 .//MAD//punct//17
6. Tillgången på vård är ojämlik;I//PP//case//28 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 kommuner//NN|UTR|PLU|IND|NOM//obl//31 och//KN//cc//30 landsting//NN|NEU|SIN|IND|NOM//conj//28 saknas//VB|PRS|SFO//conj//1 ett//DT|NEU|SIN|IND//det//34 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 utbud//NN|NEU|SIN|IND|NOM//nsubj:pass//31 av//PP//case//36 behandlingsinsatser//NN|UTR|PLU|IND|NOM//nmod//34 som//HP|-|-|-//nsubj//38 vilar//VB|PRS|AKT//acl:relcl//36 på//PP//case//40 vetenskap//NN|UTR|SIN|IND|NOM//obl//38 och//KN//cc//43 beprövad//PC|PRF|UTR|SIN|IND|NOM//amod//43 erfarenhet//NN|UTR|SIN|IND|NOM//conj//40 .//MAD//punct//31
6. Tillgången på vård är ojämlik;I//PP//case//47 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 kommuner//NN|UTR|PLU|IND|NOM//obl//50 och//KN//cc//49 landsting//NN|NEU|PLU|IND|NOM//conj//47 finns//VB|PRS|SFO//conj//31 ett//DT|NEU|SIN|IND//det//53 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 utbud//NN|NEU|SIN|IND|NOM//nsubj//50 ,//MID//punct//59 men//KN//cc//59 tillgängligheten//NN|UTR|SIN|DEF|NOM//nsubj//59 är//VB|PRS|AKT//cop//59 ofta//AB|POS//advmod//59 begränsad//PC|PRF|UTR|SIN|IND|NOM//conj//31 med//PP//case//62 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 väntetider//NN|UTR|PLU|IND|NOM//obl//59 .//MAD//punct//31
6. Tillgången på vård är ojämlik;Riskabel//JJ|POS|UTR|SIN|IND|NOM//amod//1 alkohol-//NN|UTR|-|-|SMS//nsubj//5 och//KN//cc//3 drogkonsumtion//NN|UTR|SIN|IND|NOM//conj//1 kan//VB|PRS|AKT//aux//5 leda//VB|INF|AKT//ROOT//5 till//PP//case//7 utveckling//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//9 missbruk//NN|NEU|SIN|IND|NOM//nmod//7 eller//KN//cc//11 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//9 .//MAD//punct//5
6. Tillgången på vård är ojämlik;Tidig//JJ|POS|UTR|SIN|IND|NOM//advmod//14 upptäckt//NN|UTR|SIN|IND|NOM//csubj//20 och//KN//cc//17 kort//JJ|POS|UTR|SIN|IND|NOM//amod//17 rådgivning//NN|UTR|SIN|IND|NOM//conj//14 är//VB|PRS|AKT//cop//20 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 insatser//NN|UTR|PLU|IND|NOM//parataxis//5 som//HP|-|-|-//nsubj//23 kan//VB|PRS|AKT//aux//23 förhindra//VB|INF|AKT//acl:relcl//20 en//DT|UTR|SIN|IND//det//26 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//26 utveckling//NN|UTR|SIN|IND|NOM//obj//23 ,//MID//punct//36 men//KN//cc//36 detta//DT|NEU|SIN|DEF//det//30 arbete//NN|NEU|SIN|IND|NOM//nsubj//36 är//VB|PRS|AKT//cop//36 allt//PN|NEU|SIN|IND|SUB/OBJ//nsubj//36 för//AB//advmod//36 ofta//AB|POS//advmod//36 inte//AB//advmod//36 systematiserat//PC|PRF|NEU|SIN|IND|NOM//conj//20 eller//KN//cc//38 prioriterat//PC|PRF|NEU|SIN|IND|NOM//conj//36 inom//PP//case//40 hälso-//NN|UTR|-|-|SMS//obl//36 och//KN//cc//42 sjukvården//NN|UTR|SIN|DEF|NOM//conj//40 och//KN//cc//44 socialtjänsten//NN|UTR|SIN|DEF|NOM//conj//40 .//MAD//punct//5

7. Tvångsvården brister i innehåll, form och rättssäkerhet;Tvångsvården//NN|UTR|SIN|DEF|NOM//nsubj//9 av//PP//case//2 personer//NN|UTR|PLU|IND|NOM//nmod//0 med//PP//case//4 missbruk//NN|NEU|SIN|IND|NOM//nmod//2 eller//KN//cc//8 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//8 enligt//PP//fixed//6 LVM//PM|NOM//conj//4 uppvisar//VB|PRS|AKT//ROOT//9 allvarliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 brister//NN|UTR|PLU|IND|NOM//obj//9 .//MAD//punct//9
7. Tvångsvården brister i innehåll, form och rättssäkerhet;Behandlingsinnehållet//NN|NEU|SIN|DEF|NOM//nsubj//16 är//VB|PRS|AKT//cop//16 för//AB//advmod//16 begränsat//PC|PRF|NEU|SIN|IND|NOM//parataxis//9 ,//MID//punct//18 formen//NN|UTR|SIN|DEF|NOM//conj//16 för//PP//case//20 inflexibel//JJ|POS|UTR|SIN|IND|NOM//nmod//18 och//KN//cc//22 kopplingen//NN|UTR|SIN|DEF|NOM//conj//20 till//PP//case//26 efterföljande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 insatser//NN|UTR|PLU|IND|NOM//nmod//18 hos//PP//case//28 hemkommun//NN|UTR|SIN|IND|NOM//nmod//26 eller//KN//cc//30 landsting//NN|NEU|SIN|IND|NOM//conj//28 för//PP//case//32 svag//JJ|POS|UTR|SIN|IND|NOM//nmod//18 .//MAD//punct//16
7. Tvångsvården brister i innehåll, form och rättssäkerhet;Personer//NN|UTR|PLU|IND|NOM//conj//16 med//PP//case//36 samsjuklighet//NN|UTR|SIN|IND|NOM//nmod//34 mellan//PP//case//38 missbruk//NN|NEU|SIN|IND|NOM//nmod//34 eller//KN//cc//40 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//38 och//KN//cc//43 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//43 sjukdom//NN|UTR|SIN|IND|NOM//conj//38 har//VB|PRS|AKT//conj//16 särskilt//AB//advmod//46 svårt//AB|POS//obj//44 att//IE//mark//48 få//VB|INF|AKT//acl//46 tillgång//NN|UTR|SIN|IND|NOM//obj//48 till//PP//case//52 adekvat//JJ|POS|UTR|SIN|IND|NOM//amod//52 vård//NN|UTR|SIN|IND|NOM//obl//48 .//MAD//punct//9
7. Tvångsvården brister i innehåll, form och rättssäkerhet;Vidare//AB|KOM//advmod//4 är//VB|PRS|AKT//cop//4 tvångsvårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 tillämpning//NN|UTR|SIN|IND|NOM//nsubj//4 rättsosäker//JJ|POS|UTR|SIN|IND|NOM//ROOT//4 .//MAD//punct//4
7. Tvångsvården brister i innehåll, form och rättssäkerhet;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//7 avspeglas//VB|PRS|SFO//parataxis//4 i//PP//case//10 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 variationer//NN|UTR|PLU|IND|NOM//obl//7 i//PP//case//12 användningen//NN|UTR|SIN|DEF|NOM//obl//7 av//PP//case//14 tvångsvård//NN|UTR|SIN|IND|NOM//nmod//12 enligt//PP//case//16 LVM//PM|NOM//nmod//14 mellan//PP//case//19 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 kommuner//NN|UTR|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj:pass//23 inte//AB//advmod//23 kan//VB|PRS|AKT//aux//23 förklaras//VB|INF|SFO//acl:relcl//19 av//PP//case//25 skillnader//NN|UTR|PLU|IND|NOM//obl:agent//23 i//PP//case//27 vårdbehov//NN|NEU|PLU|IND|NOM//nmod//25 .//MAD//punct//7
7. Tvångsvården brister i innehåll, form och rättssäkerhet;Tillämpningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//30 kompliceras//VB|PRS|SFO//conj//7 ytterligare//AB|KOM//advmod//30 av//PP//mark//34 att//SN//mark//34 personer//NN|UTR|PLU|IND|NOM//obl:agent//30 med//PP//case//36 missbruk//NN|NEU|SIN|IND|NOM//nmod//34 eller//KN//cc//40 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//40 kan//VB|PRS|AKT//aux//40 tvångsvårdas//VB|INF|SFO//conj//34 enligt//PP//case//43 både//KN//cc//43 LVM//PM|NOM//obl//40 och//KN//cc//45 LPT//PM|NOM//conj//43 .//MAD//punct//7

8. Kunskapen och kompetensen är otillräcklig;Missbruks-//NN|NEU|-|-|SMS//nsubj//6 och//KN//cc//2 beroendevården//NN|UTR|SIN|DEF|NOM//conj//0 är//VB|PRS|AKT//cop//6 inte//AB//advmod//6 tillräckligt//AB|POS//advmod//6 kunskapsbaserad//PC|PRF|UTR|SIN|IND|NOM//ROOT//6 .//MAD//punct//6
8. Kunskapen och kompetensen är otillräcklig;För//PP//case//10 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 missbruks-//NN|NEU|-|-|SMS//obl//13 och//KN//cc//12 beroendetillstånd//NN|NEU|SIN|IND|NOM//conj//10 saknas//VB|PRS|SFO//conj//6 helt//AB|POS//advmod//15 evidensbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//13 .//MAD//punct//16
8. Kunskapen och kompetensen är otillräcklig;Nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 rön//NN|NEU|PLU|IND|NOM//nsubj:pass//20 införlivas//VB|INF|SFO//conj//6 i//PP//case//25 allt//PN|NEU|SIN|IND|SUB/OBJ//det//25 för//PP//advmod//24 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//25 utsträckning//NN|UTR|SIN|IND|NOM//obl//20 i//PP//case//27 vården//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//20
8. Kunskapen och kompetensen är otillräcklig;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 kunskapsbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//31 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//32 tillämpas//VB|PRS|SFO//conj//20 inte//AB//advmod//32 av//PP//case//36 ideologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 skäl//NN|NEU|PLU|IND|NOM//obl:agent//32 .//MAD//punct//20
8. Kunskapen och kompetensen är otillräcklig;För//PP//case//2 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 målgrupper//NN|UTR|PLU|IND|NOM//obl//3 saknas//VB|PRS|SFO//ROOT//3 målgruppsspecifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//3 ,//MID//punct//5 exempelvis//AB//advmod//8 barn//NN|NEU|PLU|IND|NOM//appos//5 och//KN//cc//10 ungdomar//NN|UTR|PLU|IND|NOM//conj//8 och//KN//cc//12 personer//NN|UTR|PLU|IND|NOM//conj//8 med//PP//case//14 dopningsmedelsmissbruk//NN|NEU|PLU|IND|NOM//advcl//3 För//PP//case//17 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 målgrupper//NN|UTR|PLU|IND|NOM//nmod//14 finns//VB|PRS|SFO//conj//3 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 hinder//NN|NEU|PLU|IND|NOM//nsubj//18 som//HP|-|-|-//nsubj//22 gör//VB|PRS|AKT//acl:relcl//20 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//22 svårt//JJ|POS|NEU|SIN|IND|NOM//xcomp//22 att//IE//mark//26 ta//VB|INF|AKT//acl//24 del//NN|UTR|SIN|IND|NOM//obj//26 av//PP//case//31 det//DT|NEU|SIN|DEF//det//31 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 utbudet//NN|NEU|SIN|DEF|NOM//nmod//27 av//PP//case//33 insatser//NN|UTR|PLU|IND|NOM//nmod//31 ,//MID//punct//33 till//PP//advmod//37 exempel//NN|NEU|SIN|IND|NOM//fixed//35 personer//NN|UTR|PLU|IND|NOM//obj//26 med//PP//case//40 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//40 bakgrund//NN|UTR|SIN|IND|NOM//nmod//37 .//MAD//punct//18
8. Kunskapen och kompetensen är otillräcklig;När//HA//mark//46 kunskapsbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//44 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//46 väl//AB|POS//advmod//46 används//VB|PRS|SFO//advcl//47 tenderar//VB|PRS|AKT//conj//3 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//47 att//IE//mark//50 tillämpas//VB|INF|SFO//advcl//47 med//PP//case//53 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 variation//NN|UTR|SIN|IND|NOM//obl//50 eller//KN//cc//57 på//PP//case//57 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 beroendetillstånd//NN|NEU|PLU|IND|NOM//conj//50 än//KN//mark//60 evidensen//NN|UTR|SIN|DEF|NOM//nsubj//60 avser//VB|PRS|AKT//acl//57 ,//MID//punct//64 vilket//HP|NEU|SIN|IND//nsubj//64 kan//VB|PRS|AKT//aux//64 äventyra//VB|INF|AKT//conj//3 effekten//NN|UTR|SIN|DEF|NOM//obj//64 .//MAD//punct//3
8. Kunskapen och kompetensen är otillräcklig;De//DT|UTR/NEU|PLU|DEF//det//2 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 riktlinjerna//NN|UTR|PLU|DEF|NOM//nsubj//21 för//PP//case//4 missbruks-//NN|NEU|-|-|SMS//nmod//2 och//KN//cc//6 beroendevården//NN|UTR|SIN|DEF|NOM//conj//4 som//HP|-|-|-//obj//9 Socialstyrelsen//NN|UTR|SIN|DEF|NOM//nsubj//9 utfärdat//VB|SUP|AKT//acl:relcl//2 är//VB|PRS|AKT//cop//11 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//9 för//PP//mark//14 att//IE//mark//14 sprida//VB|INF|AKT//advcl//9 kunskap//NN|UTR|SIN|IND|NOM//obj//14 om//PP//case//18 evidensbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 insatser//NN|UTR|PLU|IND|NOM//nmod//15 ,//MID//punct//2 men//KN//cc//21 omfattar//VB|PRS|AKT//ROOT//21 inte//AB//advmod//21 läkemedelsberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//21 eller//KN//cc//25 dopningsmedelsmissbruk//NN|NEU|PLU|IND|NOM//conj//23 eller//KN//cc//27 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//28 målgrupper//NN|UTR|PLU|IND|NOM//nsubj//21 med//PP//case//31 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 behov//NN|NEU|PLU|IND|NOM//nmod//28 ,//MID//punct//31 till//PP//advmod//35 exempel//NN|NEU|SIN|IND|NOM//fixed//33 barn//NN|NEU|PLU|IND|NOM//conj//31 och//KN//cc//37 ungdomar//NN|UTR|PLU|IND|NOM//conj//35 samt//KN//cc//39 personer//NN|UTR|PLU|IND|NOM//conj//35 med//PP//case//41 funktionsnedsättning//NN|UTR|SIN|IND|NOM//nmod//39 .//MAD//punct//21
8. Kunskapen och kompetensen är otillräcklig;Även//AB//advmod//2 kompetensen//NN|UTR|SIN|DEF|NOM//nmod:poss//2 brister//VB|PRS|AKT//ROOT//2 .//MAD//punct//2
8. Kunskapen och kompetensen är otillräcklig;Baspersonalen//NN|NEU|PLU|DEF|NOM//nsubj//9 inom//PP//case//6 missbruks-//NN|NEU|-|-|SMS//nmod//4 och//KN//cc//8 beroendevården//NN|UTR|SIN|DEF|NOM//conj//6 har//VB|PRS|AKT//parataxis//2 ofta//AB|POS//advmod//9 stort//JJ|POS|NEU|SIN|IND|NOM//amod//12 engagemang//NN|NEU|SIN|IND|NOM//obj//9 och//KN//cc//15 värdefull//JJ|POS|UTR|SIN|IND|NOM//amod//15 erfarenhet//NN|UTR|SIN|IND|NOM//conj//12 ,//MID//punct//9 men//KN//cc//18 saknar//VB|PRS|AKT//conj//9 allt//PN|NEU|SIN|IND|SUB/OBJ//obj//18 för//AB//advmod//21 ofta//AB|POS//advmod//18 formell//JJ|POS|UTR|SIN|IND|NOM//amod//23 utbildning//NN|UTR|SIN|IND|NOM//obj//18 .//MAD//punct//18
8. Kunskapen och kompetensen är otillräcklig;Grundutbildningarna//NN|UTR|PLU|DEF|NOM//obj//18 för//PP//case//28 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 yrkesgrupper//NN|UTR|PLU|IND|NOM//nmod//25 såsom//KN//mark//30 läkare//NN|UTR|PLU|IND|NOM//nsubj//37 ,//MID//punct//32 sjuksköterskor//NN|UTR|PLU|IND|NOM//conj//30 ,//MID//punct//34 psykologer//NN|UTR|PLU|IND|NOM//conj//30 och//KN//cc//36 socionomer//NN|UTR|PLU|IND|NOM//conj//30 ger//VB|PRS|AKT//acl:relcl//25 för//AB//case//40 lite//AB|POS//amod//40 kunskap//NN|UTR|SIN|IND|NOM//obj//37 om//PP//case//42 missbruk//NN|NEU|SIN|IND|NOM//nmod//40 och//KN//cc//44 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//42 .//MAD//punct//9
8. Kunskapen och kompetensen är otillräcklig;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//53 till//PP//case//48 specialistutbildning//NN|UTR|SIN|IND|NOM//nmod//46 efter//PP//case//50 grundexamen//NN|UTR|SIN|IND|NOM//nmod//48 är//VB|PRS|AKT//cop//53 för//PP//advmod//53 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//9 .//MAD//punct//9
8. Kunskapen och kompetensen är otillräcklig;Under//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//3 åren//NN|NEU|PLU|DEF|NOM//obl//6 har//VB|PRS|AKT//aux//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 uppmärksammat//VB|SUP|AKT//ROOT//6 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//6 ,//MID//punct//13 bland//PP//advmod//13 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//9 genom//PP//case//12 projektet//NN|NEU|SIN|DEF|NOM//nmod//13 Kunskap//NN|UTR|SIN|IND|NOM//appos//6 till//PP//case//15 praktik//NN|UTR|SIN|IND|NOM//nmod//13  //_SP////15 som//HP|-|-|-//nsubj:pass//18 drivs//VB|PRS|SFO//acl:relcl//13 av//PP//case//20 SKL//PM|NOM//obl:agent//18 och//KN//cc//22 syftar//VB|PRS|AKT//conj//6 till//PP//mark//25 att//IE//mark//25 bygga//VB|INF|AKT//xcomp//22 upp//PL//compound:prt//25 en//DT|UTR|SIN|IND//det//28 stödstruktur//NN|UTR|SIN|IND|NOM//obj//25 för//PP//case//30 kunskapsspridning//NN|UTR|SIN|IND|NOM//nmod//28 och//KN//cc//32 fortbildning//NN|UTR|SIN|IND|NOM//conj//30 .//MAD//punct//6
8. Kunskapen och kompetensen är otillräcklig;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 krävs//VB|PRS|SFO//parataxis//6 dock//AB//advmod//35 mer//AB|KOM//advmod//38 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 satsningar//NN|UTR|PLU|IND|NOM//nsubj:pass//35 på//PP//case//41 forskning//NN|UTR|SIN|IND|NOM//nmod//39 ,//MID//punct//43 kunskapsspridning//NN|UTR|SIN|IND|NOM//conj//41 och//KN//cc//45 utbildning//NN|UTR|SIN|IND|NOM//conj//41 .//MAD//punct//35

9. Vårdens utveckling utmanar nuvarande lagstiftning;Den//DT|UTR|SIN|DEF//det//2 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//10 i//PP//case//7 allt//AB//advmod//6 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 grad//NN|UTR|SIN|IND|NOM//obl//10 kommit//VB|SUP|AKT//aux//10 att//IE//mark//10 utmanas//VB|INF|SFO//ROOT//10 av//PP//case//12 kunskapsutvecklingen//NN|UTR|SIN|DEF|NOM//obl:agent//10 och//KN//cc//14 missbruks-//NN|NEU|-|-|SMS//conj//12 och//KN//cc//16 beroendevårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 praktik//NN|UTR|SIN|IND|NOM//conj//12 .//MAD//punct//10
9. Vårdens utveckling utmanar nuvarande lagstiftning;När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 synen//NN|UTR|SIN|DEF|NOM//obl//28 på//PP//case//5 missbruk//NN|NEU|SIN|IND|NOM//nmod//3 och//KN//cc//8 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//8 återspeglar//VB|PRS|AKT//conj//3 den//DT|UTR|SIN|DEF//det//11 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 lagstiftningen//NN|UTR|SIN|DEF|NOM//obj//8 att//SN//mark//13 missbruk//NN|NEU|SIN|IND|NOM//xcomp//8 och//KN//cc//18 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//18 i//PP//advmod//18 huvudsak//NN|UTR|SIN|IND|NOM//fixed//16 ses//VB|INF|SFO//conj//13 som//KN//mark//21 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 problem//NN|NEU|PLU|IND|NOM//xcomp//18 .//MAD//punct//3
9. Vårdens utveckling utmanar nuvarande lagstiftning;Med//PP//case//25 ny//JJ|POS|UTR|SIN|IND|NOM//amod//25 kunskap//NN|UTR|SIN|IND|NOM//nmod//3 har//VB|PRS|AKT//aux//28 dock//AB//advmod//28 missbruk//NN|NEU|SIN|IND|NOM//ROOT//28 och//KN//cc//37 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//37 i//PP//case//34 allt//AB//advmod//33 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 grad//NN|UTR|SIN|IND|NOM//obl//37 kommit//VB|SUP|AKT//aux//37 att//IE//mark//37 betraktas//VB|INF|SFO//conj//28 som//KN//mark//39 sjukdomstillstånd//NN|NEU|SIN|IND|NOM//xcomp//37 .//MAD//punct//28
9. Vårdens utveckling utmanar nuvarande lagstiftning;Missbruk//NN|NEU|SIN|IND|NOM//conj//28 (//PAD//punct//41 skadligt//JJ|POS|NEU|SIN|IND|NOM//amod//44 bruk//NN|NEU|SIN|IND|NOM//appos//41 )//PAD//punct//41 och//KN//cc//48 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//48 ingår//VB|PRS|AKT//conj//28 i//PP//case//53 de//DT|UTR/NEU|PLU|DEF//det//53 internationellt//AB|POS//advmod//52 vedertagna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 diagnossystemen//NN|NEU|PLU|DEF|NOM//obl//48 inom//PP//case//55 hälso-//NN|UTR|-|-|SMS//nmod//53 och//KN//cc//57 sjukvården//NN|UTR|SIN|DEF|NOM//conj//55 ,//MID//punct//59 ICD//PM|NOM//conj//55 och//KN//cc//61 DSM//PM|NOM//conj//55 .//MAD//punct//28
9. Vårdens utveckling utmanar nuvarande lagstiftning;Vidare//AB|KOM//advmod//1 har//VB|PRS|AKT//ROOT//1 synen//NN|UTR|SIN|DEF|NOM//obj//1 på//PP//case//5 vilka//HD|UTR/NEU|PLU|IND//det//5 insatser//NN|UTR|PLU|IND|NOM//obl//9 som//HP|-|-|-//nsubj//8 är//VB|PRS|AKT//cop//8 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//5 gått//VB|SUP|AKT//acl:relcl//2 i//PP//case//12 medicinsk//JJ|POS|UTR|SIN|IND|NOM//amod//12 riktning//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//1
