Arbetslöshet och ekonomiskt bistånd;Betänkande//NN|NEU|SIN|IND|NOM//nsubj//7 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 stöd//NN|NEU|SIN|IND|NOM//nmod//2 och//KN//cc//6 krav//NN|NEU|SIN|IND|NOM//conj//4 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//7 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 personer//NN|UTR|PLU|IND|NOM//obj//7 som//HP|-|-|-//nsubj//11 tar//VB|PRS|AKT//acl:relcl//9 emot//PL//compound:prt//11 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 bistånd//NN|NEU|SIN|IND|NOM//obj//11
4.2.3 Rätt till bistånd;Ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//213 en//DT|UTR|SIN|IND//det//213 faktor//NN|UTR|SIN|IND|NOM//nsubj//215 är//VB|PRS|AKT//cop//215 behovet//NN|NEU|SIN|DEF|NOM//conj//205 av//PP//case//217 barnomsorg//NN|UTR|SIN|IND|NOM//nmod//215 .//MAD//punct//215
4.2.3 Rätt till bistånd;En//DT|UTR|SIN|IND//det//220 förutsättning//NN|UTR|SIN|IND|NOM//appos//215 för//PP//mark//224 att//IE//mark//224 kunna//VB|INF|AKT//aux//224 arbeta//VB|INF|AKT//acl//220 eller//KN//cc//226 delta//VB|INF|AKT//conj//224 i//PP//case//229 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//229 åtgärder//NN|UTR|PLU|IND|NOM//obl//226 eller//KN//cc//231 dylikt//JJ|POS|NEU|SIN|IND|NOM//conj//229 är//VB|PRS|AKT//cop//220 att//SN//mark//236 barnomsorg//NN|UTR|SIN|IND|NOM//nsubj:pass//236 kan//VB|PRS|AKT//aux//236 erbjudas//VB|INF|SFO//csubj//220 .//MAD//punct//205
4.2.3 Rätt till bistånd;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//242 är//VB|PRS|AKT//cop//242 en//DT|UTR|SIN|IND//det//242 angelägen//JJ|POS|UTR|SIN|IND|NOM//amod//242 uppgift//NN|UTR|SIN|IND|NOM//parataxis//205 för//PP//case//244 socialtjänsten//NN|UTR|SIN|DEF|NOM//nmod//242 ,//MID//punct//246 anförde//VB|PRT|AKT//conj//205 regeringen//NN|UTR|SIN|DEF|NOM//obj//246 ,//MID//punct//250 att//IE//mark//250 utveckla//VB|INF|AKT//advcl//246 ett//DT|NEU|SIN|IND//det//253 brett//JJ|POS|NEU|SIN|IND|NOM//amod//253 nätverk//NN|NEU|SIN|IND|NOM//obj//250 av//PP//case//256 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//256 åtgärder//NN|UTR|PLU|IND|NOM//nmod//253 för//PP//mark//259 att//IE//mark//259 bistå//VB|INF|AKT//advcl//250 ”//PAD//punct//261 socialbidragshushåll//NN|NEU|SIN|IND|NOM//obj//259 .//MAD//punct//261 ”//PAD//punct//267
4.2.3 Rätt till bistånd;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//267 är//VB|PRS|AKT//cop//267 särskilt//AB//advmod//267 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//205 att//IE//mark//269 utveckla//VB|INF|AKT//acl//267 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//271 metoder//NN|UTR|PLU|IND|NOM//obj//269 som//HP|-|-|-//nsubj//273 underlättar//VB|PRS|AKT//acl:relcl//271 för//PP//case//276 den//DT|UTR|SIN|DEF//det//276 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obl//273 att//IE//mark//278 göra//VB|INF|AKT//acl//276 något//PN|NEU|SIN|IND|SUB/OBJ//obj//278 åt//PP//case//281 anledningen//NN|UTR|SIN|DEF|NOM//obl//278 till//PP//case//284 sitt//PS|NEU|SIN|DEF//nmod:poss//284 biståndsbehov//NN|NEU|SIN|IND|NOM//obl//278 .//MAD//punct//267
4.2.3 Rätt till bistånd;Med//PP//case//293 tanke//NN|UTR|SIN|IND|NOM//fixed//286 på//PP//fixed//286 de//DT|UTR/NEU|PLU|DEF//det//293 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//293 och//KN//cc//292 hälsomässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//290 risker//NN|UTR|PLU|IND|NOM//obl//300 som//KN//obj//297 arbetslöshet//NN|UTR|SIN|IND|NOM//nsubj//297 kan//VB|PRS|AKT//aux//297 innebära//VB|INF|AKT//acl:relcl//293 är//VB|PRS|AKT//cop//300 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//300 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//267 att//SN//mark//303 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//303 bistår//VB|PRS|AKT//acl//300 med//PP//case//306 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//306 insatser//NN|UTR|PLU|IND|NOM//obl//303 som//HP|-|-|-//nsubj//308 hjälper//VB|PRS|AKT//acl:relcl//306 den//DT|UTR|SIN|DEF//obj//308 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obj//308 att//IE//mark//317 på//PP//case//316 kort//JJ|POS|UTR|SIN|IND|NOM//amod//316 eller//KN//cc//315 lång//JJ|POS|UTR|SIN|IND|NOM//conj//313 sikt//NN|UTR|SIN|IND|NOM//obl//317 klara//VB|INF|AKT//acl//310 sin//PS|UTR|SIN|DEF//nmod:poss//320 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//320 försörjning//NN|UTR|SIN|IND|NOM//obj//317 .//MAD//punct//267
4.2.3 Rätt till bistånd;Enligt//PP//case//2 4//RG|NOM//nummod//2 kap.//NN|AN//obl//4 3//RG|NOM//nummod//4 §//NN|AN//nmod//6 första//RO|NOM//amod//6 stycket//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 SoL//NN|UTR|SIN|IND|NOM//nmod//6 lämnas//VB|PRS|SFO//ROOT//8 försörjningsstöd//NN|NEU|SIN|IND|NOM//nsubj:pass//8 för//PP//case//12 skäliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 kostnader//NN|UTR|PLU|IND|NOM//obl//8 för//PP//case//14 1//RG|NOM//nmod//12 .//MAD//punct//8
4.2.3 Rätt till bistånd;livsmedel//NN|NEU|SIN|IND|NOM//nsubj:pass//8 ,//MID//punct//18 kläder//NN|UTR|PLU|IND|NOM//conj//16 och//KN//cc//20 skor//NN|UTR|PLU|IND|NOM//conj//16 ,//MID//punct//22 lek//NN|UTR|SIN|IND|NOM//conj//16 och//KN//cc//24 fritid//NN|UTR|SIN|IND|NOM//conj//16 ,//MID//punct//26 förbrukningsvaror//NN|UTR|PLU|IND|NOM//conj//16 ,//MID//punct//28 hälsa//NN|UTR|SIN|IND|NOM//conj//16 och//KN//cc//30 hygien//NN|UTR|SIN|IND|NOM//conj//16 samt//KN//cc//32 dagstidning//NN|UTR|SIN|IND|NOM//conj//16 ,//MID//punct//34 telefon//NN|UTR|SIN|IND|NOM//conj//32 och//KN//cc//36 radio-//NN|UTR|-|-|SMS//conj//32 och//KN//cc//38 TVavgift//NN|NEU|PLU|IND|NOM//conj//32 ,//MID//punct//32 2//RG|NOM//conj//16 .//MAD//punct//42
4.2.3 Rätt till bistånd;boende//NN|NEU|SIN|IND|NOM//conj//16 ,//MID//punct//44 hushållsel//NN|UTR|SIN|IND|NOM//conj//42 ,//MID//punct//46 arbetsresor//NN|UTR|PLU|IND|NOM//conj//42 ,//MID//punct//48 hemförsäkring//NN|UTR|SIN|IND|NOM//conj//42 samt//KN//cc//50 medlemskap//NN|NEU|SIN|IND|NOM//conj//42 i//PP//case//52 fackförening//NN|UTR|SIN|IND|NOM//nmod//50 och//KN//cc//54 arbetslöshetskassa//NN|UTR|SIN|IND|NOM//conj//52 .//MAD//punct//8
4.2.3 Rätt till bistånd;Av//PP//case//2 andra//RO|NOM//amod//2 stycket//NN|NEU|SIN|DEF|NOM//obl//3 framgår//VB|PRS|AKT//ROOT//3 att//SN//mark//11 skäliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 kostnader//NN|UTR|PLU|IND|NOM//nsubj//11 enligt//PP//case//9 första//RO|NOM//amod//9 stycket//NN|NEU|SIN|DEF|NOM//nmod//10 1//RG|NOM//nummod//6 ska//VB|PRS|AKT//ccomp//3 ,//MID//punct//11 i//PP//case//16 enlighet//NN|UTR|SIN|IND|NOM//fixed//13 med//PP//fixed//13 vad//HP|NEU|SIN|IND//obl//19 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//19 närmare//AB|KOM//advmod//19 föreskriver//VB|PRS|AKT//ccomp//11 ,//MID//punct//21 beräknas//VB|PRS|SFO//conj//3 enligt//PP//case//28 en//DT|UTR|SIN|IND//det//28 för//PP//case//26 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 riket//NN|NEU|SIN|DEF|NOM//obl//28 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//28 norm//NN|UTR|SIN|IND|NOM//obl//21 (//PAD//punct//30 riksnorm//NN|UTR|SIN|IND|NOM//appos//28 )//PAD//punct//30 på//PP//case//36 grundval//NN|NEU|SIN|IND|NOM//fixed//32 av//PP//fixed//32 officiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 prisundersökningar//NN|UTR|PLU|IND|NOM//obl//21 av//PP//case//40 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 hushållstypers//NN|UTR|PLU|IND|GEN//nmod:poss//40 baskonsumtion//NN|UTR|SIN|IND|NOM//nmod//36 .//MID//punct//3
4.2.3 Rätt till bistånd;Om//SN//mark//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 i//PP//case//47 ett//DT|NEU|SIN|IND//det//47 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//47 fall//NN|NEU|SIN|IND|NOM//obl//48 finns//VB|PRS|SFO//advcl//55 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//50 skäl//NN|NEU|PLU|IND|NOM//nsubj//48 ,//MID//punct//55 ska//VB|PRS|AKT//aux//55 socialnämnden//NN|UTR|SIN|DEF|NOM//nsubj//55 dock//AB//advmod//55 beräkna//VB|INF|AKT//conj//3 dessa//DT|UTR/NEU|PLU|DEF//det//57 kostnader//NN|UTR|PLU|IND|NOM//obj//55 till//PP//case//61 en//DT|UTR|SIN|IND//det//61 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 nivå//NN|UTR|SIN|IND|NOM//obl//55 .//MAD//punct//55
4.2.3 Rätt till bistånd;Nämnden//NN|UTR|SIN|DEF|NOM//parataxis//55 får//VB|PRS|AKT//aux//70 också//AB//advmod//70 i//PP//case//69 ett//DT|NEU|SIN|IND//det//69 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//69 fall//NN|NEU|SIN|IND|NOM//obl//70 beräkna//VB|INF|AKT//conj//3 kostnaderna//NN|UTR|PLU|DEF|NOM//obj//70 till//PP//case//75 en//DT|UTR|SIN|IND//det//75 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 nivå//NN|UTR|SIN|IND|NOM//obl//70 ,//MID//punct//70 om//SN//mark//79 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//79 finns//VB|PRS|SFO//advcl//70 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//81 skäl//NN|NEU|PLU|IND|NOM//nsubj//79 för//PP//case//83 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//79 .//MAD//punct//3
4.2.3 Rätt till bistånd;Enligt//PP//case//2 3//RG|NOM//nummod//2 kap.//NN|AN//obl//4 5//RG|NOM//nummod//4 §//NN|AN//nmod//5 SoL//NN|UTR|SIN|IND|NOM//nsubj:pass//12 ska//VB|PRS|AKT//aux//12 socialnämndens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//12 för//PP//case//11 den//DT|UTR|SIN|DEF//det//11 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nmod//8 utformas//VB|INF|SFO//ROOT//12 och//KN//cc//14 genomföras//VB|INF|SFO//conj//12 tillsammans//AB//advmod//14 med//PP//case//17 honom//PN|UTR|SIN|DEF|OBJ//obl//14 eller//KN//cc//19 henne//PN|UTR|SIN|DEF|OBJ//conj//17 och//KN//cc//22 vid//PP//case//22 behov//NN|NEU|SIN|IND|NOM//conj//17 i//PP//case//24 samverkan//NN|UTR|SIN|IND|NOM//nmod//22 med//PP//case//27 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 samhällsorgan//NN|NEU|PLU|IND|NOM//nmod//24 och//KN//cc//30 med//PP//case//30 organisationer//NN|UTR|PLU|IND|NOM//conj//27 och//KN//cc//33 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 föreningar//NN|UTR|PLU|IND|NOM//conj//30 .//MAD//punct//12
4.2.3 Rätt till bistånd;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//36 riktar//VB|PRS|AKT//parataxis//12 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//36 i//PP//advmod//36 första//RO|NOM//fixed//38 hand//NN|UTR|SIN|IND|NOM//fixed//38 till//PP//case//42 socialarbetarna//NN|UTR|PLU|DEF|NOM//obl//36 och//KN//cc//45 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//45 innebörd//NN|UTR|SIN|IND|NOM//conj//36 är//VB|PRS|AKT//punct//12 att//SN//mark//51 socialtjänsten//NN|UTR|SIN|DEF|NOM//nsubj//51 inte//AB//advmod//51 får//VB|PRS|AKT//aux//51 vidta//VB|INF|AKT//csubj//12 åtgärder//NN|UTR|PLU|IND|NOM//obj//51 över//PP//case//54 huvudet//NN|NEU|SIN|DEF|NOM//nmod//52 på//PP//case//56 klienten//NN|UTR|SIN|DEF|NOM//obl//51 .//MID//punct//12
4.2.3 Rätt till bistånd;Eftersom//SN//mark//66 den//DT|UTR|SIN|DEF//det//60 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//63 ofta//AB|POS//advmod//63 kan//VB|PRS|AKT//aux//63 vara//VB|INF|AKT//cop//66 i//PP//case//66 samtidigt//JJ|POS|NEU|SIN|IND|NOM//advmod//66 behov//NN|NEU|SIN|IND|NOM//obl//81 av//PP//case//68 insatser//NN|UTR|PLU|IND|NOM//nmod//66 från//PP//case//71 såväl//KN//advmod//71 socialtjänsten//NN|UTR|SIN|DEF|NOM//nmod//68 som//HP|-|-|-//nsubj//76 från//PP//case//75 annat//JJ|POS|NEU|SIN|IND|NOM//amod//75 samhällsorgan//NN|NEU|SIN|IND|NOM//obl//76 ska//VB|PRS|AKT//aux//81 socialnämnden//NN|UTR|SIN|DEF|NOM//nsubj//81 i//PP//case//80 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//80 fall//NN|NEU|SIN|IND|NOM//obl//81 samverka//VB|INF|AKT//conj//12 med//PP//case//84 det//DT|NEU|SIN|DEF//det//84 organet//NN|NEU|SIN|DEF|NOM//obl//81 så//SN//mark//90 att//SN//fixed//85 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 insatser//NN|UTR|PLU|IND|NOM//nsubj:pass//90 kan//VB|PRS|AKT//aux//90 samordnas//VB|INF|SFO//advcl//81 .//MAD//punct//12
4.2.3 Rätt till bistånd;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//94 har//VB|PRS|AKT//aux//94 understrukit//VB|SUP|AKT//parataxis//12 behovet//NN|NEU|SIN|DEF|NOM//obj//94 av//PP//mark//99 att//SN//mark//99 socialtjänsten//NN|UTR|SIN|DEF|NOM//nsubj//99 samverkar//VB|PRS|AKT//acl//95 med//PP//advmod//99 framför//PP//case//103 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//101 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//obl//99  //_SP////103 för//PP//case//109 att//IE//fixed//105 gemensamt//AB|POS//advmod//108 samordna//VB|INF|AKT//amod//109 insatser//NN|UTR|PLU|IND|NOM//obl//99 som//HP|-|-|-//nsubj//113 kan//VB|PRS|AKT//aux//113 vara//VB|INF|AKT//cop//113 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//109 för//PP//case//115 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//113 som//KN//case//119 av//PP//case//119 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 anledningar//NN|UTR|PLU|IND|NOM//obl//113 är//VB|PRS|AKT//punct//12 i//PP//case//122 behov//NN|NEU|SIN|IND|NOM//obl//120 av//PP//case//124 socialbidrag//NN|NEU|PLU|IND|NOM//nmod//122 .//MAD//punct//12

4.2.4 Praktik eller kompetenshöjande verksamhet;Målsättningen//NN|UTR|SIN|DEF|NOM//nsubj//30 med//PP//case//4 det//DT|NEU|SIN|DEF//det//4 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 arbetet//NN|NEU|SIN|DEF|NOM//nmod//0 för//PP//case//6 personer//NN|UTR|PLU|IND|NOM//nmod//4 med//PP//case//9 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//9 bistånd//NN|NEU|SIN|IND|NOM//nmod//6 är//VB|PRS|AKT//cop//0 i//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//14 fall//NN|NEU|PLU|IND|NOM//obl//10 att//IE//mark//19 på//PP//case//18 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 sätt//NN|NEU|PLU|IND|NOM//obl//19 öka//VB|INF|AKT//acl//14 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//19 för//PP//case//22 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//20 att//IE//mark//24 få//VB|INF|AKT//acl//20 ett//DT|NEU|SIN|IND//det//26 arbete//NN|NEU|SIN|IND|NOM//obj//24 .//MAD//punct//0
4.2.4 Praktik eller kompetenshöjande verksamhet;Socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 arbete//NN|NEU|SIN|IND|NOM//nsubj//30 samverkar//VB|PRS|AKT//ROOT//30 därför//AB//advmod//30 med//PP//fixed//31 arbetsmarknadspolitiken//NN|UTR|SIN|DEF|NOM//obj//30 .//MAD//punct//30
4.2.4 Praktik eller kompetenshöjande verksamhet;För//PP//mark//37 att//IE//mark//37 hindra//VB|INF|AKT//advcl//42 långvarigt//JJ|POS|NEU|SIN|IND|NOM//amod//39 biståndsberoende//NN|NEU|SIN|IND|NOM//obj//37 är//VB|PRS|AKT//cop//42 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//30 att//SN//mark//48 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//48 som//HP|-|-|-//nsubj//46 har//VB|PRS|AKT//acl:relcl//44 försörjningsstöd//NN|NEU|SIN|IND|NOM//obj//46 får//VB|PRS|AKT//csubj//42 tillgång//NN|UTR|SIN|IND|NOM//obj//48 till//PP//case//51 insatser//NN|UTR|PLU|IND|NOM//obl//48 som//HP|-|-|-//nsubj//53 stärker//VB|PRS|AKT//acl:relcl//51 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//53 att//IE//mark//56 komma//VB|INF|AKT//advcl//53 in//PL//compound:prt//56 på//PP//case//59 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//obl//56 eller//KN//cc//62 att//IE//mark//62 ta//VB|INF|AKT//conj//56 del//NN|UTR|SIN|IND|NOM//obj//62 av//PP//case//66 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//66 utbildning//NN|UTR|SIN|IND|NOM//nmod//63 .//MAD//punct//30
4.2.4 Praktik eller kompetenshöjande verksamhet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//71 är//VB|PRS|AKT//cop//71 samtidigt//AB//advmod//71 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//30 att//SN//mark//74 socialtjänsten//NN|UTR|SIN|DEF|NOM//nsubj//74 har//VB|PRS|AKT//csubj//71 tillgång//NN|UTR|SIN|IND|NOM//obj//74 till//PP//case//78 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 redskap//NN|NEU|PLU|IND|NOM//nmod//75 för//PP//mark//82 att//IE//mark//82 kunna//VB|INF|AKT//aux//82 hjälpa//VB|INF|AKT//advcl//74 den//DT|UTR|SIN|DEF//det//84 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obj//82 i//PP//case//87 detta//DT|NEU|SIN|DEF//det//87 arbete//NN|NEU|SIN|IND|NOM//obl//82 .//MAD//punct//71
4.2.4 Praktik eller kompetenshöjande verksamhet;Arbetslöshet//NN|UTR|SIN|IND|NOM//conj//71 är//VB|PRS|AKT//cop//94 det//DT|NEU|SIN|DEF//det//94 mest//AB|SUV//advmod//93 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//94 försörjningshindret//NN|NEU|SIN|DEF|NOM//csubj//71 bland//PP//case//96 personer//NN|UTR|PLU|IND|NOM//nmod//94 i//PP//case//99 alla//DT|UTR/NEU|PLU|IND/DEF//det//99 åldersgrupper//NN|UTR|PLU|IND|NOM//obl//94 .//MAD//punct//71
4.2.4 Praktik eller kompetenshöjande verksamhet;Den//PN|UTR|SIN|DEF|SUB/OBJ//dislocated//71 som//HP|-|-|-//nsubj//104 är//VB|PRS|AKT//cop//104 arbetslös//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//101 och//KN//cc//106 har//VB|PRS|AKT//conj//104 försörjningsstöd//NN|NEU|SIN|IND|NOM//obj//106 är//VB|PRS|AKT//cop//101 alltså//AB//advmod//108 ,//MID//punct//112 oavsett//AB|POS//case//112 ålder//NN|UTR|SIN|IND|NOM//conj//71 ,//MID//punct//112 i//PP//case//115 behov//NN|NEU|SIN|IND|NOM//obl//71 av//PP//case//117 insatser//NN|UTR|PLU|IND|NOM//nmod//115 i//PP//case//121 ett//DT|NEU|SIN|IND//det//121 tidigt//JJ|POS|NEU|SIN|IND|NOM//amod//121 skede//NN|NEU|SIN|IND|NOM//nmod//117 för//PP//mark//124 att//IE//mark//124 förhindra//VB|INF|AKT//acl//121 risken//NN|UTR|SIN|DEF|NOM//obj//124 att//IE//mark//127 bli//VB|INF|AKT//acl//125 långvarigt//AB|POS//advmod//129 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//127 av//PP//case//132 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//132 bistånd//NN|NEU|SIN|IND|NOM//obl//129 .//MAD//punct//71
4.2.4 Praktik eller kompetenshöjande verksamhet;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//6 av//PP//case//6 det//DT|NEU|SIN|DEF//det//5 ovan//AB//advmod//5 sagda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 stadgas//VB|PRS|SFO//ROOT//6 i//PP//case//9 4//RG|NOM//nummod//9 kap.//NN|AN//obl//6 4//RG|NOM//nummod//11 §//NN|AN//nmod//13 första//RO|NOM//amod//13 stycket//NN|NEU|SIN|DEF|NOM//obl//6 SoL//NN|UTR|SIN|IND|NOM//mark//18 att//SN//mark//18 socialnämnden//NN|UTR|SIN|DEF|NOM//nsubj//18 får//VB|PRS|AKT//aux//18 begära//VB|INF|AKT//advcl//6 att//SN//mark//28 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//28 som//HP|-|-|-//nsubj//22 får//VB|PRS|AKT//acl:relcl//20 försörjningsstöd//NN|NEU|SIN|IND|NOM//obj//22 under//PP//case//26 viss//JJ|POS|UTR|SIN|IND|NOM//amod//26 tid//NN|UTR|SIN|IND|NOM//obl//22 ska//VB|PRS|AKT//aux//28 delta//VB|INF|AKT//ccomp//18 i//PP//case//33 av//PP//case//31 nämnden//NN|UTR|SIN|DEF|NOM//obl//32 anvisad//PC|PRF|UTR|SIN|IND|NOM//amod//33 praktik//NN|UTR|SIN|IND|NOM//obl//28 eller//KN//cc//37 annan//JJ|POS|UTR|SIN|IND|NOM//amod//37 kompetenshöjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 verksamhet//NN|UTR|SIN|IND|NOM//conj//33 om//PP//case//41  //_SP////38 den//DT|UTR|SIN|DEF//det//41 enskilde//JJ|POS|MAS|SIN|DEF|NOM//obl//28 inte//AB//advmod//45 har//VB|PRS|AKT//aux//45 kunnat//VB|SUP|AKT//aux//45 erbjudas//VB|INF|SFO//conj//28 någon//DT|UTR|SIN|IND//det//49 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//49 arbetsmarknadspolitisk//JJ|POS|UTR|SIN|IND|NOM//amod//49 åtgärd//NN|UTR|SIN|IND|NOM//obj//45 .//MAD//punct//6
4.2.4 Praktik eller kompetenshöjande verksamhet;Tidigare//AB|KOM//advmod//2 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//7 (//PAD//punct//2 SFS//PM|NOM//appos//2 2007:409//RG|NOM//nummod//4 )//PAD//punct//2 avsåg//VB|PRT|AKT//ROOT//7 främst//AB|SUV//advmod//7 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 personer//NN|UTR|PLU|IND|NOM//obj//7 .//MAD//punct//7
4.2.4 Praktik eller kompetenshöjande verksamhet;I//PP//case//13 förarbetena//NN|NEU|PLU|DEF|NOM//obl//18 till//PP//case//17 nu//AB//advmod//17 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 lag//NN|UTR|SIN|IND|NOM//nmod//13 anfördes//VB|PRT|SFO//conj//7 emellertid//AB//advmod//18 att//SN//mark//26 även//AB//advmod//22 personer//NN|UTR|PLU|IND|NOM//dislocated//26 som//HP|-|-|-//nsubj//26 är//VB|PRS|AKT//cop//26 25//RG|NOM//nummod//26 år//NN|NEU|PLU|IND|NOM//nsubj//30 eller//KN//cc//28 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//26 kan//VB|PRS|AKT//aux//30 ha//VB|INF|AKT//advcl//18 samma//DT|UTR/NEU|SIN/PLU|IND//det//32 behov//NN|NEU|SIN|IND|NOM//obj//30 som//KN//mark//34 yngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//32 av//PP//mark//37 att//IE//mark//37 delta//VB|INF|AKT//acl//34 i//PP//case//39 praktik//NN|UTR|SIN|IND|NOM//obl//37 eller//KN//cc//43 annan//JJ|POS|UTR|SIN|IND|NOM//amod//43 kompetenshöjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 verksamhet//NN|UTR|SIN|IND|NOM//conj//39 vid//PP//case//45 sidan//NN|UTR|SIN|DEF|NOM//obl//37 av//PP//case//50 de//DT|UTR/NEU|PLU|DEF//det//50 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 systemen//NN|NEU|PLU|DEF|NOM//nmod//45 .//MAD//punct//7
