Kärnavfallsrådets yttrande över SKB:s Fud-program 2016;Yttrande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Kärnavfallsrådet//NN|NEU|SIN|DEF|NOM//nmod//0
2.3 Brister avseende allsidighet, insyn och öppenhet / Det bör klart framgå varför man valt en viss metod;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 framgår//VB|PRS|AKT//parataxis//23 dock//AB//advmod//33 inte//AB//advmod//33 alltid//AB//advmod//33 om//SN//mark//40 simuleringsresultaten//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 kan//VB|PRS|AKT//aux//40 verifieras//VB|INF|SFO//advcl//33 med//PP//case//42 experiment//NN|NEU|PLU|IND|NOM//obl//40 .//MAD//punct//33
2.3 Brister avseende allsidighet, insyn och öppenhet / Det bör klart framgå varför man valt en viss metod;Exempel//NN|NEU|PLU|IND|NOM//nsubj//47 på//PP//case//46 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//44 finns//VB|PRS|SFO//conj//23 i//PP//advmod//47 bland//PP//case//51 annat//JJ|POS|NEU|SIN|IND|NOM//amod//51 kapitel//NN|NEU|SIN|IND|NOM//obl//47 9//RG|NOM//nummod//51
2.3 Brister avseende allsidighet, insyn och öppenhet / Det bör klart framgå varför man valt en viss metod;Cementbaserade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 material//NN|NEU|PLU|IND|NOM//ROOT//1 och//KN//cc//3 avsnitt//NN|NEU|SIN|IND|NOM//nmod//4 11.3//RG|NOM//nmod//1  //_SP////4 Modellering//NN|UTR|SIN|IND|NOM//conj//1 av//PP//case//9 diskreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 spricknätverk//NN|NEU|PLU|IND|NOM//nmod//6 .//MAD//punct//1

2.3 Brister avseende allsidighet, insyn och öppenhet / Forskningsprogrammen bör bättre beskrivas i sina sammanhang;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 gånger//NN|UTR|PLU|IND|NOM//obl//4 oklart//JJ|POS|NEU|SIN|IND|NOM//ROOT//4 vilka//HP|UTR/NEU|PLU|IND//dislocated//4 de//DT|UTR/NEU|PLU|DEF//det//8 uppnådda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 resultaten//NN|NEU|PLU|DEF|NOM//nsubj//9 är//VB|PRS|AKT//cop//5 och//KN//cc//11 vad//HP|NEU|SIN|IND//fixed//5 som//HP|-|-|-//nsubj//14 är//VB|PRS|AKT//cop//14 nytt//JJ|POS|NEU|SIN|IND|NOM//acl:cleft//11 sedan//PP//advmod//11 Fud-program//NN|NEU|SIN|IND|NOM//dep//11 2013//RG|NOM//nummod//11 .//MAD//punct//4
2.3 Brister avseende allsidighet, insyn och öppenhet / Forskningsprogrammen bör bättre beskrivas i sina sammanhang;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 saknas//VB|PRS|SFO//parataxis//4 generellt//AB|POS//amod//22 information//NN|UTR|SIN|IND|NOM//nsubj:pass//20 om//PP//case//25 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 forskning//NN|UTR|SIN|IND|NOM//nmod//22 som//HP|-|-|-//nsubj:pass//27 bedrivs//VB|PRS|SFO//acl:relcl//25 inom//PP//case//30 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 organisationer//NN|UTR|PLU|IND|NOM//obl//27 .//MAD//punct//4
2.3 Brister avseende allsidighet, insyn och öppenhet / Forskningsprogrammen bör bättre beskrivas i sina sammanhang;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//33 saknas//VB|PRS|SFO//parataxis//4 också//AB//advmod//33 ofta//AB|POS//advmod//33 en//DT|UTR|SIN|IND//det//39 väl//AB|POS//advmod//38 genomförd//PC|PRF|UTR|SIN|IND|NOM//amod//39 omvärldsanalys//NN|UTR|SIN|IND|NOM//nsubj:pass//33 .//MID//punct//33
2.3 Brister avseende allsidighet, insyn och öppenhet / Forskningsprogrammen bör bättre beskrivas i sina sammanhang;Pågående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 forskning//NN|UTR|SIN|IND|NOM//nsubj:pass//46 i//PP//case//44 omvärlden//NN|UTR|SIN|DEF|NOM//nmod//42 bör//VB|PRS|AKT//aux//46 redovisas//VB|INF|SFO//conj//33 ,//MID//punct//51 och//KN//cc//51 SKB//PM|NOM//nsubj//51 bör//VB|PRS|AKT//aux//51 ta//VB|INF|AKT//conj//46 ställning//NN|UTR|SIN|IND|NOM//obj//51 till//PP//mark//56 vad//HP|NEU|SIN|IND//obj//56 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//56 anser//VB|PRS|AKT//advcl//51 är//VB|PRS|AKT//cop//58 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//56 och//KN//cc//60 korrekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//58 eller//KN//cc//62 mindre//AB|KOM//advmod//63 relevanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//58 och//KN//cc//66 korrekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 forskningsresultat//NN|NEU|PLU|IND|NOM//conj//63 .//MAD//punct//33
2.3 Brister avseende allsidighet, insyn och öppenhet / Forskningsprogrammen bör bättre beskrivas i sina sammanhang;Se//VB|INF|AKT//conj//33 till//PP//compound:prt//68 exempel//NN|NEU|SIN|IND|NOM//fixed//69 avsnitt//NN|NEU|SIN|IND|NOM//nmod//72 8.3//RG|NOM//nmod//73 Konstruktion//NN|UTR|SIN|IND|NOM//obj//68 .//MAD//punct//33

2.3 Brister avseende allsidighet, insyn och öppenhet / Samarbetspartners bör vara motiverade och samarbeten förtydligade;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 är//VB|PRS|AKT//cop//4 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 gånger//NN|UTR|PLU|IND|NOM//obl//4 oklart//AB|POS//ROOT//4 varför//HA//advmod//7 SKB//PM|NOM//nsubj//7 väljer//VB|PRS|AKT//csubj//4 att//IE//mark//9 samarbeta//VB|INF|AKT//xcomp//7 med//PP//case//12 valda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 organisationer//NN|UTR|PLU|IND|NOM//obl//9 .//MAD//punct//4
2.3 Brister avseende allsidighet, insyn och öppenhet / Samarbetspartners bör vara motiverade och samarbeten förtydligade;Ibland//AB//advmod//15 framkommer//VB|PRS|AKT//parataxis//4 inte//AB//advmod//15 heller//AB//advmod//15 vilka//HD|UTR/NEU|PLU|IND//det//19 aktörer//NN|UTR|PLU|IND|NOM//obj//22 man//PN|UTR|SIN|IND|SUB//nsubj//22 faktiskt//AB|POS//advmod//22 samarbetar//VB|PRS|AKT//ccomp//15 med//PP//compound:prt//22 .//MAD//punct//4
2.3 Brister avseende allsidighet, insyn och öppenhet / Samarbetspartners bör vara motiverade och samarbeten förtydligade;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 bör//VB|PRS|AKT//aux//27 framgå//VB|INF|AKT//parataxis//4 vilken//HD|UTR|SIN|IND//det//29 roll//NN|UTR|SIN|IND|NOM//obj//31 SKB//PM|NOM//nsubj//31 har//VB|PRS|AKT//acl:relcl//27 i//PP//case//34 alla//DT|UTR/NEU|PLU|IND/DEF//det//34 samarbeten//NN|NEU|PLU|IND|NOM//obl//31 ://MID//punct//27
2.3 Brister avseende allsidighet, insyn och öppenhet / Samarbetspartners bör vara motiverade och samarbeten förtydligade;Följer//VB|PRS|AKT//parataxis//27 man//PN|UTR|SIN|IND|SUB//nsubj//36 forskningen//NN|UTR|SIN|DEF|NOM//obj//36 passivt//AB|POS//advmod//36 ?//MID//punct//36
2.3 Brister avseende allsidighet, insyn och öppenhet / Samarbetspartners bör vara motiverade och samarbeten förtydligade;Är//VB|PRS|AKT//cop//44 SKB//PM|NOM//nsubj//44 bara//AB//advmod//44 finansiär//NN|UTR|SIN|IND|NOM//conj//27 ?//MID//punct//27
2.3 Brister avseende allsidighet, insyn och öppenhet / Samarbetspartners bör vara motiverade och samarbeten förtydligade;Driver//PM|NOM//parataxis//27 SKB//PM|NOM//nsubj//46 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 forskningen//NN|UTR|SIN|DEF|NOM//obj//46 framåt//AB//advmod//46 ?//MID//punct//27
2.3 Brister avseende allsidighet, insyn och öppenhet / Samarbetspartners bör vara motiverade och samarbeten förtydligade;Exempel//NN|NEU|SIN|IND|NOM//nsubj//56 på//PP//case//55 denna//DT|UTR|SIN|DEF//det//55 brist//NN|UTR|SIN|IND|NOM//nmod//52 finns//VB|PRS|SFO//parataxis//27 i//PP//case//59 avsnitt//NN|NEU|SIN|IND|NOM//nmod//59 7.2//RG|NOM//nummod//60 Åldring//NN|UTR|SIN|IND|NOM//nsubj//56 av//PP//case//62 bränsle//NN|NEU|SIN|IND|NOM//nmod//60 .//MAD//punct//27

2.3 Brister avseende allsidighet, insyn och öppenhet / Omfattningen av forskningsprogrammen bör framgå − tidsplan och budget fattas;I//PP//case//2 Fud-program//NN|NEU|SIN|IND|NOM//fixed//0 2016//RG|NOM//obl//3 står//VB|PRS|AKT//ROOT//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 ofta//AB|POS//advmod//3 kortfattat//AB//xcomp//3 att//SN//mark//10 forskningsprogrammet//NN|NEU|SIN|DEF|NOM//nsubj//10 ska//VB|PRS|AKT//aux//10 fortsätta//VB|INF|AKT//csubj//3 men//KN//cc//13 utan//PP//case//13 motivering//NN|UTR|SIN|IND|NOM//conj//10 .//MID//punct//3
2.3 Brister avseende allsidighet, insyn och öppenhet / Omfattningen av forskningsprogrammen bör framgå − tidsplan och budget fattas;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//16 saknas//VB|PRS|SFO//parataxis//3 i//PP//case//19 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//19 fall//NN|NEU|PLU|IND|NOM//obl//16 tidsplan//NN|UTR|SIN|IND|NOM//advmod//16 och//KN//cc//22 budget//NN|UTR|SIN|IND|NOM//conj//20 för//PP//mark//25 att//IE//mark//25 visa//VB|INF|AKT//advcl//16 vilken//HD|UTR|SIN|IND//det//27 omfattning//NN|UTR|SIN|IND|NOM//nmod//28 forskningsprogrammen//NN|NEU|PLU|DEF|NOM//nsubj//29 har//VB|PRS|AKT//ccomp//25 .//MAD//punct//3
2.3 Brister avseende allsidighet, insyn och öppenhet / Omfattningen av forskningsprogrammen bör framgå − tidsplan och budget fattas;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 bör//VB|PRS|AKT//aux//34 tydligare//AB|KOM//advmod//34 framgå//VB|INF|AKT//parataxis//3 hur//HA//advmod//36 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//37 forskning//NN|UTR|SIN|IND|NOM//obj//34 som//HP|-|-|-//nsubj//39 återstår//VB|PRS|AKT//acl:relcl//37 .//MAD//punct//3
2.3 Brister avseende allsidighet, insyn och öppenhet / Omfattningen av forskningsprogrammen bör framgå − tidsplan och budget fattas;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//43 skulle//VB|PRT|AKT//aux//43 underlätta//VB|INF|AKT//parataxis//3 förståelsen//NN|UTR|SIN|DEF|NOM//obj//43 och//KN//cc//46 ge//VB|INF|AKT//conj//43 översikt//NN|UTR|SIN|IND|NOM//obj//46 om//PP//case//50 varje//DT|UTR/NEU|SIN|IND//det//50 forskningsprogram//NN|NEU|SIN|IND|NOM//obl//46 sammanfattades//VB|PRT|SFO//xcomp//46 med//PP//case//54 ett//DT|NEU|SIN|IND//det//54 tidsdiagram//NN|NEU|SIN|IND|NOM//obl//51 som//HP|-|-|-//nsubj//56 visar//VB|PRS|AKT//acl:relcl//54 när//HA//mark//60 forskningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//60 ska//VB|PRS|AKT//aux//60 utföras//VB|INF|SFO//ccomp//56 och//KN//cc//65 när//HA//mark//65 forskningsresultaten//NN|NEU|PLU|DEF|NOM//nsubj:pass//65 kan//VB|PRS|AKT//aux//65 omsättas//VB|INF|SFO//conj//60 i//PP//case//67 praktiken//NN|UTR|SIN|DEF|NOM//obl//65 .//MAD//punct//3

3 Särskilda synpunkter på Fud-program 2016;Mer//AB|KOM//advmod//1 generellt//AB|POS//advmod//2 anser//VB|PRS|AKT//ROOT//2 rådet//NN|NEU|SIN|DEF|NOM//nsubj//2 att//SN//mark//15 Fud-program//NN|NEU|SIN|IND|NOM//nsubj//15  //_SP////5 2016//RG|NOM//nummod//5 är//VB|PRS|AKT//cop//9 ojämnt//JJ|POS|NEU|SIN|IND|NOM//amod//10 −//MID//nummod//13 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13  //_SP////11 forskningsprogram//NN|NEU|PLU|IND|NOM//obl//15 är//VB|PRS|AKT//cop//15 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//2 och//KN//cc//17 utförligt//AB|POS//advmod//18 beskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//15 ,//MID//punct//24 medan//SN//mark//24 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//24 är//VB|PRS|AKT//cop//24 för//AB//advmod//24 kortfattade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//15 och//KN//cc//28 endast//AB//advmod//28 översiktligt//AB|POS//advmod//28 beskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//24 .//MAD//punct//2
3 Särskilda synpunkter på Fud-program 2016;Exempel//NN|NEU|PLU|IND|NOM//nsubj//2 på//PP//case//32 kapitel//NN|NEU|PLU|IND|NOM//nmod//30 som//HP|-|-|-//nsubj//37 överlag//AB//nsubj//37 är//VB|PRS|AKT//cop//37 väl//AB|POS//advmod//37 beskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//32 är//VB|PRS|AKT//cop//37 9//RG|NOM//punct//40 Cementbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod:poss//41 material//NN|NEU|PLU|IND|NOM//nmod//30  //_SP////41 och//KN//cc//44 12//RG|NOM//nummod//45 Ytekosystem//NN|NEU|PLU|IND|NOM//nmod//30 ,//MID//punct//49 medan//SN//mark//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 finns//VB|PRS|SFO//conj//2 brister//NN|UTR|PLU|IND|NOM//nsubj//49 framför//PP//case//52 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//49 i//PP//case//56 6//RG|NOM//nummod//55 Det//DT|NEU|SIN|DEF//det//56 låg-//JJ|POS|UTR|-|-|SMS//amod//59 och//KN//cc//58 medelaktiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//56 avfallet//NN|NEU|SIN|DEF|NOM//nmod//52  //_SP////59 och//KN//cc//63 8//RG|NOM//nummod//63 Kapsel//NN|UTR|SIN|IND|NOM//conj//59 .//MID//punct//59
3 Särskilda synpunkter på Fud-program 2016;Föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 kapitel//NN|NEU|SIN|IND|NOM//nsubj//67 innehåller//VB|PRS|AKT//conj//2 en//DT|UTR|SIN|IND//det//69 redogörelse//NN|UTR|SIN|IND|NOM//obj//67 av//PP//case//72 Kärnavfallsrådets//NN|NEU|SIN|DEF|GEN//nmod:poss//72 synpunkter//NN|UTR|PLU|IND|NOM//nmod//69 på//PP//case//74 brister//NN|UTR|PLU|IND|NOM//obl//67 som//HP|-|-|-//nsubj//76 återkommit//VB|SUP|AKT//acl:relcl//74 ett//DT|NEU|SIN|IND//det//78 flertal//NN|NEU|SIN|IND|NOM//nmod//79 gånger//NN|UTR|PLU|IND|NOM//obl//76 under//PP//case//81 granskningen//NN|UTR|SIN|DEF|NOM//obl//76 av//PP//case//84 Fud-program//NN|NEU|SIN|IND|NOM//nmod//84 2016//RG|NOM//nmod//81 .//MAD//punct//67
3 Särskilda synpunkter på Fud-program 2016;I//PP//case//88 detta//DT|NEU|SIN|DEF//det//88 kapitel//NN|NEU|SIN|IND|NOM//obl//89 finns//VB|PRS|SFO//conj//67 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//91 synpunkter//NN|UTR|PLU|IND|NOM//nsubj//89 på//PP//case//93 Fud-program//NN|NEU|SIN|IND|NOM//obl//89 2016//RG|NOM//nummod//93 .//MAD//punct//89
3 Särskilda synpunkter på Fud-program 2016;För//PP//mark//98 att//IE//mark//98 underlätta//VB|INF|AKT//advcl//101 för//PP//case//100 läsaren//NN|UTR|SIN|DEF|NOM//obl//98 följer//VB|PRS|AKT//conj//89 rubrikerna//NN|UTR|PLU|DEF|NOM//obj//101 nedan//AB//advmod//101 Fud-programmets//NN|NEU|SIN|DEF|GEN//nmod:poss//106 fyra//RG|NOM//nummod//106 delar//NN|UTR|PLU|IND|NOM//obl//101 samt//KN//cc//108 indelning//NN|UTR|SIN|IND|NOM//conj//106 i//PP//case//110 kapitel//NN|NEU|SIN|IND|NOM//nmod//108 och//KN//cc//112 avsnitt//NN|NEU|SIN|IND|NOM//conj//110 .//MAD//punct//67

3.1 Del I Verksamhet och handlingsplan Kapitel 5 i Fud-program 2016: Fortsatt forskning och teknikutveckling;5.2.3//RG|NOM//nmod//1 Kärnbränsleförvaret//NN|NEU|SIN|DEF|NOM//ROOT//1 och//KN//cc//3 Clink//PM|NOM//conj//1
3.1 Del I Verksamhet och handlingsplan Kapitel 5 i Fud-program 2016: Fortsatt forskning och teknikutveckling;SKB//PM|NOM//nsubj//1 skriver//VB|PRS|AKT//ROOT//1 i//PP//advmod//1 Fud-program//NN|NEU|SIN|IND|NOM//fixed//2 2016//RG|NOM//obl//1 att//SN//mark//20 övervakning//NN|UTR|SIN|IND|NOM//nsubj//20 av//PP//case//8 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//6 av//PP//case//11 förvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//11 barriärer//NN|UTR|PLU|IND|NOM//nmod//8 från//PP//case//13 deponering//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//17 fram//AB//advmod//17 till//PP//case//17 förslutning//NN|UTR|SIN|IND|NOM//conj//13 kan//VB|PRS|AKT//aux//20 ytterligare//AB|KOM//advmod//20 öka//VB|INF|AKT//ccomp//1 kunskapen//NN|UTR|SIN|DEF|NOM//obj//20 om//PP//case//23 förvarsplatsen//NN|UTR|SIN|DEF|NOM//nmod//21 och//KN//cc//30 att//SN//mark//30 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 är//VB|PRS|AKT//cop//30 en//DT|UTR|SIN|IND//det//30 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//30 förtroendefråga//NN|UTR|SIN|IND|NOM//conj//23 .//MAD//punct//1
3.1 Del I Verksamhet och handlingsplan Kapitel 5 i Fud-program 2016: Fortsatt forskning och teknikutveckling;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 är//VB|PRS|AKT//cop//34 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//1 att//SN//mark//38 SKB//PM|NOM//nsubj//38 nu//AB//advmod//38 tar//VB|PRS|AKT//csubj//34 upp//PL//compound:prt//38 denna//DT|UTR|SIN|DEF//det//41 fråga//NN|UTR|SIN|IND|NOM//obj//38 som//HP|-|-|-//obj//45 rådet//NN|NEU|SIN|DEF|NOM//nsubj//45 tidigare//AB|KOM//advmod//45 efterfrågat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//41 .//MAD//punct//34
3.1 Del I Verksamhet och handlingsplan Kapitel 5 i Fud-program 2016: Fortsatt forskning och teknikutveckling;Övervakning//NN|UTR|SIN|IND|NOM//nsubj:pass//48 nämns//VB|PRS|SFO//conj//34 endast//AB//advmod//48 i//PP//case//52 kapitel//NN|NEU|SIN|IND|NOM//nmod//52 5//RG|NOM//obl//48 som//HP|-|-|-//nsubj//57 är//VB|PRS|AKT//cop//57 ett//DT|NEU|SIN|IND//det//57 sammanfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 kapitel//NN|NEU|SIN|IND|NOM//acl:cleft//34 och//KN//cc//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 är//VB|PRS|AKT//cop//62 en//DT|UTR|SIN|IND//det//62 brist//NN|UTR|SIN|IND|NOM//conj//57 att//SN//mark//66 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 inte//AB//advmod//66 beskrivs//VB|PRS|SFO//acl//62 närmare//AB|KOM//advmod//66 i//PP//case//72 ett//DT|NEU|SIN|IND//det//72 något//AB//det//72 mer//AB|KOM//advmod//72 detaljerat//PC|PRF|NEU|SIN|IND|NOM//amod//75 och//KN//cc//74 specificerat//PC|PRF|NEU|SIN|IND|NOM//conj//72 forskningsprogram//NN|NEU|SIN|IND|NOM//obl//66 senare//AB|KOM//advmod//66 i//PP//case//78 rapporten//NN|UTR|SIN|DEF|NOM//obl//76 .//MAD//punct//34
3.1 Del I Verksamhet och handlingsplan Kapitel 5 i Fud-program 2016: Fortsatt forskning och teknikutveckling;Förslag//NN|NEU|PLU|IND|NOM//ROOT//0 till//PP//case//2 åtgärd//NN|UTR|SIN|IND|NOM//nmod//0 ://MID//punct//0
3.1 Del I Verksamhet och handlingsplan Kapitel 5 i Fud-program 2016: Fortsatt forskning och teknikutveckling;En//DT|UTR|SIN|IND//det//6 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 beskrivning//NN|UTR|SIN|IND|NOM//nsubj:pass//12 av//PP//case//8 planerna//NN|UTR|PLU|DEF|NOM//nmod//6 för//PP//case//10 övervakning//NN|UTR|SIN|IND|NOM//nmod//8 bör//VB|PRS|AKT//aux//12 redovisas//VB|INF|SFO//parataxis//0 senast//AB|SUV//case//16 i//PP//case//16 Fud-program//NN|NEU|SIN|IND|NOM//fixed//14 2019//RG|NOM//obl//12 .//MAD//punct//0

3.2 Del II Avfall och slutförvaring Kapitel 6 i Fud-program 2016: Det låg- och medelaktiva avfallet;6.1//RG|NOM//nmod//1 Radionuklidinventarium//PM|NOM//ROOT//1
3.2 Del II Avfall och slutförvaring Kapitel 6 i Fud-program 2016: Det låg- och medelaktiva avfallet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 principiellt//AB|POS//advmod//1 sett//PC|PRF|NEU|SIN|IND|NOM//advcl//1 mätmetoder//NN|UTR|PLU|IND|NOM//obj//3 för//PP//case//8 alla//DT|UTR/NEU|PLU|IND/DEF//det//8 svårmätbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 radionuklider//NN|UTR|PLU|IND|NOM//obl//3 .//MAD//punct//1
3.2 Del II Avfall och slutförvaring Kapitel 6 i Fud-program 2016: Det låg- och medelaktiva avfallet;SKB//PM|NOM//nsubj//1 ://MID//punct//10 s//NN|NEU|SIN|IND|GEN//nummod//13 uppgift//NN|UTR|SIN|IND|NOM//nsubj//1 är//VB|PRS|AKT//cop//13 att//IE//mark//16 implementera//VB|INF|AKT//csubj//13 dessa//DT|UTR/NEU|PLU|DEF//det//18 metoder//NN|UTR|PLU|IND|NOM//obj//16 för//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 material//NN|NEU|PLU|IND|NOM//obl//16 man//PN|UTR|SIN|IND|SUB//nsubj//24 behöver//VB|PRS|AKT//aux//24 bestämma//VB|INF|AKT//acl:relcl//21 aktiviteten//NN|UTR|SIN|DEF|NOM//obj//24 i//PP//obl//24 .//MAD//punct//13
3.2 Del II Avfall och slutförvaring Kapitel 6 i Fud-program 2016: Det låg- och medelaktiva avfallet;SKB//PM|NOM//nsubj//29 anger//VB|PRS|AKT//parataxis//1 att//SN//mark//32 man//PN|UTR|SIN|IND|SUB//nsubj//32 planerar//VB|PRS|AKT//ccomp//29 att//IE//mark//34 mäta//VB|INF|AKT//xcomp//32 med//PP//case//36 ICP-MS//PM|NOM//obl//34 när//HA//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 gäller//VB|PRS|AKT//advcl//32 specifikt//JJ|POS|NEU|SIN|IND|NOM//advmod//39 teknetium-99//NN|NEU|SIN|IND|NOM//advmod//39 och//KN//cc//43 jod-129//RG|NOM//conj//41 i//PP//case//45 reaktorvatten//NN|UTR|SIN|DEF|NOM//obl//39 .//MAD//punct//1
3.2 Del II Avfall och slutförvaring Kapitel 6 i Fud-program 2016: Det låg- och medelaktiva avfallet;Förslag//NN|NEU|PLU|IND|NOM//nsubj:pass//11 till//PP//case//2 åtgärd//NN|UTR|SIN|IND|NOM//nmod//0 ://MID//punct//2
3.2 Del II Avfall och slutförvaring Kapitel 6 i Fud-program 2016: Det låg- och medelaktiva avfallet; //_SP////3 Senast//AB|SUV//advmod//8 i//PP//case//8 Fud-program//NN|NEU|SIN|IND|NOM//fixed//6 2019//RG|NOM//nmod//0 bör//VB|PRS|AKT//aux//11 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//11 förtydligas//VB|INF|SFO//ROOT//11 hur//HA//advmod//17 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 radionuklider//NN|UTR|PLU|IND|NOM//nsubj:pass//17 ska//VB|PRS|AKT//aux//17 hanteras//VB|INF|SFO//ccomp//11 .//MAD//punct//11
3.2 Del II Avfall och slutförvaring Kapitel 6 i Fud-program 2016: Det låg- och medelaktiva avfallet;6.3//RG|NOM//nmod:poss//20 Konditionering//NN|UTR|SIN|IND|NOM//nsubj:pass//11 av//PP//case//23 långlivat//JJ|POS|NEU|SIN|IND|NOM//amod//23 avfall//NN|NEU|SIN|IND|NOM//nmod//20
3.2 Del II Avfall och slutförvaring Kapitel 6 i Fud-program 2016: Det låg- och medelaktiva avfallet;Planen//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 att//IE//mark//3 börja//VB|INF|AKT//ROOT//3 riva//VB|INF|AKT//xcomp//3 kärntekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 anläggningar//NN|UTR|PLU|IND|NOM//obj//4 i//PP//case//8 början//NN|UTR|SIN|DEF|NOM//obl//4 av//PP//case//10 2020talet//RG|NOM//nmod//8 .//MAD//punct//3
