– granskning och förslag;Expertrapporter//NN|UTR|SIN|IND|NOM//ROOT//0 från//PP//case//4 2005//RG|NOM//nummod//3 års//NN|NEU|SIN|IND|GEN//nmod:poss//4 katastrofkommission//NN|UTR|SIN|IND|NOM//nmod//0
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;På//PP//case//70 UD//PM|NOM//obl//50 hade//VB|PRT|AKT//aux//74 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//74 tidigare//AB|KOM//advmod//74 utgått//VB|SUP|AKT//ROOT//74 ifrån//PP//compound:prt//74 att//SN//mark//79 polisen//NN|UTR|SIN|DEF|NOM//nsubj//79 skulle//VB|PRT|AKT//aux//79 köra//VB|INF|AKT//ccomp//74 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//81 databaser//NN|UTR|PLU|IND|NOM//obj//79 –//RG|NOM//punct//85 och//KN//cc//85 därmed//AB//advmod//85 UD//PM|NOM//conj//79 ://MID//punct//85 s//NN|AN//dep//85 –//RG|NOM//punct//91 gentemot//PP//case//91 Skatteverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//91 register//NN|NEU|SIN|IND|NOM//conj//85 .//MAD//punct//74
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//94 visade//VB|PRT|AKT//parataxis//74 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//94 dock//AB//advmod//94 att//SN//mark//100 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//100 endast//AB//advmod//100 skett//VB|SUP|AKT//ccomp//94 med//PP//case//104 listor//NN|UTR|PLU|IND|NOM//fixed//101 över//PP//fixed//101 ankommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//100 .//MAD//punct//94
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Sent//AB|POS//advmod//111 på//PP//case//108 kvällen//NN|UTR|SIN|DEF|NOM//obl//106 den//DT|UTR|SIN|DEF//det//111 3//RO|NOM//nummod//111 januari//NN|UTR|SIN|IND|NOM//obj//112 överlämnade//VB|PRT|AKT//parataxis//94 därför//AB//advmod//112 UD//PM|NOM//nsubj//112 ett//DT|NEU|SIN|IND//det//117 s.k.//AB|AN//amod//117 USBminne//NN|NEU|SIN|IND|NOM//obj//112 med//PP//case//119 UD//PM|NOM//nmod//117 ://MID//punct//119 s//NN|AN//amod//122 databas//NN|UTR|SIN|IND|NOM//appos//74 till//PP//case//124 Skatteverket//PM|NOM//nmod//122 som//HP|-|-|-//nsubj//126 stämde//VB|PRT|AKT//acl:relcl//124 av//PL//compound:prt//126 med//PP//case//129 folkbokföringsregistret//NN|NEU|SIN|DEF|NOM//obl//126 .//MID//punct//74
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Två//RG|NOM//nummod//132 personer//NN|UTR|PLU|IND|NOM//nsubj//135 från//PP//case//134 Skatteverket//PM|NOM//nmod//132 kom//VB|PRT|AKT//parataxis//74 också//AB//advmod//135 in//PL//compound:prt//135 till//PP//case//139 UD//PM|NOM//obl//135 den//DT|UTR|SIN|DEF//det//142 4//RO|NOM//nummod//142 januari//NN|UTR|SIN|IND|NOM//obj//135 för//PP//mark//145 att//IE//mark//145 hjälpa//VB|INF|AKT//acl//142 till//PL//compound:prt//145 inför//PP//case//148 överlämnandet//NN|NEU|SIN|DEF|NOM//obl//145 (//PAD//punct//142 UD//PM|NOM//appos//142 ://MID//punct//150
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;2005//RG|NOM//nummod//154 ://MID//punct//152
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;35//RG|NOM//appos//150 )//PAD//punct//154 .//MAD//punct//74
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Enligt//PP//case//158 uppgifter//NN|UTR|PLU|IND|NOM//obl//161 i//PP//case//160 Expressen//PM|NOM//nmod//158 bedrevs//VB|PRT|SFO//conj//74 samarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//161 på//PP//case//165 annat//JJ|POS|NEU|SIN|IND|NOM//amod//165 vis//NN|NEU|SIN|IND|NOM//nmod//162 .//MAD//punct//74
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Skatteverket//NN|NEU|SIN|DEF|NOM//nsubj//171 ska//VB|PRS|AKT//aux//171 först//AB//advmod//171 ha//VB|INF|AKT//aux//171 hjälpt//VB|SUP|AKT//parataxis//74 RPS//PM|NOM//obj//171 med//PP//case//174 listor//NN|UTR|PLU|IND|NOM//obl//171 över//PP//case//177 hemvändande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//177 svenskar//NN|UTR|PLU|IND|NOM//obl//171 och//KN//cc//180 därefter//AB//advmod//180 kontaktat//VB|SUP|AKT//conj//171 UD//PM|NOM//obj//180 eftersom//SN//mark//184 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//184 antog//VB|PRT|AKT//advcl//180 att//SN//mark//187 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//187 hade//VB|PRT|AKT//ccomp//184 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//189 behov//NN|NEU|PLU|IND|NOM//obj//187 som//HP|-|-|-//obj//192 RPS//PM|NOM//nsubj//192 hade//VB|PRT|AKT//acl:relcl//189 .//MAD//punct//171
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;UD//PM|NOM//nsubj//195 tackade//VB|PRT|AKT//conj//171 den//DT|UTR|SIN|DEF//det//198 1//RO|NOM//nummod//198 januari//NN|UTR|SIN|IND|NOM//nmod//199 nej//IN//advmod//195 till//PP//case//201 hjälpen//NN|UTR|SIN|DEF|NOM//obl//195 ,//MID//punct//195 enligt//PP//case//204 Iremark//PM|NOM//obl//195 därför//HA//mark//210 att//SN//fixed//205 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//210 inte//AB//advmod//210 var//VB|PRT|AKT//cop//210 klara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//204 med//PP//case//212 inmatningen//NN|UTR|SIN|DEF|NOM//obl//210 då//AB//nmod//212 (//PAD//punct//215 Expressen//PM|NOM//nmod//212 ,//MID//punct//217 2005-01-11a//RG|NOM//conj//215 )//PAD//punct//215 .//MAD//punct//74
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Iremark//PM|NOM//nsubj//221 nämner//VB|PRS|AKT//conj//74 i//PP//case//223 utfrågningen//NN|UTR|SIN|DEF|NOM//obl//221 inte//AB//advmod//226 detta//DT|NEU|SIN|DEF//det//226 samtal//NN|NEU|SIN|IND|NOM//obj//221 (//PAD//punct//226 Iremark//PM|NOM//appos//226 ://MID//punct//228
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;2005//RG|NOM//nummod//228 )//PAD//punct//226 .//MAD//punct//74
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Den//DT|UTR|SIN|DEF//det//235 3//RO|NOM//nummod//235 januari//NN|UTR|SIN|IND|NOM//obl//236 upprepades//VB|PRT|SFO//parataxis//74 erbjudandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//236 från//PP//case//239 Skatteverket//PM|NOM//obl//236 ,//MID//punct//236 UD//PM|NOM//nsubj//242 tackade//VB|PRT|AKT//conj//236 nej//IN//obj//242 till//PP//case//245 hjälpen//NN|UTR|SIN|DEF|NOM//obl//242 .//MAD//punct//74
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;UD//PM|NOM//nsubj//248 ringde//VB|PRT|AKT//parataxis//74 den//DT|UTR|SIN|DEF//det//251 3//RO|NOM//nummod//251 januari//NN|UTR|SIN|IND|NOM//obj//248 i//PP//advmod//251 stället//NN|NEU|SIN|DEF|NOM//fixed//252 SCB//PM|NOM//obl//248 som//HP|-|-|-//nsubj//256 sade//VB|PRT|AKT//acl:relcl//254 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//256 vara//VB|INF|AKT//cop//259 berett//PC|PRF|NEU|SIN|IND|NOM//xcomp//256 att//IE//mark//261 hjälpa//VB|INF|AKT//advcl//256 till//PL//compound:prt//261 .//MAD//punct//266
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Under//PP//case//265 måndagen//NN|UTR|SIN|DEF|NOM//obl//266 tog//VB|PRT|AKT//conj//248 Skatteverket//PM|NOM//nsubj//266 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//269 kontakter//NN|UTR|PLU|IND|NOM//obj//266 med//PP//case//271 UD//PM|NOM//obl//266 ,//MID//punct//274 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//274 gången//NN|UTR|SIN|DEF|NOM//nsubj//275 ringde//VB|PRT|AKT//conj//248 överdirektör//NN|UTR|SIN|IND|NOM//xcomp//275 på//PP//case//278 Skatteverket//PM|NOM//obl//275 Katrin//PM|NOM//flat//278
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Westling//PM|NOM//nsubj//4 Palm//PM|NOM//flat//0 .//MAD//punct//0
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;UD//PM|NOM//conj//0 sade//VB|PRT|AKT//ROOT//4 nu//AB//advmod//4 ja//IN//obj//4 till//PP//case//9 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//9 hjälp//NN|UTR|SIN|IND|NOM//obl//4 .//MAD//punct//4
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;UD//PM|NOM//nsubj//12 ringde//VB|PRT|AKT//parataxis//4 då//AB//advmod//12 enligt//PP//case//15 Expressen//PM|NOM//obl//12 och//KN//cc//17 tackade//VB|PRT|AKT//conj//12 nej//IN//obj//17 till//PP//case//20 hjälpen//NN|UTR|SIN|DEF|NOM//obl//17 från//PP//case//22 SCB//PM|NOM//nmod//20 .//MAD//punct//12 ”//PM|NOM//punct//27
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//27 hade//VB|PRT|AKT//aux//27 fått//VB|SUP|AKT//parataxis//12 hjälp//NN|UTR|SIN|IND|NOM//obj//27 av//PP//case//30 Skatteverket//PM|NOM//nmod//28 så//KN//mark//33 vi//PN|UTR|PLU|DEF|SUB//nsubj:pass//33 behövdes//VB|PRT|SFO//advcl//27 inte//AB//advmod//33 ”//PM|NOM//punct//27 säger//VB|PRS|AKT//parataxis//27 Åke//PM|NOM//nsubj//36 Brun//PM|NOM//flat:name//37 som//HP|-|-|-//nsubj//40 är//VB|PRS|AKT//acl:relcl//37 avdelningschef//NN|UTR|SIN|IND|NOM//obj//40 på//PP//case//43 SCB//PM|NOM//nmod//41 .//MAD//punct//27
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Iremark//PM|NOM//nsubj//46 menar//VB|PRS|AKT//conj//4 dock//AB//advmod//46 att//SN//mark//50 SCB//PM|NOM//nsubj//50 var//VB|PRT|AKT//ccomp//46 där//AB//advmod//53 under//PP//case//53 måndagen//NN|UTR|SIN|DEF|NOM//obl//50 och//KN//cc//55 hjälpte//VB|PRT|AKT//conj//50 till//PL//compound:prt//55 (//PAD//punct//58 Expressen//PM|NOM//appos//46 ,//MID//punct//60 2005-01-11a//RG|NOM//conj//58 )//PAD//punct//58 .//MAD//punct//4
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Reseföretagen//NN|UTR|SIN|DEF|NOM//nsubj//2 var//VB|PRT|AKT//cop//2 intresserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//2 av//PP//mark//5 att//IE//mark//5 jämföra//VB|INF|AKT//advcl//2 listor//NN|UTR|PLU|IND|NOM//obj//5 med//PP//case//8 UD//PM|NOM//obl//5 .//MAD//punct//2
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//11 hade//VB|PRT|AKT//parataxis//2 listor//NN|UTR|PLU|IND|NOM//obj//11 över//PP//case//15 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//15 resenärer//NN|UTR|PLU|IND|NOM//obl//11 .//MAD//punct//11
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Johan//PM|NOM//nsubj//21 Elwin//PM|NOM//flat//17 från//PP//case//20 Resegruppen//NN|UTR|SIN|DEF|NOM//nmod//17 menar//VB|PRS|AKT//conj//11 att//SN//mark//25 UD//PM|NOM//nsubj//25 var//VB|PRT|AKT//cop//25 passivt//JJ|POS|NEU|SIN|IND|NOM//ccomp//21 .//MAD//punct//21
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;UD//PM|NOM//nsubj//31 ska//VB|PRS|AKT//aux//31 inledningsvis//AB//advmod//31 ha//VB|INF|AKT//aux//31 sagt//VB|SUP|AKT//parataxis//21 att//SN//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 fanns//VB|PRT|SFO//ccomp//31 juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 problem//NN|NEU|PLU|IND|NOM//nsubj//34 med//PP//mark//39 att//IE//mark//39 jämföra//VB|INF|AKT//advcl//34 listorna//NN|UTR|PLU|DEF|NOM//obj//39 från//PP//case//42 UD//PM|NOM//obl//39 och//KN//cc//44 reseföretagen//NN|NEU|PLU|DEF|NOM//conj//42 .//MAD//punct//31
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;En//DT|UTR|SIN|IND//det//47 jurist//NN|UTR|SIN|IND|NOM//nsubj//48 såg//VB|PRT|AKT//parataxis//31 då//AB//advmod//48 över//PL//case//51 saken//NN|UTR|SIN|DEF|NOM//obl//48 och//KN//cc//53 fann//VB|PRT|AKT//conj//48 att//SN//mark//59 några//DT|UTR/NEU|PLU|IND//det//57 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//57 hinder//NN|NEU|PLU|IND|NOM//nsubj//59 inte//AB//advmod//59 förelåg//VB|PRT|AKT//ccomp//53 (//PAD//punct//59 DN//PM|NOM//appos//59 ,//MID//punct//63 2004-12-30b//RG|NOM//conj//61 )//PAD//punct//59 .//MAD//punct//2
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;Denna//DT|UTR|SIN|DEF//det//67 förfrågan//NN|UTR|SIN|IND|NOM//nsubj:pass//68 nämns//VB|PRS|SFO//conj//2 inte//AB//advmod//68 i//PP//case//71 UD//PM|NOM//obl//68 ://MID//punct//71 s//NN|AN//case//74 logg//NN|UTR|SIN|IND|NOM//obl//68 (//PAD//punct//74 UD//PM|NOM//appos//74 ://MID//punct//76
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Registrering och uppföljning – hur och av vem?;2005//RG|NOM//nummod//76 )//PAD//punct//74 .//MAD//punct//2

2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Under//PP//case//3 det//DT|NEU|SIN|DEF//det//3 första//RO|NOM//amod//3 mötet//NN|NEU|SIN|DEF|NOM//obl//11 med//PP//case//5 beredskapsgruppen//NN|UTR|SIN|DEF|NOM//nmod//3 klockan//NN|UTR|SIN|DEF|NOM//nmod//7 10.00//RG|NOM//nmod//5 den//DT|UTR|SIN|DEF//det//10 27//RG|NOM//nummod//10 december//NN|UTR|SIN|IND|NOM//nmod//3 förstod//VB|PRT|AKT//ROOT//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//11 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//11 i//PP//case//15 gruppen//NN|UTR|SIN|DEF|NOM//obl//11 enligt//PP//case//18 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//18 utfrågningar//NN|UTR|PLU|IND|NOM//obl//11 av//PP//case//20 Katastrofkommissionen//NN|UTR|SIN|DEF|NOM//nmod//18 allvaret//NN|NEU|SIN|DEF|NOM//nsubj//11 i//PP//case//23 situationen//NN|UTR|SIN|DEF|NOM//obl//11 (//PAD//punct//11 se//VB|IMP|AKT//parataxis//11 bl.a.//AB|AN//advmod//25 Waldner-Brundin//PM|NOM//obj//25 &//KN|AN//cc//29 Molin//PM|NOM//conj//27 ://MID//punct//25
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;2005//RG|NOM//obl//25 samt//KN//cc//33 Westerlind//PM|NOM//conj//31 ://MID//punct//25
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;2005//RG|NOM//obl//25 )//PAD//punct//25 .//MAD//punct//11
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Under//PP//case//39 mötet//NN|NEU|SIN|DEF|NOM//obl//40 bestämde//VB|PRT|AKT//parataxis//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//40 att//SN//mark//45 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//45 skulle//VB|PRT|AKT//aux//45 ha//VB|INF|AKT//ccomp//40 ett//DT|NEU|SIN|IND//det//47 möte//NN|NEU|SIN|IND|NOM//obj//45 med//PP//case//49 reseföretagen//NN|UTR|SIN|DEF|NOM//nmod//47 (//PAD//punct//40 Waldner-Brundin//PM|NOM//appos//40 &//KN|AN//cc//53 Molin//PM|NOM//conj//51 ://MID//punct//51
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;2005//RG|NOM//nummod//51 )//PAD//punct//51 .//MAD//punct//61
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//60 ett//DT|NEU|SIN|IND//det//60 möte//NN|NEU|SIN|IND|NOM//nsubj:pass//61 hölls//VB|PRT|SFO//conj//40 klockan//NN|UTR|SIN|DEF|NOM//nmod//63 13.00//RG|NOM//obl//61 .//MID//punct//61
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Palm//PM|NOM//nsubj//68 och//KN//cc//67 Nordlander//PM|NOM//conj//65 förklarade//VB|PRT|AKT//parataxis//61 för//PP//case//70 WaldnerBrundin//PM|NOM//obl//68 att//SN//mark//74 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//74 ville//VB|PRT|AKT//aux//74 avvakta//VB|INF|AKT//advcl//68 med//PP//case//76 mötet//NN|NEU|SIN|DEF|NOM//obl//74 med//PP//case//78 resebyråerna//NN|UTR|PLU|DEF|NOM//nmod//76 till//PP//case//81 nästa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 dag//NN|UTR|SIN|IND|NOM//obl//74 eftersom//SN//mark//85 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//85 just//AB//advmod//85 kommit//VB|SUP|AKT//advcl//74 in//PL//compound:prt//85 och//KN//cc//89 ville//VB|PRT|AKT//aux//89 sätta//VB|INF|AKT//conj//85 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//89 in//PL//compound:prt//89 i//PP//case//93 frågorna//NN|UTR|PLU|DEF|NOM//obl//89 (//PAD//punct//68 Waldner-Brundin//PM|NOM//parataxis//68 &//KN|AN//cc//97 Molin//PM|NOM//conj//95 ://MID//punct//95
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;2005//RG|NOM//nummod//95 )//PAD//punct//68 .//MAD//punct//61
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Efter//PP//case//105 den//DT|UTR|SIN|DEF//det//105 första//RO|NOM//amod//105 pressträffen//NN|UTR|SIN|DEF|NOM//obl//111 den//DT|UTR|SIN|DEF//det//108 27//RG|NOM//nummod//108 december//NN|UTR|SIN|IND|NOM//nsubj//111 klockan//NN|UTR|SIN|DEF|NOM//nmod//110 15.00//RG|NOM//nmod//108 hölls//VB|PRT|SFO//conj//61 ett//DT|NEU|SIN|IND//det//114 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//114 möte//NN|NEU|SIN|IND|NOM//nsubj:pass//111 med//PP//case//116 beredskapsgruppen//NN|UTR|SIN|DEF|NOM//nmod//114 klockan//NN|UTR|SIN|DEF|NOM//nmod//118 16.00//RG|NOM//nmod//114 .//MAD//punct//40
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Nu//AB//advmod//121 framgick//VB|PRT|AKT//parataxis//40 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//121 att//SN//mark//127 reseföretagen//NN|NEU|PLU|DEF|NOM//nsubj//127 inte//AB//advmod//127 kunde//VB|PRT|AKT//aux//127 ta//VB|INF|AKT//ccomp//121 hem//PL//compound:prt//127 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//130 resenärer//NN|UTR|PLU|IND|NOM//obj//127 (//PAD//punct//121 se//VB|IMP|AKT//parataxis//121 bl.a.//AB|AN//advmod//132 UD//PM|NOM//obj//132 ://MID//punct//132
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;2005//RG|NOM//nummod//138 ://MID//punct//136
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;23//RG|NOM//appos//121 &//KN|AN//cc//140 Danielsson//PM|NOM//conj//138 ://MID//punct//138
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;2005//RG|NOM//nummod//138 )//PAD//punct//138 .//MAD//punct//11
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Thöresson//PM|NOM//nsubj//146 menar//VB|PRS|AKT//parataxis//11 att//SN//mark//149 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//149 var//VB|PRT|AKT//ccomp//146 på//PP//case//151 tisdagen//NN|UTR|SIN|DEF|NOM//obl//149 som//HA//obj//155 denna//DT|UTR|SIN|DEF//det//154 information//NN|UTR|SIN|IND|NOM//nsubj//155 kom//VB|PRT|AKT//acl:relcl//149 (//PAD//punct//149 Thöresson//PM|NOM//dislocated//149 ://MID//punct//157
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;2005//RG|NOM//nummod//157 )//PAD//punct//149 .//MAD//punct//146
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Christina//PM|NOM//nsubj//164 Palm//PM|NOM//nsubj//164 säger//VB|PRS|AKT//conj//146 i//PP//case//166 utfrågningen//NN|UTR|SIN|DEF|NOM//obl//164 att//SN//mark//172 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//172 var//VB|PRT|AKT//cop//172 under//PP//advmod//171 måndag//NN|UTR|SIN|IND|NOM//obl//172 eftermiddag//NN|UTR|SIN|IND|NOM//ccomp//164 som//HA//obj//175 resebolagen//NN|NEU|PLU|DEF|NOM//nsubj//175 fick//VB|PRT|AKT//acl:relcl//172 fram//PL//compound:prt//175 att//SN//mark//181 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//181 inte//AB//advmod//181 kunde//VB|PRT|AKT//aux//181 få//VB|INF|AKT//ccomp//175 hem//PL//advmod//181 alla//DT|UTR/NEU|PLU|IND/DEF//det//184 resenärer//NN|UTR|PLU|IND|NOM//obj//181 (//PAD//punct//184 Palm//PM|NOM//appos//184 ://MID//punct//186
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;2005//RG|NOM//nummod//186 )//PAD//punct//184 .//MAD//punct//11
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//194 är//VB|PRS|AKT//cop//194 samma//DT|UTR/NEU|SIN/PLU|IND//det//194 uppfattning//NN|UTR|SIN|IND|NOM//parataxis//11 som//HP|-|-|-//nsubj//196 framgår//VB|PRS|AKT//acl:cleft//194 vid//PP//case//200 de//DT|UTR/NEU|PLU|DEF//det//200 inledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//200 presskonferenserna//NN|UTR|PLU|DEF|NOM//obl//196 (//PAD//punct//200 Information//NN|UTR|SIN|IND|NOM//nmod//203 Rosenbad//PM|NOM//appos//200 )//PAD//punct//194 .//MAD//punct//194
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;Under//PP//case//207 eftermiddagen//NN|UTR|SIN|DEF|NOM//obl//211 den//DT|UTR|SIN|DEF//det//210 26//RG|NOM//nummod//210 december//NN|UTR|SIN|IND|NOM//nmod//207 hade//VB|PRT|AKT//parataxis//194 Palm//PM|NOM//nsubj//211 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//214 samtal//NN|NEU|PLU|IND|NOM//obj//211 med//PP//case//216 researrangörerna//NN|UTR|PLU|DEF|NOM//nmod//214 My//PM|NOM//nmod//218 Travel//PM|NOM//nmod//216 och//KN//cc//220 Fritidsresor//PM|NOM//conj//218 .//MAD//punct//211
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;På//PP//case//223 måndagen//NN|UTR|SIN|DEF|NOM//obl//227 den//DT|UTR|SIN|DEF//det//226 27//RG|NOM//nummod//226 december//NN|UTR|SIN|IND|NOM//nmod//223 ringde//VB|PRT|AKT//conj//211 Nordlander//PM|NOM//nsubj//227 på//PP//case//230 uppdrag//NN|NEU|SIN|IND|NOM//obl//227 av//PP//case//232 Dahlgren//PM|NOM//nmod//230 till//PP//case//234 vd//NN|AN//nmod//230 ://MID//punct//227
2. Kontrastering av massmedias och myndigheters framställningar av hanteringen / Evakueringen av svenskar är prioriterad;n//NN|NEU|SIN|IND|NOM//appos//227 för//PP//case//238 Fritidsresor//PM|NOM//obl//236 .//MAD//punct//194
