
Anders Sundström;Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 26//RG|NOM//nummod//4 januari//NN|UTR|SIN|IND|NOM//obl//6 1995//RG|NOM//nummod//4 bemyndigade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 statsrådet//NN|NEU|SIN|DEF|NOM//nmod//9 Sundström//PM|NOM//obj//6 att//IE//mark//11 tillkalla//VB|INF|AKT//xcomp//6 en//DT|UTR|SIN|IND//det//14 parlamentarisk//JJ|POS|UTR|SIN|IND|NOM//amod//14 kommitté//NN|UTR|SIN|IND|NOM//obj//11 med//PP//case//16 uppgift//NN|UTR|SIN|IND|NOM//nmod//14 att//IE//mark//18 utreda//VB|INF|AKT//acl//14 effekter//NN|UTR|PLU|IND|NOM//obj//18 av//PP//case//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 arbetstidsförändringar//NN|UTR|PLU|IND|NOM//nmod//19 ,//MID//punct//6 m.m.//AB|AN//appos//6 Den//DT|UTR|SIN|DEF//det//27 26//RG|NOM//nummod//27 januari//NN|UTR|SIN|IND|NOM//obl//29 1995//RG|NOM//nummod//27 förordnades//VB|PRT|SFO//parataxis//6 riksdagsledamoten//NN|UTR|SIN|DEF|NOM//nmod//31 Ulrica//PM|NOM//nsubj//29 Messing//PM|NOM//flat//31 (//PAD//punct//32 s//NN|AN//nmod//32 )//PAD//punct//32 som//KN//case//37 ordförande//NN|UTR|SIN|IND|NOM//xcomp//29 .//MAD//punct//6
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Bestämmelsernas tillämpningsområde;Vidare//AB|KOM//advmod//54 skall//VB|PRS|AKT//aux//54 nämnas//VB|INF|SFO//parataxis//41 arbetstidskungörelsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//54 (//PAD//punct//55 1982:901//RG|NOM//appos//55 )//PAD//punct//55 ,//MID//punct//60 förordningen//NN|UTR|SIN|DEF|NOM//conj//55 (//PAD//punct//60 1994:1297//RG|NOM//appos//60 )//PAD//punct//60 om//PP//case//65 vilotiden//NN|UTR|SIN|DEF|NOM//obl//54 vid//PP//case//68 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 vägtransporter//NN|UTR|PLU|IND|NOM//nmod//65 inom//PP//case//70 landet//NN|NEU|SIN|DEF|NOM//nmod//68 ,//MID//punct//72 sjöarbetstidskungörelsen//NN|UTR|SIN|DEF|NOM//conj//65 (//PAD//punct//72 1970:550//RG|NOM//appos//72 )//PAD//punct//72 och//KN//cc//77 förordningen//NN|UTR|SIN|DEF|NOM//conj//65 (//PAD//punct//79 1993:184//RG|NOM//appos//77 )//PAD//punct//79 om//PP//case//82 kör-//NN|UTR|-|-|SMS//nmod//77 och//KN//cc//84 vilotider//NN|UTR|PLU|IND|NOM//conj//82 samt//KN//cc//86 färdskrivare//NN|UTR|PLU|IND|NOM//conj//82 vid//PP//case//88 vägtransporter//NN|UTR|PLU|IND|NOM//nmod//86 .//MAD//punct//7
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Bestämmelsernas tillämpningsområde;Arbetsmiljölagen//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 tvingande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 lagstiftning//NN|UTR|SIN|IND|NOM//ROOT//3 och//KN//cc//5 innehåller//VB|PRS|AKT//conj//3 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 krav//NN|NEU|PLU|IND|NOM//obj//5 för//PP//case//9 vad//HP|NEU|SIN|IND//obl//5 som//HP|-|-|-//nsubj:pass//12 skall//VB|PRS|AKT//aux//12 anses//VB|INF|SFO//acl:relcl//9 vara//VB|INF|AKT//cop//16 en//DT|UTR|SIN|IND//det//16 godtagbar//JJ|POS|UTR|SIN|IND|NOM//amod//16 arbetsmiljö//NN|UTR|SIN|IND|NOM//xcomp//12 ,//MID//punct//16 framförallt//AB//advmod//23 i//PP//case//23 andra//RO|NOM//amod//23 och//KN//cc//22 tredje//RO|NOM//conj//20 kapitlen//NN|NEU|PLU|DEF|NOM//conj//16 .//MAD//punct//3
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Bestämmelsernas tillämpningsområde;I//PP//case//29 2//RG|NOM//nummod//27 kap.//NN|AN//nmod//29 första//RO|NOM//amod//29 paragrafen//NN|UTR|SIN|DEF|NOM//obl//35 ,//MID//punct//29 fjärde//RO|NOM//amod//32 stycket//NN|NEU|SIN|DEF|NOM//conj//29 ,//MID//punct//29 arbetsmiljölagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//35 stadgas//VB|PRS|SFO//conj//3 att//SN//mark//41 förläggning//NN|UTR|SIN|IND|NOM//nsubj:pass//41 av//PP//case//39 arbetstider//NN|UTR|PLU|IND|NOM//nmod//37 skall//VB|PRS|AKT//aux//41 beaktas//VB|INF|SFO//advcl//35 när//HA//mark//48 teknik//NN|UTR|SIN|IND|NOM//nsubj:pass//48 ,//MID//punct//45 arbetsorganisation//NN|UTR|SIN|IND|NOM//conj//43 och//KN//cc//47 arbetsinnehåll//NN|NEU|SIN|IND|NOM//conj//43 utformas//VB|INF|SFO//advcl//41 .//MAD//punct//3
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Bestämmelsernas tillämpningsområde;Kollektivavtal//NN|NEU|SIN|IND|NOM//ROOT//0 –//RG|NOM//punct//2 exempel//NN|NEU|PLU|IND|NOM//conj//0
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Bestämmelsernas tillämpningsområde;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 en//DT|UTR|SIN|IND//det//3 mängd//NN|UTR|SIN|IND|NOM//nmod//4 kollektivavtal//NN|NEU|PLU|IND|NOM//nsubj//1 som//HP|-|-|-//nsubj//9 helt//AB|POS//advmod//9 eller//KN//cc//8 delvis//AB//conj//6 undantar//VB|PRS|AKT//acl:relcl//4 arbetstidslagens//NN|NEU|PLU|DEF|GEN//nmod:poss//11 tillämpning//NN|UTR|SIN|IND|NOM//nsubj//1 .//MAD//punct//11
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Bestämmelsernas tillämpningsområde;Som//KN//mark//19 exempel//NN|NEU|SIN|IND|NOM//fixed//13 på//PP//case//17 undantagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 grupper//NN|UTR|PLU|IND|NOM//nmod//14 kan//VB|PRS|AKT//aux//19 nämnas//VB|INF|SFO//acl:relcl//11 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 assistenter//NN|UTR|PLU|IND|NOM//nsubj:pass//19 och//KN//cc//23 anhörigvårdare//NN|UTR|PLU|IND|NOM//conj//21 ,//MID//punct//19 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//conj//19 inom//PP//case//29 den//DT|UTR|SIN|DEF//det//29 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 sektorn//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//1

2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;EG-direktivet//NN|NEU|SIN|DEF|NOM//ROOT//0 –//RG|NOM//punct//0 artikel//NN|UTR|SIN|IND|NOM//conj//0 2//RG|NOM//nummod//2
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Direktivet//NN|NEU|SIN|DEF|NOM//nsubj//1 definierar//VB|PRS|AKT//ROOT//1 arbetstid//NN|UTR|SIN|IND|NOM//obj//1  //_SP////2 som//KN//case//6 all//DT|UTR|SIN|IND/DEF//det//6 tid//NN|UTR|SIN|IND|NOM//obl//1 då//HA//advmod//9 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//9 står//VB|PRS|AKT//acl:relcl//6 till//PP//case//12 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 förfogande//NN|NEU|SIN|IND|NOM//obl//9 och//KN//cc//15 åt//PP//case//15 honom//PN|UTR|SIN|DEF|OBJ//conj//12 utför//VB|PRS|AKT//conj//9 aktiviteter//NN|UTR|PLU|IND|NOM//obj//16 eller//KN//cc//19 uppgifter//NN|UTR|PLU|IND|NOM//conj//17 .//MAD//punct//1
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;V//RG|NOM//appos//1 iloperiod//NN|UTR|SIN|IND|NOM//flat//21  //_SP////22 är//VB|PRS|AKT//cop//21 enligt//PP//case//26 direktivet//NN|NEU|SIN|DEF|NOM//nmod//21 varje//DT|UTR/NEU|SIN|IND//det//28 period//NN|UTR|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj//32 inte//AB//advmod//32 är//VB|PRS|AKT//cop//32 arbetstid//NN|UTR|SIN|IND|NOM//acl:relcl//28 .//MAD//punct//1
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Natt//PM|NOM//obl//38  //_SP////34 är//VB|PRS|AKT//cop//38 varje//DT|UTR/NEU|SIN|IND//det//38 period//NN|UTR|SIN|IND|NOM//parataxis//1 om//PP//case//42 minst//AB|SUV//advmod//41 sju//RG|NOM//nummod//42 timmar//NN|UTR|PLU|IND|NOM//nmod//38 ,//MID//punct//44 bestämd//PC|PRF|UTR|SIN|IND|NOM//amod//38 enligt//PP//case//47 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//47 lagstiftning//NN|UTR|SIN|IND|NOM//obl//44 ,//MID//punct//47 som//HP|-|-|-//nsubj//50 omfattar//VB|PRS|AKT//acl:relcl//47 perioden//NN|UTR|SIN|DEF|NOM//obj//50 mellan//PP//case//54 klockan//NN|UTR|SIN|DEF|NOM//nmod//54 24//RG|NOM//nmod//51 och//KN//cc//57 klockan//NN|UTR|SIN|DEF|NOM//nmod//57 5//RG|NOM//conj//54 .//MAD//punct//38
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Med//PP//case//60 nattarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//62  //_SP////60 avses//VB|PRS|SFO//conj//1 ,//MID//punct//62 dels//KN//advmod//66 varje//DT|UTR/NEU|SIN|IND//det//66 arbetstagare//NN|UTR|SIN|IND|NOM//appos//62 som//HP|-|-|-//nsubj//68 utför//VB|PRS|AKT//acl:relcl//66 minst//AB|SUV//advmod//70 tre//RG|NOM//nummod//71 timmar//NN|UTR|PLU|IND|NOM//obj//68 av//PP//case//75 sitt//PS|NEU|SIN|DEF//nmod:poss//75 dagliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 arbete//NN|NEU|SIN|IND|NOM//nmod//71 nattetid//NN|UTR|SIN|IND|NOM//advmod//68 ,//MID//punct//80 dels//KN//advmod//80 varje//DT|UTR/NEU|SIN|IND//det//80 arbetstagare//NN|UTR|SIN|IND|NOM//appos//1 som//HP|-|-|-//nsubj//82 utför//VB|PRS|AKT//acl:relcl//80 en//DT|UTR|SIN|IND//det//85 viss//JJ|POS|UTR|SIN|IND|NOM//amod//85 del//NN|UTR|SIN|IND|NOM//obj//82 av//PP//case//88 sin//PS|UTR|SIN|DEF//nmod:poss//88 årsarbetstid//NN|UTR|SIN|IND|NOM//nmod//85 nattetid//NN|UTR|SIN|IND|NOM//advmod//82 .//MAD//punct//80
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Det//DT|NEU|SIN|DEF//expl//94 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//94 skall//VB|PRS|AKT//aux//94 bestämmas//VB|INF|SFO//conj//1 antingen//KN//cc//97 genom//PP//case//97 lag//NN|UTR|SIN|IND|NOM//obl//94 efter//PP//case//99 samråd//NN|NEU|SIN|IND|NOM//nmod//97 med//PP//case//102 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//nmod:poss//102 parter//NN|UTR|PLU|IND|NOM//nmod//99 eller//KN//cc//105 genom//PP//case//105 kollektivavtal//NN|NEU|SIN|IND|NOM//conj//102 .//MAD//punct//94
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Med//PP//case//1 skiftarbete//NN|NEU|SIN|IND|NOM//obl//3  //_SP////1 avses//VB|PRS|SFO//ROOT//3 varje//DT|UTR/NEU|SIN|IND//det//5 metod//NN|UTR|SIN|IND|NOM//nsubj:pass//3 som//HP|-|-|-//nsubj//7 delar//VB|PRS|AKT//nsubj//3 in//PL//compound:prt//7 arbetet//NN|NEU|SIN|DEF|NOM//obj//7 i//PP//case//11 skift//NN|NEU|PLU|IND|NOM//obl//7 och//KN//cc//15 där//HA//advmod//15 arbetstagarna//NN|UTR|PLU|DEF|NOM//nsubj//15 avlöser//VB|PRS|AKT//conj//3 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obj//15 enligt//PP//case//20 en//DT|UTR|SIN|IND//det//20 viss//JJ|POS|UTR|SIN|IND|NOM//amod//20 arbetsgång//NN|UTR|SIN|IND|NOM//obl//15 som//HP|-|-|-//nsubj//24 kan//VB|PRS|AKT//aux//24 vara//VB|INF|AKT//cop//24 roterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//20 .//MAD//punct//3
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Skiften//NN|UTR|SIN|DEF|NOM//nsubj//29 kan//VB|PRS|AKT//aux//29 vara//VB|INF|AKT//cop//29 kontinuerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//3 eller//KN//cc//31 diskontinuerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//29 och//KN//cc//33 metoden//NN|UTR|SIN|DEF|NOM//conj//29 kan//VB|PRS|AKT//aux//35 innebära//VB|INF|AKT//conj//3 att//SN//mark//38 arbetstagarna//NN|UTR|PLU|DEF|NOM//nsubj//38 arbetar//VB|PRS|AKT//ccomp//35 vid//PP//case//41 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 tillfällen//NN|NEU|PLU|IND|NOM//obl//38 under//PP//case//43 dygnet//NN|NEU|SIN|DEF|NOM//nmod//41 under//PP//case//47 en//DT|UTR|SIN|IND//det//47 given//PC|PRF|UTR|SIN|IND|NOM//amod//47 period//NN|UTR|SIN|IND|NOM//nmod//43 av//PP//case//49 dagar//NN|UTR|PLU|IND|NOM//nmod//47 eller//KN//cc//51 veckor//NN|UTR|PLU|IND|NOM//conj//49 .//MAD//punct//3
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;En//DT|UTR|SIN|IND//det//60 skiftarbetare//NN|UTR|SIN|IND|NOM//nsubj//60  //_SP////54 är//VB|PRS|AKT//cop//60 enligt//PP//case//58 direktivet//NN|NEU|SIN|DEF|NOM//obl//56 varje//DT|UTR/NEU|SIN|IND//det//60 arbetstagare//NN|UTR|SIN|IND|NOM//nsubj:pass//3 vars//HS|DEF//nmod:poss//62 arbetsschema//NN|NEU|SIN|IND|NOM//nsubj//63 ingår//VB|PRS|AKT//acl:relcl//60 i//PP//case//65 skiftarbete//NN|NEU|SIN|IND|NOM//obl//63 .//MAD//punct//3
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 författningsbestämmelser//NN|UTR|PLU|IND|NOM//ROOT//1
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;I//PP//case//1 arbetstidlagen//NN|UTR|SIN|DEF|NOM//obl//2 definieras//VB|PRS|SFO//ROOT//2 inte//AB//advmod//2 arbetstid//NN|UTR|SIN|IND|NOM//nsubj:pass//2 .//MAD//punct//2
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Enligt//PP//case//7 praxis//NN|UTR|SIN|IND|NOM//obl//2 torde//VB|PRT|AKT//aux//15 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 “//NN|AN//nmod//12 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 arbetstid//NN|UTR|SIN|IND|NOM//obl//8 “//PAD//nsubj//15 dock//AB//advmod//15 innebära//VB|INF|AKT//parataxis//2 att//SN//mark//18 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//18 står//VB|PRS|AKT//ccomp//15 till//PP//case//21 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 förfogande//NN|NEU|SIN|IND|NOM//obl//18 på//PP//case//23 arbetsstället//NN|NEU|SIN|DEF|NOM//obl//21 och//KN//cc//25 utför//VB|PRS|AKT//conj//18 arbete//NN|NEU|SIN|IND|NOM//obj//25 för//PP//case//29 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//29 räkning//NN|UTR|SIN|IND|NOM//obl//25 .//MAD//punct//2
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 gäller//VB|PRS|AKT//parataxis//2 även//AB//advmod//32 vid//PP//case//36 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 bestämmelser//NN|UTR|PLU|IND|NOM//obl//32 om//PP//case//40 “//PAD//nummod//39 övertid//NN|UTR|SIN|IND|NOM//nmod//40 “//NN|AN//nmod//36 ,//MID//punct//40 “//PAD//case//43 nödfallsövertid//NN|UTR|SIN|IND|NOM//conj//40 “//NN|AN//conj//40 och//KN//cc//46 “//PAD//conj//40 mertid//NN|UTR|SIN|IND|NOM//nmod//48 “//PAD//conj//40 .//MAD//punct//2
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Dessa//DT|UTR/NEU|PLU|DEF//det//52 fyra//RG|NOM//nummod//52 begrepp//NN|NEU|PLU|IND|NOM//nsubj:pass//53 ryms//VB|PRS|SFO//parataxis//2 inom//PP//case//56 EG-direktivets//NN|NEU|SIN|DEF|GEN//nmod:poss//56 arbetstid//NN|UTR|SIN|IND|NOM//obl//53 .//MAD//punct//2
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Arbetstidslagen//NN|UTR|SIN|DEF|NOM//nsubj//59 rymmer//VB|PRS|AKT//parataxis//2 emellertid//AB//advmod//59 ytterligare//AB|KOM//advmod//62 två//RG|NOM//nummod//63 begrepp//NN|NEU|PLU|IND|NOM//obj//59 som//HP|-|-|-//nsubj:pass//66 bör//VB|PRS|AKT//aux//66 nämnas//VB|INF|SFO//acl:relcl//63 i//PP//case//69 detta//DT|NEU|SIN|DEF//det//69 sammanhang//NN|NEU|SIN|IND|NOM//obl//66 ,//MID//punct//72 nämligen//AB//advmod//72 jourtid//NN|UTR|SIN|IND|NOM//appos//69 och//KN//cc//74 beredskap//NN|UTR|SIN|IND|NOM//conj//72 .//MAD//punct//59
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Enligt//PP//case//79 6//RG|NOM//nummod//78 §//NN|AN//nmod//79 arbetstidslagen//NN|UTR|SIN|DEF|NOM//obl//59 förstås//VB|PRS|SFO//advmod//59 med//PP//case//83 jourtid//NN|UTR|SIN|IND|NOM//amod//83 tid//NN|UTR|SIN|IND|NOM//obl//59 då//HA//mark//86 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//86 står//VB|PRS|AKT//acl:relcl//83 till//PP//case//89 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//89 förfogande//NN|NEU|SIN|IND|NOM//obl//86 på//PP//case//91 arbetsstället//NN|NEU|SIN|DEF|NOM//obl//86 för//PP//mark//96 att//IE//mark//96 vid//PP//case//95 behov//NN|NEU|SIN|IND|NOM//obl//96 utföra//VB|INF|AKT//advcl//86 arbete//NN|NEU|SIN|IND|NOM//obj//96 .//MAD//punct//59
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Med//PP//case//100 beredskap//NN|UTR|SIN|IND|NOM//obl//59 förstås//VB|PRS|SFO//advmod//59 enligt//PP//case//105 14//RG|NOM//nummod//104 §//NN|AN//nmod//105 arbetstidslagen//NN|UTR|SIN|DEF|NOM//obl//59 tid//NN|UTR|SIN|IND|NOM//obj//59 då//HA//advmod//109 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//109 får//VB|PRS|AKT//advcl//59 uppehålla//VB|INF|AKT//xcomp//109 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//110 utanför//PP//case//113 arbetsstället//NN|NEU|SIN|DEF|NOM//obl//110 men//KN//cc//116 skall//VB|PRS|AKT//aux//116 stå//VB|INF|AKT//conj//59 till//PP//case//119 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//119 förfogande//NN|NEU|SIN|IND|NOM//obl//116 .//MAD//punct//59
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Beredskap//NN|UTR|SIN|IND|NOM//nsubj:pass//122 räknas//VB|PRS|SFO//parataxis//59 inte//AB//advmod//122 som//KN//case//125 arbetstid//NN|UTR|SIN|IND|NOM//obl//122 men//KN//cc//127 inverkar//VB|PRS|AKT//conj//122 på//PP//case//129 veckovilan//NN|UTR|SIN|DEF|NOM//obl//127 .//MAD//punct//59
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Begreppet//NN|NEU|SIN|DEF|NOM//nmod:poss//132 viloperiod//NN|UTR|SIN|IND|NOM//conj//59  //_SP////132 är//VB|PRS|AKT//cop//138 inte//AB//advmod//138 heller//AB//advmod//138 direkt//AB|POS//advmod//138 definierat//PC|PRF|NEU|SIN|IND|NOM//conj//59 i//PP//case//140 lagen//NN|UTR|SIN|DEF|NOM//obl//138 men//KN//cc//142 får//VB|PRS|AKT//conj//59 ett//DT|NEU|SIN|IND//det//144 innehåll//NN|NEU|SIN|IND|NOM//obj//142 i//PP//case//146 reglerna//NN|UTR|PLU|DEF|NOM//nmod//144 om//PP//case//148 nattvila//NN|UTR|SIN|IND|NOM//nmod//146 (//PAD//punct//142 13//RG|NOM//nummod//151 §//NN|AN//appos//142 )//PAD//punct//59 ,//MID//punct//154 veckovila//NN|UTR|SIN|IND|NOM//conj//59 (//PAD//punct//154 14//RG|NOM//nummod//157 §//NN|AN//appos//154 )//PAD//punct//154 och//KN//cc//160 raster//NN|UTR|PLU|IND|NOM//conj//59 (//PAD//punct//160 15//RG|NOM//nummod//163 §//NN|AN//appos//160 )//PAD//punct//160 .//MAD//punct//59
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Natt//PM|NOM//nsubj//170  //_SP////166 är//VB|PRS|AKT//cop//170 indirekt//AB|POS//advmod//170 definierat//PC|PRF|NEU|SIN|IND|NOM//parataxis//59 i//PP//case//172 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//170 om//PP//case//174 nattvila//NN|UTR|SIN|IND|NOM//nmod//172 ,//MID//punct//177 som//HP|-|-|-//nsubj//177 anger//VB|PRS|AKT//acl:relcl//174 att//SN//mark//182 alla//DT|UTR/NEU|PLU|IND/DEF//det//180 arbetstagare//NN|UTR|PLU|IND|NOM//nsubj//182 skall//VB|PRS|AKT//aux//182 ha//VB|INF|AKT//ccomp//177 ledigt//AB|POS//obj//182 för//PP//case//185 nattvila//NN|UTR|SIN|IND|NOM//obl//182 och//KN//cc//191 att//IE//mark//191 i//PP//case//189 ledigheten//NN|UTR|SIN|DEF|NOM//obl//191 skall//VB|PRS|AKT//aux//191 ingå//VB|INF|AKT//conj//182 tiden//NN|UTR|SIN|DEF|NOM//obj//191 mellan//PP//case//195 klockan//NN|UTR|SIN|DEF|NOM//nmod//195 24//RG|NOM//nmod//192 och//KN//cc//198 klockan//NN|UTR|SIN|DEF|NOM//nmod//198 5//RG|NOM//conj//195 .//MAD//punct//59
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//201 begrepp//NN|NEU|PLU|IND|NOM//parataxis//59 som//HP|-|-|-//nsubj:pass//203 definieras//VB|PRS|SFO//acl:relcl//201 i//PP//case//205 EG-direktivet//NN|NEU|SIN|DEF|NOM//obl//203 (//PAD//punct//205 natt//NN|UTR|SIN|IND|NOM//appos//205 ,//MID//punct//209 nattarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//207 ,//MID//punct//211 skiftarbete//NN|NEU|SIN|IND|NOM//conj//207 ,//MID//punct//213 skiftarbetare//NN|UTR|SIN|IND|NOM//conj//207 )//PAD//punct//201 är//VB|PRS|AKT//cop//217 inte//AB//advmod//217 definierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//59 i//PP//case//219 arbetstidslagen//NN|UTR|SIN|DEF|NOM//obl//217 .//MAD//punct//59
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Kollektivavtal//NN|NEU|SIN|IND|NOM//ROOT//0 –//RG|NOM//punct//2 exempel//NN|NEU|PLU|IND|NOM//conj//0
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;I//PP//case//1 kollektivavtal//NN|NEU|SIN|IND|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 definitioner//NN|UTR|PLU|IND|NOM//nsubj//2 av//PP//case//7 begreppet//NN|NEU|SIN|DEF|NOM//nmod//7 arbetstid//NN|UTR|SIN|IND|NOM//nmod//4 ,//MID//punct//2 ibland//AB//advmod//12 är//VB|PRS|AKT//cop//12 definitionerna//NN|UTR|PLU|DEF|NOM//nsubj//12 överensstämmande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//2 med//PP//case//14 arbetstidslagen//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//2
2.3 Jämförelser med svenska författningsbestämmelser samt exempel på kollektivavtalsregler Allmänt / Definitioner;Vad//HP|NEU|SIN|IND//dislocated//19 som//HP|-|-|-//nsubj:pass//19 skall//VB|PRS|AKT//aux//19 anses//VB|INF|SFO//advcl//2 vara//VB|INF|AKT//cop//21 skiftarbete//NN|NEU|SIN|IND|NOM//xcomp//19 ,//MID//punct//23 skiftarbetare//NN|UTR|SIN|IND|NOM//conj//21 ,//MID//punct//25 nattarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//21 och//KN//cc//27 natt//NN|UTR|SIN|IND|NOM//conj//21 varierar//VB|PRS|AKT//conj//2 ofta//AB|POS//advmod//28 mellan//PP//case//32 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 kollektivavtal//NN|NEU|PLU|IND|NOM//obl//28 .//MAD//punct//2
