– konturerna till en ny politisk modell;En//DT|UTR|SIN|IND//det//1 bok//NN|UTR|SIN|IND|NOM//ROOT//1 från//PP//case//3 PISA-projektet//NN|NEU|SIN|DEF|NOM//nmod//1
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Om//SN//mark//61 vi//PN|UTR|PLU|DEF|SUB//nsubj//61 också//AB//advmod//61 grupperar//VB|PRS|AKT//advcl//16 de//DT|UTR/NEU|PLU|DEF//det//64 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 organisationerna//NN|UTR|PLU|DEF|NOM//obj//61 i//PP//case//68 några//DT|UTR/NEU|PLU|IND//det//68 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 huvudtyper//NN|UTR|PLU|IND|NOM//obl//61 –//RG|NOM//punct//68 en//DT|UTR|SIN|IND//det//71 löntagarelit//NN|UTR|SIN|IND|NOM//appos//68 (//PAD//punct//71 fack-//NN|NEU|-|-|SMS//appos//71 och//KN//cc//75 yrkesorganisationer//NN|UTR|PLU|IND|NOM//conj//73 )//PAD//punct//71 ,//MID//punct//79 en//DT|UTR|SIN|IND//det//79 näringslivselit//NN|UTR|SIN|IND|NOM//appos//68 (//PAD//punct//79 bransch//NN|UTR|SIN|IND|NOM//appos//68 och//KN//cc//83 arbetsgivare//NN|UTR|SIN|IND|NOM//conj//81 )//PAD//punct//68 samt//KN//cc//86 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//61 –//RG|NOM//punct//6 erhåller//VB|PRS|AKT//parataxis//6 vi//PN|UTR|PLU|DEF|SUB//nsubj//88 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 ganska//AB//advmod//92 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 resultat//NN|NEU|PLU|IND|NOM//obj//88 ://MAD//punct//6
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 alldeles//AB//advmod//3 tydligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//SN//mark//9 de//DT|UTR/NEU|PLU|DEF//det//8 två//RG|NOM//nummod//8 traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 arbetsmarknadseliterna//NN|UTR|PLU|DEF|NOM//nsubj//9 har//VB|PRS|AKT//csubj//3 distinkt//AB|POS//amod//12 olika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 fokusering//NN|UTR|SIN|IND|NOM//obj//9 i//PP//case//16 sitt//PS|NEU|SIN|DEF//nmod:poss//16 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 påverkansarbete//NN|NEU|SIN|IND|NOM//obl//9 .//MAD//punct//3
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Löntagareliten//NN|UTR|SIN|DEF|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 inriktad//PC|PRF|UTR|SIN|IND|NOM//parataxis//3 på//PP//mark//23 att//IE//mark//23 påverka//VB|INF|AKT//advcl//20 de//DT|UTR/NEU|PLU|DEF//det//26 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 företrädarna//NN|UTR|PLU|DEF|NOM//obj//23 i//PP//case//28 frågor//NN|UTR|PLU|IND|NOM//obl//23 som//HP|-|-|-//nsubj//30 rör//VB|PRS|AKT//acl:relcl//28 just//AB//advmod//32 arbetsmarknadssektorn//NN|UTR|SIN|DEF|NOM//obj//30 .//MAD//punct//20
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//58 mellan//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 fackliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 organisationerna//NN|UTR|PLU|DEF|NOM//nmod//34 och//KN//cc//45 de//DT|UTR/NEU|PLU|DEF//det//41 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//45 är//VB|PRS|AKT//cop//45 mycket//AB|POS//advmod//44 markant//JJ|POS|NEU|SIN|IND|NOM//amod//45 härvidlag//AB//conj//38 .//MAD//punct//45
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//48 elit//NN|UTR|SIN|IND|NOM//conj//38 å//PP//case//51 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 sidan//NN|UTR|SIN|DEF|NOM//nmod//48 ,//MID//punct//54 dvs//AB|AN//advmod//54 arbetsgivare//NN|UTR|PLU|IND|NOM//appos//34 och//KN//cc//56 branschorganisationer//NN|UTR|PLU|IND|NOM//conj//54 ,//MID//punct//34 fokuserar//VB|PRS|AKT//conj//20 i//PP//advmod//58 första//RO|NOM//fixed//59 hand//NN|UTR|SIN|IND|NOM//fixed//59 på//PP//case//63 näringslivfrågorna//NN|UTR|PLU|DEF|NOM//obl//58 .//MAD//punct//3
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//72 är//VB|PRS|AKT//cop//72 dock//AB//advmod//72 i//PP//case//70 detta//DT|NEU|SIN|DEF//det//70 fall//NN|NEU|SIN|IND|NOM//obl//72 mindre//AB|KOM//advmod//72 markerad//PC|PRF|UTR|SIN|IND|NOM//parataxis//3 gentemot//PP//case//76 de//DT|UTR/NEU|PLU|DEF//det//76 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 eliterna//NN|UTR|PLU|DEF|NOM//obl//72 .//MAD//punct//3
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Här//AB//advmod//81 bör//VB|PRS|AKT//aux//81 emellertid//AB//advmod//81 noteras//VB|INF|SFO//parataxis//3 att//SN//mark//88 denna//DT|UTR|SIN|DEF//det//84 inriktning//NN|UTR|SIN|IND|NOM//nsubj//88 från//PP//case//87 näringslivselitens//NN|UTR|SIN|DEF|GEN//nmod:poss//87 sida//NN|UTR|SIN|IND|NOM//nmod//84 förstärks//VB|PRS|SFO//advcl//81 av//PP//mark//96 att//SN//mark//96 de//DT|UTR/NEU|PLU|DEF//det//93 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 företagen//NN|NEU|PLU|DEF|NOM//nsubj//96 också//AB//advmod//96 är//VB|PRS|AKT//cop//96 inriktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//88 på//PP//case//100 just//AB//advmod//99 dessa//DT|UTR/NEU|PLU|DEF//det//100 frågor//NN|UTR|PLU|IND|NOM//obl//96 .//MAD//punct//3
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Intresset//NN|NEU|SIN|DEF|NOM//nsubj//107 för//PP//case//104 tillståndsfrågor//NN|UTR|PLU|IND|NOM//nmod//102 är//VB|PRS|AKT//cop//107 genomgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//107 svagt//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 –//PAD//punct//111 det//PN|NEU|SIN|DEF|SUB/OBJ//det//111 rör//VB|PRS|AKT//amod//111 frågeställningar//NN|UTR|PLU|IND|NOM//nsubj//119 som//HP|-|-|-//nsubj//116 trots//PP//advmod//116 allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//116 ganska//AB//advmod//116 få//JJ|POS|UTR/NEU|PLU|IND|NOM//csubj//119 av//PP//case//118 organisationerna//NN|UTR|PLU|DEF|NOM//obl:agent//116 prioriterar//VB|PRS|AKT//csubj//3 och//KN//cc//123 som//HP|-|-|-//nsubj//123 också//AB//advmod//123 har//VB|PRS|AKT//conj//119 marginell//JJ|POS|UTR|SIN|IND|NOM//advmod//123 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//126 betydelse//NN|UTR|SIN|IND|NOM//obj//123 .//MAD//punct//119
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Kontakterna//NN|UTR|PLU|DEF|NOM//nsubj//129 handlar//VB|PRS|AKT//parataxis//119 troligen//AB//advmod//129 främst//AB|SUV//advmod//129 om//PP//mark//134 att//IE//mark//134 legalisera//VB|INF|AKT//advcl//129 den//DT|UTR|SIN|DEF//det//137 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//137 verksamheten//NN|UTR|SIN|DEF|NOM//obj//134 och//KN//cc//141 de//DT|UTR/NEU|PLU|DEF//det//141 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//141 arrangemangen//NN|NEU|PLU|DEF|NOM//conj//137 .//MAD//punct//129
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Löntagarorganisationerna//NN|UTR|PLU|DEF|NOM//nsubj//147 och//KN//cc//146 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//146 intressesammanslutningar//NN|UTR|PLU|IND|NOM//conj//143 fokuserar//VB|PRS|AKT//conj//119 således//AB//advmod//147 sin//PS|UTR|SIN|DEF//nmod:poss//150 lobbyverksamhet//NN|UTR|SIN|IND|NOM//obj//147 gentemot//PP//case//154 det//DT|NEU|SIN|DEF//det//154 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//154 livet//NN|NEU|SIN|DEF|NOM//obl//147 på//PP//case//158 helt//AB|POS//advmod//157 olikartade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//158 frågor//NN|UTR|PLU|IND|NOM//obl//147 –//RG|NOM//punct//158 problemområden//NN|NEU|PLU|IND|NOM//appos//158 som//HP|-|-|-//nsubj//164 är//VB|PRS|AKT//cop//164 direkt//AB|POS//advmod//164 knutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//160 till//PP//case//168 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//168 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//168 intresseområden//NN|NEU|PLU|IND|NOM//obl//164 .//MAD//punct//3
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Den//DT|UTR|SIN|DEF//det//2 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 modellen//NN|UTR|SIN|DEF|NOM//nsubj//7 med//PP//case//6 två//RG|NOM//nummod//6 distinkta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 makteliter//NN|UTR|PLU|IND|NOM//nmod//2 tycks//VB|PRS|SFO//ROOT//7 bestå//VB|INF|AKT//xcomp//7 .//MAD//punct//7
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Att//SN//mark//12 man//PN|UTR|SIN|IND|SUB//nsubj//12 övergivit//VB|SUP|AKT//advcl//7 korporativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 arrangemang//NN|NEU|PLU|IND|NOM//obj//12 tycks//VB|PRS|SFO//xcomp//7 inte//AB//advmod//15 förändra//VB|INF|AKT//xcomp//15 detta//DT|NEU|SIN|DEF//det//20 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 förhållande//NN|NEU|SIN|IND|NOM//obj//17 .//MAD//punct//7
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;De//DT|UTR/NEU|PLU|DEF//det//24 två//RG|NOM//nummod//24 elitgrupperna//NN|UTR|PLU|DEF|NOM//nsubj//25 fokuserar//VB|PRS|AKT//parataxis//7 på//PP//case//29 två//RG|NOM//nummod//29 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//29 frågekomplex//NN|NEU|PLU|IND|NOM//obl//25 –//RG|NOM//punct//31 arbetsmarknadsfrågor//NN|UTR|PLU|IND|NOM//conj//29 respektive//AB//cc//33 näringslivsfrågor//NN|UTR|PLU|IND|NOM//conj//31 –//RG|NOM//punct//36 och//KN//cc//36 bildar//VB|PRS|AKT//conj//25 i//PP//case//39 sitt//PS|NEU|SIN|DEF//nmod:poss//39 lobbyarbete//NN|NEU|SIN|IND|NOM//obl//36 på//PP//case//46 det//DT|NEU|SIN|DEF//det//42 viset//NN|NEU|SIN|DEF|NOM//nmod//46 två//RG|NOM//nummod//46 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 kontaktnät//NN|NEU|PLU|IND|NOM//obl//36 .//MAD//punct//36
3. Näringsliv, folkrörelser och politisk makt / Vad engagerar företagen och organisationerna?;Den//DT|UTR|SIN|DEF//det//49 slutsatsen//NN|UTR|SIN|DEF|NOM//nsubj//50 leder//VB|PRS|AKT//parataxis//36 oss//PN|UTR|PLU|DEF|OBJ//obj//50 naturligen//AB//advmod//50 över//PL//advmod//50 till//PP//case//55 frågan//NN|UTR|SIN|DEF|NOM//obl//50 om//PP//case//59 vilka//HD|UTR/NEU|PLU|IND//det//58 beslutsfattare//NN|UTR|PLU|IND|NOM//nmod//59 företagen//NN|NEU|PLU|DEF|NOM//nmod//55 och//KN//cc//61 organisationerna//NN|UTR|PLU|DEF|NOM//conj//59 försöker//VB|PRS|AKT//conj//50 påverka//VB|INF|AKT//xcomp//62 .//MAD//punct//7

3. Näringsliv, folkrörelser och politisk makt / Vilka offentliga företrädare kontaktar man?;Nästa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 steg//NN|NEU|SIN|IND|NOM//nsubj//12 är//VB|PRS|AKT//cop//1 att//IE//mark//4 fråga//VB|INF|AKT//csubj//1 efter//PP//case//9 vilka//HD|UTR/NEU|PLU|IND//det//8 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 beslutsfattare//NN|UTR|PLU|IND|NOM//nmod//9 företagen//NN|NEU|PLU|DEF|NOM//obl//4 och//KN//cc//11 organisationerna//NN|UTR|PLU|DEF|NOM//conj//9 vänder//VB|PRS|AKT//ROOT//12 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//12 till//PP//compound:prt//12 .//MAD//punct//12
3. Näringsliv, folkrörelser och politisk makt / Vilka offentliga företrädare kontaktar man?;Låt//VB|IMP|AKT//parataxis//12 oss//PN|UTR|PLU|DEF|OBJ//obj//16 börja//VB|INF|AKT//xcomp//16 med//PP//mark//21 att//IE//mark//21 se//VB|INF|AKT//advcl//18 på//PP//mark//25 hur//HA//advmod//25 företagen//NN|NEU|PLU|DEF|NOM//nsubj//25 riktar//VB|PRS|AKT//ccomp//21 in//PL//compound:prt//25 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//28 påverkansförsök//NN|NEU|PLU|IND|NOM//obj//25 .//MAD//punct//12

3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Resultatet//NN|NEU|SIN|DEF|NOM//nsubj//4 för//PP//case//3 storföretagens//NN|NEU|PLU|DEF|GEN//nmod:poss//3 del//NN|UTR|SIN|IND|NOM//nmod//0 framgår//VB|PRS|AKT//ROOT//4 av//PP//case//7 nedanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 tabell//NN|UTR|SIN|IND|NOM//obl//4 ://MAD//punct//4
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Mönstret//NN|NEU|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 tydligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//2 .//MAD//punct//2
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Storföretagens//NN|NEU|PLU|DEF|GEN//nmod:poss//6 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 agerande//NN|NEU|SIN|IND|NOM//nsubj//9 är//VB|PRS|AKT//cop//9 främst//AB|SUV//advmod//9 riktat//PC|PRF|NEU|SIN|IND|NOM//conj//2 mot//PP//case//13 det//DT|NEU|SIN|DEF//det//13 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 planet//NN|NEU|SIN|DEF|NOM//obl//9 .//MID//punct//2
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Därnäst//AB//nsubj//16 kommer//VB|PRS|AKT//parataxis//2 de//DT|UTR/NEU|PLU|DEF//det//19 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 ämbetsmännen//NN|NEU|PLU|DEF|NOM//nsubj//16 och//KN//cc//21 riksdagsledamöterna//NN|UTR|PLU|DEF|NOM//conj//19 .//MAD//punct//16
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//32 ,//MID//punct//26 både//KN//cc//26 politiker//NN|UTR|PLU|IND|NOM//conj//23 och//KN//cc//28 tjänstemän//NN|UTR|PLU|IND|NOM//conj//26 i//PP//case//30 kanslihuset//NN|NEU|SIN|DEF|NOM//nmod//28 ,//MID//punct//26 bildar//VB|PRS|AKT//parataxis//16 en//DT|UTR|SIN|IND//det//35 tredje//RO|NOM//amod//35 grupp//NN|UTR|SIN|IND|NOM//obj//32 .//MID//punct//32
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 är//VB|PRS|AKT//cop//43 slutligen//AB//advmod//43 en//DT|UTR|SIN|IND//det//43 ganska//AB//advmod//42 liten//JJ|POS|UTR|SIN|IND|NOM//amod//43 uppmärksamhet//NN|UTR|SIN|IND|NOM//parataxis//32 som//HP|-|-|-//nsubj:pass//45 riktas//VB|PRS|SFO//acl:relcl//43 mot//PP//case//49 den//DT|UTR|SIN|DEF//det//49 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 scenen//NN|UTR|SIN|DEF|NOM//obl//45 .//MID//punct//43
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Ett//DT|NEU|SIN|IND//det//54 annat//JJ|POS|NEU|SIN|IND|NOM//amod//54 generellt//JJ|POS|NEU|SIN|IND|NOM//amod//54 drag//NN|NEU|SIN|IND|NOM//conj//43 är//VB|PRS|AKT//cop//54 att//SN//mark//63 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 inom//PP//case//60 alla//DT|UTR/NEU|PLU|IND/DEF//det//60 arenor//NN|UTR|PLU|IND|NOM//obl//63 förutom//PP//case//62 riksdagen//NN|UTR|SIN|DEF|NOM//nmod//60 är//VB|PRS|AKT//cop//64 så//AB//conj//16 att//SN//mark//67 tjänstemännen//NN|UTR|PLU|DEF|NOM//nsubj//67 har//VB|PRS|AKT//csubj//64 ett//DT|NEU|SIN|IND//det//71 något//AB//advmod//70 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 påverkanstryck//NN|NEU|SIN|IND|NOM//obj//67 på//PP//case//73 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//67 än//KN//mark//77 vad//HP|NEU|SIN|IND//obj//77 politikerna//NN|UTR|PLU|DEF|NOM//nsubj//77 har//VB|PRS|AKT//advcl//67 .//MAD//punct//16
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Vänder//VB|PRS|AKT//advcl//86 man//PN|UTR|SIN|IND|SUB//nsubj//79 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//79 till//PP//case//83 departementet//NN|NEU|SIN|DEF|NOM//obl//79 är//VB|PRS|AKT//cop//86 det//PN|NEU|SIN|DEF|SUB/OBJ//det//86 departementstjänstemannen//NN|UTR|SIN|DEF|NOM//nsubj//101 man//PN|UTR|SIN|IND|SUB//nsubj//88 vänder//VB|PRS|AKT//acl:relcl//86 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//88 till//PP//compound:prt//88 ,//MID//punct//94 på//PP//case//94 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//94 nivå//NN|UTR|SIN|IND|NOM//obl//88 och//KN//cc//97 på//PP//case//97 EU-nivå//NN|UTR|SIN|IND|NOM//conj//94 är//VB|PRS|AKT//cop//101 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//101 också//AB//advmod//101 tjänstemännen//NN|UTR|PLU|DEF|NOM//parataxis//16 som//HP|-|-|-//nsubj//105 är//VB|PRS|AKT//cop//105 första//RO|NOM//amod//105 prioritet//NN|UTR|SIN|IND|NOM//acl:relcl//101 .//MAD//punct//16
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Vänder//VB|PRS|AKT//parataxis//16 man//PN|UTR|SIN|IND|SUB//nsubj//107 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//107 till//PP//case//111 riksdagen//NN|UTR|SIN|DEF|NOM//obl//107 är//VB|PRS|AKT//cop//119 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//112 däremot//AB//advmod//112 i//PP//advmod//119 första//RO|NOM//fixed//115 hand//NN|UTR|SIN|IND|NOM//fixed//115 de//DT|UTR/NEU|PLU|DEF//det//119 folkvalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//16 man//PN|UTR|SIN|IND|SUB//nsubj//122 vill//VB|PRS|AKT//aux//122 påverka//VB|INF|AKT//acl:relcl//119 .//MAD//punct//16
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;De//DT|UTR/NEU|PLU|DEF//det//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 mönstren//NN|NEU|PLU|DEF|NOM//nsubj//3 framträder//VB|PRS|AKT//ROOT//3 ännu//AB//advmod//5 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//3 när//HA//mark//8 man//PN|UTR|SIN|IND|SUB//nsubj//8 lyfter//VB|PRS|AKT//advcl//3 fram//PL//compound:prt//8 antal//NN|NEU|SIN|IND|NOM//nmod//11 kontakter//NN|UTR|PLU|IND|NOM//obj//8 per//PP//case//13 år//NN|NEU|SIN|IND|NOM//nmod//11 .//MAD//punct//3
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 tjm//NN|UTR|PLU|IND|NOM//ROOT//1
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 politiker//NN|UTR|PLU|IND|NOM//ROOT//1
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Ämbetsmän//NN|UTR|PLU|IND|NOM//ROOT//0
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;RD-ledamot//NN|UTR|SIN|IND|NOM//ROOT//0
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Reg.-tjänstemän//NN|UTR|SIN|IND|NOM//ROOT//0
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Statsråd//NN|NEU|PLU|IND|NOM//ROOT//0 ///MID//cc//2 sekr//NN|UTR|SIN|IND|NOM//conj//0
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Partiföreträdare//NN|UTR|PLU|IND|NOM//ROOT//0
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;RD-tjänstemän//NN|UTR|PLU|IND|NOM//ROOT//0
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;EU-tjänstemän//NN|UTR|PLU|IND|NOM//ROOT//0
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;EU-politiker//NN|UTR|PLU|IND|NOM//ROOT//0
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Innan//SN//mark//4 några//DT|UTR/NEU|PLU|IND//det//3 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 slutsatser//NN|UTR|PLU|IND|NOM//nsubj:pass//4 dras//VB|PRS|SFO//advcl//9 utifrån//PP//case//6 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//4 bör//VB|PRS|AKT//aux//9 vi//PN|UTR|PLU|DEF|SUB//nsubj//9 konstatera//VB|INF|AKT//ROOT//9 att//SN//mark//17 resultatet//NN|NEU|SIN|DEF|NOM//nsubj//17 till//PP//case//14 en//DT|UTR|SIN|IND//det//14 del//NN|UTR|SIN|IND|NOM//nmod//11 är//VB|PRS|AKT//cop//17 helt//AB|POS//advmod//17 självklart//JJ|POS|NEU|SIN|IND|NOM//ccomp//9 .//MAD//punct//9
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 förhåller//VB|PRS|AKT//parataxis//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//20 ju//AB//advmod//20 på//PP//case//25 det//DT|NEU|SIN|DEF//det//25 sättet//NN|NEU|SIN|DEF|NOM//obl//20 att//SN//mark//32 antalet//NN|NEU|SIN|DEF|NOM//nsubj//32 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 beslutsfattare//NN|UTR|PLU|IND|NOM//nmod//27 är//VB|PRS|AKT//cop//32 betydligt//AB//advmod//32 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//25 än//KN//mark//35 antalet//NN|NEU|SIN|DEF|NOM//nmod//35 aktörer//NN|UTR|PLU|IND|NOM//obl//32 på//PP//case//39 den//DT|UTR|SIN|DEF//det//39 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 nivån//NN|UTR|SIN|DEF|NOM//nmod//35 .//MAD//punct//20
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Och//KN//cc//43 tvärtom//AB//advmod//43 finns//VB|PRS|SFO//conj//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 mycket//AB|POS//advmod//46 få//JJ|POS|UTR/NEU|PLU|IND|NOM//nsubj//43 EUföreträdare//NN|UTR|PLU|IND|NOM//obj//46 .//MAD//punct//43
3. Näringsliv, folkrörelser och politisk makt / Vilka vänder sig företagen till?;Av//PP//case//51 det//DT|NEU|SIN|DEF//det//51 skälet//NN|NEU|SIN|DEF|NOM//obl//54 vore//VB|KON|PRT|AKT//cop//54 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 anmärkningsvärt//JJ|POS|NEU|SIN|IND|NOM//advmod//43 om//SN//mark//60 mönstret//NN|NEU|SIN|DEF|NOM//nsubj//60 hade//VB|PRT|AKT//aux//60 varit//VB|SUP|AKT//cop//60 det//DT|NEU|SIN|DEF//det//60 motsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//43 .//MAD//punct//43
