Socialdepartementet;Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 24//RG|NOM//nummod//4 juli//NN|UTR|SIN|IND|NOM//obl//6 2003//RG|NOM//nummod//4 bemyndigade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 statsrådet//NN|NEU|SIN|DEF|NOM//nmod:poss//9 Andnor//PM|NOM//obj//6 att//IE//mark//11 tillkalla//VB|INF|AKT//xcomp//6 en//DT|UTR|SIN|IND//det//14 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//14 utredare//NN|UTR|SIN|IND|NOM//obj//11 med//PP//case//16 uppdrag//NN|NEU|SIN|IND|NOM//obl//11 att//IE//mark//18 utreda//VB|INF|AKT//acl//16 frågan//NN|UTR|SIN|DEF|NOM//obj//18 om//PP//case//21 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//24 och//KN//cc//23 landstings//NN|UTR|SIN|IND|GEN//conj//21 underlåtenhet//NN|UTR|SIN|IND|NOM//nmod//19 att//IE//mark//26 verkställa//VB|INF|AKT//acl//24 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 beslut//NN|NEU|PLU|IND|NOM//obj//26 om//PP//case//30 insatser//NN|UTR|PLU|IND|NOM//obl//26 enligt//PP//case//32 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//nmod//30 (//PAD//punct//34 2001:453//RG|NOM//conj//30 )//PAD//punct//34 och//KN//cc//37 lagen//NN|UTR|SIN|DEF|NOM//conj//30 (//PAD//punct//39 1993:387//RG|NOM//appos//37 )//PAD//punct//39 om//PP//case//42 stöd//NN|NEU|SIN|IND|NOM//nmod//37 och//KN//cc//44 service//NN|UTR|SIN|IND|NOM//conj//42 till//PP//case//47 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//37 (//PAD//punct//47 LSS//PM|NOM//appos//47 )//PAD//punct//6 samt//KN//cc//53 att//IE//mark//53 föreslå//VB|INF|AKT//conj//6 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 åtgärder//NN|UTR|PLU|IND|NOM//obj//53 för//PP//mark//58 att//IE//mark//58 motverka//VB|INF|AKT//advcl//53 denna//DT|UTR|SIN|DEF//det//60 underlåtenhet//NN|UTR|SIN|IND|NOM//obj//58 .//MAD//punct//6
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);RR4//PM|NOM//appos//16 )//PAD//punct//16 ,//MID//punct//5 med//PP//case//22 tyngdpunkt//NN|UTR|SIN|IND|NOM//obl//32 på//PP//case//25 de//DT|UTR/NEU|PLU|DEF//det//25 delar//NN|UTR|PLU|IND|NOM//nmod//22 och//KN//cc//27 förslag//NN|NEU|PLU|IND|NOM//conj//25 som//HP|-|-|-//obl//30 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//30 bedömer//VB|PRS|AKT//acl:relcl//27 särskilt//AB//advmod//32 berör//VB|PRS|AKT//acl:relcl//5 de//DT|UTR/NEU|PLU|DEF//det//34 problem//NN|NEU|PLU|IND|NOM//obj//32 och//KN//cc//36 frågeställningar//NN|UTR|PLU|IND|NOM//conj//34 som//HP|-|-|-//nsubj//39 är//VB|PRS|AKT//cop//39 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//36 inom//PP//case//44 ramen//NN|UTR|SIN|DEF|NOM//fixed//40 för//PP//fixed//40 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//44 uppdrag//NN|NEU|SIN|IND|NOM//obl//39 .//MAD//punct//3
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Under//PP//case//2 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 decennier//NN|NEU|PLU|IND|NOM//obl//3 har//VB|PRS|AKT//ROOT//3 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 styrformer//NN|UTR|PLU|IND|NOM//obj//3 och//KN//cc//7 förändrat//VB|SUP|AKT//conj//3 huvudmannaskap//NN|NEU|SIN|IND|NOM//nsubj:pass//9 genomförts//VB|SUP|SFO//xcomp//7 inom//PP//case//13 den//DT|UTR|SIN|DEF//det//13 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 sektorn//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//3
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 är//VB|PRS|AKT//cop//17 bakgrunden//NN|UTR|SIN|DEF|NOM//parataxis//3 till//PP//case//20 revisorernas//NN|UTR|PLU|DEF|GEN//nmod:poss//20 beslut//NN|NEU|SIN|IND|NOM//nmod//17 om//PP//mark//23 att//IE//mark//23 granska//VB|INF|AKT//advcl//17 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//25 styrning//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//27 verksamheter//NN|UTR|PLU|IND|NOM//nmod//25 i//PP//case//29 kommunerna//NN|UTR|PLU|DEF|NOM//obl//23 .//MAD//punct//17
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Förändringarna//NN|UTR|PLU|DEF|NOM//nsubj//36 har//VB|PRS|AKT//aux//36 i//PP//case//35 stor//JJ|POS|UTR|SIN|IND|NOM//amod//35 utsträckning//NN|UTR|SIN|IND|NOM//obl//36 inneburit//VB|SUP|AKT//parataxis//17 att//SN//mark//42 kommuner//NN|UTR|PLU|IND|NOM//nsubj//42 och//KN//cc//40 landsting//NN|NEU|SIN|IND|NOM//conj//38 har//VB|PRS|AKT//aux//42 övertagit//VB|SUP|AKT//ccomp//36 ansvaret//NN|NEU|SIN|DEF|NOM//obj//42 för//PP//mark//46 att//IE//mark//46 genomföra//VB|INF|AKT//advcl//42 statligt//AB|POS//advmod//48 reglerad//PC|PRF|UTR|SIN|IND|NOM//amod//49 verksamhet//NN|UTR|SIN|IND|NOM//obj//46 inom//PP//case//52 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//52 politikområden//NN|NEU|PLU|IND|NOM//obl//46 .//MAD//punct//17
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Ramlagar//NN|UTR|PLU|IND|NOM//nsubj//57 har//VB|PRS|AKT//aux//57 därvid//AB//advmod//57 blivit//VB|SUP|AKT//parataxis//17 ett//DT|NEU|SIN|IND//det//61 allt//AB//advmod//60 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//61 inslag//NN|NEU|SIN|IND|NOM//xcomp//57 .//MAD//punct//57 [//PAD//nmod//66
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Förslaget//NN|NEU|SIN|DEF|NOM//nmod//66 s.//NN|AN//nmod//66 1//RG|NOM//nummod//17 .//MAD//punct//17 ]//PAD//punct//17
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Utgångspunkt//NN|UTR|SIN|IND|NOM//nsubj//6 för//PP//case//3 revisorernas//NN|UTR|PLU|DEF|GEN//nmod:poss//3 granskning//NN|UTR|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//6 socialtjänstlagens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 biståndsbeslut//NN|NEU|SIN|IND|NOM//ROOT//6 om//PP//case//8 stöd//NN|NEU|SIN|IND|NOM//nmod//6 för//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 äldres//NN|UTR|PLU|IND|GEN//nmod:poss//12 livsföring//NN|UTR|SIN|IND|NOM//nmod//8 för//PP//case//14 behov//NN|NEU|PLU|IND|NOM//nmod//12 som//HP|-|-|-//nsubj:pass//18 inte//AB//advmod//18 kan//VB|PRS|AKT//aux//18 tillgodoses//VB|INF|SFO//acl:relcl//6 på//PP//case//21 annat//JJ|POS|NEU|SIN|IND|NOM//amod//21 sätt//NN|NEU|SIN|IND|NOM//obl//18 .//MAD//punct//6
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Granskningen//NN|UTR|SIN|DEF|NOM//nsubj//1 omfattar//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//3 bedömning//NN|UTR|SIN|IND|NOM//obj//1 av//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 insatser//NN|UTR|PLU|IND|NOM//nmod//3 som//HP|-|-|-//nsubj//8 möter//VB|PRS|AKT//acl:relcl//6 de//DT|UTR/NEU|PLU|DEF//det//10 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//8 i//PP//case//13 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//13 äldreomsorg//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//1
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);En//DT|UTR|SIN|IND//det//17 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//17 fråga//NN|UTR|SIN|IND|NOM//appos//1 är//VB|PRS|AKT//cop//17 i//PP//case//20 vilken//HD|UTR|SIN|IND//det//21 mån//NN|UTR|SIN|IND|NOM//conj//17
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);dessa//DT|UTR/NEU|PLU|DEF//det//1 insatser//NN|UTR|PLU|IND|NOM//nsubj//2 överensstämmer//VB|PRS|AKT//ROOT//2 med//PP//case//5 lagstiftarens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 intentioner//NN|UTR|PLU|IND|NOM//obl//2 såsom//HA//mark//9 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//9 har//VB|PRS|AKT//aux//9 formulerats//VB|SUP|SFO//advcl//2 i//PP//case//11 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//2
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Granskningen//NN|UTR|SIN|DEF|NOM//nsubj//14 omfattar//VB|PRS|AKT//parataxis//2 även//AB//advmod//14 en//DT|UTR|SIN|IND//det//17 bedömning//NN|UTR|SIN|IND|NOM//obj//14 av//PP//mark//23 hur//HA//advmod//23 den//DT|UTR|SIN|DEF//det//22 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 styrningen//NN|UTR|SIN|DEF|NOM//nsubj//23 inverkar//VB|PRS|AKT//acl//17 på//PP//case//26 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//26 insatser//NN|UTR|PLU|IND|NOM//obl//23 .//MAD//punct//14 [//PAD//nmod//31
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Förslaget//NN|NEU|SIN|DEF|NOM//nmod//31 s.//NN|AN//nmod//31 3//RG|NOM//appos//14 .//MAD//punct//14 ]//PAD//punct//14
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Under//PP//case//1 1990-talet//NN|NEU|SIN|DEF|NOM//obl//7 har//VB|PRS|AKT//aux//7 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//7 för//PP//case//5 äldreomsorgen//NN|UTR|SIN|DEF|NOM//nmod//3 väsentligt//AB|POS//advmod//7 förändrats//VB|SUP|SFO//ROOT//7 .//MAD//punct//7
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Antalet//NN|NEU|SIN|DEF|NOM//nmod//10 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//32 80//RG|NOM//nummod//12 år//NN|NEU|PLU|IND|NOM//obj//10 och//KN//cc//15 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//15 ökade//VB|PRT|AKT//conj//10 med//PP//case//20 mer//AB|KOM//advmod//19 än//KN//fixed//17 20//RG|NOM//nummod//20 %//NN|AN//obl//15 från//PP//case//24 ca//AB|AN//advmod//23 370//RG|NOM//nummod//24 000//RG|NOM//obl//15 till//PP//case//29 ca//AB|AN//advmod//27 450//RG|NOM//nummod//28 000//RG|NOM//nummod//29 personer//NN|UTR|PLU|IND|NOM//obl//15 .//MAD//punct//10
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Samtidigt//AB//advmod//32 omstrukturerades//VB|PRT|SFO//parataxis//7 både//KN//cc//35 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//35 äldreomsorg//NN|UTR|SIN|IND|NOM//nsubj:pass//32 och//KN//cc//37 hälso-//NN|UTR|-|-|SMS//conj//35 och//KN//cc//39 sjukvården//NN|UTR|SIN|DEF|NOM//conj//35 .//MAD//punct//32
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);År//NN|NEU|SIN|IND|NOM//nmod//42 1992//RG|NOM//obl//43 genomfördes//VB|PRT|SFO//parataxis//7 Ädel-reformen//NN|UTR|SIN|DEF|NOM//nsubj:pass//43 .//MAD//punct//43
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Med//PP//case//47 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//48 fick//VB|PRT|AKT//advcl//43 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//48 bl.a.//AB|AN//advmod//48 betalningsansvar//NN|NEU|SIN|IND|NOM//obj//48 för//PP//case//54 medicinskt//AB|POS//advmod//54 färdigbehandlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//48 samt//KN//cc//58 ett//DT|NEU|SIN|IND//det//58 visst//JJ|POS|NEU|SIN|IND|NOM//amod//58 ansvar//NN|NEU|SIN|IND|NOM//conj//43 för//PP//case//60 insatser//NN|UTR|PLU|IND|NOM//nmod//58 enligt//PP//case//62 hälso-//NN|UTR|-|-|SMS//nmod//60 och//KN//cc//64 sjukvårdslagen//NN|UTR|SIN|DEF|NOM//conj//62 .//MAD//punct//43
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//67 övertog//VB|PRT|AKT//parataxis//43 även//AB//advmod//67 ansvaret//NN|NEU|SIN|DEF|NOM//obj//67 för//PP//case//74 ett//DT|NEU|SIN|IND//det//73 stort//JJ|POS|NEU|SIN|IND|NOM//amod//73 antal//NN|NEU|SIN|IND|NOM//nmod//74 sjukhem//NN|NEU|PLU|IND|NOM//nmod//69 med//PP//case//76 boende//NN|UTR|PLU|IND|NOM//nmod//74 som//HP|-|-|-//nsubj//78 har//VB|PRS|AKT//acl:relcl//76 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 omvårdnadsbehov//NN|NEU|PLU|IND|NOM//obj//78 .//MAD//punct//43
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Inom//PP//case//83 hälso-//NN|UTR|-|-|SMS//obl//86 och//KN//cc//85 sjukvården//NN|UTR|SIN|DEF|NOM//conj//83 har//VB|PRS|AKT//aux//90 bl.a.//AB|AN//advmod//86 antalet//NN|NEU|SIN|DEF|NOM//nmod//89 vårdplatser//NN|UTR|PLU|IND|NOM//nsubj//90 minskat//VB|SUP|AKT//conj//7 och//KN//cc//93 vårdtiderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//93 förkortats//VB|SUP|SFO//conj//90 .//MAD//punct//7
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Sammantaget//PC|PRF|NEU|SIN|IND|NOM//dep//7 medför//VB|PRS|AKT//parataxis//7 dessa//DT|UTR/NEU|PLU|DEF//det//98 förändringar//NN|UTR|PLU|IND|NOM//nsubj//96 kraftigt//AB|POS//advmod//100 stegrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//101 krav//NN|NEU|PLU|IND|NOM//obj//96 på//PP//case//104 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//104 äldreomsorg//NN|UTR|SIN|IND|NOM//nmod//101 .//MAD//punct//7
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Den//DT|UTR|SIN|DEF//det//108 fortsatta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//108 framställningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//113 av//PP//case//111 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//111 insatser//NN|UTR|PLU|IND|NOM//nmod//108 ska//VB|PRS|AKT//aux//113 ses//VB|INF|SFO//parataxis//7 i//PP//case//115 ljuset//NN|NEU|SIN|DEF|NOM//obl//113 av//PP//case//117 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//113 .//MAD//punct//113 [//PAD//nmod//122
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Förslaget//NN|NEU|SIN|DEF|NOM//nmod//122 s.//NN|AN//nmod//122 3//RG|NOM//appos//113 .//MAD//punct//7 ]//PAD//punct//7
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Socialtjänstlagens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 biståndsbeslut//NN|NEU|SIN|IND|NOM//nsubj:pass//2 föregås//VB|PRS|SFO//ROOT//2 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 individuell//JJ|POS|UTR|SIN|IND|NOM//amod//6 bedömning//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Av//PP//case//9 lagen//NN|UTR|SIN|DEF|NOM//obl//10 framgår//VB|PRS|AKT//parataxis//2 att//SN//mark//14 besluten//NN|NEU|PLU|DEF|NOM//nsubj:pass//14 ska//VB|PRS|AKT//aux//14 verkställas//VB|INF|SFO//ccomp//10 omedelbart//AB|POS//advmod//14 .//MAD//punct//10
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Vid//PP//case//18 ingången//NN|UTR|SIN|DEF|NOM//obl//22 av//PP//case//21 år//NN|NEU|SIN|IND|NOM//nmod//21 2000//RG|NOM//nummod//18 väntade//VB|PRT|AKT//parataxis//10 dock//AB//advmod//22 2//RG|NOM//nummod//22 800//RG|NOM//nummod//26 personer//NN|UTR|PLU|IND|NOM//appos//22 inom//PP//case//29 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//29 äldreomsorg//NN|UTR|SIN|IND|NOM//nmod//26 på//PP//mark//32 att//IE//mark//32 få//VB|INF|AKT//advcl//22 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//34 biståndsbeslut//NN|NEU|PLU|IND|NOM//obj//32 verkställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//32 .//MID//punct//10
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Drygt//AB|POS//advmod//38 en//DT|UTR|SIN|IND//det//39 tredjedel//NN|UTR|SIN|IND|NOM//nsubj//41 hade//VB|PRT|AKT//aux//41 väntat//VB|SUP|AKT//advcl//10 i//PP//case//46 mer//AB|KOM//fixed//42 än//KN//fixed//42 ett//DT|NEU|SIN|IND//det//46 halvår//NN|NEU|SIN|IND|NOM//obl//41 och//KN//cc//50 400//RG|NOM//nsubj//50 hade//VB|PRT|AKT//aux//50 väntat//VB|SUP|AKT//conj//41 i//PP//case//52 mer//AB|KOM//advmod//50 än//KN//case//55 ett//RG|NEU|SIN|IND|NOM//nummod//55 år//NN|NEU|SIN|IND|NOM//obl//50 .//MAD//punct//10
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Drygt//AB|POS//advmod//1 2//RG|NOM//nummod//2 000//RG|NOM//nummod//3 personer//NN|UTR|PLU|IND|NOM//nsubj//6 hade//VB|PRT|AKT//aux//6 också//AB//advmod//6 fått//VB|SUP|AKT//ROOT//6 avslag//NN|NEU|SIN|IND|NOM//obj//6 på//PP//case//10 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//10 ansökningar//NN|UTR|PLU|IND|NOM//nmod//7 trots//PP//mark//14 att//SN//mark//14 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//14 bedömts//VB|SUP|SFO//advcl//6 behöva//VB|INF|AKT//amod//16 insatser//NN|UTR|PLU|IND|NOM//obj//14 .//MAD//punct//6
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);I//PP//case//20 nio//RG|NOM//nummod//20 fall//NN|NEU|PLU|IND|NOM//obl//23 av//PP//case//22 tio//RG|NOM//nmod//20 handlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//6 besluten//NN|NEU|PLU|DEF|NOM//nsubj//23 om//PP//case//26 äldreboenden//NN|NEU|PLU|IND|NOM//nmod//24 .//MAD//punct//6
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//29 hänvisade//VB|PRT|AKT//parataxis//6 i//PP//advmod//29 huvudsak//NN|UTR|SIN|IND|NOM//fixed//30 till//PP//case//33 resursbrist//NN|UTR|SIN|IND|NOM//obl//29 som//KN//mark//35 skäl//NN|NEU|SIN|IND|NOM//acl//33 till//PP//mark//40 att//SN//mark//40 besluten//NN|NEU|PLU|DEF|NOM//nsubj:pass//40 inte//AB//advmod//40 verkställdes//VB|PRT|SFO//advcl//29 .//MAD//punct//6
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);De//DT|UTR/NEU|PLU|DEF//det//43 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//44 nyttjar//VB|PRS|AKT//parataxis//6 endast//AB//advmod//44 i//PP//case//48 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//48 utsträckning//NN|UTR|SIN|IND|NOM//obl//44 sin//PS|UTR|SIN|DEF//nmod:poss//50 möjlighet//NN|UTR|SIN|IND|NOM//obj//44 att//IE//mark//52 överklaga//VB|INF|AKT//acl//50 besluten//NN|NEU|PLU|DEF|NOM//obj//52 .//MAD//punct//6
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);I//PP//case//57 21//RG|NOM//nummod//57 fall//NN|NEU|PLU|IND|NOM//obl//61 hade//VB|PRT|AKT//aux//61 dock//AB//advmod//61 avslag//NN|NEU|PLU|IND|NOM//nsubj//61 lett//VB|SUP|AKT//parataxis//6 till//PP//case//63 överklaganden//NN|NEU|PLU|IND|NOM//obl//61 och//KN//cc//66 lagakraftvunna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 domar//NN|UTR|PLU|IND|NOM//conj//63 som//HP|-|-|-//nsubj:pass//71 inte//AB//advmod//71 heller//AB//advmod//71 hade//VB|PRT|AKT//aux//71 verkställts//VB|SUP|SFO//acl:relcl//66 .//MAD//punct//6
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Till//PP//case//1 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//2 kommer//VB|PRS|AKT//ROOT//2 de//DT|UTR/NEU|PLU|DEF//det//4 problem//NN|NEU|PLU|IND|NOM//nsubj//2 med//PP//case//7 både//KN//cc//7 verkställighet//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//10 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 beslut//NN|NEU|PLU|IND|NOM//conj//7 som//HP|-|-|-//nsubj//12 döljer//VB|PRS|AKT//acl:relcl//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//12 bakom//PP//case//17 en//DT|UTR|SIN|IND//det//17 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 dokumentation//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//2
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Till//PP//case//23 följd//NN|UTR|SIN|IND|NOM//fixed//19 av//PP//fixed//19 dessa//DT|UTR/NEU|PLU|DEF//det//23 brister//NN|UTR|PLU|IND|NOM//nsubj//30 är//VB|PRS|AKT//cop//30 i//PP//case//27 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 fall//NN|NEU|PLU|IND|NOM//obl//28 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//advmod//30 beslutsgången//NN|UTR|SIN|DEF|NOM//fixed//28 svår//JJ|POS|UTR|SIN|IND|NOM//parataxis//2 att//IE//mark//32 följa//VB|INF|AKT//advcl//30 .//MAD//punct//2
1.3.3 Riksdagens revisorers förslag till riksdagen Nationella mål i kommunernas äldreomsorg (2002/03:RR4);Revisorerna//NN|UTR|PLU|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 anlitat//VB|SUP|AKT//ROOT//2 f.d.//JJ|AN//amod//4 hovrättslagmannen//NN|UTR|SIN|DEF|NOM//nmod//5 Anders//PM|NOM//nmod//6 Thunved//PM|NOM//obj//2 för//PP//mark//9 att//IE//mark//9 analysera//VB|INF|AKT//advcl//2 och//KN//cc//11 redovisa//VB|INF|AKT//conj//9 det//DT|NEU|SIN|DEF//det//14 rättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 åtagandet//NN|NEU|SIN|DEF|NOM//obj//11 för//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//9 enligt//PP//case//19 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//2
