Sammanfattning;enkel//JJ|POS|UTR|SIN|IND|NOM//amod//1 difference-in-difference-metod//NN|UTR|SIN|IND|NOM//ROOT//1 .//MAD//punct//1
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Ett//DT|NEU|SIN|IND//det//22 mått//NN|NEU|SIN|IND|NOM//nsubj:pass//32 på//PP//case//24 marginaleffekten//NN|UTR|SIN|DEF|NOM//nmod//22 ,//MID//punct//27 som//HP|-|-|-//nsubj//27 inbegriper//VB|PRS|AKT//acl:relcl//24 indirekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 skatter//NN|UTR|PLU|IND|NOM//obj//27 ,//MID//punct//22 kan//VB|PRS|AKT//aux//32 skrivas//VB|INF|SFO//parataxis//2 där//AB//advmod//38 t//NN|AN//nsubj//38  //_SP////34 är//VB|PRS|AKT//cop//38 den//DT|UTR|SIN|DEF//det//38 marginaleffekt//NN|UTR|SIN|IND|NOM//obl//32 som//HP|-|-|-//nsubj:pass//40 redovisas//VB|PRS|SFO//acl:relcl//38 i//PP//case//43 tabell//NN|UTR|SIN|IND|NOM//nmod//43 2.6//RG|NOM//obl//40 ,//MID//punct//43 s//NN|AN//nummod//46 b//NN|NEU|SIN|IND|NOM//obl//32  //_SP////46 avser//VB|PRS|AKT//conj//2 förmånskomponenten//NN|UTR|SIN|DEF|NOM//obj//48 i//PP//case//52 ’//PM|NOM//punct//52 löneskattesatsen//NN|UTR|SIN|DEF|NOM//nmod//49 ’//PM|NOM//punct//52 och//KN//cc//56 s//PM|NOM//nmod//56 T//PM|NOM//conj//52  //_SP////56 avser//VB|PRS|AKT//conj//2 skattekomponenten//NN|UTR|SIN|DEF|NOM//obj//58 i//PP//case//62 ’//PM|NOM//punct//62 löneskattesatsen//NN|UTR|SIN|DEF|NOM//nmod//59 ’//PM|NOM//nummod//62 .//MAD//punct//2
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;t//NN|AN//nsubj//68  //_SP////65 är//VB|PRS|AKT//cop//68 konsumtionsskattesatsen//NN|UTR|SIN|DEF|NOM//parataxis//2 ,//MID//punct//74 och//KN//cc//74 m//PM|NOM//nmod//74  //_SP////71 är//VB|PRS|AKT//cop//74 marginalskatten//NN|UTR|SIN|DEF|NOM//conj//68 på//PP//case//77 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 förmåner//NN|UTR|PLU|IND|NOM//nmod//74 .//MAD//punct//80
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Denna//DT|UTR|SIN|DEF//det//80 formel//NN|UTR|SIN|IND|NOM//conj//68 för//PP//case//82 marginaleffekt//NN|UTR|SIN|IND|NOM//nmod//80 kommer//VB|PRS|AKT//conj//68 från//PP//case//87 en//DT|UTR|SIN|IND//det//87 statisk//JJ|POS|UTR|SIN|IND|NOM//amod//87 modell//NN|UTR|SIN|IND|NOM//obl//83 där//HA//advmod//90 individen//NN|UTR|SIN|DEF|NOM//nsubj:pass//90 antas//VB|PRS|SFO//acl:relcl//87 konsumera//VB|INF|AKT//xcomp//90 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//94 sin//PS|UTR|SIN|DEF//nmod:poss//94 inkomst//NN|UTR|SIN|IND|NOM//obj//91 .//MAD//punct//68
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Anta//VB|IMP|AKT//parataxis//68 att//SN//mark//101 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//99 konsumtion//NN|UTR|SIN|IND|NOM//nsubj//101 är//VB|PRS|AKT//cop//101 C//PM|NOM//ccomp//96 ,//MID//punct//104  //_SP////102 indi-//NN|NEU|-|-|SMS//conj//101
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Den//DT|UTR|SIN|DEF//det//2 effektiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 mervärdesskattesatsen//NN|UTR|SIN|DEF|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 för//PP//advmod//7 närvarande//NN|NEU|SIN|IND|NOM//fixed//4 cirka//AB//advmod//7 0,21//RG|NOM//ROOT//7 ,//MID//punct//14 medan//SN//mark//14 den//DT|UTR|SIN|DEF//det//12 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 löneskattesatsen//NN|UTR|SIN|DEF|NOM//nsubj//14 är//VB|PRS|AKT//cop//14 0,32//RG|NOM//conj//7 för//PP//case//16 2010//RG|NOM//obl//14 .//MAD//punct//14
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Under//PP//case//19 taket//NN|NEU|SIN|DEF|NOM//obl//30 för//PP//case//23 det//DT|NEU|SIN|DEF//det//23 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 skyddsnätet//NN|NEU|SIN|DEF|NOM//nmod//19 (//PAD//punct//23 7,5//RG|NOM//nummod//26 prisbasbelopp//NN|NEU|PLU|IND|NOM//appos//23 ///MID//cc//28 inkomstbasbelopp//NN|NEU|SIN|IND|NOM//conj//26 )//PAD//punct//19 genererar//VB|PRS|AKT//advcl//47 löneskattesatsen//NN|UTR|SIN|DEF|NOM//det//33 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 förmåner//NN|UTR|PLU|IND|NOM//obj//30 .//MAD//punct//33
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Såsom//HP|-|-|-//advmod//36 redovisas//VB|PRS|SFO//acl:relcl//33 i//PP//case//39 avsnitt//NN|NEU|SIN|IND|NOM//nmod//39 2.3//RG|NOM//obl//36 har//VB|PRS|AKT//aux//47 skattekomponenten//NN|UTR|SIN|DEF|NOM//nsubj:pass//47 i//PP//case//45 de//DT|UTR/NEU|PLU|DEF//det//45 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 avgifterna//NN|UTR|PLU|DEF|NOM//nmod//41 ofta//AB|POS//advmod//47 uppskattats//VB|SUP|SFO//conj//7 till//PP//case//51 omkring//AB//advmod//50 60//RG|NOM//nummod//51 procent//NN|UTR|PLU|IND|NOM//obl//47 .//MAD//punct//47
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Följaktligen//AB//advmod//54 får//VB|PRS|AKT//aux//67 en//DT|UTR|SIN|IND//det//56 individ//NN|UTR|SIN|IND|NOM//obj//54 med//PP//case//59 en//DT|UTR|SIN|IND//det//59 marginalskatt//NN|UTR|SIN|IND|NOM//nmod//56 på//PP//case//62 29//RG|NOM//nummod//62 procent//NN|UTR|PLU|IND|NOM//nmod//59 då//HA//advmod//64 löneskatter//NN|UTR|PLU|IND|NOM//advcl//54 inte//AB//advmod//54  //_SP////65 räknas//VB|PRS|SFO//parataxis//47 in//PL//compound:prt//67 (//PAD//punct//67 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//72 vill//VB|PRS|AKT//aux//72 säga//VB|INF|AKT//parataxis//67 en//DT|UTR|SIN|IND//det//74 person//NN|UTR|SIN|IND|NOM//obj//72 i//PP//case//78 den//DT|UTR|SIN|DEF//det//78 sjätte//RO|NOM//amod//78 decilen//NN|UTR|SIN|DEF|NOM//nmod//74 i//PP//case//81 tabell//NN|UTR|SIN|IND|NOM//nmod//81 2.6//RG|NOM//nmod//78 )//PAD//punct//72 under//PP//case//85 dessa//DT|UTR/NEU|PLU|DEF//det//85 förutsättningar//NN|UTR|PLU|IND|NOM//nmod//87 en//DT|UTR|SIN|IND//det//87 marginaleffekt//NN|UTR|SIN|IND|NOM//parataxis//72 (//PAD//punct//87 som//HP|-|-|-//nsubj//90 inbegriper//VB|PRS|AKT//acl:relcl//87 indirekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 skatter//NN|UTR|PLU|IND|NOM//obj//90 )//PAD//punct//87 på//PP//case//95 1-{(10.29//RG|NOM//obl//72 +//MID//dep//67  //_SP////96 (//PAD//punct//96 1//RG|NOM//nummod//67 -//MID//punct//67  //_SP////100 0.29//RG|NOM//obl//67 )//PAD//punct//102 ×//NN|AN//nummod//107  //_SP////104 0.4//RG|NOM//nummod//104 ×//NN|AN//appos//67  //_SP////107 0.32//RG|NOM//nummod//107 )//PAD//punct//107 [//PAD//xcomp//67 (//PAD//punct//111 1//RG|NOM//appos//111 +//MID//case//115 0.32)(1//RG|NOM//nmod//113 +//MID//cc//117 0.21//RG|NOM//conj//113 )//PAD//punct//111 ]//PAD//punct//67 }//NN|UTR|SIN|IND|NOM//nsubj//122 =//MID//punct//122 0.50//RG|NOM//conj//47 .//MAD//punct//47
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;En//DT|UTR|SIN|IND//det//1 person//NN|UTR|SIN|IND|NOM//nsubj//23 med//PP//case//4 en//DT|UTR|SIN|IND//det//4 marginalskatt//NN|UTR|SIN|IND|NOM//nmod//1 på//PP//case//6 0,54//RG|NOM//nmod//4 enligt//PP//case//8 tabell//NN|UTR|SIN|IND|NOM//nmod//9 2.6//RG|NOM//nmod//6 ,//MID//punct//1 och//KN//cc//13 som//HP|-|-|-//nsubj//13 har//VB|PRS|AKT//conj//1 en//DT|UTR|SIN|IND//det//15 inkomst//NN|UTR|SIN|IND|NOM//obj//13 som//HP|-|-|-//nsubj//17 överstiger//VB|PRS|AKT//acl:relcl//15 det//DT|NEU|SIN|DEF//det//20 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 skyddsnätets//NN|NEU|SIN|DEF|GEN//nmod:poss//21 tak//NN|NEU|SIN|IND|NOM//obj//17 ,//MID//punct//1 får//VB|PRS|AKT//ROOT//23 en//DT|UTR|SIN|IND//det//25 marginaleffekt//NN|UTR|SIN|IND|NOM//obj//23 (//PAD//punct//25 som//HP|-|-|-//nsubj//28 inbegriper//VB|PRS|AKT//acl:relcl//25 indirekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 skatter//NN|UTR|PLU|IND|NOM//obj//28 )//PAD//punct//23 på//PP//case//33 1//RG|NOM//obl//23 -//MID//punct//33  //_SP////34 {//PM|NOM//nmod//33 (//PAD//punct//36 1//RG|NOM//nummod//33 -//MID//punct//23  //_SP////39 0.54//RG|NOM//obl//23 )//PAD//punct//41 [//PAD//obj//23 (//PAD//punct//43 1//RG|NOM//appos//43 +//MID//case//47 0.32)(1//RG|NOM//nmod//45 +//MID//cc//49 0.21//RG|NOM//conj//45 )//PAD//punct//43 ]//PAD//punct//23 }//NN|UTR|SIN|IND|NOM//nmod//54 =//MID//punct//54 0.71//RG|NOM//parataxis//23 .//MAD//punct//23
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Hur//HA//advmod//1 påverkas//VB|PRS|SFO//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//3 tröskeleffekter//NN|UTR|PLU|IND|NOM//nsubj:pass//1 som//HP|-|-|-//nsubj:pass//5 redovisas//VB|PRS|SFO//acl:relcl//3 i//PP//case//8 tabell//NN|UTR|SIN|IND|NOM//nmod//8 2.5//RG|NOM//obl//5 av//PP//case//11 indirekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 skatter//NN|UTR|PLU|IND|NOM//nmod//8 ?//MID//punct//1
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Låt//VB|IMP|AKT//parataxis//1 oss//PN|UTR|PLU|DEF|OBJ//obj//13 fastställa//VB|INF|AKT//xcomp//13 definitionen//NN|UTR|SIN|DEF|NOM//obj//15 av//PP//case//18 tröskeleffekten//NN|UTR|SIN|DEF|NOM//nmod//16 i//PP//case//23 något//DT|NEU|SIN|IND//det//23 mer//AB|KOM//advmod//22 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 termer//NN|UTR|PLU|IND|NOM//nmod//18 .//MAD//punct//1
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//26 låter//VB|PRS|AKT//parataxis//1 T//PM|NOM//obj//26  //_SP////27 (//PAD//punct//38 W//PM|NOM//nummod//38  //_SP////30 ,//MID//punct//33 Y//PM|NOM//nmod//30  //_SP////33 )//PAD//punct//30  //_SP////35 vara//VB|INF|AKT//cop//38 skillnaden//NN|UTR|SIN|DEF|NOM//obl//26 mellan//PP//case//40 hushållstransfereringar//NN|UTR|PLU|IND|NOM//nmod//38 som//HP|-|-|-//nsubj:pass//42 mottas//VB|PRS|SFO//acl:relcl//40 och//KN//cc//44 skatter//NN|UTR|PLU|IND|NOM//conj//42 som//HP|-|-|-//nsubj:pass//46 tas//VB|PRS|SFO//acl:relcl//44 ut//PL//compound:prt//46 av//PP//case//50 en//DT|UTR|SIN|IND//det//50 individ//NN|UTR|SIN|IND|NOM//obl:agent//46 som//HP|-|-|-//nsubj//52 förvärvsarbetar//VB|PRS|AKT//acl:relcl//50 ,//MID//punct//56 där//HA//advmod//56 individen//NN|UTR|SIN|DEF|NOM//nsubj//56 tjänar//VB|PRS|AKT//acl:relcl//38 W//PM|NOM//nummod//58 kronor//NN|UTR|PLU|IND|NOM//obj//56 .//MAD//punct//38
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Y//NN|NEU|SIN|IND|NOM//nmod//38 är//VB|PRS|AKT//cop//63 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 hushållsinkomster//NN|UTR|PLU|IND|NOM//conj//38 före//PP//case//65 skatt//NN|UTR|SIN|IND|NOM//nmod//63 .//MAD//punct//38
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//68 låter//VB|PRS|AKT//parataxis//1 T//PM|NOM//obj//68  //_SP////69 (//PAD//punct//69 0//RG|NOM//conj//69 ,//MID//punct//74 Y//PM|NOM//nmod//72  //_SP////74 )//PAD//punct//68  //_SP////76 vara//VB|INF|AKT//cop//79 skillnaden//NN|UTR|SIN|DEF|NOM//conj//68 mellan//PP//case//82 mottagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//82 transfereringar//NN|UTR|PLU|IND|NOM//nmod//79 och//KN//cc//85 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//85 skatter//NN|UTR|PLU|IND|NOM//conj//82 då//HA//mark//89 individen//NN|UTR|SIN|DEF|NOM//nsubj//89 inte//AB//advmod//89 förvärvsarbetar//VB|PRS|AKT//acl:relcl//79 .//MAD//punct//68
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Då//AB//advmod//94 kan//VB|PRS|AKT//aux//94 tröskeleffekten//NN|UTR|SIN|DEF|NOM//nsubj:pass//94 definieras//VB|INF|SFO//parataxis//68 som//KN//nsubj:pass//94 ://MAD//punct//94
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;W//NN|NEU|SIN|IND|NOM//ROOT//0
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Om//SN//mark//2 man//PN|UTR|SIN|IND|SUB//nsubj//2 räknar//VB|PRS|AKT//advcl//5 in//PL//compound:prt//2 momsen//NN|UTR|SIN|DEF|NOM//obj//2 påverkas//VB|PRS|SFO//ROOT//5 tröskeleffekten//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 på//PP//case//8 följande//NN|NEU|SIN|IND|NOM//obl//5
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Enligt//PP//case//3 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//3 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 beräkningar//NN|UTR|PLU|IND|NOM//obl//17 ,//MID//punct//3 som//HP|-|-|-//nsubj:pass//6 baseras//VB|PRS|SFO//acl:relcl//3 på//PP//case//9 Hushållens//NN|NEU|PLU|DEF|GEN//nmod:poss//9 utgifter//NN|UTR|PLU|IND|NOM//obl//6 (//PAD//punct//9 HUT//NN|AN//appos//9 )//PAD//punct//9 ,//MID//punct//17 är//VB|PRS|AKT//cop//17 den//DT|UTR|SIN|DEF//det//17 effektiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 skattesatsen//NN|UTR|SIN|DEF|NOM//ROOT//17 för//PP//case//19 konsumtion//NN|UTR|SIN|IND|NOM//nmod//17 21//RG|NOM//nummod//21 procent//NN|UTR|PLU|IND|NOM//appos//17 (//PAD//punct//21 då//AB//advmod//26 har//VB|PRS|AKT//aux//26 vi//PN|UTR|PLU|DEF|SUB//nsubj//26 beaktat//VB|SUP|AKT//acl:relcl//17 det//DT|NEU|SIN|DEF//det//28 faktum//NN|NEU|SIN|DEF|NOM//obj//26 att//SN//punct//17 en//DT|UTR|SIN|IND//det//31 del//NN|UTR|SIN|IND|NOM//dep//29 av//PP//case//33 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//31 ,//MID//punct//33 som//KN//mark//36 livsmedel//NN|NEU|SIN|IND|NOM//nmod//31 ,//MID//punct//38 inköps//NN|UTR|SIN|IND|NOM//conj//36 till//PP//case//42 en//DT|UTR|SIN|IND//det//42 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 momssats//NN|UTR|SIN|IND|NOM//obl//38 )//PAD//punct//31 .//MAD//punct//17
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;För//PP//mark//47 att//IE//mark//47 få//VB|INF|AKT//advcl//17 en//DT|UTR|SIN|IND//det//49 tröskeleffekt//NN|UTR|SIN|IND|NOM//obj//47 som//HP|-|-|-//nsubj//51 inkluderar//VB|PRS|AKT//acl:relcl//49 momsen//NN|UTR|SIN|DEF|NOM//obj//51 skulle//VB|PRT|AKT//aux//56 man//PN|UTR|SIN|IND|SUB//nsubj//56 därför//AB//advmod//56 behöva//VB|INF|AKT//conj//17 använda//VB|INF|AKT//xcomp//56 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 formel//NN|UTR|SIN|IND|NOM//obj//57 ://MAD//punct//17
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;PTR//NN|AN//nsubj//25 inklusive//PP//case//3  //_SP////1 _//PM|NOM//nmod//0  //_SP////3 moms//NN|UTR|SIN|IND|NOM//conj//3  //_SP////5 på//PP//case//8 0,75//RG|NOM//nmod//0 (//PAD//punct//10 0,59//RG|NOM//conj//0 )//PAD//punct//10 .//MAD//punct//0
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Om//SN//mark//15 löneskatten//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 antas//VB|PRS|SFO//advcl//25 vara//VB|INF|AKT//cop//17 konstant//JJ|POS|UTR|SIN|IND|NOM//xcomp//15 och//KN//cc//20 inte//AB//advmod//20 inkluderar//VB|PRS|AKT//conj//15 en//DT|UTR|SIN|IND//det//22 förmånskomponent//NN|UTR|SIN|IND|NOM//obj//20 är//VB|PRS|AKT//cop//25 tröskeleffekten//NN|UTR|SIN|DEF|NOM//nsubj//25 opåverkad//JJ|POS|UTR|SIN|IND|NOM//ROOT//25 ,//MID//punct//25 om//SN//mark//31 man//PN|UTR|SIN|IND|SUB//nsubj//31 uttryckligen//AB//advmod//31 skulle//VB|PRT|AKT//aux//31 ta//VB|INF|AKT//advcl//25 med//PL//case//33 löneskatten//NN|UTR|SIN|DEF|NOM//obl//31 i//PP//case//35 beräkningen//NN|UTR|SIN|DEF|NOM//nmod//33 .//MAD//punct//25
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Löneskatten//NN|UTR|SIN|DEF|NOM//nsubj//38 ingår//VB|PRS|AKT//parataxis//25 i//PP//case//40 uttrycket//NN|NEU|SIN|DEF|NOM//obl//38 för//PP//case//42 bruttoinkomsten//NN|UTR|SIN|DEF|NOM//nmod//40 tröskeleffekten//NN|UTR|SIN|DEF|NOM//nmod//42 .//MID//punct//38
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Om//SN//mark//47 man//PN|UTR|SIN|IND|SUB//nsubj//47 antar//VB|PRS|AKT//advcl//56 att//SN//mark//50 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 finns//VB|PRS|SFO//ccomp//47 en//DT|UTR|SIN|IND//det//52 förmånskomponent//NN|UTR|SIN|IND|NOM//nsubj//50 måste//VB|PRS|AKT//aux//56 man//PN|UTR|SIN|IND|SUB//nsubj//56 också//AB//advmod//56 inbegripa//VB|INF|AKT//conj//38 denna//DT|UTR|SIN|DEF//det//58 förmån//NN|UTR|SIN|IND|NOM//obj//56 i//PP//case//61 funktionen//NN|UTR|SIN|DEF|NOM//nmod//61 T//PM|NOM//nmod//58  //_SP////61 (//PAD//punct//56 W//PM|NOM//appos//56  //_SP////64 ,//MID//punct//67 Y//PM|NOM//conj//64  //_SP////67 )//PAD//punct//64  //_SP////69 .//MAD//punct//38
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//3 har//VB|PRS|AKT//aux//3 inte//AB//advmod//3 gjorts//VB|SUP|SFO//ROOT//3 i//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 simuleringar//NN|UTR|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//9 har//VB|PRS|AKT//aux//9 presenterats//VB|SUP|SFO//acl:relcl//6 här//AB//advmod//9 .//MID//punct//3
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Om//SN//mark//15 man//PN|UTR|SIN|IND|SUB//nsubj//15 skulle//VB|PRT|AKT//aux//15 ta//VB|INF|AKT//advcl//23 med//PL//case//17 förmånskomponenten//NN|UTR|SIN|DEF|NOM//obl//15 i//PP//case//19 beräkningen//NN|UTR|SIN|DEF|NOM//nmod//17 skulle//VB|PRT|AKT//aux//23 förmodligen//AB//advmod//23 tröskeleffekten//NN|UTR|SIN|DEF|NOM//nsubj//23 minska//VB|INF|AKT//parataxis//3 något//PN|NEU|SIN|IND|SUB/OBJ//obj//23 .//MAD//punct//3
6.2 Hur påverkas tröskeleffekter och marginaleffekter av indirekta skatter?;Men//KN//cc//41 eftersom//SN//mark//31 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 förmåner//NN|UTR|PLU|IND|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 skattepliktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//41 och//KN//cc//33 inkomst//NN|UTR|SIN|IND|NOM//conj//31 i//PP//case//37 form//NN|UTR|SIN|IND|NOM//fixed//34 av//PP//fixed//34 arbetslöshetsersättning//NN|UTR|SIN|IND|NOM//nmod//33 och//KN//cc//39 sjukförsäkring//NN|UTR|SIN|IND|NOM//conj//37 även//AB//advmod//41 genererar//VB|PRS|AKT//csubj//53 pensionsförmåner//NN|UTR|PLU|IND|NOM//obj//41 ,//MID//punct//48 är//VB|PRS|AKT//cop//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 långt//AB|POS//advmod//47 ifrån//AB//advmod//48 klart//JJ|POS|NEU|SIN|IND|NOM//conj//41 om//SN//case//51 denna//DT|UTR|SIN|DEF//det//51 effekt//NN|UTR|SIN|IND|NOM//nmod//48 är//VB|PRS|AKT//cop//53 väsentlig//JJ|POS|UTR|SIN|IND|NOM//parataxis//3 .//MAD//punct//3


6.3 Beteende när det gäller den intensiva marginalen;För//PP//mark//3 att//IE//mark//3 grafiskt//AB|POS//advmod//3 illustrera//VB|INF|AKT//advcl//9 några//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//3 av//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//8 punkterna//NN|UTR|PLU|DEF|NOM//nmod//4 återger//VB|PRS|AKT//ROOT//9 vi//PN|UTR|PLU|DEF|SUB//nsubj//9 en//DT|UTR|SIN|IND//det//12 budgetrestriktion//NN|UTR|SIN|IND|NOM//obj//9 med//PP//case//15 två//RG|NOM//nummod//15 segment//NN|NEU|PLU|IND|NOM//nmod//12 i//PP//case//18 figur//NN|UTR|SIN|IND|NOM//nmod//18 A1//PM|NOM//nmod//15 .//MAD//punct//9
6.3 Beteende när det gäller den intensiva marginalen;Skattepliktig//JJ|POS|UTR|SIN|IND|NOM//amod//21 förvärvsinkomst//NN|UTR|SIN|IND|NOM//nsubj:pass//24 z//NN|NEU|SIN|IND|NOM//punct//21  //_SP////22 mäts//VB|PRS|SFO//parataxis//9 längs//PP//case//28 den//DT|UTR|SIN|DEF//det//28 horisontella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 axeln//NN|UTR|SIN|DEF|NOM//obl//24 ,//MID//punct//24 medan//SN//mark//36 konsumtion//NN|UTR|SIN|IND|NOM//nsubj:pass//36 (//PAD//punct//34 disponibel//JJ|POS|UTR|SIN|IND|NOM//amod//34 inkomst//NN|UTR|SIN|IND|NOM//appos//31 )//PAD//punct//31 mäts//VB|PRS|SFO//advcl//24 längs//PP//case//40 den//DT|UTR|SIN|DEF//det//40 vertikala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 axeln//NN|UTR|SIN|DEF|NOM//obl//36 .//MAD//punct//9
6.3 Beteende när det gäller den intensiva marginalen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 är//VB|PRS|AKT//cop//45 ett//DT|NEU|SIN|IND//det//45 exempel//NN|NEU|SIN|IND|NOM//parataxis//9 på//PP//case//50 en//DT|UTR|SIN|IND//det//50 stegvis//AB//advmod//49 linjär//PC|PRF|UTR|SIN|IND|NOM//amod//50 budgetrestriktion//NN|UTR|SIN|IND|NOM//nmod//45 .//MAD//punct//45
6.3 Beteende när det gäller den intensiva marginalen;Budgetrestriktionens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 lutning//NN|UTR|SIN|IND|NOM//nsubj:pass//58 på//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 två//RG|NOM//nummod//57 segmenten//NN|NEU|PLU|DEF|NOM//nmod//53 bestäms//VB|PRS|SFO//advcl//9 av//PP//case//65 1//RG|NOM//nummod//64  //_SP////60 -//MID//punct//60  //_SP////62 t//NN|AN//nmod//65 L//PM|NOM//obl:agent//58  //_SP////65 respektive//AB//cc//58 1//RG|NOM//conj//58  //_SP////68 -//MID//punct//58  //_SP////70 t//NN|AN//nmod//73 H//PM|NOM//obl:agent//58  //_SP////73 .//MAD//punct//9
6.3 Beteende när det gäller den intensiva marginalen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//77 finns//VB|PRS|SFO//parataxis//9 också//AB//advmod//77 en//DT|UTR|SIN|IND//det//81 virtuell//JJ|POS|UTR|SIN|IND|NOM//amod//81 inkomst//NN|UTR|SIN|IND|NOM//nsubj//77 ,//MID//punct//81 R//NN|NEU|SIN|IND|NOM//conj//81 ,//MID//punct//83 som//HP|-|-|-//nsubj//87 är//VB|PRS|AKT//cop//87 förknippad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//83 med//PP//case//90 varje//DT|UTR/NEU|SIN|IND//det//90 segment//NN|NEU|SIN|IND|NOM//obl//87 av//PP//case//92 budgetrestriktionen//NN|UTR|SIN|DEF|NOM//nmod//90 .//MAD//punct//77
