Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//1 kommitté//NN|UTR|SIN|IND|NOM//nsubj:pass//2 tillkallas//VB|PRS|SFO//ROOT//2 för//PP//mark//5 att//IE//mark//5 bedöma//VB|INF|AKT//advcl//2 etiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 ,//MID//punct//8 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 ,//MID//punct//10 juridiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 och//KN//cc//12 djurskyddsmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 aspekter//NN|UTR|PLU|IND|NOM//obj//5 av//PP//case//15 överföring//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//17 organ//NN|NEU|SIN|IND|NOM//nmod//15 ,//MID//punct//19 vävnad//NN|UTR|SIN|IND|NOM//conj//17 eller//KN//cc//21 celler//NN|UTR|PLU|IND|NOM//conj//17 från//PP//case//23 djur//NN|NEU|PLU|IND|NOM//nmod//21 till//PP//case//25 människa//NN|UTR|SIN|IND|NOM//obl//5 .//MAD//punct//2
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Tyngdpunkten//NN|UTR|SIN|DEF|NOM//nsubj//44 i//PP//case//43 svaret//NN|NEU|SIN|DEF|NOM//nmod//41 ligger//VB|PRS|AKT//parataxis//39 i//PP//case//46 väntelistegruppen//NN|UTR|SIN|DEF|NOM//obl//44 på//PP//case//49 mycket//AB|POS//advmod//49 positiv//JJ|POS|UTR|SIN|IND|NOM//obl//44 och//KN//cc//52 för//PP//case//52 allmänheten//NN|UTR|SIN|DEF|NOM//conj//49 på//PP//case//55 ganska//AB//advmod//55 positiv//JJ|POS|UTR|SIN|IND|NOM//nmod//52 ,//MID//punct//57 se//VB|IMP|AKT//conj//44 tabell//NN|UTR|SIN|IND|NOM//nmod//59 8//RG|NOM//obj//57 .//MAD//punct//44
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//69 mellan//PP//case//66 de//DT|UTR/NEU|PLU|DEF//det//66 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//66 gr//NN|AN//nummod//66 upperna//NN|UTR|PLU|DEF|NOM//nmod//61 är//VB|PRS|AKT//cop//69 statistiskt//AB|POS//advmod//69 säkerställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//44 .//MID//punct//44
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;p<0.001//NN|UTR|SIN|IND|NOM//nummod//1 (//PAD//punct//71 Mann-Whitney//PM|NOM//appos//71 )//PAD//punct//71
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Om//SN//mark//9 man//PN|UTR|SIN|IND|SUB//nsubj:pass//9 vid//PP//case//3 transplantation//NN|UTR|SIN|IND|NOM//obl//9 med//PP//case//5 njure//NN|UTR|SIN|IND|NOM//nmod//3  //_SP////5 från//PP//case//8 djur//NN|NEU|PLU|IND|NOM//nmod//5 konfronteras//VB|PRS|SFO//advcl//24 med//PP//case//13 en//DT|UTR|SIN|IND//det//13 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 osäkerhet//NN|UTR|SIN|IND|NOM//obl//9 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 resultat//NN|NEU|PLU|IND|NOM//nmod//13 och//KN//cc//17 smittrisker//NN|UTR|PLU|IND|NOM//conj//15  //_SP////17 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//21 med//PP//case//21 njure//NN|UTR|SIN|IND|NOM//obl//9 från//PP//case//23 människa//NN|UTR|SIN|IND|NOM//nmod//21 föreligger//VB|PRS|AKT//ROOT//24 inte//AB//advmod//24 längre//AB|KOM//advmod//24 någon//DT|UTR|SIN|IND//det//29 påtaglig//JJ|POS|UTR|SIN|IND|NOM//amod//29 skillnad//NN|UTR|SIN|IND|NOM//obj//24 i//PP//case//31 inställning//NN|UTR|SIN|IND|NOM//nmod//29 mellan//PP//case//33 väntelistegruppen//NN|UTR|SIN|DEF|NOM//nmod//31 och//KN//cc//35 allmänheten//NN|UTR|SIN|DEF|NOM//conj//33 .//MAD//punct//24
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;I//PP//case//39 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//39 grupperna//NN|UTR|PLU|DEF|NOM//obl//40 ökar//VB|PRS|AKT//parataxis//24 andelen//NN|UTR|SIN|DEF|NOM//nsubj//40 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//40 och//KN//cc//44 osäkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//42 medan//SN//mark//48 andelen//NN|UTR|SIN|DEF|NOM//nsubj//48 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 sjunker//VB|PRS|AKT//advcl//40 till//PP//case//51 16//RG|NOM//nummod//51 %//NN|AN//obl//48 i//PP//case//54 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//54 grupperna//NN|UTR|PLU|DEF|NOM//obl//48 ,//MID//punct//56 tabell//NN|UTR|SIN|IND|NOM//appos//54 9//RG|NOM//nummod//56 .//MAD//punct//40
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;p<0.517//NN|UTR|SIN|IND|NOM//parataxis//40 (//PAD//punct//59 Mann-Whitney//PM|NOM//appos//59 )//PAD//punct//40
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Inställning//NN|UTR|SIN|IND|NOM//ROOT//0 till//PP//case//2 transplantation//NN|UTR|SIN|IND|NOM//nmod//0 med//PP//case//4 organ//NN|NEU|PLU|IND|NOM//nmod//2 från//PP//case//6 djur//NN|NEU|PLU|IND|NOM//nmod//4 ,//MID//punct//0 när//HA//mark//11 alternativ//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//11 behandling//NN|UTR|SIN|IND|NOM//nsubj:pass//11 saknas//VB|PRS|SFO//advcl//0 .//MAD//punct//0
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Inställningen//NN|UTR|SIN|DEF|NOM//ROOT//0 till//PP//mark//3 att//IE//mark//3 få//VB|INF|AKT//acl//0 hjärta//NN|NEU|SIN|IND|NOM//obj//3  //_SP////4 från//PP//case//7 djur//NN|NEU|PLU|IND|NOM//obl//3 med//PP//case//10 samma//DT|UTR/NEU|SIN/PLU|IND//det//10 resultat//NN|NEU|PLU|IND|NOM//obl//3 och//KN//cc//12 smittrisker//NN|UTR|PLU|IND|NOM//conj//10  //_SP////12 som//HP|-|-|-//nsubj//22 vid//PP//case//16 transplantation//NN|UTR|SIN|IND|NOM//obl//22 med//PP//case//18 hjärta//NN|NEU|SIN|IND|NOM//nmod//16 från//PP//case//20 människa//NN|UTR|SIN|IND|NOM//nmod//18 är//VB|PRS|AKT//cop//22 positiv//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//12 hos//PP//case//24 majoriteten//NN|UTR|SIN|DEF|NOM//obl//22 i//PP//case//27 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//27 grupperna//NN|UTR|PLU|DEF|NOM//nmod//24 .//MAD//punct//0
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Andelen//NN|UTR|SIN|DEF|NOM//nsubj//34 med//PP//case//32 positiv//JJ|POS|UTR|SIN|IND|NOM//amod//32 inställning//NN|UTR|SIN|IND|NOM//nmod//29 är//VB|PRS|AKT//cop//34 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//0 i//PP//case//36 väntelistegruppen//NN|UTR|SIN|DEF|NOM//obl//34 (//PAD//punct//34 70//RG|NOM//nummod//39 %//NN|AN//appos//34 mot//PP//case//42 60//RG|NOM//nummod//42 %//NN|AN//nmod//39 )//PAD//punct//34 ,//MID//punct//45 tabell//NN|UTR|SIN|IND|NOM//conj//0 10//RG|NOM//nummod//45 .//MAD//punct//45
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;p<0.001//NN|UTR|SIN|IND|NOM//conj//0 (//PAD//punct//50 Mann-Whitney//PM|NOM//nmod//48 )//PAD//punct//50
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Inställningen//NN|UTR|SIN|DEF|NOM//nsubj//17 till//PP//mark//3 att//IE//mark//3 få//VB|INF|AKT//acl//0 hjärta//NN|NEU|SIN|IND|NOM//obj//3  //_SP////4 från//PP//case//7 djur//NN|NEU|PLU|IND|NOM//obl//3 men//KN//cc//11 med//PP//case//11 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 osäkerhet//NN|UTR|SIN|IND|NOM//conj//7 om//PP//case//13 resultat//NN|NEU|PLU|IND|NOM//nmod//11 och//KN//cc//15 smittrisker//NN|UTR|PLU|IND|NOM//conj//13  //_SP////15 liknar//VB|PRS|AKT//ROOT//17 inställningen//NN|UTR|SIN|DEF|NOM//obj//17 till//PP//case//20 njure//NN|UTR|SIN|IND|NOM//nmod//18 ,//MID//punct//25 nämligen//AB//advmod//25 att//SN//mark//25 andelen//NN|UTR|SIN|DEF|NOM//nsubj//25 osäkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//17 och//KN//cc//27 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//25 ökar//VB|PRS|AKT//conj//17 i//PP//case//31 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//31 grupperna//NN|UTR|PLU|DEF|NOM//obl//28 .//MAD//punct//17
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Fortfarande//AB//advmod//37 är//VB|PRS|AKT//cop//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 ändå//AB//advmod//37 fler//PN|UTR/NEU|PLU|IND|SUB/OBJ//parataxis//17 i//PP//case//39 väntelistegruppen//NN|UTR|SIN|DEF|NOM//obl//37 än//KN//advmod//42 bland//PP//case//42 allmänheten//NN|UTR|SIN|DEF|NOM//obl//37 som//HP|-|-|-//nsubj//45 kan//VB|PRS|AKT//aux//45 acceptera//VB|INF|AKT//acl:relcl//42 transplantation//NN|UTR|SIN|IND|NOM//obj//45 från//PP//case//48 djur//NN|NEU|PLU|IND|NOM//nmod//46 (//PAD//punct//37 28//RG|NOM//nummod//51 %//NN|AN//appos//37 mot//PP//case//54 19//RG|NOM//nummod//54 %//NN|AN//nmod//51 )//PAD//punct//51 ,//MID//punct//57 tabell//NN|UTR|SIN|IND|NOM//conj//37 11//RG|NOM//nummod//57 .//MAD//punct//37
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;p=0.001//PAD//obl//17 (//PAD//punct//60 Mann-Whitney//PM|NOM//appos//60 )//PAD//punct//60
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;När//HA//mark//2 alternativet//NN|NEU|SIN|DEF|NOM//nsubj//2 är//VB|PRS|AKT//advcl//15 att//IE//mark//4 avlida//VB|INF|AKT//xcomp//2 inom//PP//case//7 ett//DT|NEU|SIN|IND//det//7 år//NN|NEU|SIN|IND|NOM//obl//4 av//PP//case//10 sin//PS|UTR|SIN|DEF//nmod:poss//10 hjärtsjukdom//NN|UTR|SIN|IND|NOM//nmod//7 ,//MID//punct//2 är//VB|PRS|AKT//cop//15 andelen//NN|UTR|SIN|DEF|NOM//nsubj//15 positivt//AB|POS//advmod//15 inställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//15 till//PP//case//17 transplantation//NN|UTR|SIN|IND|NOM//obl//15 från//PP//case//19 djur//NN|NEU|PLU|IND|NOM//nmod//17 också//AB//advmod//21 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//15 i//PP//case//23 väntelistegruppen//NN|UTR|SIN|DEF|NOM//obl//21 än//KN//advmod//26 bland//PP//case//26 allmänheten//NN|UTR|SIN|DEF|NOM//obl//15 (//PAD//punct//29 73//RG|NOM//nummod//29 %//NN|AN//appos//15 mot//PP//case//32 61//RG|NOM//nummod//32 %//NN|AN//nmod//29 )//PAD//punct//29 ,//MID//punct//35 tabell//NN|UTR|SIN|IND|NOM//conj//15 12//RG|NOM//nummod//35 .//MAD//punct//15
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Den//DT|UTR|SIN|DEF//det//2 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 behandling//NN|UTR|SIN|IND|NOM//ROOT//2 som//HP|-|-|-//nsubj//4 finns//VB|PRS|SFO//acl:relcl//2 att//IE//mark//8 få//VB|INF|AKT//aux//8 är//VB|PRS|AKT//cop//8 transplantation//NN|UTR|SIN|IND|NOM//xcomp//4 med//PP//case//11 ett//DT|NEU|SIN|IND//det//11 hjärta//NN|NEU|SIN|IND|NOM//nmod//8 från//PP//case//13 djur//NN|NEU|PLU|IND|NOM//nmod//11 .//MAD//punct//2
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;Vilket//HP|NEU|SIN|IND//obj//22 av//PP//case//18 nedanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 alternativ//NN|NEU|PLU|IND|NOM//nmod//15 skulle//VB|PRT|AKT//aux//22 Du//PN|UTR|SIN|DEF|SUB//nsubj//22 då//AB//advmod//22 föredra//VB|INF|AKT//parataxis//2 ?//MID//punct//22
4.1 Endogenous retroviruses References / Inställning till donation av organ för transplantation från människa;p=0.001//PAD//punct//2 (//PAD//punct//24 Mann-Whitney//PM|NOM//appos//24 )//PAD//punct//2

4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;Över//AB//advmod//1 80//RG|NOM//nummod//2 %//NN|AN//nsubj//7 i//PP//case//4 väntelistegruppen//NN|UTR|SIN|DEF|NOM//nmod//2 är//VB|PRS|AKT//cop//7 positivt//AB|POS//advmod//7 inställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//7 till//PP//case//9 transplantation//NN|UTR|SIN|IND|NOM//obl//7 med//PP//case//11 celler//NN|UTR|PLU|IND|NOM//nmod//9 från//PP//case//13 djur//NN|NEU|PLU|IND|NOM//nmod//11 vid//PP//case//18 diabetes//NN|UTR|SIN|IND|NOM//amod//18 eller//KN//cc//17 Parkinsons//PM|GEN//conj//15 sjukdom//NN|UTR|SIN|IND|NOM//nmod//13 .//MAD//punct//7
4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;Samma//DT|UTR/NEU|SIN/PLU|IND//det//21 inställning//NN|UTR|SIN|IND|NOM//nsubj//22 finns//VB|PRS|SFO//parataxis//7 till//PP//case//24 hjärtklaff//NN|UTR|SIN|IND|NOM//obl//22 från//PP//case//26 djur//NN|NEU|PLU|IND|NOM//obl//22 .//MAD//punct//22
4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;Tyngdpunkten//NN|UTR|SIN|DEF|NOM//nsubj//31 i//PP//case//30 svaren//NN|NEU|PLU|DEF|NOM//nmod//28 ligger//VB|PRS|AKT//conj//22 på//PP//case//34 mycket//AB|POS//advmod//34 positiv//JJ|POS|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//31
4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;Av//PP//case//37 allmänheten//NN|UTR|SIN|DEF|NOM//obl//43 är//VB|PRS|AKT//cop//43 73//RG|NOM//nummod//40 %//NN|AN//nmod//42 -77//RG|NOM//nummod//42 %//NN|AN//nsubj//43 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//31 med//PP//case//48 en//DT|UTR|SIN|IND//det//48 något//AB//det//48 jämnare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 fördelning//NN|UTR|SIN|IND|NOM//obl//43 mellan//PP//case//50 mycket//JJ|POS|NEU|SIN|IND|NOM//nmod//48 och//KN//cc//53 ganska//AB//advmod//53 positiv//JJ|POS|UTR|SIN|IND|NOM//conj//50 ,//MID//punct//55 tabell//NN|UTR|SIN|IND|NOM//conj//50 13-15//RG|NOM//conj//50 .//MAD//punct//43
4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//68 i//PP//case//60 inställning//NN|UTR|SIN|IND|NOM//nmod//58 mellan//PP//case//62 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//60 och//KN//cc//64 väntelistegr//NN|NEU|PLU|IND|NOM//conj//62 uppen//PC|PRF|UTR|SIN|IND|NOM//nmod//58 är//VB|PRS|AKT//cop//68 statistiskt//AB|POS//advmod//68 säkerställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//43 .//MID//punct//31
4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;p<0.001//NN|UTR|SIN|IND|NOM//parataxis//31 (//PAD//punct//70 Mann-Whitney//PM|NOM//appos//70 )//PAD//punct//72 p=0.001//PAD//conj//31 (//PAD//punct//74 Mann-Whitney//PM|NOM//appos//74 )//PAD//punct//76 p=0.003//PM|NOM//conj//74 (//PAD//punct//80 Mann-Whitney//PM|NOM//nmod//78 )//PAD//punct//80
4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;Ca//AB|AN//advmod//1 90//RG|NOM//nummod//2 %//NN|AN//nsubj//6 i//PP//case//4 väntelistegruppen//NN|UTR|SIN|DEF|NOM//nmod//2 är//VB|PRS|AKT//cop//6 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//6 till//PP//case//9 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//9 forskning//NN|UTR|SIN|IND|NOM//obl//6 kring//PP//case//11 xenotransplantation//NN|UTR|SIN|IND|NOM//nmod//9 .//MAD//punct//6
4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;Majoriteten//NN|UTR|SIN|DEF|NOM//nsubj//19 av//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 svarande//NN|UTR|PLU|IND|NOM//nmod//13 är//VB|PRS|AKT//cop//19 mycket//AB|POS//advmod//19 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//6 .//MAD//punct//6
4.1 Endogenous retroviruses References / Inställning till transplantation med vävnad och celler från djur samt forskning;Allmänheten//NN|UTR|SIN|DEF|NOM//nsubj//26 är//VB|PRS|AKT//cop//26 i//PP//advmod//26 80//RG|NOM//nummod//25 %//NN|AN//obl//26 positiv//JJ|POS|UTR|SIN|IND|NOM//parataxis//6 ,//MID//punct//28 tabell//NN|UTR|SIN|IND|NOM//conj//26 16//RG|NOM//nummod//28 .//MAD//punct//26

4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Kön//NN|NEU|SIN|IND|NOM//ROOT//0
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Bland//PP//case//1 allmänheten//NN|UTR|SIN|DEF|NOM//obl//8 är//VB|PRS|AKT//cop//8 männen//NN|UTR|PLU|DEF|NOM//nsubj//8 i//PP//case//6 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 utsträckning//NN|UTR|SIN|IND|NOM//obl//8 positivt//AB|POS//advmod//8 inställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//8 till//PP//case//10 xenotransplantation//NN|UTR|SIN|IND|NOM//obl//8 än//KN//mark//12 kvinnorna//NN|UTR|PLU|DEF|NOM//acl//10 .//MAD//punct//8
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 kring//PP//case//18 tio//RG|NOM//nummod//18 procent//NN|UTR|PLU|IND|NOM//parataxis//8 eller//KN//cc//20 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//18 vad//HP|NEU|SIN|IND//nsubj//22 gäller//VB|PRS|AKT//conj//18 transplantation//NN|UTR|SIN|IND|NOM//obj//22 av//PP//case//25 organ//NN|NEU|PLU|IND|NOM//nmod//23 och//KN//cc//29 knappt//AB|POS//advmod//28 tio//RG|NOM//nummod//29 procent//NN|UTR|PLU|IND|NOM//conj//23 vad//HP|NEU|SIN|IND//nsubj//31 gäller//VB|PRS|AKT//acl:relcl//29 celler//NN|UTR|PLU|IND|NOM//obj//31 .//MAD//punct//18
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Kvinnorna//NN|UTR|PLU|DEF|NOM//nsubj//45 är//VB|PRS|AKT//cop//45 i//PP//case//39 något//AB//det//39 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 utsträckning//NN|UTR|SIN|IND|NOM//obl//40 negativt//AB|POS//amod//42 inställda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//42 utsträckning//NN|UTR|SIN|IND|NOM//nsubj//45 vara//VB|INF|AKT//cop//45 positivt//AB|POS//advmod//45 inställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//18 till//PP//case//47 xenotransplantation//NN|UTR|SIN|IND|NOM//obl//45 än//KN//mark//49 kvinnorna//NN|UTR|PLU|DEF|NOM//acl//47 .//MAD//punct//18
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;På//PP//case//52 tre//RG|NOM//obl//58 av//PP//case//54 frågorna//NN|UTR|PLU|DEF|NOM//nmod//52 är//VB|PRS|AKT//cop//58 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//58 tio//RG|NOM//nummod//58 procent//NN|UTR|PLU|IND|NOM//conj//18 eller//KN//cc//60 mer//AB|KOM//conj//58 .//MAD//punct//18
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj//65 är//VB|PRS|AKT//cop//65 statistiskt//AB|POS//advmod//65 säkerställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//18 på//PP//case//68 0.01//RG|NOM//nummod//68 nivå//NN|UTR|SIN|IND|NOM//obl//65 enbart//AB//advmod//71 på//PP//case//71 frågan//NN|UTR|SIN|DEF|NOM//obl//65 om//PP//case//73 hjärttransplantation//NN|UTR|SIN|IND|NOM//nmod//71 då//HA//advmod//79 mänskligt//JJ|POS|NEU|SIN|IND|NOM//amod//76 organ//NN|NEU|SIN|IND|NOM//nsubj//79 inte//AB//advmod//79 är//VB|PRS|AKT//cop//79 tillgängligt//JJ|POS|NEU|SIN|IND|NOM//acl//71 ,//MID//punct//81 se//VB|IMP|AKT//conj//65 tabell//NN|UTR|SIN|IND|NOM//nmod//83 4//RG|NOM//nummod//81 i//PP//case//85 bilaga//NN|UTR|SIN|IND|NOM//nmod//86 11//RG|NOM//obl//81 .//MAD//punct//18
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Ålder//NN|UTR|SIN|IND|NOM//ROOT//0
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Varken//KN//cc//2 bland//PP//case//2 allmänheten//NN|UTR|SIN|DEF|NOM//obl//6 eller//KN//cc//5 i//PP//case//5 väntelistegruppen//NN|UTR|SIN|DEF|NOM//conj//2 finns//VB|PRS|SFO//advcl//38 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 något//DT|NEU|SIN|IND//det//12 systematiskt//JJ|POS|NEU|SIN|IND|NOM//fixed//8 eller//KN//cc//11 starkt//JJ|POS|NEU|SIN|IND|NOM//conj//9 samband//NN|NEU|SIN|IND|NOM//nsubj//6 mellan//PP//case//14 ålder//NN|UTR|SIN|IND|NOM//obl//6 och//KN//cc//16 inställning//NN|UTR|SIN|IND|NOM//conj//14 till//PP//case//18 xenotransplantation//NN|UTR|SIN|IND|NOM//nmod//16 .//MAD//punct//6
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Vid//PP//case//21 behov//NN|NEU|SIN|IND|NOM//obl//6 av//PP//case//23 hjärttransplantation//NN|UTR|SIN|IND|NOM//nmod//21 ,//MID//punct//23 då//HA//advmod//26 alternativet//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 med//PP//case//29 ett//DT|NEU|SIN|IND//det//29 organ//NN|NEU|SIN|IND|NOM//nmod//26 från//PP//case//31 människa//NN|UTR|SIN|IND|NOM//nmod//29 saknas//VB|PRS|SFO//advcl//6 ,//MID//punct//6 är//VB|PRS|AKT//cop//38 allmänheten//NN|UTR|SIN|DEF|NOM//nsubj//38 något//AB//det//38 mera//AB|KOM//advmod//38 positiv//JJ|POS|UTR|SIN|IND|NOM//ROOT//38 vid//PP//case//41 stigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 ålder//NN|UTR|SIN|IND|NOM//nmod//38 (//PAD//punct//41 r//PM|NOM//appos//41 s//NN|AN//fixed//43 =//MID//punct//46 0.158//RG|NOM//appos//41 ,//MID//punct//46 p<0.001//NN|UTR|SIN|IND|NOM//conj//46 )//PAD//punct//46 .//MAD//punct//38
4.1 Endogenous retroviruses References / Förhållandet mellan inställning till xenotransplantation och kön, ålder och utbildning;Beträffande//PP//case//52 inställningen//NN|UTR|SIN|DEF|NOM//appos//38 till//PP//case//54 njure//NN|UTR|SIN|IND|NOM//nmod//52 och//KN//cc//56 hjärta//NN|NEU|SIN|IND|NOM//conj//54 med//PP//case//59 samma//DT|UTR/NEU|SIN/PLU|IND//det//59 förutsättningar//NN|UTR|PLU|IND|NOM//nmod//52 som//HP|-|-|-//nsubj//67 från//PP//case//62 människa//NN|UTR|SIN|IND|NOM//obl//67 är//VB|PRS|AKT//cop//67 allmänheten//NN|UTR|SIN|DEF|NOM//nsubj//67 något//AB//det//67 mera//AB|KOM//advmod//67 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//59 med//PP//case//70 stigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 ålder//NN|UTR|SIN|IND|NOM//nmod//67 (//PAD//punct//59 r//PM|NOM//appos//59 s=-0.091//PM|NOM//fixed//72 ,//MID//punct//72 p=0.026//PAD//conj//59 respektive//AB//cc//77 rs=-0.154//RG|NOM//conj//59 ,//MID//punct//79 p<0.001//NN|UTR|SIN|IND|NOM//conj//77 )//PAD//punct//77 .//MAD//punct//52
