Enhetliga priser på receptbelagda läkemedel;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
4.4 Utredningens iakttagelser / Vanligt i andra europeiska länder med reglerad prissättning av receptförskrivna läkemedel utanför subventionssystemen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 är//VB|PRS|AKT//cop//32 betydligt//AB//advmod//32 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//6 att//IE//mark//38 enbart//AB//advmod//37 en//DT|UTR|SIN|IND//det//37 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//37 myndighet//NN|UTR|SIN|IND|NOM//nsubj//38 fattar//VB|PRS|AKT//csubj//32 beslut//NN|NEU|SIN|IND|NOM//obj//38 om//PP//mark//44 ett//DT|NEU|SIN|IND//det//42 läkemedel//NN|NEU|SIN|IND|NOM//nsubj:pass//44 ska//VB|PRS|AKT//aux//44 subventioneras//VB|INF|SFO//advcl//38 eller//KN//cc//51 inte//AB//advmod//51 .//MID//punct//46
4.4 Utredningens iakttagelser / Vanligt i andra europeiska länder med reglerad prissättning av receptförskrivna läkemedel utanför subventionssystemen;Ett//DT|NEU|SIN|IND//det//50 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//50 system//NN|NEU|SIN|IND|NOM//nsubj//51 innebär//VB|PRS|AKT//conj//38 bland//PP//mark//58 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//52 att//SN//mark//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 inte//AB//advmod//58 är//VB|PRS|AKT//cop//58 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//51 för//PP//case//60 tillverkare//NN|UTR|PLU|IND|NOM//obl//58 att//IE//mark//63 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 träda//VB|INF|AKT//acl//60 ut//PL//compound:prt//63 ur//PP//case//66 subventionssystemet//NN|NEU|SIN|DEF|NOM//obl//63 eller//KN//cc//70 att//IE//mark//70 inte//AB//advmod//70 ansöka//VB|INF|AKT//conj//38 om//PP//case//72 subvention//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//32
4.4 Utredningens iakttagelser / Vanligt i andra europeiska länder med reglerad prissättning av receptförskrivna läkemedel utanför subventionssystemen;Vidare//AB|KOM//advmod//1 visar//VB|PRS|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 jämförelsen//NN|UTR|SIN|DEF|NOM//nsubj//1 att//SN//mark//11 generiskt//JJ|POS|NEU|SIN|IND|NOM//amod//7 utbyte//NN|NEU|SIN|IND|NOM//nsubj//11 i//PP//advmod//7 regel//NN|UTR|SIN|IND|NOM//fixed//8 är//VB|PRS|AKT//cop//11 tillåtet//PC|PRF|NEU|SIN|IND|NOM//ccomp//1 även//AB//advmod//15 för//PP//case//15 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 läkemedel//NN|NEU|PLU|IND|NOM//nmod//11 utanför//PP//case//17 subventionssystemen//NN|UTR|SIN|DEF|NOM//nmod//15 .//MAD//punct//1

5 Prisjämförelser på receptbelagda läkemedel utanför förmånerna;Apotekens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 prissättning//NN|UTR|SIN|IND|NOM//nsubj//10 på//PP//case//4 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 läkemedel//NN|NEU|PLU|IND|NOM//nmod//1 utanför//PP//case//6 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//4 är//VB|PRS|AKT//cop//10 i//PP//advmod//10 dag//NN|UTR|SIN|IND|NOM//fixed//8 fri//JJ|POS|UTR|SIN|IND|NOM//ROOT//10 .//MAD//punct//10
5 Prisjämförelser på receptbelagda läkemedel utanför förmånerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 innebär//VB|PRS|AKT//parataxis//10 att//SN//mark//22 försäljningspriset//NN|NEU|SIN|DEF|NOM//nsubj//22 på//PP//case//20 ett//DT|NEU|SIN|IND//nummod//20 och//KN//cc//19 samma//DT|UTR/NEU|SIN/PLU|IND//conj//17 läkemedel//NN|NEU|SIN|IND|NOM//nmod//15 kan//VB|PRS|AKT//aux//22 variera//VB|INF|AKT//ccomp//13 mellan//PP//case//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 apotek//NN|NEU|PLU|IND|NOM//obl//22 och//KN//cc//29 mellan//PP//case//29 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 apotek//NN|NEU|PLU|IND|NOM//conj//25 och//KN//cc//32 apotekens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 e-handel//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//13
5 Prisjämförelser på receptbelagda läkemedel utanför förmånerna;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 kapitel//NN|NEU|SIN|IND|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 hur//HA//advmod//8 de//DT|UTR/NEU|PLU|DEF//det//7 praktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//8 ser//VB|PRS|AKT//ccomp//3 ut//PL//compound:prt//8 för//PP//case//11 patienterna//NN|UTR|PLU|DEF|NOM//obl//8 att//IE//mark//13 göra//VB|INF|AKT//acl//11 prisjämförelser//NN|UTR|PLU|IND|NOM//obj//13 .//MAD//punct//3
5 Prisjämförelser på receptbelagda läkemedel utanför förmånerna;Kapitlet//NN|NEU|SIN|DEF|NOM//nsubj//17 redovisar//VB|PRS|AKT//parataxis//3 också//AB//advmod//17 en//DT|UTR|SIN|IND//det//22 nyligen//AB//advmod//21 genomförd//PC|PRF|UTR|SIN|IND|NOM//amod//22 undersökning//NN|UTR|SIN|IND|NOM//obj//17 av//PP//case//26 apotekens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 priser//NN|NEU|PLU|IND|NOM//nmod//22 på//PP//case//29 ett//DT|NEU|SIN|IND//det//29 trettiotal//NN|NEU|SIN|IND|NOM//nmod//31 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//31 läkemedel//NN|NEU|PLU|IND|NOM//obl//17 utanför//PP//case//33 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//31 .//MAD//punct//17
5 Prisjämförelser på receptbelagda läkemedel utanför förmånerna;Beskrivningarna//NN|UTR|PLU|DEF|NOM//nsubj//36 speglar//VB|PRS|AKT//conj//17 förhållandena//NN|NEU|PLU|DEF|NOM//obj//36 i//PP//case//39 juni//NN|UTR|SIN|IND|NOM//obl//36 och//KN//cc//41 juli//NN|UTR|SIN|IND|NOM//conj//39 2017//RG|NOM//conj//39 och//KN//cc//44 avser//VB|PRS|AKT//conj//36 de//DT|UTR/NEU|PLU|DEF//det//48 sex//RG|NOM//nummod//48 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//48 apoteksaktörerna//NN|UTR|PLU|DEF|NOM//obj//44 Apotea.se//PM|NOM//obl//44 ,//MID//punct//51 Apotek//NN|NEU|SIN|IND|NOM//appos//36 Hjärtat//NN|NEU|SIN|DEF|NOM//flat//51 ,//MID//punct//51 Apoteket//NN|NEU|SIN|DEF|NOM//appos//51 AB//PM|NOM//nmod//54 ,//MID//punct//57 Apoteksgruppen//NN|UTR|SIN|DEF|NOM//conj//54 ,//MID//punct//60 Kronas//NN|UTR|PLU|DEF|GEN//nmod:poss//60 Apotek//NN|NEU|SIN|IND|NOM//conj//54  //_SP////60 och//KN//cc//63 LloydsApotek//PM|NOM//conj//54 .//MAD//punct//51
5 Prisjämförelser på receptbelagda läkemedel utanför förmånerna;Dessa//DT|UTR/NEU|PLU|DEF//det//66 aktörer//NN|UTR|PLU|IND|NOM//nsubj//67 äger//VB|PRS|AKT//parataxis//51 runt//AB//advmod//69 98//RG|NOM//nummod//70 procent//NN|UTR|PLU|IND|NOM//obj//67 av//PP//case//73 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//73 apotek//NN|NEU|PLU|IND|NOM//nmod//70 och//KN//cc//75 står//VB|PRS|AKT//conj//67 för//PP//advmod//77 praktiskt//AB|POS//advmod//75 taget//PC|PRF|NEU|SIN|IND|NOM//advmod//75 all//DT|UTR|SIN|IND/DEF//det//80 ehandel//NN|UTR|SIN|IND|NOM//obj//75 med//PP//case//83 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//83 läkemedel//NN|NEU|PLU|IND|NOM//nmod//80 .//MAD//punct//17

5.1 Förutsättningarna att göra prisjämförelser;En//DT|UTR|SIN|IND//det//1 grundförutsättning//NN|UTR|SIN|IND|NOM//ROOT//1 för//PP//mark//4 att//IE//mark//4 göra//VB|INF|AKT//acl//1 en//DT|UTR|SIN|IND//det//6 prisjämförelse//NN|UTR|SIN|IND|NOM//obj//4 är//VB|PRS|AKT//cop//1 att//SN//mark//11 patienten//NN|UTR|SIN|DEF|NOM//nsubj//11 överhuvudtaget//AB//nsubj//11 känner//VB|PRS|AKT//csubj//1 till//PL//compound:prt//11 att//SN//mark//16 priserna//NN|NEU|PLU|DEF|NOM//nsubj//16 kan//VB|PRS|AKT//aux//16 variera//VB|INF|AKT//ccomp//11 mellan//PP//case//18 apotek//NN|NEU|PLU|IND|NOM//obl//16 på//PP//case//21 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 läkemedel//NN|NEU|PLU|IND|NOM//nmod//18 utanför//PP//case//23 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//21 .//MAD//punct//1
5.1 Förutsättningarna att göra prisjämförelser;En//DT|UTR|SIN|IND//det//27 annan//JJ|POS|UTR|SIN|IND|NOM//amod//27 förutsättning//NN|UTR|SIN|IND|NOM//appos//1 är//VB|PRS|AKT//cop//27 att//SN//mark//31 patienten//NN|UTR|SIN|DEF|NOM//nsubj//31 har//VB|PRS|AKT//csubj//27 tid//NN|UTR|SIN|IND|NOM//obj//31 och//KN//cc//34 förmåga//NN|UTR|SIN|IND|NOM//conj//32 att//IE//mark//46 själv//JJ|POS|UTR|SIN|IND|NOM//amod//45 eller//KN//cc//42 med//PP//mark//42 hjälp//NN|UTR|SIN|IND|NOM//fixed//38 av//PP//fixed//38 annan//JJ|POS|UTR|SIN|IND|NOM//amod//42 göra//VB|INF|AKT//conj//36 jämförelsen//NN|UTR|SIN|DEF|NOM//obj//42 .//MAD//punct//36
5.1 Förutsättningarna att göra prisjämförelser;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//46 vidareutvecklar//VB|PRS|AKT//acl//34 dessa//DT|UTR/NEU|PLU|DEF//det//48 aspekter//NN|UTR|PLU|IND|NOM//obj//46 i//PP//case//51 kapitel//NN|NEU|SIN|IND|NOM//nmod//51 6//RG|NOM//nmod//48 .//MAD//punct//1
5.1 Förutsättningarna att göra prisjämförelser;I//PP//case//2 det//DT|NEU|SIN|DEF//det//2 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//3 beskrivs//VB|PRS|SFO//ROOT//3 hur//HA//advmod//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 i//PP//advmod//10 dag//NN|UTR|SIN|IND|NOM//fixed//6 rent//AB|POS//advmod//9 praktiskt//AB|POS//advmod//10 går//VB|PRS|AKT//ccomp//3 till//PL//mark//13 att//IE//mark//13 göra//VB|INF|AKT//advcl//10 en//DT|UTR|SIN|IND//det//15 prisjämförelse//NN|UTR|SIN|IND|NOM//obj//13 mellan//PP//case//18 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 apotek//NN|NEU|PLU|IND|NOM//nmod//15 och//KN//cc//20 apoteksaktörer//NN|UTR|PLU|IND|NOM//conj//18 ,//MID//punct//22 givet//PC|PRF|NEU|SIN|IND|NOM//conj//10 att//SN//mark//25 patienten//NN|UTR|SIN|DEF|NOM//nsubj//25 har//VB|PRS|AKT//ccomp//22 tid//NN|UTR|SIN|IND|NOM//obj//25 och//KN//cc//28 förmåga//NN|UTR|SIN|IND|NOM//conj//26 till//PP//case//30 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//28 .//MAD//punct//3

5.1 Förutsättningarna att göra prisjämförelser / Det finns ingen samlad information om apotekens priser på receptbelagda läkemedel utanför förmånerna;Läkemedel//NN|NEU|PLU|IND|NOM//nsubj//5 som//HP|-|-|-//nsubj//2 ingår//VB|PRS|AKT//acl:relcl//0 i//PP//case//4 läkemedelsförmånerna//NN|UTR|PLU|DEF|NOM//obl//2 har//VB|PRS|AKT//ROOT//5 ett//DT|NEU|SIN|IND//det//8 enhetligt//JJ|POS|NEU|SIN|IND|NOM//amod//8 försäljningspris//NN|NEU|SIN|IND|NOM//obj//5 som//HP|-|-|-//nsubj:pass//11 har//VB|PRS|AKT//aux//11 fastställts//VB|SUP|SFO//acl:relcl//8 av//PP//case//13 Tandvårds-//PM|SMS//obl:agent//11 och//KN//cc//15 läkemedelsförmånsverket//NN|NEU|SIN|DEF|NOM//conj//13 (//PAD//punct//13 TLV//PM|NOM//appos//13 )//PAD//punct//13 .//MAD//punct//5
5.1 Förutsättningarna att göra prisjämförelser / Det finns ingen samlad information om apotekens priser på receptbelagda läkemedel utanför förmånerna;Dessa//DT|UTR/NEU|PLU|DEF//det//22 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 priser//NN|NEU|PLU|IND|NOM//nsubj//23 gäller//VB|PRS|AKT//parataxis//5 på//PP//case//26 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//26 apotek//NN|NEU|PLU|IND|NOM//obl//23 i//PP//case//29 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 landet//NN|NEU|SIN|DEF|NOM//nmod//26 och//KN//cc//33 i//PP//case//33 apotekens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 e-handel//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//5
5.1 Förutsättningarna att göra prisjämförelser / Det finns ingen samlad information om apotekens priser på receptbelagda läkemedel utanför förmånerna;Priserna//NN|NEU|PLU|DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//37 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//5 och//KN//cc//39 finns//VB|PRS|SFO//conj//37 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//39 på//PP//case//44 exempelvis//AB//advmod//43 webbplatsen//NN|UTR|SIN|DEF|NOM//nmod//44 Fass.se//PM|NOM//nmod//40 ,//MID//punct//44 TLV//PM|NOM//conj//37 ://MID//punct//46 s//NN|NEU|SIN|IND|GEN//case//49 webbplats//NN|UTR|SIN|IND|NOM//conj//37 ,//MID//punct//37 och//KN//cc//57 hos//PP//case//53 E-hälsomyndigheten//NN|UTR|SIN|DEF|NOM//fixed//51 genom//PP//case//55 tjänsten//NN|UTR|SIN|DEF|NOM//nmod//53 ”//PAD//advmod//57 sök//VB|IMP|AKT//conj//37 i//PP//case//59 VARA//VB|INF|AKT//obl//57 ”//RG|NOM//punct//5 .//MAD//punct//5
5.1 Förutsättningarna att göra prisjämförelser / Det finns ingen samlad information om apotekens priser på receptbelagda läkemedel utanför förmånerna;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//63 finns//VB|PRS|SFO//parataxis//5 också//AB//advmod//63 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//63 i//PP//case//68 vårdens//NN|UTR|SIN|DEF|GEN//nmod:poss//68 förskrivarstöd//NN|NEU|SIN|IND|NOM//nmod//65 .//MAD//punct//63
5.1 Förutsättningarna att göra prisjämförelser / Det finns ingen samlad information om apotekens priser på receptbelagda läkemedel utanför förmånerna;När//HA//mark//77 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//70 gäller//VB|PRS|AKT//fixed//70 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//74 läkemedel//NN|NEU|PLU|IND|NOM//nsubj:pass//77 utanför//PP//case//76 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//74 saknas//VB|PRS|SFO//advcl//63 i//PP//advmod//77 dag//NN|UTR|SIN|IND|NOM//fixed//78 dessa//DT|UTR/NEU|PLU|DEF//det//81 möjligheter//NN|UTR|PLU|IND|NOM//nsubj:pass//77 att//IE//mark//83 söka//VB|INF|AKT//acl//81 information//NN|UTR|SIN|IND|NOM//obj//83 om//PP//case//86 priser//NN|NEU|PLU|IND|NOM//nmod//84 .//MAD//punct//63
5.1 Förutsättningarna att göra prisjämförelser / Det finns ingen samlad information om apotekens priser på receptbelagda läkemedel utanför förmånerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 finns//VB|PRS|SFO//parataxis//63 således//AB//advmod//89 inte//AB//advmod//89 någon//DT|UTR|SIN|IND//det//94 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//94 information//NN|UTR|SIN|IND|NOM//nsubj//89 om//PP//case//97 apotekens//NN|UTR|SIN|DEF|GEN//nmod:poss//97 priser//NN|NEU|PLU|IND|NOM//nmod//94 på//PP//case//100 dessa//DT|UTR/NEU|PLU|DEF//det//100 läkemedel//NN|NEU|PLU|IND|NOM//nmod//97 .//MAD//punct//63

5.1 Förutsättningarna att göra prisjämförelser / Respektive apoteksaktör tillämpar enhetliga priser på samtliga sina apotek eller har ett rekommenderat enhetligt pris;En//DT|UTR|SIN|IND//det//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 aspekt//NN|UTR|SIN|IND|NOM//ROOT//2 när//HA//case//6 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//3 gäller//VB|PRS|AKT//fixed//3 prisuppgifter//NN|UTR|PLU|IND|NOM//nmod//2 om//PP//case//8 läkemedel//NN|NEU|PLU|IND|NOM//nmod//6 och//KN//cc//10 möjligheten//NN|UTR|SIN|DEF|NOM//conj//8 att//IE//mark//12 göra//VB|INF|AKT//acl//8 prisjämförelser//NN|UTR|PLU|IND|NOM//obj//12 mellan//PP//case//15 apotek//NN|NEU|PLU|IND|NOM//obl//13 ,//MID//punct//2 är//VB|PRS|AKT//cop//2 huruvida//SN//mark//24 apoteksaktörerna//NN|UTR|PLU|DEF|NOM//nsubj//24 för//PP//case//23 varje//DT|UTR/NEU|SIN|IND//det//23 givet//PC|PRF|NEU|SIN|IND|NOM//amod//23 läkemedel//NN|NEU|SIN|IND|NOM//nmod//19 tillämpar//VB|PRS|AKT//csubj//2 en//DT|UTR|SIN|IND//det//27 enhetlig//JJ|POS|UTR|SIN|IND|NOM//amod//27 prissättning//NN|UTR|SIN|IND|NOM//obj//24 på//PP//case//31 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//31 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 apotek//NN|NEU|PLU|IND|NOM//nmod//27 och//KN//cc//35 i//PP//case//35 sin//PS|UTR|SIN|DEF//nmod:poss//35 e-handel//NN|UTR|SIN|IND|NOM//conj//31 .//MAD//punct//2
5.1 Förutsättningarna att göra prisjämförelser / Respektive apoteksaktör tillämpar enhetliga priser på samtliga sina apotek eller har ett rekommenderat enhetligt pris;Ju//KN//advmod//38 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 grad//NN|UTR|SIN|IND|NOM//obl//48 av//PP//case//41 enhetlighet//NN|UTR|SIN|IND|NOM//nmod//39 inom//PP//case//44 en//DT|UTR|SIN|IND//det//44 apotekskedja//NN|UTR|SIN|IND|NOM//nmod//41 ,//MID//punct//47 desto//AB//advmod//47 lättare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//48 blir//VB|PRS|AKT//parataxis//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 rent//AB|POS//advmod//51 praktiskt//JJ|POS|NEU|SIN|IND|NOM//advmod//48 för//PP//case//54 en//DT|UTR|SIN|IND//det//54 patient//NN|UTR|SIN|IND|NOM//obl//48 att//IE//mark//56 ta//VB|INF|AKT//acl//54 reda//PL//compound:prt//56 på//PP//case//59 priset//NN|NEU|SIN|DEF|NOM//obl//56 .//MAD//punct//2
5.1 Förutsättningarna att göra prisjämförelser / Respektive apoteksaktör tillämpar enhetliga priser på samtliga sina apotek eller har ett rekommenderat enhetligt pris;När//HA//mark//2 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//advcl//7 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 läkemedel//NN|NEU|PLU|IND|NOM//nsubj//2 utanför//PP//case//6 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//4 tillämpar//VB|PRS|AKT//ROOT//7 Apotek//NN|NEU|SIN|IND|NOM//nmod//9 Hjärtat//NN|NEU|SIN|DEF|NOM//nsubj//7 ,//MID//punct//9 Apoteket//NN|NEU|SIN|DEF|NOM//nmod//12 AB//PM|NOM//conj//9 ,//MID//punct//15 Kronans//NN|UTR|SIN|DEF|GEN//nmod:poss//15 Apotek//NN|NEU|SIN|IND|NOM//conj//9 och//KN//cc//17 LloydsApotek//PM|NOM//conj//15 samma//DT|UTR/NEU|SIN/PLU|IND//amod//19 pris//NN|NEU|SIN|IND|NOM//obj//7 för//PP//case//23 varje//DT|UTR/NEU|SIN|IND//det//23 givet//PC|PRF|NEU|SIN|IND|NOM//amod//23 läkemedel//NN|NEU|SIN|IND|NOM//obl//7 ,//MID//punct//7 på//PP//case//29 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//27 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//29 respektive//AB//amod//29 apotek//NN|NEU|PLU|IND|NOM//obl//7 .//MAD//punct//7
5.1 Förutsättningarna att göra prisjämförelser / Respektive apoteksaktör tillämpar enhetliga priser på samtliga sina apotek eller har ett rekommenderat enhetligt pris;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//32 tillämpar//VB|PRS|AKT//parataxis//7 också//AB//advmod//32 samma//DT|UTR/NEU|SIN/PLU|IND//det//35 priser//NN|NEU|PLU|IND|NOM//obj//32 i//PP//case//37 e-handeln//NN|UTR|SIN|DEF|NOM//nmod//35 som//KN//mark//42 på//PP//case//42 de//DT|UTR/NEU|PLU|DEF//det//42 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 apoteken//NN|NEU|PLU|DEF|NOM//obl//32 .//MAD//punct//7
5.1 Förutsättningarna att göra prisjämförelser / Respektive apoteksaktör tillämpar enhetliga priser på samtliga sina apotek eller har ett rekommenderat enhetligt pris;Inom//PP//case//2 småföretagarkedjan//NN|UTR|SIN|DEF|NOM//amod//2 Apoteksgruppen//NN|UTR|SIN|DEF|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 centralt//AB|POS//advmod//6 rekommenderade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 priser//NN|NEU|PLU|IND|NOM//nsubj//3 för//PP//case//10 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 läkemedel//NN|NEU|PLU|IND|NOM//nmod//7 utanför//PP//case//12 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//10 ,//MID//punct//3 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//3 till//PP//case//18 kedjans//NN|UTR|SIN|DEF|GEN//nmod:poss//18 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//18 apotek//NN|NEU|PLU|IND|NOM//obl//14 .//MAD//punct//3
5.1 Förutsättningarna att göra prisjämförelser / Respektive apoteksaktör tillämpar enhetliga priser på samtliga sina apotek eller har ett rekommenderat enhetligt pris;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//22 är//VB|PRS|AKT//cop//22 frivilligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//3 för//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 entreprenörerna//NN|UTR|PLU|DEF|NOM//obl//22 att//IE//mark//28 följa//VB|INF|AKT//csubj//22 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//28 .//MAD//punct//22
5.1 Förutsättningarna att göra prisjämförelser / Respektive apoteksaktör tillämpar enhetliga priser på samtliga sina apotek eller har ett rekommenderat enhetligt pris;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 innebär//VB|PRS|AKT//conj//3 att//SN//mark//35 patienter//NN|UTR|PLU|IND|NOM//nsubj//35 behöver//VB|PRS|AKT//ccomp//32 kontakta//VB|INF|AKT//xcomp//35 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 apotek//NN|NEU|PLU|IND|NOM//obj//36 inom//PP//case//40 Apoteksgruppen//NN|UTR|SIN|DEF|NOM//obl//36 för//PP//mark//43 att//IE//mark//43 göra//VB|INF|AKT//advcl//36 en//DT|UTR|SIN|IND//det//47 helt//AB|POS//advmod//46 tillförlitlig//JJ|POS|UTR|SIN|IND|NOM//amod//47 prisjämförelse//NN|UTR|SIN|IND|NOM//obj//43 .//MAD//punct//3
5.1 Förutsättningarna att göra prisjämförelser / Respektive apoteksaktör tillämpar enhetliga priser på samtliga sina apotek eller har ett rekommenderat enhetligt pris;Apoteksaktören//NN|UTR|SIN|DEF|NOM//nmod//1 Apotea.se//PM|NOM//nsubj//2 har//VB|PRS|AKT//ROOT//2 inte//AB//advmod//2 några//DT|UTR/NEU|PLU|IND//det//6 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 apotek//NN|NEU|PLU|IND|NOM//obj//2 utan//KN//cc//8 bedriver//VB|PRS|AKT//conj//2 enbart//AB//advmod//8 apoteksverksamhet//NN|UTR|SIN|IND|NOM//obj//8 genom//PP//case//12 e-handel//NN|UTR|SIN|IND|NOM//nmod//10 .//MAD//punct//2

5.1 Förutsättningarna att göra prisjämförelser / Flertalet av apoteksaktörerna anger priserna på receptbelagda läkemedel utanför förmånerna på sina webbplatser;Flertalet//NN|NEU|SIN|DEF|NOM//nsubj//10 ,//MID//punct//0 men//KN//cc//4 inte//AB//advmod//4 samtliga//PN|UTR/NEU|PLU|IND|SUB/OBJ//amod//9 ,//MID//punct//9 av//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 apoteksaktörerna//NN|UTR|PLU|DEF|NOM//conj//0 anger//VB|PRS|AKT//ROOT//10 priserna//NN|NEU|PLU|DEF|NOM//obj//10 på//PP//case//14 receptbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 läkemedel//NN|NEU|PLU|IND|NOM//nmod//11 utanför//PP//case//16 förmånerna//NN|UTR|PLU|DEF|NOM//nmod//14 på//PP//case//21 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//21 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 öppna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 webbplatser//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//10
